placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,error,attributes
https://www.google.com/maps/place/Bristol+Health/data=!4m7!3m6!1s0x874d9aed32c001bd:0x45c6ea22acbf366e!8m2!3d40.2969408!4d-111.7224135!16s%2Fg%2F11c3n2kxt3!19sChIJvQHAMu2aTYcRbja_rCLqxkU,Bristol Health,4.7,406,Mental health clinic,"1125 W Center St, Orem, UT 84057, United States","77WH+Q2 Orem, Utah, USA",http://www.bristolhealth.com/,+1 801-903-5903,Closed ⋅ Opens 8 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPS0HHIdaheCdSptAX1tIF09MfkGcNqYkN97aD7=w408-h408-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:29:23.678Z,,,
https://www.google.com/maps/place/Intermountain+Health+Orem+Community+Hospital/data=!4m7!3m6!1s0x874d9ad4a1278c03:0x375d652ebfe14f24!8m2!3d40.3027449!4d-111.707909!16s%2Fg%2F1td0nhmj!19sChIJA4wnodSaTYcRJE_hvy5lXTc,Intermountain Health Orem Community Hospital,4.2,167,Hospital,"331 N 400 W St, Orem, UT 84057, United States","873R+3R Orem, Utah, USA",https://intermountainhealthcare.org/locations/orem-community-hospital,+1 801-224-4080,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noHLqraORVCp8xvISNpvH_YWzvruuc7ZZ_GUDC8ngmHFUDJg2zFBXLLOEOoDoLCXamGkAAoXKxSM80n-HwgMxyaJPpkDLpO9bKB7bvu8TD9e3mvrHodtnYtNmltkfvpKi_zhwX7Eg=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:29:28.828Z,,,
https://www.google.com/maps/place/VIO+Med+Spa+Orem/data=!4m7!3m6!1s0x874d9b7ecb578f99:0x7c03dbba3ed29565!8m2!3d40.2760028!4d-111.6815499!16s%2Fg%2F11xgtd9x7p!19sChIJmY9Xy36bTYcRZZXSPrrbA3w,VIO Med Spa Orem,5.0,18,Medical spa,"562 A E Pk Ave, Orem, UT 84097, United States","78G9+C9 Orem, Utah, USA",https://www.viomedspa.com/locations/orem,+1 385-384-1391,"Closed ⋅ Opens 10 am Mon

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOPgtwghD9mTXfZrdxHGPcQiXf0nUM-S0ucH5L8=w408-h408-k-no,true,Closed,10 am–7 pm,10 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:29:33.826Z,,,
https://www.google.com/maps/place/Pomarri/data=!4m7!3m6!1s0x874d9001eeb5155d:0xaf42b265b4aca23b!8m2!3d40.3124182!4d-111.6612223!16s%2Fg%2F11gbk79jqb!19sChIJXRW17gGQTYcRO6KstGWyQq8,Pomarri,4.9,194,Addiction treatment center,"1478 E 820 N, Orem, UT 84097, United States","886Q+XG Orem, Utah, USA",http://pomarri.com/,+1 801-226-1227,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOeULCPF3ziMg38naSvGsTqVE9ya-m04eEmj3-Z=w408-h515-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:29:39.107Z,,,
https://www.google.com/maps/place/Dermatology+Center/data=!4m7!3m6!1s0x874d9001b3305add:0x8c9ba3fa10a18369!8m2!3d40.3114827!4d-111.6628727!16s%2Fg%2F1thbx3yk!19sChIJ3VowswGQTYcRaYOhEPqjm4w,Dermatology Center,5.0,1882,Dermatologist,"1385 E 750 N St, Orem, UT 84097, United States","886P+HV Orem, Utah, USA",https://www.oremdermcenter.com/?utm_source=gmb_auth,+1 385-497-6996,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOAPmiUkNeQDlCEoqvsczGkCDZ4-yS5CiMOaRw=w426-h240-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:29:44.333Z,,,
https://www.google.com/maps/place/The+Covery+Wellness+Center/data=!4m7!3m6!1s0x874d9bcf40c543e5:0x75df6008ba1a18d3!8m2!3d40.2728024!4d-111.6818395!16s%2Fg%2F11vwx7cl4k!19sChIJ5UPFQM-bTYcR0xgaughg33U,The Covery Wellness Center,4.9,30,Medical spa,"562 E University Pkwy, Orem, UT 84097, United States","78F9+47 Orem, Utah, USA",https://thecovery.com/,+1 385-336-5628,"Closed ⋅ Opens 10 am Mon

Updated by this business 8 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPFf7QtcLGem35IdevqKFYnB4CZzY_STcXC6PUs=w408-h544-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,12–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:29:49.933Z,,,
https://www.google.com/maps/place/Great+Salt+Lake+Medical+%7C+Ketamine+Clinic+%7C+Provo/data=!4m7!3m6!1s0x874d978a76310025:0x227cd45520c40f3d!8m2!3d40.281027!4d-111.658962!16s%2Fg%2F11q4jqbg8y!19sChIJJQAxdoqXTYcRPQ_EIFXUfCI,Great Salt Lake Medical | Ketamine Clinic | Provo,5.0,11,Mental health clinic,"3585 N University Ave #250, Provo, UT 84604, United States","78JR+CC Provo, Utah, USA",https://greatsaltlakemedical.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 801-450-7147,Closed ⋅ Opens 12 pm Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPJnwbKHmqpMkiW5ZC6Mc2Vz2j9pcqOS2ZHXBlf=w408-h334-k-no,true,Closed,12–9 pm,12–9 pm,10 am–5 pm,12–9 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:29:55.572Z,,,
https://www.google.com/maps/place/Intermountain+Health+Cancer+Center+-+Utah+Valley/data=!4m7!3m6!1s0x874d9143576aac5d:0x27977cf1d017b9b0!8m2!3d40.2489395!4d-111.6654223!16s%2Fg%2F1tfgk8z8!19sChIJXaxqV0ORTYcRsLkX0PF8lyc,Intermountain Health Cancer Center - Utah Valley,4.9,79,Oncologist,"395 Cougar Blvd, Provo, UT 84604, United States","68XM+HR Provo, Utah, USA",https://intermountainhealthcare.org/locations/utah-valley-clinic/cancer-center-utah-valley?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 801-357-7575,,,https://lh3.googleusercontent.com/p/AF1QipM7Ic1PeV2gNdNGVhZZE15oj5cbVhG7EWY6WoxO=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:29:58.881Z,,,
https://www.google.com/maps/place/Whole+Body+Cleansing+%26+Wellness/data=!4m7!3m6!1s0x874d9a8d3d3247d7:0xd7c18e32fe67dc57!8m2!3d40.276919!4d-111.688034!16s%2Fg%2F1tpf7lwt!19sChIJ10cyPY2aTYcRV9xn_jKOwdc,Whole Body Cleansing & Wellness,4.9,67,Wellness center,"1099 S Orem Blvd, Orem, UT 84058, United States","78G6+QQ Orem, Utah, USA",https://www.wholebodycleansing.com/,+1 801-427-1049,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNuvsYZgshcz-P7ZQiDe3lBh6gSg7xIbGNsAlUe=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:30:04.081Z,,,
https://www.google.com/maps/place/The+Rose+Clinic/data=!4m7!3m6!1s0x874d9006356a3fb3:0xcd2722cef4531ed8!8m2!3d40.3115959!4d-111.6740084!16s%2Fg%2F1wn344by!19sChIJsz9qNQaQTYcR2B5T9M4iJ80,The Rose Clinic,4.9,643,Plastic surgery clinic,"920 E 800 N # 101, Orem, UT 84097, United States","886G+J9 Orem, Utah, USA",https://www.theroseclinic.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=rose-clinic,+1 801-742-8439,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMeepyCAoeddU1D6BS3SCafw8SOy52QpYZ7xW2x=w408-h615-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:30:09.201Z,,,
https://www.google.com/maps/place/Hyperbaric+Health+%26+Wellness/data=!4m7!3m6!1s0x874d9b6679158b33:0x9d06cea1fd2c7c88!8m2!3d40.2782229!4d-111.6886977!16s%2Fg%2F11qqyr52zq!19sChIJM4sVeWabTYcRiHws_aHOBp0,Hyperbaric Health & Wellness,5.0,8,Wellness center,"1039 S Orem Blvd, Orem, UT 84058, United States","78H6+7G Orem, Utah, USA",https://www.hyperbarichealthandwellness.com/,+1 801-472-2826,Closed ⋅ Opens 12 pm Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOJI3tNR3sHO0pimj4XXOa8GPbYVDCBaTLcNTUN=w426-h240-k-no,true,Closed,12–5 pm,8 am–12 pm,Closed,12–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:30:14.388Z,,,
https://www.google.com/maps/place/Promise+Medical+Family+Practice+%26+Ketamine+Clinic/data=!4m7!3m6!1s0x874d8502631d91ed:0x3c027bd1d2390470!8m2!3d40.2998766!4d-111.7057059!16s%2Fg%2F11j4mdgpgf!19sChIJ7ZEdYwKFTYcRcAQ50tF7Ajw,Promise Medical Family Practice & Ketamine Clinic,4.9,64,Medical clinic,"159 N 400 W St B-8, Orem, UT 84057, United States","77XV+XP Orem, Utah, USA",http://www.promisemedicalutah.com/,+1 385-262-4135,"Closed ⋅ Opens 8 am Mon

Updated by this business 3 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN7WTsnzbM3WlmZ738rs19TVAU-fdrPEDgeduGf=w408-h544-k-no,true,Closed,8 am–5 pm,10 am–7 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:30:19.551Z,,,
https://www.google.com/maps/place/Voyage+Clinics/data=!4m7!3m6!1s0x874d81884bb3a80d:0x85e7a187c27a456c!8m2!3d40.3105918!4d-111.6829138!16s%2Fg%2F11g0g8nz91!19sChIJDaizS4iBTYcRbEV6woeh54U,Voyage Clinics,5.0,53,Medical clinic,"720 N 530 E, Orem, UT 84097, United States","8868+6R Orem, Utah, USA",https://voyageclinics.com/orem-medical-clinic/?utm_source=google&utm_medium=local,+1 385-498-7506,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RDi2LMTGb_n5yIG1EiJLSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.39801&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:30:24.708Z,,,
https://www.google.com/maps/place/Orem+Comprehensive+Treatment+Center/data=!4m7!3m6!1s0x874d9a94b045078d:0x12601727b03735c4!8m2!3d40.2835359!4d-111.690858!16s%2Fg%2F1hc598cgl!19sChIJjQdFsJSaTYcRxDU3sCcXYBI,Orem Comprehensive Treatment Center,3.7,27,Addiction treatment center,"714 S State St, Orem, UT 84058, United States","78M5+CM Orem, Utah, USA",https://www.ctcprograms.com/location/orem-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand&y_source=1_NTUzMzYxMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 801-899-0191,Closed ⋅ Opens 5:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPktZjHdydkAZSj0y6-Eh6O6WFzHuepiiWa5IFx=w408-h306-k-no,true,Closed,5:30–11 am,5:30–11 am,5:30–11 am,5:30–11 am,5:30–11 am,7–9 am,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:30:30.438Z,,,
