placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes
https://www.google.com/maps/place/Apartment+Locator+%7C+Johnson+Realty/data=!4m7!3m6!1s0x4cb29c0deae2c24b:0x454476356cd49df0!8m2!3d43.6568509!4d-70.2694628!16s%2Fg%2F1vrq972p!19sChIJS8Li6g2cskwR8J3UbDV2REU,Apartment Locator | Johnson Realty,4.3,32,Property management company,"76 Park Ave, Portland, ME 04101, United States","MP4J+P6 Portland, Maine, USA",http://www.rentwithus.com/,+1 207-774-9303,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPkwHTLC6O4aBO9UwKUMK68wdWIanV7JXO7LaOk=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:06:49.335Z,,
https://www.google.com/maps/place/Saco+Falls+Management/data=!4m7!3m6!1s0x4cb29c14f4c6cedd:0x412aa5bd4f8b204e!8m2!3d43.656836!4d-70.2573195!16s%2Fg%2F11clsyyv0q!19sChIJ3c7G9BScskwRTiCLT72lKkE,Saco Falls Management,2.5,32,Property management company,"10 Free St 3rd Floor, Portland, ME 04101, United States","MP4V+P3 Portland, Maine, USA",http://sacofallsmanagement.com/,+1 207-228-8800,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noksWniL_8xZFRqFecYE8m6SYFTyHLNf_EbYJ4Yfwn5eaFVxzYCoh_0CxprRU-cbKRUiRHJR_zTRRsVATroSBgtGnVdmI0oQJsKVhNWxZI6eWmyyV8F8Wns7RubYi5i2gMoYsks=w408-h509-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:06:54.381Z,,
https://www.google.com/maps/place/Fore+River+Management/data=!4m7!3m6!1s0x4cb29c4008fa864f:0x4d2da1d98c45e7e0!8m2!3d43.6577217!4d-70.2528567!16s%2Fg%2F1tczpzmr!19sChIJT4b6CECcskwR4OdFjNmhLU0,Fore River Management,5.0,1,Property management company,"5 Milk St # 3, Portland, ME 04101, United States","MP5W+3V Portland, Maine, USA",http://www.forerivercompany.com/,+1 207-879-1671,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f1XewIPRjLl-d87tK2W_Xg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.27957&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:06:57.647Z,,
https://www.google.com/maps/place/APT+Property+Management/data=!4m7!3m6!1s0x4cb29d43e30ee21b:0x320e2a23178bcb9e!8m2!3d43.6554314!4d-70.2728818!16s%2Fg%2F11h6l75rxt!19sChIJG-IO40OdskwRnsuLFyMqDjI,APT Property Management,3.0,2,Property management company,"39 Deering Ave #2, Portland, ME 04101, United States","MP4G+5R Portland, Maine, USA",https://www.facebook.com/athomas214/,+1 207-409-4728,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNZdexFpljRgrnibHULyOCFu9IYig-4-UF8wFVL=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:02.813Z,,
https://www.google.com/maps/place/Medley+Properties/data=!4m7!3m6!1s0x4cb29b9ff6a642bb:0x16912f45b5aba655!8m2!3d43.6816208!4d-70.2896462!16s%2Fg%2F11bw3dnvdv!19sChIJu0Km9p-bskwRVaartUUvkRY,Medley Properties,5.0,1,Property management company,"993 Forest Ave, Portland, ME 04103, United States","MPJ6+J4 Portland, Maine, USA",,+1 207-651-7368,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tzyd8nMS0vifGaKbhqwQRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.96619&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:08.011Z,,
https://www.google.com/maps/place/Everrow+Property/data=!4m7!3m6!1s0x4cb29d3c2b71dbcb:0xc738882e05082124!8m2!3d43.6502347!4d-70.26987!16s%2Fg%2F11wwq335s0!19sChIJy9txKzydskwRJCEIBS6IOMc,Everrow Property,5.0,1,Property management company,"89 Pine St, Portland, ME 04102, United States","MP2J+33 Portland, Maine, USA",https://everrowproperty.com/?utm_source=Google+Business+Profile&utm_medium=Organic+Search&utm_campaign=Portland&utm_term=website,+1 207-221-1696,,https://lh3.googleusercontent.com/p/AF1QipP6Urbz01u1zppvb6ecS95jo6MK2s4ZYXJuclQQ=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:10.914Z,,
https://www.google.com/maps/place/H.H.+Sawyer+Realty+Co/data=!4m7!3m6!1s0x4cb29c3fc1e0a653:0x19187d5a308241c9!8m2!3d43.6565063!4d-70.2535481!16s%2Fg%2F1tf3yzsb!19sChIJU6bgwT-cskwRyUGCMFp9GBk,H.H. Sawyer Realty Co,4.5,36,Real estate agency,"395 Fore St, Portland, ME 04101, United States","MP4W+JH Portland, Maine, USA",http://www.sawyerrealty.net/,+1 207-772-6579,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8GcIp-eF7xEWkIhT1eSA4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.60194&pitch=0&thumbfov=100,true,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:16.034Z,,
https://www.google.com/maps/place/Class+Acts+Management/data=!4m7!3m6!1s0x4cb29c659a37dced:0xe0e520b2bd5640c3!8m2!3d43.6878021!4d-70.2937576!16s%2Fg%2F1tkf0kww!19sChIJ7dw3mmWcskwRw0BWvbIg5eA,Class Acts Management,2.3,12,Property management company,"7 Bishop St, Portland, ME 04103, United States","MPQ4+4F Portland, Maine, USA",https://www.classactsmanagement.com/,+1 207-874-0700,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2UWxJOueJh4LTfbDD7W06g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.144912&pitch=0&thumbfov=100,false,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:21.121Z,,
https://www.google.com/maps/place/HigginsBeachMaine.com/data=!4m7!3m6!1s0x4cb29bdf5f3042e3:0x8badf5205342207!8m2!3d43.6552266!4d-70.289941!16s%2Fg%2F11fl0tcgv3!19sChIJ40IwX9-bskwRByI0BVLfugg,HigginsBeachMaine.com,5.0,54,Property management company,"50 Sewall St #200, Portland, ME 04102, United States","MP46+32 Portland, Maine, USA",http://www.higginsbeachmaine.com/,+1 207-553-1388,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMZOIFlj3_vv5ytNNuxF_wxUfKH_ldXFT5BQh5E=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:26.636Z,,
https://www.google.com/maps/place/Larrabee+Property+Services/data=!4m7!3m6!1s0x4cb29babab6d4179:0xb6d5e6e63ff80180!8m2!3d43.6586925!4d-70.2577121!16s%2Fg%2F11j4gv1tn1!19sChIJeUFtq6ubskwRgAH4P-bm1bY,Larrabee Property Services,5.0,1,Property maintenance,"415 Congress St Ste. 202A, Portland, ME 04101, United States","MP5R+FW Portland, Maine, USA",,+1 207-776-2432,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPhLOo3KuEYqdQc0SNNoY1ldlQi_yTh2ZdG1tVZ=w426-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,12–5 pm,12–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:31.690Z,,
https://www.google.com/maps/place/Northland+Enterprises/data=!4m7!3m6!1s0x4cb29c152152fa89:0xd4ebe5f496850ac!8m2!3d43.6548095!4d-70.2584841!16s%2Fg%2F12hr7j0kh!19sChIJifpSIRWcskwRrFBoSV--Tg0,Northland Enterprises,5.0,3,Real estate developer,"17 South St, Portland, ME 04101, United States","MP3R+WJ Portland, Maine, USA",http://www.northlandus.com/,+1 207-780-0223,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipO6LSg6qfUH4YC42LSl2L7C1MffPUmNYIORQPUZ=w408-h285-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:36.752Z,,
https://www.google.com/maps/place/Bricklight+Realty+Management/data=!4m7!3m6!1s0x4cb29c05643aaaab:0x62515b0a50da51c6!8m2!3d43.6597941!4d-70.2617164!16s%2Fg%2F11hy9pg5rp!19sChIJq6o6ZAWcskwRxlHaUApbUWI,Bricklight Realty Management,2.4,16,Property management company,"82 Elm St, Portland, ME 04102, United States","MP5Q+W8 Portland, Maine, USA",http://www.bricklightproperties.com/,+1 207-835-0378,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KW15jGuMlLagBmh3WyOJMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.5819&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:41.915Z,,
https://www.google.com/maps/place/Sullivan+Management/data=!4m7!3m6!1s0x4cb29bf0ac255555:0xb16ded95db07b8b5!8m2!3d43.6552266!4d-70.289941!16s%2Fg%2F11pdw10xyf!19sChIJVVUlrPCbskwRtbgH25XtbbE,Sullivan Management,1.0,8,Property management company,"50 Sewall St, Portland, ME 04102, United States","MP46+32 Portland, Maine, USA",,+1 207-773-4647,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VpFmJDyenZwubR6m_tga3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.12624&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:45.123Z,,
https://www.google.com/maps/place/Landlord%27s+Best+Friend+Property+Services/data=!4m7!3m6!1s0x4cb29c6908784067:0x671388cb83d4356d!8m2!3d43.6640499!4d-70.2529041!16s%2Fg%2F11cn0ydrsv!19sChIJZ0B4CGmcskwRbTXUg8uIE2c,Landlord's Best Friend Property Services,3.0,4,Property management company,"19 Anderson St, Portland, ME 04101, United States","MP7W+JR Portland, Maine, USA",http://landlordsbestfriend.com/,+1 207-774-4508,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nW10A65w_ko9arKb9GtF3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.903496&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:47.861Z,,
https://www.google.com/maps/place/CBRE/data=!4m7!3m6!1s0x4cb29c1578c58dd5:0x1476e85644c1ba33!8m2!3d43.6567997!4d-70.2538238!16s%2Fg%2F1263yy9jy!19sChIJ1Y3FeBWcskwRM7rBRFbodhQ,CBRE,5.0,1,Property management company,"1 Portland Pier # 2, Portland, ME 04101, United States","MP4W+PF Portland, Maine, USA",https://www.cbre.com/,+1 207-874-6000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IkjjYQ8xBg7_nFzTS4oXpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.64903&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:50.673Z,,
"https://www.google.com/maps/place/Portland+Properties/@43.6675736,-70.2580031,17z/data=!3m1!4b1!4m6!3m5!1s0x4cb29c6f8f2fa8ed:0x173061c9a0ef0f45!8m2!3d43.6675736!4d-70.2580031!16s%2Fg%2F11nnwg1w0q",Portland Properties,5.0,1,Property management company,"315 Marginal Way, Portland, ME 04101, United States","MP9R+2Q Portland, Maine, USA",http://www.portlandproperties.com/home/about-us/,+1 207-774-1000,,,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:07:55.428Z,,
https://www.google.com/maps/place/Legacy+Properties+Sotheby%27s+International+Realty/data=!4m7!3m6!1s0x4cb29c1517d27c2d:0x8c63e5dc8e1cd964!8m2!3d43.65707!4d-70.256509!16s%2Fg%2F1tdhld_3!19sChIJLXzSFxWcskwRZNkcjtzlY4w,Legacy Properties Sotheby's International Realty,4.8,20,Real estate agency,"2 City Center, Portland, ME 04101, United States","MP4V+R9 Portland, Maine, USA",https://www.legacysir.com/,+1 207-780-8900,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMfBLRv10PII6ih1xMIn6noLDwtIieHY7Owrryv=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:08:00.661Z,,
https://www.google.com/maps/place/CORE/data=!4m7!3m6!1s0x4cb29c3fb7686e79:0x604d16637ead0609!8m2!3d43.6562649!4d-70.2616739!16s%2Fg%2F11cscbtrvp!19sChIJeW5otz-cskwRCQatfmMWTWA,CORE,4.3,32,Commercial real estate agency,"16 Casco St, Portland, ME 04101, United States","MP4Q+G8 Portland, Maine, USA",http://corefirms.com/,+1 207-744-3084,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNYLFpNo-DD3c4UNEQQNwQC_BCc3qkt9pixcHJC=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:08:06.035Z,,
https://www.google.com/maps/place/Manter+Properties/data=!4m7!3m6!1s0x4cb29c6849d14387:0x46b93bdfe2bc754b!8m2!3d43.6645353!4d-70.2504653!16s%2Fg%2F12643qw0l!19sChIJh0PRSWicskwRS3W84t87uUY,Manter Properties,4.0,5,Property management company,"88 Cumberland Ave Apt 2b, Portland, ME 04101, United States","MP7X+RR Portland, Maine, USA",,+1 207-329-7175,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WuYoMzvJ1fjfHW6eo1wFkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.82701&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:08:09.220Z,,
"https://www.google.com/maps/place/DJC+MANAGEMENT/@43.7600045,-70.1137885,10z/data=!3m1!4b1!4m6!3m5!1s0x6376da3f8b2fd05:0x7ad67153fdcc6aff!8m2!3d43.7600045!4d-70.1137885!16s%2Fg%2F11ldszjgvv",DJC MANAGEMENT,5.0,8,Property management company,,,https://www.djcmanagement.com/,+1 207-200-4284,Open ⋅ Closes 5 pm,,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:08:15.962Z,,
https://www.google.com/maps/place/Forest+City+Property+Care/data=!4m7!3m6!1s0x4cb29b7e6ab802f7:0x18d4782b61b8a998!8m2!3d43.6821859!4d-70.2652056!16s%2Fg%2F11c5hydlpm!19sChIJ9wK4an6bskwRmKm4YSt41Bg,Forest City Property Care,,,Property management company,"45 Johansen St, Portland, ME 04103, United States","MPJM+VW Portland, Maine, USA",https://www.forestcitypropertycare.com/,+1 207-632-7467,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwQv09f6WdaaA2JrxnxyIiAkaqhvnYshdyOp6P=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Portland+ME/@43.670822,-70.2843825,14z",2025-09-25T18:08:20.870Z,,
