placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,error
https://www.google.com/maps/place/New+Beacon+Inc/data=!4m7!3m6!1s0x8889198441a8c589:0x3e8ae8b8e02b3110!8m2!3d33.4791052!4d-86.7753607!16s%2Fg%2F1tdvkywn!19sChIJicWoQYQZiYgREDEr4Ljoij4,New Beacon Inc,3.7,3,Medical clinic,"201 Office Park Dr, Birmingham, AL 35223, United States","F6HF+JV Birmingham, Alabama, USA",,+1 205-939-8799,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r_CDsIFFQ2vnfKE82prO7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.99069&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:27:02.307Z,,,,,,,,,
https://www.google.com/maps/place/ExpectCare/data=!4m7!3m6!1s0x88891b3f7b6c8d81:0x80c51b59acde7196!8m2!3d33.3648979!4d-86.793039!16s%2Fg%2F11c3kjqkg8!19sChIJgY1sez8biYgRlnHerFkbxYA,ExpectCare,3.7,50,Hospice,"501 Riverchase Pkwy E, Hoover, AL 35244, United States","9674+XQ Hoover, Alabama, USA",http://www.expectcare.com/,+1 205-444-0126,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npKt_22Zo1GgTxdjIYZBuKjd7NfJECEgqgFlDKN-0QI8v_jff2nzuxugpFaBcJ8aMuSEboAitA9IGItNgtY6Cyr8JJFm2Y0VLg1efIlQ7JrtfFie7O72KhtOae09WB5-gM2KmeP=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:27:07.349Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Enhabit+Hospice/data=!4m7!3m6!1s0x888919cdef151ea5:0x8d63c73936158fe9!8m2!3d33.3716445!4d-86.8017119!16s%2Fg%2F11h5mpksy8!19sChIJpR4V780ZiYgR6Y8VNjnHY40,Enhabit Hospice,5.0,2,Hospice,"1 Chase Corporate Dr Suite 210B, Hoover, AL 35244, United States","95CX+M8 Hoover, Alabama, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 205-824-2681,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO9OIgu4CrWn_vty721y0-w9MznKPHEkJ-WBug=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:27:12.402Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,
https://www.google.com/maps/place/Alabama+Hospice+Care+of+Birmingham/data=!4m7!3m6!1s0x88890cb5638c5419:0x6a66e2ca216f2dbe!8m2!3d33.6140856!4d-86.6228029!16s%2Fg%2F11b7p_zy01!19sChIJGVSMY7UMiYgRvi1vIcriZmo,Alabama Hospice Care of Birmingham,4.3,11,Hospice,"285 Calumet Pkwy 2nd Floor Suite 200, Trussville, AL 35173, United States","J97G+JV Trussville, Alabama, USA",https://lhcgroup.com/locations/alabama-hospice-care-of-birmingham/?utm_source=google&utm_medium=GMB&utm_campaign=google_my_business,+1 205-228-0600,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EEm_MjTxnykQhHpQ8HttJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.265175&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:27:17.422Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Amedisys+Hospice+Care/data=!4m7!3m6!1s0x8889199fb2f08be1:0x2dee43b300708a89!8m2!3d33.4665247!4d-86.7794077!16s%2Fg%2F1ttyxhk1!19sChIJ4Yvwsp8ZiYgRiYpwALND7i0,Amedisys Hospice Care,5.0,6,Hospice,"2204 Lakeshore Dr Suite 160, Homewood, AL 35209, United States","F68C+J6 Homewood, Alabama, USA",https://locations.amedisys.com/al/homewood/hospice-1070/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 205-868-9221,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOY06DJHHi5kuzX5t6tYuzsjPGnCtFjnOOAaZY7=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:27:22.419Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/SouthernCare+New+Beacon/data=!4m7!3m6!1s0x88890db071d935ab:0x14c5d2fccf60fd62!8m2!3d33.449725!4d-86.812055!16s%2Fg%2F113dyw7n7!19sChIJqzXZcbANiYgRYv1gz_zSxRQ,SouthernCare New Beacon,2.3,3,Hospice,"1280 Columbiana Rd #110, Birmingham, AL 35216, United States","C5XQ+V5 Birmingham, Alabama, USA",http://southerncarenewbeacon.com/,+1 205-868-1100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM9gtn65cuZ_X8aIWRk5zmg-NC-ywErRmWMWz2j=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:27:27.433Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Aveanna+Hospice+of+Pelham/data=!4m7!3m6!1s0x8889238b8a5de051:0x4e8853553720c879!8m2!3d33.3427207!4d-86.7888831!16s%2Fg%2F11j97bn56r!19sChIJUeBdiosjiYgRecggN1VTiE4,Aveanna Hospice of Pelham,3.8,9,Hospice,"245 Cahaba Valley Pkwy Suite 110, Pelham, AL 35124, United States","86V6+3C Pelham, Alabama, USA",https://www.aveanna.com/locations/431/pelham-alabama-35124/,+1 205-663-6887,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipOp3wmlPx-HI46jocpHdfjYzU3ajoFlL97cL5RE=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:27:32.278Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/SouthernCare+New+Beacon/data=!4m7!3m6!1s0x888925da87b2e3e9:0x55e151ac8eb9372b!8m2!3d33.2509163!4d-86.813741!16s%2Fg%2F1td2665d!19sChIJ6eOyh9oliYgRKze5jqxR4VU,SouthernCare New Beacon,4.2,5,Hospice,"122 7th Ave NE D, Alabaster, AL 35007, United States","752P+9G Alabaster, Alabama, USA",http://southerncarenewbeacon.com/,+1 205-620-3508,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPQd4DllbH7APTXJNQ4Ul6H-YTnU_6uVR6EmrtL=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:27:37.409Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Keith+Swetz,+MD/data=!4m7!3m6!1s0x88891bcf3414d2c5:0xb8b0019e3518f222!8m2!3d33.4270987!4d-86.6669369!16s%2Fg%2F11s3vls792!19sChIJxdIUNM8biYgRIvIYNZ4BsLg","Keith Swetz, MD",5.0,1,Hospice,"2000 6th Ave S Floor 2, Birmingham, AL 35233, United States","C8GM+R6 Birmingham, Alabama, USA",,+1 205-801-8624,"Closed ⋅ Opens 8 am Thu

Updated by others 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HhjnAmmdVDIhFPQXkij-JA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.62592&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:27:42.220Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,
https://www.google.com/maps/place/SouthernCare+Hospice/data=!4m7!3m6!1s0x888919f1a2f582ab:0x45964736d19a18e!8m2!3d33.4665247!4d-86.7794077!16s%2Fg%2F1td7tz08!19sChIJq4L1ovEZiYgRjqEZbXNkWQQ,SouthernCare Hospice,,,Hospice,"2204 Lakeshore Dr #475, Birmingham, AL 35209, United States","F68C+J6 Birmingham, Alabama, USA",http://www.southerncarehospice.com/,+1 205-868-1100,Open ⋅ Closes 11:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MXeYwBJh_1j2CUjUqIG2sg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.11987&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:27:47.251Z,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,,
https://www.google.com/maps/place/Chelsea+Animal+Hospital/data=!4m7!3m6!1s0x88893ef5966d01ff:0xc3b30e425b8e7b89!8m2!3d33.3468372!4d-86.638119!16s%2Fg%2F1tlqqrsv!19sChIJ_wFtlvU-iYgRiXuOW0IOs8M,Chelsea Animal Hospital,4.9,769,Animal hospital,"10591 Old Hwy 280, Chelsea, AL 35043, United States","89W6+PQ Chelsea, Alabama, USA",https://chelseaanimal.com/?utm_source=gmb&utm_medium=organic,+1 205-678-8895,Closed ⋅ Opens 7 am Thu,https://lh3.googleusercontent.com/p/AF1QipNb2p6bS-jK_QNnkA1TM17dHVlAS4l0ARwtzxS_=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:27:52.370Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–12 pm,Closed,7 am–6 pm,7 am–6 pm,,
https://www.google.com/maps/place/Hospice+of+West+Alabama/data=!4m7!3m6!1s0x8888a8e33ff45d39:0x2d979c6e1bd24134!8m2!3d33.1915579!4d-87.4832652!16s%2Fg%2F1tfbz6yf!19sChIJOV30P-OoiIgRNEHSG26cly0,Hospice of West Alabama,4.7,24,Hospice,"3851 Loop Rd, Tuscaloosa, AL 35404, United States","5GR8+JM Tuscaloosa, Alabama, USA",https://hospiceofwestal.com/,+1 205-523-0101,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMScgUuHwt1_gfWFLkuQeaNBhc8-eGOLpxRohHm=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:27:57.413Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Enhabit+Home+Health/data=!4m7!3m6!1s0x888918a3329bdacd:0xb8253b92f9e3c501!8m2!3d33.3716445!4d-86.8017119!16s%2Fg%2F11g6mtt678!19sChIJzdqbMqMYiYgRAcXj-ZI7Jbg,Enhabit Home Health,3.1,8,Home health care service,"1 Chase Corporate Dr Suite 210A, Hoover, AL 35244, United States","95CX+M8 Hoover, Alabama, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 205-824-2680,"Open 24 hours

Confirmed by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZgSlc4DGkxzQk-c_Yq1ucQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.38297&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:28:02.763Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,
https://www.google.com/maps/place/Comfort+Care+Hospice+Alabaster/data=!4m7!3m6!1s0x8889266e1f53f087:0x7086dff503923a6!8m2!3d33.2300896!4d-86.8239615!16s%2Fg%2F1tf6mzml!19sChIJh_BTH24miYgRpiM5UP9tCAc,Comfort Care Hospice Alabaster,,,Hospice,"1249 5th St SW, Alabaster, AL 35007, United States","65JG+2C Alabaster, Alabama, USA",,+1 205-664-8835,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vuVY_ABrsr1QjnHQGo5agw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.23373&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:28:05.423Z,,,,,,,,,
https://www.google.com/maps/place/UAB+Supportive+Care+and+Survivorship+Clinic/data=!4m7!3m6!1s0x88891bc069b76f99:0xfbca70af5e7f8503!8m2!3d33.5079488!4d-86.8002573!16s%2Fg%2F11fzb0yv04!19sChIJmW-3acAbiYgRA4V_Xq9wyvs,UAB Supportive Care and Survivorship Clinic,5.0,2,Medical clinic,"The Kirklin Clinic of UAB Hospital, 2000 6th Ave S 5th Floor, Birmingham, AL 35233, United States","G55X+5V Birmingham, Alabama, USA",https://www.onealcanceruab.org/patients-caregivers/support-services/supportive-care-clinic/,+1 205-801-8624,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TSznnxY2mPgSotLEdFVDnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.48718&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-17T23:28:10.272Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,
https://www.google.com/maps/place/Affinity+Hospice/data=!4m7!3m6!1s0x88891ec6b1dd9ad9:0xd629e42d706746c0!8m2!3d33.4616303!4d-86.837497!16s%2Fg%2F1tn4yy90!19sChIJ2ZrdscYeiYgRwEZncC3kKdY,Affinity Hospice,3.8,59,Hospice,"117 Gemini Cir Suite 415, Birmingham, AL 35209, United States","F567+M2 Birmingham, Alabama, USA",https://affinityhospice.com/,+1 205-949-0400,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrhVdelm8Y9HxGmUYHiHBzYz7cR9hrw9fcAj1_4YCqrMOLJpv49cPPnY37x7dhaI7Idhne2zH67sAJbJVFXX1Z6f_qZ3B-1jvY--O5AJTZ1v7fViU19WIq5iPYhFjYDg-8U6fWtZQ=w408-h384-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Homewood+Birmingham+AL/@33.4717732,-86.8008228,14z",2025-09-17T23:28:25.099Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Elite+Nursing+%26+Rehabilitation+Center/data=!4m7!3m6!1s0x8888e29c177b415f:0x3f5f30aeeefcb7c!8m2!3d33.4655944!4d-86.768878!16s%2Fg%2F1tw_p07f!19sChIJX0F7F5ziiIgRfMvv7grz9QM,Elite Nursing & Rehabilitation Center,3.9,85,Assisted living facility,"300 Royal Tower Dr, Homewood, AL 35209, United States","F68J+6C Homewood, Alabama, USA",https://elitenursingandrehab.com/,+1 205-870-5666,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrAgz4_h8NhOcmv5rFmrmnrZ2QC4DWUYTSaESTH4-1ZiKJs5rBX348Gc0YP5m0xLJAvZQYIBlFz6UfOkMjDDonyqwynikqloEr0wKZpqtPhwMqEff-qvng8HRmLDynepw6z0aZQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Homewood+Birmingham+AL/@33.4717732,-86.8008228,14z",2025-09-17T23:28:30.211Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Helping+Hands+Hospice/data=!4m7!3m6!1s0x88891bcf83cccaad:0xa50b61e09455f38a!8m2!3d33.500294!4d-86.7915025!16s%2Fg%2F1263m2q2v!19sChIJrcrMg88biYgRivNVlOBhC6U,Helping Hands Hospice,,,Hospice,"2160 Highland Ave # 300, Birmingham, AL 35205, United States","G625+49 Birmingham, Alabama, USA",,+1 205-444-0126,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=umP4Js74tLX2tZJZj2TD2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.680304&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Homewood+Birmingham+AL/@33.4717732,-86.8008228,14z",2025-09-17T23:28:32.891Z,,,,,,,,,
https://www.google.com/maps/place/Amedisys+Home+Health+Care/data=!4m7!3m6!1s0x8889199fb2f0881f:0xd46b039ce9d8eb3b!8m2!3d33.4665247!4d-86.7794077!16s%2Fg%2F1tcwmb0h!19sChIJH4jwsp8ZiYgRO-vY6ZwDa9Q,Amedisys Home Health Care,3.4,10,Home health care service,"2204 Lakeshore Dr Suite 200, Homewood, AL 35209, United States","F68C+J6 Homewood, Alabama, USA",https://locations.amedisys.com/al/homewood/home-health-1019/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 205-868-0147,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNhCc0h7n4YCFSlqhfzfYWVMfhLunufjCPvRAYZ=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Homewood+Birmingham+AL/@33.4717732,-86.8008228,14z",2025-09-17T23:28:37.772Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
