placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,error,attributes
https://www.google.com/maps/place/Recharge+Medical/data=!4m7!3m6!1s0x8085809357cdd9ab:0xbfa1c6831b7c4bc5!8m2!3d37.7911374!4d-122.4184216!16s%2Fg%2F1tdj4flz!19sChIJq9nNV5OAhYARxUt8G4PGob8,Recharge Medical,4.8,144,Medical clinic,"1456 California St, San Francisco, CA 94109, United States","QHRJ+FJ Nob Hill, San Francisco, CA, USA",https://recharge.clinic/,+1 415-409-3456,"Open · Closes 5 pm

Updated by this business 10 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOMlL88fw3IsG_vofR1hHndlurV8SjCsPXVk5Y=w408-h291-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-12-16T22:48:01.665Z,,,
https://www.google.com/maps/place/Dr.+Sheena+Kong+Med+Spa/data=!4m7!3m6!1s0x8085814c64468407:0x9d555466b534f8fc!8m2!3d37.7884071!4d-122.4097574!16s%2Fg%2F1tg86wnk!19sChIJB4RGZEyBhYAR_Pg0tWZUVZ0,Dr. Sheena Kong Med Spa,4.5,36,Medical spa,"490 Post St STE 1150, San Francisco, CA 94102, United States","QHQR+93 Union Square, San Francisco, CA, USA",https://www.sheenakong.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,+1 415-770-0979,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPNeQnESvi05iTuvI7zkO4frebW6PyI9u6C7shw=w408-h267-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-12-16T22:48:06.745Z,,,
https://www.google.com/maps/place/Bay+Area+Cosmetic+Dermatology/data=!4m7!3m6!1s0x808580b63941919d:0x567160cd183bb00e!8m2!3d37.784117!4d-122.4392111!16s%2Fg%2F1tgk0w3t!19sChIJnZFBObaAhYARDrA7GM1gcVY,Bay Area Cosmetic Dermatology,4.8,677,Doctor,"2299 Post St STE 312, San Francisco, CA 94115, United States","QHM6+J8 Lower Pacific Heights, San Francisco, CA, USA",https://weloveskin.com/bay-area-cosmetic-dermatology,+1 415-292-6350,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOBwbMwI0UzW8if1wpW6yqaBB0PpgIqdGrNMTbo=w408-h285-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-12-16T22:48:11.885Z,,,
https://www.google.com/maps/place/REJUV+Medical/data=!4m7!3m6!1s0x808f7dc0005a0141:0xccf85405641c0989!8m2!3d37.7764541!4d-122.3932942!16s%2Fg%2F11n72thst5!19sChIJQQFaAMB9j4ARiQkcZAVU-Mw,REJUV Medical,4.9,75,Medical spa,"255 King St # A, San Francisco, CA 94107, United States","QJG4+HM Mission Bay, San Francisco, CA, USA",https://rejuvsf.com/,+1 415-712-1937,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM9oA2nw60ADHnGrUbCzWynaTGV6V-gH20zEB-I=w408-h510-k-no,true,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-12-16T22:48:16.844Z,,,
https://www.google.com/maps/place/Serenity+Aesthetics+%26+Wellness/data=!4m7!3m6!1s0x80858088fc721065:0x265f69a61cf3d505!8m2!3d37.789103!4d-122.404316!16s%2Fg%2F1thvsy77!19sChIJZRBy_IiAhYARBdXzHKZpXyY,Serenity Aesthetics & Wellness,4.6,285,Medical spa,"126 Post St 2nd floor, San Francisco, CA 94108, United States","QHQW+J7 Union Square, San Francisco, CA, USA",https://serenitymedspa.com/?y_source=1_MTA2NzU1NDY2OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 415-236-3230,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipObwlL38FzLl0_HcvOehbH9WmQy4vFgYlcDABuo=w427-h240-k-no,true,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,10 am–2 pm,Closed,9:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-12-16T22:48:21.766Z,,,
https://www.google.com/maps/place/San+Francisco+Plastic+Surgery+%26+Laser+Center:+Dr.+Usha+Rajagopal/data=!4m7!3m6!1s0x8085808e8a8c2ccb:0x2ac50ec73731156!8m2!3d37.7895454!4d-122.4185473!16s%2Fg%2F1tgx27hr!19sChIJyyyMio6AhYARVhFzc-xQrAI,San Francisco Plastic Surgery & Laser Center: Dr. Usha Rajagopal,4.5,98,Plastic surgeon,"1244 Larkin St Suite 200, San Francisco, CA 94109, United States","QHQJ+RH Lower Nob Hill, San Francisco, CA, USA",http://www.sfcosmeticsurgery.com/,+1 415-392-3333,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPVc6Je9_U3ZYhFaB9hqTWU7HjLpL4_vYAHdD0=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-12-16T22:48:26.696Z,,,
https://www.google.com/maps/place/Aura+Skin+Spa/data=!4m7!3m6!1s0x808580f4d95a2a99:0x2ce7aaef55d1be!8m2!3d37.7965669!4d-122.404597!16s%2Fg%2F1wk7r27p!19sChIJmSpa2fSAhYARvtFV76rnLAA,Aura Skin Spa,4.7,47,Medical spa,"118 Columbus Ave, San Francisco, CA 94133, United States","QHWW+J5 North Beach, San Francisco, CA, USA",https://www.auraskinspa.com/,+1 415-788-3800,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNmOthzYFFBdXtRsglGomhnVful5jB9FUvOAqat=w408-h272-k-no,true,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-12-16T22:48:31.700Z,,,
https://www.google.com/maps/place/San+Francisco+Vein+Center+-+Melinda+L+Aquino+MD/data=!4m7!3m6!1s0x808f7b8960015041:0xabbde6269bb9dc05!8m2!3d37.6810823!4d-122.4740767!16s%2Fg%2F1tdg80ln!19sChIJQVABYIl7j4ARBdy5mybmvas,San Francisco Vein Center - Melinda L Aquino MD,4.5,15,Vascular surgeon,"1850 Sullivan Ave Suite 300, Daly City, CA 94015, United States","MGJG+C9 Daly City, California, USA",https://www.sfveincenter.com/,+1 650-991-1122,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN3FII_8o0KnZAxFA5NYy78ZNBbeucHWILEPoDV=w408-h247-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-12-16T22:48:36.847Z,,,
https://www.google.com/maps/place/Laser+Nail+Therapy/data=!4m7!3m6!1s0x8085814ec0f45bb9:0x9a31c1e51706f42c!8m2!3d37.785583!4d-122.438629!16s%2Fg%2F11rwpv7ln9!19sChIJuVv0wE6BhYARLPQGF-XBMZo,Laser Nail Therapy,5.0,2,Medical clinic,"2299 Post St Suite 203, San Francisco, CA 94115, United States","QHP6+6G Lower Pacific Heights, San Francisco, CA, USA",https://lasernailtherapy.com/,+1 415-645-4676,Open · Closes 9 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMfThhYO_ms1IqAmxSuZeCWBEcsa8AruwFelTQt=w426-h240-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/vein+clinics+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-12-16T22:48:51.232Z,,,
https://www.google.com/maps/place/InterMed+Vein+Clinic/data=!4m7!3m6!1s0x808f87667b449db5:0x2338995012480f8b!8m2!3d37.8175092!4d-122.2642842!16s%2Fg%2F11pdk3pp_w!19sChIJtZ1Ee2aHj4ARiw9IElCZOCM,InterMed Vein Clinic,,,Surgical center,"2844 Summit St Suite 107, Oakland, CA 94609, United States","RP9P+27 Oakland, California, USA",https://www.intermedveinclinic.com/,+1 510-270-3100,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SotOjKNUl809-74_TOzTWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.56509&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-12-16T22:48:53.979Z,,,
"https://www.google.com/maps/place/Dr.+Gonzalo+P.+Obnial,+MD/data=!4m7!3m6!1s0x808ff938e8cca4d5:0x9c09907f955880c4!8m2!3d37.8191809!4d-122.2638946!16s%2Fg%2F1tknkpdq!19sChIJ1aTM6Dj5j4ARxIBYlX-QCZw","Dr. Gonzalo P. Obnial, MD",4.4,11,Vascular surgeon,"350 30th St #210, Oakland, CA 94609, United States","RP9P+MC Oakland, California, USA",https://www.bassveincenter.com/vein-doctors/gonzalo-p-obnial-md-facs,+1 510-832-6131,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eBeRVOfKxxACS8S2YKuSTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.575332&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-12-16T22:48:58.897Z,,,
https://www.google.com/maps/place/Stanford+Vascular+Care+Clinic+in+Emeryville/data=!4m7!3m6!1s0x80857e42b126140d:0x657ec34106f7232d!8m2!3d37.8404465!4d-122.2891824!16s%2Fg%2F11dxkvvbn3!19sChIJDRQmsUJ-hYARLSP3BkHDfmU,Stanford Vascular Care Clinic in Emeryville,5.0,6,Medical clinic,"5800 Hollis St, Emeryville, CA 94608, United States","RPR6+58 Emeryville, California, USA",https://stanfordhealthcare.org/medical-clinics/vascular-care-clinic-emeryville.html?cid=clinic%7Clocal%7CGoogle,+1 510-806-2100,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O1v5vlPFOZf_05lt3FfpmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.37392&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-12-16T22:49:03.750Z,,,
https://www.google.com/maps/place/East+Bay+Vascular+Medical+Group/data=!4m7!3m6!1s0x80857dff90172d0b:0xf88eb4c7a71e1429!8m2!3d37.820604!4d-122.263329!16s%2Fg%2F1tyzz6gq!19sChIJCy0XkP99hYARKRQep8e0jvg,East Bay Vascular Medical Group,,,Surgical center,"365 Hawthorne Ave # 103, Oakland, CA 94609, United States","RPCP+6M Oakland, California, USA",http://www.bassmedicalgroup.com/,+1 510-832-6131,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rv5WJHPTYcjppGFsfPKtNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.30278&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-12-16T22:49:06.524Z,,,
https://www.google.com/maps/place/BASS+Medical+Group+%28Dr.+Elmi+%26+Essapoor%29/data=!4m7!3m6!1s0x80857dff90172d0b:0x9953f5668c769382!8m2!3d37.8191809!4d-122.2638946!16s%2Fg%2F11b77lknjj!19sChIJCy0XkP99hYARgpN2jGb1U5k,BASS Medical Group (Dr. Elmi & Essapoor),3.0,4,Medical group,"350 30th St #210, Oakland, CA 94609, United States","RP9P+MC Oakland, California, USA",https://www.bassmedicalgroup.com/locations/350-30th-st-suite-210-oakland-ca-94609,+1 510-832-6131,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eBeRVOfKxxACS8S2YKuSTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.575332&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-12-16T22:49:11.245Z,,,
https://www.google.com/maps/place/Vascular+Surgery+Medical+Group/data=!4m7!3m6!1s0x808f8fc516733503:0x8a7a6259c2ab8d4f!8m2!3d37.7137556!4d-122.1428478!16s%2Fg%2F1tlqq6rb!19sChIJAzVzFsWPj4ART42rwllieoo,Vascular Surgery Medical Group,4.8,100,Medical group,"13851 E 14th St Suite 202, San Leandro, CA 94578, United States","PV74+GV San Leandro, California, USA",https://www.vasculargroup.com/?utm_source=gmb_auth,+1 510-357-4006,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwC8dWDeUgOqH6Npf1LfAycufUSHpHOP8ep7NkPW9DHERsnfZybfx12TSu0QdvVM3aHzBaNBCSk6M6aA4L8KOiETdv5s4KP_vCCNkw1Zm_0IDZhhkMalNGYyjJAQMsPq2HecEI=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-12-16T22:49:16.388Z,,,
"https://www.google.com/maps/place/Dr.+John+D.+Bry,+MD,+FACS/data=!4m7!3m6!1s0x80857dff90172d0b:0x5860d37251f3a3c9!8m2!3d37.8191809!4d-122.2638946!16s%2Fg%2F11b777l6d_!19sChIJCy0XkP99hYARyaPzUXLTYFg","Dr. John D. Bry, MD, FACS",2.0,1,Vascular surgeon,"350 30th St #210, Oakland, CA 94609, United States","RP9P+MC Oakland, California, USA",https://www.bassmedicalgroup.com/doctors/john-d-bry,+1 510-832-6131,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eBeRVOfKxxACS8S2YKuSTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.575332&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-12-16T22:49:21.504Z,,,
"https://www.google.com/maps/place/Anthony+Hoffman,+DPM/data=!4m7!3m6!1s0x808f87555722d4bf:0x4c906b752cfac984!8m2!3d37.8175092!4d-122.2642842!16s%2Fg%2F1tjy1r0h!19sChIJv9QiV1WHj4ARhMn6LHVrkEw","Anthony Hoffman, DPM",4.9,102,Podiatrist,"2844 Summit St Suite 107, Oakland, CA 94609, United States","RP9P+27 Oakland, California, USA",https://balancehealth.com/provider/anthony-hoffman-dpm/bay-area-foot-care/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website&utm_content=website_button,+1 510-647-9364,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz8OrveVKhgDcyEb718danC78vCX3xeIE7qyCc_Tc_zJcrphi2aDo5GhDFLJiFdsCV3pwyNz2tMNa0s_tEBKlyVyuuaHH9TkStBInxi78qsakujPt9stYj5-xkr46zeMPmwbKEqiw=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-12-16T22:49:26.292Z,,,
