placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Dr.+Rosanne+Demanski.+Women+%26+Children%27s+Natural+Health+Center/data=!4m7!3m6!1s0x89e7acf27af964c7:0x8dec5c68264932f6!8m2!3d41.7611541!4d-72.7456709!16s%2Fg%2F1tj46yh8!19sChIJx2T5evKs54kR9jJJJmhc7I0,Dr. Rosanne Demanski. Women & Children's Natural Health Center,5.0,6,Naturopathic practitioner,"998 Farmington Ave # 200, West Hartford, CT 06107, United States","Q763+FP West Hartford, Connecticut, USA",http://naturalbabydoctor.com/,+1 860-561-9766,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VsVaD_3F4-YldmpSU_idcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.781504&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:53:29.948Z,,,,
https://www.google.com/maps/place/Miriam+Schwartz+APRN+%7C+Revolution+Integrative+Health/data=!4m7!3m6!1s0x89e7af6630b546ed:0xa8d6813906c9549a!8m2!3d41.8151996!4d-72.7348643!16s%2Fg%2F11f5tcv9px!19sChIJ7Ua1MGav54kRmlTJBjmB1qg,Miriam Schwartz APRN | Revolution Integrative Health,4.3,11,Holistic medicine practitioner,"701 Cottage Grove Rd F210, Bloomfield, CT 06002, United States","R788+33 Bloomfield, Connecticut, USA",http://www.revolutionintegrativehealth.com/,+1 860-969-3433,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cYmax_xUCQAdIkqpw1N_Bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.19733&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–2 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:53:34.997Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Dr.+Frank+Aieta+%28Naturopathic+Physician%29/data=!4m7!3m6!1s0x89e7ab0c7df6a1a9:0x33fd5a33c99065fa!8m2!3d41.7823116!4d-72.7469061!16s%2Fg%2F1tfg43df!19sChIJqaH2fQyr54kR-mWQyTNa_TM,Dr. Frank Aieta (Naturopathic Physician),5.0,21,Alternative medicine practitioner,"301 N Main St, West Hartford, CT 06117, United States","Q7J3+W6 West Hartford, Connecticut, USA",https://draieta.com/,+1 860-232-9662,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPwfc_btVNkY7oBa341nDhoVbNrhEdo-TyXEPrN=w408-h306-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30–11:30 am,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:53:39.714Z,,,,
https://www.google.com/maps/place/Grassroots+Holistic+Care/data=!4m7!3m6!1s0x89e655f1df9d5a23:0xdcc995a0e4b84872!8m2!3d41.7998155!4d-72.6597321!16s%2Fg%2F11hz540brx!19sChIJI1qd3_FV5okRcki45KCVydw,Grassroots Holistic Care,5.0,7,Alternative medicine practitioner,"3580 Main St building 2 suite f, Hartford, CT 06112, United States","Q8XR+W4 Hartford, Connecticut, USA",,+1 860-890-8683,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMXTqTuIz0HkKXIl_a63evjg-r0nKamwQx7HRF6=w408-h271-k-no,true,9 am–5:30 pm,9:30 am–5:30 pm,9 am–5:30 pm,9:30 am–5:30 pm,9 am–5:30 pm,1–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:53:45.076Z,,,,
"https://www.google.com/maps/place/Antoinette+Chaves,+ND+%28Naturopathic+Physician%29/data=!4m7!3m6!1s0x89e65349859e7ad5:0x45512cec0760c722!8m2!3d41.7593446!4d-72.7031733!16s%2Fg%2F11cmzsbk3f!19sChIJ1XqehUlT5okRIsdgB-wsUUU","Antoinette Chaves, ND (Naturopathic Physician)",4.2,5,Family practice physician,"Healing Quite Naturally LLC, 56 Arbor St # 311, Hartford, CT 06106, United States","Q75W+PP Hartford, Connecticut, USA",,+1 860-798-3594,Open · Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xw_4SJF74WXTUiEt4DxQfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.37448&pitch=0&thumbfov=100,false,8 am–3 pm,8 am–3 pm,8 am–3 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:53:49.750Z,,,,
https://www.google.com/maps/place/Chi+For+Healing+West+Hartford/data=!4m7!3m6!1s0x89e7acee75a75223:0xae0e2253d28b6ff3!8m2!3d41.75741!4d-72.7179066!16s%2Fg%2F11b7gw7bjg!19sChIJI1Knde6s54kR82-L0lMiDq4,Chi For Healing West Hartford,5.0,7,Holistic medicine practitioner,"74 Park Rd #4, West Hartford, CT 06119, United States","Q74J+XR West Hartford, Connecticut, USA",http://www.chiforhealing.com/,+1 860-593-8397,,https://lh3.googleusercontent.com/p/AF1QipOei169nkHD9qQv3OS7MSl0RdJdEGXUcUlxDaFT=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:53:54.660Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Hartford+Holistic+Health+%26+Fitness/data=!4m7!3m6!1s0x89e65364aae9efa9:0xe3fd45a34b671634!8m2!3d41.7674958!4d-72.6743105!16s%2Fg%2F11hdjtzygb!19sChIJqe_pqmRT5okRNBZnS6NF_eM,Hartford Holistic Health & Fitness,,,Alternative medicine practitioner,"57 Pratt St, Hartford, CT 06103, United States","Q88G+X7 Hartford, Connecticut, USA",,+1 860-269-7222,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xdmGKAnW61DxpCiAdc9jEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.01218&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:53:57.461Z,,,,
https://www.google.com/maps/place/Wu+Healing+Center/data=!4m7!3m6!1s0x89e7acee761595f5:0x441cc5716406e440!8m2!3d41.7588082!4d-72.7435812!16s%2Fg%2F11b7kdx87v!19sChIJ9ZUVdu6s54kRQOQGZHHFHEQ,Wu Healing Center,4.8,57,Alternative medicine practitioner,"45 S Main St, West Hartford, CT 06107, United States","Q754+GH West Hartford, Connecticut, USA",https://wuhealing.com/,+1 860-310-5438,,https://lh3.googleusercontent.com/p/AF1QipMsPMucRj3MJJzrI0OJPuw7T_kSO8U8gEu9TL-Z=w408-h306-k-no,true,11 am–4:30 pm,11 am–4:30 pm,Closed,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:54:02.276Z,,,,
"https://www.google.com/maps/place/Elisheva+Terrion,+N.D./data=!4m7!3m6!1s0x89e7acefc346aaab:0xd006873b3308b124!8m2!3d41.7556671!4d-72.7443804!16s%2Fg%2F11qgylph37!19sChIJq6pGw--s54kRJLEIMzuHBtA","Elisheva Terrion, N.D.",5.0,2,Naturopathic practitioner,"95 S Main St, West Hartford, CT 06107, United States","Q744+76 West Hartford, Connecticut, USA",http://www.bloomnaturaldoctors.com/,+1 860-310-5559,Open · Closes 2:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UnWVOjU99FLdXtWeDIb4nA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.5268&pitch=0&thumbfov=100,false,10 am–2:30 pm,11 am–7 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:54:07.026Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Dr.+Eric+Secor/@41.8169457,-72.8326054,17z/data=!3m1!4b1!4m6!3m5!1s0x89e7a915ec6a95ef:0x3e8a3cb809caea78!8m2!3d41.8169457!4d-72.8326054!16s%2Fg%2F11qgb7jt48",Dr. Eric Secor,4.0,4,Naturopathic practitioner,"80 Fisher Dr #100, Avon, CT 06001, United States","R588+QX Avon, Connecticut, USA",https://hartfordhospital.org/ericsecor,+1 860-545-4444,,,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:54:11.804Z,,,,
https://www.google.com/maps/place/Innate+and+Intuitive+Integration+LLC/data=!4m7!3m6!1s0x89e7adddd57b17c9:0xd3230562987665c6!8m2!3d41.7611139!4d-72.7457662!16s%2Fg%2F11t_tjq2gn!19sChIJyRd71d2t54kRxmV2mGIFI9M,Innate and Intuitive Integration LLC,5.0,1,Alternative medicine practitioner,"1000 Farmington Ave #109, West Hartford, CT 06107, United States","Q763+CM West Hartford, Connecticut, USA",http://innateandintuitive.com/,+1 860-222-2630,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNU7k_YoP9J4tyZ7AjwfxeSjMEZ7YB3y7FLgFr6=w408-h291-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:54:16.452Z,,,,
https://www.google.com/maps/place/The+Ultimate+Khejame+Krafts+LLC+Holistic+Curative+Hand+Crafts+1of+a+kind+4+all+kinds+4+a+lifetime/data=!4m7!3m6!1s0x89e653585759227f:0xe0273ec964f41c22!8m2!3d41.7389186!4d-72.6311321!16s%2Fg%2F11bwyh3mgx!19sChIJfyJZV1hT5okRIhz0ZMk-J-A,The Ultimate Khejame Krafts LLC Holistic Curative Hand Crafts 1of a kind 4 all kinds 4 a lifetime,5.0,5,Holistic medicine practitioner,"235 Main St #5B#4, East Hartford, CT 06118, United States","P9Q9+HG East Hartford, Connecticut, USA",https://gofund.me/80bc478d,+1 860-890-3075,,https://lh3.googleusercontent.com/p/AF1QipN-LoBdNhX6vBQ13UYmydARXlpFqqrNyC-sbLm7=w408-h725-k-no,true,Closed,Closed,Closed,Closed,Closed,11 am–6 pm,11 am–6 pm,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:54:21.557Z,Identifies as women-owned,true,,
https://www.google.com/maps/place/Fengyang+TCM/data=!4m7!3m6!1s0x89e7acee756ab9e3:0xf15f21546b63ea96!8m2!3d41.7588545!4d-72.7436071!16s%2Fg%2F11cs4gqj3k!19sChIJ47lqde6s54kRlupja1QhX_E,Fengyang TCM,5.0,17,Alternative medicine practitioner,"45 S Main St #100, West Hartford, CT 06107, United States","Q754+GH West Hartford, Connecticut, USA",http://fengyangtcm.com/contact/,+1 860-310-5438,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM2Ueg_GUAP6My-rZQIAGNfZGYDPeurYu8iVrzS=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:54:26.489Z,,,,
https://www.google.com/maps/place/Swan+Integrative+Health+and+Wellness/data=!4m7!3m6!1s0x89e651afa4e02a05:0x24481c36ffadb281!8m2!3d41.715069!4d-72.6068585!16s%2Fg%2F11h9qf4zpw!19sChIJBSrgpK9R5okRgbKt_zYcSCQ,Swan Integrative Health and Wellness,4.8,37,Nurse practitioner,"49 Welles St #215, Glastonbury, CT 06033, United States","P98V+27 Glastonbury, Connecticut, USA",http://swanintegrative.com/,+1 860-325-2679,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNbh4i9KD0ExdTEpNPOPbBma85uBFlES0Qy_f0=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:54:31.375Z,,,,
https://www.google.com/maps/place/Revoluton+Integrative+Health/data=!4m7!3m6!1s0x89e7abb154238fb1:0x3dda09082287ce43!8m2!3d41.8164343!4d-72.7345191!16s%2Fg%2F11fpstx9h6!19sChIJsY8jVLGr54kRQ86HIggJ2j0,Revoluton Integrative Health,5.0,1,Holistic medicine practitioner,"701 Cottage Grove Rd F210, Bloomfield, CT 06002, United States","R788+H5 Bloomfield, Connecticut, USA",http://www.revolutionintegrativehealth.com/,+1 860-969-3433,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NjTGzZnq_RBYaNIf_wITvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.9687&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:54:34.041Z,,,,
https://www.google.com/maps/place/Alternative+Health+Inc./data=!4m7!3m6!1s0x89e7acb12c40927d:0xd81d04d0aba12b76!8m2!3d41.7328358!4d-72.7243967!16s%2Fg%2F1tsyl6k1!19sChIJfZJALLGs54kRdiuhq9AEHdg,Alternative Health Inc.,4.5,11,Health spa,"625 New Park Ave, West Hartford, CT 06110, United States","P7MG+46 West Hartford, Connecticut, USA",http://www.alternativehealthspas.info/,+1 860-218-2838,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNP4bbIFz-cIITLAE6fH553UEMZC3GX7FdaxmSr=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:54:38.720Z,,,,
"https://www.google.com/maps/place/Jill+Kleiber,+L.Ac,+DACM/data=!4m7!3m6!1s0x89e7ad7b41f9cd0b:0xe214f24ad11f943c!8m2!3d41.7519123!4d-72.7221512!16s%2Fg%2F11j7kd2jpk!19sChIJC835QXut54kRPJQf0UryFOI","Jill Kleiber, L.Ac, DACM",5.0,1,Acupuncturist,"173 Oakwood Ave, West Hartford, CT 06119, United States","Q72H+Q4 West Hartford, Connecticut, USA",http://www.whacupuncture.com/,+1 860-503-3676,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UyNouj10nWqgOAVgmIAAQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.3621&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,8 am–7 pm,8 am–3:30 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:54:43.566Z,,,,
https://www.google.com/maps/place/Vitalized+Performance+Group/data=!4m7!3m6!1s0x89e6518e5c255555:0x2cad8641d2303ec4!8m2!3d41.7099704!4d-72.6058306!16s%2Fg%2F11h5q8lfv8!19sChIJVVUlXI5R5okRxD4w0kGGrSw,Vitalized Performance Group,5.0,17,Holistic medicine practitioner,"212 New London Turnpike # D, Glastonbury, CT 06033, United States","P95V+XM Glastonbury, Connecticut, USA",http://www.vpgwaves.com/,+1 860-603-3618,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOMiO4e2Ohf-hp4ReCkyCxAQhOI_pp3aMw1NpFH=w408-h408-k-no,true,11 am–6 pm,9 am–6 pm,9 am–6 pm,11 am–6 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:54:48.376Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Thrive+Center+for+Health/data=!4m7!3m6!1s0x89e65197d65a0989:0xcabaed39f865bffe!8m2!3d41.7091138!4d-72.5911561!16s%2Fg%2F11c57rtklp!19sChIJiQla1pdR5okR_r9l-Dntuso,Thrive Center for Health,4.3,23,Alternative medicine practitioner,"10 Commerce St, Glastonbury, CT 06033, United States","PC55+JG Glastonbury, Connecticut, USA",http://thrivecenterforhealth.com/,+1 860-200-8268,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iynRpHlvMuzjJaf-4njRUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.719578&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,9 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-02-23T17:54:53.281Z,,,,
