placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error
https://www.google.com/maps/place/American+Healthy+Homes/data=!4m7!3m6!1s0x89e6e5e246a7422f:0xed784e9b6d7e532a!8m2!3d42.0478053!4d-72.530378!16s%2Fg%2F11hfp96ndx!19sChIJL0KnRuLl5okRKlN-bZtOeO0,American Healthy Homes,5.0,186,Water damage restoration service,"119 Industrial Dr #352, East Longmeadow, MA 01028, United States","2FX9+4R East Longmeadow, Massachusetts, USA",https://www.americanhealthyhomes.com/,+1 413-224-1130,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoyMs57YGVz_fRXyRKEUPCHNQctyjpDV0FJ5Pd9KGmAwvoMzFgCggwOp34s2mBEFmnREm5SN7KRuM7aPeBqnwwlTlc0dtU4iUD4ZuPQZdqN7MDa2Vwpli2LZEShAPMPKVxxp7_u=w408-h307-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:18:07.533Z,,
https://www.google.com/maps/place/Green+Restoration+of+Western+Mass/data=!4m7!3m6!1s0x89e6dc7a779e5cad:0x584bef51273f558c!8m2!3d42.2118955!4d-72.5706229!16s%2Fg%2F11c6dzmscs!19sChIJrVyed3rc5okRjFU_J1HvS1g,Green Restoration of Western Mass,5.0,6,Water damage restoration service,"265 New Ludlow Rd, Chicopee, MA 01020, United States","6C6H+QQ Chicopee, Massachusetts, USA",https://www.gogreenrestoration.com/western-massachusetts,+1 833-970-2121,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLC6RTpdZ791LySNosrE5KvPixm88Uk00HBrnH66D-9FwAs54c--rNdMBrYJbfwvYB8-M_UiFTGmn4m0FcH1sQa-ooeLgVrd3qfpq6JUCqAt-I4WCygOuces5g7h5hSCzsomzeww=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:18:12.336Z,,
https://www.google.com/maps/place/Extreme+Exterior+Cleaning+Inc/data=!4m7!3m6!1s0x89e6e17311622c65:0xd151f0ca2379f74c!8m2!3d42.1204494!4d-72.6644681!16s%2Fg%2F11hzv46lnp!19sChIJZSxiEXPh5okRTPd5I8rwUdE,Extreme Exterior Cleaning Inc,4.9,29,Pressure washing service,"57 Amherst St, West Springfield, MA 01089, United States","48CP+56 West Springfield, Massachusetts, USA",https://extremeexteriorcleaning.net/,+1 413-351-3377,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMKkxgr1oi209KlvuPtEFl91rtYkXLJdGpxT_7gJy6z1njubndvLapLODHRGO30M8ImXv6X0u2dA8foI4gCp5i2IkohmgOU73T3M0xzyOW9Ej3t0iTcq8WnbIFXfKzbRAzhnsnWA=w408-h340-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:18:17.518Z,,
https://www.google.com/maps/place/Ace+Fire+%26+Water+Restoration+Inc./data=!4m7!3m6!1s0x89e6de1a16a781d1:0x4ab1fbfd2fcb9860!8m2!3d42.159495!4d-72.631749!16s%2Fg%2F1tgw619x!19sChIJ0YGnFhre5okRYJjLL_37sUo,Ace Fire & Water Restoration Inc.,3.0,10,Water damage restoration service,"18 Elizabeth St, West Springfield, MA 01089, United States","5959+Q8 West Springfield, Massachusetts, USA",,+1 413-750-5200,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b_uJv38kFf88kzqECXw8Gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.39294&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:18:22.199Z,,
https://www.google.com/maps/place/RESCON+Restoration+%26+Construction/data=!4m7!3m6!1s0x89e6e7bc153a8ec9:0x3c5721a9fabf6b36!8m2!3d42.1224538!4d-72.5700206!16s%2Fg%2F11fs3glxfv!19sChIJyY46Fbzn5okRNmu_-qkhVzw,RESCON Restoration & Construction,3.4,5,Building restoration service,"480 St James Ave, Springfield, MA 01109, United States","4CCH+XX Springfield, Massachusetts, USA",https://gorescon.com/,+1 833-473-7266,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p5J6LS8ArUpAIJXe2Tl3bA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.27075&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:18:26.856Z,,
https://www.google.com/maps/place/Mass+Restoration+Group/data=!4m7!3m6!1s0xa18e69d186384441:0x175cac9ca6c277f5!8m2!3d42.371768!4d-72.821607!16s%2Fg%2F11ypsp0zrp!19sChIJQUQ4htFpjqER9XfCppysXBc,Mass Restoration Group,5.0,11,Water damage restoration service,,,,+1 413-264-6461,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoPGkcbp7qzUAoBIjcSAzzWZxZpzEW8JtOfpNyUtOVrxF1w8Y593JZz-J7f3RoS6clgGh8ZQO6jhGjsLmqjpCgiqHatkeIWiodPgtp_9XAUt4ucc5EV3QIvZm8y3BapGun5BhHLBb2yn2kw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:18:31.576Z,,
"https://www.google.com/maps/place/SERVPRO+of+North+Brookfield,+Hardwick,+Gardner/data=!4m7!3m6!1s0xa76f64f93db87733:0x493f4a71af2340c0!8m2!3d42.462707!4d-72.516817!16s%2Fg%2F11x6pj1qyf!19sChIJM3e4Pflkb6cRwEAjr3FKP0k","SERVPRO of North Brookfield, Hardwick, Gardner",4.8,22,Water damage restoration service,,,https://www.servpro.com/locations/ma/servpro-of-north-brookfield-hardwick-gardner?utm_medium=organic&utm_source=gbp,+1 413-412-1010,,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxxz0ttyUMJmmJXfIgXVwWnDZIaAHC0vJdfgaec2cH5DVcfS35Qz_Pu8ivSSQpU4-CLtuWDG-ozRmPci92SosFBm8xXh77FQA2PgeHqvv1s09riym-eD287R4oNRbO6-2_N_3rLAn_vRYG=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:18:36.569Z,,
https://www.google.com/maps/place/EZ+Restore+House+Remodeling+and+Repair/data=!4m7!3m6!1s0x1e8c836a005e6a3:0x9fd7d6e15a02ee81!8m2!3d42.2124175!4d-72.605045!16s%2Fg%2F11y3qchvx8!19sChIJo-YFoDbI6AERge4CWuHW158,EZ Restore House Remodeling and Repair,4.9,57,General contractor,,,https://ezrestorellc.com/,+1 413-564-4854,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercrxtD8lfjIkcrt90nVQe8GjrfdvmZPeaEY5Z-NLsERIfxJEKJzfnS12nmvw2uUfT-Jwxd7-KdgsQmsX7G1K5rcBnvt96YeS6pRIsNT6owt0CKO4yL3XUMKv4PnBdYzMhmf_ZO=w408-h544-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:18:41.312Z,,
https://www.google.com/maps/place/Ed%E2%80%99s+Renovation+LLC+%E2%80%93+Handyman+%26+Home+Remodeling/data=!4m7!3m6!1s0x4316b3d44c72198d:0xb16ef15c077b647d!8m2!3d41.9188605!4d-71.793318!16s%2Fg%2F11m5gq3dqj!19sChIJjRlyTNSzFkMRfWR7B1zxbrE,Ed’s Renovation LLC – Handyman & Home Remodeling,5.0,21,General contractor,,,https://eds-renovation.com/?utm_source=gmb,+1 413-213-5152,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1PZflkecQASN_2wNRpjE7Tu8WAPOVjtyaxlssvuOLiigcS68_ugonyuszaXPPd62hxwUz66Me_JPSURMmiR8CZa-CLFzV48cgy8nAHyha9MOohvbB4fh07ZCihY8WQ8nl26DHiBpBREgn=w408-h408-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–2 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:18:46.130Z,,
"https://www.google.com/maps/place/First+Response,+Inc/data=!4m7!3m6!1s0x89e6e7b6f30af747:0xa570aeb089d1b3ed!8m2!3d42.0973211!4d-72.5694306!16s%2Fg%2F11mctly468!19sChIJR_cK87bn5okR7bPRibCucKU","First Response, Inc",,,Fire damage restoration service,"369 Central St, Springfield, MA 01105, United States","3CWJ+W6 Springfield, Massachusetts, USA",https://firstresponserestorationinc.com/,+1 413-599-3473,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mr7pFUCL3RyIGqb8gFGRDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.09811&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:18:50.692Z,,
https://www.google.com/maps/place/Longo+Water+Damage+Restoration/data=!4m7!3m6!1s0x89e6e144963af213:0x9e74d1694ce63548!8m2!3d42.0849647!4d-72.6319026!16s%2Fg%2F11lzfknltl!19sChIJE_I6lkTh5okRSDXmTGnRdJ4,Longo Water Damage Restoration,,,,"80 S Ramah Cir, Agawam, MA 01001, United States","39M9+X6 Agawam, Massachusetts, USA",https://www.longowaterdamagerestoration.com/contact-us/,+1 413-789-3535,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RDPCzpn2T6sjNtMjfiRCcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.31822&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:18:53.159Z,,
https://www.google.com/maps/place/Liptak+Restoration+Inc/data=!4m7!3m6!1s0x89e7201db4245725:0x89f024ea87847b45!8m2!3d42.1676787!4d-72.7259568!16s%2Fg%2F1tfjrr4l!19sChIJJVcktB0g54kRRXuEh-ok8Ik,Liptak Restoration Inc,4.2,48,Water damage restoration service,"825 Southampton Rd, Westfield, MA 01085, United States","579F+3J Westfield, Massachusetts, USA",http://www.liptakrestoration.com/,+1 413-568-3740,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplTXvAGmqaui1VHwj_NqGbjyCxFszn2fqjZXYlSnElI3jLI0EPHxvMuFGmkpS2LnyShk1EBNLxLsypuOqFiW63peO3QZ9NwmzaQqDZwOAlOL6valJhdLqh_IzgdlmYwamFZjL8=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:18:58.233Z,,
https://www.google.com/maps/place/Carver+Flood+Damage+Repair/data=!4m7!3m6!1s0x89e6de9d16662e97:0x8c64430d01baede7!8m2!3d42.1978142!4d-72.617044!16s%2Fg%2F11xnyh07rt!19sChIJly5mFp3e5okR5-26AQ1DZIw,Carver Flood Damage Repair,5.0,41,Water damage restoration service,"850 High St suite 192, Holyoke, MA 01040, United States","59XM+45 Holyoke, Massachusetts, USA",https://carverfloodholyoke.com/,+1 413-288-7625,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6HWUGUZhwIyWjcSkzcFoTtv-paMTBCShqj7wfc5i6Jlr6Hce9-dUwB2k_j10lFzACszPVC8ZSHVtXSmD4vu8UE3nLCoZHEbdDtAQpPRtcKzjIL1nMd6j7PA3lxIa0v4c44FqEKnWABT3Z=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:19:02.915Z,,
"https://www.google.com/maps/place/Quality+Cleaning+%26+Restoration,+Inc/data=!4m7!3m6!1s0x89e128cf740893bf:0x11d2141a7036f8a6!8m2!3d42.5741707!4d-72.5818279!16s%2Fg%2F1tfb7knr!19sChIJv5MIdM8o4YkRpvg2cBoU0hE","Quality Cleaning & Restoration, Inc",4.9,91,Water damage restoration service,"72 Montague City Rd, Greenfield, MA 01301, United States","HCF9+M7 Greenfield, Massachusetts, USA",https://qualityrestoration.com/,+1 413-774-7737,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwersZAbnxmaU7d_cq0sHWrrIL5ON6TtELj0w_AxR9eTLwYkCn49oAtPP1AJUNU6OHLIasZEkFsGVoaNVL3xriSJxnE7zfwiC4Hszp8RA2lEOMy0Yx4duTgObPd9Nix2ADF4GXAeo=w408-h571-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:19:07.656Z,,
https://www.google.com/maps/place/Longo+Carpet+Cleaning+and+Restoration/data=!4m7!3m6!1s0x89e6e144ec86dbef:0xb36fc201584a9bb2!8m2!3d42.0849222!4d-72.6318799!16s%2Fg%2F1tj97flf!19sChIJ79uG7ETh5okRsptKWAHCb7M,Longo Carpet Cleaning and Restoration,4.9,434,Carpet cleaning service,"80 S Ramah Cir, Agawam, MA 01001, United States","39M9+X6 Agawam, Massachusetts, USA",https://www.longocarpetcleaning.com/,+1 413-289-5437,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqzCqL1r9WU6GuU-1RWLIvFssah2nMu_IasEjQpb7DGGaYJrOFera2PMlCIZIkES8vgP0xeAUHnvObb6TdQfSM0_TBkmhDIpKgJOJbt57VRBdgp_fDzO7jtkGSpUp4G7M75ftg=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:19:12.602Z,,
"https://www.google.com/maps/place/Mass+Restoration+Group/@42.1129774,-72.5466095,12z/data=!3m1!4b1!4m6!3m5!1s0x4dba3e06a58181a5:0x25bf876a2c750910!8m2!3d42.1129774!4d-72.5466094!16s%2Fg%2F11mrcz_1gj",Mass Restoration Group,,,Fire damage restoration service,,,,+1 413-264-6461,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2026-03-23T05:19:19.082Z,,
