placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes
https://www.google.com/maps/place/Intermountain+Home+Health/data=!4m7!3m6!1s0x8760bcc80b96dc5f:0x7b6a0f044653c82f!8m2!3d42.8521938!4d-106.3295777!16s%2Fg%2F11g97hdhr0!19sChIJX9yWC8i8YIcRL8hTRgQPans,Intermountain Home Health,3.9,11,Home health care service,"340 W B St STE 101, Casper, WY 82601, United States","VM2C+V5 Casper, Wyoming, USA",http://intermountainhome.com/,+1 307-337-2772,,,https://lh3.googleusercontent.com/p/AF1QipPLmNPC6r0mAyiVvqEuUigAZLml9cgMrYARXaoJ=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-09-18T00:04:33.258Z,
https://www.google.com/maps/place/CaringEdge+Home+Health+and+Hospice/data=!4m7!3m6!1s0x8760b935f1e1e589:0x1da5ddca5d684379!8m2!3d42.844169!4d-106.2369305!16s%2Fg%2F11frqs_25v!19sChIJieXh8TW5YIcReUNoXcrdpR0,CaringEdge Home Health and Hospice,5.0,1,Home health care service,"5870 E 2nd St, Casper, WY 82609, United States","RQV7+M6 Casper, Wyoming, USA",https://caringedge.com/,+1 307-343-1103,"Closed ⋅ Opens 9 am Thu

Updated by this business 5 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1dioqO16aX5qM9UmXSe66Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.68958&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-09-18T00:04:38.141Z,
"https://www.google.com/maps/place/Hospice+of+Laramie/@41.3113669,-105.5911007,14z/data=!4m6!3m5!1s0x87689073afe74377:0x81efcb3c0b55e727!8m2!3d41.3234558!4d-105.619934!16s%2Fg%2F1tg68lk6",Hospice of Laramie,5.0,4,Hospice,"1754 Centennial Dr, Laramie, WY 82070, United States","89FJ+92 Laramie, Wyoming, USA",http://hospiceoflaramie.org/,+1 307-745-9254,"Closed ⋅ Opens 8 am Thu

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipP6_9MUD2_QQsTkCViVEcZ60gcttTLbv4lW3stK=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Laramie+WY/@41.3113669,-105.5911007,14z",2025-09-18T00:04:46.634Z,
https://www.google.com/maps/place/Campbell+County+Medical+Group+Kid+Clinic/data=!4m7!3m6!1s0x53349685454c6973:0xa5204f3e16a03abb!8m2!3d44.288038!4d-105.502879!16s%2Fg%2F11bv1m5wwk!19sChIJc2lMRYWWNFMRuzqgFj5PIKU,Campbell County Medical Group Kid Clinic,4.3,7,Pediatrician,"702 S Kendrick Ave, Gillette, WY 82716, United States","7FQW+6R Gillette, Wyoming, USA",https://www.cchwyo.org/kidclinic,+1 307-688-8700,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipNCkY5Qny9VuWCwjOIFlO4pZ8O2NrpKAtHu96k7=w408-h306-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/Hospice+clinics+in+Gillette+WY/@44.2931097,-105.494199,14z",2025-09-18T00:04:59.976Z,
https://www.google.com/maps/place/Campbell+County+Health+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x53349439df4c0c25:0x9618aaae27d64f5b!8m2!3d44.2914925!4d-105.5201032!16s%2Fg%2F1tcw38c9!19sChIJJQxM3zmUNFMRW0_WJ66qGJY,Campbell County Health Home Health & Hospice,5.0,1,Home health care service,"300 South Burma Avenue, Gillette, WY 82716, United States","7FRH+HX Gillette, Wyoming, USA",https://www.cchwyo.org/services/home-health-and-hospice/,+1 307-688-6230,,,https://lh3.googleusercontent.com/p/AF1QipOtROsJyGOKMmvk_hlJ8zNJEEdzFtz64j31s1KA=w457-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Gillette+WY/@44.2931097,-105.494199,14z",2025-09-18T00:05:02.761Z,
https://www.google.com/maps/place/Close+to+Home+Hospice+Hospitality+House/data=!4m7!3m6!1s0x5334952b8421fffd:0x67b5eee8adab52e!8m2!3d44.2915204!4d-105.5200942!16s%2Fg%2F11g0hm_k5t!19sChIJ_f8hhCuVNFMRLrXaiu5eewY,Close to Home Hospice Hospitality House,5.0,2,Non-profit organization,"300 South Burma Avenue, Gillette, WY 82716, United States","7FRH+JX Gillette, Wyoming, USA",,+1 307-688-6220,Closed ⋅ Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8t7Fb166vzwNOIBQpzpYkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.22928&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Gillette+WY/@44.2931097,-105.494199,14z",2025-09-18T00:05:07.647Z,
https://www.google.com/maps/place/Everwind+Hospice/data=!4m7!3m6!1s0x5334958ce0bc0f81:0x5953dc907fc2eada!8m2!3d44.2782065!4d-105.4890658!16s%2Fg%2F11wmxwrvh6!19sChIJgQ-84IyVNFMR2urCf5DcU1k,Everwind Hospice,,,Hospice,"1103 E Boxelder Rd Suite J-b, Gillette, WY 82718, United States","7GH6+79 Gillette, Wyoming, USA",https://www.everwindhospice.com/,+1 307-333-4574,Closed ⋅ Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=efkqrmtUWDu31guPobo1Zg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.49539&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Gillette+WY/@44.2931097,-105.494199,14z",2025-09-18T00:05:12.470Z,
https://www.google.com/maps/place/Home+%26+Care+Gillette/data=!4m7!3m6!1s0x5334954e76cd3175:0x16035cfc705d9e56!8m2!3d44.2782065!4d-105.4890658!16s%2Fg%2F11w3rg7p8s!19sChIJdTHNdk6VNFMRVp5dcPxcAxY,Home & Care Gillette,5.0,1,Home health care service,"1103 E Boxelder Rd suite j, Gillette, WY 82718, United States","7GH6+79 Gillette, Wyoming, USA",https://www.homeandcarehh.com/,+1 307-257-2896,Closed ⋅ Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=efkqrmtUWDu31guPobo1Zg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.49539&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Gillette+WY/@44.2931097,-105.494199,14z",2025-09-18T00:05:17.427Z,
https://www.google.com/maps/place/Hospice+of+Sweetwater+County/data=!4m7!3m6!1s0x875a605f85939149:0xcac0e9bdb501732a!8m2!3d41.5855822!4d-109.2209635!16s%2Fg%2F1tr8m1l1!19sChIJSZGThV9gWocRKnMBtb3pwMo,Hospice of Sweetwater County,5.0,1,Hospice,"333 Broadway St #220, Rock Springs, WY 82901, United States","HQPH+6J Rock Springs, Wyoming, USA",https://www.myhsc.org/,+1 307-362-1990,Closed ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rI46JYsvspbXCtP8wHjSaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.308&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-09-18T00:05:30.614Z,
https://www.google.com/maps/place/Cowboy+Cares+Inc./data=!4m7!3m6!1s0x875a61afced968fb:0x1636226e7a658078!8m2!3d41.5745213!4d-109.2486645!16s%2Fg%2F11q2kcpxc3!19sChIJ-2jZzq9hWocReIBlem4iNhY,Cowboy Cares Inc.,2.3,3,Community health center,"2001 Dewar Dr # 170, Rock Springs, WY 82901, United States","HQF2+RG Rock Springs, Wyoming, USA",http://cowboycaresinc.com/,+1 307-786-4357,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2inw_tg7hO9zcatHHa-7sA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.63887&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-09-18T00:05:33.459Z,
"https://www.google.com/maps/place/Sheridan+Memorial+Hospital+:+Hospice+of+the+Big+Horns/@44.7971939,-106.9561791,14z/data=!4m6!3m5!1s0x5335faef86800151:0xf35905e1d1c29ce2!8m2!3d44.808659!4d-106.975756!16s%2Fg%2F1tf5ddjf",Sheridan Memorial Hospital : Hospice of the Big Horns,,,Hospice,"1401 W 5th St, Sheridan, WY 82801, United States","R25F+FM Sheridan, Wyoming, USA",https://www.sheridanhospital.org/,+1 307-672-1083,,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-09-18T00:05:40.004Z,
https://www.google.com/maps/place/The+White+Buffalo+Club/data=!4m7!3m6!1s0x53531a5d8102c195:0xa78d5b57e602c09f!8m2!3d43.48172!4d-110.764848!16s%2Fg%2F11x9pz8dp!19sChIJlcECgV0aU1MRn8AC5ldbjac,The White Buffalo Club,4.3,383,,"160 W Gill Ave A, Jackson, WY 83001, United States","F6JP+M3 Jackson, Wyoming, USA",https://www.whitebuffaloclub.com/,+1 307-734-4900,,,https://lh3.googleusercontent.com/p/AF1QipM0Me2VZezOlMinIPYdqsAc7eiLuBPHdJoAeSPH=w429-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+WY/@43.4799291,-110.7624282,14z",2025-09-18T00:05:52.038Z,
https://www.google.com/maps/place/St.+John%27s+Health/data=!4m7!3m6!1s0x53531a4f7e77bee7:0x31f31263397d046d!8m2!3d43.4807377!4d-110.7495503!16s%2Fg%2F1tfptyj1!19sChIJ5753fk8aU1MRbQR9OWMS8zE,St. John's Health,3.9,114,Hospital,"625 E Broadway Ave, Jackson, WY 83001, United States","F7J2+75 Jackson, Wyoming, USA",https://www.stjohns.health/,+1 307-733-3636,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO_5zzejLqA9pyQyq_hLUGWUvxw9c6x6aoh9uUg=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+WY/@43.4799291,-110.7624282,14z",2025-09-18T00:05:57.159Z,
https://www.google.com/maps/place/Sage+Living/data=!4m7!3m6!1s0x53531bc664556fe7:0xd4d2efc57f2b24ad!8m2!3d43.4814936!4d-110.7519792!16s%2Fg%2F11nrzcvcn4!19sChIJ529VZMYbU1MRrSQrf8Xv0tQ,Sage Living,,,Nursing home,"625 E Broadway Ave building b, Jackson, WY 83001, United States","F6JX+H6 Jackson, Wyoming, USA",https://www.sageliving.health/,+1 307-739-7243,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOXmuedoJVtO4bbxz0PaZrKVccLxIKGSIU5QAQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+WY/@43.4799291,-110.7624282,14z",2025-09-18T00:06:02.092Z,
https://www.google.com/maps/place/St.+John%27s+Health+Urgent+Care/data=!4m7!3m6!1s0x535310bbc1d2dd1b:0x84064ad0314b6f48!8m2!3d43.4586065!4d-110.7938695!16s%2Fg%2F1vpfj6j9!19sChIJG93SwbsQU1MRSG9LMdBKBoQ,St. John's Health Urgent Care,3.8,71,Urgent care center,"1415 US-89, Jackson, WY 83001, United States","F654+CF Jackson, Wyoming, USA",https://www.stjohns.health/locations/urgent-care-smiths-plaza/,+1 307-739-8999,Closed ⋅ Opens 9 am Thu,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPxCVny_x0T9IL2pHxm8tOMX4WGa8060lQzsjBe=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+WY/@43.4799291,-110.7624282,14z",2025-09-18T00:06:07.088Z,
https://www.google.com/maps/place/St.+John%27s+Health+Family+Medicine/data=!4m7!3m6!1s0x53531b93db10c313:0xaad0f643e7b540f5!8m2!3d43.4795589!4d-110.7695129!16s%2Fg%2F11lg271mpk!19sChIJE8MQ25MbU1MR9UC150P20Ko,St. John's Health Family Medicine,2.2,10,Medical clinic,"455 W Broadway, Jackson, WY 83001, United States","F6HJ+R5 Jackson, Wyoming, USA",https://www.stjohns.health/locations/family-medicine/,+1 307-739-6111,"Closed ⋅ Opens 8 am Thu

Confirmed by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOFxDcElmZRsVFydNXN5OFLgBwbbImv7XRIDb0=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+WY/@43.4799291,-110.7624282,14z",2025-09-18T00:06:12.001Z,
https://www.google.com/maps/place/St+John%27s+Professional+Home+Cr/data=!4m7!3m6!1s0x53531a4583d00995:0x589b1f1d61077803!8m2!3d43.4800921!4d-110.7508099!16s%2Fg%2F1tdh832h!19sChIJlQnQg0UaU1MRA3gHYR0fm1g,St John's Professional Home Cr,,,,"555 E Broadway Ave, Jackson, WY 83001, United States","F6JX+2M Jackson, Wyoming, USA",,+1 307-733-3636,Permanently closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BToPaeehQe18nyXJ4sE3zQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.636276&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+WY/@43.4799291,-110.7624282,14z",2025-09-18T00:06:16.913Z,
https://www.google.com/maps/place/Best+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x8751790356b764f9:0x5285aa64e2bb0d85!8m2!3d41.253938!4d-110.968707!16s%2Fg%2F1tqnm33j!19sChIJ-WS3VgN5UYcRhQ274mSqhVI,Best Home Health & Hospice,3.7,6,Home health care service,"105 Yellow Creek Rd, Evanston, WY 82930, United States","723J+HG Evanston, Wyoming, USA",http://www.besthomehealthwyo.com/,+1 307-789-2899,Closed ⋅ Opens 9 am Thu,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipNHHbxBAfM_XQ2llf2k62CMp6VSJzox0UpGmCOi=w452-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Evanston+WY/@41.2682794,-110.9632373,14z",2025-09-18T00:06:30.029Z,
https://www.google.com/maps/place/Evanston+Regional+Hospital/data=!4m7!3m6!1s0x875178cec2019ee1:0x53e591b6f58629c6!8m2!3d41.2430852!4d-110.990698!16s%2Fg%2F1tdv_c6f!19sChIJ4Z4Bws54UYcRximG9baR5VM,Evanston Regional Hospital,3.1,146,Hospital,"190 Arrowhead Dr, Evanston, WY 82930, United States","62V5+6P Evanston, Wyoming, USA",http://www.evanstonregionalhospital.com/,+1 307-789-3636,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonFtVb8mncfPPwHRKZyCVzbVJ3YuxriEUzucS-RfhInzbeOollPvWyz5ODlYkKDvqU6ypKH9DwOqsWel4VguI0Z0so5GbLcCZ89xuLCSWMm1Q7_-aMaVC_-ic547aX5SPZOtFv=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Evanston+WY/@41.2682794,-110.9632373,14z",2025-09-18T00:06:35.087Z,
https://www.google.com/maps/place/Compassionate+Journey+Assisted+Living/data=!4m7!3m6!1s0x875178e78fa39acd:0x69162b4a73deb839!8m2!3d41.251148!4d-110.973916!16s%2Fg%2F1tczwdz2!19sChIJzZqjj-d4UYcRObjec0orFmk,Compassionate Journey Assisted Living,5.0,1,Assisted living facility,"624 Twin Ridge Ave, Evanston, WY 82930, United States","722G+FC Evanston, Wyoming, USA",http://cjrny.com/,+1 307-444-8969,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Em-HVVebJnRN4rclUGNCBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.00933&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Evanston+WY/@41.2682794,-110.9632373,14z",2025-09-18T00:06:38.050Z,
