placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,isBlackOwned,attributes
https://www.google.com/maps/place/Rehydration+Station/data=!4m7!3m6!1s0x884245a8e6bb96a3:0x5d9b79f37b7d8c51!8m2!3d38.038346!4d-84.4739478!16s%2Fg%2F11ghr19wqw!19sChIJo5a75qhFQogRUYx9e_N5m10,Rehydration Station,5.0,1,Medical clinic,"949 National Ave #151, Lexington, KY 40502, United States","2GQG+8C Lexington, Kentucky, USA",https://rehydrationstation.com/,+1 859-207-9316,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FANQ_zRacDrYr2cx6CRkuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.53842&pitch=0&thumbfov=100,true,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8:30 am–2:30 pm,8 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-09-28T23:54:35.077Z,,,,
https://www.google.com/maps/place/First+Choice+Wellness+%26+Infusion+Centers/data=!4m7!3m6!1s0x88425b401893e24d:0x31b5ff3fbe6d353f!8m2!3d38.0010227!4d-84.4449229!16s%2Fg%2F11krcl4761!19sChIJTeKTGEBbQogRPzVtvj__tTE,First Choice Wellness & Infusion Centers,,,Medical clinic,"101 Prosperous Pl #170, Lexington, KY 40509, United States","2H24+C2 Lexington, Kentucky, USA",https://www.firstchoiceiv.com/,+1 866-665-3244,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dxlIE8_Pdk8tWYRAJXHIKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.11853&pitch=0&thumbfov=100,false,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-09-28T23:54:40.066Z,,,,
"https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+%28Nicholasville,+KY%29/data=!4m7!3m6!1s0x88425d93bf1cf97b:0x5d322add48313301!8m2!3d37.9560291!4d-84.5327435!16s%2Fg%2F11wnr565ds!19sChIJe_kcv5NdQogRATMxSN0qMl0","Prime IV Hydration & Wellness (Nicholasville, KY)",4.0,8,IV therapy service,"351 E Brannon Rd, Nicholasville, KY 40356, United States","XF48+CW Nicholasville, Kentucky, USA",https://primeivhydration.com/locations/kentucky/nicholasville-40356/,+1 859-413-3779,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npoBD1B9cR21L4_zp0fWvKOeUiP1s9oulXKMlhtbQB-FQSqLRkWvnLDzscaRDyx_hV0CjI-5U_TM4OcWzaZ1mqcAijKxoBLAYCl-MejBZn3v3imC2qMnZF6YviYNhH3BZRIvKnp=w408-h544-k-no,true,11 am–5 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:54:56.531Z,,,,
https://www.google.com/maps/place/Enrich+Drips:+IV+Therapy+%2B+Functional+Health/data=!4m7!3m6!1s0x884245694f244c9d:0x69798676ea44ee8a!8m2!3d38.0034062!4d-84.5170148!16s%2Fg%2F11gzs3rrqt!19sChIJnUwkT2lFQogRiu5E6naGeWk,Enrich Drips: IV Therapy + Functional Health,5.0,19,Local medical services,"2387 Professional Hts Dr #185, Lexington, KY 40503, United States","2F3M+95 Lexington, Kentucky, USA",http://morelexington.com/,+1 859-359-8280,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sLAwW3rpCdaSIwFa41Sjng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.06894&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:55:01.545Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Concentra+Urgent+Care/data=!4m7!3m6!1s0x88425e49f3b0c969:0x9029495a977cd64a!8m2!3d37.9033159!4d-84.5835444!16s%2Fg%2F1tj2p42n!19sChIJacmw80leQogRStZ8l1pJKZA,Concentra Urgent Care,4.7,648,Occupational health service,"204 Bellaire Dr, Nicholasville, KY 40356, United States","WC38+8H Nicholasville, Kentucky, USA",http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,+1 859-887-4882,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMQ15YwPrJXf8YRslsd1p4xlljuvHA5JDQLqbkj=w408-h282-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:55:06.824Z,,,,
https://www.google.com/maps/place/BrightView/data=!4m7!3m6!1s0x88425f89403f1c19:0xb627d45cfa76dec2!8m2!3d37.8855747!4d-84.5705335!16s%2Fg%2F11k8frn1r4!19sChIJGRw_QIlfQogRwt52-lzUJ7Y,BrightView,4.1,60,Addiction treatment center,"506 N Main St, Nicholasville, KY 40356, United States","VCPH+6Q Nicholasville, Kentucky, USA",https://www.brightviewhealth.com/locations/nicholasville-addiction-treatment-center/,+1 866-934-7450,"Closed ⋅ Opens 8 am Mon

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPlxm7Jp5yvWgF2uVoQO5Q02TDHgiJtRFKaw-kQ=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8–11 am,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:55:12.073Z,,,,
https://www.google.com/maps/place/Restart+Clinic+PLLC./data=!4m7!3m6!1s0x88425fb1a98bd193:0x58b983083f265724!8m2!3d37.8701702!4d-84.5780004!16s%2Fg%2F11fnx7xhdj!19sChIJk9GLqbFfQogRJFcmPwiDuVg,Restart Clinic PLLC.,3.5,2,Addiction treatment center,"129 E Edgewood Dr, Nicholasville, KY 40356, United States","VCCC+3Q Nicholasville, Kentucky, USA",,+1 859-305-6340,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM-9UXwbRHlIAlKzFLKMr8bwWu569Pf7a-zY1sf=w408-h251-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:55:16.852Z,,,,
https://www.google.com/maps/place/Omorfia+Wellness+Center/data=!4m7!3m6!1s0x88425fedce34e16d:0xc90679cc8f05f103!8m2!3d37.8798003!4d-84.5735091!16s%2Fg%2F11vl5vtc_s!19sChIJbeE0zu1fQogRA_EFj8x5Bsk,Omorfia Wellness Center,5.0,23,Medical Center,"125 S Main St, Nicholasville, KY 40356, United States","VCHG+WH Nicholasville, Kentucky, USA",https://www.omorfiawellness.net/,+1 859-587-3726,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPkArk0a2-ADj36RJXQZeSWIdyhdKS7DhleTe0e=w408-h530-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:55:21.837Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Jessamine+Medical+%26+Diagnostic+Center/data=!4m7!3m6!1s0x88425f344399afe1:0x71e8031a77f0c283!8m2!3d37.8976974!4d-84.5640563!16s%2Fg%2F11jsf50k86!19sChIJ4a-ZQzRfQogRg8LwdxoD6HE,Jessamine Medical & Diagnostic Center,2.8,17,Medical clinic,"110 Village Pkwy, Nicholasville, KY 40356, United States","VCXP+39 Nicholasville, Kentucky, USA",https://www.lexingtonclinic.com/directory/locations/jessamine-medical-and-diagnostics-center,+1 859-887-8400,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WTxpnYVrGnAAp1KR2B1Okw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.29251&pitch=0&thumbfov=100,true,9 am–2 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,9 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:55:27.258Z,,,,
https://www.google.com/maps/place/New+Vista/data=!4m7!3m6!1s0x88425f92338cfe11:0x7930d773a19d5e4f!8m2!3d37.8658906!4d-84.5820659!16s%2Fg%2F11b75kq_h0!19sChIJEf6MM5JfQogRT16doXPXMHk,New Vista,3.1,13,Mental health service,"324 Southview Dr, Nicholasville, KY 40356, United States","VC89+95 Nicholasville, Kentucky, USA",https://www.newvista.org/,+1 859-885-6315,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QrMFNC4b3Xuf66OmfwZ3OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.43472&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:55:32.163Z,,,,
https://www.google.com/maps/place/HealthPoint+Family+Care+-+Nicholasville+Office/data=!4m7!3m6!1s0x88425faaeccddb47:0x8cc9dd3964180c08!8m2!3d37.8943349!4d-84.5654726!16s%2Fg%2F1tf7n7gr!19sChIJR9vN7KpfQogRCAwYZDndyYw,HealthPoint Family Care - Nicholasville Office,2.6,142,Medical clinic,"101 Orchard Dr, Nicholasville, KY 40356, United States","VCVM+PR Nicholasville, Kentucky, USA",http://www.healthpointfc.org/,+1 859-881-4288,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNzk5P5b6ntYuA6uPlN-odhJEZWFviSDF5ePAik=w408-h306-k-no,true,Closed,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:55:37.312Z,,,,
"https://www.google.com/maps/place/Results+Physiotherapy+Nicholasville,+Kentucky/data=!4m7!3m6!1s0x88425f518fd3fba3:0xd9ac9e47a0dd34b6!8m2!3d37.8976472!4d-84.5842137!16s%2Fg%2F11fnr79ks2!19sChIJo_vTj1FfQogRtjTdoEeerNk","Results Physiotherapy Nicholasville, Kentucky",5.0,83,Physical therapist,"602 Keene Centre Dr, Nicholasville, KY 40356, United States","VCX8+38 Nicholasville, Kentucky, USA",https://www.resultspt.com/nicholasville-ky?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 859-544-1762,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOAHhwdD1ZXijmzpjJHCVW9OXDJF43uv3cZsqMR=w428-h240-k-no,true,Closed,9 am–6 pm,7 am–5 pm,7 am–5 pm,9 am–6 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:55:42.268Z,,,,
https://www.google.com/maps/place/Ditto+%26+Musick+Eye+Care+Center/data=!4m7!3m6!1s0x88425e499569d30d:0x8072b9b36b1cc037!8m2!3d37.9028488!4d-84.5838403!16s%2Fg%2F1tnhy_xv!19sChIJDdNplUleQogRN8Aca7O5coA,Ditto & Musick Eye Care Center,4.9,440,Eye care center,"104 Fairfield Dr, Nicholasville, KY 40356, United States","WC38+4F Nicholasville, Kentucky, USA",https://dittoandmusick.com/,+1 859-887-2441,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzrIO5We2ZULHIkkSId8sQCL40ct_J5wv8v7O-hSWuUlcWPce1RDoETdhnRF-zSnwyAXOF1OYA9yTe9JRaDVtWgkKISLxuWGDpS_OPnbCfPADosVO_uYU_56B1iqMlx3tUcoMj=w408-h544-k-no,true,Closed,8:30 am–5 pm,9 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:55:47.603Z,,,,
"https://www.google.com/maps/place/Mental+Health+%26+Wellness+Center,+LLC/data=!4m7!3m6!1s0x88425faae1aae249:0xf450e0ef6e145112!8m2!3d37.8948921!4d-84.5653523!16s%2Fg%2F11ggbncn88!19sChIJSeKq4apfQogRElEUbu_gUPQ","Mental Health & Wellness Center, LLC",4.1,20,Mental health service,"Building, Building 125, 125 Orchard Dr, Nicholasville, KY 40356, United States","VCVM+XV Nicholasville, Kentucky, USA",https://www.mhwcenterky.com/,+1 859-241-3081,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C6eIaDuCuHkFUMORbgEhIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.53862&pitch=0&thumbfov=100,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:55:52.622Z,,,,
"https://www.google.com/maps/place/CHI+Saint+Joseph+Medical+Group+-+Cardiology/@37.8997673,-84.5775516,17z/data=!3m1!4b1!4m6!3m5!1s0x88425f965df96e09:0x304248fe41e0fb1c!8m2!3d37.8997673!4d-84.5775516!16s%2Fg%2F11kpl1htgy",CHI Saint Joseph Medical Group - Cardiology,5.0,2,Medical clinic,"1250 Keene Rd Suite 102, Nicholasville, KY 40356, United States","VCXC+WX Nicholasville, Kentucky, USA",https://www.chisaintjosephhealth.org/nicholasville?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=chisaintjosephhealthmedicalgroup&utm_term=chisaintjosephmedicalgroupcardiology&y_source=1_Nzk1ODQ2NTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 859-887-6850,,,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:55:57.511Z,,,,
https://www.google.com/maps/place/KORT+Physical+Therapy+-+Nicholasville/data=!4m7!3m6!1s0x88425f9716c0c72b:0x152635001fc389e4!8m2!3d37.8714405!4d-84.5759927!16s%2Fg%2F1tffkgc9!19sChIJK8fAFpdfQogR5InDHwA1JhU,KORT Physical Therapy - Nicholasville,5.0,304,Physical therapy clinic,"102 Williams Rd, Nicholasville, KY 40356, United States","VCCF+HJ Nicholasville, Kentucky, USA",https://www.kort.com/contact/find-a-location/ky/nicholasville/nicholasville/?ty=xt,+1 859-881-0333,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMiCaluIfum90GPTTL-sn3x4U2iST63Bao4UQ90=w426-h240-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:56:02.335Z,,,,
https://www.google.com/maps/place/Bluegrass+Ketamine+Center/data=!4m7!3m6!1s0x88425d67befedf4f:0x1d4c0ef18e77c4cc!8m2!3d38.0016039!4d-84.4414578!16s%2Fg%2F11lgd6_nl1!19sChIJT9_-vmddQogRzMR3jvEOTB0,Bluegrass Ketamine Center,4.3,11,Mental health clinic,"3213 Summit Square Pl STE 150, Lexington, KY 40509, United States","2H25+JC Lexington, Kentucky, USA",http://www.bluegrassketaminecenter.com/,+1 859-543-5772,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CdxgRiJ63_2zLRacY2xrmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.10843&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-28T23:56:07.345Z,,,,
