placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,error
https://www.google.com/maps/place/LVPG+Pain+Specialists-Hausman+Road/data=!4m7!3m6!1s0x89c431e14e142c2f:0x4ff36407c4d1a77f!8m2!3d40.5928149!4d-75.5633845!16s%2Fg%2F11h3bjz7wg!19sChIJLywUTuExxIkRf6fRxAdk808,LVPG Pain Specialists-Hausman Road,1.8,20,Pain management physician,"798 Hausman Rd 1st Floor, Allentown, PA 18104, United States","HCVP+4J Allentown, Pennsylvania, USA",https://www.lvhn.org/locations/lvpg-pain-specialists-hausman-road,+1 833-586-7846,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPlcJ3QfpeXbcUsjI8ibwCc27_hFnoJwOZqsWUQ=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:36:47.807Z,
"https://www.google.com/maps/place/Robert+E.+Wertz,+MD/data=!4m7!3m6!1s0x89c430eefd712063:0x8b740c615973be52!8m2!3d40.5839949!4d-75.5599659!16s%2Fg%2F11b6gf5zms!19sChIJYyBx_e4wxIkRUr5zWWEMdIs","Robert E. Wertz, MD",4.9,467,Pain management physician,"250 Cetronia Rd, Allentown, PA 18104, United States","HCMR+H2 Allentown, Pennsylvania, USA",http://www.oaaortho.com/,+1 610-973-6200,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPVggQOx3P3s3vIkIGryFXWcyX-3_-P9WeWN4Kw=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:36:52.665Z,
https://www.google.com/maps/place/HealthBridge+Multispecialty+Group+-+Allentown/data=!4m7!3m6!1s0x89c43965622deddf:0x60ccb1471e80546d!8m2!3d40.6050384!4d-75.4679031!16s%2Fg%2F11f637gfqq!19sChIJ3-0tYmU5xIkRbVSAHkexzGA,HealthBridge Multispecialty Group - Allentown,5.0,127,Chiropractor,"451 Linden St, Allentown, PA 18102, United States","JG4J+2R Allentown, Pennsylvania, USA",,+1 484-201-2121,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipNG4OQWUUIj86HmgjMXZWnChkeF2suV6c3A64FD=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–12 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:36:57.528Z,
"https://www.google.com/maps/place/Bruce+Nicholson,+MD/data=!4m7!3m6!1s0x89c43a7d15eeeb89:0xbe40fe0a212af90c!8m2!3d40.5665683!4d-75.5197445!16s%2Fg%2F1v3_3msp!19sChIJievuFX06xIkRDPkqIQr-QL4","Bruce Nicholson, MD",4.1,10,Pain management physician,"1250 S Cedar Crest Blvd, Allentown, PA 18103, United States","HF8J+J4 Allentown, Pennsylvania, USA",https://www.lvhn.org/doctors/bruce-nicholson,+1 610-402-1757,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X8eqbThjM_kBpoOVQ7oCsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.070515&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:00.349Z,
https://www.google.com/maps/place/Dr.+Dong+Ko/data=!4m7!3m6!1s0x89c43a7b864eff13:0xa1af0b1929fc3165!8m2!3d40.5705548!4d-75.5195568!16s%2Fg%2F11rwxg5c0k!19sChIJE_9Ohns6xIkRZTH8KRkLr6E,Dr. Dong Ko,5.0,1,Pain management physician,"1146 S Cedar Crest Blvd Fl 2, Allentown, PA 18103, United States","HFCJ+65 Allentown, Pennsylvania, USA",,+1 610-366-9000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d3Zcqy_o2BFvDzbaTZXcjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=50.475418&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:02.889Z,
https://www.google.com/maps/place/Pain+Specialist-Greater+Lehigh/data=!4m7!3m6!1s0x89c43985ae78ba5b:0x989808b0f4f44f16!8m2!3d40.6084305!4d-75.4901833!16s%2Fg%2F1v1kqtc3!19sChIJW7p4roU5xIkRFk_09LAImJg,Pain Specialist-Greater Lehigh,,,Pain management physician,"Allentown, PA 18104, United States",,,+1 610-706-0256,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qi1RtvxcU3hinjD500lqAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.01416&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:05.587Z,
https://www.google.com/maps/place/Pain+Specialist/data=!4m7!3m6!1s0x89c43a7d15eeeb89:0x1938b2870f55b217!8m2!3d40.5670568!4d-75.5156951!16s%2Fg%2F113fw9vt0!19sChIJievuFX06xIkRF7JVD4eyOBk,Pain Specialist,,,Pain management physician,"1245 S Cedar Crest Blvd #301, Allentown, PA 18103, United States","HF8M+RP Allentown, Pennsylvania, USA",,+1 610-402-9095,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kz-w-So4BtqDl2PoaqOLvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.97168&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:08.224Z,
https://www.google.com/maps/place/NovaCare+Rehabilitation+-+Allentown/data=!4m7!3m6!1s0x89c439884db9460f:0xf921605cabed8df9!8m2!3d40.6040023!4d-75.4950024!16s%2Fg%2F1tdcsgwd!19sChIJD0a5TYg5xIkR-Y3tq1xgIfk,NovaCare Rehabilitation - Allentown,5.0,205,Physical therapy clinic,"501 N 17th St Suite 101, Allentown, PA 18104, United States","JG33+JX Allentown, Pennsylvania, USA",https://www.novacare.com/contact/find-a-location/pa/allentown/allentown/?ty=xt,+1 610-439-8500,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipN5J4in60Yti_V9as3PVcOnoOp5SqBZ4MyQekuv=w426-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–2 pm,Closed,Closed,9 am–7 pm,9 am–2 pm,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:13.203Z,
https://www.google.com/maps/place/Choquette+Kenneth+J+DO/data=!4m7!3m6!1s0x89c43a7d43fe6f51:0x9c26649d5b674161!8m2!3d40.613633!4d-75.531314!16s%2Fg%2F1tsyl3tq!19sChIJUW_-Q306xIkRYUFnW51kJpw,Choquette Kenneth J DO,2.5,19,Pain management physician,"1621 N Cedar Crest Blvd, Allentown, PA 18104, United States","JF79+FF Allentown, Pennsylvania, USA",,+1 484-273-4241,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c-PC5Wn2tu7T0MeMHzUsfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.69412&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:16.016Z,
https://www.google.com/maps/place/Lehigh+Valley+Pain+Center/data=!4m7!3m6!1s0x89c43a2a55555555:0x89f01f622d8366bc!8m2!3d40.5993923!4d-75.4813916!16s%2Fg%2F11c6cf95gh!19sChIJVVVVVSo6xIkRvGaDLWIf8Ik,Lehigh Valley Pain Center,5.0,10,Chiropractor,"1142 Hamilton St, Allentown, PA 18102, United States","HGX9+QC Allentown, Pennsylvania, USA",,+1 610-433-3300,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwwmANjlWNU6ucEro4bArI87YWPwu8YnmhP4ImjahJ1Nj8MSOYYUyFdjKX7f8y4EcqvBiuh-EIxGgqiG1nQScr8ADyQxTu3uVP6cF3Rd68Gxl1M28ZGCsgwn1vfrOKmVmJ1oKBhA=w493-h240-k-no,true,8 am–6 pm,Closed,8 am–5 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:20.668Z,
https://www.google.com/maps/place/Robbins+Rehabilitation+West+Allentown/data=!4m7!3m6!1s0x89c43a128c4179a5:0x24ee560663031bae!8m2!3d40.5670913!4d-75.5157252!16s%2Fg%2F1tdygk_x!19sChIJpXlBjBI6xIkRrhsDYwZW7iQ,Robbins Rehabilitation West Allentown,5.0,267,Physical therapy clinic,"1245 S Cedar Crest Blvd Suite 205, Allentown, PA 18103, United States","HF8M+RP Allentown, Pennsylvania, USA",https://robbinsptwest.com/contact-us/allentown/,+1 610-841-3555,"Open · Closes 7 pm

Confirmed by this business 9 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPolQuTnizD-8aYyqRJ2yUZH0kSNgxy8_7Cd-_E=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:25.487Z,
https://www.google.com/maps/place/Medical+Marijuana+Doctors+in+PA+%7C+Telemedicine+at+The+Sanctuary/data=!4m7!3m6!1s0x89c4392df1b8f51d:0x878aa151180b485b!8m2!3d40.6033805!4d-75.5006156!16s%2Fg%2F11fsp_f9xv!19sChIJHfW48S05xIkRW0gLGFGhioc,Medical Marijuana Doctors in PA | Telemedicine at The Sanctuary,5.0,494,Medical clinic,"1908 W Allen St Suite 104, Allentown, PA 18104, United States","JF3X+9Q Allentown, Pennsylvania, USA",https://sanctuarywellnessinstitute.com/cannabis/medical-marijuana-card-allentown-pa.php?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing-allentown,+1 610-816-0862,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMARdfkc5VelUn7brYq4hJO34IXOLRMHj2zCuYp=w408-h488-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:30.475Z,
"https://www.google.com/maps/place/Dr.+Joshua+M.+Wert,+DO/data=!4m7!3m6!1s0x89c43a25f00ed5cf:0x8e3c7c9aebf7031c!8m2!3d40.5959853!4d-75.4930008!16s%2Fg%2F1wtbvv0s!19sChIJz9UO8CU6xIkRHAP365p8PI4","Dr. Joshua M. Wert, DO",1.0,1,Pain management physician,"1736 Hamilton St, Allentown, PA 18104, United States","HGW4+9Q Allentown, Pennsylvania, USA",,+1 610-628-8300,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E-azJQ-YVajnBA43rHxzZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.57735&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:33.276Z,
https://www.google.com/maps/place/Center+for+Advanced+Spine+Care+-+Coordinated+Health/data=!4m7!3m6!1s0x89c437bc8f38a571:0x8c1f9e772394689b!8m2!3d40.613633!4d-75.531314!16s%2Fg%2F11h71j79_2!19sChIJcaU4j7w3xIkRm2iUI3eeH4w,Center for Advanced Spine Care - Coordinated Health,5.0,2,Pain control clinic,"Spine Center, 1621 N Cedar Crest Blvd, Allentown, PA 18104, United States","JF79+FF Allentown, Pennsylvania, USA",https://coordinatedhealth.com/services/spine?utm_campaign=GMB&utm_medium=organic&utm_source=GMBListing&utm_content=1621CASC/,+1 833-477-4632,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipMLB3HulnO0eoCyMU_spFEYKY9f6BSoH_hDRhmX=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–12 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:37.948Z,
"https://www.google.com/maps/place/Nirmal+B.+Shah,+DO/data=!4m7!3m6!1s0x89c4317c7d0c1067:0x877763a220ea2eab!8m2!3d40.5927938!4d-75.5633851!16s%2Fg%2F11nml09hgy!19sChIJZxAMfXwxxIkRqy7qIKJjd4c","Nirmal B. Shah, DO",4.7,23,Doctor,"798 Hausman Rd #100, Allentown, PA 18104, United States","HCVP+4J Allentown, Pennsylvania, USA",https://www.lvhn.org/doctors/nirmal-shah,+1 610-402-3300,Open · Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AWjDOolpHpFNY1g1eK8T0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.438688&pitch=0&thumbfov=100,true,7 am–5:30 pm,7 am–5:30 pm,7 am–4:30 pm,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:42.887Z,
"https://www.google.com/maps/place/DWH+Medical+Center:+Danny+Hernandez,+MD,+MCIME/data=!4m7!3m6!1s0x89c43fadf02f9d8f:0xbe2af894838578b6!8m2!3d40.5968074!4d-75.4927951!16s%2Fg%2F1hc3r2kwb!19sChIJj50v8K0_xIkRtniFg5T4Kr4","DWH Medical Center: Danny Hernandez, MD, MCIME",4.8,278,Family practice physician,"1707-1709 Hamilton St, Allentown, PA 18104, United States","HGW4+PV Allentown, Pennsylvania, USA",https://www.dwhmedicalcenter.com/?utm_source=gmb_auth,+1 610-419-3388,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPne2lZi3Q9Eip7pc2F_OH1wxjwjAYzj9ZSInvu=w568-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:47.685Z,
https://www.google.com/maps/place/Joint+Pain/data=!4m7!3m6!1s0x89c43fa29d6027e1:0xe2a8cfbebf91283a!8m2!3d40.6222821!4d-75.3939419!16s%2Fg%2F11h5g3mm7k!19sChIJ4SdgnaI_xIkROiiRv77PqOI,Joint Pain,5.0,2,Pain management physician,"first floor, 801 W Broad St suite 110, Bethlehem, PA 18018, United States","JJC4+WC Bethlehem, Pennsylvania, USA",,+1 484-934-0525,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_7hoqtXNrzuIUNfLWB32-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.74593&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:50.449Z,
"https://www.google.com/maps/place/The+Echenberg+Institute+for+Pelvic,+Genital+and+Sexual+Pain/data=!4m7!3m6!1s0x89c43efec1e56e45:0x576f7970cbb2f933!8m2!3d40.6106968!4d-75.388714!16s%2Fg%2F1tdkc038!19sChIJRW7lwf4-xIkRM_myy3B5b1c","The Echenberg Institute for Pelvic, Genital and Sexual Pain",5.0,10,Women's health clinic,"406 Delaware Ave, Bethlehem, PA 18015, United States","JJ66+7G Bethlehem, Pennsylvania, USA",http://www.theechenberginstitute.com/dr-echenberg/,+1 610-868-0104,Open · Closes 4:30 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4WMOVQA_ScJgfZ9Hj94XmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.11253&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4 pm,Closed,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:37:55.195Z,
"https://www.google.com/maps/place/Andrew+Reish,+MD/data=!4m7!3m6!1s0x89c43b5ce38c7c45:0xefeb3154a1419f57!8m2!3d40.5925495!4d-75.4636251!16s%2Fg%2F11kcfyv9hr!19sChIJRXyM41w7xIkRV59BoVQx6-8","Andrew Reish, MD",5.0,112,Physiatrist,"850 S 5th St Upper Level, Allentown, PA 18103, United States","HGVP+2G Allentown, Pennsylvania, USA",https://www.goodshepherdrehab.org/why-choose-us/doctors/andrew-reish/,+1 610-778-1050,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPUzmgdK70eCSeya7bd5j9lL-T-v3jI0iyaVpNd=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-28T18:38:00.179Z,
