placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,error,attributes
https://www.google.com/maps/place/Lifespan:+The+Center+for+Anti-Aging+%26+Regenerative+Medicine/data=!4m7!3m6!1s0x54d2ec6ff4767563:0x35a3104642d37741!8m2!3d40.5560825!4d-122.3972725!16s%2Fg%2F11bxgbmz72!19sChIJY3V29G_s0lQRQXfTQkYQozU,Lifespan: The Center for Anti-Aging & Regenerative Medicine,4.9,30,Medical clinic,"1832 Buenaventura Blvd suite b, Redding, CA 96001, United States","HJ43+C3 Redding, California, USA",https://increasedlifespan.com/,+1 530-605-4557,Closed ⋅ Opens 10 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP2IE1lP2ljvKGu9chk4MG6WKpFbIx14ueIpaxF=w426-h240-k-no,true,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:53:36.372Z,,
https://www.google.com/maps/place/Dignity+Health+Mercy+Oncology+Center/data=!4m7!3m6!1s0x54d2ec96da15b4c1:0xe386790d5321c3a8!8m2!3d40.5666202!4d-122.3691096!16s%2Fg%2F11gg682qb2!19sChIJwbQV2pbs0lQRqMMhUw15huM,Dignity Health Mercy Oncology Center,5.0,1,Medical clinic,"Redding, CA 96002, United States","HJ8J+J9 Redding, California, USA",https://www.dignityhealth.org/north-state/locations/mercy-redding/services/cancer-care,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xquOy04IeSFgsVBzE9C9yg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.7014&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:53:39.124Z,,
https://www.google.com/maps/place/Wellscript/data=!4m7!3m6!1s0x54d2ed57f00254d9:0xf4bd8a1a59b7fd2b!8m2!3d40.5782043!4d-122.3932741!16s%2Fg%2F11j4869gmj!19sChIJ2VQC8Fft0lQRK_23WRqKvfQ,Wellscript,4.8,5,Nurse practitioner,"2025 Court St D, Redding, CA 96001, United States","HJH4+7M Redding, California, USA",https://wellscript.com/,+1 530-225-8898,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOICIr7DhHgIUUF7dOn3mBy5Z-2mRvFyVs7Nemv=w425-h240-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:53:43.977Z,,
https://www.google.com/maps/place/Aegis+Treatment+Centers+%7C+Redding/data=!4m7!3m6!1s0x54d2ed14c48a3c73:0xe889e45084a86b04!8m2!3d40.5634206!4d-122.3501587!16s%2Fg%2F11ghff8pgt!19sChIJczyKxBTt0lQRBGuohFDkieg,Aegis Treatment Centers | Redding,4.3,36,Addiction treatment center,"1147 Hartnell Ave, Redding, CA 96002, United States","HJ7X+9W Redding, California, USA",https://pinnacletreatment.com/location/california/redding/aegis-treatment-centers-redding/?utm_source=Google&utm_medium=GMB_Profile&utm_campaign=GMB,+1 530-222-7213,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP23PWIpYr3mz3Dh1OlwQY2wW0LzDLgA5YHRB4=w408-h279-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:53:48.956Z,,
https://www.google.com/maps/place/Pace+Cancer+Center/data=!4m7!3m6!1s0x54d2ecf0b71ff0e7:0xd6b3535f09b85674!8m2!3d40.5773432!4d-122.3929384!16s%2Fg%2F1thx_jpj!19sChIJ5_Aft_Ds0lQRdFa4CV9Ts9Y,Pace Cancer Center,2.4,11,Oncologist,"2145 Court St, Redding, CA 96001, United States","HJG4+WR Redding, California, USA",http://pacecancercenter.com/,+1 530-247-1425,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNYiU8ivThNh-gF-kqFjpEVNQPZRKtdSOZJwucD=w408-h272-k-no,true,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:53:53.749Z,,
https://www.google.com/maps/place/Mercy+Regional+Cancer+Center/data=!4m7!3m6!1s0x54d2ecf71e82803d:0xfc198642822883e2!8m2!3d40.5719662!4d-122.3952933!16s%2Fg%2F11fxzjjkrb!19sChIJPYCCHvfs0lQR4oMogkKGGfw,Mercy Regional Cancer Center,2.6,5,Medical clinic,"2175 Rosaline Ave, Redding, CA 96001, United States","HJC3+QV Redding, California, USA",https://locations.dignityhealth.org/mercy-regional-cancer-center,+1 530-225-7479,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMLftK0pvSIibavOdaYAImUPy_AwRbOm1J05VC1=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:53:58.549Z,,
https://www.google.com/maps/place/Visions+Of+The+Cross/data=!4m7!3m6!1s0x54d2eb647944e1ed:0xbb571104e007e7!8m2!3d40.5536517!4d-122.3569163!16s%2Fg%2F11hy9pfs45!19sChIJ7eFEeWTr0lQR5wfgBBFXuwA,Visions Of The Cross,4.3,35,Addiction treatment center,"3617 Ricardo Ave, Redding, CA 96002, United States","HJ3V+F6 Redding, California, USA",http://www.visionsofthecross.com/,+1 530-722-1114,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=35T4JESc4WRNy_FsWsMRKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.39993&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:54:01.472Z,,
"https://www.google.com/maps/place/Capturing+The+Essence+Salt+Cave+Redding,+Ca/data=!4m7!3m6!1s0x54d2edbb71f2fae3:0xa9eab0a6959971d6!8m2!3d40.5840708!4d-122.3909153!16s%2Fg%2F11fs0bn98t!19sChIJ4_rycbvt0lQR1nGZlaaw6qk","Capturing The Essence Salt Cave Redding, Ca",4.9,71,Wellness center,"1506 Market St, Redding, CA 96001, United States","HJM5+JJ Redding, California, USA",http://www.capturingtheessence.com/,+1 530-338-2094,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqGkP7pcnkJxKTX4zAwZcX6K1sx8P3JAf_x_xRZmuXeG8Q-lUPPUzCyrNz2RaiPM1mEArj1oaLQFzR_OFR_OZuUifCUtTJshEW2lybAFBGJWypMoFWR0DJv-5Phe2kR8qn0dK-boZDe0akC=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:54:04.519Z,,
https://www.google.com/maps/place/Valor+Oncology/data=!4m7!3m6!1s0x54d2edc26d90a19f:0x3144e1d6b35a8028!8m2!3d40.5854415!4d-122.3546675!16s%2Fg%2F11jcmttjss!19sChIJn6GQbcLt0lQRKIBas9bhRDE,Valor Oncology,5.0,14,Cancer treatment center,"923 Dana Dr, Redding, CA 96003, United States","HJPW+54 Redding, California, USA",http://www.valor.org/,+1 530-900-4000,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMyVKDHSLKF5s8x9EOowXE7_3_P_LG3Kylfmd7K=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:54:09.379Z,,
https://www.google.com/maps/place/Breathe+Hyperbaric+Chamber+Center/data=!4m7!3m6!1s0x54d2edfab245b86d:0x9f8e3ec1d611a18d!8m2!3d40.566222!4d-122.362049!16s%2Fg%2F11wpz916l9!19sChIJbbhFsvrt0lQRjaER1sE-jp8,Breathe Hyperbaric Chamber Center,5.0,9,Wellness center,"2833 Bechelli Ln, Redding, CA 96002, United States","HJ8Q+F5 Redding, California, USA",https://breathehyperbaric.com/,+1 530-605-5292,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrdSYXg1OuXl6cXKQ7LyYACePaLekgO7Nn4iQL2XDAOGpJ0T3hDtC1HFFSgeijbNw_fQkrLIF9sIxmPHGInRSCm8lrLA8d38XzqWCh13kkHvn3EDt1d4Lmnj5kxLsA-LWLVPPCicg=w408-h522-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:54:14.570Z,,
https://www.google.com/maps/place/Complete+Health+%26+Wellness+Center/data=!4m7!3m6!1s0x54d2ead70c9aaaab:0x7b9e0056dc0dbfae!8m2!3d40.5352864!4d-122.3038549!16s%2Fg%2F11hc_3lq5v!19sChIJq6qaDNfq0lQRrr8N3FYAnns,Complete Health & Wellness Center,4.2,5,Holistic medicine practitioner,"3570 Rancho Rd Ste 2 Suite 2, Redding, CA 96002, United States","GMPW+4F Redding, California, USA",http://www.completehealthwellnesscenter.com/,+1 530-319-3551,Closed ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/p/AF1QipNrVe3lGsuiY7JPgoSOxYovc1XPtI7WRBx8ML5d=w408-h306-k-no,true,Closed,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:54:19.431Z,,
https://www.google.com/maps/place/Renewed+Life+Medical+Group/data=!4m7!3m6!1s0x54d2ed3fc580ab97:0xad40b10e98d61f2e!8m2!3d40.5650518!4d-122.3686113!16s%2Fg%2F11y44lz7q9!19sChIJl6uAxT_t0lQRLh_WmA6xQK0,Renewed Life Medical Group,4.7,28,Addiction treatment center,"376 Hartnell Ave Ste A, Redding, CA 96002, United States","HJ8J+2H Redding, California, USA",https://www.renewedliferecovery.com/,+1 530-806-0404,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FUddt23pS4epAgfK7Ujj8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.68652&pitch=0&thumbfov=100,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:54:24.286Z,,
https://www.google.com/maps/place/Healing+Waters+Wellness+Center/data=!4m7!3m6!1s0x54d2ecc83299b121:0xd582f5bc179aebd!8m2!3d40.577877!4d-122.3565443!16s%2Fg%2F1tzzv76b!19sChIJIbGZMsjs0lQRva55wVsvWA0,Healing Waters Wellness Center,5.0,53,Medical spa,"2051 Hilltop Dr suite A-11, Redding, CA 96002, United States","HJHV+59 Redding, California, USA",http://colonhydrotherapyreddingca.com/,+1 530-223-2322,Closed ⋅ Opens 12 pm Tue,,https://lh3.googleusercontent.com/p/AF1QipO4jPyGXhys7JvwGBLxOxfWoNDhgoodZYmWtu8=w408-h544-k-no,true,Closed,Closed,12–6 pm,12–6 pm,12–6 pm,12–6 pm,12–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:54:29.368Z,,
"https://www.google.com/maps/place/Northern+California+Stem+Cell+Treatment+Center/@40.570951,-122.39975,17z/data=!3m1!4b1!4m6!3m5!1s0x54d2ecf7d6113f17:0xfd065885e2834bd1!8m2!3d40.570951!4d-122.39975!16s%2Fg%2F11btrs5ct_",Northern California Stem Cell Treatment Center,5.0,1,Medical clinic,"2644 Edith Ave, Redding, CA 96001, United States","HJC2+94 Redding, California, USA",https://norcalstemcell.com/,+1 530-276-0376,Closed ⋅ Opens 9 am Mon,,,true,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:54:36.182Z,,
https://www.google.com/maps/place/GenesisCare/data=!4m7!3m6!1s0x54d2ec96da35c90f:0xeb3e336eb4c65d90!8m2!3d40.5666684!4d-122.3693441!16s%2Fg%2F1tf5dgrk!19sChIJD8k12pbs0lQRkF3GtG4zPus,GenesisCare,3.4,9,,"310 Hartnell Ave, Redding, CA 96002, United States","HJ8J+M7 Redding, California, USA",https://www.genesiscare.com/us/our-locations/redding-sr1/,+1 530-244-2223,Permanently closed,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqTC4Fdce3pspyymOwFZ13CwlfDsmEn3OGW8AOUR8f3HwXqHX5EnWwIQ-PWyVfbFOkjBUHShNzDqcDQ9NfyicS3aSNxyyP-0l10Na9VdLaLpVA4sFfSLCqXR6R9gv1-27jNu3sE7A=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:54:41.018Z,,
https://www.google.com/maps/place/Right+Road+Recovery/data=!4m7!3m6!1s0x54d2c16683e55555:0x3b639dc713e259!8m2!3d40.4512193!4d-122.298764!16s%2Fg%2F11gfgx44sw!19sChIJVVXlg2bB0lQRWeITx51jOwA,Right Road Recovery,3.0,2,Addiction treatment center,"2110 Ferry St, Anderson, CA 96007, United States","FP22+FF Anderson, California, USA",,+1 530-365-8523,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tFhP78P6Aps6ozbCXnA2mw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.67426&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-29T00:54:45.869Z,,
https://www.google.com/maps/place/Shasta+Community+Health+Center:+Main+Campus/data=!4m7!3m6!1s0x54d2ece0c0ce71ef:0x33d0b8422ad2feb5!8m2!3d40.5831386!4d-122.3850403!16s%2Fg%2F1trpqjcj!19sChIJ73HOwODs0lQRtf7SKkK40DM,Shasta Community Health Center: Main Campus,4.5,2433,Community health center,"1035 Placer St, Redding, CA 96001, United States","HJM7+7X Redding, California, USA",https://www.shastahealth.org/,+1 530-246-5710,"Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon

Updated by this business 4 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNvUvhBFDCJKR0kOyRz2UJEPAU3V4VPJcZq1R3B=w408-h271-k-no,true,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,9 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Shasta+Lake+Redding+CA/@40.5754129,-122.3836121,14z",2025-09-29T00:55:00.047Z,,
https://www.google.com/maps/place/Prestige+Regenerative+Medicine+of+Redding+%7C+Bioidentical+Hormones+%7C+GAINSWave%2FFemiWave+Therapy+%7C+PRP+%7C+Medical+Weight+Loss/data=!4m7!3m6!1s0x54d2ed3f74cb08e7:0xf97633b9d7a3c4b9!8m2!3d40.5707819!4d-122.4017488!16s%2Fg%2F11hdp9nwr9!19sChIJ5wjLdD_t0lQRucSj17kzdvk,Prestige Regenerative Medicine of Redding | Bioidentical Hormones | GAINSWave/FemiWave Therapy | PRP | Medical Weight Loss,4.9,123,Medical clinic,"located in the Sequoia, Medical Arts Building, 2510 Airpark Dr Ste. 102, Redding, CA 96001, United States","HHCX+88 Redding, California, USA",https://www.prestigerm.com/,+1 530-395-0505,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMH-FUmNuMd00BpopJD2BoadM9anmlPDAlM9OYa=w408-h345-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Red+Bluff+Redding+CA/@40.5754129,-122.3836121,14z",2025-09-29T00:55:15.678Z,,
https://www.google.com/maps/place/Premier+Healthcare+of+California/data=!4m7!3m6!1s0x54d2ed5c5e7d298b:0xea73e8bff1264690!8m2!3d40.578552!4d-122.3739678!16s%2Fg%2F11hylcm7mk!19sChIJiyl9Xlzt0lQRkEYm8b_oc-o,Premier Healthcare of California,4.4,51,Family practice physician,"405 South St Suite F, Redding, CA 96001, United States","HJHG+CC Redding, California, USA",https://premierhealthcarenow.com/,+1 530-941-1017,Closed ⋅ Opens 8:30 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMNto959JYaA4-sbfpB3W92hGJtaGEpuT03C2eF=w408-h272-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Red+Bluff+Redding+CA/@40.5754129,-122.3836121,14z",2025-09-29T00:55:21.199Z,,
