placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,attributes,isBlackOwned
https://www.google.com/maps/place/Amanda+R.+Phillips+MD/data=!4m7!3m6!1s0x54c0e10ea97817b5:0x85c23b0c583fbc35!8m2!3d44.0833049!4d-123.0266015!16s%2Fg%2F11ybxqjjhx!19sChIJtRd4qQ7hwFQRNbw_WAw7woU,Amanda R. Phillips MD,4.8,6,Vascular surgeon,"3377 Riverbend Dr Suite 340, Springfield, OR 97477, United States","3XMF+89 Springfield, Oregon, USA",https://www.peacehealth.org/care-providers/Amanda-R-Phillips-MD?utm_source=gbp&utm_medium=organic&utm_content=1205286283&utm_campaign=gmb,+1 541-222-8333,,https://lh3.googleusercontent.com/p/AF1QipNwm8TdoLzJccur7WLjhPUKT8w2dSjjti0nZMTf=w408-h566-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T22:21:22.988Z,,,,
https://www.google.com/maps/place/Aesthetic+Surgical+Arts/data=!4m7!3m6!1s0x54c0e21bf19fa77f:0x89ebcd8856cab7f7!8m2!3d44.0790144!4d-123.0708809!16s%2Fg%2F1tg_lc23!19sChIJf6ef8RviwFQR97fKVojN64k,Aesthetic Surgical Arts,4.9,500,Plastic surgery clinic,"2550 Willakenzie Rd, Eugene, OR 97401, United States","3WHH+JJ Eugene, Oregon, USA",https://www.aestheticsurgicalarts.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=website_link,+1 541-434-0922,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNR2XtHSCugWsKLSIVQyv13IGkCnrtMgI_9mRiq=w425-h240-k-no,true,9 am–5 pm,8 am–2 pm,9 am–5 pm,9 am–2 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T22:21:27.903Z,,,,
https://www.google.com/maps/place/Brighter+Smiles+Med+Spa+and+Laser+Center/data=!4m7!3m6!1s0x54c0e1fc3daea9c9:0x63e7e0d03e9fc512!8m2!3d44.0668502!4d-123.0733148!16s%2Fg%2F1td7n0wm!19sChIJyamuPfzhwFQREsWfPtDg52M,Brighter Smiles Med Spa and Laser Center,4.8,442,Medical spa,"390 Coburg Rd # A, Eugene, OR 97401, United States","3W8G+PM Eugene, Oregon, USA",http://www.4brightersmiles.com/,+1 541-342-7483,"Open · Closes 6 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPedEot76tY0N_0aOKsKisDfiOq-3ba4uyDIU9D=w408-h400-k-no,true,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T22:21:32.850Z,,,,
"https://www.google.com/maps/place/Northwest+Vascular+Specialists:+Craig+S.+Seidman,+M.D./data=!4m7!3m6!1s0x54c0e1fbb7fc0163:0x6c1a5b3202d6739f!8m2!3d44.0703937!4d-123.0311318!16s%2Fg%2F11y4702v1s!19sChIJYwH8t_vhwFQRn3PWAjJbGmw","Northwest Vascular Specialists: Craig S. Seidman, M.D.",3.5,8,,"1 Hayden Bridge Way, Springfield, OR 97477, United States","3XC9+5G Springfield, Oregon, USA",https://nwvascularspecialists.com/,+1 541-868-9880,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jHq3jEIoryxEw1G3peYo8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.44086&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T22:21:37.699Z,,,,
https://www.google.com/maps/place/IV+Hydration+of+Oregon/data=!4m7!3m6!1s0x54c11fdb2ba88365:0x416e1f743c3afbec!8m2!3d44.0418812!4d-123.0910794!16s%2Fg%2F11j6dpstpw!19sChIJZYOoK9sfwVQR7Ps6PHQfbkE,IV Hydration of Oregon,4.9,48,Medical spa,"1605 Oak St, Eugene, OR 97401, United States","2WR5+QH Eugene, Oregon, USA",https://ivhydrationeugene.com/,+1 541-623-0874,,https://lh3.googleusercontent.com/p/AF1QipOmTqlt9Ut_OYswxBdoks98l5zs1RNvy8BYT6eg=w408-h286-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T22:21:40.478Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Astraea+Aesthetics/data=!4m7!3m6!1s0x54c0e1a0d6d69113:0x719edb3e75d7de37!8m2!3d44.0667803!4d-123.0746842!16s%2Fg%2F11pyt9_bls!19sChIJE5HW1qDhwFQRN97XdT7bnnE,Astraea Aesthetics,5.0,14,Medical spa,"2350 Oakmont Way #106, Eugene, OR 97401, United States","3W8G+P4 Eugene, Oregon, USA",http://astraeaesthetics.com/,+1 458-895-0408,"Closed · Opens 10 am Thu

Updated by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JBih9CjCjg-gDFKTmngpeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.96728&pitch=0&thumbfov=100,true,Closed,Closed,10 am–6 pm,2–6 pm,10 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T22:21:45.328Z,,,,
https://www.google.com/maps/place/BerryHill+Laser+Aesthetics/data=!4m7!3m6!1s0x54c11f5d3287187d:0x3c227251a1536958!8m2!3d44.0427392!4d-123.0910325!16s%2Fg%2F11vyfhw0gp!19sChIJfRiHMl0fwVQRWGlToVFyIjw,BerryHill Laser Aesthetics,5.0,1,Medical spa,"1551 Oak St B, Eugene, OR 97401, United States","2WV5+3H Eugene, Oregon, USA",https://berryhillbeauty.square.site/,+1 541-870-2434,Closed · Opens 7:30 pm,https://lh3.googleusercontent.com/p/AF1QipNeNZ34PSsHQQbuDHp0bkIsuI6c0sJbDD3y5kWd=w426-h240-k-no,true,7:30–10 pm,Closed,9 am–2 pm,Closed,6–10 pm,Closed,10 am–2 pm,"https://www.google.com/maps/search/vein+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T22:21:50.303Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Cascade+Endoscopy+Center/data=!4m7!3m6!1s0x54c0e193b1f3b5bf:0xefbd6350f7afaf30!8m2!3d44.069488!4d-123.042581!16s%2Fg%2F1tj917zk!19sChIJv7XzsZPhwFQRMK-v91Bjve8,Cascade Endoscopy Center,4.9,932,Surgical center,"1007 Harlow Rd Ste 110, Springfield, OR 97477, United States","3X94+QX Springfield, Oregon, USA",https://www.cascadeendocenter.com/,+1 541-228-9127,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qTtNhAkFSp3XHu2mscWaww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.6775&pitch=0&thumbfov=100,true,7:30 am–4 pm,Closed,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T22:21:55.218Z,,,,
"https://www.google.com/maps/place/Joe+Viramontes,+MD/@44.0533431,-123.0030075,17z/data=!3m1!4b1!4m6!3m5!1s0x54c0e179dde3c377:0x99fde405cb3b53de!8m2!3d44.0533431!4d-123.0030075!16s%2Fg%2F11src_6j62","Joe Viramontes, MD",5.0,2,Pulmonologist,"1460 G St, Springfield, OR 97477, United States","3X3W+8Q Springfield, Oregon, USA",https://ovvi.info/,+1 541-988-6330,,,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T22:21:59.779Z,,,,
https://www.google.com/maps/place/Dr.+Robert+Swangard/data=!4m7!3m6!1s0x54c11fb63b055555:0xdb69ec8834b0505c!8m2!3d44.0274883!4d-123.0653557!16s%2Fg%2F11rwxfbsnn!19sChIJVVUFO7YfwVQRXFCwNIjsads,Dr. Robert Swangard,1.0,1,Vascular surgeon,"2885 Arline Way, Eugene, OR 97403, United States","2WGM+XV Eugene, Oregon, USA",,+1 541-484-6133,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzyM1D7j0YgRCIpgdd6AzX1HXLoyosj0tmbmHA4X7itzfhbfOZQZ7O1anNmCmR1Lt5VK-tllwIKTVaIEusRkzlwppxvxcJgPR48O3WvV60FyL3qa_2hND3M8ngj_amtxvSAU4g7vg=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T22:22:02.621Z,,,,
https://www.google.com/maps/place/ReNew+Vascular+Institute/data=!4m7!3m6!1s0x54c11f87e4649f6b:0xfdc7d1cc94018cae!8m2!3d44.0603651!4d-123.0830387!16s%2Fg%2F11t76y49np!19sChIJa59k5IcfwVQRrowBlMzRx_0,ReNew Vascular Institute,4.6,17,,"10 Coburg Rd STE 300, Eugene, OR 97401, United States","3W68+4Q Eugene, Oregon, USA",http://reneweugene.com/,+1 541-681-8595,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipNFUh9M5UFGOy5Ut5n7mQMQ1BLknU2fyiOxG5Hm=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T22:22:07.423Z,,,,
https://www.google.com/maps/place/Inovia+Vein+Specialty+Centers/data=!4m7!3m6!1s0x54b8c600c203ef5b:0xfde5ecf7e31b8acd!8m2!3d44.0684048!4d-121.2716721!16s%2Fg%2F1th81ny5!19sChIJW-8DwgDGuFQRzYob4_fs5f0,Inovia Vein Specialty Centers,4.9,113,Vascular surgeon,"2200 NE Neff Rd Suite 204, Bend, OR 97701, United States","3P9H+98 Bend, Oregon, USA",https://inoviavein.com/,+1 541-382-8346,"Open · Closes 5 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPLLRHuTDDoxfi2dtmAL6szRPMNP4G8gugS1b_d=w408-h281-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/vein+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-12-16T22:22:21.053Z,,,,
https://www.google.com/maps/place/Advanced+Specialty+Care/data=!4m7!3m6!1s0x54b8c5fdf94b35e9:0x64c9ca7d0e6d91dd!8m2!3d44.0651778!4d-121.2718037!16s%2Fg%2F1tgtf6ls!19sChIJ6TVL-f3FuFQR3ZFtDn3KyWQ,Advanced Specialty Care,5.0,1,Medical clinic,"2084 NE Professional Ct, Bend, OR 97701, United States","3P8H+37 Bend, Oregon, USA",,+1 541-322-5753,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VdWgNGxDFBuHblIvPdKAqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.305443&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-12-16T22:22:24.016Z,,,,
https://www.google.com/maps/place/Oregon+Vascular+Specialists+-+Bend/data=!4m7!3m6!1s0x54b8c5fb7da73929:0xf8bdc39294cc828e!8m2!3d44.065322!4d-121.2630347!16s%2Fg%2F11g6yk9f06!19sChIJKTmnffvFuFQRjoLMlJLDvfg,Oregon Vascular Specialists - Bend,5.0,7,Surgical center,"1550 NE 27th St, Bend, OR 97701, United States","3P8P+4Q Bend, Oregon, USA",http://www.oregonvascular.org/,+1 541-313-8111,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2sObAu8mjTjVMkCje7QmTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.51969&pitch=0&thumbfov=100,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-12-16T22:22:28.947Z,,,,
https://www.google.com/maps/place/Inovia+Vein+Specialty+Centers/data=!4m7!3m6!1s0x54950fe0cb90b6eb:0x580f21f6f842edac!8m2!3d45.5320176!4d-122.8482026!16s%2Fg%2F11sffcxwvw!19sChIJ67aQy-APlVQRrO1C-PYhD1g,Inovia Vein Specialty Centers,4.9,73,Vascular surgeon,"1700 NW 167th Pl #245, Beaverton, OR 97006, United States","G5J2+RP Beaverton, Oregon, USA",https://inoviavein.com/,+1 800-834-6362,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMT5qP3CcbF6ELrLkkHA_KoITgeHYUkqMLYxOpi=w408-h306-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/vein+clinics+in+Beaverton+OR/@45.4869283,-122.804032,14z",2025-12-16T22:22:42.090Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/AFC+Urgent+Care+Beaverton/data=!4m7!3m6!1s0x54950c2b0d85c01f:0x99fb3a371f485816!8m2!3d45.4763!4d-122.8238917!16s%2Fg%2F11c45lq24g!19sChIJH8CFDSsMlVQRFlhIHzc6-5k,AFC Urgent Care Beaverton,4.8,3432,Urgent care center,"14278 SW Allen Blvd, Beaverton, OR 97005, United States","F5GG+GC Beaverton, Oregon, USA",https://www.afcurgentcare.com/beaverton/?utm_source=gmb&utm_medium=organic&utm_campaign=afc-beaverton-gbp,+1 503-305-6262,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMQlJrJzo85eOFQp6xUSX1yU9rjEvLwm3l3_7XJ=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–6 pm,9 am–6 pm,8 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Beaverton+OR/@45.4869283,-122.804032,14z",2025-12-16T22:22:46.917Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Advanced+Vascular+Centers+-+Portland/data=!4m7!3m6!1s0x54950d8c4792bc9f:0x5b3c1dcd0600e3c3!8m2!3d45.4227357!4d-122.7482314!16s%2Fg%2F11k982jg9d!19sChIJn7ySR4wNlVQRw-MABs0dPFs,Advanced Vascular Centers - Portland,4.8,67,Surgical center,"6958 SW Varns St, Tigard, OR 97223, United States","C7F2+3P Tigard, Oregon, USA",http://www.advancedvascularcenters.com/,+1 503-683-7730,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPD70keIvwt8SSAclG2A23BWPRQmLVfobi5QMlE=w408-h544-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Beaverton+OR/@45.4869283,-122.804032,14z",2025-12-16T22:22:51.970Z,,,,
https://www.google.com/maps/place/Beaverton+Oral+Surgeons+-+Beaverton/data=!4m7!3m6!1s0x54950e8e565b8819:0x35ca2be03381018d!8m2!3d45.490919!4d-122.832926!16s%2Fg%2F1tfb1p_l!19sChIJGYhbVo4OlVQRjQGBM-AryjU,Beaverton Oral Surgeons - Beaverton,4.8,586,Oral surgeon,"3925 SW 153rd Dr #100, Beaverton, OR 97003, United States","F5R8+9R Beaverton, Oregon, USA",https://beavertonoralsurgeons.com/p/Oral-Surgery-Beaverton-Beaverton-Location-p65009.asp?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 503-646-7101,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSySRcCAWNjY30Kd6JE9Ddl8nxNT9PjgALRi3gn2DDCeAUS__YlrBAnMylsk8e5EqNW7tSK6TSW1KgS7evMnpMv_StJgsZY3IsHGxwjCV4W77ZLsPzaEQFpXnbdNGwrP_Zzpds8Y=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Beaverton+OR/@45.4869283,-122.804032,14z",2025-12-16T22:22:56.918Z,,,,
https://www.google.com/maps/place/Pacific+Medical+Group+-+Beaverton/data=!4m7!3m6!1s0x54950ea00dd97377:0xe341dd8648134c96!8m2!3d45.4864541!4d-122.8037028!16s%2Fg%2F1tph1fw8!19sChIJd3PZDaAOlVQRlkwTSIbdQeM,Pacific Medical Group - Beaverton,4.6,437,Medical office,"4510 SW Hall Blvd, Beaverton, OR 97005, United States","F5PW+HG Beaverton, Oregon, USA",http://www.pacificmedicalgroup.com/,+1 503-644-1171,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN4d49w7Gr_6D7THJLqJEDIux7EtL1CuuB0GcPT=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,7:30 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Beaverton+OR/@45.4869283,-122.804032,14z",2025-12-16T22:23:01.699Z,,,,
