placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Elliot+Services/data=!4m7!3m6!1s0x884251ff09da3ff9:0x5dc739bed46f895d!8m2!3d37.9578854!4d-84.3763695!16s%2Fg%2F11r8w62mjg!19sChIJ-T_aCf9RQogRXYlv1L45x10,Elliot Services,4.9,49,Electrician,"673 Blue Sky Pkwy, Lexington, KY 40509, United States","XJ5F+5F Lexington, Kentucky, USA",https://elliotservices.com/?utm_source=GMBlistingLexington&utm_medium=referral,+1 859-255-5788,"Closed · Opens 8 am Mon

Confirmed by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPox7V1eAYFmLZy5YWlJ2kkPZSKXPBRVy_gBJnc=w408-h272-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-01-10T23:33:06.122Z,,,
https://www.google.com/maps/place/GreenBox+Home+Services/data=!4m7!3m6!1s0x8842451f85173379:0x9619a163a44cff31!8m2!3d38.0496968!4d-84.5149954!16s%2Fg%2F1tdwfm4g!19sChIJeTMXhR9FQogRMf9MpGOhGZY,GreenBox Home Services,4.9,1328,HVAC contractor,"1060 W High St STE 120, Lexington, KY 40508, United States","2FXP+V2 Lexington, Kentucky, USA",https://www.greenboxhomeservices.com/?utm_campaign=gmb,+1 859-549-3169,,,https://lh3.googleusercontent.com/p/AF1QipNU_Mxtk2YwWsNNGE7NHaiVAQ3F3il2Y6gnrKgf=w408-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-01-10T23:33:10.435Z,,,
https://www.google.com/maps/place/Blue+Sky+Electric/data=!4m7!3m6!1s0x8842433cedf01dad:0xdf8fe0c22a06c614!8m2!3d38.0391698!4d-84.5518564!16s%2Fg%2F11gfxjmlxq!19sChIJrR3w7TxDQogRFMYGKsLgj98,Blue Sky Electric,4.6,47,Electrician,"1750 Alexandria Dr UNIT 4, Lexington, KY 40504, United States","2CQX+M7 Lexington, Kentucky, USA",http://www.blueskyelectricky.com/,+1 859-469-8439,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOnQOVv3SWQBYlbgRK8UNKPB-H8XBgByKmQklK0=w426-h240-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-01-10T23:33:14.876Z,,,
https://www.google.com/maps/place/Parsons+Electric/data=!4m7!3m6!1s0x88424397d7ca413b:0xe7ee798ff30621a4!8m2!3d38.0765243!4d-84.5433567!16s%2Fg%2F1vhq4d0c!19sChIJO0HK15dDQogRpCEG84957uc,Parsons Electric,4.2,13,Electrician,"116 Trade St, Lexington, KY 40511, United States","3FG4+JM Lexington, Kentucky, USA",http://parsonselectric.com/,+1 859-233-9823,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VhjtwgnQ1fjwHxaSawo9PQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.57994&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-01-10T23:33:17.396Z,,,
https://www.google.com/maps/place/Power+Pro+Electric+LLC/data=!4m7!3m6!1s0x88425f0b8aacf3e9:0xae34d6a330483f7c!8m2!3d38.017861!4d-84.487254!16s%2Fg%2F11fszhcqbp!19sChIJ6fOsigtfQogRfD9IMKPWNK4,Power Pro Electric LLC,5.0,65,Electrician,,,https://nicholasvilleelectrician.com/,+1 859-251-2395,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN4qIc-QH_jE32ALFEPLU3GlQO5hSOAB5JiJBFi=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:33:35.283Z,,,
https://www.google.com/maps/place/Copperhead+Electric/data=!4m7!3m6!1s0x88425f1862607385:0xfa9602cf1802cd9a!8m2!3d37.8819389!4d-84.5733426!16s%2Fg%2F11x5kq8y8d!19sChIJhXNgYhhfQogRms0CGM8Clvo,Copperhead Electric,5.0,11,Electrician,"205 N 1st St, Nicholasville, KY 40356, United States","VCJG+QM Nicholasville, Kentucky, USA",https://www.copperheadelectricky.com/,+1 859-553-4086,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOezvT4hynnK26nmNPL8qhtiJdEkIG5csYF7gL1=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:33:39.790Z,,,
https://www.google.com/maps/place/Griffie+Electric/data=!4m7!3m6!1s0x88425fcd2df335f9:0x41b7ed0afaa3c137!8m2!3d37.896678!4d-84.593584!16s%2Fg%2F1ptxdm7cb!19sChIJ-TXzLc1fQogRN8Gj-grtt0E,Griffie Electric,4.8,5,Electrician,"Brome Dr, Nicholasville, KY 40356, United States","VCW4+MH Nicholasville, Kentucky, USA",https://www.griffie-electric.com/,+1 859-361-3744,Closed · Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PxAol-QepJ9WZn0fKpYFYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.72212&pitch=0&thumbfov=100,true,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:33:44.066Z,,,
"https://www.google.com/maps/place/ENCON+Equipment+-+Rentals,+Sales+%26+Service/data=!4m7!3m6!1s0x88425fe68fa4c9b7:0xaf12fface4d710f1!8m2!3d37.8701943!4d-84.5985936!16s%2Fg%2F11h1pgtyx!19sChIJt8mkj-ZfQogR8RDX5Kz_Eq8","ENCON Equipment - Rentals, Sales & Service",4.5,69,Equipment rental agency,"140 Hendren Way, Nicholasville, KY 40356, United States","VCC2+3H Nicholasville, Kentucky, USA",http://www.enconequipment.com/,+1 859-885-0708,,,https://lh3.googleusercontent.com/p/AF1QipOwPE7mW_XvUUVerRkuhSsffhgJfqQImdauS7w=w408-h509-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:33:48.387Z,,,
https://www.google.com/maps/place/Custom+Wiring+Inc/data=!4m7!3m6!1s0x88425fe0d1620a47:0xb467958cbb87eb16!8m2!3d37.8738801!4d-84.6011055!16s%2Fg%2F1tg_xs8_!19sChIJRwpi0eBfQogRFuuHu4yVZ7Q,Custom Wiring Inc,5.0,1,Electrical installation service,"400 Enterprise Dr, Nicholasville, KY 40356, United States","V9FX+HH Nicholasville, Kentucky, USA",http://www.customwiring.com/,+1 830-998-0005,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x1Ja6QFJ35NWrKAqWE_Q9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.39124&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:33:50.782Z,,,
https://www.google.com/maps/place/J.C%27s+Powersports+%26+Small+Engine+Repair/data=!4m7!3m6!1s0x8842f593a94316c7:0x19e905ac75af39d5!8m2!3d37.8373992!4d-84.5594193!16s%2Fg%2F11l2gl5yqb!19sChIJxxZDqZP1QogR1TmvdawF6Rk,J.C's Powersports & Small Engine Repair,5.0,14,Small engine repair service,"201 San Antonio Wy, Nicholasville, KY 40356, United States","RCPR+X6 Nicholasville, Kentucky, USA",,+1 859-797-5563,Closed · Opens 9 am Sun,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzOOrGIHRR83Mz43TyigWBr-5Ga7Tm_XqUoRxNSct9ZWvsDQmpfc-4B4qjpq3KZuUX2arI2EkfQWdMDzNCMFUmIY43JKUWGlrxt5ObR_buQUaotGzpbzW5DH0tH2ENpAF3Cj3rcAA=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:33:55.374Z,,,
https://www.google.com/maps/place/Peterson+Electric/data=!4m7!3m6!1s0x88425c1fb0efba7d:0xb21bffbab212fceb!8m2!3d37.9392555!4d-84.5410649!16s%2Fg%2F1vp74g8z!19sChIJfbrvsB9cQogR6_wSsrr_G7I,Peterson Electric,4.8,8,Electrician,"225 Normandy Ct, Nicholasville, KY 40356, United States","WFQ5+PH Nicholasville, Kentucky, USA",,+1 859-887-3500,Closed · Opens 7:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ngopPiEoU4A6Vgvb0TfD5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.81955&pitch=0&thumbfov=100,false,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:33:59.732Z,,,
https://www.google.com/maps/place/Wooten+Electrical/data=!4m7!3m6!1s0x88425fb159eced17:0x80c8f370ff9964f2!8m2!3d37.8944108!4d-84.5789237!16s%2Fg%2F1tdqc7t1!19sChIJF-3sWbFfQogR8mSZ_3DzyIA,Wooten Electrical,4.0,1,Electrician,"704 Homestead Dr, Nicholasville, KY 40356, United States","VCVC+QC Nicholasville, Kentucky, USA",,+1 859-885-2504,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pTlstlI1PA3lTvyTmAl0BQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.356396&pitch=0&thumbfov=100,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:34:04.489Z,,,
https://www.google.com/maps/place/After+Hours+Maintenance+Heating+and+Cooling+%28HVAC%29/data=!4m7!3m6!1s0x88425fa04167ce53:0xc236454a6b65b5f8!8m2!3d37.876194!4d-84.5655455!16s%2Fg%2F1s04f32dm!19sChIJU85nQaBfQogR-LVla0pFNsI,After Hours Maintenance Heating and Cooling (HVAC),4.6,33,HVAC contractor,"330 Foxwood Dr, Nicholasville, KY 40356, United States","VCGM+FQ Nicholasville, Kentucky, USA",http://www.afterhourshvac-ky.com/,+1 859-553-4538,Closed · Opens 7 am Sun,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PxWZonR1R3qJExhFje7iDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.109215&pitch=0&thumbfov=100,true,8 am–2 pm,7 am–5 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:34:09.091Z,,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x88425e554da3a16d:0xee556a05b2a9632c!8m2!3d37.8958706!4d-84.5651978!16s%2Fg%2F11cs3vss84!19sChIJbaGjTVVeQogRLGOpsgVqVe4,Harbor Freight,4.5,702,Hardware store,"950 N Main St, Nicholasville, KY 40356, United States","VCWM+8W Nicholasville, Kentucky, USA",https://www.harborfreight.com/storelocator/950-n-main-st-nicholasville-40356?number=739,+1 859-881-4731,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwsvS7hkTXXY6S1PEuTaD-a-0r0TGlb_tL9YfoulHbovEakYC4tmftLnh6av-h1XRmVKpk9mcqedeXkh0lrQwSRvm-NKUWo55a0OJanjerYwX-P04XsmZBosEF6Ec_A8qUWKT4R=w408-h273-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:34:13.798Z,,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",
https://www.google.com/maps/place/K%26Z+Electric+Service+Corp/data=!4m7!3m6!1s0x88425f0b5669e50d:0x4d0a918c11c25259!8m2!3d37.8868592!4d-84.5948042!16s%2Fg%2F11ldqgmshs!19sChIJDeVpVgtfQogRWVLCEYyRCk0,K&Z Electric Service Corp,,,Electrician,"210 Courchelle Dr, Nicholasville, KY 40356, United States","VCP4+P3 Nicholasville, Kentucky, USA",https://kzelectric.com/,+1 859-213-0570,Closed · Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e33P1_R5e0SXb0uXXZa6KA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.85498&pitch=0&thumbfov=100,true,8 am–2:30 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:34:18.068Z,,,
https://www.google.com/maps/place/AMP+Electrical+Supply/data=!4m7!3m6!1s0x88425df6c118dd75:0x763994b414a59570!8m2!3d37.9407091!4d-84.546007!16s%2Fg%2F11w56dyy2k!19sChIJdd0YwfZdQogRcJWlFLSUOXY,AMP Electrical Supply,4.8,16,Electrical supply store,"101 Bradley Dr, Nicholasville, KY 40356, United States","WFR3+7H Nicholasville, Kentucky, USA",http://www.ampelectricalsupply.com/,+1 859-251-6301,,,https://lh3.googleusercontent.com/p/AF1QipMio9H6R_OStaDhDepIiEGfi5DJuGnR1uBtgmIy=w408-h544-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:34:22.443Z,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Crofts+Electric/data=!4m7!3m6!1s0x88425f7b4766f8ef:0x82d4aa2ac11a200a!8m2!3d40.708136!4d-100.399934!16s%2Fg%2F11f615zh97!19sChIJ7_hmR3tfQogRCiAawSqq1II,Crofts Electric,5.0,111,Electrician,,,http://www.croftselectric.com/,,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMqbm-2RQ47UGRkHnVjuoIYMTv2qO_LG_eXmKPA=w408-h333-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:34:26.810Z,,,
https://www.google.com/maps/place/Dan%27s+Discount+Jewelry+%26+Pawn/data=!4m7!3m6!1s0x88425fba98ce388f:0xdb43ab36c541fcf3!8m2!3d37.8940511!4d-84.5678716!16s%2Fg%2F11j1z8gnn1!19sChIJjzjOmLpfQogR8_xBxTarQ9s,Dan's Discount Jewelry & Pawn,4.9,342,Pawn shop,"891 N Main St, Nicholasville, KY 40356, United States","VCVJ+JV Nicholasville, Kentucky, USA",https://dansdiscountpawnnicholasville.com/,+1 859-885-2626,Closes soon · 7 pm · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipONGVwVKAG4Bpnzd-WeD4XrpxI1WrkWhQS1yRMW=w408-h306-k-no,true,9 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:34:31.192Z,,· In-store shopping,
https://www.google.com/maps/place/Dean%27s+Variety+and+Small+Engine+Repair/data=!4m7!3m6!1s0x8842f55d6984ed55:0x473637c04c2ab797!8m2!3d37.8806654!4d-84.5676339!16s%2Fg%2F1263y9vl5!19sChIJVe2EaV31QogRl7cqTMA3Nkc,Dean's Variety and Small Engine Repair,2.8,9,Small engine repair service,"N Central Ave, Nicholasville, KY 40356, United States","VCJJ+7W Nicholasville, Kentucky, USA",,+1 859-619-4726,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-jP1a9bLxgdbu6QA2MdwIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.26867&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2026-01-10T23:34:33.444Z,,,
