placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Critical+Clean/data=!4m7!3m6!1s0x87bf069555555555:0x7d3ccef2676f000e!8m2!3d39.0399385!4d-95.6779189!16s%2Fg%2F1tfq9rf_!19sChIJVVVVVZUGv4cRDgBvZ_LOPH0,Critical Clean,5.0,1,Crime victim service,"1410 S Kansas Ave, Topeka, KS 66612, United States","28QC+XR Topeka, Kansas, USA",http://criticalcleanllc.com/,+1 785-554-0274,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dMo4IYR7CKiKj59QluL9PA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.53657&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-03-23T04:20:31.454Z,,,
https://www.google.com/maps/place/Martinek+%26+Flynn+Siding+and+Windows/data=!4m7!3m6!1s0x87bf037f4c93b20b:0xc5347e3e8c6113d0!8m2!3d39.0308397!4d-95.6802568!16s%2Fg%2F1v42g9_c!19sChIJC7KTTH8Dv4cR0BNhjD5-NMU,Martinek & Flynn Siding and Windows,4.5,90,Siding contractor,"118 SW Roby Pl, Topeka, KS 66612, United States","28J9+8V Topeka, Kansas, USA",https://martinekandflynn.net/,+1 785-233-6666,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eAhT1LHwJfwHkKEMjxSXmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.389741&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-03-23T04:20:36.298Z,,,
https://www.google.com/maps/place/S.R.+Chimney+%26+Fireplace/data=!4m7!3m6!1s0x87bf6f5ec90047ff:0x4877659cea387cd!8m2!3d39.0653205!4d-95.6943072!16s%2Fg%2F1tdwl0c6!19sChIJ_0cAyV5vv4cRzYejzll2hwQ,S.R. Chimney & Fireplace,4.7,40,Chimney sweep,"1622 NW Grove Ave, Topeka, KS 66606, United States","3884+47 Topeka, Kansas, USA",http://srchimneyandfireplace.com/,+1 785-331-6730,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerKCGOt07denrRyMoNOdF7SWaOdSZCKbHh-5p-4k673C_mvC9ECA1aO50Ymg84nJNtiYaBqBWQqcdriODxbM9lqmYzII8eUAqYzUzhla4SVBc51rgxX3S4_4zlF7J6b6-ttEsO0=w426-h240-k-no,true,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-03-23T04:20:41.228Z,,,
https://www.google.com/maps/place/McAbee+CARSTAR/data=!4m7!3m6!1s0x87bf03099ff88ec3:0x96184071e6918ae6!8m2!3d39.055703!4d-95.6735654!16s%2Fg%2F1tks6v4r!19sChIJw474nwkDv4cR5oqR5nFAGJY,McAbee CARSTAR,4.9,416,Auto body shop,"313 SW Jackson St, Topeka, KS 66603, United States","384G+7H Topeka, Kansas, USA",https://www.carstar.com/locations/ks/topeka-15069/,+1 785-232-2084,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqIyJUs_qeHwEZcKHmaooN41pGd7Op4Mjwu53nM8al__2AVih_lroYjqe8lS71Vq10cPaLELV9ubgCN8LONOrgZM3kknOC2yblE_Orh-8kFezXcruf44ECagAfkJyNOAfaOHh6s=w426-h240-k-no,true,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-03-23T04:20:46.092Z,Franchised network of independently owned locations specializing in collision repair.,,
https://www.google.com/maps/place/Jayco+Pro+Painting/data=!4m7!3m6!1s0x87bf033644d88ecd:0x7d73cee526d1dd86!8m2!3d39.0445756!4d-95.7034537!16s%2Fg%2F11h4pl5tj0!19sChIJzY7YRDYDv4cRht3RJuXOc30,Jayco Pro Painting,5.0,22,Painter,"1234 SW Woodward Ave, Topeka, KS 66604, United States","27VW+RJ Topeka, Kansas, USA",https://jayco.pro/,+1 785-408-0424,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweppNooFCQkAiOmnV0oXVdBJKdtFTZ-I_JqjnSElqlVFhK551ObNzULK53N5AKf1X2jizBbysrudy_I6sje7A0zWCqQUSqmqi8dHJVNtlqZomPthX7y6c-N8fnM4uQYlSdfezIqZI0aDDyRq=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-03-23T04:20:50.957Z,,,
https://www.google.com/maps/place/A%2B+Painting+and+Refinishing/data=!4m7!3m6!1s0x6bbf6912664b5bed:0x39665f9ccb58a9a3!8m2!3d39.0296067!4d-95.6968544!16s%2Fg%2F11wfsjr_nx!19sChIJ7VtLZhJpv2sRo6lYy5xfZjk,A+ Painting and Refinishing,,,Painting,"21st &, SW Burlingame Rd, Topeka, KS 66611, United States","28H3+R7 Topeka, Kansas, USA",https://apluspaintingandrefinishing.com/,+1 785-383-8801,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMN3jatni_Po3zF8M9gulLS0CMUST3l0jlxCeENpEzbv4O1NGBADP_ttMEum-knK8cvYMgJ6arw6BmH2Q8a-sMsb7d3LeBXNY5k5qSQ7JMX6H7jb3oy6To8TyX5c7vmUjY6c0E=w408-h905-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-03-23T04:20:55.558Z,,,
https://www.google.com/maps/place/785/data=!4m7!3m6!1s0x4431f524b471dbf3:0x6993ee13b04fc19f!8m2!3d39.043362!4d-95.7760374!16s%2Fg%2F11xklkk_lp!19sChIJ89txtCT1MUQRn8FPsBPuk2k,785,5.0,22,Water damage restoration service,,,,+1 785-501-3357,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-RmdprUQ-Q0-XSi9_Aiq_0GWNudP9BXlkOX6qTxtymz-_zpNNYZ7-1oIiU_-96Qksjoda_0Rmz3f_hJcB-x8wmVr4itMnZ07nqcfmVAGoLID1lQlVpmKDyiy1AATIsoTu0May7kw3x4sd=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-03-23T04:21:00.115Z,,,
https://www.google.com/maps/place/911+Restoration+of+Kansas+City+Metro/data=!4m7!3m6!1s0x87c0efb4241f3353:0x2cfb5ec7ec013e05!8m2!3d38.8868355!4d-94.7830442!16s%2Fg%2F11bxdwzvpv!19sChIJUzMfJLTvwIcRBT4B7Mde-yw,911 Restoration of Kansas City Metro,4.9,139,Water damage restoration service,"2019 E Spruce Cir Ste C, Olathe, KS 66062, United States","V6P8+PQ Olathe, Kansas, USA",https://www.911restorationkansascitymetro.com/,+1 913-227-4578,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIJOHxztMHCgRkrBjAR3YMGIsMcFH5X6QM3-e4c2NJ8FIzOendMqjSf7xrGSkWBqpQ6DA3NIRrjb7AcN8yio0BxTIa0qKY0SCPMJE7Db99yxn7ZQN6IcWGVVV8vc4m1KAxwt8wQg=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Olathe+KS/@38.8813958,-94.8191285,14z",2026-03-23T04:21:22.114Z,,,
https://www.google.com/maps/place/Certified+Water+and+Mold/data=!4m7!3m6!1s0x87c0be26fadc3b03:0xf976a013828ca700!8m2!3d38.8868355!4d-94.7830443!16s%2Fg%2F11xk1dsd_!19sChIJAzvc-ia-wIcRAKeMghOgdvk,Certified Water and Mold,4.9,59,Water damage restoration service,"2019 E Spruce Cir Ste B, Olathe, KS 66062, United States","V6P8+PQ Olathe, Kansas, USA",http://www.cwmrestoration.com/,+1 816-835-4959,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8qz3KNCfSPFfBW18GwYrFqcGQmGiUZ6Yem5F6a6u8-ctFRymkBeIFw6S46VAjF6cgujHn530kEqF2O9nBG4mOgj84yCWW5aDw9CYxuG9xDeGYUKaFsth3Bh48G6G4q-HWz24GKg=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Olathe+KS/@38.8813958,-94.8191285,14z",2026-03-23T04:21:27.196Z,,,
https://www.google.com/maps/place/Commercial+Restoration+Company/data=!4m7!3m6!1s0x87c0bf758c9a9263:0x4e2a1505925351ac!8m2!3d38.8791414!4d-94.7789329!16s%2Fg%2F11lnffmf88!19sChIJY5KajHW_wIcRrFFTkgUVKk4,Commercial Restoration Company,5.0,1,Water damage restoration service,"13725 S Mur-Len Rd, Olathe, KS 66062, United States","V6HC+MC Olathe, Kansas, USA",https://commercialrestoration.com/locations/kansas-city?utm_campaign=Kansas%20City%20Office&utm_source=google&utm_medium=organic&utm_term=google%20business%20profile&utm_content=website%20link,+1 855-584-7887,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepuNuKOsDg0moF1DpMHD4L4gcUwFW9fYb5MLMQKDow8Q1rpYVaQixfXegz9TT_MKBLHA4Rl6asLG2ICjl7Qh7DNfrjEhCQm8FF6mZaJmG0eYNiu6mgBdCsSV9bQDfn1LiCv2sggXQ=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Olathe+KS/@38.8813958,-94.8191285,14z",2026-03-23T04:21:31.827Z,,,
"https://www.google.com/maps/place/NCRI-National+Catastrophe+Restoration,+Inc./data=!4m7!3m6!1s0x87c095a06fac1051:0xda539ef4ef1edd9f!8m2!3d38.9064504!4d-94.782163!16s%2Fg%2F11q2tl6jrh!19sChIJURCsb6CVwIcRn90e7_SeU9o","NCRI-National Catastrophe Restoration, Inc.",4.6,21,Water damage restoration service,"1912 E 123rd St, Olathe, KS 66061, United States","W649+H4 Olathe, Kansas, USA",http://www.ncricat.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=olathe-profile,+1 833-409-5789,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomcEb6YUk1L8_u8BPNdAs51WEa9wzOIABK0HqB1yuaUB5JUva2Eo7fXdn8Tr7zlG3LOfodl97Z7asD44dw9rvSz_5nL2fUjkTobfuY444RmYdOYk7ZUJF14vwsGbBsGG2zwz6v=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Olathe+KS/@38.8813958,-94.8191285,14z",2026-03-23T04:21:36.548Z,,,
https://www.google.com/maps/place/PuroClean+of+Olathe/data=!4m7!3m6!1s0x4a6afc722403b579:0xf080875c777a6ff2!8m2!3d38.8552097!4d-94.876092!16s%2Fg%2F11pd0r1yph!19sChIJebUDJHL8akoR8m96d1yHgPA,PuroClean of Olathe,5.0,62,Water damage restoration service,"25079 W 150th Terrace, Olathe, KS 66061, United States","V44F+3H Olathe, Kansas, USA",https://www.puroclean.com/olathe-ks-puroclean-olathe,+1 913-353-8300,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplzxpwauLQreBmzI61j4WWOwoWeMz6P-FC0BuA8YkACswvVFCnTfwxTgEPla_tQ0ccuvX9ap5LmNuVSMZlCxdOQDjq4GROvOGkCYd1jy8SmGdj5gDsZcjBRromMuS7AH7McdERbQ=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Olathe+KS/@38.8813958,-94.8191285,14z",2026-03-23T04:21:41.398Z,,,
https://www.google.com/maps/place/SERVPRO+of+Olathe+%2F+Lenexa/data=!4m7!3m6!1s0x87c0be7e58737467:0x7cca1f9734b1fe31!8m2!3d38.8498535!4d-94.8075027!16s%2Fg%2F1td4_cn5!19sChIJZ3RzWH6-wIcRMf6xNJcfynw,SERVPRO of Olathe / Lenexa,4.9,314,Water damage restoration service,"15365 S Keeler St, Olathe, KS 66062, United States","R5XR+WX Olathe, Kansas, USA",https://www.servpro.com/locations/ks/servpro-of-olathe-lenexa?utm_medium=organic&utm_source=gbp,+1 913-782-4693,,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoDIidOebfvL1crRhvkYHRLW0VBi19A5WiLx9uLz5TtKxy_DMQMt-MiKo1tYJt9m29SZoLhqHAAdLScUN1GL9DyytPiUK_kDqYv5S2DpnhZ6dzOqyg-9RFLQLjDGwhofQ693XQb=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Olathe+KS/@38.8813958,-94.8191285,14z",2026-03-23T04:21:46.223Z,,,
https://www.google.com/maps/place/American+Water+Damage+of+Kansas+City/data=!4m7!3m6!1s0x87c09582fd9bd96f:0x36805f742b5e2283!8m2!3d38.8360838!4d-94.8180141!16s%2Fg%2F11vzs18462!19sChIJb9mb_YKVwIcRgyJeK3RfgDY,American Water Damage of Kansas City,4.4,51,Water damage restoration service,"19930 W 161st St, Olathe, KS 66062, United States","R5PJ+CQ Olathe, Kansas, USA",https://americanwaterdamage.com/kansas-city,+1 913-227-0516,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xZMPUJQUxBqjBCN-TCZHpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.344196&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Olathe+KS/@38.8813958,-94.8191285,14z",2026-03-23T04:21:51.067Z,,,
https://www.google.com/maps/place/Power+Dry/data=!4m7!3m6!1s0x87c09510234f367b:0xd79cd8e4157c7fe8!8m2!3d38.9276307!4d-94.7620597!16s%2Fg%2F1ptytv_53!19sChIJezZPIxCVwIcR6H98FeTYnNc,Power Dry,4.9,1042,Water damage restoration service,"15220 College Blvd, Lenexa, KS 66219, United States","W6HQ+35 Lenexa, Kansas, USA",https://www.powerdrykc.com/?utm_campaign=gmb&utm_medium=local&utm_source=gmb,+1 913-347-6146,"Open 24 hours

Confirmed by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepq3Y2XV5jE5kv_iDY72zh6HKl7q2X5nFvnDa4jFCp6V9GS-DpVjjB6RQL4RorR0lqb2bQV5AX6P98DMjcGTxSFA0nv_Vrzy-Xqm0Zj8UbdA_tvIo2cH9SlpOwQNk_Neh8djkkSqw=w451-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Olathe+KS/@38.8813958,-94.8191285,14z",2026-03-23T04:21:56.016Z,,,
