placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,attributes,info
https://www.google.com/maps/place/San+Miguel+Chapel/data=!4m7!3m6!1s0x87185045cb6de813:0x7899e59b6df395c5!8m2!3d35.6835081!4d-105.9376984!16zL20vMGJsZ2p6!19sChIJE-hty0VQGIcRxZXzbZvlmXg,San Miguel Chapel,4.8,797,Catholic church,"401 Old Santa Fe Trail, Santa Fe, NM 87501, United States","M3M6+CW Santa Fe, New Mexico, USA",http://sanmiguelchapelsantafe.org/,+1 505-983-3974,Open ⋅ Closes 3 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwOYS_i6Vd9PcxiQ4Ppd-OqE0xJTdcCa5EWAQGVoEDXJ3XJgvUFALRxyAUjEcg79oPHqr00I8OvdqGkC8M-cwHA8LGyv0o-5eI9kGpAjuuJKiKhXArVwJgGygSgo5ssxEFwyycX4Q=w408-h544-k-no,true,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,12–3 pm,11 am–3 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Miguel+Santa+Fe+NM/@35.6835081,-105.9376984,14z",2025-10-28T19:06:29.974Z,,Storied adobe church originally built in the 17th century featuring restored paintings & other art.,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Juan+Santa+Fe+NM/@35.6708119,-105.9608986,14z",2025-10-28T19:06:46.643Z,No new results found,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Villanueva+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-28T19:07:03.632Z,No new results found,,
"https://www.google.com/maps/place/Pojoaque+Park+%26+Ride/@35.8928034,-106.0230784,14z/data=!4m6!3m5!1s0x8718388aec1c2281:0x2f61d6cb274c76b6!8m2!3d35.8897648!4d-106.0188164!16s%2Fg%2F11gff9fksk",Pojoaque Park & Ride,,,Parking lot,"10 Cities of Gold Rd, Santa Fe, NM 87506, United States","VXQJ+WF Santa Fe, New Mexico, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HGZVN0AIIBvAAs3-FzSWWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.99965&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pojoaque+Santa+Fe+NM/@35.8928034,-106.0230784,14z",2025-10-28T19:07:10.183Z,,,
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x8644b58ece9e6077:0x8e60b66890778f30!8m2!3d30.2694284!4d-97.7484133!16s%2Fg%2F11pv26cb5m!19sChIJd2Cezo61RIYRMI93kGi2YI4,Parking Management Company,2.4,28,Public parking space,"583 W 6th St, Austin, TX 78701, United States","7792+QJ Austin, Texas, USA",https://parkingmgt.com/,+1 512-916-1111,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=szGWlB621P6Vqh6160Zb_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.91039&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Espanola+Santa+Fe+NM/@35.9910383,-106.0818233,14z",2025-10-28T19:07:33.200Z,,,
"https://www.google.com/maps/place/Performance+Maintenance,+Inc.+%28PMI%29+Espanola/data=!4m7!3m6!1s0x87183c92eb71e7cd:0x17e33914f9129728!8m2!3d36.0017757!4d-106.0856214!16s%2Fg%2F11b7m9hwr2!19sChIJzedx65I8GIcRKJcS-RQ54xc","Performance Maintenance, Inc. (PMI) Espanola",4.7,36,Janitorial equipment supplier,"835 N Paseo De Onate, Española, NM 87532, United States","2W27+PQ Española, New Mexico, USA",http://pmi.green/,+1 505-747-2466,"Open ⋅ Closes 5 pm

Confirmed by phone call 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNUYoixpqrh0DVm7X4rW-jS6D4GnW-W6vuOzqTE=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Espanola+Santa+Fe+NM/@35.9910383,-106.0818233,14z",2025-10-28T19:07:39.025Z,,,
"https://www.google.com/maps/place/State+Police+%E2%80%94+District+7/@36.0106223,-106.0893117,17z/data=!3m1!4b1!4m6!3m5!1s0x87183c9320602ff5:0x6590da90f3443e2b!8m2!3d36.0106223!4d-106.0893117!16s%2Fg%2F1tykvvjc",State Police — District 7,,,Police department,"1410 N Paseo De Onate, Española, NM 87532, United States","2W66+67 Española, New Mexico, USA",,+1 505-753-2277,,,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Espanola+Santa+Fe+NM/@35.9910383,-106.0818233,14z",2025-10-28T19:07:44.594Z,,,
https://www.google.com/maps/place/Dept+of+Public+Safety/data=!4m7!3m6!1s0x87183c8c5360df83:0xa8528c197e2306d4!8m2!3d35.9961359!4d-106.0827287!16s%2Fg%2F1td00yrt!19sChIJg99gU4w8GIcR1AYjfhmMUqg,Dept of Public Safety,,,Police department,"411 N Paseo De Onate, Española, NM 87532, United States","XWW8+FW Española, New Mexico, USA",,+1 505-753-5555,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NkrQHpHgqX_ms4f2pVkn_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.2765&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Espanola+Santa+Fe+NM/@35.9910383,-106.0818233,14z",2025-10-28T19:07:48.928Z,,,
"https://www.google.com/maps/place/Overflow+Parking/@35.8768282,-106.3217086,17z/data=!3m1!4b1!4m6!3m5!1s0x8718125de0f70b13:0xbdf610bc6fa39391!8m2!3d35.8768282!4d-106.3217086!16s%2Fg%2F11b6_s8rjq",Overflow Parking,5.0,1,Parking lot,"Diamond Dr, Los Alamos, NM 87544, United States","VMGH+P8 Los Alamos, New Mexico, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Alamos+Santa+Fe+NM/@35.8800364,-106.3031138,14z",2025-10-28T19:08:04.855Z,,,
https://www.google.com/maps/place/Ashley+Pond+and+Police+Station+Parking+Lot/data=!4m7!3m6!1s0x8718134a0d4375fd:0x50348bca415e288b!8m2!3d35.8817422!4d-106.3044814!16s%2Fg%2F11h4ms9lh9!19sChIJ_XVDDUoTGIcRiyheQcqLNFA,Ashley Pond and Police Station Parking Lot,,,Parking lot,"2500 Trinity Dr, Los Alamos, NM 87544, United States","VMJW+M6 Los Alamos, New Mexico, USA",,+1 505-662-8222,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sCbG6iWXvK1UuQpQaepn0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.27513&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Alamos+Santa+Fe+NM/@35.8800364,-106.3031138,14z",2025-10-28T19:08:09.103Z,,,
https://www.google.com/maps/place/P+%26+L+Housekeeping+Service/data=!4m7!3m6!1s0x87181252c4743bf5:0xb623f12ca5ac8e28!8m2!3d35.8810304!4d-106.2974223!16s%2Fg%2F1ttyx5tv!19sChIJ9Tt0xFISGIcRKI6spSzxI7Y,P & L Housekeeping Service,4.3,4,House cleaning service,"1247 Central Ave Suite F #208, Los Alamos, NM 87544, United States","VPJ3+C2 Los Alamos, New Mexico, USA",https://pnlhousekeeping.com/,+1 505-661-9020,,https://lh3.googleusercontent.com/p/AF1QipOJMp7tYPrhf4UOS8hIhngaURDIDYKl8iFaQ0u6=w408-h304-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Alamos+Santa+Fe+NM/@35.8800364,-106.3031138,14z",2025-10-28T19:08:12.731Z,,,Identifies as veteran-owned
https://www.google.com/maps/place/N3B+Los+Alamos/data=!4m7!3m6!1s0x871813ac9aafffff:0xdd6cd93262da6c21!8m2!3d35.8803495!4d-106.2971302!16s%2Fg%2F11qp_nh59r!19sChIJ__-vmqwTGIcRIWzaYjLZbN0,N3B Los Alamos,3.7,3,Association / Organization,"1200 Trinity Dr, Los Alamos, NM 87544, United States","VPJ3+44 Los Alamos, New Mexico, USA",https://n3b-la.com/about-us/,+1 505-257-7690,Open ⋅ Closes 5 am Wed,https://lh3.googleusercontent.com/p/AF1QipOSWZ4QyVYbKjRO3pP2oFU9c7h0fyhydmnnBU0R=w408-h271-k-no,true,8 am–5 am,8 am–5 am,8 am–5 am,8 am–5 am,Closed,Closed,8 am–5 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Alamos+Santa+Fe+NM/@35.8800364,-106.3031138,14z",2025-10-28T19:08:18.593Z,,,
https://www.google.com/maps/place/Los+Alamos+Emergency+Management/data=!4m7!3m6!1s0x87181253d5cf9a13:0xd8d2debf172b5e9d!8m2!3d35.8813842!4d-106.3049007!16s%2Fg%2F1tfjr4q1!19sChIJE5rP1VMSGIcRnV4rF7_e0tg,Los Alamos Emergency Management,,,Public safety office,"2500 Trinity Dr, Los Alamos, NM 87544, United States","VMJW+H2 Los Alamos, New Mexico, USA",https://www.losalamosnm.us/Health-and-Public-Safety/Emergency-Management,+1 505-662-8283,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5J_G3P5sCk0RTde6k0rEew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.66796&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Alamos+Santa+Fe+NM/@35.8800364,-106.3031138,14z",2025-10-28T19:08:21.916Z,,,
https://www.google.com/maps/place/Four+Seasons+Resort+Rancho+Encantado+Santa+Fe/data=!4m10!3m9!1s0x871848d5a1cb59ef:0xd94c60e752c5fb72!5m2!4m1!1i2!8m2!3d35.7999805!4d-105.9221488!16s%2Fg%2F1tdps3cj!19sChIJ71nLodVIGIcRcvvFUudgTNk,Four Seasons Resort Rancho Encantado Santa Fe,4.6,588,,"198 NM-592, Santa Fe, NM 87506, United States","Q3XH+X4 Santa Fe, New Mexico, USA",https://www.fourseasons.com/santafe/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-ssf-hre-mid-seo-na&utm_content=na-na&utm_term=na,+1 505-946-5700,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFV1Q5y6EU4o2MBEOVqZsLVkxdQc1BBdhDQc927orK4nk22P1Uy1QqBaRiIcCydnBcjlDnqzYpGzNe58zYWmpwg8yWgUWUYPPM3U8P-YbtWNE8VRBxHqwkEdw8qwh8eEIMflE20yRW3QqPxTEe6ExZujX5BwU9EGG67OMy5eDL8112BIVAMIiA=w408-h270-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tesuque+Santa+Fe+NM/@35.7616955,-105.9325214,14z",2025-10-28T19:08:37.833Z,,,
https://www.google.com/maps/place/The+Spa+at+Four+Seasons+Resort+Rancho+Encantado+Santa+Fe/data=!4m7!3m6!1s0x8718492a91157b7f:0x6cecd6bc377e9256!8m2!3d35.8001117!4d-105.9219897!16s%2Fg%2F11f2wcd2m0!19sChIJf3sVkSpJGIcRVpJ-N7zW7Gw,The Spa at Four Seasons Resort Rancho Encantado Santa Fe,3.6,12,Spa,"198 NM-592, Santa Fe, NM 87506, United States","R32H+26 Santa Fe, New Mexico, USA",https://www.fourseasons.com/santafe/spa/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-ssf-spa-mid-seo-na&utm_content=na-na&utm_term=na,+1 505-946-5890,"Open ⋅ Closes 6 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOyQSf2ugZAD9JykatVBKm6xFF_it1PEDbxselx=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tesuque+Santa+Fe+NM/@35.7616955,-105.9325214,14z",2025-10-28T19:08:45.004Z,,,Identifies as LGBTQ+ owned
"https://www.google.com/maps/place/Pueblo+of+Tesuque+Administration+Building/@35.8149816,-105.9743923,17z/data=!3m1!4b1!4m6!3m5!1s0x87184621a1d7e6ff:0x44bcfde7e298d031!8m2!3d35.8149816!4d-105.9743923!16s%2Fg%2F11f08pfx7k",Pueblo of Tesuque Administration Building,4.7,3,Business administration service,"20 TP 828, Santa Fe, NM 87506, United States","R27G+X6 Santa Fe, New Mexico, USA",,+1 505-983-2667,Open ⋅ Closes 5 pm,,false,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tesuque+Santa+Fe+NM/@35.7616955,-105.9325214,14z",2025-10-28T19:08:53.537Z,,,
https://www.google.com/maps/place/Transportation+Motor+Pool/data=!4m7!3m6!1s0x87185a631f1558b3:0x7d3e72e9b4cef318!8m2!3d35.6585365!4d-105.9840318!16s%2Fg%2F1tdg87wh!19sChIJs1gVH2NaGIcRGPPOtOlyPn0,Transportation Motor Pool,,,County government office,"2600 Cerrillos Rd # B, Santa Fe, NM 87505, United States","M258+C9 Santa Fe, New Mexico, USA",,+1 505-827-1950,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N7OBe9N1LYIiiQWhokuEPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.0102&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+La+Cienega+Santa+Fe+NM/@35.5628113,-106.1308561,14z",2025-10-28T19:09:13.982Z,,,
https://www.google.com/maps/place/Santa+Fe+Parking+Violations/data=!4m7!3m6!1s0x87185038f4a7e917:0x511f3cf3e9311bc5!8m2!3d35.6913401!4d-105.9386216!16s%2Fg%2F1tnplg5z!19sChIJF-mn9DhQGIcRxRsx6fM8H1E,Santa Fe Parking Violations,,,,"120 S Federal Pl # 312, Santa Fe, NM 87501, United States","M3R6+GH Santa Fe, New Mexico, USA",http://www.santafenm.gov/,+1 505-955-6858,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xQJTYbLMsDhziLa81BmeRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.722914&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+La+Cienega+Santa+Fe+NM/@35.5628113,-106.1308561,14z",2025-10-28T19:09:26.488Z,,,
https://www.google.com/maps/place/Zip-eRides+e-Bike+Rentals+and+Tours/data=!4m7!3m6!1s0x6c49089f8a9d2587:0x3650da92793e143c!8m2!3d35.67128!4d-106.003192!16s%2Fg%2F11ry5j4_04!19sChIJhyWdip8ISWwRPBQ-eZLaUDY,Zip-eRides e-Bike Rentals and Tours,5.0,121,Bicycle rental service,,,https://zip-erides.com/,+1 505-458-0699,,https://lh3.googleusercontent.com/p/AF1QipOiuC52k16J2s9o1OYTXrEXDPWgP2xr8dGFNZ1k=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+La+Cienega+Santa+Fe+NM/@35.5628113,-106.1308561,14z",2025-10-28T19:09:29.843Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cerrillos+Santa+Fe+NM/@35.4375198,-106.1245907,14z",2025-10-28T19:09:40.063Z,No new results found,,
https://www.google.com/maps/place/The+Pecos+Group/data=!4m7!3m6!1s0x8718503f94090001:0x7587db42effc4ad2!8m2!3d35.6906057!4d-105.944032!16s%2Fg%2F11twq3zz85!19sChIJAQAJlD9QGIcR0kr870Lbh3U,The Pecos Group,1.0,1,Vacation home rental agency,"223 N Guadalupe St #836, Santa Fe, NM 87501, United States","M3R4+69 Santa Fe, New Mexico, USA",,+1 505-336-0095,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mx9qjIoVgHD5O_eILZ51PA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.16801&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pecos+Santa+Fe+NM/@35.6906057,-105.944032,14z",2025-10-28T19:09:54.951Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Cruz+Santa+Fe+NM/@35.9922457,-106.0472452,14z",2025-10-28T19:10:11.743Z,No new results found,,
