placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Edison+Electricians+of+Boulder/data=!4m7!3m6!1s0x876befc5b0cad965:0x2fea9126a0728a3f!8m2!3d40.0286851!4d-105.2555386!16s%2Fg%2F11fl5544hq!19sChIJZdnKsMXva4cRP4pyoCaR6i8,Edison Electricians of Boulder,5.0,4,Electrician,"2900 Valmont Rd ste b, Boulder, CO 80301, United States","2PHV+FQ Boulder, Colorado, USA",,+1 720-730-8613,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s_dLuWqJN-9rNrL8NLDvqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.1327834&pitch=0&thumbfov=100,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:24:48.469Z,,
https://www.google.com/maps/place/Boulder+Welding/data=!4m7!3m6!1s0x876bee0aaacdb03f:0x3d8c8658a8b0b127!8m2!3d40.0260526!4d-105.2428706!16s%2Fg%2F11b77v9j8n!19sChIJP7DNqgrua4cRJ7GwqFiGjD0,Boulder Welding,5.0,441,Welder,"2510 47th St c, Boulder, CO 80301, United States","2QG4+CV Boulder, Colorado, USA",http://boulderwelding.com/,+1 219-895-1047,Open · Closes 9 pm,,https://lh3.googleusercontent.com/p/AF1QipP0w6JbFpjh97BbtVfQsh7jwA2Wta0UdfyFLJcz=w408-h725-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:24:52.914Z,,
https://www.google.com/maps/place/Consolidated+Electrical+Distributors/data=!4m7!3m6!1s0x876bedd979364893:0x3eccbf32fb6b0346!8m2!3d40.0285751!4d-105.2567604!16s%2Fg%2F1wj_6j58!19sChIJk0g2ednta4cRRgNr-zK_zD4,Consolidated Electrical Distributors,3.5,32,Electrical supply store,"2845 29th St Unit A-1, Boulder, CO 80301, United States","2PHV+C7 Boulder, Colorado, USA",https://cedboulder.portalced.com/,+1 303-449-8866,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPWBvwZhAQ9nTCxmI_-ki8eCbnvc_m9Hj7Jmk8U=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:24:57.383Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Boulder+Electrician/data=!4m7!3m6!1s0x876bf13138f17b63:0x39e25ad7d6551df8!8m2!3d40.0669782!4d-105.1925833!16s%2Fg%2F11p66vlv3s!19sChIJY3vxODHxa4cR-B1V1tda4jk,Boulder Electrician,1.0,1,Electrician,"5061 Cottonwood Dr, Boulder, CO 80301, United States","3R84+QX Boulder, Colorado, USA",,+1 720-707-1270,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNeOo5H7kBvKgcwNgWCCbd0C8E9uABFHe_3nlKB=w985-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:01.717Z,,
https://www.google.com/maps/place/McGuckin+Hardware/data=!4m7!3m6!1s0x876bedd220af741b:0xb994fd1c835cf3dc!8m2!3d40.0162609!4d-105.2616684!16s%2Fg%2F1tg_gjyj!19sChIJG3SvINLta4cR3PNcgxz9lLk,McGuckin Hardware,4.6,991,Hardware store,"2525 Arapahoe Ave, Boulder, CO 80302, United States","2P8Q+G8 Boulder, Colorado, USA",http://www.mcguckin.com/,+1 303-443-1822,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0Hx4w8MmULELL2jnGG1Ros2svQqPLKlUia6yv-RIsijAf-1GfpWY3pYcdKIsslPBcqDpWRt6AbzSQL4DpHurPJFNMfiwdMWH0lYuwbBkwbOxri3sBmFvahDoKwYKzIVQXNYG_QZIVF3I=w408-h306-k-no,true,8 am–7 pm,9 am–6 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:06.297Z,Landmark hardware store with vast inventory & 18 departments ranging from garden to housewares. · In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Sunbelt+Rentals/data=!4m7!3m6!1s0x876bedfd94cdf9a9:0x76a22215de0067a1!8m2!3d40.0269045!4d-105.227167!16s%2Fg%2F1th7yv2x!19sChIJqfnNlP3ta4cRoWcA3hUionY,Sunbelt Rentals,3.9,53,Equipment rental agency,"5401 Pearl Pkwy, Boulder, CO 80301, United States","2QGF+Q4 Boulder, Colorado, USA",https://www.sunbeltrentals.com/location/co/boulder/equipment-tool-rentals/541/?utm_source=gmb&utm_medium=organic&utm_campaign=pc541&y_source=1_MTc2MDYxOTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 303-449-2050,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOPMasqbYzzAxEE5mGatOAeoWFVmazSzHJvA-8v=w429-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:10.854Z,,
https://www.google.com/maps/place/Earl%27s+Saw+Shop/data=!4m7!3m6!1s0x876bedda2a1cc9cd:0x395a620a7a47690a!8m2!3d40.022585!4d-105.246714!16s%2Fg%2F1tdx4m78!19sChIJzckcKtrta4cRCmlHegpiWjk,Earl's Saw Shop,3.1,85,Hardware store,"3695 Frontier Ave, Boulder, CO 80301, United States","2QF3+28 Boulder, Colorado, USA",http://earlssawshop.com/,+1 303-443-7598,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNn8k_uN-6BgcIH8aUeO1uRRPv57OrW_O39JcB5=w408-h306-k-no,true,9 am–2 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:15.398Z,Family-owned shop specializing in selling & repairing outdoor power equipment for landscaping. · In-store pick-up · Delivery,
"https://www.google.com/maps/place/Roy's+Electric,+Inc/@40.0256635,-105.2399025,12z/data=!3m1!4b1!4m6!3m5!1s0x876bede8fb471f11:0xf2afd34c2854c526!8m2!3d40.0256635!4d-105.2399025!16s%2Fg%2F1tdmw2_n","Roy's Electric, Inc",4.4,35,Electrician,,,https://royselectriccolorado.com/,+1 303-678-0100,Closed · Opens 7 am Mon,,,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:21.960Z,,
https://www.google.com/maps/place/Light+Factory/data=!4m7!3m6!1s0x876beee3de05693f:0xd31014c18ae84dfa!8m2!3d40.0574967!4d-105.2838979!16s%2Fg%2F1th248_8!19sChIJP2kF3uPua4cR-k3oisEUENM,Light Factory,5.0,1,Video production service,"1025 Rosewood Ave UNIT 110, Boulder, CO 80304, United States","3P48+XC Boulder, Colorado, USA",http://www.lightfactory.tv/,+1 303-668-4822,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMwueAxV5-SUxPvGlz7O3ROPW8fAmFFNLtgLUCR=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:24.191Z,,
https://www.google.com/maps/place/Resource+Central:+Reuse+%26+Conservation/data=!4m7!3m6!1s0x876bf2038e84c69b:0xd6f00a600894f336!8m2!3d40.0135496!4d-105.2041869!16s%2Fg%2F1hm28bjp3!19sChIJm8aEjgPya4cRNvOUCGAK8NY,Resource Central: Reuse & Conservation,4.7,360,Non-profit organization,"6400 Arapahoe Rd, Boulder, CO 80303, United States","2Q7W+C8 Boulder, Colorado, USA",https://resourcecentral.org/,+1 303-999-3820,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPzZ0M_9i0BqtCoAy6SmPQyv_6niRudm9-kVI3y=w408-h272-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:28.585Z,,
https://www.google.com/maps/place/Generator+Mart/data=!4m7!3m6!1s0x876c6da3d74a327b:0x621d503c7ab38f6a!8m2!3d40.0003966!4d-104.8148223!16s%2Fg%2F11j8w6096v!19sChIJezJK16NtbIcRao-zejxQHWI,Generator Mart,4.6,324,Electric generator shop,"625 Baseline Pl Suite 200, Brighton, CO 80603, United States","252P+53 Brighton, Colorado, USA",http://generatormart.com/,,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx0caF69EIrxWpaOkn6fq8tn4J9KsXi5M1EjiSoL8tg49DzTXt2SwL8LCslHOOBfPUH9FwIDTjeDvA6G4IozCj94V_-OW8U-AQA0XRweXnNCrp-UKog8_GwMEkGR0AELEulRiCWqw=w408-h306-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:33.041Z,· In-store shopping,
https://www.google.com/maps/place/The+Solar+Revolution/data=!4m7!3m6!1s0x876bef4e753df985:0x3a3e000a6aae1c5c!8m2!3d40.0150275!4d-105.2201588!16s%2Fg%2F11p77f_8rf!19sChIJhfk9dU7va4cRXByuagoAPjo,The Solar Revolution,4.7,24,Solar energy system service,"5723 Arapahoe Rd #1a, Boulder, CO 80303, United States","2Q8H+2W Boulder, Colorado, USA",https://www.thesolarrevolution.com/,+1 303-815-9360,Closed · Opens 9 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipOo3OBCdEuFE6xN-s665XKR_mz9UFQkKLYtpBt2=w408-h272-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:37.276Z,,
https://www.google.com/maps/place/City+Electric+Supply+Boulder/data=!4m7!3m6!1s0x876bedf13e90bd3f:0xeea9086c150ba9cd!8m2!3d40.0222956!4d-105.2510643!16s%2Fg%2F1tdkmqj3!19sChIJP72QPvHta4cRzakLFWwIqe4,City Electric Supply Boulder,4.3,11,Electrical supply store,"3245 Prairie Ave, Boulder, CO 80301, United States","2PCX+WH Boulder, Colorado, USA",https://www.cityelectricsupply.com/branches/co/boulder/boulder,+1 720-974-4774,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNP2rYWdWo2B5Tzbs-zXWJ2v25YgnEX_MOlnprP=w408-h306-k-no,true,8 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:41.836Z,"Electrical supply chain selling equipment including tools, parts, batteries, cable & lighting. · In-store shopping · Kerbside pickup · Delivery",
https://www.google.com/maps/place/eGauge+Systems+LLC/data=!4m7!3m6!1s0x876bedce2e7c060d:0x20deec02fc43f190!8m2!3d40.0277061!4d-105.2416943!16s%2Fg%2F1vc_qvq8!19sChIJDQZ8Ls7ta4cRkPFD_ALs3iA,eGauge Systems LLC,5.0,6,Electronic parts supplier,"4805 Sterling Dr, Boulder, CO 80301, United States","2QH5+38 Boulder, Colorado, USA",http://www.egauge.net/,+1 720-545-9767,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx-07s8CFdpRyTtU3_dXWL6Iltbdh6J6aHY0wV18xOj0qoX3fCaXs-sgVB5kxUBZeuOyz3S62sQQZnrXt-7FyvGE2b5abvR494NOkXVNGCMjL8g2p51Ti4sk1Ld-gBVLAptJ5THNQ=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:46.282Z,,
https://www.google.com/maps/place/Boulder+Electricians+%26+Electrical+Contractors/data=!4m7!3m6!1s0x876bedd040cb7011:0xffd93fe98347af09!8m2!3d29.425416!4d-98.4864175!16s%2Fg%2F1hhgr51vy!19sChIJEXDLQNDta4cRCa9Hg-k_2f8,Boulder Electricians & Electrical Contractors,1.0,2,Electrician,,,http://member.merchantcircle.com/BoulderEmergencyElectricianService,,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN3t9D_7aizqEG0mqVpTeppdf4idEZYR2_HobjW=w408-h430-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:50.547Z,,
https://www.google.com/maps/place/Perfection+Electrical+Contracting/data=!4m7!3m6!1s0x876bf1cb11ea13d5:0xfc3ba4776d319bfd!8m2!3d40.0709289!4d-105.1996261!16s%2Fg%2F1hc299_nj!19sChIJ1RPqEcvxa4cR_ZsxbXekO_w,Perfection Electrical Contracting,3.0,6,Electrician,"6590 Finley Pl, Boulder, CO 80301, United States","3RC2+94 Boulder, Colorado, USA",,,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kXnEF2CDkM-zP6u6s4M2EQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.687992&pitch=0&thumbfov=100,false,Closed,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:54.898Z,,
https://www.google.com/maps/place/Excel+Electric/data=!4m7!3m6!1s0x876bf08821a3df0d:0xcdc92f0631d8e89!8m2!3d40.1586428!4d-105.1741744!16s%2Fg%2F1tvr_694!19sChIJDd-jIYjwa4cRiY4dY_CS3Aw,Excel Electric,4.9,111,Electrician,"90 Disc Dr Unit #1, Longmont, CO 80503, United States","5R5G+F8 Longmont, Colorado, USA",https://electricexcel.com/,+1 303-500-8041,"Open 24 hours

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOtJEiuvQl0crOclEXmzBTX8yAr-hdlWKY6dMHz=w408-h288-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:25:59.358Z,,
https://www.google.com/maps/place/Reed+Electrical+Contractors+LLC/data=!4m7!3m6!1s0x876bed72a7e341f1:0xaeb04ecc4a06cb58!8m2!3d40.0634596!4d-105.1312605!16s%2Fg%2F11gzpsfxm1!19sChIJ8UHjp3Lta4cRWMsGSsxOsK4,Reed Electrical Contractors LLC,5.0,35,Electrician,,,https://reedelectricalco.com/,+1 720-926-4750,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP7QgGYoAL4fK0T55K0ozM_Y00dhjpvPuY9on_-=w408-h272-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:26:03.731Z,,
https://www.google.com/maps/place/Maikoh+Holistics/data=!4m7!3m6!1s0x876bef9e62c3ffa5:0xfffb4c2d7df0c414!8m2!3d40.0321821!4d-105.2596819!16s%2Fg%2F11h5_r4wlp!19sChIJpf_DYp7va4cRFMTwfS1M-_8,Maikoh Holistics,4.9,445,Cannabis store,"2750 Glenwood Dr Suite #8, Boulder, CO 80304, United States","2PJR+V4 Boulder, Colorado, USA",https://www.maikohholistics.com/,+1 720-476-6805,Open · Closes 7:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7ohCjO8Nd_dL8uoFAHnG2_Fq0cIKD2pwoNXJGQ5zocqBTYEtspk8BL_xWQKzbhpK7ymYjTZ-5uNmizksqQo2s1FTBi8DqWGW1CJhzzzZcfU33nq6dqTN6IiYAjcssnObRJkWExw=w408-h306-k-no,true,10 am–7:30 pm,10 am–6 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Boulder+CO/@40.0671063,-105.2901076,14z",2026-01-10T21:26:08.212Z,· In-store shopping · In-store pick-up,
