placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Willamette+Meadow+Property+Management/data=!4m7!3m6!1s0x54c000a845a3e8c3:0xf45b5759f5f0aa67!8m2!3d44.9147324!4d-123.0460079!16s%2Fg%2F12vqq37d5!19sChIJw-ijRagAwFQRZ6rw9VlXW_Q,Willamette Meadow Property Management,2.5,61,Property management company,"2667 Commercial St SE, Salem, OR 97302, United States","WX73+VH Salem, Oregon, USA",http://www.willamettemeadows.com/,+1 503-507-4248,Open ⋅ Closes 3 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no5G6ujXPtnYsbqoBe6xqJDfx40XY3-L1SifkeRoKuzIyVDCfsuvRz0iZ2f91C90s3mlWoTJI54C3A8n_arEEGWKr1i466d0RYeUkBaNQoo6OjxQHd6aq9jSfZ-ZhHB6UEgck-j=w408-h544-k-no,false,10 am–3 pm,10 am–3 pm,Closed,Closed,10 am–3 pm,10 am–3 pm,10 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:38:54.579Z,,
https://www.google.com/maps/place/Commercial+Property+Resources/data=!4m7!3m6!1s0x54bfffb291978e85:0xeccd91f59f95bbbd!8m2!3d44.9626641!4d-123.0351156!16s%2Fg%2F125_swhrx!19sChIJhY6XkbL_v1QRvbuVn_WRzew,Commercial Property Resources,2.9,139,Property management company,"131 Pine St NE, Salem, OR 97301, United States","XX77+3X Salem, Oregon, USA",http://www.rentandresidehere.com/,+1 503-585-0800,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5GrGmxb7mv1_6xJMDvJ-iCt09n7x8Sa-Wc8pGnBdMmUf_dfW_55uChaJQCEVCbLexxG155XS4Hq-jOrLJ_2VDb-uYdmxCZ9OJJvD8ZF_uNMOwXUq5-ueNw1gHfescL0Ze43e7=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:39:01.753Z,,
https://www.google.com/maps/place/Princeton+Property+Management/data=!4m7!3m6!1s0x54bfff6eef9aaaab:0xcff1a1a09badaefe!8m2!3d44.9347183!4d-123.0439329!16s%2Fg%2F11hy9p6ckn!19sChIJq6qa727_v1QR_q6tm6Ch8c8,Princeton Property Management,2.8,33,Property management company,"695 Commercial St SE Suite: 112, Salem, OR 97301, United States","WXM4+VC Salem, Oregon, USA",https://www.princetonproperty.com/,+1 503-371-3226,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iyVrt3IWO3Jjuf2gZahqBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.24548&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–12 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:39:07.485Z,,
"https://www.google.com/maps/place/Premium+Property+Management,+Inc./data=!4m7!3m6!1s0x54bfff5484a0bcab:0x1b4ddb4ba64efe0d!8m2!3d44.9130429!4d-123.0310578!16s%2Fg%2F1tjgp9nl!19sChIJq7yghFT_v1QRDf5OpkvbTRs","Premium Property Management, Inc.",4.0,209,Property management company,"1190 Fairview Ave SE, Salem, OR 97302, United States","WX79+6H Salem, Oregon, USA",http://www.premiumpm.com/,+1 503-585-2266,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPhXqmjwiKm53M3iyt1BmIvwQ2n8tVIIQQKdkkm=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:39:13.618Z,,
"https://www.google.com/maps/place/Northwest+Property+Management+Group,+Inc/data=!4m7!3m6!1s0x54bfffa2f01ab625:0x340ea57618ccb95b!8m2!3d44.9538715!4d-123.0531351!16s%2Fg%2F11srkshzg2!19sChIJJbYa8KL_v1QRW7nMGHalDjQ","Northwest Property Management Group, Inc",4.5,8,Property management company,"675 Orchard Heights Rd NW #210, Salem, OR 97304, United States","XW3W+GP Salem, Oregon, USA",https://www.nwpmgroup.com/,+1 503-588-7069,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d-SySY1pUY8aLzPXmqGJBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.91493&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:39:19.425Z,,
https://www.google.com/maps/place/Mosaic+Management+Inc./data=!4m7!3m6!1s0x54bfff538fba0575:0xa1059a0eb3237d87!8m2!3d44.9221216!4d-122.9931773!16s%2Fg%2F11c59wm489!19sChIJdQW6j1P_v1QRh30jsw6aBaE,Mosaic Management Inc.,3.1,9,Property management company,"650 Hawthorne Ave SE, Salem, OR 97301, United States","W2C4+RP Salem, Oregon, USA",https://mosaicms.com/,+1 503-391-9999,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPfe12s2sFx7_G2aoP1983Tbhqy6LbJPlVN123J=w524-h240-k-no,true,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:39:25.176Z,,
https://www.google.com/maps/place/Jars+of+Property+Management+LLC/data=!4m7!3m6!1s0x493b62bedc62748d:0xf06cdc9a67485e22!8m2!3d44.9400249!4d-122.9916115!16s%2Fg%2F11xl7byv6r!19sChIJjXRi3L5iO0kRIl5IZ5rcbPA,Jars of Property Management LLC,,,Property management company,"722 Hawthorne Ave NE, Salem, OR 97301, United States","W2R5+29 Salem, Oregon, USA",http://jocpm.com/,+1 971-240-1866,"Open ⋅ Closes 4:30 pm

Updated by this business 7 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dS_BNYx46eub4zwcu2tHjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.49887&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–5 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:39:31.207Z,,
https://www.google.com/maps/place/Neighborly+Ventures/data=!4m7!3m6!1s0x54c007455dee8cf1:0x8f38acb63a403349!8m2!3d44.9134916!4d-123.0682125!16s%2Fg%2F11h24tp86b!19sChIJ8YzuXUUHwFQRSTNAOrasOI8,Neighborly Ventures,3.9,34,Property management company,"2925 River Rd S Suite 100, Salem, OR 97302, United States","WW7J+9P Salem, Oregon, USA",http://www.theneighborlyway.com/,+1 503-990-8909,Open ⋅ Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMWrmry6Fz30tqngC6pkkUhxcwY_DV2gQBq7pcI=w408-h270-k-no,true,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:39:37.005Z,,
"https://www.google.com/maps/place/Dalke+Property+Management,+LLC/data=!4m7!3m6!1s0x54bffef91859eda3:0x1fa1443ae440a5e9!8m2!3d44.9558426!4d-123.0115976!16s%2Fg%2F11cks1lhn_!19sChIJo-1ZGPn-v1QR6aVA5DpEoR8","Dalke Property Management, LLC",1.0,1,Property management company,"2180 16th St NE, Salem, OR 97301, United States","XX4Q+89 Salem, Oregon, USA",https://www.dalkepm.com/,+1 503-931-2892,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPKa00ohH4bUc9KVZrRvDwjC3WsfPk1miR4QVoi=w408-h297-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:39:42.410Z,,
https://www.google.com/maps/place/Deems+Inc/data=!4m7!3m6!1s0x54bfff111edf3cdb:0x3287425451d6f369!8m2!3d44.9402798!4d-123.0258081!16s%2Fg%2F1tlbnwlw!19sChIJ2zzfHhH_v1QRafPWUVRChzI,Deems Inc,5.0,1,Property management company,"1194 Center St NE, Salem, OR 97301, United States","WXRF+4M Salem, Oregon, USA",,+1 503-585-1645,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PhDFwUmJeMLOHoPCjPgiQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.42117&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:39:46.795Z,,
"https://www.google.com/maps/place/American+West+Real+Estate+Inc/@44.9610136,-123.0350444,17z/data=!3m1!4b1!4m6!3m5!1s0x54bfffad84c81f37:0x55cabae3a38a980c!8m2!3d44.9610136!4d-123.0350444!16s%2Fg%2F1tdn3tqr",American West Real Estate Inc,2.8,9,Property management company,"2111 Front St NE, Salem, OR 97301, United States","XX67+CX Salem, Oregon, USA",https://americanwestrealestatellc.com/,+1 503-364-5500,Open ⋅ Closes 4 pm,,,false,9 am–4 pm,9 am–3:30 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:39:54.183Z,,
https://www.google.com/maps/place/Century+21+Northstar/data=!4m7!3m6!1s0x54bfff76f7313ec3:0xd7445016e04acee5!8m2!3d44.946365!4d-123.055988!16s%2Fg%2F11xf31kv3h!19sChIJwz4x93b_v1QR5c5K4BZQRNc,Century 21 Northstar,,,Property management company,"540 Patterson St NW Suite 120, Salem, OR 97304, United States","WWWV+GJ Salem, Oregon, USA",https://rentalsc21.com/management-services/,+1 503-410-7557,Open ⋅ Closes 4 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOlNf3coAcWxsIjYHnPidpkgLqwPIUEKgsxTQ3P=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:39:59.744Z,,
https://www.google.com/maps/place/Summit+Rental+Management+LLC/data=!4m7!3m6!1s0x54bffe8dc4b37dd1:0xf0a40ac5d542a648!8m2!3d44.954996!4d-122.983273!16s%2Fg%2F1thxqcdp!19sChIJ0X2zxI3-v1QRSKZC1cUKpPA,Summit Rental Management LLC,4.3,40,Property management company,"2100 Lancaster Dr NE #2b, Salem, OR 97305, United States","X238+XM Salem, Oregon, USA",http://summitrentalmanagement.com/,+1 503-779-1595,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DnaSgwETS8qsjdAJWlQ7Zw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.33142&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–12 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:40:05.044Z,,
https://www.google.com/maps/place/TMG+Property+Management+Services+NW/data=!4m7!3m6!1s0x54bfff2a820fefbb:0xa56b07ad4ad84bd0!8m2!3d44.9311873!4d-123.0291917!16s%2Fg%2F11h5mdd_wb!19sChIJu-8Pgir_v1QR0EvYSq0Ha6U,TMG Property Management Services NW,,,Property management company,"698 12th St SE Ste 240A, Salem, OR 97301, United States","WXJC+F8 Salem, Oregon, USA",https://tmgnorthwest.com/,+1 503-376-9481,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3ZYwFjSm_WNR0viP1N4slg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.614508&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:40:08.392Z,,
https://www.google.com/maps/place/Nathan+Levin+Co./data=!4m7!3m6!1s0x54bff8b2a17721c9:0x9fbda0b1e8199177!8m2!3d44.9346864!4d-123.0439371!16s%2Fg%2F1tfny9mg!19sChIJySF3obL4v1QRd5EZ6LGgvZ8,Nathan Levin Co.,5.0,8,Commercial real estate agency,"695 Commercial St SE #7, Salem, OR 97301, United States","WXM4+VC Salem, Oregon, USA",https://nathanlevinco.com/,+1 971-707-4590,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOs98ZQNhDwr96aUiPbABIPp9O3T9fvAm3K0oPD=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:40:13.891Z,,
"https://www.google.com/maps/place/Affordable+Rentals+LLC/@44.9254613,-123.0193463,17z/data=!3m1!4b1!4m6!3m5!1s0x54bfff1979d5265f:0x4effe117a7b620f0!8m2!3d44.9254613!4d-123.0193463!16s%2Fg%2F11lnxnr0jh",Affordable Rentals LLC,1.0,1,Property management company,"2110 Mission St SE #310, Salem, OR 97302, United States","WXGJ+57 Salem, Oregon, USA",http://www.affordrentoregon.com/,+1 503-983-3519,Open ⋅ Closes 5 pm,,,true,8 am–5 pm,8 am–5 pm,10 am–2 pm,10 am–2 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:40:21.195Z,,
https://www.google.com/maps/place/Pacific+West+Property+Management/data=!4m7!3m6!1s0x54c00743bd4828eb:0x2fe1e223680cabdb!8m2!3d44.8924386!4d-123.0365507!16s%2Fg%2F11c6c9nd5z!19sChIJ6yhIvUMHwFQR26sMaCPi4S8,Pacific West Property Management,2.9,7,Property management company,"4285 Commercial St SE #100, Salem, OR 97302, United States","VXR7+X9 Salem, Oregon, USA",http://www.pacificwestpm.com/,+1 503-871-2701,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipNs4gjda6OOEwhn64JigDwAY3OhfDQBi-KGyaIF=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:40:27.505Z,,
https://www.google.com/maps/place/Laura%27s+Investments/data=!4m7!3m6!1s0x54bffffb2c8ef0bb:0xd7da3e4f29c4f07b!8m2!3d44.9434991!4d-123.0244063!16s%2Fg%2F11rn7vc7wx!19sChIJu_COLPv_v1QRe_DEKU8-2tc,Laura's Investments,2.1,7,Property management company,"700 Stewart St NE, Salem, OR 97301, United States","WXVG+96 Salem, Oregon, USA",https://laurasinvestments.managebuilding.com/Resident/public/home,+1 503-364-7771,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zDWQfJ4-wYc-WRCTBg24XQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.49208&pitch=0&thumbfov=100,true,Closed,Closed,Closed,Closed,8 am–3 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:40:33.895Z,,
https://www.google.com/maps/place/Bluestone+Real+Estate+Services/data=!4m7!3m6!1s0x54bfff73c6da2e7b:0x5b8a3c124f99df69!8m2!3d44.9421609!4d-123.0363489!16s%2Fg%2F11w_y554l2!19sChIJey7axnP_v1QRad-ZTxI8ils,Bluestone Real Estate Services,,,Real estate rental agency,"333 High St NE suite 103, Salem, OR 97301, United States","WXR7+VF Salem, Oregon, USA",https://bluestonemgt.com/salem,+1 971-433-2583,Open ⋅ Closes 3 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=saWsQGfg9boEAY_Jk0Hf_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.4242&pitch=0&thumbfov=100,true,9 am–3 pm,9 am–3 pm,Closed,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:40:40.446Z,,
"https://www.google.com/maps/place/Crystal+Qian+Hu+-+Realtor+-+Home+Quintessential+Group+Salem,+Oregon+Real+Estate+Agent/data=!4m7!3m6!1s0x54bfff0140d82991:0xba672fe270d28477!8m2!3d44.9417128!4d-123.0394512!16s%2Fg%2F11fpl4w9zf!19sChIJkSnYQAH_v1QRd4TScOIvZ7o","Crystal Qian Hu - Realtor - Home Quintessential Group Salem, Oregon Real Estate Agent",4.9,34,Real estate agency,"222 Commercial St NE, Salem, OR 97301, United States","WXR6+M6 Salem, Oregon, USA",https://www.crystalhomeforsale.com/,+1 971-388-0511,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMJZNvIW-0qaIru2ek3epnEKRynpf87f_MFS1Xt=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-25T17:40:47.311Z,,
