placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error
https://www.google.com/maps/place/Laura+Olszewski+CPA+PA/data=!4m7!3m6!1s0x88db1e740c035e15:0x4879ddb39f3a644b!8m2!3d26.2126612!4d-81.7836142!16s%2Fg%2F1w4f8xqx!19sChIJFV4DDHQe24gRS2Q6n7PdeUg,Laura Olszewski CPA PA,3.7,6,Tax preparation service,"5401 Taylor Rd, Naples, FL 34109, United States","6678+3H Naples, Florida, USA",https://www.lsocpa.com/,+1 239-593-7070,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iix_xnMOGSZX67aob7xCpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.61488&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:57:37.923Z,,
https://www.google.com/maps/place/MartinBrown+CPAs+%26+Advisors/data=!4m7!3m6!1s0x88db1ea902c7ee77:0xc1e0ad8f7bf8dde6!8m2!3d26.1889782!4d-81.800458!16s%2Fg%2F1wz53hy8!19sChIJd-7HAqke24gR5t34e4-t4ME,MartinBrown CPAs & Advisors,5.0,1,Certified public accountant,"3411 Tamiami Trl N Ste 201, Naples, FL 34103, United States","55QX+HR Naples, Florida, USA",https://martinbrowncpas.com/,+1 239-254-8306,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NtzgDzC6p4RUgfegBzvtGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.0726&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:57:42.783Z,,
"https://www.google.com/maps/place/Wagnon+CPA,+PLLC/data=!4m7!3m6!1s0x88db1f58505d4ed1:0x5fd7513d226d4ea3!8m2!3d26.2162916!4d-81.780952!16s%2Fg%2F11p0ttkjh0!19sChIJ0U5dUFgf24gRo05tIj1R118","Wagnon CPA, PLLC",5.0,9,Certified public accountant,"** BY APPOINTMENT ONLY **, 5760 Shirley St Suite 1, Naples, FL 34109, United States","6689+GJ Naples, Florida, USA",http://www.wagnoncpa.com/,+1 239-877-7042,,https://lh3.googleusercontent.com/p/AF1QipNqzvdZ0jx-zphL8mHMHz-ZzIv-UI6PnCkpIq_1=w450-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:57:45.886Z,LGBTQ+ friendly,
https://www.google.com/maps/place/David+M+Gruber+CPA+PA/data=!4m7!3m6!1s0x88db1e154a2ee1b3:0x3f96fd1cf4d6929c!8m2!3d26.2617559!4d-81.801977!16s%2Fg%2F1v1kqnvx!19sChIJs-EuShUe24gRnJLW9Bz9lj8,David M Gruber CPA PA,5.0,4,Certified public accountant,"9975 Tamiami Trl N # 2, Naples, FL 34108, United States","756X+P6 Naples, Florida, USA",http://dgrubercpa.com/,+1 239-430-2424,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7tP4d4x9FklkJoi9PwHLFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.62577&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:57:50.840Z,,
"https://www.google.com/maps/place/5th+Avenue+Tax+%26+Financial+Group,+LLC/data=!4m7!3m6!1s0x88db1d035502437f:0x6414a94a9986949f!8m2!3d26.2743548!4d-81.7445595!16s%2Fg%2F11vsw3qbwv!19sChIJf0MCVQMd24gRn5SGmUqpFGQ","5th Avenue Tax & Financial Group, LLC",5.0,16,Tax preparation service,"5659 Strand Ct #109, Naples, FL 34110, United States","77F4+P5 Naples, Florida, USA",https://www.5thavenuetax.com/,+1 239-919-4232,Closed ⋅ Opens 9:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vq43o3q7IRXBnM-J4cr9Bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.90948&pitch=0&thumbfov=100,true,Closed,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,10 am–2:30 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:57:55.871Z,,
"https://www.google.com/maps/place/Matthew+John+Soldavini,+CPA,+PLLC/data=!4m7!3m6!1s0x88dae19d9b6d03bf:0xa02cccbb4ce13aca!8m2!3d26.1391425!4d-81.7926306!16s%2Fg%2F1tdw8wf1!19sChIJvwNtm53h2ogRyjrhTLvMLKA","Matthew John Soldavini, CPA, PLLC",5.0,4,Certified public accountant,"791 10th St S #301, Naples, FL 34102, United States","46Q4+MW Naples, Florida, USA",http://www.mjs-cpa.com/,+1 239-262-7230,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fIjeZdrm7CkVviIJnRTlMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.171165&pitch=0&thumbfov=100,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:01.187Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/David+J.+Bradach,+CPA/data=!4m7!3m6!1s0x88dae191142101df:0x5c6febffd0a8f8da!8m2!3d26.1539442!4d-81.7934183!16s%2Fg%2F1trrd_tg!19sChIJ3wEhFJHh2ogR2vio0P_rb1w","David J. Bradach, CPA",4.4,7,Tax preparation service,"1068 6th Ave N, Naples, FL 34102, United States","5634+HJ Naples, Florida, USA",http://myfavoritetaxman.com/,+1 239-261-0570,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=citVSNxN0F8iF5gXLC1Bcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.57109&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:06.217Z,,
"https://www.google.com/maps/place/Michelle+Billie,+CPA+P.A/data=!4m7!3m6!1s0x88dae2a1fd9ae66d:0xdd57a0bdf3cf1c89!8m2!3d26.1748095!4d-81.7135771!16s%2Fg%2F1tmgd701!19sChIJbeaa_aHi2ogRiRzP872gV90","Michelle Billie, CPA P.A",5.0,7,Certified public accountant,"5282 Golden Gate Pkwy unit b, Naples, FL 34116, United States","57FP+WH Naples, Florida, USA",,+1 239-352-3119,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nIGgyFxx7vmFof_lcBb91A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.64268&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:11.211Z,,
https://www.google.com/maps/place/Curtis+Mark+CPA/data=!4m7!3m6!1s0x88db1d63ff7f14a3:0xa5ddb9d04c1f3d4d!8m2!3d26.1866964!4d-81.7186982!16s%2Fg%2F1td1w7qq!19sChIJoxR__2Md24gRTT0fTNC53aU,Curtis Mark CPA,5.0,1,Tax preparation service,"2280 Santa Barbara Blvd, Naples, FL 34116, United States","57PJ+MG Naples, Florida, USA",http://mecurtis.com/,+1 239-455-2235,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-6KGAE1H7AQnJd4Xcd6L7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.87271&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:14.157Z,,
"https://www.google.com/maps/place/Less+Taxing+Services,+LLC/data=!4m7!3m6!1s0x88dae24d16acc0b1:0xdf8a16634ca496fb!8m2!3d26.1539507!4d-81.755932!16s%2Fg%2F11b6wr0xw5!19sChIJscCsFk3i2ogR-5akTGMWit8","Less Taxing Services, LLC",5.0,31,Accountant,"4100 Corporate Square STE 134, Naples, FL 34104, United States","563V+HJ Naples, Florida, USA",http://lesstaxingservices.com/,+1 239-231-2390,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMIliCUCSRZERqZRnD8PEkBkzypew3esx9eJthp=w426-h240-k-no,true,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:19.027Z,,
https://www.google.com/maps/place/Perrino+%26+Associates+CPA%27s/data=!4m7!3m6!1s0x88dae240ad917d99:0x7ac12626edf7ed19!8m2!3d26.1539366!4d-81.7559729!16s%2Fg%2F1tg6qy0z!19sChIJmX2RrUDi2ogRGe337SYmwXo,Perrino & Associates CPA's,5.0,3,Tax preparation service,"4100 Corporate Square Suite 160, Naples, FL 34104, United States","563V+HJ Naples, Florida, USA",http://www.perrino.com/,+1 239-434-8299,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPylDYkPC1KsYJ_Na556gH8gIE4NKvMy0ADR33Y=w408-h271-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:24.114Z,,
https://www.google.com/maps/place/Anstett+CPA+PA/data=!4m7!3m6!1s0x88dae1eb271fe317:0x244534f18de6159f!8m2!3d26.1603884!4d-81.7973914!16s%2Fg%2F11b6dm_gj4!19sChIJF-MfJ-vh2ogRnxXmjfE0RSQ,Anstett CPA PA,5.0,4,Accounting firm,"1000 Tamiami Trl N STE 502, Naples, FL 34102, United States","5663+52 Naples, Florida, USA",http://www.anstettcpa.com/,+1 239-435-3536,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMZxF393q-OUOd90xNDiAktWqBl9be_92tilK1i=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:29.122Z,,
"https://www.google.com/maps/place/James+W+Walker+PA:+James+W+Walker,+CPA/data=!4m7!3m6!1s0x88dae1766badc90f:0x9e7940fe300b5075!8m2!3d26.1528131!4d-81.7594057!16s%2Fg%2F1tgf3_zq!19sChIJD8mta3bh2ogRdVALMP5AeZ4","James W Walker PA: James W Walker, CPA",3.9,7,Tax preparation service,"3960 Radio Rd STE 201, Naples, FL 34104, United States","563R+46 Naples, Florida, USA",http://www.jameswalkercpa.com/,+1 239-649-5588,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m72DXu5KvIle9KvLj-80Iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.37012&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5:30 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:34.131Z,,
https://www.google.com/maps/place/Gualario+James+M+CPA/data=!4m7!3m6!1s0x88db1e2033944201:0x3b02f386a6160424!8m2!3d26.187947!4d-81.8013499!16s%2Fg%2F1w6666q4!19sChIJAUKUMyAe24gRJAQWpobzAjs,Gualario James M CPA,5.0,1,Accountant,"820 Anchor Rode Dr Suite 820, Naples, FL 34103, United States","55QX+5F Naples, Florida, USA",,+1 239-263-2224,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1gp5cMabz3N6njG87Nubgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.912342&pitch=0&thumbfov=100,false,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:39.039Z,,
"https://www.google.com/maps/place/YCAA+Accounting+Services,+LLC/data=!4m7!3m6!1s0x88dae331f098686d:0x44686aa4681c1a03!8m2!3d26.1539507!4d-81.755932!16s%2Fg%2F11jp6cf45h!19sChIJbWiY8DHj2ogRAxocaKRqaEQ","YCAA Accounting Services, LLC",5.0,36,Bookkeeping service,"4100 Corporate Square Suite 164, Naples, FL 34104, United States","563V+HJ Naples, Florida, USA",https://ycaaaccountingservices.com/,+1 239-234-3569,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gZr67G4Jtpaea5amb38eqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.4565&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:44.014Z,,
https://www.google.com/maps/place/DGPerry+CPAs+%2B+Advisors/data=!4m7!3m6!1s0x88db1e417d455515:0x87cf2ef82cb07353!8m2!3d26.2513606!4d-81.7993052!16s%2Fg%2F11c525m8tc!19sChIJFVVFfUEe24gRU3OwLPguz4c,DGPerry CPAs + Advisors,3.0,2,Certified public accountant,"999 Vanderbilt Beach Rd Suite 707, Naples, FL 34108, United States","7622+G7 Naples, Florida, USA",https://dgperry.com/,+1 239-262-2279,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOcxYMEfTuDJtwwYTZzvbUcllOVUZk1kpVzpI1v=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:49.104Z,,
https://www.google.com/maps/place/US+Tax+Accounting+Inc/data=!4m7!3m6!1s0x88db1ec0ee115ac9:0x790b46029642054d!8m2!3d26.2449981!4d-81.7738516!16s%2Fg%2F1tx4q4r4!19sChIJyVoR7sAe24gRTQVClgJGC3k,US Tax Accounting Inc,5.0,3,Tax preparation service,"8985 Fontana Del Sol Way, Naples, FL 34109, United States","66VG+XF Naples, Florida, USA",http://ustaxacc.com/,+1 239-597-7009,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yDolCpssRuDNydf6BGnuFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.094393&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:54.073Z,,
https://www.google.com/maps/place/HBK+CPAs+%26+Consultants/data=!4m7!3m6!1s0x88db1e18b99f0da7:0x24e24035ddb9e262!8m2!3d26.1922875!4d-81.7993458!16s%2Fg%2F1tdyrlp0!19sChIJpw2fuRge24gRYuK53TVA4iQ,HBK CPAs & Consultants,4.3,6,Accountant,"3838 Tamiami Trl N #200, Naples, FL 34103, United States","56R2+W7 Naples, Florida, USA",https://hbkcpa.com/?utm_medium=yext&utm_source=gmb,+1 239-263-2111,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q4qDKmi0Xsqdl4VFSUL6LA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.4364&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-19T15:58:59.028Z,,
