placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Jiayou+Water+repairs/data=!4m7!3m6!1s0x88e6051f28e3648b:0x93ad58b5b3c1a3b!8m2!3d43.0239931!4d-87.9444132!16s%2Fg%2F11kql1qslc!19sChIJi2TjKB8F5ogROxo8W4vVOgk,Jiayou Water repairs,5.0,4,Water damage restoration service,"2425 W Pierce St, Milwaukee, WI 53204, United States","23F4+H6 Milwaukee, Wisconsin, USA",,+1 414-432-2612,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwephiAVdutg8XME3Vf2gKIvwoxlXj_r6ivYj_gopnF9_3pPacFNcWa7flJvuSoWag4qfXqwqP5RP9FfM8BbB7APgzbvuE7dgwIHxoqh2TSbwIVY7vM9NjXBUoWgzVh2AaNMQhCnIgQ=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:42:11.497Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/MCU+Construction+and+Environmental/data=!4m7!3m6!1s0x653fa9b040e1e671:0x9210439a49209e98!8m2!3d43.0210186!4d-87.954176!16s%2Fg%2F11sqct0r7j!19sChIJcebhQLCpP2URmJ4gSZpDEJI,MCU Construction and Environmental,5.0,23,Asbestos testing service,"935 S 32nd St, Milwaukee, WI 53215, United States","22CW+C8 Milwaukee, Wisconsin, USA",https://mcuservices.com/,+1 414-578-9412,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweowjufkqch-GhXP4yw2zPbqCsffALaAoRp2rGDqPbK5No4um9jVC5c51AcLXBwNA2FTmTY9bdAUMgxQba8sDsoaAkPth120Et0Fb5lOQe8TPIb_zWd8jyYm18LxsX88R3ehxdxVsPr4ccck=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:42:16.470Z,,,,
https://www.google.com/maps/place/Onderaina+Mold/data=!4m7!3m6!1s0x88de7391ac22cc8d:0x779963757aa943ce!8m2!3d43.0412453!4d-87.9412637!16s%2Fg%2F11v193262r!19sChIJjcwirJFz3ogRzkOpenVjmXc,Onderaina Mold,5.0,1,Water damage restoration service,"838 N 23rd St, Milwaukee, WI 53233, United States","23R5+FF Milwaukee, Wisconsin, USA",https://onderainamold.com/servicearea/milwaukee/,+1 414-381-4239,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y5-BQ2tZHboagOkHVouD1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.35307&pitch=0&thumbfov=100,false,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:42:21.264Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/BMS+CAT/data=!4m7!3m6!1s0x880503d3eafe9f8f:0xff70084b405cb818!8m2!3d43.1262043!4d-87.981486!16s%2Fg%2F1tfmnzcw!19sChIJj5_-6tMDBYgRGLhcQEsIcP8,BMS CAT,4.4,112,Water damage restoration service,"5515 W Florist Ave, Milwaukee, WI 53218, United States","42G9+FC Milwaukee, Wisconsin, USA",https://www.bmscat.com/locations/milwaukee/?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,+1 866-376-3544,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGXLBchUKTDN1_tfvaX1fl1q-JleLYHoZFNWoyZdyJKlO-sAjr00RCa_34OFXzRAAHeYa2smcT3d3pSIH7oxj8GUNg_7nXx-DfTMC2ZuqSBKwNffOuZYz8zIIysrMhjhlSLDc=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:42:26.063Z,,,,
https://www.google.com/maps/place/GSI+General+Inc./data=!4m7!3m6!1s0x8805193ec49a5e5b:0x2845880fdab0552e!8m2!3d43.0627312!4d-87.910746!16s%2Fg%2F1tn06c8g!19sChIJW16axD4ZBYgRLlWw2g-IRSg,GSI General Inc.,4.9,37,General contractor,"2426 N 1st St, Milwaukee, WI 53212, United States","337Q+3P Milwaukee, Wisconsin, USA",https://gsigeneral.com/,+1 414-264-4548,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNfoVNVqFdNdiIbYrzVIVQ6tUs5jGb04yIvPQ79p8_6Bd1-2eAlTQ4PKNFBri34DAKnieK7Prz3whH4YYwOPkDW27MSvYxE2bQQ7v0FHpwserSOeEJYtz33-FD49vp_R5z1WyL=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:42:30.768Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Emergency+Restoration+Specialists/data=!4m7!3m6!1s0x880515f25b21fb8b:0x890b30d07297025e!8m2!3d42.9422204!4d-87.8810552!16s%2Fg%2F1tdz5d9q!19sChIJi_shW_IVBYgRXgKXctAwC4k,Emergency Restoration Specialists,4.8,163,Contractor,"5615 S Pennsylvania Ave, Cudahy, WI 53110, United States","W4R9+VH Cudahy, Wisconsin, USA",https://www.removewater.com/,+1 414-742-7772,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer3lKA-9WD0FLjyY3QqLBguqoaPZFT02W_legeSy5a7GT6es8vt2tUYLXW_x-1fZLfdX-FK3oT34S58ORPOAYx8yJvcr_4XjW9arz2WtmwcKs0bZRCj80oo96R0uMzxxn-N4g=w408-h543-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:42:35.678Z,,,,
"https://www.google.com/maps/place/SERVPRO+of+Southeast+Milwaukee,+Southeast+Waukesha+County/data=!4m7!3m6!1s0x880515f3c8d3264b:0x3bb37cfb419956f1!8m2!3d42.906265!4d-87.861847!16s%2Fg%2F11f1270tmr!19sChIJSybTyPMVBYgR8VaZQft8szs","SERVPRO of Southeast Milwaukee, Southeast Waukesha County",4.6,82,Water damage restoration service,"2430 10th Ave, South Milwaukee, WI 53172, United States","W44Q+G7 South Milwaukee, Wisconsin, USA",https://www.servpro.com/locations/wi/servpro-of-southeast-milwaukee-southeast-waukesha-county?utm_medium=organic&utm_source=gbp,+1 414-421-3500,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLg8Op6cQ81vT3o4zc4qFspsdzqexm5ChHtSPE1Dvqhu-BgifWAjATOK2-6j_3T26-XHnwjPGzyNlhH50oqICqiz1Do2NVhWJyX6eY4i1GZqsyQKzcaeGGM1-UcbqQshjlsRxCVg=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:42:40.640Z,,,,
https://www.google.com/maps/place/SteamDry+Restore/data=!4m7!3m6!1s0x880505a4faf96a6b:0x6e871d317671208b!8m2!3d43.0302352!4d-88.0577392!16s%2Fg%2F1tscpl56!19sChIJa2r5-qQFBYgRiyBxdjEdh24,SteamDry Restore,4.9,775,Carpet cleaning service,"127 S 116th St, Milwaukee, WI 53214, United States","2WJR+3W Milwaukee, Wisconsin, USA",http://phdinclean.com/,+1 414-479-9999,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoF0KAvu1QmTf7ms7mIaMB1MRnbYFs6NF6lhqYnfjmh56SogAK8x_nruqbvZdkwBlqeu5JGk09MSxCtutAgk6G5oLKZiw8AVjYQ2HcT4fAU523EdScuuKOJF77SarScdOCqBSMef_YQwPSU=w454-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:42:45.360Z,,,,
https://www.google.com/maps/place/Restoration+1+of+Greater+Milwaukee/data=!4m7!3m6!1s0x8805100a851e5de3:0xed35125183630ea8!8m2!3d42.9370035!4d-87.805848!16s%2Fg%2F11dfhy7y05!19sChIJ410ehQoQBYgRqA5jg1ESNe0,Restoration 1 of Greater Milwaukee,4.8,63,Water damage restoration service,,,https://restoration1.com/greater-milwaukee?utm_source=GBP&utm_medium=Google,+1 414-436-7544,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonOk7rQ6qjnTY56Uy2gGO0Fz_yaYMEVEniP599n9J8LHm09FSHnzJFU-L3-m1HxbOhE0X4k7GilQJuNWG9W4ddNU-DSImBgbt9_e4sCxdxwkQ7u61H8HpbOD2XOQ9tk7WvNFZ8=w624-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:42:50.056Z,,,,
https://www.google.com/maps/place/SERVPRO+of+West+Milwaukee/data=!4m7!3m6!1s0x880513953034be71:0x45517a7de6aca78a!8m2!3d43.0577975!4d-87.967408!16s%2Fg%2F11j1fg3vdh!19sChIJcb40MJUTBYgRiqes5n16UUU,SERVPRO of West Milwaukee,4.7,15,Water damage restoration service,,,https://www.servpro.com/locations/wi/servpro-of-west-milwaukee?utm_medium=organic&utm_source=gbp,+1 414-850-6381,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7fp76MF7ytq5E7EkEr13L-aTj0GFvxN0V8nA7tAQn5tpsfAYnu_81IMCn0zdkPy6wZSeYE1Ny0ca4N3zZmJjWyxAA7YYzAStzM4xguokJTHOK6XzsGiqNXn0aah-rTsnEbCnk=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:42:54.817Z,,,,
https://www.google.com/maps/place/ServiceMaster+KRS+-+Milwaukee/data=!4m7!3m6!1s0x88051bc8993cd141:0xc20ce33f52c1a735!8m2!3d43.0067071!4d-87.9825355!16s%2Fg%2F11pzg2trb6!19sChIJQdE8mcgbBYgRNafBUj_jDMI,ServiceMaster KRS - Milwaukee,4.2,20,Water damage restoration service,"2078 S 56th St, West Allis, WI 53219, United States","2248+MX West Allis, Wisconsin, USA",https://www.servicemasterrestore.com/servicemaster-by-krs/,+1 414-206-5600,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo8dhLogHHUNHgvJ3Y-pvZZEl0WrPQaH2dNAdAAG4huVWGoQVlgmFHd9vAIkt-jht23KIq3oV6WtfWNQrYBzpPaHACtC_WyyjqiVwIQOV9MM9xGkHjll3HqgPr4Q8DxMxQ5IF_Pe8QJ0HLv=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:42:59.476Z,,,,
https://www.google.com/maps/place/AJ+Development+Group/data=!4m7!3m6!1s0x88051e5e48d862c7:0x2cc696236d63dbb1!8m2!3d43.1187317!4d-87.9058906!16s%2Fg%2F11b5pk4w_8!19sChIJx2LYSF4eBYgRsdtjbSOWxiw,AJ Development Group,4.6,31,Water damage restoration service,"316 E Silver Spring Dr # 208, Milwaukee, WI 53217, United States","439V+FJ Milwaukee, Wisconsin, USA",https://www.ajdevelopmentgroup.com/,+1 414-369-2890,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwermSuVZrcpV6jXvV_a1ycE4RyWuyObaPf_MjdG8H-ob66naJ11Roi6PhpimMCmBgj1-J6rEXjvqd7YqjcUeuOOVOrFXexC47ZJskZGQYG9LMrYFbzzdW8cuogKmfT9r_H2-UbtCRw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:43:04.560Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Kelmann+Restoration/data=!4m7!3m6!1s0x880505b046ea8189:0x92f433a39c456834!8m2!3d43.0332812!4d-88.0619514!16s%2Fg%2F1tmpwk13!19sChIJiYHqRrAFBYgRNGhFnKMz9JI,Kelmann Restoration,4.9,368,Fire damage restoration service,"12001 W Dearbourn Ave, Wauwatosa, WI 53226, United States","2WMQ+86 Wauwatosa, Wisconsin, USA",https://www.kelmann.com/,+1 414-774-3799,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTLnqc_eAG10iQ-1va9Loe7TM9BA5G5YapmVdlHPrkYCrCzOQOW4wS1CbJ9buzWbRM7_oIdHFOShB5hzKDPdftlPOGw_BqwbhhAXUE5Usek7VuAuY7D35iF69Hl10MAjBIcidk6aQRywWq=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:43:09.273Z,,,,
https://www.google.com/maps/place/SERVPRO+of+Milwaukee+Central/data=!4m7!3m6!1s0x880505243c489c65:0xcc9bda605a0c3ec3!8m2!3d43.0481498!4d-88.0131662!16s%2Fg%2F11ypkjk53f!19sChIJZZxIPCQFBYgRwz4MWmDam8w,SERVPRO of Milwaukee Central,5.0,15,Water damage restoration service,"1290 Glenview Ave Ste 100, Wauwatosa, WI 53226, United States","2XXP+7P Wauwatosa, Wisconsin, USA",https://www.servpro.com/locations/wi/servpro-of-milwaukee-central?utm_medium=organic&utm_source=gbp,+1 414-921-5225,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerirhN3Rr_UWrU7dxy4SzH2LYAthZjuHzNwe67blVLZBXoJGDIeiYcYR0qwofr6PHJP5PZIoXPfpJg4Qf986Yb6OF1OWt7zUbIsyPr0jhvEcO3AJ8-3HDa_dlwRskGkqE8QzF-VVeC8H9eJ=w408-h339-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-03-23T04:43:14.058Z,,,,
