placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,info,attributes
https://www.google.com/maps/place/MCFI+Home+Care/data=!4m7!3m6!1s0x88051bd359c8735f:0x674cb9bdbbbe62ea!8m2!3d43.0405245!4d-87.9389977!16s%2Fg%2F11h9qdvwg0!19sChIJX3PIWdMbBYgR6mK-u725TGc,MCFI Home Care,4.1,14,Home health care service,"2020 W Wells St, Milwaukee, WI 53233, United States","23R6+6C Milwaukee, Wisconsin, USA",https://mcfihomecare.org/,+1 414-290-0050,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMxXRLzoQLtpyWP9zLAwcbQsNso5uVu57TrOhFL=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:18:04.859Z,,,
https://www.google.com/maps/place/Interim+HealthCare+of+Milwaukee/data=!4m7!3m6!1s0x880fc1cedb95a9d7:0xb0cd3ec84b98e809!8m2!3d43.0269823!4d-87.9197672!16s%2Fg%2F11c2j8mw8j!19sChIJ16mV287BD4gRCeiYS8g-zbA,Interim HealthCare of Milwaukee,5.0,1,Home health care service,"700 W Virginia St suite 205, Milwaukee, WI 53204, United States","23GJ+Q3 Milwaukee, Wisconsin, USA",https://www.interimhealthcare.com/location/milwaukee-wi,+1 608-888-9948,"Open 24 hours

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNhESQ5KfLOmQ49PpfTBpTZy2L4JX43Hwprs73Z=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:18:09.827Z,,,
https://www.google.com/maps/place/Pleasantville+Home+Care+Agency/data=!4m7!3m6!1s0x88051fdc8d79e947:0x539078098e22058a!8m2!3d43.0932201!4d-87.9477251!16s%2Fg%2F11mxxntw8y!19sChIJR-l5jdwfBYgRigUijgl4kFM,Pleasantville Home Care Agency,4.9,38,Home health care service,"4201 N 27th St 1st Floor, Milwaukee, WI 53216, United States","33V2+7W Milwaukee, Wisconsin, USA",http://pleasantvillehc.com/,+1 414-395-3160,Closes soon ⋅ 4 pm ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JgSFvLnxv77CoTzLmei2BA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.68152&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–3 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:18:14.820Z,,,
https://www.google.com/maps/place/Life+and+Liberty+Home+Health/data=!4m7!3m6!1s0x88051bcf2f6e766f:0x6c6af2babb97f6bf!8m2!3d43.0399479!4d-87.9574489!16s%2Fg%2F11h3l63h_f!19sChIJb3ZuL88bBYgRv_aXu7ryamw,Life and Liberty Home Health,4.0,2,Home health care service,"756 N 35th St Suite 205, Milwaukee, WI 53208, United States","22QV+X2 Milwaukee, Wisconsin, USA",http://www.lifeandlibertyhomehealth.com/,+1 414-345-1111,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CLMg8Iv6We1h38iUCZJ72g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.36981&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:18:19.589Z,true,,
https://www.google.com/maps/place/Optimum+Home+Health+Care/data=!4m7!3m6!1s0x88051caa1abdf099:0x2a45c8cf557bdb2b!8m2!3d43.0689636!4d-87.913778!16s%2Fg%2F11bw3dlzpy!19sChIJmfC9GqocBYgRK9t7Vc_IRSo,Optimum Home Health Care,3.7,3,Home health care service,"2772 N Doctor M.L.K. Jr Dr Suite 105, Milwaukee, WI 53212, United States","339P+HF Milwaukee, Wisconsin, USA",http://www.optimum-wi.com/,+1 414-399-3850,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=02DKXdznOKo27WCYcgyKug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.44981&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:18:24.357Z,,,
https://www.google.com/maps/place/Superior+Care+Home+Health/data=!4m7!3m6!1s0x88051a429befffff:0x368ceabb02e27369!8m2!3d43.0211646!4d-87.9613148!16s%2Fg%2F11fll61165!19sChIJ___vm0IaBYgRaXPiArvqjDY,Superior Care Home Health,5.0,1,Home health care service,"3741 W National Ave, Milwaukee, WI 53215, United States","22CQ+FF Milwaukee, Wisconsin, USA",,,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=txAH8nednldA0_BBmn7skw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.2937&pitch=0&thumbfov=100,false,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–12:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:18:29.365Z,,,
https://www.google.com/maps/place/Jackson+Care+LLC/data=!4m7!3m6!1s0x880519a6a5f8db23:0x79566e10c8dc242d!8m2!3d43.0347622!4d-87.9083417!16s%2Fg%2F11dxcgp9dd!19sChIJI9v4paYZBYgRLSTcyBBuVnk,Jackson Care LLC,5.0,5,Home health care service,"342 N Water St Suite 600, Milwaukee, WI 53202, United States","23MR+WM Milwaukee, Wisconsin, USA",https://www.jacksoncarellc.com/,+1 414-323-6416,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lnb5LWU7ISJNbp2kZ9Hc9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.3268&pitch=0&thumbfov=100,true,9 am–5 pm,8 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:18:34.179Z,,,
https://www.google.com/maps/place/United+Home+Care/data=!4m7!3m6!1s0x880518e114650d97:0xdf76011d09ece91f!8m2!3d43.054929!4d-87.8908259!16s%2Fg%2F11c1nb21zm!19sChIJlw1lFOEYBYgRH-nsCR0Bdt8,United Home Care,5.0,3,Home health care service,"1845 N Farwell Ave #210, Milwaukee, WI 53202, United States","3435+XM Milwaukee, Wisconsin, USA",,+1 414-369-2261,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mEt9ZI8tHpRWVknjR-WLVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.0322&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:18:39.102Z,,,
https://www.google.com/maps/place/Peace+of+Mind+Home+Health+LLC/data=!4m7!3m6!1s0x880505aeb4b1b7ed:0x70b3827ff5d4a596!8m2!3d43.0378175!4d-87.9107065!16s%2Fg%2F11hd1yn979!19sChIJ7bextK4FBYgRlqXU9X-Cs3A,Peace of Mind Home Health LLC,5.0,1,Home health care service,"600 N Plankinton Ave, Milwaukee, WI 53203, United States","23QQ+4P Milwaukee, Wisconsin, USA",,+1 414-755-9309,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SUFz1MvexZU9YspUs_5HWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.90257&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:18:43.823Z,,Identifies as women-owned,
https://www.google.com/maps/place/Good+People+LLC+-+Live+in+Caregivers/data=!4m7!3m6!1s0x880519fe07b66fd5:0xb0f2a734aaeed7d8!8m2!3d43.044499!4d-87.9049706!16s%2Fg%2F1td1qg1j!19sChIJ1W-2B_4ZBYgR2NfuqjSn8rA,Good People LLC - Live in Caregivers,4.0,2,Home health care service,"1029 N Jackson St #1209, Milwaukee, WI 53202, United States","23VW+Q2 Milwaukee, Wisconsin, USA",https://goodpeople.us/,+1 414-759-7482,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nS-LIzfiYVmt3HSTDZiuOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.52808&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:18:48.630Z,,,
https://www.google.com/maps/place/eden%27s+pointe+home+care/data=!4m7!3m6!1s0x8805196b445c13a3:0x9aa5684f06d6424f!8m2!3d43.0547421!4d-87.9145375!16s%2Fg%2F11d_bjtc3n!19sChIJoxNcRGsZBYgRT0LWBk9opZo,eden's pointe home care,4.0,3,Home health care service,"1839 N Doctor M.L.K. Jr Dr, Milwaukee, WI 53212, United States","333P+V5 Milwaukee, Wisconsin, USA",http://www.edenspointehomecare.com/,+1 414-316-3750,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q_WkCpYiWU_fu2Dlmi0MBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.29984&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:18:51.612Z,,,
https://www.google.com/maps/place/Supportive+Living+Home+Health+Care/data=!4m7!3m6!1s0x88051d9477c74eb5:0x3f80189c322412c3!8m2!3d43.0896802!4d-87.9978312!16s%2Fg%2F11vf1z04fy!19sChIJtU7Hd5QdBYgRwxIkMpwYgD8,Supportive Living Home Health Care,5.0,4,Home health care service,"6815 W Capitol Dr #200, Milwaukee, WI 53216, United States","32Q2+VV Milwaukee, Wisconsin, USA",http://www.supportivelivinghhc.com/,+1 414-484-6037,Closes soon ⋅ 3:30 pm ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sGqQIrd4aQp7L4YorQk9Dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.80605&pitch=0&thumbfov=100,true,8:30 am–3:30 pm,8:30 am–3:30 pm,8:30 am–3:30 pm,Closed,Closed,8:30 am–3:30 pm,8:30 am–3:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:18:56.694Z,,,
https://www.google.com/maps/place/MQH+Home+HealthCare+LLC/data=!4m7!3m6!1s0x88051d75429ea14f:0x54aa81429f73232a!8m2!3d43.040741!4d-87.9822426!16s%2Fg%2F11fj6jvp2j!19sChIJT6GeQnUdBYgRKiNzn0KBqlQ,MQH Home HealthCare LLC,5.0,4,Home health care service,"912 N Hawley Rd Floor 2, Milwaukee, WI 53213, United States","22R9+74 Milwaukee, Wisconsin, USA",http://www.mqhhomehealth.org/,+1 414-206-4365,Closes soon ⋅ 4 pm ⋅ Opens 10 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JxwqZR16k-hBQS7EmxJrjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.19448&pitch=0&thumbfov=100,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:19:01.517Z,true,Identifies as veteran-owned,
https://www.google.com/maps/place/Restorative+Home+Care/data=!4m7!3m6!1s0x880519bc46975feb:0x5b211867f65e94ec!8m2!3d43.0471507!4d-87.8999491!16s%2Fg%2F11q4j21326!19sChIJ61-XRrwZBYgR7JRe9mcYIVs,Restorative Home Care,,,Home health care service,"930 E Knapp St Suite 36, Milwaukee, WI 53202, United States","24W2+V2 Milwaukee, Wisconsin, USA",https://restorativehomecare.com/,+1 414-676-0295,Closes soon ⋅ 4 pm ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNoJqM6NkLxIhUqM7WITwlSaPM8z1cSffmz7gRE=w408-h478-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:19:06.302Z,,,
https://www.google.com/maps/place/Angel+Home+Care+LLC/data=!4m7!3m6!1s0x88051b1a99f688fd:0xc3e51e447982c53e!8m2!3d43.0498394!4d-87.9839929!16s%2Fg%2F11fll6dldd!19sChIJ_Yj2mRobBYgRPsWCeUQe5cM,Angel Home Care LLC,5.0,3,Home health care service,"5628 W Vliet St, Milwaukee, WI 53208, United States","22X8+WC Milwaukee, Wisconsin, USA",https://angelhomecarewi.com/,+1 414-377-0114,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOig7bsbHlsG4Sdqa7oApvsoWmIh2CqVQSsHM0V=w408-h295-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:19:11.293Z,,,
https://www.google.com/maps/place/Freedom+Home+Healthcare+LLC/data=!4m7!3m6!1s0x88051ccbe39a2f25:0x5c389893c4667f81!8m2!3d43.1032566!4d-88.0071984!16s%2Fg%2F125_zj6fg!19sChIJJS-a48scBYgRgX9mxJOYOFw,Freedom Home Healthcare LLC,5.0,1,Home health care service,"4701 N 76th St #300, Milwaukee, WI 53218, United States","4X3V+84 Milwaukee, Wisconsin, USA",https://www.freedomhomehealthcarellc.com/,+1 414-755-8570,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-ZrmrJp01hiSdEbskW2e2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.29633&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:19:16.283Z,,,
https://www.google.com/maps/place/Tri-Star+Home+Care+LLC/data=!4m7!3m6!1s0x88051bcfe253d19f:0x1376d881da769e3!8m2!3d43.0488474!4d-87.9434195!16s%2Fg%2F11fx7wx8cn!19sChIJn9FT4s8bBYgR42mnHYhtNwE,Tri-Star Home Care LLC,,,Home health care service,"2414 W Vliet St, Milwaukee, WI 53205, United States","23X4+GJ Milwaukee, Wisconsin, USA",http://www.tristarhomecare247.com/non-medical-in-home-care-our-location,+1 414-897-0050,Closes soon ⋅ 4 pm ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1yrlcHLgxBRWOoEDORuvIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.32913&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:19:21.024Z,,,
https://www.google.com/maps/place/Assisting+Hands+Central+Milwaukee/data=!4m7!3m6!1s0x880500067929e147:0x5b2fa56b1fa54d95!8m2!3d43.0156877!4d-88.0488115!16s%2Fg%2F11cmpj3_9n!19sChIJR-EpeQYABYgRlU2lH2ulL1s,Assisting Hands Central Milwaukee,4.7,15,Home health care service,"10909 W Greenfield Ave # 200, Milwaukee, WI 53214, United States","2X82+7F Milwaukee, Wisconsin, USA",https://www.assistinghands.com/24/wisconsin/centralmilwaukee/,+1 262-721-1155,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s2gnpc1P0tIsMR7hTeHVKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.08792&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-10T20:19:25.964Z,,Identifies as women-owned,
