placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error
https://www.google.com/maps/place/IVY+Integrative/data=!4m7!3m6!1s0x8854292679cf52eb:0xa836ee2b004751ed!8m2!3d35.2142751!4d-80.8553094!16s%2Fg%2F11jg17j85p!19sChIJ61LPeSYpVIgR7VFHACvuNqg,IVY Integrative,5.0,184,Holistic medicine practitioner,"1520 South Blvd #228, Charlotte, NC 28203, United States","647V+PV Charlotte, North Carolina, USA",https://www.ivyintegrative.com/,+1 704-569-5489,,Identifies as women-owned,true,https://lh3.googleusercontent.com/p/AF1QipNe_HCj07OXqL2MpAwkW9Go-Jlb5oCtuJGIMa0X=w408-h272-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:17:15.822Z,,
https://www.google.com/maps/place/Holistic+Wellness+Life/data=!4m7!3m6!1s0x88569fc6f0504af7:0x7d4170d176af0789!8m2!3d35.199773!4d-80.8765442!16s%2Fg%2F11k74y1kx4!19sChIJ90pQ8MafVogRiQevdtFwQX0,Holistic Wellness Life,5.0,3,Holistic medicine practitioner,"3201 Bank St, Charlotte, NC 28203, United States","54XF+W9 Charlotte, North Carolina, USA",,+1 980-230-9718,Open · Closes 1 pm,Identifies as women-owned,,https://lh3.googleusercontent.com/p/AF1QipOBR-DvDSOqTOohSbOEuKOSkxl_tSCk2ODdsNCB=w518-h240-k-no,true,9 am–1 pm,9 am–1 pm,9 am–1 pm,9 am–1 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:17:20.730Z,,
https://www.google.com/maps/place/Wild+River+Wellness/data=!4m7!3m6!1s0x88569ff77db17197:0x5f9fc97b0dbd818f!8m2!3d35.223005!4d-80.8405581!16s%2Fg%2F11g6hztyl9!19sChIJl3GxffefVogRj4G9DXvJn18,Wild River Wellness,5.0,10,Holistic medicine practitioner,"428 E 4th St Suite 201, Charlotte, NC 28202, United States","65F5+6Q Charlotte, North Carolina, USA",http://www.wildriverwellness.com/,+1 704-504-7901,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/p/AF1QipMfe3SeQaXxtwaZMpYLOJ0GNV70sYDBL_NGpu0j=w408-h612-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:17:25.753Z,,
"https://www.google.com/maps/place/Healing+Arts+Medical,+PA/data=!4m7!3m6!1s0x88569ff9f2e530d9:0xc5fba59378ac6cb0!8m2!3d35.2092875!4d-80.8354039!16s%2Fg%2F11b5yt19qr!19sChIJ2TDl8vmfVogRsGyseJOl-8U","Healing Arts Medical, PA",5.0,66,Alternative medicine practitioner,"JJ, 601 S Kings Dr Suite, Charlotte, NC 28204, United States","6557+PR Charlotte, North Carolina, USA",http://www.healingartmedical.org/,+1 704-690-0017,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipOAI_RMi2x9xPuvOjt90YEy7i5eR4czTu6pUWvt=w408-h306-k-no,true,9 am–5 pm,10 am–6 pm,9 am–12 pm,10 am–5 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:17:30.595Z,,
https://www.google.com/maps/place/Charlotte+Integrative+Health/data=!4m7!3m6!1s0x88569f79f916731b:0x8275c1c4c1bdb98e!8m2!3d35.20909!4d-80.859667!16s%2Fg%2F11rvtl7k4!19sChIJG3MW-XmfVogRjrm9wcTBdYI,Charlotte Integrative Health,,,Holistic medicine practitioner,"218 E Tremont Ave, Charlotte, NC 28203, United States","645R+J4 Charlotte, North Carolina, USA",,,Open · Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Hvv1DPc6KRcdiuwL4XNiPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.65975&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:17:35.226Z,,
"https://www.google.com/maps/place/Energy+Equinox,+LLC/data=!4m7!3m6!1s0x88f50b32c5f6eca1:0xb49520056be8458e!8m2!3d35.2094186!4d-80.8409974!16s%2Fg%2F11r9w5s39!19sChIJoez2xTIL9YgRjkXoawUglbQ","Energy Equinox, LLC",5.0,1,Holistic medicine practitioner,"1200 E Morehead St #190, Charlotte, NC 28204, United States","6555+QJ Charlotte, North Carolina, USA",http://www.energyequinox.com/,+1 980-999-1188,Open · Closes 8:30 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UFnBw_r-DOu2mrKrsRYP7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.273552&pitch=0&thumbfov=100,false,10 am–8:30 pm,10 am–8:30 pm,10 am–8:30 pm,10 am–8:30 pm,10 am–8:30 pm,10 am–8:30 pm,10 am–8:30 pm,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:17:40.497Z,,
https://www.google.com/maps/place/Novant+Health+Cancer+Institute+-+Elizabeth+%28Integrative+Medicine%29/data=!4m7!3m6!1s0x88569ff1447fab1b:0xc80b76848515f75!8m2!3d35.21149!4d-80.82661!16s%2Fg%2F11h9zp0l3b!19sChIJG6t_RPGfVogRdV9RSGi3gAw,Novant Health Cancer Institute - Elizabeth (Integrative Medicine),5.0,13,Cancer treatment center,"125 Queens Rd #500, Charlotte, NC 28204, United States","656F+H9 Charlotte, North Carolina, USA",https://www.novanthealth.org/locations/clinics/cancer-institute-elizabeth/?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=MG-145,+1 980-302-6380,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqsEBoUBkeAEajg0rN3TZXo580_zODIAdWgzTyx7fSQVdBB03Z5LZfWYEMNI-BcEwgaxLPrZRuVkgsrdQTFTIKM1cScoM6lDTTyJ0Pqasz8u0pY4q4ce7G5UdOUv1eTv-9Qi40=w513-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:17:45.640Z,,
https://www.google.com/maps/place/Synergy+Holistic+Health/data=!4m7!3m6!1s0x8854207d06d0b46b:0x63003a2e42ecbc4!8m2!3d35.2054027!4d-80.819892!16s%2Fg%2F1tk7067x!19sChIJa7TQBn0gVIgRxMsu5KIDMAY,Synergy Holistic Health,4.0,28,Acupuncture clinic,"2300 Randolph Rd, Charlotte, NC 28207, United States","654J+52 Charlotte, North Carolina, USA",http://www.synergycharlotte.com/,+1 980-355-0842,Open · Closes 5:30 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AvedFrHf9mdIHDtv6SHr2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.32624&pitch=0&thumbfov=100,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:17:50.822Z,,
https://www.google.com/maps/place/Functional+Medicine+4+Life/data=!4m7!3m6!1s0x8856a1f4fdbe60bd:0x671a7208d9faca80!8m2!3d35.2215329!4d-80.8477081!16s%2Fg%2F11hydznjln!19sChIJvWC-_fShVogRgMr62QhyGmc,Functional Medicine 4 Life,5.0,5,Alternative medicine practitioner,"615 S College St, Charlotte, NC 28202, United States","65C2+JW Charlotte, North Carolina, USA",,+1 704-978-7300,Temporarily closed,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PSPd59Z00HS2qZ21zF3K_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.259995&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:17:55.691Z,,
https://www.google.com/maps/place/Functional+Medicine+of+Drip+IV/data=!4m7!3m6!1s0x88541f298158c07f:0x68d993f8d86b2916!8m2!3d35.2469768!4d-80.806122!16s%2Fg%2F11y4029v3d!19sChIJf8BYgSkfVIgRFilr2PiT2Wg,Functional Medicine of Drip IV,,,Alternative medicine practitioner,"3123 N Davidson St #105, Charlotte, NC 28205, United States","65WV+QH Charlotte, North Carolina, USA",https://www.dripivspa.com/functionalmedicine,+1 704-440-1185,Open · Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fZKayvTndBI1gDPUEeJCIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.16956&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:18:00.523Z,,
https://www.google.com/maps/place/Dr.+Leang+Eap/data=!4m7!3m6!1s0x88569e5777f768f5:0xc11f82693a3cb923!8m2!3d35.165667!4d-80.851571!16s%2Fg%2F1tf48w3m!19sChIJ9Wj3d1eeVogRI7k8OmmCH8E,Dr. Leang Eap,5.0,20,Alternative medicine practitioner,"4724 Park Rd # B, Charlotte, NC 28209, United States","548X+79 Charlotte, North Carolina, USA",http://dreap.net/,+1 704-527-8089,,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipMCVSgQe48HCm7MHpmEyJwk2CJ1XJmXHdsZ-pA=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:18:03.232Z,,
"https://www.google.com/maps/place/Dr.+Sellers+Functional+Medicine:+Tracey+Sellers,+DC,+CFMP/data=!4m7!3m6!1s0x8856a1de3b5d271b:0x45ae7678a01928e5!8m2!3d35.288245!4d-80.79508!16s%2Fg%2F11fk93tw4r!19sChIJGyddO96hVogR5SgZoHh2rkU","Dr. Sellers Functional Medicine: Tracey Sellers, DC, CFMP",4.7,30,Holistic medicine practitioner,,,http://www.drtraceysellers.com/,+1 704-594-4744,Open · Closes 5 pm,Identifies as veteran-owned,,https://lh3.googleusercontent.com/p/AF1QipOpD_axIa-XiXVltGiM7PRDEVgcq-HW910aTsoj=w408-h467-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:18:08.116Z,,
"https://www.google.com/maps/place/Carlos+B.+Jorge,+MD/data=!4m7!3m6!1s0x88569d19c447aa45:0x181ae07e3f6a6a64!8m2!3d35.1998154!4d-80.8105154!16s%2Fg%2F1tks706n!19sChIJRapHxBmdVogRZGpqP37gGhg","Carlos B. Jorge, MD",4.8,17,Family practice physician,"3820 Randolph Hts Dr, Charlotte, NC 28205, United States","55XQ+WQ Charlotte, North Carolina, USA",http://www.companionhealthnc.com/,+1 704-360-5018,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep12_iPdoaeACSU5hv9-EzcxVnM3aaiQ4ZQzvzt2IOWpptPbj2FAby6j-1JsGyInuAPIYkc7ahlMGSsiAVOSjfMENsle7imInEoxUlmdqHUb7rfNz4m9AOwqQAA13JvtQZ9Vz8iPg=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:18:13.261Z,,
https://www.google.com/maps/place/Integrative+Health+Carolinas:+Dr.+Ana-Maria+Temple/data=!4m7!3m6!1s0x88569fe7406530c9:0xf213b4f133dfd5af!8m2!3d35.196557!4d-80.8393195!16s%2Fg%2F1vd720m1!19sChIJyTBlQOefVogRr9XfM_G0E_I,Integrative Health Carolinas: Dr. Ana-Maria Temple,5.0,60,Pediatrician,"2132 Lombardy Cir, Charlotte, NC 28203, United States","55W6+J7 Charlotte, North Carolina, USA",https://www.integrativehealthcarolinas.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,+1 704-533-1203,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipPtVRTLgWXd-AjTTN7kADXrz6Rob3IMOqoANUl5=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:18:18.428Z,,
"https://www.google.com/maps/place/Gretchen+Reis,+MD/data=!4m7!3m6!1s0x8856997753064f4d:0xdc0e336a8f96d5a9!8m2!3d35.1481053!4d-80.9296528!16s%2Fg%2F11v_5q15sr!19sChIJTU8GU3eZVogRqdWWj2ozDtw","Gretchen Reis, MD",5.0,54,Holistic medicine practitioner,"2550 W Arrowood Rd #106, Charlotte, NC 28273, United States","43XC+64 Charlotte, North Carolina, USA",https://www.integritywellnessmd.com/,+1 704-220-1770,Open · Closes 4:30 pm,,,https://lh3.googleusercontent.com/p/AF1QipOtgXPrcPeYccQeQQKWnYY7WSVAZvcG6sYRaHnP=w408-h611-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–1 pm,7:30 am–3 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:18:23.721Z,,
https://www.google.com/maps/place/Functional+Medicine+Charlotte/data=!4m7!3m6!1s0x8856abddee5846c1:0xaaa76b18c7934fed!8m2!3d35.4791099!4d-80.8912252!16s%2Fg%2F1s04cknp0!19sChIJwUZY7t2rVogR7U-Txxhrp6o,Functional Medicine Charlotte,4.9,162,Holistic medicine practitioner,"19453 W Catawba Ave Suite C, Cornelius, NC 28031, United States","F4H5+JG Cornelius, North Carolina, USA",http://www.functionalmedicinecharlotte.com/,+1 704-271-2954,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/p/AF1QipMsINPBYMZDoiHFcwZDnOc5BH3L33xlNCfCwTK5=w491-h240-k-no,true,9:30 am–6 pm,9:30 am–6 pm,Closed,9:30 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:18:28.741Z,,
https://www.google.com/maps/place/H.E.L.P.+Wellness/data=!4m7!3m6!1s0x88569e544a84fc91:0xb8c84aa94982b5c0!8m2!3d35.1718215!4d-80.8515!16s%2Fg%2F11f34msgc_!19sChIJkfyESlSeVogRwLWCSalKyLg,H.E.L.P. Wellness,5.0,5,Wellness center,"4400 Park Rd UNIT 308, Charlotte, NC 28209, United States","54CX+P9 Charlotte, North Carolina, USA",,+1 704-886-6676,Open · Closes 7 pm,,,https://lh3.googleusercontent.com/p/AF1QipMasC15EepXh8MKhMRn2dwSyCANNAVqMxz33ejl=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:18:34.095Z,,
https://www.google.com/maps/place/Thrive/data=!4m7!3m6!1s0x88569e3f6e5d0099:0xb42a44d89f0d7784!8m2!3d35.1562685!4d-80.8318348!16s%2Fg%2F11dxq4hr35!19sChIJmQBdbj-eVogRhHcNn9hEKrQ,Thrive,4.8,102,Gynecologist,"6401 Carnegie Blvd #2a, Charlotte, NC 28211, United States","5549+G7 Charlotte, North Carolina, USA",https://thrivecarolinas.com/,+1 704-390-7150,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwKbGbh_M5CZwCFdk8B-6JHTx16V-EKA_m_-SywOTTX3x5s2GkkhNVz87LkCqcoABtHlAy4ce2onDfOY1C12DsaE6u0dWl6L-rFtjhaMeoznUDRuyzOEOgPE9r4ZQ7AWlrcvth=w408-h543-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-02-23T16:18:39.071Z,,
