placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned,attributes
"https://www.google.com/maps/place/Carolyn+Kloepping,/@40.7414886,-74.1912884,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25398cf4c41c3:0xbc2b7804240c164d!8m2!3d40.7414886!4d-74.1912884!16s%2Fg%2F11n13ny5q2","Carolyn Kloepping,",3.7,3,Pain management physician,"90 Bergen St DOC 3400, Newark, NJ 07103, United States","PRR5+HF Newark, New Jersey, USA",https://rutgershealth.org/provider,+1 973-972-2085,Open · Closes 5 pm,,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:55:13.532Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
"https://www.google.com/maps/place/Andrew+G.+G+Kaufman,+MD/@40.7414886,-74.1912884,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25361031afab7:0xc76c5bd64a42110e!8m2!3d40.7414886!4d-74.1912884!16s%2Fg%2F1thghypd","Andrew G. G Kaufman, MD",3.3,12,Pain management physician,"90 Bergen St DOC 3400, Newark, NJ 07103, United States","PRR5+HF Newark, New Jersey, USA",https://rutgershealth.org/provider,+1 973-972-2085,Open · Closes 5 pm,,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:55:19.955Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Pain+Doctors+Medical/data=!4m7!3m6!1s0x89c2557737988c57:0xf8ad73f117be37f0!8m2!3d40.7329795!4d-74.1632984!16s%2Fg%2F11ww8d4dsn!19sChIJV4yYN3dVwokR8De-F_Fzrfg,Pain Doctors Medical,5.0,14,Medical office,"73-75 Ferry St, Newark, NJ 07105, United States","PRMP+5M Newark, New Jersey, USA",https://paindoctorsmedical.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 973-965-8963,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U-M8GDSl10McgO1_oXf8Kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.26446&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:55:24.501Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Jersey+Rehab+%26+Pain+Management:+Belleville/data=!4m7!3m6!1s0x89c2550256c9d4e7:0x507afdcd223bb64b!8m2!3d40.7833225!4d-74.1773425!16s%2Fg%2F1tdbrsl7!19sChIJ59TJVgJVwokRS7Y7Is39elA,Jersey Rehab & Pain Management: Belleville,4.2,45,Pain control clinic,"15 Newark Ave, Belleville, NJ 07109, United States","QRMF+83 Belleville, New Jersey, USA",https://jerseyrehab.com/,+1 973-844-9220,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepP1nnlb-XT9cGoE188MrRvHNe2ky2WOkzFmgO5GroV61TUmA6Z_hTLPOPs8r4VKPl0ntQG7RlRSYLmZBLIaXGqJ7gI5jzOXSuvCO3yXZozrEKqwUi0QsnvfNFm1nyaP0foT3G3Zw=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:55:29.036Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,,,
https://www.google.com/maps/place/Pain+Treatment+Specialists/data=!4m7!3m6!1s0x89c3ab169408093f:0x5f42daf9264d4efe!8m2!3d40.7731457!4d-74.2679026!16s%2Fg%2F11j7l1cq7x!19sChIJPwkIlBarw4kR_k5NJvnaQl8,Pain Treatment Specialists,4.9,85,Pain control clinic,"405 Northfield Ave #204, West Orange, NJ 07052, United States","QPFJ+7R West Orange, New Jersey, USA",https://www.paintreatmentspecialists.com/locations/new-jersey/west-orange/?utm_source=google&utm_medium=gmb&utm_campaign=west%20orange%20GMB,+1 973-609-5040,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMS3YpCBUipx1IKZB482Oc6D3x4HG9uxZA2Ev_h=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:55:33.422Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,9 am–7 pm,9 am–7 pm,,,
"https://www.google.com/maps/place/Allied+Neurology+Interventional+Pain+Practice,+PC+%E2%80%A2+Dariusz+Nasiek,+MD/data=!4m7!3m6!1s0x89c3ab4db49bc535:0x279463c4538c8cd!8m2!3d40.763397!4d-74.220614!16s%2Fg%2F11kbm4964k!19sChIJNcWbtE2rw4kRzcg4RTxGeQI","Allied Neurology Interventional Pain Practice, PC • Dariusz Nasiek, MD",5.0,70,Pain control clinic,"60 Evergreen Pl # 902, East Orange, NJ 07018, United States","QQ7H+9Q East Orange, New Jersey, USA",https://alliedspineinstitute.com/locations/east-orange-nj/?utm_campaign=gmb,+1 201-894-1313,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKC6XvqtnEM8BlLjboX6GAP0MC02RCq7CowqPQtXXptmQs1uxqhTCKTlwO84v4XVd4han6caOSx7Qg1d5ezjdkYShhWIYtbxq8GMaVDM5wPcgRI7PSJvtRzzYcgrM5VlBtmkvD2xupo_Zw=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:55:37.862Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Garden+State+Pain+%26+Orthopedics/data=!4m7!3m6!1s0x89c3ab97547abbcb:0x8d4813c1953d10b5!8m2!3d40.7714535!4d-74.2706771!16s%2Fg%2F11tck8z007!19sChIJy7t6VJerw4kRtRA9lcETSI0,Garden State Pain & Orthopedics,4.8,28,Pain management physician,"443 Northfield Ave Suite 302, West Orange, NJ 07052, United States","QPCH+HP West Orange, New Jersey, USA",http://www.gardenstatepain.com/,+1 973-777-5444,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqYES5ZIytTJ116OPmko3enp6LiaDxkXCN6efbPokBdKsZhw0AMEyxgbz9A6YhLl_HHZKFHvfYg445yyFNFqM6Be-8ud8a8m0jC2zsbRZ9UXNIebRvZLCQcQEBGJ8MSQfT-MLaYoA=w513-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:55:42.505Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/The+Center+for+Medical+Healing/data=!4m7!3m6!1s0x89c2546a9665d769:0xd56d5047920e7203!8m2!3d40.7432208!4d-74.1509256!16s%2Fg%2F1tlwgk6m!19sChIJaddllmpUwokRA3IOkkdQbdU,The Center for Medical Healing,5.0,5,Pain management physician,"620 Essex St 3rd Floor, Harrison, NJ 07029, United States","PRVX+7J Harrison, New Jersey, USA",http://www.thecenterformedicalhealing.com/,+1 888-485-0001,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v8zKX6Ve702oFNM8Wfl3nA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.33707&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:55:46.940Z,9 am–7 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,Closed,9 am–6 pm,9 am–6 pm,,,
"https://www.google.com/maps/place/Dr.+Shailendra+Hajela,+MD/data=!4m7!3m6!1s0x89c2550256c82b55:0x32c4ef76539793aa!8m2!3d40.7833204!4d-74.1773405!16s%2Fg%2F1tql5plm!19sChIJVSvIVgJVwokRqpOXU3bvxDI","Dr. Shailendra Hajela, MD",3.8,10,Pain management physician,"15 Newark Ave, Belleville, NJ 07109, United States","QRMF+83 Belleville, New Jersey, USA",https://jerseyrehab.com/doctor/hajela/,+1 973-844-9220,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GZ08sLn34Du9_1WZ2txJ-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.32582&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:55:49.245Z,,,,,,,,,,
https://www.google.com/maps/place/The+Family+Pain+%26+Wellness/data=!4m7!3m6!1s0x89c255ed0aadae51:0xa4f153d9c70318db!8m2!3d40.7846769!4d-74.1604433!16s%2Fg%2F11ygtfxtkh!19sChIJUa6tCu1VwokR2xgDx9lT8aQ,The Family Pain & Wellness,5.0,2,Pain management physician,"250 Mill St, Belleville, NJ 07109, United States","QRMQ+VR Belleville, New Jersey, USA",https://www.thefamilypainandwellness.com/pain-management-cinic-in-belleville-nj/#utm_source=GMB&utm_medium=GMB&utm_campaign=GMB,+1 201-815-7169,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNrF9p-AJyBZN_MDKUBG8Vr6iOw3-bkXmYkAuOS=w408-h434-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:55:53.561Z,8 am–5 pm,8 am–6 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
"https://www.google.com/maps/place/Todd+P+Stitik,+MD/@40.7414886,-74.1912884,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25361031afab7:0x4642db9350f30ab2!8m2!3d40.7414886!4d-74.1912884!16s%2Fg%2F1thqhnxt","Todd P Stitik, MD",5.0,2,Pain management physician,"DOC 3100, 90 Bergen St #3100, Newark, NJ 07103, United States","PRR5+HF Newark, New Jersey, USA",https://rutgershealth.org/provider/todd-p-stitik,+1 973-972-2802,Open · Closes 5 pm,,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:56:00.175Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Progressive+Pain+Management/data=!4m7!3m6!1s0x89c3ab9f00bfebd3:0x5e512957707073d5!8m2!3d40.7731731!4d-74.2679097!16s%2Fg%2F11f3xpm01v!19sChIJ0-u_AJ-rw4kR1XNwcFcpUV4,Progressive Pain Management,4.3,6,Doctor,"405 Northfield Ave #203, West Orange, NJ 07052, United States","QPFJ+7R West Orange, New Jersey, USA",https://www.progressivepain.com/,+1 848-206-5943,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNNuKUCuLyZCxepUvzQ-5ea0gFzlfLuEuLlsxnx=w408-h408-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:56:04.662Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,,,
"https://www.google.com/maps/place/Akawsi+Amponsah,/@40.7414886,-74.1912884,17z/data=!3m1!4b1!4m6!3m5!1s0x89c253ee3dbd8c9f:0x4ea4260919bca4fe!8m2!3d40.7414886!4d-74.1912884!16s%2Fg%2F11lm0wrt2j","Akawsi Amponsah,",1.0,1,Pain control clinic,"90 Bergen St DOC 3400, Newark, NJ 07103, United States","PRR5+HF Newark, New Jersey, USA",https://rutgershealth.org/provider,+1 973-972-2085,Open · Closes 5 pm,,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:56:11.041Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/New+Jersey+Spine+%26+Pain+Institute/data=!4m7!3m6!1s0x89c255cc56898ac5:0x53e7ccaef70719a0!8m2!3d40.7797506!4d-74.1391332!16s%2Fg%2F1tkmngh3!19sChIJxYqJVsxVwokRoBkH967M51M,New Jersey Spine & Pain Institute,4.5,8,Pain management physician,"59 Seeley Ave, Kearny, NJ 07032, United States","QVH6+W8 Kearny, New Jersey, USA",http://www.njspineandpain.com/,+1 201-436-0033,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O0rg6sto0Bmf7tbZzQT8aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.765688&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:56:13.457Z,,,,,,,,,,
https://www.google.com/maps/place/Mount+Prospect+Health+Center/data=!4m7!3m6!1s0x89c2545712011e6d:0xcbbc1034f1021bb4!8m2!3d40.7725801!4d-74.1677879!16s%2Fg%2F1wfvnkh8!19sChIJbR4BEldUwokRtBsC8TQQvMs,Mount Prospect Health Center,4.9,139,Chiropractor,"600 Mt Prospect Ave, Newark, NJ 07104, United States","QRFJ+2V Newark, New Jersey, USA",https://www.mtphc.com/,+1 973-485-2332,"Closed · Opens 10 am Thu

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNprxpSNXKFvxB5Jgwm-jS3HEVNfbH9ufuW2MZW=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:56:17.938Z,Closed,10 am–6:30 pm,Closed,Closed,Closed,10 am–6:30 pm,10 am–6:30 pm,,,
"https://www.google.com/maps/place/Star+Medcare+Medical+Center,+Newark+NJ/data=!4m7!3m6!1s0x89c25341d51457c5:0x1596173c9d2c6582!8m2!3d40.7209554!4d-74.1884306!16s%2Fg%2F11qqc0yw9k!19sChIJxVcU1UFTwokRgmUsnTwXlhU","Star Medcare Medical Center, Newark NJ",3.1,24,Medical Center,"62 Elizabeth Ave, Newark, NJ 07114, United States","PRC6+9J Newark, New Jersey, USA",http://starmedcarenj.com/,,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOfyTRx-E1jIkt1TAiwQbETSjwg0eZlTYknh7Ef=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:56:22.312Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,,
https://www.google.com/maps/place/Armenti+Medical+Group/data=!4m7!3m6!1s0x89c253193bb108d7:0x6cbf34aeccd8ab18!8m2!3d40.7275533!4d-74.1595259!16s%2Fg%2F11vqryt6d5!19sChIJ1wixOxlTwokRGKvYzK40v2w,Armenti Medical Group,4.9,285,Internist,"292 Lafayette St, Newark, NJ 07105, United States","PRHR+25 Newark, New Jersey, USA",https://nirvanahealthcare.com/?utm_source=GMBSocialClimb&utm_medium=ArmentiMedicalGroup,+1 866-643-1923,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP-Xh-gDlmuK9vV5j6G0EZFZqkVtfvl3Ks9oWj0=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:56:26.824Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Adam+C+Kenney/data=!4m7!3m6!1s0x89c2536137ca3da5:0xaaa7021c152f7420!8m2!3d40.7403004!4d-74.1901356!16s%2Fg%2F11ty7v7b3v!19sChIJpT3KN2FTwokRIHQvFRwCp6o,Adam C Kenney,5.0,1,Pain management physician,"150 Bergen St # I248, Newark, NJ 07103, United States","PRR5+4W Newark, New Jersey, USA",,+1 973-972-5672,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7CFjgCfG-vueuz1_IX0BFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.41663&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:56:29.088Z,,,,,,,,,,
"https://www.google.com/maps/place/Dipan+Patel,+MD+%7C+Spine+%2B+Joint+Specialist/data=!4m7!3m6!1s0x89c3aba1d3dfe1a9:0xeae942b83a74c583!8m2!3d40.7714535!4d-74.2706771!16s%2Fg%2F11td3fqpvr!19sChIJqeHf06Grw4kRg8V0OrhC6eo","Dipan Patel, MD | Spine + Joint Specialist",5.0,46,Pain management physician,"443 Northfield Ave Suite 302, West Orange, NJ 07052, United States","QPCH+HP West Orange, New Jersey, USA",http://www.gardenstatepain.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,+1 973-777-5444,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPAVncc73HyaurV8xNtDsKLCNj2uEsiDvj5W5O1=w408-h611-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:56:33.412Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Kessler+Rehabilitation+Center+-+Newark/data=!4m7!3m6!1s0x89c253926cef7e9f:0x9cd4f525c564ac12!8m2!3d40.7276593!4d-74.1510294!16s%2Fg%2F1tdw8zrw!19sChIJn37vbJJTwokREqxkxSX11Jw,Kessler Rehabilitation Center - Newark,4.9,99,Physical therapy clinic,"279 Ferry St, Newark, NJ 07105, United States","PRHX+3H Newark, New Jersey, USA",https://www.kesslerrehabilitationcenter.com/contact/find-a-location/nj/newark/newark/?ty=xt,+1 973-491-5072,"Open · Closes 8 pm

Confirmed by phone call 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOQarS27wUQgXWm5Rrw-VAu6bqtKBfa2Q_Sa15M=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-01-28T19:56:37.818Z,8 am–8 pm,11 am–8 pm,8 am–3 pm,Closed,Closed,8 am–8 pm,9 am–3 pm,,,
