placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Stanley+Steemer/data=!4m7!3m6!1s0x86e75ac4c44d7b17:0xe3184206f40725fa!8m2!3d31.7691886!4d-106.469126!16s%2Fg%2F1ptw9701z!19sChIJF3tNxMRa54YR-iUH9AZCGOM,Stanley Steemer,4.8,348,Carpet cleaning service,"1826 Myrtle Ave, El Paso, TX 79901, United States","QG9J+M8 El Paso, Texas, USA",https://www.stanleysteemer.com/locations/TX/El-Paso/1036,+1 915-591-2905,Closed · Opens 12 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosT6IBQknZyN36Ac7gzsjYLGKoznJPRtg2L31SLwY-Nn4Nc7eKV1RidRaFYPCnjfGu7IbRH1NfKmxnxY1EeV8TNv0BvoHEovXaEV-qsBGO3OmUBlx6pUkpWQTE989xfgIwNeE7zsysvVo=w600-h240-k-no,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:34:51.116Z,,
https://www.google.com/maps/place/Lariat+Restoration/data=!4m7!3m6!1s0x86e745ad68c361b7:0x9025a6e418028a93!8m2!3d31.7945034!4d-106.2900497!16s%2Fg%2F11fpq832qq!19sChIJt2HDaK1F54YRk4oCGOSmJZA,Lariat Restoration,4.8,48,Water damage restoration service,"3500 Confederate Dr Suite B, El Paso, TX 79936, United States","QPV5+RX El Paso, Texas, USA",http://www.lariat247.com/,+1 915-595-4357,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1IiDwq7-d6tMAlyfVxYjjrvbmFM51YLo2KFnjuy65IPA4B1-eIW-M4v-CArohwvFhVFl02FyKQsTUhvlS4IvZlQSx8UAO0eHJqBDjpNN3yzHxApOxlSBaAWq2D0KAwH6fkRB5=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:34:55.760Z,,
https://www.google.com/maps/place/Althouse/data=!4m7!3m6!1s0x86ddf90fcbb435c1:0x45f94efe85a7078a!8m2!3d31.8289013!4d-106.5682764!16s%2Fg%2F125_xvsw6!19sChIJwTW0yw_53YYRigenhf5O-UU,Althouse,3.9,64,Water damage restoration service,"4508 Osborne Dr, El Paso, TX 79922, United States","RCHJ+HM El Paso, Texas, USA",http://www.althouserestore.com/,+1 915-581-4347,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjEhFdlGFwlXBYk0XynElZSaczgdSkXuBo34t_CQSt6id0KEjlBy3qHBIJgJOieGoKs6rA8YDvL573XRCfmjoGlfgPZGzspCDH5mZipjaMNsnthBset3e0Uk1yeuTRWbvKWAdu=w408-h281-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:00.132Z,,
https://www.google.com/maps/place/Smith+%26+Ramirez+Roofing/data=!4m7!3m6!1s0x86e75a5ba7e764fb:0x84a4290008db67a8!8m2!3d31.7729987!4d-106.4745572!16s%2Fg%2F126305tbs!19sChIJ-2Tnp1ta54YRqGfbCAAppIQ,Smith & Ramirez Roofing,4.8,207,Roofing contractor,"1719 Wyoming Ave, El Paso, TX 79902, United States","QGFG+55 El Paso, Texas, USA",https://www.smithandramirezroofing.com/,+1 915-221-2853,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoz4pZTTGoTBmZHyo-nHL67dOd_JPD5ZJO5EsFo92u_CEdnL2uN7e128g4DTx0jqFScGwN0_xCKiwNxHoqurs5qc2A6sWen8fXyV5yP2mdp5uac6KPdPickYb7EUqA4GiPPfpUG=w408-h305-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:04.601Z,,
https://www.google.com/maps/place/Servicemaster+Professional/data=!4m7!3m6!1s0x86ddf90f42999f6d:0x491c75d9e8c1d431!8m2!3d31.8774656!4d-106.592891!16s%2Fg%2F11fsvzvvxm!19sChIJbZ-ZQg_53YYRMdTB6Nl1HEk,Servicemaster Professional,4.7,50,Water damage restoration service,"6180 Doniphan Dr Suite A-9, El Paso, TX 79932, United States","VCG4+XR El Paso, Texas, USA",https://www.servicemasterrestore.com/servicemaster-professional-restoration-el-paso?utm_source=GBP&utm_medium=organic,+1 915-621-1904,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGKBftlFJqDi7-xXQojS7T9lfyl_1Uj_iXGZoymfpK6NYRapiLNAanFVx6OQoESf_vanrTDcQjgZ-Yrga2_hDCBb02U-CiN_HbDK432B8yX5UBnEJSKZQlmGToS8kUOmYVBlt-=w823-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:09.094Z,,
https://www.google.com/maps/place/GEM+Disaster+Recovery/data=!4m7!3m6!1s0xab6f3c34f5aaa229:0x748e06d12d562bc1!8m2!3d31.727563!4d-105.879618!16s%2Fg%2F11mkx855jx!19sChIJKaKq9TQ8b6sRwStWLdEGjnQ,GEM Disaster Recovery,5.0,13,Water damage restoration service,,,https://www.gemdisaster.com/?utm_campaign=gmb,+1 915-259-6230,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoCbxpBQjiKYOSMX_U8HEusmGLDOT5SHOeNX2tzNNUMWeXfq2AwajqiL8jmtNmnK4WnX9hPwTqh7t-87Acjcyyy54ij2ldtwuCZyYCwlFu3piK6AWPTRu6CbeuLAIX8WT_Q3rwlYhomlUgb=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:13.378Z,,
https://www.google.com/maps/place/Rainbow+International+of+Central+El+Paso/data=!4m7!3m6!1s0x86e743839ef49f9b:0xaa44775bf577fe62!8m2!3d31.8120519!4d-106.417568!16s%2Fg%2F11c5xv3j0n!19sChIJm5_0noND54YRYv539Vt3RKo,Rainbow International of Central El Paso,4.1,10,Water damage restoration service,,,https://rainbowrestores.com/central-el-paso?cid=LSTL_RBW000202&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 915-772-1111,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerT5Xa2IuD8UEWJWxTD3bST8xYrSL0-aMOOIZpG1lK_R7oOzNfC59okyLmkyAniS5LnrDooMO_EfwgyBlJXgFKFbq7ZzBzNWTczGjBiXJbCiGYtSso4CidTdJoqKnKJquc0LP3i=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:18.010Z,,
https://www.google.com/maps/place/MRV+Construction/data=!4m7!3m6!1s0x20d9aaba93458da5:0xbca8c4d2badb5999!8m2!3d31.7979484!4d-106.390015!16s%2Fg%2F11sdp0n8r4!19sChIJpY1Fk7qq2SARmVnbutLEqLw,MRV Construction,5.0,15,Remodeler,,,http://mrvconstructionelptx.com/,+1 915-352-0800,Closed · Opens 7 am Mon,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoiAmij4g7JRvi6RRtm2J-UHxM_bvjWTEa0yK0_4Gw9kl4jEX33tV5mPoVy1VkCXKuYFv65dJBn1m7pw1dX9AxoX1zQLx_wV1DjpI80wQC3vhegq5EFGWk4YEQAZ1_wDA7jtTrlvA=w408-h544-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:22.418Z,,
https://www.google.com/maps/place/Bio-One+of+El+Paso/data=!4m7!3m6!1s0x86e7583f5105627d:0x9c28b266d93f0d48!8m2!3d32.488368!4d-105.5327601!16s%2Fg%2F11f3tzkfcq!19sChIJfWIFUT9Y54YRSA0_2WayKJw,Bio-One of El Paso,4.7,48,Crime victim service,,,http://biooneelpaso.com/,+1 915-588-2934,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyMg2X9rz9VFOQ5GErwdx10WL9H-pIYf1vA0fasaCAN4z8wfptfzrmtKqeKwxe3WlASc6W2NcJH6UvryCSQ4mHu2Q7rKVxMs3i6VrYsi9T7XMKK-wikpkFfl9FA56IdDo9GdAol3ES18SQ=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:26.974Z,,
https://www.google.com/maps/place/Mak+Roofing+%26+Construction/data=!4m7!3m6!1s0x86e7591d3af41937:0xbf505d018ad9f997!8m2!3d31.7555015!4d-106.4856644!16s%2Fg%2F12hqf956f!19sChIJNxn0Oh1Z54YRl_nZigFdUL8,Mak Roofing & Construction,4.7,386,Roofing contractor,"306 E Paisano Dr #587, El Paso, TX 79901, United States","QG47+6P El Paso, Texas, USA",https://elpasoroofings.com/,+1 915-691-0532,"Closed · Opens 8 am Mon

Updated by this business 9 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepL9kOqyliSnBwq4ZFBvKu0xPWrkW4vp-H-34ZXTxZ4i7SU1csAZmBuWupjuq7qTB8VUiq9Zr-h71svuqrGd2jtMKWFzUu1ah-dEhZW614IIXWXzmUVD8tXANF4u2nDzNOmyRjCRuG8B44=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:31.539Z,,
https://www.google.com/maps/place/Extraction+Pros+of+El+Paso/data=!4m7!3m6!1s0x2100bf91c2a650cf:0xcb97f633bf6fb086!8m2!3d32.027171!4d-106.586244!16s%2Fg%2F11ygtdyt3w!19sChIJz1CmwpG_ACERhrBvvzP2l8s,Extraction Pros of El Paso,5.0,15,Water damage restoration service,,,,+1 915-224-0281,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerEDXhB2IcND0yyfJAAgHqsnHMs_RX4Ou9yXmUxyRuvsAGWuhLhXRqLWY5MarpN086leduRHweLiJtN_ZYLmN5l44frzrLuADD_RTXEydLysymyWwP1KxJTRd3N1Qwr2ugZ6v_edfcVXFe7=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:36.261Z,,
https://www.google.com/maps/place/El+Paso+Mold+Specialists/data=!4m7!3m6!1s0x86e7516b0549aa29:0xa9e74d49e1c66acf!8m2!3d31.8703877!4d-106.4321674!16s%2Fg%2F11xh00rbqk!19sChIJKapJBWtR54YRz2rG4UlN56k,El Paso Mold Specialists,,,Water damage restoration service,"1 D, 3134, 4717 Hondo Pass Dr Suite #1D, El Paso, TX 79904, United States","VHC9+54 El Paso, Texas, USA",http://elpasomoldremovalservice.com/,+1 915-206-5906,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwernFxOlqOP2nlfE17AEQaJcO4FTtqk3QSFlJh_8r-y9Oygt51jQ9DieiE80BEweKG8D8cE-YTnVn-v9_i7OFoXdnz8p8-osYUSfF-Elvbcp7Mm2sOcTMF0S8JqyhDDVWydnywKgT5tNe1FV=w426-h240-k-no,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:40.763Z,,
https://www.google.com/maps/place/ServiceMaster+Water+Extraction+El+Paso+TX/data=!4m7!3m6!1s0x86ddf99265232991:0x875db0b6ad8ab508!8m2!3d31.8774656!4d-106.592891!16s%2Fg%2F11rscmhffg!19sChIJkSkjZZL53YYRCLWKrbawXYc,ServiceMaster Water Extraction El Paso TX,5.0,2,Water damage restoration service,"6180 Doniphan Dr Suite A-8, El Paso, TX 79932, United States","VCG4+XR El Paso, Texas, USA",,+1 915-231-9974,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqP49ZLI_veR25vuR0MMzf4lvDGiTMST9S0v1XP9_qksPuL70kbi_u3iQ7MEjAGWDhiqrw31xwFpJN8ubp-nCoU_ho0vcBPKiDa2z7xgg-QCBhwxGJUD1oYUVmAwYpdEBE24SjP=w823-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:45.158Z,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x86ddf822ab07c3fd:0x416f893dc0363c18!8m2!3d31.7912151!4d-106.4009129!16s%2Fg%2F1td7ns0l!19sChIJ_cMHqyL43YYRGDw2wD2Jb0E,Roto-Rooter Plumbing & Water Cleanup,4.6,828,Plumber,"6500 Boeing Dr Ste L260, El Paso, TX 79925, United States","QHRX+FJ El Paso, Texas, USA",https://www.rotorooter.com/elpaso/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 915-289-9627,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoieimWhJ9Iz7Am9Gr_As7fSPTsJxXf4Gl_FjB0N0wnM9BEjabaUbByZZlprZT7kbLtfybPgcvUsAiz_59qfGx39T_fPZw18xj6Bgc0kZO4VJN_aAib2HseQ3T-nahrv_8CMLlDyA=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:49.813Z,,
https://www.google.com/maps/place/Altamira+Drywall/data=!4m7!3m6!1s0xe4fea68325de199:0xe21c2affd88971f5!8m2!3d31.8120519!4d-106.417568!16s%2Fg%2F11lyn4qk32!19sChIJmeFdMmjqTw4R9XGJ2P8qHOI,Altamira Drywall,4.8,32,Dry wall contractor,,,http://www.altamiradrywall.com/contact,+1 915-922-8522,Open 24 hours,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZSKGiQ1w67_YnKxD6nlpZleoK508k0aqX4CIh7FV7yeCPjagMspmfh3o2XfyNwMttGsXuN70mCw5ziIMtA5yyqAwZYHb4D73by_BnoUkx_4AY8kBC1IgF7kxtNlTpD4RQKP2w3g=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T03:35:54.182Z,,
