placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Easy+Tree+Service/data=!4m7!3m6!1s0x88891db754ae298f:0x89e5ded6970e9c9!8m2!3d33.5318643!4d-86.8466395!16s%2Fg%2F11np6jtnhs!19sChIJjymuVLcdiYgRyelwae1dngg,Easy Tree Service,4.9,64,Tree service,"2117 6th Way W, Birmingham, AL 35204, United States","G5J3+P8 Birmingham, Alabama, USA",https://www.easytreeservice.com/,+1 205-436-9150,"Open 24 hours

Updated by this business 5 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJzsMZhVNhPemNzLbWjNxOwsaZ4fh-kmXl6dgK514Wwg-kaSRD-NAskBzqapr6SGKzERBU4u5ip_zhswHget122AkQjs0UaJx-hMQ_4Za_7ARdenyMcD45rt6qTx3QB4RO60A=w408-h542-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:33:35.993Z,,
https://www.google.com/maps/place/Tree+Worx/data=!4m7!3m6!1s0x88893d12654e1633:0x8313fced54cd3ad0!8m2!3d33.3121196!4d-86.687421!16s%2Fg%2F11l5kjr3p7!19sChIJMxZOZRI9iYgR0DrNVO38E4M,Tree Worx,,,Tree service,"224 Pickle Dr, Chelsea, AL 35043, United States","8867+R2 Chelsea, Alabama, USA",https://tree-worx.ueniweb.com/?utm_campaign=gmb,+1 205-365-6694,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RQbYGXsw3suTEQOm0D86yQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.83379&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:33:40.223Z,,
https://www.google.com/maps/place/Cahaba+Land+Services/data=!4m7!3m6!1s0x88895716b2033181:0x28a573bd19931992!8m2!3d33.4031779!4d-86.7400254!16s%2Fg%2F11hkr22by_!19sChIJgTEDshZXiYgRkhmTGb1zpSg,Cahaba Land Services,4.9,36,Tree service,"3409 Crossings Glen, Birmingham, AL 35242, United States","C735+7X Birmingham, Alabama, USA",http://www.cahabalandservices.com/,+1 205-585-3524,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGi5fUrRzD5ow5TLACzCQ8_DS9mKYmTonKyR0hfHLbwCQrTm5Hu3kuU6_CViYuQ-DmmKKnSZfQw-SMbWb_L6fArrRI1P5ri9EhWsgjPq_k62KYaFDnUkaRTkORv8qmd10xTlIS2Lg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:33:44.557Z,,
https://www.google.com/maps/place/Alabama+Urban+Forestry/data=!4m7!3m6!1s0x88891f11fc26edfd:0xc6757656f60dd06d!8m2!3d33.3229693!4d-86.8845684!16s%2Fg%2F11f3s5lgbs!19sChIJ_e0m_BEfiYgRbdAN9lZ2dcY,Alabama Urban Forestry,5.0,94,Tree service,"1998 Lakemont Dr, Birmingham, AL 35244, United States","84F8+55 Birmingham, Alabama, USA",https://alabamaurbanforestryservice.com/,+1 205-441-2827,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKiQv-a2NnUjqX1rub5V-24DxSQHG-GHgevyBPLtcWkRbxn4C8RkmoSGNeA5qmAUL25-DWLcPiLzmnLth8fQEu7Km8bxe4p9C63PTruoWfIwhyO7Vj4jr7XNS2O9Es0VHxl17B=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:33:49.038Z,,
https://www.google.com/maps/place/RJ+Tree+Service/data=!4m7!3m6!1s0x888919643d970a91:0xeed3380062a7e7d!8m2!3d33.482195!4d-86.799444!16s%2Fg%2F1tmcm_nw!19sChIJkQqXPWQZiYgRfX4qBoAz7Q4,RJ Tree Service,4.9,55,Tree service,"2710 16th Pl S, Birmingham, AL 35209, United States","F6J2+V6 Birmingham, Alabama, USA",https://www.rjtreeservice.com/,+1 205-871-3617,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZu9fwQSSNpjVxubImZweePAi5cSyTXm0AAUJFW3ew4Evxxec7ZXb1mUYrhpN1tWndqIq-UMwyc5ysiW2Htia3GDk7ShJ3Ae6M2rcs2e7j5B7m3k3IvHytyK2KNbA_1wXlB0em=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:33:53.351Z,,
https://www.google.com/maps/place/Precision+Tree+Service/data=!4m7!3m6!1s0x888921930c51ffef:0x529fbeee737055d6!8m2!3d33.5048009!4d-86.920314!16s%2Fg%2F12hk64zy7!19sChIJ7_9RDJMhiYgR1lVwc-6-n1I,Precision Tree Service,4.7,60,Tree service,,,https://treesbirmingham.com/,+1 205-283-9190,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfesJ-aG5dL53bgdvd6dSrsTHcM5c1t9FxPU7FqNQq1v94Z36AJBfUKYz1e6SB7Ji8bxKJkyV4HzyLOE36jSXWxoJ77u283Dz2mXHMSA2AozZ-0kOaFNAWBaZl_C__xqmFJOIl=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:33:57.608Z,,
https://www.google.com/maps/place/Gray%27s+Tree+Services/data=!4m7!3m6!1s0x8888e09d7a62dd59:0xd74ed472777078ed!8m2!3d33.3495452!4d-86.8980699!16s%2Fg%2F12630hm48!19sChIJWd1iep3giIgR7Xhwd3LUTtc,Gray's Tree Services,4.8,278,Tree service,"3685 Parkwood Rd, Bessemer, AL 35022, United States","84X2+RQ Bessemer, Alabama, USA",http://graysroofingandtreeservices.com/,+1 205-651-2499,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtBQ18h46OMQPERMZtL5xRYbqyOwbSmck7msOxcSWcAznEoZE8iG0gSDtSC0Xu98qfZ2A5H8UKQXtAyRKmrpO4sKPtotzloVkIYEjkGrd7D0TQp6qrLFtN1ho6tmbSkX8BM83hrEVOfDmR=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:34:01.974Z,,
https://www.google.com/maps/place/Jon%27s+Tree+Service/data=!4m7!3m6!1s0x88892604e5c89d73:0x659c8741ced3f1a3!8m2!3d33.2907803!4d-86.7634598!16s%2Fg%2F1tc_4w6h!19sChIJc53I5QQmiYgRo_HTzkGHnGU,Jon's Tree Service,4.1,102,Tree service,"4795 Co Rd 11, Pelham, AL 35124, United States","76RP+8J Pelham, Alabama, USA",https://birminghamtreeguy.com/,+1 205-621-3000,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIuAOwHM3SI9D4Xxz8xXYK3Pj_A0MQ_kbDXAVtJwHxcszZDwe15j0nIehV_QGmCsJ2Om9EJPdP8PuFXbtkFwv1x9vPbNabCDEY3a9IkPUsWWD4ccX0alwWAo_HnRyA-cgaKnmWlw=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:34:06.330Z,,
https://www.google.com/maps/place/Cahaba+River+Tree+Service/data=!4m7!3m6!1s0x8889716b15dfc9a3:0xa942f60d62e7df0!8m2!3d33.5974387!4d-86.4577773!16s%2Fg%2F11gzq6twml!19sChIJo8nfFWtxiYgR8H0u1mAvlAo,Cahaba River Tree Service,4.9,76,Tree service,"2095 Kelly Creek Rd, Odenville, AL 35120, United States","HGWR+XV Odenville, Alabama, USA",https://www.cahabatreeservice.com/,+1 205-405-1336,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQ09sSubyQk4QpVQqwlqnMg6viWxURK8Jm2x_wGbNrN9QOM_rnid9n6VZ8mDm91yj-sI6JckyeDP-jCXqtOI2dpAkD963Z1XWmGWijQfYQ_xVDkUmvdjkASfrvBQS1KgvDnGYssKvhhM0=w408-h611-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:34:10.714Z,,
https://www.google.com/maps/place/Chelsea+Lawn+Care+%26+Landscaping+by+Deep+Green+Lawn+Care/data=!4m7!3m6!1s0x88893d54a0ec9c09:0xe101ce6dcbc9963b!8m2!3d33.3154129!4d-86.6711817!16s%2Fg%2F11h88rpvs9!19sChIJCZzsoFQ9iYgRO5bJy23OAeE,Chelsea Lawn Care & Landscaping by Deep Green Lawn Care,5.0,6,Lawn care service,"16700 Hwy 280 Suite A #242, Chelsea, AL 35043, United States","888H+5G Chelsea, Alabama, USA",https://deepgreenlawncare.com/locations/chelsea/,+1 205-660-1234,Closed · Opens 7 am Wed,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHT-5k2fm7CbDCzh55O-GjJpXMB8aWtIDKT3HNkSXL-yWQgSa5Lqdo1aYJ14kOnDM0i0NYZATWFSkgfub7o51GbfZUFRDmin2Wo5M9axIdAr5Ly4p0-NUcJG5k_6f7_7qvC_l88=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–2 pm,Closed,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:34:15.006Z,,
https://www.google.com/maps/place/Zamora+Tree+Service+LLC/data=!4m7!3m6!1s0x8889029aacd551db:0x6c665121e8b74e34!8m2!3d33.613409!4d-86.891315!16s%2Fg%2F11cndbb381!19sChIJ21HVrJoCiYgRNE636CFRZmw,Zamora Tree Service LLC,4.8,4,Tree service,"3130 Una St, Birmingham, AL 35214, United States","J475+9F Birmingham, Alabama, USA",http://www.zamoratreeservicellc.com/,+1 205-586-5812,Closed · Opens 7 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iBShBDfiw9ehdSgC5ualwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.2295794&pitch=0&thumbfov=100,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:34:19.239Z,,
https://www.google.com/maps/place/Heritage+Lawn+and+Tree+Care/data=!4m7!3m6!1s0x88893f8bfd317fc5:0xd1f2d8559c5d2e1f!8m2!3d33.3810157!4d-86.649377!16s%2Fg%2F11s90rbcr7!19sChIJxX8x_Ys_iYgRHy5dnFXY8tE,Heritage Lawn and Tree Care,4.6,33,Lawn care service,"2205 Harris Wright Dr, Birmingham, AL 35242, United States","99J2+C6 Birmingham, Alabama, USA",https://heritageltc.com/,+1 205-995-3331,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHHJdlaZ02Ge3KYquPbveFXXaSZscUbbUWIIHgWH-tKfCwx6F32TaU2O9_6GU1OWyouTg2Ce3k-yUK7-KFbY52EOZJaDr2TcImKIPORdLrOr7M9hcHcPJHOzJhXRHxKDXsPkb9XHWvLnoS=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:34:23.516Z,,
"https://www.google.com/maps/place/Evans+Tree+Service,+Inc./data=!4m7!3m6!1s0x88897198f75b02fb:0xb6d465d85392db83!8m2!3d33.5245575!4d-86.7939502!16s%2Fg%2F11hzwdt7dv!19sChIJ-wJb95hxiYgRg9uSU9hl1LY","Evans Tree Service, Inc.",5.0,42,Tree service,"3005 Messer Airport Hwy, Birmingham, AL 35203, United States","G6F4+RC Birmingham, Alabama, USA",https://evanstreeservice.com/?utm_campaign=gmb,+1 205-879-1263,"Closed · Opens 7 am Wed

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSwgY97fmW9_QFvzh0GrB9tpRdfPde7uT7KAo69p8BxWvt710a4Tzr82CzKTSMdYb18G620d-F4-StjM0Nqd7FhJ2UDMxipSQ77N9f_hFlSAoaIOTgjgfuXtGN3wiTODbhWHwoNQ=w408-h272-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:34:27.922Z,,
https://www.google.com/maps/place/Big+Dig+Demolition+and+Excavating/data=!4m7!3m6!1s0x47abdb10f712324f:0x1b385069ae610af6!8m2!3d33.3016912!4d-86.6880775!16s%2Fg%2F11stxqs6lc!19sChIJTzIS9xDbq0cR9gphrmlQOBs,Big Dig Demolition and Excavating,5.0,19,Demolition contractor,"149 Sunset Lake Dr, Chelsea, AL 35043, United States","8826+MQ Chelsea, Alabama, USA",https://www.bigdigdemos.com/,+1 205-641-2553,Closed · Opens 7 am Wed,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPhCny-rtow73XC9j5Y9BXLee-CMJs9i91zKK0kFYpXInGbKalOyhrfPGk7-Mlrl6VN1kr-6CduRdN3-b0oP3mT2OEG5f1Jhz_pj88HoNWvsORF64QKuzjOcChUZT-Uzt6rnW8L2Bhejk=w408-h306-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:34:32.325Z,,
https://www.google.com/maps/place/Brothers+Tree+Service+LLC/data=!4m7!3m6!1s0x8888e332658bec6f:0xe14441daeb167aea!8m2!3d32.6980925!4d-87.1728248!16s%2Fg%2F11s9vwr5v9!19sChIJb-yLZTLjiIgR6noW69pBROE,Brothers Tree Service LLC,5.0,103,Tree service,,,http://www.brotherstreeservicellc205.com/,+1 205-784-6162,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHszl4qDQzH3-iZ1bRYr4j5XVENxYTaazz_gRH-FUhEdnE-FE7pQTt37g9o7np-jiLAUarqNt7Dro-2r4q54-D2iu4UGgUuLlV8p0fJRtqO-3EC4rCaNdSYWONM8pVnaKBiNUys=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-04-29T04:34:36.575Z,,
