placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,info,attributes,error
https://www.google.com/maps/place/Schwartz+Landscaping/data=!4m7!3m6!1s0x89c4397d4851fd27:0x681d458a919cd4f1!8m2!3d40.6!4d-75.47!16s%2Fg%2F1tgny4wb!19sChIJJ_1RSH05xIkR8dSckYpFHWg,Schwartz Landscaping,5.0,1,Landscaper,"Allentown, PA 18105, United States","HGXJ+X2 Allentown, Pennsylvania, USA",http://www.schwartzlandscapinginc.com/,+1 610-392-3115,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0jn2KBWoCklznDwr2Dmqmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.71457&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:49:31.853Z,,,,
https://www.google.com/maps/place/Acuario+Landscaping+Maintenance+and+Service/data=!4m7!3m6!1s0x47307bb86e0c4007:0xf9350a421b67c4ab!8m2!3d40.5922867!4d-75.4362118!16s%2Fg%2F11sq4wx9j5!19sChIJB0AMbrh7MEcRq8RnG0IKNfk,Acuario Landscaping Maintenance and Service,5.0,2,Landscaper,"816 E Susquehanna St #1, Allentown, PA 18103, United States","HHR7+WG Allentown, Pennsylvania, USA",http://www.arllandscaping.com/,+1 835-248-6081,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LbCwOESOH8O4SoR0UuiqaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.79584&pitch=0&thumbfov=100,false,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:49:36.663Z,,,,
"https://www.google.com/maps/place/Cressman+Family+Lawn+Care,+LLC/data=!4m7!3m6!1s0x89c43bce0eae723f:0x89053a5d16e6ac05!8m2!3d40.5897164!4d-75.4193051!16s%2Fg%2F11fwbp9q41!19sChIJP3KuDs47xIkRBazmFl06BYk","Cressman Family Lawn Care, LLC",4.2,15,Lawn care service,"1542 E Emmaus Ave, Allentown, PA 18103, United States","HHQJ+V7 Allentown, Pennsylvania, USA",http://www.cressmanfamilylawncare.com/,+1 610-751-0828,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNWm_xjXf6kQt892NH1o_dlhX3Ig8iSTsBknKNWVH2ALg_KVKP0wpBzErybiQ3EWcy5jLvYpsduUd6TYlV3Ecz44BKonFOXOumZw1JsY9_PIy2mF9kEUoy3EU3Anq7SOW-oSQ=w426-h240-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,9 am–6 pm,11 am–4 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:49:41.531Z,,,,
"https://www.google.com/maps/place/Plantique,+Inc./data=!4m7!3m6!1s0x89c43105f366f907:0xc00660edd1fa69c3!8m2!3d40.5799354!4d-75.58546!16s%2Fg%2F1tp286c2!19sChIJB_lm8wUxxIkRw2n60e1gBsA","Plantique, Inc.",4.4,94,Landscaper,"6344 Schantz Rd, Allentown, PA 18104, United States","HCH7+XR Allentown, Pennsylvania, USA",http://www.plantique.com/,+1 610-395-6940,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMAuEMXDje5U-DOXLtPx-JrfB7vYufSMyUh-SAgZPfxymJJ3mzvzIhgwaoCvnoz8Aq8ezWQtjoOFg7_I6ppey1N2K3LaboZZ3J6S_1ftIo9Z4UbEnDpBAvX5GioPxBHUVcpEUHjZO_I0IQ=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:49:46.344Z,,,,
"https://www.google.com/maps/place/USG+Landscaping,+LLC/data=!4m7!3m6!1s0x89c43a2a396bbf17:0x7b9dfaba5db93087!8m2!3d40.5903!4d-75.4840759!16s%2Fg%2F11gd214fhm!19sChIJF79rOSo6xIkRhzC5Xbr6nXs","USG Landscaping, LLC",5.0,7,Lawn care service,,,http://usglandscaping.com/,+1 610-515-3577,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnMH7MVkZOshpYwTMLn4BUcv-5rhWdcDVgi3Pd13KAUVncV2F4kdBKMdWhURVG-NNYqKxNYQIcrYMuc2nLjzpNJBSuWyl-xEzsQWuo6qCOZ5qlxtIvXtQKRRRKWghI-srPRVzpCSTk4Fpr=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:49:51.433Z,true,,,
https://www.google.com/maps/place/D%26Y+Landscaping+%26+Lawncare/data=!4m7!3m6!1s0x87c17471d036383:0x4efc8dfb29ac6312!8m2!3d40.6066754!4d-75.4601328!16s%2Fg%2F11rdc5tf0x!19sChIJg2MDHUcXfAgREmOsKfuN_E4,D&Y Landscaping & Lawncare,4.9,51,Lawn care service,"37 N 2nd St, Allentown, PA 18101, United States","JG4Q+MW Allentown, Pennsylvania, USA",https://www.dylandscapingandlawncare.com/,+1 484-619-3654,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUXaJdHtGmRXHZHTp3HsxZz1tQaYn-f5TwwjisXr49iPUbfhY3I-FLp-XeKhWDrjBRRDdPaMCO1MKoVNVB8EsAVB1UX1GBMFEiVCuahtpHiPRnzQtj8zTP7Y-yUocVLUtvN8tK9Q=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:49:56.281Z,,Identifies as Latino-owned,,
https://www.google.com/maps/place/Promised+land+landscape+LLC/data=!4m7!3m6!1s0x89c439953aabdb29:0x7e7bfa14736ab160!8m2!3d40.6136248!4d-75.4694373!16s%2Fg%2F11yzpbknfw!19sChIJKdurOpU5xIkRYLFqcxT6e34,Promised land landscape LLC,5.0,5,Landscaper,"396 Tilghman St, Allentown, PA 18102, United States","JG7J+C6 Allentown, Pennsylvania, USA",https://www.promisedlandlandscape.com/,+1 484-403-8806,"Open · Closes 5 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHW6n2LcPyQ2r8L4RMgIxrdKNz1pTI5-uUGFtNHSFm81EnkkU-R2Sgma8Y7vRt3wv1Z36WU4bOIo3zDs6AHiETIm96JmBhsZUiQCv6f7gYXFMegl1pllMhEn7t5Dcro4WKpbBpB5-3R-sRb=w408-h612-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9:30 am–3:30 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:50:01.112Z,,,,
https://www.google.com/maps/place/Manny%27s+Lawn+%26+Tree+Service/data=!4m7!3m6!1s0x89c439e67dda2459:0xf65843544e24af91!8m2!3d40.6208624!4d-75.4631166!16s%2Fg%2F11r2ztbv18!19sChIJWSTafeY5xIkRka8kTlRDWPY,Manny's Lawn & Tree Service,4.9,44,Tree service,"1045 Fullerton Ave, Allentown, PA 18102, United States","JGCP+8Q Allentown, Pennsylvania, USA",https://mannyslawntreeservice.com/,+1 484-403-5641,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUfiYLDk5Gz_0uI7BEt291sPOKJz7rcmp6RwBCviqKHK_V1IBgRORNRQx3oadU13EEfinYnwr_7vv4WCsZRbl6jtj6KN5wM5b-sr2DDnorbVbRPghkNRaW5r76IR4b0495uAf82FX-fevC=w408-h544-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:50:06.207Z,,,,
https://www.google.com/maps/place/G+Outdoor+Living+%26+Design/data=!4m7!3m6!1s0x89c4393b747ca927:0x9854cdae0433db06!8m2!3d40.6259066!4d-75.4444505!16s%2Fg%2F11wh_b4606!19sChIJJ6l8dDs5xIkRBtszBK7NVJg,G Outdoor Living & Design,5.0,11,Landscape designer,"1036 N Irving St, Allentown, PA 18109, United States","JHG4+96 Allentown, Pennsylvania, USA",https://goldoutdoorliving.com/,+1 610-849-3758,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEegMezOxnZDsMMivo2_MVLsCJH1wjJ412rnbgLkIZm4Fn_Ud8owX77P24twc4SBCA_XTBi1VXtJwAXd5JIt8nH9QyJOx3qOVGKhY4u9-w7Uo8vYM1Y726po8bQ76WkfXgSlK0rOPngfV8=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:50:11.174Z,,LGBTQ+ friendly,,
"https://www.google.com/maps/place/A%26C+Lawnscaping,+LLC/data=!4m7!3m6!1s0x87fe3fa8856867ef:0x2abdc25c09488dc!8m2!3d40.593028!4d-75.483838!16s%2Fg%2F11htcvpjz1!19sChIJ72dohag__ocR3IiUwCXcqwI","A&C Lawnscaping, LLC",5.0,10,Landscaper,,,,+1 484-602-5414,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEV9_gaHR5LIPthfEnpBt6XJWhD1PS0WOQf8lVbs4xiI-NNXobjx5yPCXvuKLj3fzgK_RNKl-xOmc1sS9XLM6bKkXutM6uORZ_nnezVnNZfDapPVYIIkcQx5lc0piDrIbQ_4KzG=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:50:16.114Z,,,,
https://www.google.com/maps/place/Oasis+Property+Services/data=!4m7!3m6!1s0x89c431bf2801828b:0x8deb2adfca48384b!8m2!3d40.5907891!4d-75.573926!16s%2Fg%2F11h64jdt6m!19sChIJi4IBKL8xxIkRSzhIyt8q640,Oasis Property Services,4.9,135,Lawn care service,"5226 Oakview Dr, Allentown, PA 18104, United States","HCRG+8C Allentown, Pennsylvania, USA",http://go-oasisps.com/,+1 610-802-0852,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGITX-IuQbWC1a_qVfryLVDP7FBVwZ8gL3W6JXy9EK3BpWuuRH5FqEY0VO3jeVET3qdRh_kU5cSDSFuaezmz_sMzMjj21J2btBnfi4j-SSQzmQmeumAdIrQcFKwbSfpcTNU0sRr=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:50:21.158Z,,,,
https://www.google.com/maps/place/Lehigh+Valley+Landscape/data=!4m7!3m6!1s0x89c43b9b91334ead:0xe5e247d062e276ae!8m2!3d40.562405!4d-75.450013!16s%2Fg%2F1tj5m2_n!19sChIJrU4zkZs7xIkRrnbiYtBH4uU,Lehigh Valley Landscape,5.0,1,Landscape designer,"3058 S Pike Ave, Allentown, PA 18103, United States","HG6X+XX Allentown, Pennsylvania, USA",http://www.lehighvalleylandscape.com/,+1 610-691-5558,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Fa6roDit_okAYRMzkwCgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.62424&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:50:23.835Z,,,,
"https://www.google.com/maps/place/Haring+Lawn+%26+Landscape,+LLC/data=!4m7!3m6!1s0x89c43a009acbee55:0xcb051c1e25390829!8m2!3d40.6030384!4d-75.5270523!16s%2Fg%2F11l5tm5ggq!19sChIJVe7LmgA6xIkRKQg5JR4cBcs","Haring Lawn & Landscape, LLC",5.0,6,Landscaper,"3024 Livingston St, Allentown, PA 18104, United States","JF3F+65 Allentown, Pennsylvania, USA",http://haringlawn.com/,+1 484-619-0826,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-0njxgQ9EXFbY43DMsdGAGjwI9Tl_X6evKe3iqlcVkiWVFn-uMyxFIf3qkHEnpbFDvVJHJi8AZLWwb930MryHvl3mSgHf22XWuxqectv_MEHWr7RzjyqiC-rSElRzoaKK4Zyo7Q=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,12–4 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:50:28.638Z,,,,
https://www.google.com/maps/place/Gutter+Twins/data=!4m7!3m6!1s0x89c43991a91c968d:0x33f9c5579a480b03!8m2!3d40.6049521!4d-75.4452658!16s%2Fg%2F11yp67hw_2!19sChIJjZYcqZE5xIkRAwtImlfF-TM,Gutter Twins,5.0,607,Gutter service,"271 E South St, Allentown, PA 18109, United States","JH33+XV Allentown, Pennsylvania, USA",http://www.guttertwins.com/,+1 484-514-1718,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtl4qjWNM8g_LP_KfDbuB-SqGyyUsO4Q1irAtI-JD_LbOefmiSrAVvknIhBg2dKESJGG3mVgEU_SOwG4augkVv-WEFHVdqmAj4tIu3MfNEpD7rODCQKCZ6sSZDrXE5puSiYUybKLTaTdI=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:50:33.796Z,,,,
"https://www.google.com/maps/place/Western+Lehigh+Services,+Inc/data=!4m7!3m6!1s0x89c431999e011b1d:0x41f73e09633b3320!8m2!3d40.5687795!4d-75.6020519!16s%2Fg%2F1tv252dt!19sChIJHRsBnpkxxIkRIDM7Ywk-90E","Western Lehigh Services, Inc",4.6,28,Swimming pool contractor,"7127 Ruppsville Rd, Allentown, PA 18106, United States","H99X+G5 Allentown, Pennsylvania, USA",https://westernlehighservices.com/,+1 610-395-5557,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSivmCFq6dZui_LopMlpBOTWF0C9cwo_rXhav9PoOeaKcxc49cKU76SB9yt4AW9ZgtYmvYdSV0IP1diCy5lPscr1ri_AiJf-0PibTBJ1DLZUrKSsKuqTrPNfkoMkgxJu3MuAmid6x-GrQs=w408-h272-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:50:38.905Z,,,,
https://www.google.com/maps/place/Elias%27s+Landscaping+Co/data=!4m7!3m6!1s0x89c43ecd813ddb85:0xe672f7ee93676fa9!8m2!3d40.6235437!4d-75.4312422!16s%2Fg%2F1tfmjs38!19sChIJhds9gc0-xIkRqW9nk-73cuY,Elias's Landscaping Co,4.0,1,Landscaper,"1633 E Cedar St, Allentown, PA 18109, United States","JHF9+CG Allentown, Pennsylvania, USA",,+1 484-347-3201,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IeYtLvChp_YmkRb0HVl9jQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.25735&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:50:41.542Z,,,,
