placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,error
https://www.google.com/maps/place/A%26L+Tree+Service/data=!4m7!3m6!1s0x549e1f6429ccae85:0x8ebcbe0c821fb422!8m2!3d47.7214805!4d-117.2980783!16s%2Fg%2F11q8wl4jp7!19sChIJha7MKWQfnlQRIrQfggy-vI4,A&L Tree Service,4.9,61,Tree service,"7912 E Bigelow Gulch Rd, Spokane, WA 99217, United States","PPC2+HQ Spokane, Washington, USA",http://www.al-trees.com/,+1 207-522-6894,"Closed · Opens 7 am Wed

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVpPv9-lYb-cTym88sthCiSoVlihCnzQQfREe5Wb7nDV-y2JkiCgelL21XvLRhSrUcGKya6CQ9VNqSQg1B8urYht5v_24QXOaGweIUxZhLgURnY9o5uTVZYE164hJQsI0iX1ELF24qq2G-=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T06:26:54.134Z,,
https://www.google.com/maps/place/Arbor+Tree+Care/data=!4m7!3m6!1s0x549e18a2c1583a8f:0x901997f506c5e27f!8m2!3d47.6590118!4d-117.3802047!16s%2Fg%2F11cr_02z69!19sChIJjzpYwaIYnlQRf-LFBvWXGZA,Arbor Tree Care,1.0,1,Tree service,"125 N Crestline St, Spokane, WA 99202, United States","MJ59+JW Spokane, Washington, USA",https://www.treeremovalspokanewa.com/,+1 509-823-1030,Closed · Opens 7 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Hwfwz8WXH-Et4QDpww6GFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.66809&pitch=0&thumbfov=100,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T06:26:58.924Z,,
https://www.google.com/maps/place/Advanced+Arborists+Tree+Service/data=!4m7!3m6!1s0x549e2143607ec805:0xdfa944290ee43067!8m2!3d47.6609374!4d-117.2439883!16s%2Fg%2F11qg0kbdfh!19sChIJBch-YEMhnlQRZzDkDilEqd8,Advanced Arborists Tree Service,5.0,161,Tree service,"11925 E Valleyway Ave #99206, Spokane Valley, WA 99206, United States","MQ64+9C Spokane Valley, Washington, USA",http://www.advancedarboristsspokane.com/,+1 509-999-8603,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzfVAUVaipXe8Dc1KlqcInzo9MzMj-opkRdN74hOUNo8fts68SR9cV4tSj1GBNqnP3elm4LRHzFcDgx3DgfxJWs8GdptR6FQGLX-eHC2YyO-aogCqKXuh9oPyASekUW_LuibUJX2BbpH1-=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T06:27:04.062Z,,
https://www.google.com/maps/place/A1+Tree+Service+-+Pruning+Trimming+Removal/data=!4m7!3m6!1s0x5361dfb18dd9ec8b:0x9a08cbd552259e9a!8m2!3d47.67418!4d-117.166132!16s%2Fg%2F125_vdb3n!19sChIJi-zZjbHfYVMRmp4lUtXLCJo,A1 Tree Service - Pruning Trimming Removal,4.9,184,Tree service,"17718 E Indiana Ave, Spokane Valley, WA 99016, United States","MRFM+MG Spokane Valley, Washington, USA",http://www.a1treeservicespokane.com/,+1 509-818-4020,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyW9PXdoTLlCml3PwuIl-nmV0JZpL_R80EXMLoLObHzjVfCJzCnYReLjldCqv5gGcHT3LNTqyeECeXnyaST2q5sVk2_-k0y9pZbArfhl9ubrG7V93QnEa-ZdnWjUv5FjX90-7v=w408-h408-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,10 am–3:30 pm,10 am–3 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T06:27:08.929Z,,
https://www.google.com/maps/place/Spokane+Tree+Pro/data=!4m7!3m6!1s0x549e21cbb2424587:0xce5b8bbd508aaa50!8m2!3d47.6589011!4d-117.1584082!16s%2Fg%2F11df114x7_!19sChIJh0VCssshnlQRUKqKUL2LW84,Spokane Tree Pro,4.8,158,Tree service,"18323 E Bow Ave, Spokane Valley, WA 99016, United States","MR5R+HJ Spokane Valley, Washington, USA",https://www.spokanetreepro.com/,+1 509-998-2771,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEF3GzxcjGKrRbGY3o5E6ZP8LaCa1yddzvEUYdGCKsK2ahzqyIjNLMXH7u3cXpVxfM3iUCKr9ldal6ITJhPKzdPKnB0yqQJoYGvaAssmAozfrIFoQfCdOfDTrLLYlyLSJD6QSXvdw=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T06:27:13.780Z,,
https://www.google.com/maps/place/JTC+Demolition+Spokane/data=!4m7!3m6!1s0x549e19e441cfc6ab:0xc564769ad985d06c!8m2!3d47.6542306!4d-117.4191334!16s%2Fg%2F11yv1fbkpr!19sChIJq8bPQeQZnlQRbNCF2Zp2ZMU,JTC Demolition Spokane,5.0,10,Demolition contractor,"425 W 2nd Ave Suite 102, Spokane, WA 99201, United States","MH3J+M8 Spokane, Washington, USA",https://jtcdemolition.com/spokane,+1 509-822-2771,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6MDRm7B-pyh-4BM-tMFaOdKMfEV4SlQg_E99kKu1Xr4gniMGVcFpRBMsyr3C_yx8UQqIN6cz2QWhWzmKt2YRgt1ixd05YgJRSEilXbrBFRwSR68Hiy3sHkFTiOFTH1B26DU1vbHvTden-=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T06:27:20.120Z,,
https://www.google.com/maps/place/SUNSET+TREE+SERVICE+LLC/data=!4m7!3m6!1s0x5389b7b3e9febc9:0x977dbaaf22362e80!8m2!3d47.727028!4d-117.3757!16s%2Fg%2F11v0k4fmf8!19sChIJyeufPnubOAURgC42Iq-6fZc,SUNSET TREE SERVICE LLC,5.0,107,Tree service,,,https://sunsettreeservicespokane.com/,+1 509-475-2913,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnwQeYkLCkgQk_G2UNDG1evfdkt1UAVsf4tDg2yekK2_R_zyGddvP5USAN0q5uOQ04fRBFr9j_ZOstXGAFeh-Cx_PeFC72NjGripqL9djNlKp_gX0oLg-wfslU7aki9jO4rrB0vgTbUX4=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T06:27:25.022Z,,
https://www.google.com/maps/place/Tree+Services+Spokane/data=!4m7!3m6!1s0x549e1c568f961291:0x2ecaa1c317efa2fe!8m2!3d47.7015838!4d-117.3926417!16s%2Fg%2F11g6tzxs6n!19sChIJkRKWj1YcnlQR_qLvF8Ohyi4,Tree Services Spokane,5.0,2,Tree service,"1127 E Broad Ave, Spokane, WA 99207, United States","PJ24+JW Spokane, Washington, USA",,+1 509-412-3558,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3GHqKcL_07zpUyiPxoOOX7LiyHI_qoyTb4VCOi6SteOenst-OecsxEic_H3lWr3TP4kmEKtVrC816wDAyYY2SrXcAlKeiRIkNsIIHbwf0H1QPGw0x2b43YleQyVTcKWXZpRLt=w408-h541-k-no,false,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–4 pm,9 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T06:27:29.841Z,,
https://www.google.com/maps/place/Top+Notch+Tree+%26+Landscape/data=!4m7!3m6!1s0x549e194491d4ede1:0xae8a652d6408d495!8m2!3d47.8550176!4d-117.1877172!16s%2Fg%2F11h6y7dcls!19sChIJ4e3UkUQZnlQRldQIZC1liq4,Top Notch Tree & Landscape,5.0,12,Tree service,,,,+1 509-217-6866,Closed · Opens 9 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFSLnEUxDv6ucNvsMchHI5zsVTGkNcZqAMpCHp_e_TZhj3WJNMDln5BRXs9jZgRSUDTE1v4G4NcJ5YrDbMb3NiGKTfY18GNYCkvwmfcczlh1Xq0S2rILlvflFaXhOHrbRl_g8heg=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T06:27:39.303Z,,
https://www.google.com/maps/place/GardenLandscapes/data=!4m7!3m6!1s0x549e233b1ea5474d:0x62a21aacf0c027b!8m2!3d47.6352489!4d-117.4161305!16s%2Fg%2F11trx33cg9!19sChIJTUelHjsjnlQRewIMz6ohKgY,GardenLandscapes,4.9,40,Landscaper,"223 W 21st Ave, Spokane, WA 99203, United States","JHPM+3G Spokane, Washington, USA",http://theenglishlandscaper.com/,+1 509-263-0384,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEEYxs7tiow8tXGPPn0GYJzJR0EyhTh-dfLju6kOWezWC6o2Rn9ZF6bfsIWeXZB2mgAizeaZjdFIVt2KRVG4LNtt63DCfWfcVLyoANHjgpt_yElRWYKeuAMQGubZeCMkMFuAQ=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,12–5 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T06:27:48.073Z,,
https://www.google.com/maps/place/Heindl+Tree+Care/data=!4m7!3m6!1s0x549e221434e29505:0x16716350040c503e!8m2!3d47.6727908!4d-117.4539626!16s%2Fg%2F11clhqzrdb!19sChIJBZXiNBQinlQRPlAMBFBjcRY,Heindl Tree Care,4.5,25,Tree service,,,http://heindltreecare.com/,+1 509-475-9135,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEv2Wh2K697AWQuXiB2UK8OUVPdw8_YicjH8tgVD3m90PV8rvh5ZVZd5lc203MnQd7xtCo36taWIFV8A8LH-cFTiYSe2c-o1i7I5bcfSpoGSV65kDHjUD0UzbxTAf6-fIQp_9x=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T06:27:53.003Z,,
https://www.google.com/maps/place/Atlas+Tree+Service/data=!4m7!3m6!1s0x549e22f8dba300e9:0x25aa32866467b21e!8m2!3d47.6727908!4d-117.4539626!16s%2Fg%2F1tfcn1gy!19sChIJ6QCj2_ginlQRHrJnZIYyqiU,Atlas Tree Service,4.6,23,Tree service,,,https://www.atlastreespokane.com/,+1 509-448-5192,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDkT0k1wXp4Q25PhC9-THGxC8uTJlNp597JULa6VUIYhgC6I9wiLe-KohsqfRx8e4cmMoNpYwRxcALVFZAidlhzOjXR499x8pqllNlGNA_YiFRxhJPtjslb7cL87NZsAfkcozz=w408-h272-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T06:27:57.707Z,,
