placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Alliance+Health+Centers/data=!4m7!3m6!1s0x8815e5c35b32bf5f:0x7530ae5e9e8aab0a!8m2!3d41.0604313!4d-85.1336181!16s%2Fg%2F11ll866643!19sChIJX78yW8PlFYgRCquKnl6uMHU,Alliance Health Centers,3.8,28,Medical clinic,"2700 Lafayette St # 110, Fort Wayne, IN 46806, United States","3V68+5H Fort Wayne, Indiana, USA",https://www.myalliancehealth.org/alliance-health-centers/home,+1 260-266-0780,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipM2jxlJsEdNnTEN94lznfQpE2J9l6DTrE5BoKjS=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:45:50.740Z,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7 am–6 pm,Closed,,,,
https://www.google.com/maps/place/Tranquility+Wellness+and+Infusion+Centers/data=!4m7!3m6!1s0x881609684f93af37:0xc2f239e62a9cb543!8m2!3d41.1992074!4d-85.1341314!16s%2Fg%2F11l4nlqx6p!19sChIJN6-TT2gJFogRQ7WcKuY58sI,Tranquility Wellness and Infusion Centers,,,Medical clinic,"608 Union Chapel Rd, Fort Wayne, IN 46845, United States","5VX8+M8 Fort Wayne, Indiana, USA",,,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eabw5GEO3CZo6yc1uLtADg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.56725&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:45:56.334Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x8815e7019bfd0f65:0xd6d457f355fefefa!8m2!3d41.0449607!4d-85.2371492!16s%2Fg%2F11gl0x0c0_!19sChIJZQ_9mwHnFYgR-v7-VfNX1NY,Metro Infusion Center,5.0,1,Medical Center,"7230 Engle Rd #302, Fort Wayne, IN 46804, United States","2QV7+X4 Fort Wayne, Indiana, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOLhomBhnlWsP2e7DNZTSJV2FBYoTbAVD60-5jC=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:02.350Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/CleanSlate+Outpatient+Addiction+Medicine/data=!4m7!3m6!1s0x8815fca9f3a6a8cd:0xc4bcf92c21dece0a!8m2!3d41.0976072!4d-85.1005913!16s%2Fg%2F11g6hz8w41!19sChIJzaim86n8FYgRCs7eISz5vMQ,CleanSlate Outpatient Addiction Medicine,4.4,88,Addiction treatment center,"3005 E State Blvd, Fort Wayne, IN 46805, United States","3VXX+2Q Fort Wayne, Indiana, USA",https://www.cleanslatecenters.com/fort-wayne-indiana/,+1 260-267-9498,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP6W_a91HCa-yseeleLTBeXmdXoEju0MF98SmCu=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:07.566Z,Closed,9 am–5 pm,9 am–5 pm,9 am–8 pm,9 am–5 pm,9 am–2 pm,Closed,,,,
https://www.google.com/maps/place/Fort+Wayne+IV+Lounge/data=!4m7!3m6!1s0x8815e722a80fb7d7:0x22b082b5978b5d84!8m2!3d41.0400037!4d-85.2441814!16s%2Fg%2F11rk8jcnlg!19sChIJ17cPqCLnFYgRhF2Ll7WCsCI,Fort Wayne IV Lounge,4.5,17,Internist,"7802 W Jefferson Blvd, Fort Wayne, IN 46804, United States","2QR4+28 Fort Wayne, Indiana, USA",https://www.fwivlounge.com/,+1 260-999-6924,"Closed ⋅ Opens 8:30 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPneuHn2aeF2G6UldjbEvee7J9VOhdSft8rVk2c=w486-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:13.274Z,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,,,,
https://www.google.com/maps/place/Great+Hydration+%26+Wellness/data=!4m7!3m6!1s0x2ae5cf5b01daff73:0x4b07b16d27a4c18f!8m2!3d41.1266343!4d-85.1508704!16s%2Fg%2F11sjf05sb6!19sChIJc__aAVvP5SoRj8GkJ22xB0s,Great Hydration & Wellness,4.9,48,Medical spa,"5310 Merchandise Dr Suite 15, Fort Wayne, IN 46825, United States","4RGX+MM Fort Wayne, Indiana, USA",https://www.greathydrationandwellness.com/?utm_source=GBP,+1 260-357-8837,,https://lh3.googleusercontent.com/p/AF1QipNGoKUIB5VefKPA9MkVUVRYeCFLcsvxlGmNiBQX=w408-h873-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:18.589Z,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,,,
https://www.google.com/maps/place/Fort+Wayne+Sexual+Assault+Treatment+Center/data=!4m7!3m6!1s0x8815e35155555555:0xa383b5a0c339d00a!8m2!3d41.0889348!4d-85.1081737!16s%2Fg%2F1td72lyk!19sChIJVVVVVVHjFYgRCtA5w6C1g6M,Fort Wayne Sexual Assault Treatment Center,5.0,1,Medical clinic,"1420 Kerrway Ct, Fort Wayne, IN 46805, United States","3VQR+HP Fort Wayne, Indiana, USA",https://www.fwsatc.org/,+1 260-423-2222,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0n7QWHAbaqAtBWAG4JcJNWd9AubzmDsrRC0KhM3WZ2b44OrziaYpHi4_iWERrqE3A_PIgTH1M7m_sRuu1MHVmvixAL4F1dnXbHAOgln4OvL5wjqgr5CR6SdBcsejmiLpRMbjD1g=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:23.781Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,,,
https://www.google.com/maps/place/IV+Hydration+Vitamin+Therapy/data=!4m7!3m6!1s0x881609e7715a2751:0x639571125f4ff74f!8m2!3d41.1743212!4d-85.1143136!16s%2Fg%2F11n8w9ph48!19sChIJUSdacecJFogRT_dPXxJxlWM,IV Hydration Vitamin Therapy,4.9,77,Wellness center,"10020 Auburn Park Dr Suite A, Fort Wayne, IN 46825, United States","5VFP+P7 Fort Wayne, Indiana, USA",http://www.ivhydrationvitamin.com/,+1 260-705-7457,"Closed ⋅ Opens 10 am Mon

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqqpYSm2NMQxAfBHoFylTywXkboKsGm1gt_3yLNqirCUNEFY_pPXXsO4hjGKU1VJSM2M225ZPsvXiTvMKTGby0kjaEj0mMtdY_vPchbO0Kpbgdq48j0aT11jHeY-fxrZwf1T9Wfo7tsbYXE=w408-h240-k-no-pi0-ya77-ro-0-fo100,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:29.100Z,Closed,10 am–6 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Identifies as women-owned,,,
https://www.google.com/maps/place/Parkview+Hospital+Randallia/data=!4m7!3m6!1s0x8815e4aa429d06b7:0xfde80693eb6b74e7!8m2!3d41.0956783!4d-85.109755!16s%2Fm%2F03mhx8r!19sChIJtwadQqrkFYgR53Rr65MG6P0,Parkview Hospital Randallia,2.8,339,Hospital,"2200 Randallia Dr, Fort Wayne, IN 46805, United States","3VWR+73 Fort Wayne, Indiana, USA",https://www.parkview.com/locations/parkview-hospital-randallia?y_source=1_MjkwNDEwMjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-373-4000,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-RsfZKgqp8egErkWDQrdAvifaO8Xq2QtrP08Aetfc6Hf3WIB9CbvNgfV7O-A49R2OzeZGZRFWVkIO8xJKZGkISl8duubEJ92D1cQNmnQpnlCBTY6SVdHr_OlnzOFwR-3ezTzt=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:32.739Z,,,,,,,,,,,
https://www.google.com/maps/place/Infusion+Inc/data=!4m7!3m6!1s0x8815e4f3325c0b33:0x786fbc49ec39c14c!8m2!3d41.0777926!4d-85.1410555!16s%2Fg%2F1tcvchk1!19sChIJMwtcMvPkFYgRTME57Em8b3g,Infusion Inc,,,Home health care service,"201 W Wayne St, Fort Wayne, IN 46802, United States","3VH5+4H Fort Wayne, Indiana, USA",,+1 260-424-0699,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8NVNbE1QCk8Ec-7obZSgjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.41405&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:35.914Z,,,,,,,,,,,
https://www.google.com/maps/place/The+Clinic+SMP/data=!4m7!3m6!1s0x8815e531a577b56b:0xfb2d57419bcf2e43!8m2!3d41.0796975!4d-85.1345077!16s%2Fg%2F11tk13t8xk!19sChIJa7V3pTHlFYgRQy7Pm0FXLfs,The Clinic SMP,5.0,3,Hair replacement service,"815 Lafayette St, Fort Wayne, IN 46802, United States","3VH8+V5 Fort Wayne, Indiana, USA",http://theclinicsmp.com/,+1 260-418-5078,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npSRTH_252WbsIBwT-Zj9YS1JBoH0EcHbIicViW0E31IS3nbAoDo9vLmvHqg9YAJ-YGovfelTiqyfSMJVHAk2NhG1kpOd_uWVKZhKvLCVFW_GZ6y_JlpOq5cobRTjik_Nq7AnfI=w408-h586-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:39.037Z,,,,,,,,,,,
https://www.google.com/maps/place/Neighborhood+Health/data=!4m7!3m6!1s0x8815e4f025416b75:0x528faeeccd536e64!8m2!3d41.0698599!4d-85.137959!16s%2Fg%2F1tf3c44r!19sChIJdWtBJfDkFYgRZG5Tzeyuj1I,Neighborhood Health,4.3,361,Medical clinic,"1717 Calhoun St, Fort Wayne, IN 46802, United States","3V96+WR Fort Wayne, Indiana, USA",http://mynhfw.org/,+1 260-458-2641,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPCpBCHtNCgdjUyPOebZbah8HKUJ34XOVWZs9Qi=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:44.389Z,Closed,8 am–7 pm,8 am–5 pm,8 am–7 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Parkview+Infectious+Diseases/data=!4m7!3m6!1s0x8815e4aa90efc649:0x260af682af588f74!8m2!3d41.0964487!4d-85.1083011!16s%2Fg%2F11bc6z9x_d!19sChIJScbvkKrkFYgRdI9Yr4L2CiY,Parkview Infectious Diseases,4.0,2,Medical clinic,"2231 Carew St, Fort Wayne, IN 46805, United States","3VWR+HM Fort Wayne, Indiana, USA",https://www.parkview.com/medical-services/infectious-disease?y_source=1_MjkwNDEwMjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-373-9935,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DZsjPk_1aqoemoX7x48piA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.11676&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:47.665Z,,,,,,,,,,,
https://www.google.com/maps/place/Parkview+Walk-in+Clinic/data=!4m7!3m6!1s0x8815e57b7091df2d:0xa3e255e9c8b68bef!8m2!3d41.0704685!4d-85.1524906!16s%2Fg%2F11sc2h58g6!19sChIJLd-RcHvlFYgR74u2yOlV4qM,Parkview Walk-in Clinic,3.3,27,Medical clinic,"1660 Broadway Suite 165, Fort Wayne, IN 46802, United States","3RCX+52 Fort Wayne, Indiana, USA",https://www.parkview.com/medical-services/walk-in-clinics?y_source=1_NjU4MDg0OTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-425-5500,Closes soon ⋅ 8 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noINY8F5szntZVZM21LVISvOBhfk8LJxES6lFoDdlrzjpnbQgMRu47pg7oe2B4HlWan-v2g2v_3y3ZGf6BVFuWrV6vItQ9KVdPK08pi--1twubn8gwJX7qI91hJ46PLgRlSzgOA=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:53.109Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,,
"https://www.google.com/maps/place/Parkview+Physicians+Group+-+Endocrinology/@41.0925772,-85.1066138,17z/data=!3m1!4b1!4m6!3m5!1s0x8815e4aa90efc7a9:0x8202e077fcfd2092!8m2!3d41.0925772!4d-85.1066138!16s%2Fg%2F11f2ps7qmt",Parkview Physicians Group - Endocrinology,5.0,1,Medical clinic,"1818 Carew St Ste 255, Fort Wayne, IN 46805, United States","3VVV+29 Fort Wayne, Indiana, USA",https://www.parkview.com/endocrinology,+1 260-266-8840,,,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:46:58.254Z,,,,,,,,,,,
https://www.google.com/maps/place/Lutheran+Cancer+Center/data=!4m7!3m6!1s0x8815e7c6f3e58cd5:0xdb8a129da7d5cc02!8m2!3d41.0381449!4d-85.2502454!16s%2Fg%2F1tc_4q0g!19sChIJ1Yzl88bnFYgRAszVp50Sits,Lutheran Cancer Center,5.0,2,Cancer treatment center,"7910 W Jefferson Blvd, Fort Wayne, IN 46804, United States","2PQX+7W Fort Wayne, Indiana, USA",https://www.lutheranhospital.com/cancer-care-services?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 260-435-7959,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YqNizeTGZFYAlkUUQ_5wmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.42905&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:47:03.417Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Aaron+Roberts+MD/data=!4m7!3m6!1s0x8815e4aa90efc7a9:0x13075cecf98088ea!8m2!3d41.0925772!4d-85.1066138!16s%2Fg%2F11c1tk0jnd!19sChIJqcfvkKrkFYgR6oiA-excBxM,Aaron Roberts MD,4.9,14,Sleep clinic,"1818 Carew St Ste 255, Fort Wayne, IN 46805, United States","3VVV+29 Fort Wayne, Indiana, USA",https://www.parkview.com/AaronRobertsMD?y_source=1_MjkwOTYxNzQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-266-5260,,https://lh3.googleusercontent.com/p/AF1QipMuRPufxOdafsy0Jr8dc3OsfTessgoQ3qvHiF6F=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-28T23:47:06.307Z,,,,,,,,,,,
