placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Pulse+IV+Therapy/data=!4m7!3m6!1s0x89e7c535fa1ffe6d:0x7a987afcfd5be496!8m2!3d41.4427351!4d-72.9097223!16s%2Fg%2F11nx_531h0!19sChIJbf4f-jXF54kRluRb_fx6mHo,Pulse IV Therapy,5.0,105,Wellness center,"4133 Whitney Ave, Hamden, CT 06518, United States","C3VR+34 Hamden, Connecticut, USA",http://pulseivtherapy.com/,+1 203-804-7277,"Closed ⋅ Opens 10 am Tue

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOL4Ro3hy4dDPg5_pgiHX4NR0z4Tdvmbng65klU=w408-h612-k-no,true,9 am–1 pm,Closed,10 am–7 pm,10 am–5:30 pm,10 am–5:30 pm,9 am–5 pm,9 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:51:39.680Z,,,
https://www.google.com/maps/place/Smilow+Cancer+Hospital+Care+Center+-+Hamden/data=!4m7!3m6!1s0x89e7da7bcac77c3f:0x9a516cb26e178500!8m2!3d41.3741403!4d-72.9059279!16s%2Fg%2F1v26n41h!19sChIJP3zHynva54kRAIUXbrJsUZo,Smilow Cancer Hospital Care Center - Hamden,,,Cancer treatment center,"2080 Whitney Ave, Hamden, CT 06518, United States","93FV+MJ Hamden, Connecticut, USA",https://www.ynhh.org/locations/hamden-2080-whitney-avenue-cancer.aspx,+1 203-867-5622,Closed ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrQNwxKRIlmEaMsxVB12_aoCffwx4YYr1Cz1Ub6w6rs_9uz98X9R9_tVQdxGMje9CYzXl3VwHvf6Gl01rYiyRYKrSUoa6dj6NBOUoV9pfKmUlvn9EuWI9Ls1JTKI7OKv5-fYiA=w426-h240-k-no,true,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:51:44.589Z,,,
"https://www.google.com/maps/place/Medical+Oncology+%26+Hematology/@41.3739891,-72.9061115,17z/data=!3m1!4b1!4m6!3m5!1s0x89e7da7bcac77c3f:0x4aee8420f9c65dd4!8m2!3d41.3739891!4d-72.9061115!16s%2Fg%2F1tfbd5pj",Medical Oncology & Hematology,,,Cancer treatment center,"2080 Whitney Ave # 240, Hamden, CT 06518, United States","93FV+HH Hamden, Connecticut, USA",http://www.ynhh.org/smilow-cancer-hospital/patient-information/sm_regional_care_centers.aspx#hamden,+1 203-407-8002,,,,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:51:49.240Z,,,
https://www.google.com/maps/place/Anchor+Health+-+Hamden/data=!4m7!3m6!1s0x89e7d8490e1f940b:0x32851891a9c3640f!8m2!3d41.3767571!4d-72.9048113!16s%2Fg%2F11ggw8jfr5!19sChIJC5QfDknY54kRD2TDqZEYhTI,Anchor Health - Hamden,4.5,149,Gay & lesbian organization,"2200 Whitney Ave #290, Hamden, CT 06518, United States","93GW+P3 Hamden, Connecticut, USA",http://anchorhealthct.org/,+1 203-903-8308,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNLmFzFXjyKR6N9_Z17jMhIFUfpfOTRghhfnaLv=w408-h272-k-no,true,Closed,"9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","11 am–3 pm, 4–7 pm","9 am–12 pm, 1–5 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:51:54.171Z,,,
"https://www.google.com/maps/place/Vein+Treatment+Clinic+%7C+Hamden,+CT/data=!4m7!3m6!1s0x89e7db53611897b9:0x606f50c648fe25ef!8m2!3d41.3741588!4d-72.9058922!16s%2Fg%2F11xn59tm6h!19sChIJuZcYYVPb54kR7yX-SMZQb2A","Vein Treatment Clinic | Hamden, CT",5.0,2,Medical Center,"2080 Whitney Ave #250, Hamden, CT 06518, United States","93FV+MJ Hamden, Connecticut, USA",https://www.veintreatmentclinic.com/locations/connecticut/hamden/?utm_source=google&utm_medium=gmb&utm_campaign=gmb+hamden,+1 203-533-1036,"Closed ⋅ Opens 9 am Mon

Updated by this business 11 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMrhCcLJ-CSw5KgZaWY5DKeM8g866RFn1ucYO78=w408-h276-k-no,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:51:59.048Z,,,
https://www.google.com/maps/place/Hartford+HealthCare-GoHealth+Urgent+Care/data=!4m7!3m6!1s0x89e7db0931b19609:0xd37af7e24d855c66!8m2!3d41.3735665!4d-72.9152793!16s%2Fg%2F11sqn8m2dx!19sChIJCZaxMQnb54kRZlyFTeL3etM,Hartford HealthCare-GoHealth Urgent Care,4.7,218,Urgent care center,"2335 Dixwell Ave, Hamden, CT 06514, United States","93FM+CV Hamden, Connecticut, USA",https://www.gohealthuc.com/hartford/locations/hamden?utm_source=gmb&utm_medium=organic&utm_content=hartford-hamden,+1 203-800-7174,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOEcQRNlYaynoBUAEqIY0FViPiPppZtENHCYDZK=w408-h390-k-no,true,9 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:52:04.103Z,,,
"https://www.google.com/maps/place/Nuevo+Dia+Family+Wellness/@41.406954,-72.900428,17z/data=!3m1!4b1!4m6!3m5!1s0x89e7daa70b0515ef:0x7605d7d8a91e140!8m2!3d41.406954!4d-72.900428!16s%2Fg%2F11h561hjkz",Nuevo Dia Family Wellness,5.0,1,Medical clinic,"3074 Whitney Ave, Hamden, CT 06518, United States","C34X+QR Hamden, Connecticut, USA",http://www.nuevodiafw.com/contact/,+1 203-800-9797,,,,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:52:08.835Z,,,
https://www.google.com/maps/place/Performance+Optimal+Health/data=!4m7!3m6!1s0x89e7da70f81e4a57:0xa842705b02551244!8m2!3d41.3699103!4d-72.9071893!16s%2Fg%2F11bwf7pjrj!19sChIJV0oe-HDa54kRRBJVAltwQqg,Performance Optimal Health,4.9,49,Physical therapy clinic,"1952 Whitney Ave Ground Floor, Hamden, CT 06517, United States","939V+X4 Hamden, Connecticut, USA",https://performanceoptimalhealth.com/locations/hamden/?utm_source=google&utm_medium=organic&utm_campaign=hamden-gmb-listing,+1 203-672-9227,Closed ⋅ Opens 6 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPVAw2ZjerUW4JbjPg-Ox4iPpC3MNPhne9eL7YO=w408-h272-k-no,true,Closed,6 am–7 pm,6 am–8 pm,6 am–7 pm,6 am–8 pm,6 am–7 pm,8 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:52:13.960Z,,,
https://www.google.com/maps/place/Yale+New+Haven+Health+Urgent+Care+Hamden/data=!4m7!3m6!1s0x89e7da6968b938a7:0xe0c5c3ec4d0e0b4a!8m2!3d41.3692619!4d-72.9177836!16s%2Fg%2F11bx5pydgs!19sChIJpzi5aGna54kRSgsOTezDxeA,Yale New Haven Health Urgent Care Hamden,4.5,2990,Urgent care center,"2165 Dixwell Ave #2116, Hamden, CT 06514, United States","939J+PV Hamden, Connecticut, USA",https://www.ynhhs.org/locations/hamden-2165-dixwell-ave-urgent-care?utm_source=google&utm_medium=organic&utm_campaign=organicmaps&utm_content=YNHH-Hamden,+1 860-650-3848,,,https://lh3.googleusercontent.com/p/AF1QipNG_V8H2yevLTSn5YufSUBabirHNVzUSfAcQNQT=w527-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:52:18.918Z,,,
https://www.google.com/maps/place/Whole+Health+Natural+Family+Medicine/data=!4m7!3m6!1s0x89e7d009e375f903:0xf0945eabb1259eb9!8m2!3d41.3842738!4d-72.9061086!16s%2Fg%2F1vspsjf7!19sChIJA_l14wnQ54kRuZ4lsatelPA,Whole Health Natural Family Medicine,4.9,79,Alternative medicine practitioner,"2838 Old Dixwell Ave, Hamden, CT 06518, United States","93MV+PH Hamden, Connecticut, USA",http://www.wholehealthct.com/,+1 203-288-8283,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPL_JYzscolUr5aFrbMfiRlNUvD-WTsT8KyGOM=w408-h544-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:52:23.880Z,,,
https://www.google.com/maps/place/Metro+Vein+Centers+%7C+Hamden/data=!4m7!3m6!1s0x89e7db84d70ffdb5:0x4c5b48b8216faffd!8m2!3d41.369803!4d-72.907265!16s%2Fg%2F11kh_j7jyz!19sChIJtf0P14Tb54kR_a9vIbhIW0w,Metro Vein Centers | Hamden,5.0,164,Vascular surgeon,"1952 Whitney Ave Suite 302, Hamden, CT 06517, United States","939V+W3 Hamden, Connecticut, USA",https://www.metroveincenters.com/locations/connecticut-hamden?utm_source=google&utm_medium=Yext,+1 203-693-9380,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOA6K3wiiHI5MOXuOv1Gt6KBl5aBcTbalIf1wxk=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:52:28.992Z,,,
https://www.google.com/maps/place/Advantage+Wellness/data=!4m7!3m6!1s0x89e7da8049419a85:0x8a6cc03fdece6af9!8m2!3d41.3824583!4d-72.9005693!16s%2Fg%2F11dfthspth!19sChIJhZpBSYDa54kR-WrO3j_AbIo,Advantage Wellness,,,Addiction treatment center,"2321 Whitney Ave #413, Hamden, CT 06518, United States","93JX+XQ Hamden, Connecticut, USA",,+1 203-518-4999,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6uy2P_GXtMXxSbNLgM6J3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.347206&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:52:31.658Z,,,
https://www.google.com/maps/place/Ivy+Rehab+HSS+Physical+Therapy+Center+of+Excellence/data=!4m7!3m6!1s0x89e7dbd1cd8ca5ed:0xbd36880153f044e3!8m2!3d41.3736405!4d-72.9151606!16s%2Fg%2F11t5nlfwkc!19sChIJ7aWMzdHb54kR40TwUwGINr0,Ivy Rehab HSS Physical Therapy Center of Excellence,5.0,45,Physical therapy clinic,"2335 Dixwell Ave Suite H-3, Hamden, CT 06514, United States","93FM+FW Hamden, Connecticut, USA",https://ivyrehab.com/physical-therapy-location/hamden-ct/?utm_source=GMB&utm_medium=organic&utm_campaign=google-business,+1 203-883-0330,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMcEcTd02-Ca2bJ4lKPz4Zwh4OohkIYw-kP4YV8=w408-h426-k-no,true,Closed,8 am–7 pm,8 am–7 pm,8 am–5 pm,8 am–7 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:52:41.506Z,,,
https://www.google.com/maps/place/Regenerative+Edge+Physical+Therapy+%26+Wellness/data=!4m7!3m6!1s0x89e7d92249d62fdf:0x674c6ec3a71bbd66!8m2!3d41.4067953!4d-72.900422!16s%2Fg%2F11n7_7yqj0!19sChIJ3y_WSSLZ54kRZr0bp8NuTGc,Regenerative Edge Physical Therapy & Wellness,5.0,46,Physical therapy clinic,"3074 Whitney Ave Building 2 Suite 211, Hamden, CT 06518, United States","C34X+PR Hamden, Connecticut, USA",http://www.redgept.com/,+1 860-813-1848,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOusHbtCa7iDPmlKIelefF0AAnFqyKlcyRYPm-i=w408-h272-k-no,true,Closed,9 am–6 pm,8 am–5 pm,9 am–6 pm,7:30 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:52:46.475Z,,,
https://www.google.com/maps/place/Yale+Medical+Group+Cancer/data=!4m7!3m6!1s0x89e7d84c7de3da43:0x27ff37bae50cf4c9!8m2!3d41.304827!4d-72.9359041!16s%2Fg%2F11xdf2_cg!19sChIJQ9rjfUzY54kRyfQM5bo3_yc,Yale Medical Group Cancer,4.5,2,Cancer treatment center,"35 Park St, New Haven, CT 06519, United States","8337+WJ New Haven, Connecticut, USA",http://www.ynhh.org/,+1 203-200-4363,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gE7sQaiRcOQfpO9YnLAvtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.01326&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:52:49.506Z,,,
https://www.google.com/maps/place/Hoit+Unit/data=!4m7!3m6!1s0x89e7d9eb4362c0fb:0xdbbab1df50b80b48!8m2!3d41.310398!4d-72.9429948!16s%2Fg%2F11n09b1srk!19sChIJ-8BiQ-vZ54kRSAu4UN-xuts,Hoit Unit,4.3,6,Medical clinic,"330 Orchard St, New Haven, CT 06511, United States","8364+5R New Haven, Connecticut, USA",https://www.ynhhs.org/locations/new-haven-330-orchard-street-infusion,+1 203-789-3345,"Closed ⋅ Opens 8 am Mon

Updated by others 11 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZFScwS_a8NqsWVY0XLbA9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.78038&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:52:54.271Z,,,
"https://www.google.com/maps/place/Ear,+Nose+and+Throat+Specialists+of+Connecticut/data=!4m7!3m6!1s0x89e7da7ea80597ef:0x66230c27dc062828!8m2!3d41.38344!4d-72.8984394!16s%2Fg%2F1vs1sxsd!19sChIJ75cFqH7a54kRKCgG3CcMI2Y","Ear, Nose and Throat Specialists of Connecticut",4.8,304,Medical clinic,"9 Washington Ave suite 300, Hamden, CT 06518, United States","94M2+9J Hamden, Connecticut, USA",http://www.entspecialistsofct.com/?utm_source=gmb_auth,+1 203-248-8409,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNsUnbEyUzsx4j0nBtcIVKzfqHTby55IbMgdqhx=w427-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,1–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:52:59.079Z,,,
https://www.google.com/maps/place/AVI+New+England/data=!4m7!3m6!1s0x89e7db6707c4c113:0xa0bbb216295166ad!8m2!3d41.4069554!4d-72.9004429!16s%2Fg%2F11nmlrdm6n!19sChIJE8HEB2fb54kRrWZRKRayu6A,AVI New England,5.0,31,Medical clinic,"3074 Whitney Ave, Hamden, CT 06518, United States","C34X+QR Hamden, Connecticut, USA",https://avinewengland.com/hamden/,+1 475-227-0842,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPlqaRw3mPjmBJhoJr6ZdzhbpMkZCTf6CcPtFxp=w546-h240-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hamden+New+Haven+CT/@41.3838782,-72.9026064,14z",2025-09-29T00:53:04.113Z,,,
