placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes
https://www.google.com/maps/place/Saint+Luke%27s+Pain+Management+Center/data=!4m7!3m6!1s0x87c0c11ee5d2a91d:0x6e82ac9b443fb117!8m2!3d38.8395479!4d-94.6746904!16s%2Fg%2F11pzyggfb3!19sChIJHanS5R7BwIcRF7E_RJusgm4,Saint Luke's Pain Management Center,4.4,19,Pain control clinic,"7651 W 159th St, Overland Park, KS 66223, United States","R8QG+R4 Overland Park, Kansas, USA",http://www.saintlukeskc.org/locations/saint-lukes-pain-management-center?utm_source=yext&utm_medium=local_listing&utm_campaign=yext_listing,+1 913-323-9060,Closed · Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipNvaWx5DZnzA-C3sxUXsLQ0B6oRzDpY8jugw604=w408-h408-k-no,true,8 am–12 pm,8 am–12 pm,8 am–12 pm,Closed,Closed,8 am–12 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:35:43.423Z,
https://www.google.com/maps/place/PainCARE/data=!4m7!3m6!1s0x87c0ec4025f5140f:0x81162c5a0fce3487!8m2!3d38.9381008!4d-94.6668193!16s%2Fg%2F1tfpvsvn!19sChIJDxT1JUDswIcRhzTOD1osFoE,PainCARE,3.8,25,Pain control clinic,"10501 Metcalf Ave, Overland Park, KS 66212, United States","W8QM+67 Overland Park, Kansas, USA",http://kcpaincare.com/,+1 913-901-8880,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerKa62SBrGWY6a9a4U5p_Ia1kx31K09to1sbSxErVigrpbpcfveYDmRQrNXDb3CeZpcmICdgBre3to5fLm6EpYZtUESprHhZubBJ4fX3WKA_wtgI_8NgjAtkg9SPWzfx2rND-Gj=w408-h267-k-no,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:35:48.454Z,
https://www.google.com/maps/place/Crimson+Pain+Management+Specialists/data=!4m7!3m6!1s0x87c0ea1bdaafa2a1:0x36948c328bde5596!8m2!3d38.9111135!4d-94.6523808!16s%2Fg%2F11fxcgkjgd!19sChIJoaKv2hvqwIcRllXeizKMlDY,Crimson Pain Management Specialists,3.3,6,Pain management physician,"5701 W 119th St, Overland Park, KS 66209, United States","W86X+C2 Overland Park, Kansas, USA",https://crimsonpainmanagement.com/,+1 913-498-6124,Open · Closes 3 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLzyXVQnkHyD82CliJLmojw481aScKnyClNBkV7Bu8LWMVrr0PBmLFlUZhLDeUy-4AtHx74gxwKFD_qy8_hhytabulynNF6KF2N0aoH_yEZA0UorWw6_RxeiS4wMfyf1a6hPG6=w408-h259-k-no,false,7:30 am–3 pm,7:30 am–3 pm,7:30 am–12 pm,Closed,Closed,7:30 am–3 pm,7:30 am–3 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:35:53.303Z,
"https://www.google.com/maps/place/Jeffrey+Foster,+DO/data=!4m7!3m6!1s0x87c0e995afd5d1f7:0x10c9f900355771c6!8m2!3d38.9312144!4d-94.6384529!16s%2Fg%2F11shpgnmfc!19sChIJ99HVr5XpwIcRxnFXNQD5yRA","Jeffrey Foster, DO",4.9,29,Pain management physician,"4550 W 109th St Ste 200, Overland Park, KS 66211, United States","W9J6+FJ Overland Park, Kansas, USA",https://www.ascentist.com/providers/jeffrey-foster-do,+1 913-491-3999,Open · Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=35EhY-_94PjJuq7KJ59Isw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.06235&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:35:58.107Z,
"https://www.google.com/maps/place/Dr.+Mahoua+Ray,+MD/data=!4m7!3m6!1s0x87c0ead426afffff:0x65b0c62ea5cbb029!8m2!3d38.9305582!4d-94.7228847!16s%2Fg%2F11fm3v7_zh!19sChIJ__-vJtTqwIcRKbDLpS7GsGU","Dr. Mahoua Ray, MD",5.0,9,Pain management physician,"10995 Quivira Rd, Overland Park, KS 66201, United States","W7JG+6R Overland Park, Kansas, USA",http://www.kansaspainmanagement.com/,+1 913-339-9437,Open · Closes 5 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipOF0zVJpzN7bl1vZqa1IvE86CypvV5vlv6Mfy7f=w408-h326-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:02.899Z,
https://www.google.com/maps/place/Pain+%26+Wellness+Clinic/data=!4m7!3m6!1s0x87c0eb2bb3ef11e3:0xb900fee72416afd9!8m2!3d38.9302296!4d-94.6388989!16s%2Fg%2F1tjcpzjd!19sChIJ4xHvsyvrwIcR2a8WJOf-ALk,Pain & Wellness Clinic,3.7,3,Pain management physician,"4601 W 109th St #302, Overland Park, KS 66211, United States","W9J6+3C Overland Park, Kansas, USA",http://kcpaincenter.com/,+1 913-888-5198,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRg8wZjX2iDmdm3vU6smpSrRi8sRTyYDuDxNJ4Iny7IefOUI9J0H-k1N2Lsgg-d0EeUWYnFJk2nptF3gQhASEIlhwIilQi6rhcTFekGu8KJpKuV_c0HpBgdkCdFYGI7cE8FZhq=w424-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:05.468Z,
"https://www.google.com/maps/place/Dr.+Smith+C.+Manion,+MD/data=!4m7!3m6!1s0x87c0ee2f0316ed73:0xb73725e3e0ee1931!8m2!3d38.9959911!4d-94.6948607!16s%2Fg%2F1hc5819n7!19sChIJc-0WAy_uwIcRMRnu4OMlN7c","Dr. Smith C. Manion, MD",5.0,14,Pain management physician,"7315 E Frontage Rd, Merriam, KS 66204, United States","X8W4+93 Merriam, Kansas, USA",https://www.adventhealth.com/hospital/adventhealth-shawnee-mission/pain-care,+1 913-676-2370,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWaAAdwShjho10iGx-Do-no5nMrcbNmSUgxAUV40jvj64NZCKmpIHvh8rtlCw2dnQOuqM4cVF_DHBST5tVVgtTNX2P_6i9laaK34nRahSoO-wUEMRysPH_KLrekHudUyVHXY8_Hw=w408-h281-k-no,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:08.206Z,
"https://www.google.com/maps/place/Dawood+Sayed,+MD/data=!4m7!3m6!1s0x87c0efe0aa6a210b:0x3b4ae9b424a19f1!8m2!3d38.9329762!4d-94.6512506!16s%2Fg%2F11jh2_2fxc!19sChIJCyFqquDvwIcR8RlKQpuutAM","Dawood Sayed, MD",4.3,11,Pain management physician,"10720 Nall Ave, Overland Park, KS 66211, United States","W8MX+5F Overland Park, Kansas, USA",https://findadoctor.kansashealthsystem.com/provider/Dawood+Sayed/1220866?utm_source=gmb&utm_medium=web&utm_term=&utm_content=&utm_campaign=kyruus_brandify,+1 913-588-1227,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZ1nH011D3iWfzTYyBegrffJcRDdEUqdU9LKVn_TFb5eA-GJDZv7r11YXEByN8-C59Mc--wqlqtGqJ5mTGXHocZcZvkngl7_u-x-dhsgjzVhruB8vk8xrLKmFdou1PkTlcgHOJQeRo82r3=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:12.880Z,
"https://www.google.com/maps/place/Dr.+Daniel+L.+Bruning,+MD/data=!4m7!3m6!1s0x87c0ec4025f5140f:0x144a89be6203e797!8m2!3d38.9381488!4d-94.6668351!16s%2Fg%2F1vrqb4nm!19sChIJDxT1JUDswIcRl-cDYr6JShQ","Dr. Daniel L. Bruning, MD",4.7,7,Pain management physician,"10501 Metcalf Ave, Overland Park, KS 66212, United States","W8QM+77 Overland Park, Kansas, USA",https://www.kcpaincare.com/our-team/daniel-l-bruning-m-d/,+1 913-901-8880,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oTvO4jZ2iq0BLPie49I-ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.69748&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:15.736Z,
"https://www.google.com/maps/place/Dr.+Kimber+L.+Eubanks,+MD/data=!4m7!3m6!1s0x87c0ebb56ec6f53b:0x5140fd1fafa4b28f!8m2!3d38.9381667!4d-94.6670199!16s%2Fg%2F1tgw5k3f!19sChIJO_XGbrXrwIcRj7Kkrx_9QFE","Dr. Kimber L. Eubanks, MD",5.0,4,Pain management physician,"10501 Metcalf Ave, Overland Park, KS 66212, United States","W8QM+75 Overland Park, Kansas, USA",https://www.kcpaincare.com/our-team/kimber-l-eubanks-m-d/,+1 913-901-8880,Open · Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oTvO4jZ2iq0BLPie49I-ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.98688&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:20.572Z,
"https://www.google.com/maps/place/Atul+T.+Patel,+MD/data=!4m7!3m6!1s0x87c0ea2ba8cf571b:0x16d45f14104c3519!8m2!3d38.9342968!4d-94.648235!16s%2Fg%2F1tfntjj7!19sChIJG1fPqCvqwIcRGTVMEBRf1BY","Atul T. Patel, MD",4.9,412,Physiatrist,"10701 Nall Ave #200, Overland Park, KS 66211, United States","W9M2+PP Overland Park, Kansas, USA","https://www.kcbj.com/staff/dr-atul-patel/?utm_medium=AtulT.Patel,MD&utm_source=GMBSocialClimb",+1 913-381-5225,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNXzDAI16w5yKupGVLt_e_F94YDJGiNLuniSddY=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:25.608Z,
"https://www.google.com/maps/place/Daniel+Neuman,+DO/@39.0044196,-94.6925691,17z/data=!3m1!4b1!4m6!3m5!1s0x87c0ed17e90684e1:0xd1f22364a1c0e549!8m2!3d39.0044196!4d-94.6925691!16s%2Fg%2F11sw0v6t0m","Daniel Neuman, DO",4.0,4,Pain management physician,"6815 E Frontage Rd, Merriam, KS 66204, United States","2834+QX Merriam, Kansas, USA",https://www.ascentist.com/providers/danny-neuman-do,+1 913-491-3999,Open · Closes 4:30 pm,,,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:32.382Z,
https://www.google.com/maps/place/pain+management/data=!4m7!3m6!1s0x87c0ea57bfec0567:0xa32a4d82649d5d71!8m2!3d38.9265634!4d-94.6850274!16s%2Fg%2F11dxl4xh_k!19sChIJZwXsv1fqwIcRcV2dZIJNKqM,pain management,,,Pain management physician,"8675 College Blvd, Overland Park, KS 66210, United States","W8G7+JX Overland Park, Kansas, USA",,+1 913-347-5020,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RsEU6SxgsTyOkG8yoa6rAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.48557&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:37.245Z,
"https://www.google.com/maps/place/Timothy+M+Sowder,+MD/data=!4m7!3m6!1s0x87c0eb7430cc2729:0x3db7bb50266e09db!8m2!3d38.9327813!4d-94.6520579!16s%2Fg%2F11hfsq33v9!19sChIJKSfMMHTrwIcR2wluJlC7tz0","Timothy M Sowder, MD",4.6,10,Pain management physician,"10730 Nall Ave, Overland Park, KS 66211, United States","W8MX+45 Overland Park, Kansas, USA",https://findadoctor.kansashealthsystem.com/provider/Timothy+M+Sowder/1220944?utm_source=gmb&utm_medium=web&utm_term=&utm_content=&utm_campaign=kyruus_brandify,+1 913-588-4391,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xBVV6wPRPUPEHIACKwPGwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.247922&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:42.145Z,
https://www.google.com/maps/place/Kansas+Pain+Management+-+Sunflower-Roeland+Park/data=!4m7!3m6!1s0x87c0efe25a631c6d:0x161237207ffe513e!8m2!3d39.0255248!4d-94.6393043!16s%2Fg%2F11sskly56_!19sChIJbRxjWuLvwIcRPlH-fyA3EhY,Kansas Pain Management - Sunflower-Roeland Park,5.0,1,Pain management physician,"5675 Roe Blvd suite 210, Roeland Park, KS 66205, United States","29G6+67 Roeland Park, Kansas, USA",https://kansaspainmanagement.com/,+1 913-339-9437,Open · Closes 5 pm,Identifies as veteran-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hflKOr7R0E1rVV4eOKt7jg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.496826&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:47.212Z,
https://www.google.com/maps/place/QC+Kinetix+%28Kansas+City%29/data=!4m7!3m6!1s0x87c0e932a25ac9e1:0xf9f1c8567f33f7bb!8m2!3d38.9360078!4d-94.6054976!16s%2Fg%2F11lr9xxrwp!19sChIJ4claojLpwIcRu_czf1bI8fk,QC Kinetix (Kansas City),4.8,33,Pain control clinic,"1010 Carondelet Dr Suite 208, Kansas City, MO 64114, United States","W9PV+CR Kansas City, Missouri, USA",https://qckinetix.com/kansas-city/carondelet-dr/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 816-839-6962,Open · Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipO8Oki0aQsX3jXM2ATp576LyQR89o6-mIYOfj3d=w426-h240-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,9 am–8 pm,9 am–5:30 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:52.400Z,
https://www.google.com/maps/place/Optima+Pain+Clinic/data=!4m7!3m6!1s0x87c0ea3695161aeb:0xf1e1768c9775a3ed!8m2!3d38.8850446!4d-94.6426136!16s%2Fg%2F11rghpkq4s!19sChIJ6xoWlTbqwIcR7aN1l4x24fE,Optima Pain Clinic,3.7,26,Medical clinic,"4800 W 135th St #190, Leawood, KS 66224, United States","V9P4+2X Leawood, Kansas, USA",https://www.optimapain.com/about-us,+1 913-558-0058,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=463c6ciL2is80Otq-EWEbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.2652524&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–2 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-28T19:36:57.537Z,
