placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Integrity+Overhead+Door/data=!4m7!3m6!1s0x87c9a4b18b029291:0xc85f19f2f11032f7!8m2!3d36.2237473!4d-94.1124996!16s%2Fg%2F11cnwm5rvz!19sChIJkZICi7GkyYcR9zIQ8fIZX8g,Integrity Overhead Door,5.0,158,Garage door supplier,"1492 June Self Dr, Springdale, AR 72764, United States","6VFQ+F2 Springdale, Arkansas, USA",https://integritydoornwa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 479-265-6083,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOQQ5gGysQPg4GLzp8ZOF_-VP389O6ALNYjOhq5=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-07T22:44:59.407Z,,,,
https://www.google.com/maps/place/NWA+Garage+Doors/data=!4m7!3m6!1s0x87c93c2b2ecef90b:0x39b064f28819f1d5!8m2!3d35.7749236!4d-94.1892844!16s%2Fg%2F11bc96gv4q!19sChIJC_nOLis8yYcR1fEZiPJksDk,NWA Garage Doors,5.0,42,Garage door supplier,,,,+1 479-366-8746,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM5YAqnrFei-RzMNpJQqaDgCAldQV2RnGal_FWF=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-07T22:45:03.977Z,,,,
https://www.google.com/maps/place/Garage+Door+Medics/data=!4m7!3m6!1s0x87c917a620d87d1b:0xc4d68b7de074ba0c!8m2!3d36.3132634!4d-94.1170182!16s%2Fg%2F11rr_zwx5h!19sChIJG33YIKYXyYcRDLp04H2L1sQ,Garage Door Medics,4.9,738,Garage door supplier,"101 E Linden St, Rogers, AR 72756, United States","8V7M+85 Rogers, Arkansas, USA",https://thegaragedoormedics.com/?utm_campaign=gmb,+1 479-309-3364,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMQQU1k7n7U1MsFr_-fzDUwgylq07GN5Ndl7VQJ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-07T22:45:08.697Z,,,,
https://www.google.com/maps/place/A+%26+H+Garage+Door+Service/data=!4m7!3m6!1s0x87cbb7fe420f62a9:0x1ad91dee13bf2a0c!8m2!3d36.125038!4d-94.1603815!16s%2Fg%2F11g6975lbf!19sChIJqWIPQv63y4cRDCq_E-4d2Ro,A & H Garage Door Service,4.9,49,Garage door supplier,,,https://servicemygaragedoors.com/,+1 479-636-7658,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPJRRPYum_uoYFBoSGa5l-I9FuUWyfLVVXi1Zig=w408-h342-k-no,true,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-07T22:45:13.640Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Royal+Overhead+Door/data=!4m7!3m6!1s0x87c96d0cc52ad75b:0xd9553d902e53fbfe!8m2!3d36.1775214!4d-94.1741954!16s%2Fg%2F11kzjnqzk5!19sChIJW9cqxQxtyYcR_vtTLpA9Vdk,Royal Overhead Door,4.3,16,Garage door supplier,"943 S 40th St, Springdale, AR 72762, United States","5RHG+28 Springdale, Arkansas, USA",https://www.royaldoorsspringdale.xyz/,+1 479-927-9990,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNkZLNYrtWj-GHp5v_0E6qIcMjIA-bzSFX6n1eb=w408-h544-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-07T22:45:18.289Z,,,,
https://www.google.com/maps/place/Rogers+Door+Co+%28125799%29/data=!4m7!3m6!1s0x87c96f09f787cd0d:0x20c8f9bfc044fd94!8m2!3d36.1000793!4d-94.151279!16s%2Fg%2F1tm69gbz!19sChIJDc2H9wlvyYcRlP1EwL_5yCA,Rogers Door Co (125799),,,Garage door supplier,"2709 N Drake St, Fayetteville, AR 72703, United States","4R2X+2F Fayetteville, Arkansas, USA",,+1 479-521-7877,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rODKPWz23VW6S3izZ9e0yg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.03842&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-07T22:45:20.697Z,,,,
https://www.google.com/maps/place/Precision+Garage+Door+of+Fort+Smith/data=!4m7!3m6!1s0x87ca4dfeb890c2a1:0x415c713f13e7a74e!8m2!3d35.3882051!4d-94.4177766!16s%2Fg%2F11txt21lkf!19sChIJocKQuP5NyocRTqfnEz9xXEE,Precision Garage Door of Fort Smith,4.9,256,Garage door supplier,"416 N 10th St, Fort Smith, AR 72901, United States","9HQJ+7V Fort Smith, Arkansas, USA",https://precisiondoornwa.com/?utm_source=gmb&utm_medium=location_fortsmith&utm_campaign=website,+1 479-309-0420,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMQ3LlBluzYa1-SxCOShyIV7xGMWojlXSrRclW_=w408-h329-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-11-07T22:45:34.827Z,,,,
https://www.google.com/maps/place/Southwest+Garage+Door+Company/data=!4m7!3m6!1s0x87ca4ce50b9eef13:0x9b54a294e8a47f8f!8m2!3d35.3614851!4d-94.4266444!16s%2Fg%2F1t_hzj1p!19sChIJE--eC-VMyocRj3-k6JSiVJs,Southwest Garage Door Company,5.0,484,Garage door supplier,"2206 Wheeler Ave, Fort Smith, AR 72901, United States","9H6F+H8 Fort Smith, Arkansas, USA",https://www.swgd.com/,+1 479-782-0178,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy73e0srg9zFLzSFx67qc6dChQCCDPJIvtllKe__2ZURuhj_DUGtn6lDPPuEo3AGwA0lL9zdWn8XeRBsurIL1ehQbIQakdZe42KIhpAT87z5JsjVGpIBd_Id03iRA9GwMcjN6E2kRZIobCg=w408-h544-k-no,true,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-11-07T22:45:40.088Z,,,,
https://www.google.com/maps/place/Ft.+Smith+Garage+Door+Co./data=!4m7!3m6!1s0x87ca4d63252a6a8f:0x8e1086d11dcc8dbc!8m2!3d35.3271216!4d-94.4061794!16s%2Fg%2F11j02b_9bb!19sChIJj2oqJWNNyocRvI3MHdGGEI4,Ft. Smith Garage Door Co.,5.0,316,Garage door supplier,"5901 S 26th Cir, Fort Smith, AR 72908, United States","8HGV+RG Fort Smith, Arkansas, USA",http://ftsmithgaragedoor.com/,+1 479-646-4644,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNjxgf_1Han5RRt1E9iPMzEQ4AEnV2VBA70okPo=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-11-07T22:45:45.008Z,,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Ft.+Smith%E2%84%A2/data=!4m7!3m6!1s0x88db6aab33e664bd:0x5adb16c75212c839!8m2!3d35.3865777!4d-94.4217728!16s%2Fg%2F1263thrsk!19sChIJvWTmM6tq24gROcgSUscW21o,Overhead Door Company of Ft. Smith™,3.9,42,Door supplier,"101 N 9th St, Fort Smith, AR 72901, United States","9HPH+J7 Fort Smith, Arkansas, USA",https://fortsmithoverheaddoor.com/,+1 479-275-5647,Closes soon ⋅ 5 pm ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOxA6ObPBXGEL7K6jwox_2h7UnVsrebMlYwJ2DS=w408-h272-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-11-07T22:45:49.487Z,,,,
https://www.google.com/maps/place/Access+Garage+Door+LLC/data=!4m7!3m6!1s0x87cbb3ac132238ab:0x51e02163c85adec9!8m2!3d35.4262587!4d-94.3801809!16s%2Fg%2F11clvx77p7!19sChIJqzgiE6yzy4cRyd5ayGMh4FE,Access Garage Door LLC,4.5,53,Garage door supplier,"4509 Newlon Rd, Fort Smith, AR 72904, United States","CJG9+GW Fort Smith, Arkansas, USA",,+1 479-926-8814,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOtIlbvaE0hQdp38FMeToXwo4XMAt9IsDn4xqI-=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-11-07T22:45:54.260Z,,,,
https://www.google.com/maps/place/SALLISAW+OVERHEAD+DOOR+and+More/data=!4m7!3m6!1s0x87ca6ba82898d1b7:0xbb3112c4ebcc00a5!8m2!3d35.4058285!4d-94.4906873!16s%2Fg%2F11cmdh180p!19sChIJt9GYKKhryocRpQDM68QSMbs,SALLISAW OVERHEAD DOOR and More,4.7,13,Garage door supplier,"479263 US-64, Roland, OK 74954, United States","CG45+8P Roland, Oklahoma, USA",https://www.sallisawoverheaddoor.com/,+1 918-775-0950,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwYLnPoIjQeTQmr4meQuvWpgsnVykZOmXUwS76rhQAOgR8aZa6qRwbxCYKHz3nx770ShSXM0_ObsmfGK7kktnD5YdzpjwjLj72j1kx_jyQC8ryKgrsIRGBV71tE3ewHM0vEHEaY=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-11-07T22:45:58.886Z,,,,
https://www.google.com/maps/place/West+Ark+Garage+Door/data=!4m7!3m6!1s0xa9aef55547497c1:0xac9c216027f4e48d!8m2!3d35.4025744!4d-94.5968274!16s%2Fg%2F11k9bsyz73!19sChIJwZd0VFXvmgoRjeT0J2AhnKw,West Ark Garage Door,5.0,37,Garage door supplier,"107 E Shawntel Smith Blvd, Muldrow, OK 74948, United States","CC33+27 Muldrow, Oklahoma, USA",http://westarkgaragedoor.com/,+1 479-208-5357,Closes soon ⋅ 5 pm ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipObXxrO7TFBOVw2jM0QkABsN5y_pStdkdztmYlE=w426-h240-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-11-07T22:46:03.327Z,,,,
https://www.google.com/maps/place/Window+World+of+the+Ozarks/data=!4m7!3m6!1s0x87ca4ce962d09409:0x39055df83f20c43c!8m2!3d35.3696128!4d-94.4217718!16s%2Fg%2F1vjdqll0!19sChIJCZTQYulMyocRPMQgP_hdBTk,Window World of the Ozarks,4.3,58,Window installation service,"1408 Towson Ave, Fort Smith, AR 72901, United States","9H9H+R7 Fort Smith, Arkansas, USA",https://www.windowworldoftheozarks.com/,+1 479-424-1330,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOGZQHs83Ai5J4MVTnbuu8c1VDALwF8njRg6o4l=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-11-07T22:46:08.955Z,,,,
https://www.google.com/maps/place/Overhead+Door+Co.+of+Fort+Smith+-+Commercial/data=!4m7!3m6!1s0x87ca4dc461be9de9:0x6d16f0a1dba78d2c!8m2!3d35.5375186!4d-94.2215265!16s%2Fg%2F11q1pf1fnr!19sChIJ6Z2-YcRNyocRLI2n26HwFm0,Overhead Door Co. of Fort Smith - Commercial,3.7,3,Garage door supplier,"8516 AR-282, Alma, AR 72921, United States","GQQH+29 Alma, Arkansas, USA",https://www.overheaddoorfortsmith.com/,+1 479-783-0667,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMwa_SNbCehvKQXIblz7FYAFIMtE2iFXS7kWj-_=w408-h408-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-11-07T22:46:13.689Z,,,,
https://www.google.com/maps/place/Door+Tech+Sales+%26+Service+Inc/data=!4m7!3m6!1s0x87c96cb8ec5dd343:0x78bdbfd443b41366!8m2!3d36.1761841!4d-94.1703156!16s%2Fg%2F11hy9nz9gc!19sChIJQ9Nd7LhsyYcRZhO0Q9S_vXg,Door Tech Sales & Service Inc,4.5,2,Door shop,"1105 Shaver St, Springdale, AR 72762, United States","5RGH+FV Springdale, Arkansas, USA",,+1 479-750-2549,Closes soon ⋅ 5 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMevFsHCmYsX177rE2WF7B8DkSqFsms7XJdTuwV=w408-h544-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Springdale+AR/@36.1745244,-94.1390137,14z",2025-11-07T22:46:26.867Z,,· Delivery,,
https://www.google.com/maps/place/PremierGarage+of+Northwest+Arkansas/data=!4m7!3m6!1s0x26044a38f62dc579:0x2a62adca3b15bd5e!8m2!3d36.1775582!4d-94.1738622!16s%2Fg%2F11tn095565!19sChIJecUt9jhKBCYRXr0VO8qtYio,PremierGarage of Northwest Arkansas,5.0,12,Flooring contractor,"3903 A Kelley Ave, Springdale, AR 72762, United States","5RHG+2F Springdale, Arkansas, USA",https://www.premiergarage.com/near-me/northwest-arkansas/?utm_source=Internet&utm_medium=Directory&utm_campaign=GOOGLE-PLACES/,+1 479-326-9496,Closes soon ⋅ 5 pm ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMjAnesESwmZN2dzjKB70UVdaE368mqYmK-Xq5d=w408-h272-k-no,true,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Springdale+AR/@36.1745244,-94.1390137,14z",2025-11-07T22:46:31.206Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Cobian%27s+Overhead+Doors+LLC/data=!4m7!3m6!1s0xaee6a11465b089d9:0xef173aec52450438!8m2!3d36.1431595!4d-94.1778125!16s%2Fg%2F11vk5n4cwq!19sChIJ2YmwZRSh5q4ROARFUuw6F-8,Cobian's Overhead Doors LLC,5.0,19,Garage door supplier,,,,+1 479-231-0499,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNdZMp9ToH12IxIvGMJmS4EejzzyM9aHCpp8jnW=w408-h306-k-no,true,8 am–6 pm,8 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Springdale+AR/@36.1745244,-94.1390137,14z",2025-11-07T22:46:35.571Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Ozark+Sash+%26+Door+Co/data=!4m7!3m6!1s0x87c96b6969d0195b:0x292f2c2681477fdf!8m2!3d36.1661754!4d-94.136776!16s%2Fg%2F113k3zmnw!19sChIJWxnQaWlryYcR339HgSYsLyk,Ozark Sash & Door Co,3.9,21,Door supplier,"216 E Robinson Ave, Springdale, AR 72764, United States","5V87+F7 Springdale, Arkansas, USA",,+1 479-751-7483,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy8lCRWLaB8iC4ivz3c02TWRGd7g-ZLnKMUJVnHHeMLZHM1CZq4KstF7zNT_AUj3PY34vtlKRpFfhj0C0ZivIs501hSVeqVIly4GTWhMYsmifPYgq-WSn3sYbNJtLFmlXpa162z=w513-h240-k-no,false,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Springdale+AR/@36.1745244,-94.1390137,14z",2025-11-07T22:46:39.974Z,,,,
