placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Chattanooga+Property+Management+LLC/data=!4m7!3m6!1s0x88605e630bc6c3b1:0xc4fd88e6c613277a!8m2!3d34.9887975!4d-85.2108096!16s%2Fg%2F1td6bly1!19sChIJscPGC2NeYIgReicTxuaI_cQ,Chattanooga Property Management LLC,3.2,110,Property management company,"1504 S Smith St, Chattanooga, TN 37412, United States","XQQQ+GM Chattanooga, Tennessee, USA",https://chattanoogapm.com/,,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMF0j0Fsi52B_NxZh-cuEBKlFMJoQ46-6UrISQ=w480-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:02:33.748Z,,,,
https://www.google.com/maps/place/Auben+Realty+-+Chattanooga/data=!4m7!3m6!1s0x88605e184ccded17:0x9ab40d4f087bbeda!8m2!3d35.1195141!4d-85.2893624!16s%2Fg%2F11cjxhvn2x!19sChIJF-3NTBheYIgR2r57CE8NtJo,Auben Realty - Chattanooga,4.3,144,Property management company,"3918 Dayton Blvd Unit B, Red Bank, TN 37415, United States","4P96+R7 Red Bank, Tennessee, USA",http://www.aubenrealty.com/chattanooga/,+1 423-454-1413,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNuzpp_gmGQYyZ8FKU__Bc0R11yezw0z1UZFuEp=w730-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:02:38.748Z,,,,
https://www.google.com/maps/place/Gig+City+Property+Management/data=!4m7!3m6!1s0x88605f0cdf1a3615:0x2244a38dbfb9e3c5!8m2!3d35.0430853!4d-85.2944536!16s%2Fg%2F11qnk8sk96!19sChIJFTYa3wxfYIgRxeO5v42jRCI,Gig City Property Management,3.8,48,Property management company,"846 McCallie Ave, Chattanooga, TN 37403, United States","2PV4+66 Chattanooga, Tennessee, USA",http://gigcitypm.com/,+1 423-435-9255,"Open ⋅ Closes 4:30 pm

Updated by this business 9 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tasUQdXRHFcIChhibTYmBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.85246&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:02:43.868Z,,,,
https://www.google.com/maps/place/Mountain+View+Property+Management/data=!4m7!3m6!1s0x88606390fab4c3b9:0x2f92b54574e5631f!8m2!3d34.9968384!4d-85.251992!16s%2Fg%2F11cm041zmz!19sChIJucO0-pBjYIgRH2PldEW1ki8,Mountain View Property Management,4.2,239,Property management company,"1031 John Ross Rd, East Ridge, TN 37412, United States","XPWX+P6 East Ridge, Tennessee, USA",http://www.mtnviewpm.com/,+1 423-668-0151,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npPo84hOrDdgHGMioTUyMWjnzmPRmQ9o9TUb9S-34TdxAtu5DTJgFG8rVqGaodE8FyBGVXBxumXHKE5ZDsMh18_jGqT8WrpPFJvtsoyMoU5GVzbEnQNOovXUV90Qc7UGLSdJ2lx=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:02:49.329Z,,,,
https://www.google.com/maps/place/Thornhill+Management+Group/data=!4m7!3m6!1s0x886063dd620fffff:0xb39d87ce3bd0affb!8m2!3d35.0534581!4d-85.1807004!16s%2Fg%2F11vhf_66h1!19sChIJ__8PYt1jYIgR-6_QO86HnbM,Thornhill Management Group,5.0,1,Property management company,"6111 Shallowford Rd, Chattanooga, TN 37421, United States","3R39+9P Chattanooga, Tennessee, USA",https://www.thornhillmanagement.com/contact,+1 423-436-8307,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bB2cQ_-sp8pbYBry4bCFig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.381836&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:02:54.525Z,,,,
https://www.google.com/maps/place/Property+Management+Group+of+Chattanooga/data=!4m7!3m6!1s0x886063ad1a8a494d:0xf92f4251c4bcb714!8m2!3d35.0518948!4d-85.1888192!16s%2Fg%2F11lzjc_yfn!19sChIJTUmKGq1jYIgRFLe8xFFCL_k,Property Management Group of Chattanooga,,,Property management company,"2242 Encompass Dr, Chattanooga, TN 37421, United States","3R26+QF Chattanooga, Tennessee, USA",https://www.pmgchattanooga.com/,+1 423-800-4488,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP948p_B-R_2b-KIF1fZ23sT5Du4RrhB43jaTV-=w408-h510-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:02:59.608Z,,,,
https://www.google.com/maps/place/L+%26+K+Property+Management+Inc/data=!4m7!3m6!1s0x886060c6412ddc23:0xd14319c73a5974f!8m2!3d35.0466474!4d-85.2480117!16s%2Fg%2F1td2n6g4!19sChIJI9wtQcZgYIgRT5elc5wxFA0,L & K Property Management Inc,4.0,5,Property management company,"3003 St Paul St, Chattanooga, TN 37404, United States","2QW2+MQ Chattanooga, Tennessee, USA",,+1 423-622-0553,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrakh2jSE4wTuA9KEdUhMXasfQ-CQiF5Pasx3I3iSEAchlcY8MSSlbfoOWoVmMktHXVFpqNuHyy9T2QSEWY6mByyYzaQwQ0NCwSsbGwFTRCQIdD0_VV71n37byfwbOJHWw6TpJDWg=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:02.683Z,,,,
https://www.google.com/maps/place/Keyrenter+Property+Management+Chattanooga/data=!4m7!3m6!1s0x88605ef9e37ca5b5:0x561b79f4591a98e5!8m2!3d35.0693031!4d-85.3182415!16s%2Fg%2F11dfxnp5x1!19sChIJtaV84_leYIgR5ZgaWfR5G1Y,Keyrenter Property Management Chattanooga,4.7,225,Property management company,"620 Cherokee Blvd. Suite 114, Chattanooga, TN 37405, United States","3M9J+PP Chattanooga, Tennessee, USA",http://www.keyrenterchattanooga.com/,+1 423-460-6000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMVY6w6o1JZjPAUZp1Hr7a3wuzTQdR5yr60tjGD=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:07.910Z,,,,
"https://www.google.com/maps/place/Open+Doors+Property+Management/@35.056226,-85.1931115,17z/data=!3m1!4b1!4m6!3m5!1s0x886061f532f67e97:0x697dc2bf66963c86!8m2!3d35.056226!4d-85.1931115!16s%2Fg%2F11g_qr6dsl",Open Doors Property Management,1.3,13,Property management company,"5959 Shallowford Rd Suite 2110, Chattanooga, TN 37421, United States","3R44+FQ Chattanooga, Tennessee, USA",,+1 423-320-5554,,,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:12.919Z,,,,
https://www.google.com/maps/place/Chattanooga+Property+Management/data=!4m7!3m6!1s0x8860646925c15555:0xaf4e09596d75f884!8m2!3d35.0133909!4d-85.1612833!16s%2Fg%2F11rghpt32l!19sChIJVVXBJWlkYIgRhPh1bVkJTq8,Chattanooga Property Management,5.0,2,Property management company,"7506 E Brainerd Rd, Chattanooga, TN 37421, United States","2R7Q+9F Chattanooga, Tennessee, USA",https://www.sceniccitypropertymanagementinc.com/contact,+1 423-401-6938,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jwDJNPf46IQvSp3-Ls9SQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.5927&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:15.994Z,,,,
https://www.google.com/maps/place/Rock+Point+Real+Estate/data=!4m7!3m6!1s0x88605c316b51ce43:0x6d2fa791e98af472!8m2!3d35.0357122!4d-85.2841671!16s%2Fg%2F1td544n6!19sChIJQ85RazFcYIgRcvSK6ZGnL20,Rock Point Real Estate,4.0,43,Property management company,"608 S Holtzclaw Ave, Chattanooga, TN 37404, United States","2PP8+78 Chattanooga, Tennessee, USA",https://www.rockpointrealestate.com/,+1 423-752-0709,"Open ⋅ Closes 4 pm

Confirmed by phone call 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPoJ88mR9izG45kDPNNCHDoEuC9-45PeYMcWoiF=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:21.270Z,,,,
https://www.google.com/maps/place/Lansford+Realty+%26+Property+Management/data=!4m7!3m6!1s0x8860640221774799:0x816c58368fe4f281!8m2!3d35.0259019!4d-85.1879701!16s%2Fg%2F1tfzy6kf!19sChIJmUd3IQJkYIgRgfLkjzZYbIE,Lansford Realty & Property Management,3.7,38,Property management company,"1447 Vance Rd # 105, Chattanooga, TN 37421, United States","2RG6+9R Chattanooga, Tennessee, USA",https://www.lansfordrealty.com/,+1 423-710-3378,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_WoLC9kxwnosEAZGKdx8jXtsQvY3z0V4q351P3kNupmQqQTvW2tEcCw8CzsM9L6YFWuUua95NgtlRt5IUWaSDyVMo6IuYounwWAc7nnEGiEocg6D5MGRxxNOXGySmlXYOBnMw=w408-h725-k-no,true,6:45 am–4 pm,6:45 am–4 pm,Closed,Closed,6:45 am–4 pm,6:45 am–4 pm,6:45 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:26.193Z,,,,
https://www.google.com/maps/place/Real+Property+Management+Your+Home/data=!4m7!3m6!1s0x8860672422d6fbc1:0x7f15278662cd841f!8m2!3d35.0823483!4d-85.0684254!16s%2Fg%2F11p5q13b0k!19sChIJwfvWIiRnYIgRH4TNYoYnFX8,Real Property Management Your Home,5.0,30,Property management company,"5559 Little Debbie Pkwy #111, Collegedale, TN 37363, United States","3WJJ+WJ Collegedale, Tennessee, USA",http://www.rpmyourhome.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 423-704-9944,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l3wN2FGS8TpImApcR2YnCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.33295&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:31.316Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/TNL+Management,/data=!4m7!3m6!1s0x886067ca38facbff:0x4fa3b2ebad4580d3!8m2!3d35.0334843!4d-85.241879!16s%2Fg%2F11pvb1yn7l!19sChIJ_8v6OMpnYIgR04BFreuyo08","TNL Management,",1.8,5,Property management company,"701 N Germantown Rd, Chattanooga, TN 37411, United States","2QM5+96 Chattanooga, Tennessee, USA",,+1 423-553-8688,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-5u6gAaatpbuTfsAPmvtXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.53067&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:36.223Z,,,,
https://www.google.com/maps/place/Coffey+Property+Management/data=!4m7!3m6!1s0x8860f534030cd47b:0x61af9416a0933cb2!8m2!3d35.1269406!4d-85.2850223!16s%2Fg%2F11b66k5xx9!19sChIJe9QMAzT1YIgRsjyToBaUr2E,Coffey Property Management,5.0,1,Property management company,"4401 Dayton Blvd, Chattanooga, TN 37415, United States","4PG7+QX Chattanooga, Tennessee, USA",,+1 423-702-1037,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO7thtd6hE7yncokXEjAnkQfYnCtcTTE0_2XOXo=w558-h240-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:41.435Z,,,,
https://www.google.com/maps/place/Greenlife+Management+LLC/data=!4m7!3m6!1s0x88605e595976cb21:0xe6cc92da612d5041!8m2!3d35.0648122!4d-85.3088029!16s%2Fg%2F1th82p48!19sChIJIct2WVleYIgRQVAtYdqSzOY,Greenlife Management LLC,5.0,2,Property management company,"300 N Market St, Chattanooga, TN 37405, United States","3M7R+WF Chattanooga, Tennessee, USA",,+1 423-521-6111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=STZGUaMUjbxx0wO-wxoVkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.65815&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:44.274Z,,,,
https://www.google.com/maps/place/Streamline+Property+Management/data=!4m7!3m6!1s0x886060f3f6e40001:0xb6db62a131944a1b!8m2!3d35.0722748!4d-85.2472013!16s%2Fg%2F11mv1jmhps!19sChIJAQDk9vNgYIgRG0qUMaFi27Y,Streamline Property Management,,,Property management company,"2313 Wilder St, Chattanooga, TN 37406, United States","3QC3+W4 Chattanooga, Tennessee, USA",http://streamlinestructures.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6QwZk0RJxB8LiqYyJ-tnVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.009386&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:46.930Z,,,,
https://www.google.com/maps/place/The+Real+Estate+Mavericks/data=!4m7!3m6!1s0x88605dabf0814d6f:0xf8b1b05b89db5d25!8m2!3d35.0101094!4d-85.3282058!16s%2Fg%2F11ss3kbpq_!19sChIJb02B8KtdYIgRJV3biVuwsfg,The Real Estate Mavericks,5.0,172,Property management company,"3914 St Elmo Ave suite n, Chattanooga, TN 37409, United States","2M6C+2P Chattanooga, Tennessee, USA",http://therealestatemavericks.com/,+1 423-654-8585,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPMZ_kAETAR3zDydKLr2EhutLlA4ajqGUQzl34K=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:51.999Z,,,,
https://www.google.com/maps/place/Green+Mill+Properties+Office/data=!4m7!3m6!1s0x886067021e461b0b:0xfbab505858c78aed!8m2!3d35.0254597!4d-85.1979529!16s%2Fg%2F11h_4wb3lk!19sChIJCxtGHgJnYIgR7YrHWFhQq_s,Green Mill Properties Office,2.7,41,Property management company,"515 Airport Rd #105, Chattanooga, TN 37421, United States","2RG2+5R Chattanooga, Tennessee, USA",https://www.greenmillproperties.com/,+1 423-624-6746,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1z7A1F_5kKDpcHpA9gTA8QgnfDDmh9wvDOqhr98EddS5PY9YOsCN93ObXJ1UaWgxiYb5bsu3xW28zZ0O-3m9RLIbQ-AhQ7RvZxaUqhEHe5dATM1FXsZ3tnSJOAsPP9I7eQo2a0Q=w408-h544-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-09-25T17:03:56.863Z,,,,
