placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Ambient+Healthcare+of+Georgia/data=!4m7!3m6!1s0x88fba00199fb85c9:0x7aaed5ab7de023f2!8m2!3d32.0523216!4d-81.1658172!16s%2Fg%2F11btx59088!19sChIJyYX7mQGg-4gR8iPgfavVrno,Ambient Healthcare of Georgia,5.0,1,Medical clinic,"1000 Business Center Dr, Savannah, GA 31405, United States","3R2M+WM Savannah, Georgia, USA",,+1 912-355-1053,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8VTsUlektH0D-JsCw_tRpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.51736&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-28T23:57:29.422Z,,,,,,,,,,,
https://www.google.com/maps/place/Low+Country+Cancer+Care/data=!4m7!3m6!1s0x88fba7f2a2db6615:0x81f0a3a0b33b237b!8m2!3d32.1422694!4d-81.2561626!16s%2Fg%2F11n97tk8sn!19sChIJFWbbovKn-4gReyM7s6Cj8IE,Low Country Cancer Care,4.8,75,Cancer treatment center,"1000 Towne Center Blvd Building 700, Suite 704, Pooler, GA 31322, United States","4PRV+WG Pooler, Georgia, USA",https://lcccsav.com/?utm_medium=LowCountryCancerCare&utm_source=GMBSocialClimb,+1 912-692-2000,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP27SU3OopILGJhhqmPvfh0Eaf30oFKVteZXIXd=w427-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:57:47.305Z,Closed,9 am–5 pm,Closed,9 am–5 pm,Closed,Closed,Closed,,,,
https://www.google.com/maps/place/RMX+Diabetes+Center+of+Savannah/data=!4m7!3m6!1s0x88fba78e4c046725:0x4c06f242816434ec!8m2!3d32.1419615!4d-81.255281!16s%2Fg%2F11kq6rf264!19sChIJJWcETI6n-4gR7DRkgULyBkw,RMX Diabetes Center of Savannah,4.9,24,Medical clinic,"1000 Towne Center Blvd #602, Pooler, GA 31322, United States","4PRV+QV Pooler, Georgia, USA",http://www.rmxsavannah.com/,+1 912-228-3502,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9_PxnZa5Q2uwjGh35AxwKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.222736&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:57:52.209Z,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+-+Pooler/data=!4m7!3m6!1s0x88fba71da3b42007:0xffe80a7da5b4da3!8m2!3d32.0749139!4d-81.2782975!16s%2Fg%2F11w8kn06hc!19sChIJByC0ox2n-4gRo01b2qeA_g8,Prime IV Hydration & Wellness - Pooler,4.9,111,IV therapy service,"2321 Pooler Pkwy #110, Pooler, GA 31322, United States","3PFC+XM Pooler, Georgia, USA",https://primeivhydration.com/locations/georgia/pooler-31322/,+1 912-737-6453,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nopu_VM3ckzyiv_pL89HLQD1dwJZfPDPlhRetKEdUUbRJiqbiUcI6awRSmi1c_Gz7DgWrqXpGFAyKgu_I8U3_pNUGbJhviPD6kPz_bqhZU8edRbmlwKnP8m1EuEF-6nsbCUiitT=w408-h541-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:57:57.270Z,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,,,,
https://www.google.com/maps/place/St.+Joseph%27s%2FCandler+-+Pooler+Campus/data=!4m7!3m6!1s0x88fba7c63b905677:0xa7f6a3cfa9766830!8m2!3d32.0897372!4d-81.2755554!16s%2Fg%2F11h3g9pjbp!19sChIJd1aQO8an-4gRMGh2qc-j9qc,St. Joseph's/Candler - Pooler Campus,4.8,1501,Surgical center,"101 St Joseph's/Candler Dr, Pooler, GA 31322, United States","3PQF+VQ Pooler, Georgia, USA",https://www.sjchs.org/hospitals-and-facilities/pooler-campus,+1 912-819-4100,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrqTR37XOjeKp2M08wkEhWgmxQ1e8TCMvz9ctQli9E_RdEX0eUFbHrtLXgGgBTUGGww4X7CemVz3xam4SqpYP9-Gh2SNdYsm1WOdWlVjgxOIPQuwX2ymMMnsqDG40mcumJAaQNn=w408-h725-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:02.263Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
"https://www.google.com/maps/place/Prime+Care+of+Georgia+in+Pooler,+GA+%7C+Allergy+%26+Asthma+Specialists,+Internal+Medicine+Clinic+%7C+Telemedicine/data=!4m7!3m6!1s0x88fba7c7f0a6e959:0x656949b381af222b!8m2!3d32.1421742!4d-81.2553882!16s%2Fg%2F11rpm13nd6!19sChIJWemm8Men-4gRKyKvgbNJaWU","Prime Care of Georgia in Pooler, GA | Allergy & Asthma Specialists, Internal Medicine Clinic | Telemedicine",4.8,182,Medical group,"1000 Towne Center Blvd #604, Pooler, GA 31322, United States","4PRV+VR Pooler, Georgia, USA",https://primecareofga.com/,+1 912-561-7001,"Closed ⋅ Opens 8 am Mon

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMALUAMJJzaz7rLw-rMY270bCZ32i0ONUKPgRVw=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:07.204Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Vitali+Medspa/data=!4m7!3m6!1s0x88fba76275fba681:0x9ec4018b8c0f925d!8m2!3d32.1309564!4d-81.2541472!16s%2Fg%2F11gk8v01qj!19sChIJgab7dWKn-4gRXZIPjIsBxJ4,Vitali Medspa,5.0,310,Medical spa,"130 Canal St #403, Pooler, GA 31322, United States","4PJW+98 Pooler, Georgia, USA",https://vitalimedspa.com/,+1 912-650-3498,"Closed ⋅ Opens 12 pm Mon

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrEWfnVJp9PQJjzhCBHOy3E1u7Nz4PqZLCuok2BL2U5kirLPJy5KySSVcBUOxh2hGrg_QCtVcrM1oUDdga2IWkSOQJCcylV4wnd_-3rVijnUtjHljvfqqT893smTc1Okw61wdI=w408-h270-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:12.413Z,Closed,12–5 pm,10 am–7 pm,9 am–5 pm,10 am–7 pm,9 am–5 pm,10 am–2 pm,,,,
https://www.google.com/maps/place/Wound+Care+Clinic+-+ESU+Inc/data=!4m7!3m6!1s0x88fb75ecf7fa1859:0x96e34e4cf6a2443c!8m2!3d32.102799!4d-81.225876!16s%2Fg%2F1tp0fj9z!19sChIJWRj69-x1-4gRPESi9kxO45Y,Wound Care Clinic - ESU Inc,5.0,10,Medical clinic,"1215 US-80 STE 700, Pooler, GA 31322, United States","4Q3F+4J Pooler, Georgia, USA",https://woundcareclinic.net/,+1 912-998-0040,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kirITxZPUp3LpudTHQrcQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.89682&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:17.334Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Faith+Hope+%26+Wellness+LLC/data=!4m7!3m6!1s0x88fba75e11b2e801:0x70fad2c57853e059!8m2!3d32.1310424!4d-81.2547149!16s%2Fg%2F11jyg5rftp!19sChIJAeiyEV6n-4gRWeBTeMXS-nA,Faith Hope & Wellness LLC,5.0,37,Alternative medicine practitioner,"130 Canal St #601, Pooler, GA 31322, United States","4PJW+C4 Pooler, Georgia, USA",http://www.faithhopewellness.net/,+1 912-724-0955,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOIHFZJsTSNX_XJwb2ZzNihxqXlehq9-uR8xqvu=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:22.187Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,Identifies as women-owned,,,
https://www.google.com/maps/place/Magnolia+Aesthetics+%26+Wellness/data=!4m7!3m6!1s0x88fba789c524c98f:0x9d5b68cf9b807c97!8m2!3d32.1345787!4d-81.2570419!16s%2Fg%2F11xdb04kyl!19sChIJj8kkxYmn-4gRl3yAm89oW50,Magnolia Aesthetics & Wellness,5.0,19,Medical spa,"1 Godley Station Blvd Suite 21, Pooler, GA 31322, United States","4PMV+R5 Pooler, Georgia, USA",https://www.magnoliaaestheticsandwellness.com/,+1 912-226-2111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UbSLcuwvESoV0s57nXyd4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.49933&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:24.989Z,,,,,,,,,,,
https://www.google.com/maps/place/QC+Kinetix+%28Savannah%29/data=!4m7!3m6!1s0x88fba7a8005b016b:0xdebbb03515359c67!8m2!3d32.1422267!4d-81.2562533!16s%2Fg%2F11rj_ypg6y!19sChIJawFbAKin-4gRZ5w1FTWwu94,QC Kinetix (Savannah),4.4,19,Pain control clinic,"1000 Towne Center Blvd Ste 703, Pooler, GA 31322, United States","4PRV+VF Pooler, Georgia, USA",https://qckinetix.com/savannah/pooler-ga?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 912-205-5833,,https://lh3.googleusercontent.com/p/AF1QipOawNQpCZZ4gvPWs4fek33Zz8loAAVcbCrUMT84=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:29.927Z,,,,,,,,,,,
https://www.google.com/maps/place/Georgia+Skin+%26+Cancer+Clinic/data=!4m7!3m6!1s0x88fba70d7269aa81:0x8dfbd7149b2156b1!8m2!3d32.0808559!4d-81.2860666!16s%2Fg%2F11g81vqtvb!19sChIJgappcg2n-4gRsVYhmxTX-40,Georgia Skin & Cancer Clinic,3.5,41,Skin care clinic,"200 Blue Moon Xing Suite 202, Pooler, GA 31322, United States","3PJ7+8H Pooler, Georgia, USA",http://www.georgiaskinandcancer.com/,+1 912-925-0067,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOZPZgI4XDgHqBovOE7AUNsCMEJZw6q8UjfBXdR=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:35.091Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,,,,
https://www.google.com/maps/place/St.+Joseph%27s%2FCandler+Urgent+Care+-+Pooler+Health+Campus/data=!4m7!3m6!1s0x88fba72ad7462ec7:0xa3d14cb52b3beaed!8m2!3d32.0896865!4d-81.2754267!16s%2Fg%2F11fl78k9x_!19sChIJxy5G1yqn-4gR7eo7K7VM0aM,St. Joseph's/Candler Urgent Care - Pooler Health Campus,4.3,1398,Urgent care center,"101 St Joseph's/Candler Dr Suite 100, Pooler, GA 31322, United States","3PQF+VR Pooler, Georgia, USA",https://sjcurgentcare.com/locations/pooler-campus/,+1 912-737-2250,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOS7XtrZQkzxou_yVs4NbEGAhF8DLIQpWI776mi=w425-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:40.155Z,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,,,,
https://www.google.com/maps/place/LWR+Helpline+-+Mental+Health+%26+Behavioral+Treatment/data=!4m7!3m6!1s0x88fba17e184367ed:0xcea94720d4acdd40!8m2!3d32.1352213!4d-81.2512363!16s%2Fg%2F11why8wj39!19sChIJ7WdDGH6h-4gRQN2s1CBHqc4,LWR Helpline - Mental Health & Behavioral Treatment,,,Walk-in clinic,"1118 Osprey Point Cir, Pooler, GA 31322, United States","4PPX+3G Pooler, Georgia, USA",https://libertywellnessrehab.org/pooler-ga/,+1 912-622-6202,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gmQnKxNUYSbg1alNVq6prw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.9662&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:44.929Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
"https://www.google.com/maps/place/Gastroenterology+Consultants+of+Savannah/@32.0895423,-81.2753219,17z/data=!3m1!4b1!4m6!3m5!1s0x88fba73ba4b8a04f:0x2682ca77e9e74a6e!8m2!3d32.0895423!4d-81.2753219!16s%2Fg%2F11s5sfnf6z",Gastroenterology Consultants of Savannah,4.9,173,Medical clinic,"Campus, 101 St Joseph's/Candler Dr Suite 310, Pooler, GA 31322, United States","3PQF+RV Pooler, Georgia, USA",,+1 912-354-9447,,,false,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:49.795Z,,,,,,,,,,,
https://www.google.com/maps/place/SouthCoast+Health+-+Pooler/data=!4m7!3m6!1s0x88fba6abb24b33f7:0x82593d7cf412a16f!8m2!3d32.1406453!4d-81.2560982!16s%2Fg%2F1hc2dtqnv!19sChIJ9zNLsqum-4gRb6ES9Hw9WYI,SouthCoast Health - Pooler,4.8,2917,Medical clinic,"1000 Towne Center Blvd Building 1200, Pooler, GA 31322, United States","4PRV+7H Pooler, Georgia, USA",https://www.southcoasthealth.com/locations/view/10,+1 912-748-2280,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np2nEgBx6aD1_Exyl0nvrcatSfgBRcXjF-PDFPbOMt9Q5mhgRsuT4s3wAa8tkqM4qwzMQoV93srm9IdSR9JsXkc8CcvSqoY3-n2qCKvaxS7dqkF5BHNciP6Q68FLWDBXoVmvGyj9-xLuxlM=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:54.679Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
"https://www.google.com/maps/place/Michelle+L.+Wilson,+DO/data=!4m7!3m6!1s0x88fba6abb24b33f7:0xb9e707c4940d8acd!8m2!3d32.1416194!4d-81.2553915!16s%2Fg%2F1hc93n36n!19sChIJ9zNLsqum-4gRzYoNlMQH57k","Michelle L. Wilson, DO",4.8,160,Doctor,"1000 Towne Center Blvd Building 1200, Pooler, GA 31322, United States","4PRV+JR Pooler, Georgia, USA",https://www.southcoast-health.com/providers/michelle-l-wilson,+1 912-748-2280,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n9f9-vTDiJ6V469sBhyZ0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.31226&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:58:57.592Z,,,,,,,,,,,
https://www.google.com/maps/place/Advanced+Alternative+Medicine+Center/data=!4m7!3m6!1s0x88fba6b256dd0e51:0x1e538ef5cf10e899!8m2!3d32.130711!4d-81.2544912!16s%2Fg%2F11dxnw84x8!19sChIJUQ7dVrKm-4gRmegQz_WOUx4,Advanced Alternative Medicine Center,4.6,68,Chiropractor,"138 Canal St suite 404 building 400, Pooler, GA 31322, United States","4PJW+76 Pooler, Georgia, USA",https://www.spineboy.com/,+1 845-561-2225,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNavVW_KYi2GiO_K2wNXh5srwnrW9M_jwvJbxpf=w427-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-09-28T23:59:02.340Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,8:30 am–6 pm,9 am–12 pm,,,,
