placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Performance+Property+Management/data=!4m7!3m6!1s0x80ea420388afddff:0xc96387c4f1667088!8m2!3d35.3625102!4d-119.0604678!16s%2Fg%2F11v5jkzhth!19sChIJ_92viANC6oARiHBm8cSHY8k,Performance Property Management,5.0,63,Property management company,"5060 California Ave Suite 610, Bakersfield, CA 93309, United States","9W7Q+2R Bakersfield, California, USA",https://www.performancepropertymanagement.com/,+1 661-847-9396,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WfKLWPkk5TuelzuEpTa1lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.60178&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:01:58.867Z,Identifies as Latino-owned,,,
"https://www.google.com/maps/place/M.D.+Atkinson+Co,+Inc./data=!4m7!3m6!1s0x80ea698be9a85717:0x1f7d7f59158a4438!8m2!3d35.375963!4d-119.01784!16s%2Fg%2F1tfvhjb1!19sChIJF1eo6Ytp6oAROESKFVl_fR8","M.D. Atkinson Co, Inc.",3.2,54,Property management company,"1401 19th St STE 400, Bakersfield, CA 93301, United States","9XGJ+9V Bakersfield, California, USA",http://www.mdatkinson.com/,+1 661-334-4800,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npZFPGgrkgNO0KMPFZ7H181lSkARX28Y9jZZOhx4QxliVV7OUkDuoL0mgIlVPnknJTAe1WkgEWfcAPUQQg_YRKzypBozSF_-ozyxQB6dGqwqQUieat_cC-Y36nNnMcFVat9F5D_=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:02:04.242Z,,,,
https://www.google.com/maps/place/Rentify/data=!4m7!3m6!1s0x8c709afdc11edc83:0x866c3a0205814f2c!8m2!3d35.3777565!4d-119.0195563!16s%2Fg%2F11mdvls_2h!19sChIJg9wewf2acIwRLE-BBQI6bIY,Rentify,5.0,10,Property management company,"2020 Eye St STE 233, Bakersfield, CA 93301, United States","9XHJ+45 Bakersfield, California, USA",https://www.rentifybakersfield.com/,+1 855-736-8439,"Open ⋅ Closes 6 pm

Confirmed by phone call 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipONZj1oTjjHI0srRwZNYwsGpd6rhj732c_1trK4=w535-h240-k-no,true,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:02:09.397Z,,,,
https://www.google.com/maps/place/Apex+Management+Group/data=!4m7!3m6!1s0x80ea421df2e84cdb:0xef0bb945230de43f!8m2!3d35.3962533!4d-119.0929561!16s%2Fg%2F11c1w0d0hg!19sChIJ20zo8h1C6oARP-QNI0W5C-8,Apex Management Group,4.3,112,Property management company,"4015 Coffee Rd Suite 200, Bakersfield, CA 93308, United States","9WW4+GR Bakersfield, California, USA",http://www.apex-mg.net/,+1 661-735-4224,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p-E1qElz5mn5Rbv32VWeJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.75804&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:02:14.872Z,,,,
"https://www.google.com/maps/place/TruStar+Properties,+Inc./data=!4m7!3m6!1s0x80ea42068d3e3a3b:0x101f3158f456db65!8m2!3d35.3704133!4d-119.0504779!16s%2Fg%2F11ggvz50sf!19sChIJOzo-jQZC6oARZdtW9FgxHxA","TruStar Properties, Inc.",3.8,65,Property management company,"4200 Easton Dr # 2, Bakersfield, CA 93309, United States","9WCX+5R Bakersfield, California, USA",https://www.trustar-properties.com/,+1 661-636-6163,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cWcDyuGZI8OpYuvvaP8b9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.80023&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:02:20.158Z,,,,
https://www.google.com/maps/place/Viridis+Property+Management/data=!4m7!3m6!1s0x80ea4114c8d6fbd5:0xe69758cd70c747e7!8m2!3d35.3601112!4d-119.062448!16s%2Fg%2F11s34szrqs!19sChIJ1fvWyBRB6oAR50fHcM1Yl-Y,Viridis Property Management,5.0,7,Property management company,"5329 Office Centre Ct suite 201, Bakersfield, CA 93309, United States","9W6Q+22 Bakersfield, California, USA",http://viridismgmt.com/,+1 661-410-6557,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DeZrpcNMqwpfGU3pOqneJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.13004&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:02:25.362Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Kelly+%26+Eccleston+Management/data=!4m7!3m6!1s0x80ea41f6e14e984b:0x2d890f3802b40d55!8m2!3d35.357245!4d-119.06072!16s%2Fg%2F1tfg3ddt!19sChIJS5hO4fZB6oARVQ20AjgPiS0,Kelly & Eccleston Management,3.3,42,Property management company,"5555 California Ave #200, Bakersfield, CA 93309, United States","9W4Q+VP Bakersfield, California, USA",http://www.kellymanagement.com/,+1 661-322-5936,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNPKbtrCDVcAz96lkOcwe95MelJu1UwNlnNjaQc=w597-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:02:30.505Z,Identifies as veteran-owned,,,
"https://www.google.com/maps/place/Potter+McKinney,+Inc./data=!4m7!3m6!1s0x80ea6a26d290be2f:0x73687e6060677d85!8m2!3d35.3700784!4d-119.0506161!16s%2Fg%2F1tj6v3yt!19sChIJL76Q0iZq6oARhX1nYGB-aHM","Potter McKinney, Inc.",3.9,19,Property management company,"4200 Easton Dr STE 5, Bakersfield, CA 93309, United States","9WCX+2Q Bakersfield, California, USA",http://www.pottermckinney.com/,+1 661-322-8022,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O8UoPLGfoa5Uw1LeBOBc_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.45551&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–4 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:02:35.757Z,,,,
https://www.google.com/maps/place/Professional+Realty+Management/data=!4m7!3m6!1s0x80ea6a3e6c4b889d:0x277b363fee3ad769!8m2!3d35.3553299!4d-119.0210844!16s%2Fg%2F1tk8cf7k!19sChIJnYhLbD5q6oARadc67j82eyc,Professional Realty Management,2.3,94,Property management company,"100 H St, Bakersfield, CA 93304, United States","9X4H+4H Bakersfield, California, USA",http://www.prorealtymanagement.com/,+1 661-327-9323,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eeNBbQLT4MazH8cXPqf3jA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.15143&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:02:40.925Z,,,,
https://www.google.com/maps/place/Locator+Property+Management/data=!4m7!3m6!1s0x80ea69f2f0487d2d:0xd213a650eb3c08ac!8m2!3d35.3778563!4d-119.023798!16s%2Fg%2F1th87flm!19sChIJLX1I8PJp6oARrAg861CmE9I,Locator Property Management,3.0,69,Property management company,"2019 F St, Bakersfield, CA 93301, United States","9XHG+4F Bakersfield, California, USA",https://www.locatorpropertymanagement.com/,+1 661-633-3900,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jwn4eDZrdW_hd-2dJpM0fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.833&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:02:46.515Z,,,,
https://www.google.com/maps/place/Appodaca+Property+Management/data=!4m7!3m6!1s0x80ea6a3d3e63ffff:0xab451a12c4df5eca!8m2!3d35.3518978!4d-119.0208541!16s%2Fg%2F11ggjq52sm!19sChIJ__9jPj1q6oARyl7fxBIaRas,Appodaca Property Management,3.4,10,Property management company,"218 S H St, Bakersfield, CA 93304, United States","9X2H+QM Bakersfield, California, USA",http://www.appodacapm.com/,+1 661-347-1081,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yPXCy7po3yy5NQTVGfiyBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.21826&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,8:30 am–4:30 pm,10 am–12 pm,Closed,8:30 am–4 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:02:51.874Z,,,,
https://www.google.com/maps/place/Five+Star+Property+Management/data=!4m7!3m6!1s0x80ea6a67d33e9f81:0xbec3d6d1c776e902!8m2!3d35.339756!4d-119.0276061!16s%2Fg%2F11cjhz8npq!19sChIJgZ8-02dq6oARAul2x9HWw74,Five Star Property Management,2.1,89,Property management company,"2282 Ming Ave, Bakersfield, CA 93304, United States","8XQC+WX Bakersfield, California, USA",http://www.fivestarmgt.com/,+1 661-831-3000,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNjVFmE26Mw-t257wpYCoyVwo_gWX9pMAfeti-g=w426-h240-k-no,true,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:02:57.792Z,Identifies as Latino-owned,,,
"https://www.google.com/maps/place/HOA+Management+Solutions,+Inc./data=!4m7!3m6!1s0x80ea698a479ebca9:0x4cfe7e4ef4f05e37!8m2!3d35.3798976!4d-119.0249938!16s%2Fg%2F11c6vfbnf8!19sChIJqbyeR4pp6oARN17w9E5-_kw","HOA Management Solutions, Inc.",1.0,1,Homeowners' association,"2225 E St Suite 201, Bakersfield, CA 93301, United States","9XHG+X2 Bakersfield, California, USA",http://hoacity.com/,+1 888-495-2316,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N1_0lsPuZAF3TE_EBL-uuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.7056&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:03:04.274Z,,,,
https://www.google.com/maps/place/Ascend+Real+Estate+And+Property+Management/data=!4m7!3m6!1s0x80ea42ffc4fbb7e3:0x348c793a11d43a9e!8m2!3d35.394761!4d-119.087147!16s%2Fg%2F11b7gs6bm4!19sChIJ47f7xP9C6oARnjrUETp5jDQ,Ascend Real Estate And Property Management,4.6,1258,Property management company,"7606 Meany Ave #101, Bakersfield, CA 93308, United States","9WV7+W4 Bakersfield, California, USA",https://ascendbakersfield.com/,+1 661-873-5770,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOe-1x3hzMYM0kcRqiudKYzB8AKDOvwZC3NmSeg=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:03:09.917Z,,,,
https://www.google.com/maps/place/Royal+T+Management/data=!4m7!3m6!1s0x80ea41de4ff50ccf:0x5f36b92843311148!8m2!3d35.3612839!4d-119.0593408!16s%2Fg%2F1tdmf5ps!19sChIJzwz1T95B6oARSBExQyi5Nl8,Royal T Management,2.3,45,Property management company,"5055 California Ave STE 210, Bakersfield, CA 93309, United States","9W6R+G7 Bakersfield, California, USA",http://www.royaltmanagement.com/,+1 661-631-0526,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNCPNdJ0Hd-7eijGwhtz7GuR6Et605g_Hm2Wh1G=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:03:15.655Z,,,,
https://www.google.com/maps/place/Realty+Management+Services/data=!4m7!3m6!1s0x80ea6a3d0d170435:0x212f98f12eba7da4!8m2!3d35.3591614!4d-119.0210564!16s%2Fg%2F1tvq4fnd!19sChIJNQQXDT1q6oARpH26LvGYLyE,Realty Management Services,2.5,106,Property management company,"300 H St, Bakersfield, CA 93304, United States","9X5H+MH Bakersfield, California, USA",https://www.realtymanagement.com/,+1 661-327-4496,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipObePUA7zBDqK9Np511vonLjvdr4RdptWOYaQ6x=w408-h254-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:03:21.439Z,,,,
https://www.google.com/maps/place/eHomes+of+Bakersfield/data=!4m7!3m6!1s0x80ea4311db00e9d1:0xeebfbb02e74f3e81!8m2!3d35.3384245!4d-119.0623724!16s%2Fg%2F1v831dxw!19sChIJ0ekA2xFD6oARgT5P5wK7v-4,eHomes of Bakersfield,3.3,151,Property management company,"5500 Ming Ave Ste 380, Bakersfield, CA 93309, United States","8WQQ+93 Bakersfield, California, USA",http://www.ehomesofbakersfield.com/,+1 661-587-2612,Open ⋅ Closes 1 pm ⋅ Reopens 2 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqR6mgDBUneTqCFJkZHFPa_-NnGP_tzUUMi9P70uiPjW4fWyOUQ34TU3mihW5PAq3q5gxU0znELOBDZ8WEpSaHoShuR5GT04e2igN0JsnP11eXF_8xM2jrivsChT1LRJCPGbaqT=w408-h306-k-no,true,"9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm",Closed,Closed,"9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:03:27.162Z,,,,
https://www.google.com/maps/place/Maya+Property+Management/data=!4m7!3m6!1s0x80ea6a085b17287f:0x829f7c2dc7a67e9!8m2!3d35.3533244!4d-119.0435953!16s%2Fg%2F11dd_ph194!19sChIJfygXWwhq6oAR6Wd63ML3KQg,Maya Property Management,1.6,5,Property management company,"31 S Real Rd, Bakersfield, CA 93309, United States","9X34+8H Bakersfield, California, USA",http://mayapropertymanagement.com/,+1 661-472-1922,Open ⋅ Closes 2 pm,https://lh3.googleusercontent.com/p/AF1QipN4zzd43sh8zIKYZFSQvQUDwnlGx5CMvPXGsr-R=w408-h306-k-no,true,9 am–2 pm,9 am–2 pm,Closed,Closed,9 am–2 pm,9 am–2 pm,9 am–2 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-09-25T17:03:33.294Z,,,,
