placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error,isBlackOwned
"https://www.google.com/maps/place/Maintenance+Drive+Parking/@35.132864,-78.8739777,17z/data=!3m1!4b1!4m6!3m5!1s0x89ab6dd0ebf8a50f:0xd954c8b5e442f2a0!8m2!3d35.132864!4d-78.8739777!16s%2Fg%2F11hbllx13_",Maintenance Drive Parking,5.0,1,Parking lot,"Maintenance Drive, Fayetteville, NC 28311, United States","44MG+4C Fayetteville, North Carolina, USA",,,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:33:39.024Z,,,,
https://www.google.com/maps/place/Fayetteville+Street+Parking+Street/data=!4m7!3m6!1s0x89ab12d4e75753a1:0xfe4d11b31ecd3f17!8m2!3d35.0522926!4d-78.880526!16s%2Fg%2F1hhgxvcrb!19sChIJoVNX59QSq4kRFz_NHrMRTf4,Fayetteville Street Parking Street,4.0,40,Parking garage,"208 Franklin St, Fayetteville, NC 28301, United States","3429+WQ Fayetteville, North Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxEOnRa7gA5dCw6HEtANFXZz4jEP3bIAF2X3pxUFCHOa_OKdrq16a9RHqUpIteAjaZZ_wPxNk8aqBuFWDUzR2haG8BWwT-vqdNsk8jC4qLbBW4tqE4bWKbUS1TmYcpIwdK51kD8=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:33:42.876Z,,,,
https://www.google.com/maps/place/1-7ADA+BN+parking/data=!4m7!3m6!1s0x89ab40092be7dc77:0xaa6dc243dab59edb!8m2!3d35.0682862!4d-79.0303028!16s%2Fg%2F11g6yny5ll!19sChIJd9znKwlAq4kR25612kPCbao,1-7ADA BN parking,2.9,17,Free parking lot,"Fayetteville, NC 28314, United States","3X99+8V Fayetteville, North Carolina, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz-gexqh_xg7n0BuXEzSWG2HQwnn2L2YB9OLjxfXXNGK8lquaCtQ5YBwsyj4uPWGXYWcCyrJA9PFaH3wWjDpnppOBd_7zDOe_B122_k00RQYGFBhFumgQjtmQ4U3QLRqHeZjT8-hw=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:33:48.021Z,,,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x89ab15dce1a4534d:0x88aeb1b22cbe2841!8m2!3d34.9812689!4d-78.9611945!16s%2Fg%2F11j5v1dnxy!19sChIJTVOk4dwVq4kRQSi-LLKxrog,Chick-fil-A,4.2,1146,Fast food restaurant,"3101 N Main St, Hope Mills, NC 28348, United States","X2JQ+GG Hope Mills, North Carolina, USA",https://www.chick-fil-a.com/locations/nc/hope-mills?utm_source=yext&utm_medium=link,+1 910-425-2768,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzeok6wq2TkcbdXtGK2ep9-YD66VZC56QAVD6An_O0IWuNwLe862VrsJTbBDdEYF6sIaukdFnDNG_aNoWo0434J2H8kWoU0gib6PeLuXX4y_kyAD4aZWf1xijggS2MuPbfOUSY=w408-h306-k-no,true,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,Closed,6:30 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:33:53.601Z,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,,,
"https://www.google.com/maps/place/Park+Fayetteville,+NC/data=!4m7!3m6!1s0x89ab1340892019d9:0x67742660e8b4125a!8m2!3d35.0510692!4d-78.8730748!16s%2Fg%2F11j9kf96bd!19sChIJ2RkgiUATq4kRWhK06GAmdGc","Park Fayetteville, NC",5.0,2,Parking garage,"327 Person St, Fayetteville, NC 28301, United States","342G+CQ Fayetteville, North Carolina, USA",https://parkfayettevillenc.com/,+1 910-222-0302,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw_VYg60P6r1N5A1SRufQbbpTo8I1RmusqIfmLfBwBHzjugF8Gl1ridsBencYku_YEZ_an1TCx16IDiJDuy6hY8oODkrDg9jLu4ezvVw7KdUGMT8CqgpiSzPaO_pTXWNzHNBige=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:33:58.618Z,,,,
https://www.google.com/maps/place/Velocity+Truck+Centers/data=!4m7!3m6!1s0x89ab113e0bff395d:0x9f66534a860f7e64!8m2!3d34.9436105!4d-78.9077645!16s%2Fg%2F12609by89!19sChIJXTn_Cz4Rq4kRZH4PhkpTZp8,Velocity Truck Centers,4.0,338,Truck dealer,"5226 Corporation Dr, Hope Mills, NC 28348, United States","W3VR+CV Hope Mills, North Carolina, USA",https://www.velocitytruckcenters.com/location/hope-mills,+1 910-867-3413,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwZ0mukQ6RYXYyah9ZfyKBTJg4z7jsiyego6q2zptjn-oqq2tO87t4_-ndmkf97_9-A0HrHr3RjQ_XkwDdZsfLkK94Acv41Sc4byELX4SvBJfmOBtyHFoE7F46mvLFgCV_2w3RXyg=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–12:30 pm,Closed,7 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:34:03.782Z,· In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Birchfield+at+Millstone+Towne+Center/data=!4m7!3m6!1s0x89ab1471cf8045a9:0x2e0aaec87d95bbd0!8m2!3d34.9792087!4d-78.9755235!16s%2Fg%2F11b5plyh0p!19sChIJqUWAz3EUq4kR0LuVfciuCi4,Birchfield at Millstone Towne Center,4.2,121,Apartment complex,"3511 Birchfield Ct, Hope Mills, NC 28348, United States","X2HF+MQ Hope Mills, North Carolina, USA",http://www.live-birchfieldapartments.com/,+1 910-597-9802,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMhKH_Fw7i-qdfNkM5JAoe7UkoZx4ynYEapaOXB=w408-h278-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:34:09.299Z,· Dogs allowed,,,
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x89ab142f2561648f:0x5d838c4bcb821615!8m2!3d34.9801754!4d-78.9652366!16s%2Fm%2F03nz_bh!19sChIJj2RhJS8Uq4kRFRaCy0uMg10,Walmart Supercenter,4.0,5015,Department store,"3030 N Main St, Hope Mills, NC 28348, United States","X2JM+3W Hope Mills, North Carolina, USA",https://www.walmart.com/store/2929-hope-mills-nc/?veh=seo_loc,+1 910-429-7401,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhKFAWjURyZYiTshXxIbqkHRoLG0H4H6syzXCYlEyZBhGmwAZH9AJ8KZU8PAIL1ptq4jOsna0SsyWvcucylzgRySRvENBjK3MCraqTWyOAi5vUOi4DPEjKzYa88c1NGZ0Vvmk=w408-h395-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:34:14.561Z,· In-store shopping · Kerbside pickup · Delivery,,,
https://www.google.com/maps/place/The+Astoria+Apartments/data=!4m7!3m6!1s0x89ab139982d671e9:0x232ea3d62a5d6e07!8m2!3d35.0047344!4d-78.9108932!16s%2Fg%2F1hc2j5fz3!19sChIJ6XHWgpkTq4kRB25dKtajLiM,The Astoria Apartments,4.0,119,Apartment complex,"405 Grand Wailea Dr, Hope Mills, NC 28348, United States","233Q+VJ Hope Mills, North Carolina, USA",https://www.theastoriaapts.com/?lvcode=1154535,+1 910-889-1913,"Open ⋅ Closes 5:30 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPGvIgE7ofFoszOEMcqCTaRMzuEvv4eedjfKxnP=w408-h271-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,10 am–5 pm,12 am–4 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:34:19.786Z,· Dogs allowed,,,
https://www.google.com/maps/place/Sheriff%E2%80%99s+Office+Parking+Lot/data=!4m7!3m6!1s0x89ab1300319c3659:0xe4f89eadf05625aa!8m2!3d35.0503082!4d-78.8766013!16s%2Fg%2F11md285jqk!19sChIJWTacMQATq4kRqiVW8K2e-OQ,Sheriff’s Office Parking Lot,,,Government office,"131 Dick St, Fayetteville, NC 28301, United States","342F+49 Fayetteville, North Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy3ylL1BXn6TkZad_3A-v9SrV_dtTae0zhdQvzathZ8aj8FR-Xx7AIaYCrjZTK3vOfn1-K5t4M6O581a6PWuqudw8BpNTT-qfOX5c7GZ3NYc_1SN2xhpmvbk44--MMAzw3giAQ9J7PS8H8B=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:34:22.603Z,,,,
https://www.google.com/maps/place/Green+St.+%282-Hour%29/data=!4m7!3m6!1s0x89ab12d4832cd073:0xcd9942c6bd1fce1b!8m2!3d35.0510367!4d-78.8774234!16s%2Fg%2F11b5wqjyt4!19sChIJc9Asg9QSq4kRG84fvcZCmc0,Green St. (2-Hour),3.0,1,Parking lot,"Franklin St, Fayetteville, NC 28301, United States","342F+C2 Fayetteville, North Carolina, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EOQpXhIXGS2xY4MMXljIwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.0882&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:34:27.614Z,,,,
https://www.google.com/maps/place/Rcw1/data=!4m7!3m6!1s0x89ab12d51dc77d2b:0x69d0646e57b05258!8m2!3d35.0518906!4d-78.8808436!16s%2Fg%2F11f_p323nn!19sChIJK33HHdUSq4kRWFKwV25k0Gk,Rcw1,,,Parking lot,"226 Donaldson St, Fayetteville, NC 28301, United States","3429+QM Fayetteville, North Carolina, USA",,+1 910-222-0302,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YmIQILUwc072BnYgxYpNvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.75941&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:34:30.600Z,,,,
https://www.google.com/maps/place/Patrol+Car+Hide/data=!4m7!3m6!1s0x89ab6b66370e5dd9:0x125ce59ea1e590a2!8m2!3d35.0641564!4d-78.9641781!16s%2Fg%2F11t1r7g4gw!19sChIJ2V0ON2Zrq4kRopDloZ7lXBI,Patrol Car Hide,,,Parking lot,"Fayetteville, NC 28314, United States","327P+M8 Fayetteville, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xXUjIw9DEWmRtkrPol2zeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.1379&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:34:33.253Z,,,,
https://www.google.com/maps/place/108+Hay+St+Parking/data=!4m7!3m6!1s0x89ab12d5126242e5:0x53f87663036e54f!8m2!3d35.0517941!4d-78.8819568!16s%2Fg%2F11sb4vvdf_!19sChIJ5UJiEtUSq4kRT-U2MGaHPwU,108 Hay St Parking,,,Parking lot,"302 Maxwell St, Fayetteville, NC 28301, United States","3429+P6 Fayetteville, North Carolina, USA",,+1 910-222-0302,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lV-Qk871cF0neIzdYqOklg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.64313&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:34:36.072Z,,,,
https://www.google.com/maps/place/Mclaurin/data=!4m7!3m6!1s0x89ab12d4b8defc2f:0xd5bc6b18aff88e4a!8m2!3d35.0525214!4d-78.8787127!16s%2Fg%2F11c44tbsn0!19sChIJL_zeuNQSq4kRSo74rxhrvNU,Mclaurin,,,Parking lot,"109 Hay St, Fayetteville, NC 28301, United States","343C+2G Fayetteville, North Carolina, USA",,+1 910-887-9706,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyyqEhpAeGGZaaLaXCVdWEHVaZH1wDOWaXY8K1usyCu6ZalVndeYIYISBdpqUrng7aQtGK158-NQQ4p_ammkGtUTKbGMT0R6pbexG40Abvv4VbRfXJfAqPFwdF_THR_NbKAL4lZiw=w408-h725-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:34:40.802Z,,,,
https://www.google.com/maps/place/Franklin+Commons/data=!4m7!3m6!1s0x89ab12d3669a1f07:0xed648a740eeff51c!8m2!3d35.0516971!4d-78.8774296!16s%2Fg%2F11w49ckzbq!19sChIJBx-aZtMSq4kRHPXvDnSKZO0,Franklin Commons,,,Parking lot,"114 Otis F. Jones Pkwy, Fayetteville, NC 28301, United States","342F+M2 Fayetteville, North Carolina, USA",,+1 910-222-0302,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JCdveHJ7Nv5-Agp-d7bIcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.93285&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:34:43.671Z,,,,
https://www.google.com/maps/place/108+Hay+St+Parking/data=!4m7!3m6!1s0x89ab6d2adb630ea1:0xd7d061644cb9b5c!8m2!3d35.054722!4d-78.881309!16s%2Fg%2F11jz5g1w2l!19sChIJoQ5j2yptq4kRXJvLRBYGfQ0,108 Hay St Parking,,,Parking lot,"301 Maiden Ln, Fayetteville, NC 28301, United States","3439+VF Fayetteville, North Carolina, USA",,+1 910-222-0302,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oVguv_8S7YshLbZPBve7ew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.68747&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-28T18:34:46.646Z,,,,
