placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error
"https://www.google.com/maps/place/Dr.+Kristine+E.+Mccorquodale,+MD/data=!4m7!3m6!1s0x88f8bcd16962cb7f:0x4c456bf83fddb205!8m2!3d34.0028853!4d-81.1125079!16s%2Fg%2F1tglzvdy!19sChIJf8tiadG8-IgRBbLdP_hrRUw","Dr. Kristine E. Mccorquodale, MD",5.0,3,Pediatrician,"206 Medical Cir # 1B, West Columbia, SC 29169, United States","2V3P+5X West Columbia, South Carolina, USA",,+1 803-796-9200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZIUAkv3WJ0F6CRCCSeiosg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.3483&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:55:17.013Z,,
https://www.google.com/maps/place/Carolina+Pediatrics+%26+Adolescent+Care/data=!4m7!3m6!1s0x88f8a51f3ae01051:0x9afe345307a130be!8m2!3d34.0275191!4d-81.0266274!16s%2Fg%2F1tdb9pm4!19sChIJURDgOh-l-IgRvjChB1M0_po,Carolina Pediatrics & Adolescent Care,4.1,50,Children's hospital,"2113 Adams Grove # 101, Columbia, SC 29203, United States","2XHF+28 Columbia, South Carolina, USA",http://www.carolinapediatrics.com/,+1 803-256-0531,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPcoGsBul0q53x3WTsGby3IPPzBaRD8XYmxTbev=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:55:21.717Z,,
https://www.google.com/maps/place/Castles+III+C+Guy+MD/data=!4m7!3m6!1s0x88f8a51ff628a4fd:0x23b11bee287f8ae9!8m2!3d34.0162968!4d-81.0136374!16s%2Fg%2F11c5896mxq!19sChIJ_aQo9h-l-IgR6Yp_KO4bsSM,Castles III C Guy MD,4.7,33,Pediatrician,"2601 Laurel St Suite 250, Columbia, SC 29204, United States","2X8P+GG Columbia, South Carolina, USA",,+1 803-799-9044,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uy6BtIf31F1dELSG0xm3Aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.57111&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:55:26.726Z,,
https://www.google.com/maps/place/SouthernMED+Pediatrics+-+Columbia+%28Garners+Ferry%29/data=!4m7!3m6!1s0x88f8b173dda7a019:0x80c7a73539d85c50!8m2!3d33.9821015!4d-80.9640552!16s%2Fg%2F11j4fbynjc!19sChIJGaCn3XOx-IgRUFzYOTWnx4A,SouthernMED Pediatrics - Columbia (Garners Ferry),4.5,65,Pediatrician,"6108 Garners Ferry Rd, Columbia, SC 29209, United States","X2JP+R9 Columbia, South Carolina, USA",https://www.southernmedpeds.com/locations/columbia-garners-ferry/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 803-647-1265,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPbOuKsz2c6AR5HxOqA3doZp9fNooYer5gJni40=w408-h272-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:55:31.554Z,,
https://www.google.com/maps/place/Prisma+Health+Pediatrics%E2%80%93Taylor+St./data=!4m7!3m6!1s0x88f8a562acf79347:0x2667ff5a5fb0fbd5!8m2!3d34.0076767!4d-81.0334272!16s%2Fg%2F11ycsm1v1v!19sChIJR5P3rGKl-IgR1fuwX1r_ZyY,Prisma Health Pediatrics–Taylor St.,5.0,5,Pediatrician,"1333 Taylor St #1c, Columbia, SC 29201, United States","2X58+3J Columbia, South Carolina, USA",https://prismahealthchildrens.org/locations/practices/pediatrics-taylor-st?utm_source=gmb&utm_medium=yext,+1 803-296-5270,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPU9yaFbEBv95WgEqZimxUCF6yJZ0s-OYh6qRLI=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:55:36.366Z,,
https://www.google.com/maps/place/Pediatric+Hair+Solutions+Columbia/data=!4m7!3m6!1s0x88f8badac09e134d:0x791c9fc543760be!8m2!3d33.9901338!4d-81.0217528!16s%2Fg%2F11bbwq2_k6!19sChIJTROewNq6-IgRvmA3VPzJkQc,Pediatric Hair Solutions Columbia,5.0,198,Medical clinic,"217 Pickens St, Columbia, SC 29205, United States","XXRH+37 Columbia, South Carolina, USA",https://pediatrichairsolutions.com/,+1 803-730-4386,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPyXb-5YXaxohhUNALITc8_CtSrNn7Ko1n3QeMb=w408-h271-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:55:41.353Z,Identifies as women-owned,
https://www.google.com/maps/place/Perrie+Ryan/data=!4m7!3m6!1s0x88f8bcd482356037:0xe19ff311027bb2d4!8m2!3d34.0070031!4d-81.1142547!16s%2Fg%2F11qgb7hcqf!19sChIJN2A1gtS8-IgR1LJ7AhHzn-E,Perrie Ryan,5.0,1,Pediatrician,"2720 Sunset Blvd, West Columbia, SC 29169, United States","2V4P+R7 West Columbia, South Carolina, USA",,+1 803-791-2598,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ojnD1w-LjNz9ES153FG8zQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.23045&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:55:43.911Z,,
"https://www.google.com/maps/place/Dr.+Douglas+A.+Dodds,+MD/data=!4m7!3m6!1s0x88f8bcd16962cb7f:0x383206fb8378c019!8m2!3d34.0028853!4d-81.1125079!16s%2Fg%2F1v3knxw7!19sChIJf8tiadG8-IgRGcB4g_sGMjg","Dr. Douglas A. Dodds, MD",5.0,1,Pediatrician,"206 Medical Cir # 1B, West Columbia, SC 29169, United States","2V3P+5X West Columbia, South Carolina, USA",,+1 803-796-9200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZIUAkv3WJ0F6CRCCSeiosg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.3483&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:55:46.596Z,,
https://www.google.com/maps/place/Castles+Joe+B+MD/data=!4m7!3m6!1s0x88f8a4e10efe9b37:0xd6e8d9d5ff87724b!8m2!3d34.0162968!4d-81.0136374!16s%2Fg%2F1tgnmy8s!19sChIJN5v-DuGk-IgRS3KH_9XZ6NY,Castles Joe B MD,4.0,23,Pediatrician,"2601 Laurel St Suite 250, Columbia, SC 29204, United States","2X8P+GG Columbia, South Carolina, USA",,+1 803-799-9044,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QSeRQibZtLLdHSPyhihZBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.955&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,8 am–12 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:55:51.435Z,,
https://www.google.com/maps/place/Sandhills+Pediatrics+Lexington/data=!4m7!3m6!1s0x88f897f8aed36cc7:0xff0fca5cb2a479b4!8m2!3d34.0136901!4d-81.1642413!16s%2Fg%2F1tcx7w5p!19sChIJx2zTrviX-IgRtHmkslzKD_8,Sandhills Pediatrics Lexington,4.8,769,Medical clinic,"4568 Sunset Blvd, Lexington, SC 29072, United States","2R7P+F8 Lexington, South Carolina, USA",http://sandhillsped.com/,+1 803-520-5144,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z9La-yO2A-ESQ4_LjKBqVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.637618&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:55:56.130Z,,
https://www.google.com/maps/place/Palmetto+Pediatrics+Downtown/data=!4m7!3m6!1s0x88f8a51ff628a4fd:0x91fa040471e1b355!8m2!3d34.0285271!4d-81.0394711!16s%2Fg%2F1tdb53xh!19sChIJ_aQo9h-l-IgRVbPhcQQE-pE,Palmetto Pediatrics Downtown,4.9,1099,Children's hospital,"140 Park Central Dr, Columbia, SC 29203, United States","2XH6+C6 Columbia, South Carolina, USA",http://palmettopediatric.com/,+1 803-779-4001,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5n_PqmG6yCYGzIAuuppasBFzGB98Tg-3hdVnYWXPAHTd2wlKaqkuy2cHD8M0OKyAAamKJLIcksB72kHh8dDquw1axBPoq3Elp2x00sYRQWECBu7ZyPk1mqsw8wD2ZQFTCgqchGfnYQk-E=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,8 am–12 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:56:00.909Z,,
https://www.google.com/maps/place/Sleepy+Owl+Dentistry/data=!4m7!3m6!1s0x88f8bdb7796b2645:0x4c5d7f5d3f85c5eb!8m2!3d33.941194!4d-81.0794994!16s%2Fg%2F11y5804b1p!19sChIJRSZrebe9-IgR68WFP11_XUw,Sleepy Owl Dentistry,5.0,109,Pediatric dentist,"2500 Charleston Hwy, Cayce, SC 29172, United States","WWRC+F6 Cayce, South Carolina, USA",https://www.sleepyowldentistry.com/,+1 843-695-6050,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-DfAys3x5FJfBlemxWBunQxHgTtKORQTpPfz5aKCf02yHS2_qnXFtJKi7-Nc1hZPPKtNckCgtwzFUfZX4JWvUjzUDozsEgbNMXJL5CunrVQV4lGzZwnldx4GaiVtp-p-j3PDDZIldPvA=w408-h544-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,Closed,7 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:56:05.974Z,,
https://www.google.com/maps/place/Five+Points+Walk-In+Center/data=!4m7!3m6!1s0x88f8a5aad1cfaa61:0x565c653490361ca!8m2!3d34.0071556!4d-81.019176!16s%2Fg%2F11vxgbzjhp!19sChIJYarP0aql-IgRymEDSVPGZQU,Five Points Walk-In Center,5.0,2,Public medical center,"1228 Harden St A, Columbia, SC 29204, United States","2X4J+V8 Columbia, South Carolina, USA",https://www.cooperativehealth.org/,+1 803-722-1565,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOp8J6RfvZkKUN-fq_KOrq3lfn_BSZ86CgqyoVN=w408-h724-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–2 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:56:10.735Z,,
https://www.google.com/maps/place/Jonathan+Brock/data=!4m7!3m6!1s0x88f8bccebcec9663:0xffccc962b3c83a85!8m2!3d34.0025159!4d-81.1041874!16s%2Fg%2F11qgb791dj!19sChIJY5bsvM68-IgRhTrIs2LJzP8,Jonathan Brock,5.0,1,Pediatrician,"2318 Sunset Blvd, West Columbia, SC 29169, United States","2V3W+28 West Columbia, South Carolina, USA",https://www.sandhillsped.com/west-columbia-office.php,+1 803-796-9200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vY1JWii57GbLwIFqnU2QgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.887318&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:56:13.330Z,,
https://www.google.com/maps/place/Prisma+Health+Children%27s+Hospital+Outpatient+Center%E2%80%93Columbia/data=!4m7!3m6!1s0x88f8a521d570c7f3:0xb9fd4efc1181c508!8m2!3d34.0273051!4d-81.0308975!16s%2Fg%2F1tj58mdr!19sChIJ88dw1SGl-IgRCMWBEfxO_bk,Prisma Health Children's Hospital Outpatient Center–Columbia,4.4,289,Medical clinic,"9 Richland Medical Park Dr #300, Columbia, SC 29203, United States","2XG9+WJ Columbia, South Carolina, USA",https://prismahealthchildrens.org/locations/practices/childrens-hospital-outpatient-center-columbia?utm_source=gmb&utm_medium=yext,+1 803-434-6155,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipN_RW6K4iI6bkwMwxraPvCmWvOJq855GF4kFtXA=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:56:18.346Z,,
https://www.google.com/maps/place/University+Pediatrics/data=!4m7!3m6!1s0x88f8a4e0ec03bc09:0xf60578afc4c19e42!8m2!3d34.0271008!4d-81.0312675!16s%2Fg%2F1v8x311q!19sChIJCbwD7OCk-IgRQp7BxK94BfY,University Pediatrics,5.0,1,Pediatrician,"9 Medical Park Rd, Columbia, SC 29203, United States","2XG9+RF Columbia, South Carolina, USA",,+1 803-434-2505,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-jOcDntZNIb4zFH72iXjpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.7526&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:56:21.104Z,,
"https://www.google.com/maps/place/Katherine+Joy+Atkinson,+MD/data=!4m7!3m6!1s0x88f8a50c6eee4093:0x195435406636ad28!8m2!3d34.0076767!4d-81.0334272!16s%2Fg%2F11ycxv8qsj!19sChIJk0Dubgyl-IgRKK02ZkA1VBk","Katherine Joy Atkinson, MD",5.0,2,Pediatrician,"1333 Taylor St #1c, Columbia, SC 29201, United States","2X58+3J Columbia, South Carolina, USA",https://pediatrics.prismahealth.org/provider/Katherine+Joy+Atkinson/993277?utm_source=gmb&utm_medium=yext,+1 803-296-5270,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_ZsFuL3RXLnv6Cm3DBPIyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.13486&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:56:23.798Z,,
https://www.google.com/maps/place/Sterling+Sharpe+Pediatric+Center/data=!4m7!3m6!1s0x88f8a4f79efb5a9d:0x6954181625efc479!8m2!3d34.0459609!4d-81.0438096!16s%2Fg%2F1v3lqtg3!19sChIJnVr7nvek-IgRecTvJRYYVGk,Sterling Sharpe Pediatric Center,3.1,85,Pediatrician,"4605 Monticello Rd Bld. A Suite 1, Columbia, SC 29203, United States","2XW4+9F Columbia, South Carolina, USA",http://www.ecchc.org/Locations/SterlingSharpePediatrics,+1 803-252-7001,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO3wUxlqVRS29l0J5i6QfOKSlKDoIXLSu8M9euN=w408-h272-k-no,true,8 am–6 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2026-02-10T21:56:28.767Z,,
