placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Eau+Claire+Stump+and+Tree+Removal/data=!4m7!3m6!1s0xa5bff1e42c72e9f5:0xbec7309d982bbfd7!8m2!3d44.8377644!4d-91.539389!16s%2Fg%2F11y5qdb_wm!19sChIJ9elyLOTxv6UR178rmJ0wx74,Eau Claire Stump and Tree Removal,5.0,1,Tree service,,,https://www.eauclairetree.com/?utm_source=google&utm_medium=business_profile&utm_campaign=website,+1 715-579-1942,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgNWaeqgeXJEm_4EHafN5mF54nrWftrTsqah8d-tv1_1OfP32i_BPl5IMOodxA21GU94hlOA-IjjA1FM-HlSsgceHU8WwAm9wdjzO8UHx_WVu7Lsb4kwwbsQXXXO2mVpG6DJc=w666-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:35:10.175Z,,,
https://www.google.com/maps/place/CVS+Tree+Care/data=!4m7!3m6!1s0x87f8be0b40483103:0x704bc5e9a345704c!8m2!3d44.808831!4d-91.4812495!16s%2Fg%2F11f3jx486w!19sChIJAzFIQAu--IcRTHBFo-nFS3A,CVS Tree Care,5.0,74,Tree service,,,http://www.cvstrees.com/,+1 715-894-0752,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgkEImBtHU7uMTzPnbDquun-rbef4gdYlXwfnzbF7z-NopPnHNIbda8bW_BKYdYwfP29Q3ecJ6vtXs-rwKLKS6emivQlaXhfDQA2BlZW4hagyQA3Of2kyraCMiKA9HeDtk2aPwfQ=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,10 am–6 pm,10 am–6 pm,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:35:15.115Z,,,
https://www.google.com/maps/place/Matt%27s+Landscaping/data=!4m7!3m6!1s0x87f8bb36aa2698f5:0xd6067a08acd32c8f!8m2!3d44.8056939!4d-91.4346177!16s%2Fg%2F11xcczjy81!19sChIJ9Zgmqja7-IcRjyzTrAh6BtY,Matt's Landscaping,4.9,87,Landscaper,"1420 Hayden Ave, Altoona, WI 54720, United States","RH48+75 Altoona, Wisconsin, USA",https://mattslandscapes.com/,+1 715-559-4488,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnsNYSHGCnYmPOaBr11tHP8zHf7wjKWAMBH6a9r6I7chGTdAS04DdGzcQDvKDnfPm8tPnENw0w2RJ2s0lhg263FKL9c1wbHOc9CNSO85feaCQUgPFDl41BRZpqDrv2Pc-YnMk6tu-Ib9Bf=w408-h272-k-no,true,"12–8:30 am, 9 am–12 am","12–8:30 am, 9 am–12 am","12–8:30 am, 9 am–12 am","12–8:30 am, 9 am–12 am","12–8:30 am, 9 am–12 am","12–8:30 am, 9 am–12 am","12–8:30 am, 9 am–12 am","https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:35:19.852Z,,,
https://www.google.com/maps/place/TCV+Land+Management+LLC/data=!4m7!3m6!1s0x73c59d5f787959f:0xe3f6232d8f1477e0!8m2!3d44.7881568!4d-91.5018969!16s%2Fg%2F11v_9t3__4!19sChIJn5WH99VZPAcR4HcUjy0j9uM,TCV Land Management LLC,5.0,8,Excavating contractor,"415 W Grant Ave, Eau Claire, WI 54701, United States","QFQX+76 Eau Claire, Wisconsin, USA",https://tcvlandmanagement.com/,+1 715-896-5180,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRSSqoTbzpnhC9q_nWBGyyfq3GaiVM-D-GyjVg8CIxbfP_jtNUafj98AfTYRkrAj13hd_thm7MJbnyCNsDdw-NYxfciJCL2HVTTS6nXDOcOmxaIAlf8dtuoAhYRW2rlrrQmONL=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:35:24.749Z,,,
https://www.google.com/maps/place/K%26M+Landscaping+and+Retail/data=!4m7!3m6!1s0x87f8bd1381b9f003:0xd30500f7f24d8acb!8m2!3d44.8174624!4d-91.4975709!16s%2Fg%2F1tn06c04!19sChIJA_C5gRO9-IcRy4pN8vcABdM,K&M Landscaping and Retail,4.7,53,Landscaper,"631 E Madison St, Eau Claire, WI 54703, United States","RG82+XX Eau Claire, Wisconsin, USA",https://www.kmlandscapingwi.com/,+1 715-839-8499,"Closed · Opens 7 am Wed

Updated by others 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGT7tUPxp5qW4wOqxJ2ARq8XM6kqg9_Rlpd2TM-pWtSG0C5AYD2zV1t2UCJP1nN6X02JIbNzMrRYszvOQKrqZfOZ_TPZTqiRZ1kle1dhLB7LvzDCwoWZbByscqEEpZBXBB2Em3qV7JRAobq=w408-h306-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–12 pm,Closed,7 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:35:29.824Z,,,
https://www.google.com/maps/place/L3+Landscaping/data=!4m7!3m6!1s0x215f7c20f6069cc1:0xaf224ba09620c243!8m2!3d44.8400267!4d-91.4454638!16s%2Fg%2F11y5nqkwd0!19sChIJwZwG9iB8XyERQ8IglqBLIq8,L3 Landscaping,5.0,38,Landscape designer,"4356 LaSalle St, Eau Claire, WI 54703, United States","RHR3+2R Eau Claire, Wisconsin, USA",http://l3landscaping.com/,+1 715-606-0009,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAESpvUopDMVfDtH47eVnBsVXMbkVPSLigAsCVbSP30t0tEhRje6k_v5vFT_bqPYhfoQwGcrmVxfFOlIRICBQHiKfpHjj0q87ldhrdoQvuRGs4ILcL_wDz74UaetDImD1dAsyP0ftHJcbv9k=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:35:34.587Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Kersten+Family+Junk+Removal/data=!4m7!3m6!1s0x87f8976b0b680847:0x9eaa6c8da32070f0!8m2!3d45.0489905!4d-91.8363756!16s%2Fg%2F11f6dsn3d_!19sChIJRwhoC2uX-IcR8HAgo41sqp4,Kersten Family Junk Removal,5.0,1015,Junk removal service,,,https://www.ecjunkpickup.com/,+1 715-598-3677,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFptdflLiO7uBBc_djppypvnUwCPAPHpbDgFWXCMvl0cVOMok0XJCG73v9_dpXlIX6n1QgwULKT6Z87lYE5PiIWLGzIo6xZpcE9COm2-dFkJ9xLBJEdgG40KY2bpWcHgTERZo=w408-h268-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:35:39.346Z,,,
https://www.google.com/maps/place/Plunkett%27s+Pest+Control/data=!4m7!3m6!1s0x87f8bd0da32bd35b:0x20e7a5bb628ce407!8m2!3d44.8285137!4d-91.4768013!16s%2Fg%2F1hc41s0lv!19sChIJW9Mrow29-IcRB-SMYrul5yA,Plunkett's Pest Control,4.9,282,Pest control service,"1065 Western Ave, Eau Claire, WI 54703, United States","RGHF+C7 Eau Claire, Wisconsin, USA",https://plunketts.net/service-area/la-crosse-eau-claire-wi/?utm_source=google&utm_medium=organic&utm_campaign=gbp-eau-claire-wi,+1 715-200-3612,Closed · Opens 6:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmfjSGLEgvz1KwmjQhEsCotodp8RUyK93AvfOcFsTj0MEsODxnkQmCyYZdpJ5xNZ1YZ4ACghN7c1pp-iplYr1DHgsegCQstoPHNGCD3UHbHi29zY-8gDtog0Z8hwA9C5QOHJI_=w408-h291-k-no,true,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,Closed,Closed,6:30 am–5:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:35:44.266Z,Identifies as women-owned,,
"https://www.google.com/maps/place/ACA+A+Cut+Above+Tree+Service/@45.2035525,-92.0691145,9z/data=!3m1!4b1!4m6!3m5!1s0x87f8a31f7fa43d77:0x1f8f1338ba379900!8m2!3d45.2035526!4d-92.0691145!16s%2Fg%2F11fkkkyxsn",ACA A Cut Above Tree Service,5.0,6,Tree service,,,,+1 715-205-1000,Closed · Opens 9 am Wed,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:35:50.776Z,,,
https://www.google.com/maps/place/Brent+Douglas+Flowers/data=!4m7!3m6!1s0x87f8bd130860e539:0x1106f3e2bd7c5c4d!8m2!3d44.8081559!4d-91.4972863!16s%2Fg%2F1t_wpxvd!19sChIJOeVgCBO9-IcRTVx8veLzBhE,Brent Douglas Flowers,4.9,175,Florist,"610 S Barstow St, Eau Claire, WI 54701, United States","RG53+73 Eau Claire, Wisconsin, USA",https://brentdouglasflowers.com/,+1 715-831-0997,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCy0nWaGhJEurkOZRfH0Hr8uX0sK4HShbuUaH7LqqimUEPDj5LK6w7I5MGxTamBhbZKVkV1OBk6pdq_6zFHUNyXtkrSPEwhaFy3IlSy7ihkzdj4M1EpenzY6IGo1QQaGVwP5XiRA=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–1 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:35:55.659Z,LGBTQ+ friendly,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/ABC+Tree+Removal+%26+Trimming/data=!4m7!3m6!1s0x87f8a4aae8c67f4f:0x38a2fceca9a630ca!8m2!3d44.808831!4d-91.4812495!16s%2Fg%2F11b5yqss5l!19sChIJT3_G6Kqk-IcRyjCmqez8ojg,ABC Tree Removal & Trimming,4.6,10,Tree service,,,,+1 715-226-0115,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3lZ9ClFLdyV7QtQaxN6I_GOncF6xh8p94gCYivWzn3hOw3K_A1eEy8a05p16eCAL01jfoWunxRSDiOB8TwS88uaoFbXs0IT6TUsXQ9qaflB-aM7t9qOYcjYPcH9DMtp2wuAN1nA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:36:00.321Z,,,
https://www.google.com/maps/place/Lily+Beez%27+LLC-+Garden+Maintenance+%26+Design/data=!4m7!3m6!1s0x87f8bd6a10d6f795:0xfbc50c7f62ba8c25!8m2!3d44.8101527!4d-91.4983703!16s%2Fg%2F11j6sw3c_t!19sChIJlffWEGq9-IcRJYy6Yn8Mxfs,Lily Beez' LLC- Garden Maintenance & Design,4.7,13,Gardener,"301 Main St, Eau Claire, WI 54701, United States","RG62+3M Eau Claire, Wisconsin, USA",http://www.lilybeezllc.com/,+1 715-577-2972,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsE-CnV9Vdf4OLZLCnS3EXAlhT2q2erTXpRzSV-ZG0GxN-1XFfXESGro1aH_e5b6KywWOnevP7-wZwBrhOVH1vHCfHXi6hTYSh84GJymIANEACMdkBwac-WUzVWNWUEq-2SCHkmYM7DgTw=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:36:02.956Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Gibbon+Tree+Co,+LLC/data=!4m7!3m6!1s0x87f8bd1098fa5d8f:0x4bf1ba9578f91fa1!8m2!3d44.7666775!4d-91.480293!16s%2Fg%2F11g2yr602r!19sChIJj136mBC9-IcRoR_5eJW68Us","Gibbon Tree Co, LLC",5.0,98,Tree service,,,http://www.gibbontreeco.com/,+1 715-229-5005,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDlgOSO2KeAS7An8PimTrmT-kg2-V9ny48hq40XJmK2LnA4y6d_l3JSs8cSRdk5TjRFUyibzbPY7j1NqKj6pudViOw8z87j6ADJUl0JDLWSe9pBXWvYn5mbscudnT7m0XWtUQm=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:36:07.602Z,,,
https://www.google.com/maps/place/Trees2Treasures/data=!4m7!3m6!1s0x87f8bc227d6a23ab:0xb21461afe770e34f!8m2!3d44.9440376!4d-91.539282!16s%2Fg%2F11gbzb_h5f!19sChIJqyNqfSK8-IcRT-Nw569hFLI,Trees2Treasures,4.9,118,Tree service,,,https://www.facebook.com/eauclairetreeremoval?mibextid=ZbWKwL,+1 715-256-7496,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYIIf_VgpnNcn3Nxq2vh5YmhIcVswbjXkXDFWbZofAUIjRIk2ebi8E5bXwsp8QkZWEWfC1wfE9TEk59RVWGeqmGTrJcQFPE6Wwih5REs1O5tWt9fdmAAzGj5nyxTyj3yuGqt7wOQ=w648-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:36:12.291Z,,,
https://www.google.com/maps/place/Verdant+Curiosities+LLC/data=!4m7!3m6!1s0x87f8bd5fa51f5831:0xd63abae52b26f6e9!8m2!3d44.8098298!4d-91.499727!16s%2Fg%2F11vkhd43pj!19sChIJMVgfpV-9-IcR6fYmK-W6OtY,Verdant Curiosities LLC,5.0,9,Plant nursery,"320 Graham Ave #101, Eau Claire, WI 54701, United States","RG52+W4 Eau Claire, Wisconsin, USA",http://verdantcuriosities.com/,+1 715-450-0611,Closed · Opens 12 pm Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3yItPJ4SWcszVNLXM395c_reaZ521NxfVGDcaP8MmyTqghuByar2-uS0MQBTf5blgdaFP6tfXqsCuE5m37rVzP75IVlxANMcSTB7lD4EwUVkmhXOwbEAkq-oRZ9NvsM6znib3EA=w532-h240-k-no,true,Closed,12–5 pm,12–5 pm,12–5 pm,12–5 pm,Closed,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:36:16.916Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Down+To+Earth/data=!4m7!3m6!1s0x87f8bec8f4eff955:0x39f00cc8e119cf6e!8m2!3d44.7450559!4d-91.4517033!16s%2Fg%2F1tg9npx7!19sChIJVfnv9Mi--IcRbs8Z4cgM8Dk,Down To Earth,4.7,588,Garden center,"6025 Arndt Lane, Eau Claire, WI 54701, United States","PGWX+28 Eau Claire, Wisconsin, USA",https://www.downtoearthgardencenter.com/,+1 715-833-1234,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXOsmA8_o-CTbf6hofEKo2MNrisjg0HcBpjybGFTAhX9loLw5hAWYh0bkbCQuM0tGpsk_TJzFqPq6qmyr0LrjywTsGEJSGVduwIlLKS3xuLcKSHEebjN8xlIXhTgv9WymVv3s9PA=w408-h293-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,10 am–5 pm,8 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-04-29T04:36:21.974Z,,"Established, family-run gardening center, with a quaint, country-style gift shop & a casual cafe. · Delivery",
