placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/LMG+Auto+Works/data=!4m7!3m6!1s0x89e44502cb449f8d:0xf48c1fb665cfa9a3!8m2!3d41.854422!4d-71.420813!16s%2Fg%2F11qptdbs2s!19sChIJjZ9EywJF5IkRo6nPZbYfjPQ,LMG Auto Works,5.0,76,Auto body shop,,"650 Charles St, Providence, RI 02904, United States","VH3H+QM Providence, Rhode Island, USA",https://www.lmgautoworks.com/,+1 401-421-2550,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo8RFvN4FnpBSOBhoc9l807QM_MpDxx4C72WPAxYI3BcKJh3P3Jlxk2Yb4FOds_bDxctbY5rAG1qrSmJ_gIU2d161cdyHCyJBBbuzqRa2SCbrQWD8a5_bekUK1eoLV-BzeE2RSZQSn2Hpzz=w408-h543-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:39:26.817Z,,,
"https://www.google.com/maps/place/Nick%27s+Auto+Body+%26+Radiator+Works,+Inc./data=!4m7!3m6!1s0x89e4450c56fb1325:0x4037b1239c28302!8m2!3d41.8239181!4d-71.4216246!16s%2Fg%2F1tg9jkzn!19sChIJJRP7VgxF5IkRAoPCORJ7AwQ","Nick's Auto Body & Radiator Works, Inc.",4.0,160,Car repair and maintenance service,,"44 Bradford St, Providence, RI 02903, United States","RHFH+H9 Providence, Rhode Island, USA",https://nicksautobodyinc.com/,+1 401-421-0993,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfhokkM_-lku7ewqHWuTvXVeUjq9Ih38WV_hT7aEMj42yzre3Kv1yaibbiS0Vd1n631i2i_Z6cfVJcoCNfBOysfoSzD1jGhJao5sk4656gSkrtHNU2QCG2S3v-XXxHZ1y4YkzdBA=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:39:31.800Z,,,
https://www.google.com/maps/place/Smith+Street+Auto+Sale+%26+Car+Inspections/data=!4m7!3m6!1s0x89e445b911f58ddf:0x41cbf05da33e6d4!8m2!3d41.8498103!4d-71.4614195!16s%2Fg%2F11h7q8xtvv!19sChIJ3431EblF5IkR1OYz2gW_HAQ,Smith Street Auto Sale & Car Inspections,3.7,95,Auto repair shop,,"1524 Smith St, North Providence, RI 02911, United States","RGXQ+WC North Providence, Rhode Island, USA",https://www.smithstreetautosalesandrepair.com/,+1 401-537-7258,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFmuW30vjlgsP9GUDtXd9iuUGDWuENuv4oEhceE41fqM14FXLoep5QiQNe9ANjAiZrApoXifJVWLLMv-bSys4aY7IwltKV1sd918b3zKlQA9HiSD59UhgHFB9whAv-kndTKXIeHA=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:39:36.796Z,,,
https://www.google.com/maps/place/Bonilla+Auto+Repair+LLC/data=!4m7!3m6!1s0x89e44361cb1bca9f:0x3cf3c7d042ef4431!8m2!3d41.8616809!4d-71.4222084!16s%2Fg%2F1264b40z8!19sChIJn8oby2FD5IkRMUTvQtDH8zw,Bonilla Auto Repair LLC,4.7,35,Auto repair shop,,"887 Charles St, North Providence, RI 02904, United States","VH6H+M4 North Providence, Rhode Island, USA",,+1 401-475-4759,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerE7PSH8cFW6GZWtflIPOpjDmosgmPY4TQ4KGFTko7CoEZC1CXOkhUFxoZNg7JjtijOM-xLMw56wOzHmYBdVwybNBj0n4UIR6oLRrat4HOp2dMxgYnX2B_ZFH1cYaUVJyBIcSxSpA=w426-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–3:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:39:41.493Z,,,
https://www.google.com/maps/place/Jenni+tire+shop/data=!4m7!3m6!1s0x89e44ff361a94a91:0xcaa25dc3efd9074f!8m2!3d41.7942554!4d-71.4043597!16s%2Fg%2F1tgpp10_!19sChIJkUqpYfNP5IkRTwfZ78Ndoso,Jenni tire shop,4.5,179,Tire shop,,"1159 Eddy St #4509, Providence, RI 02905, United States","QHVW+P7 Providence, Rhode Island, USA",,+1 401-781-0125,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbTV934jRB_ZLdX6EgpkH3x3a7gBCuUn6yZRNw8nAi_IWYxBJrDG9_FZDbnjOpcRP9qWuSeQYqBbz9ih_fPuQw57PBDfRs3QSOqPKr2y7sgt9sFX11aohCUlQ5yxqA0cOp_54Y=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:39:46.421Z,,,
https://www.google.com/maps/place/Chalkstone+Auto+Body+Inc./data=!4m7!3m6!1s0x89e4451cc17b1f63:0x808ced34f2cd89a7!8m2!3d41.836303!4d-71.416804!16s%2Fg%2F1tfd7_h1!19sChIJYx97wRxF5IkRp4nN8jTtjIA,Chalkstone Auto Body Inc.,5.0,102,Auto body shop,,"224 Chalkstone Ave, Providence, RI 02908, United States","RHPM+G7 Providence, Rhode Island, USA",http://www.chalkstoneautobody.com/,+1 401-521-3101,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepX3nOV5gC5snOTBJXFgsTlZWw8B3L39IifRK1NuhT3_7hwC4bpjjKQQQMOxsk9-5PkICBnKLAytxjHhJFYUepQVA2WEbNXbrkZ8rH_3tr7xtunLKzSZ7A-QTpyB6exN34byM4R=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:39:51.478Z,,,
https://www.google.com/maps/place/Matarese%27s+Auto+Repair/data=!4m7!3m6!1s0x89e4458c68b2a4d1:0x458debf50cab357e!8m2!3d41.8124285!4d-71.4500001!16s%2Fg%2F1tj80_60!19sChIJ0aSyaIxF5IkRfjWrDPXrjUU,Matarese's Auto Repair,4.0,18,Auto repair shop,,"140 Webster Ave, Providence, RI 02909, United States","RG6X+XX Providence, Rhode Island, USA",,+1 401-751-4140,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8PPi2IsI4XnfEfLJNobgBGBeoTISsAxCnmjAeGXzfOpnaVLQdqDQIQQHyPMRw5n2vYsybatPCvmIRJM0E_fuAkwa_obRci5dXXOR1oQELQHmf9FH-le08-XBhhOCqKLZpdTa_=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:39:56.372Z,,,
https://www.google.com/maps/place/JCL+LLC+USED+TIRE+SHOP/data=!4m7!3m6!1s0x89e44f9cda9f2a99:0x8e93b7160aadb1ef!8m2!3d41.7925594!4d-71.426318!16s%2Fg%2F11hd9zhjl8!19sChIJmSqf2pxP5IkR77GtCha3k44,JCL LLC USED TIRE SHOP,4.7,102,Used tire shop,· In-store pick-up,"37 Narragansett Ave, Providence, RI 02907, United States","QHVF+2F Providence, Rhode Island, USA",,+1 401-280-1660,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGl045BkSe6EZqjJmgJnN2lqffUyWkkNN7W1yxTVeETCrXveSPx6p3HHgTkMRtwtpKynqHg3qDkgCMhql_80fG3hQQesk9n7vpV2G_TEMnlYfxcAvhNp3_puooT6X0GDbSkavY=w408-h406-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–4:30 pm,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:40:01.821Z,,,
https://www.google.com/maps/place/Wranglers+Direct/data=!4m7!3m6!1s0x89e445d43303ffff:0xe48fcc9de15a3983!8m2!3d41.845215!4d-71.4742778!16s%2Fg%2F11ggssfvrh!19sChIJ__8DM9RF5IkRgzla4Z3Mj-Q,Wranglers Direct,4.9,130,Auto repair shop,,"43 Humbert St, North Providence, RI 02911, United States","RGWG+37 North Providence, Rhode Island, USA",https://wranglersdirect.com/,+1 401-473-2119,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqi30Vp1DpmxY7UF9gk0guDfpK8fjGqlg9QZ4iTOuI3VheeuRFbqeiYUiS3ETfUff4GdhcOZdCgVZ3qxcgx9EtzmkOzcoUsWt3nac0SrdUh-Esl9CQPVivjBASSIKX4GWHeEZo=w408-h279-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:40:06.784Z,,,
https://www.google.com/maps/place/Xpert+Auto/data=!4m7!3m6!1s0x89e45acd86837483:0x4826c2f93c7ccf5c!8m2!3d41.823395!4d-71.378889!16s%2Fg%2F1tmxgkws!19sChIJg3SDhs1a5IkRXM98PPnCJkg,Xpert Auto,4.8,444,Auto repair shop,,"205 N Brow St, East Providence, RI 02914, United States","RJFC+9C East Providence, Rhode Island, USA",http://xpertauto.co/,+1 401-431-0366,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojxm0Srg1HtiD6_f6BR1QicLMS8q_npAlku1MRNibC93LmPG90jLKU-rlGM3SrglJc2NTprdB5eEQM1-w6BdrUd3zmbV3JqZCJvYBh6H_iwIknb_CgVIGYjlwUjJKRNPxFyCDy=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:40:11.914Z,,,
https://www.google.com/maps/place/Mobil+Gas+and+Tire/data=!4m7!3m6!1s0x89e44f68ff59ee53:0x2f46a5ff5d50a32!8m2!3d41.801197!4d-71.4268476!16s%2Fg%2F11k4t7kvxc!19sChIJU-5Z_2hP5IkRMgrV9V9q9AI,Mobil Gas and Tire,4.8,17,Tire repair shop,,"389 Elmwood Ave, Providence, RI 02907, United States","RH2F+F7 Providence, Rhode Island, USA",,+1 401-467-6690,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoy_A2Aik2mIdtjwEPK_V2ie2UvmYSTQ5Xyd78GjskztSnrdyM_M5q9K51VTiHlnT5sjCMecw8lKup4qAm6_FFPypbMX8wfoCtYtgmBpdlWpMg5Z8Of6kgQdTDSOcTDuEGqStA=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–8 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:40:16.780Z,,,
https://www.google.com/maps/place/Town+Line+Towing+%26+Recovery/data=!4m7!3m6!1s0x89e444440f7eff9b:0x973404580fedf407!8m2!3d41.8590002!4d-71.4470172!16s%2Fg%2F1tg7t0kj!19sChIJm_9-D0RE5IkRB_TtD1gENJc,Town Line Towing & Recovery,4.2,52,Towing service,,"1232 Douglas Ave, North Providence, RI 02904, United States","VH53+J5 North Providence, Rhode Island, USA",https://www.townlinetowing.com/,+1 401-443-9322,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqz8xgk4sqUizASiBM2sEe99ccaggac9ZkVJDZPk5cpK_DNimgM5-xOCgIz8gFtwR_RA5xRuXBCTXVZMbwiycxQP-zwYWwUjRjai-Jz5AF6jy3uTd2fEt1jRyxxK6DH06atSHmy=w408-h543-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:40:21.595Z,,,
https://www.google.com/maps/place/Barrington+Automotive/data=!4m7!3m6!1s0x89e450db9b7d9d8f:0xeb445bf798ed4553!8m2!3d41.7507846!4d-71.304342!16s%2Fg%2F1tfjgk7q!19sChIJj519m9tQ5IkRU0XtmPdbROs,Barrington Automotive,4.9,132,Auto repair shop,,"235 New Meadow Rd, Barrington, RI 02806, United States","QM2W+87 Barrington, Rhode Island, USA",http://www.barringtonautomotive.com/,+1 401-245-6919,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVXHnIOlnXG8ygdPNflwtk3CfTn-XiJTg8ZAmmyR5_k4SGN_DSEJ_45OusAhH7tqIw7DKgLi2ccREdOYeDBFvGsJ49HGL7S-hTH9wogCMhv9VcBFE_eFGulJXgFUkrtWG3QYWVDA=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:40:26.423Z,,,
https://www.google.com/maps/place/Colombia+Auto+Service/data=!4m7!3m6!1s0x89e445766d62b38d:0x22ccf94ba3ba431d!8m2!3d41.8167097!4d-71.4279796!16s%2Fg%2F1tjtk8xc!19sChIJjbNibXZF5IkRHUO6o0v5zCI,Colombia Auto Service,3.5,127,Auto machine shop,,"1150 Westminster St, Providence, RI 02909, United States","RH8C+MR Providence, Rhode Island, USA",,+1 401-369-7511,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerM7BPC1irTcUm6uAPMRlARQv3dl4G2GerPEQv8zJUxCsvgNydBap7Dwp4cXuxR4nt_HVWZ_9RQx3qzR89Qqm3EdBotyUTrwVD-FMjVLmBew1m18XzPNX9g7x_-gB9aUeQ9JrEU2g=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:40:31.277Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/V+%26+M+Auto+Repair/data=!4m7!3m6!1s0x89e445f5b663f205:0x3cad7dd5a93da5ef!8m2!3d41.8358796!4d-71.4293787!16s%2Fg%2F11h_v2wjhl!19sChIJBfJjtvVF5IkR76U9qdV9rTw,V & M Auto Repair,4.4,99,Auto repair shop,,"558 Smith St, Providence, RI 02908, United States","RHPC+96 Providence, Rhode Island, USA",,+1 401-274-0575,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJRj9QQZA4GUmNXm3fwBB4p1ejHrau1YMXHbZMSg5-1PecjPpzxdAvKzDniz3GVDY__NVIxV0qbjSWAMTuvPFSj6bahYFAU0V1jay_EELDesdRQFaDSEv3-zyUZ19lldPB9ESqV1dNu9c=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:40:36.410Z,,,
https://www.google.com/maps/place/Quetzal+Auto+Repair/data=!4m7!3m6!1s0x89e445954bed2251:0xb732a6ebde8cc0a4!8m2!3d41.825578!4d-71.4534!16s%2Fg%2F1tczlh9f!19sChIJUSLtS5VF5IkRpMCM3uumMrc,Quetzal Auto Repair,4.6,16,Auto repair shop,,"1075 Atwells Ave, Providence, RI 02909, United States","RGGW+6J Providence, Rhode Island, USA",,+1 401-347-8296,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoN9yLTyqVgVVfQ8eb7PgRqv2GglF580AsF6vx-bYfgIyHnMGFxrMkRsGrTTfYBv7XTsu46_PJvU-oUdCcBZAbrkBfkh6qghBXEvwblsQGVxPr_UB6veWi-WAWwIYmd0HXbcTqN=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:40:41.471Z,,,
https://www.google.com/maps/place/MD+Autoservices/data=!4m7!3m6!1s0x89e445421cbeb88b:0x72b38fe38040a77d!8m2!3d41.8300613!4d-71.4385057!16s%2Fg%2F11tf8dp8ns!19sChIJi7i-HEJF5IkRfadAgOOPs3I,MD Autoservices,4.6,37,Mechanic,,"113 Harold St, Providence, RI 02908, United States","RHJ6+2H Providence, Rhode Island, USA",https://mdautoservicesllc.com/,+1 401-536-1912,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertwa2uvYCRCpFKLl1lJHx68zljMET7vLIiNv8aLR765KI2Yqh2CxgM0TPXjX53Lbooxj3I1T72PtWOjb6tl7E6YKrPAmRdPiEmmWZERiZOMpBQmjNwAfL4LgB38Xf-utUAB6Bs2A=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–1 pm,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:40:46.799Z,,,
https://www.google.com/maps/place/Alonzo+Tire+Shop/data=!4m7!3m6!1s0x89e44f9b4d01ff1b:0x329e45543875205b!8m2!3d41.7925383!4d-71.4229293!16s%2Fg%2F12606g538!19sChIJG_8BTZtP5IkRWyB1OFRFnjI,Alonzo Tire Shop,4.4,111,Tire shop,· In-store pick-up,"724 Elmwood Ave, Providence, RI 02907, United States","QHVG+2R Providence, Rhode Island, USA",,+1 401-699-7779,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEKAT00zlAU3dMp64c09CBPsApSQfixPpnVj163qnQmjMvQHeIpg_VDLkPYtKamzuDqmXRwbbh8OALgvoZaqV0gGhOLhnAGwQIzw1496EVbP3dvGy_8TmAg_mbcYcvlXbt0uX9=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:40:52.087Z,,,
https://www.google.com/maps/place/We+Gas/data=!4m7!3m6!1s0x89e4459dbcc7eceb:0xc78ce7bec41ab1d7!8m2!3d41.8163551!4d-71.4316805!16s%2Fg%2F11cjhy7mkt!19sChIJ6-zHvJ1F5IkR17EaxL7njMc,We Gas,4.6,42,Mechanic,,"1344 Westminster St, Providence, RI 02909, United States","RH89+G8 Providence, Rhode Island, USA",,+1 401-270-8890,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepiYgVmPbVfWfd-WJ-2_uzmLyaYr-JUsMGmVg0LihHKeeZP-V41CGbYUIz6eaoTN_Pu5cNcwOfWE-M99NPFDrowJC1e3WiM533HWZa_OulLvK6M2lRATGf_u3NiTTIfaof85qx_Sg=w408-h306-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:40:57.706Z,,,
https://www.google.com/maps/place/Rubber+express+Mobile+Tire+Shop/data=!4m7!3m6!1s0x89e44f86f20c49c1:0xfdcce7bed4d6547f!8m2!3d41.7976183!4d-71.4075562!16s%2Fg%2F11xgy7tlnk!19sChIJwUkM8oZP5IkRf1TW1L7nzP0,Rubber express Mobile Tire Shop,4.9,41,Tire repair shop,,"99 Rugby St, Providence, RI 02905, United States","QHXR+2X Providence, Rhode Island, USA",,+1 401-580-4086,"Open · Closes 1:30 am

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer-RYOYwH_6Beaq2AjTdCEQPFfxPzjD5xEeZxC7eM9lhJ8cY1W7UDbti8je-q6q6R_NzD9GY5wsjR7mokIZOtG8TbjjN91oDzWCDwXnrs0M3TSjUZPK6tgB_qWM005ueNQa5kHHeGoxrUBv=w408-h306-k-no,true,7 am–1:30 am,7 am–1:30 am,7 am–2:30 am,7 am–2 am,7 am–2:30 am,7 am–3 am,6 am–2 am,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:41:02.988Z,,,
https://www.google.com/maps/place/Providence+Detailing+%26+Hand+Wash/data=!4m7!3m6!1s0x61c7732488bf86c3:0x5f81ed3b07908d4a!8m2!3d41.8354076!4d-71.4165998!16s%2Fg%2F11jycgrn4h!19sChIJw4a_iCRzx2ERSo2QBzvtgV8,Providence Detailing & Hand Wash,4.9,117,Car detailing service,,"30 N Davis St, Providence, RI 02908, United States","RHPM+59 Providence, Rhode Island, USA",https://www.pvddetailing.com/,+1 401-545-3259,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqYgZ_rC3xza1oSFulLXe-Lw3JanYiKckJm9AA_HvZhymXYJuEUYkMEgkG0h_c4IBoBEKI6QTvGevyO9FJw6pKX_Bc7Zh3Z6RnE0kKOryFUqs7GQ1yoOAZmheiwfMDcyrW2NTcBBAGBzFTG=w408-h544-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:41:07.830Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Markos+Auto+Body+Sales+%26+Service/data=!4m7!3m6!1s0x89e4459115fa8355:0x2f861bd45f197b75!8m2!3d41.8194424!4d-71.4459799!16s%2Fg%2F1w9y230p!19sChIJVYP6FZFF5IkRdXsZX9Qbhi8,Markos Auto Body Sales & Service,4.3,36,Car repair and maintenance service,,"141 Manton Ave, Providence, RI 02909, United States","RH93+QJ Providence, Rhode Island, USA",https://www.markosautobody.com/,+1 401-272-5789,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerv96frm4IkQeoVdYIpghCeL8AFR0uwUFEp56PvZaRbgVisehkcF0GUb4_0jgy71FswMB2lSrnCisee_gcIbGiycZvplM3c03lrctjCzJv-YOWUkGU8h_t0gfTizpKi0n_MiOxB1HPOtnQp=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:41:12.975Z,,,
https://www.google.com/maps/place/Carlos+Auto+Repair/data=!4m7!3m6!1s0x89e445cedc68f0cd:0x9215a45f11711a51!8m2!3d41.8216789!4d-71.4388754!16s%2Fg%2F11l1fbj2v7!19sChIJzfBo3M5F5IkRURpxEV-kFZI,Carlos Auto Repair,4.9,19,Auto repair shop,,"30 De Soto St, Providence, RI 02909, United States","RHC6+MC Providence, Rhode Island, USA",,+1 401-440-1411,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQ7pxQdaZUKx78YIBuW1-mj8SK4Ho3HnsEIjx-BU-KvbVqP6iTCwB4eveEm-iXi9KEUucHw33d7GVegQWeDnr_eZR-s04-ZhSrwp8PrfYAowOMw0JGPHR4DyUanYD-poKFcZ4d=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:41:18.230Z,,,
https://www.google.com/maps/place/A+%26+J+Auto+Repair/data=!4m7!3m6!1s0x89e445eff1661967:0xdc08cf095d8ee0e3!8m2!3d41.8197183!4d-71.4650621!16s%2Fg%2F1vfp4njp!19sChIJZxlm8e9F5IkR4-COXQnPCNw,A & J Auto Repair,4.7,39,Auto repair shop,,"613 Hartford Ave, Providence, RI 02909, United States","RG9M+VX Providence, Rhode Island, USA",,+1 401-265-0277,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_ycG-twiHyM0zcPKoWGziBsz55fu37D8eL8ryxWdwBct3nK4brKPRe9aQqp90wAZFIf-6OW4mBHit5-k-FMaYzX8O_Ztgm3DMksDF-iq9b55AlidQ1ynLCjaY84YzxrATxCu_lg=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:41:23.158Z,,,
https://www.google.com/maps/place/Townfair+Tire/data=!4m7!3m6!1s0x89e4450052d201af:0xc892236abb4bea1b!8m2!3d41.8535518!4d-71.4676639!16s%2Fg%2F11yk58cwbv!19sChIJrwHSUgBF5IkRG-pLu2ojksg,Townfair Tire,1.0,1,Auto repair shop,,"North Providence, RI 02911, United States","VG3J+CW North Providence, Rhode Island, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hvk-ys_jVNpO8PV78IevVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.22728&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:41:25.666Z,,,
https://www.google.com/maps/place/Dean+Auto+Collision+Center/data=!4m7!3m6!1s0x89e444e1b44d19d5:0x7ae1b0bc8f8c8669!8m2!3d41.840454!4d-71.4093369!16s%2Fg%2F1thx9n1t!19sChIJ1RlNtOFE5IkRaYaMj7yw4Xo,Dean Auto Collision Center,4.5,159,Auto body shop,,"740 N Main St, Providence, RI 02904, United States","RHRR+57 Providence, Rhode Island, USA",http://www.deanautocollision.com/,+1 401-421-4700,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepIOPPUoqSBgNWEMGKI8sIbTDQXekVGTKo0AJjOoW2D2wKB055cKgUcTRbeV8eBrgfS-m_3dhe7M9ePxsHDnQu_Yk-yMHH5_slX6BGvHRsj991CxDevpaYbLAx2YkBy_S8bqMQG7g=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Barrington+Providence+RI/@41.8349512,-71.435361,14z",2026-03-23T15:41:30.550Z,,,
