placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Burns+Square+Parking+Lot/data=!4m7!3m6!1s0x88c34187d5b58b85:0xa56cc00de5d042cd!8m2!3d27.3332078!4d-82.5384409!16s%2Fg%2F11t61s29yg!19sChIJhYu11YdBw4gRzULQ5Q3AbKU,Burns Square Parking Lot,5.0,1,Parking lot,"495 S Orange Ave, Sarasota, FL 34236, United States","8FM6+7J Sarasota, Florida, USA",,,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3oM-JM1M0ShGOd1Ta4WD9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.519356&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:45:27.730Z,,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x88c36b51480580b3:0xe24d4877f03ea4b9!8m2!3d27.3178228!4d-82.5765997!16s%2Fg%2F11fs_n4byp!19sChIJs4AFSFFrw4gRuaQ-8HdITeI,Parking,4.5,2,Parking lot,"3 S Boulevard of the Presidents, Sarasota, FL 34236, United States","8C9F+49 Sarasota, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1zpbCSynzTX2phPGRZFy_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.88307&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:45:30.564Z,,,
https://www.google.com/maps/place/St.+Armands+Parking+Garage/data=!4m7!3m6!1s0x88c36b2d1492917f:0xd0f9c8f50212a9ea!8m2!3d27.3198854!4d-82.5768963!16s%2Fg%2F11sv7p4g6l!19sChIJf5GSFC1rw4gR6qkSAvXI-dA,St. Armands Parking Garage,2.4,5,Parking garage,"57 N Adams Dr, Sarasota, FL 34236, United States","8C9F+X6 Sarasota, Florida, USA",https://starmandscircleassoc.com/parking-%26-transportation,+1 941-263-6475,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M3b85LrtNQjFZQCYzPXSZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.678988&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:45:34.498Z,,,
https://www.google.com/maps/place/Sylint+Employee+Parking/data=!4m7!3m6!1s0x88c341087d8dcc61:0xa2186dd4c6b9467c!8m2!3d27.3382075!4d-82.5297925!16s%2Fg%2F11kjhhjcc4!19sChIJYcyNfQhBw4gRfEa5xtRtGKI,Sylint Employee Parking,,,Parking lot,"2033 Main St, Sarasota, FL 34237, United States","8FQC+73 Sarasota, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FpqSjToJyjnp5m4xxTQONA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.10412&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:45:37.762Z,,,
https://www.google.com/maps/place/Southwest+Parking+Company/data=!4m7!3m6!1s0x88c346b94e9c2e3f:0x492620184d0814e3!8m2!3d27.168322!4d-82.4536185!16s%2Fg%2F11g0k1_kxj!19sChIJPy6cTrlGw4gR4xQITRggJkk,Southwest Parking Company,2.8,5,Transportation service,,,https://www.southwestparkingcompany.com/,+1 941-724-6101,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSysfQcR3hVFR22mDGQ2IOoR0cU8kwdz_uuz51LqNaS2LJsWHN_JEhb4xypm-LVLJNNkEtt0jFEeFukvMwtRxd6DtLqwab08mdiWI0oALHhlhm7cKFRFE3Ll9s8X9NX_H2TtJgQ0pQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:45:43.224Z,,,
https://www.google.com/maps/place/Sarasota+County+Public+Parking+Garage/data=!4m7!3m6!1s0x88c3406509eebb59:0x458198ad6fc40d2a!8m2!3d27.3354106!4d-82.5279687!16s%2Fg%2F11bxfm90g4!19sChIJWbvuCWVAw4gRKg3Eb62YgUU,Sarasota County Public Parking Garage,4.5,34,Parking garage,"2150 Ringling Blvd, Sarasota, FL 34237, United States","8FPC+5R Sarasota, Florida, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwlp2ckZyRyYVWzr_Byj0JcNE5f9aTdgkBuHP3nJEne0SeiGd_qVJW8tDuSPmJl_xKZBmArDEALpbpw66ffYOxER_k6MSQjqqEFY1bgIsEQdBitt1YmwK8b-dVWlssk-e1RlyZz=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:45:46.731Z,,,
https://www.google.com/maps/place/St.+Armands+Circle+Parking+Lot/data=!4m7!3m6!1s0x88c36a9030251e81:0xc04d31611fc50f15!8m2!3d27.3181027!4d-82.5755546!16s%2Fg%2F1tmgd6kp!19sChIJgR4lMJBqw4gRFQ_FH2ExTcA,St. Armands Circle Parking Lot,4.3,54,Parking lot,"Fillmore Dr, Sarasota, FL 34236, United States","8C9F+6Q Sarasota, Florida, USA",https://starmandscircleassoc.com/parking-%26-transportation,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxfZnJ3Kan4k50O64M3ReHrM_ccHV79Sv8RVzdcz23aKPFjY1-wpySS_z8OeWWfuuCa19aSBpsocL9mh8g9I4p8MIwiohLnLsGtX73Mvs_ayLTnfx4wl6n9AKD0WaZRIRc11LaA=w408-h543-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:45:50.256Z,,,
https://www.google.com/maps/place/Sarasota+County+Government+Parking+for+the+Terrace+Building/data=!4m7!3m6!1s0x88c341c93f475eab:0x244147ca193e6c68!8m2!3d27.3342905!4d-82.5306611!16s%2Fg%2F11t26n1_6v!19sChIJq15HP8lBw4gRaGw-GcpHQSQ,Sarasota County Government Parking for the Terrace Building,,,Parking lot,"239 S Washington Blvd, Sarasota, FL 34236, United States","8FM9+PP Sarasota, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8ulqhpAGCv_Cungf6slKTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.77646&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:45:53.533Z,,,
https://www.google.com/maps/place/Clean+Sweep+Parking+Lot+Maintenance/data=!4m7!3m6!1s0x88c340798729e4cd:0xa70a3a43edb58f83!8m2!3d27.3547476!4d-82.5289508!16s%2Fg%2F1td77cdc!19sChIJzeQph3lAw4gRg4-17UM6Cqc,Clean Sweep Parking Lot Maintenance,3.2,5,Property maintenance,"2059 19th St, Sarasota, FL 34234, United States","9F3C+VC Sarasota, Florida, USA",http://cleansweepplm.com/,+1 941-953-9869,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AJBPvQG0STXBiXFy8wxiHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.47665&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:45:58.467Z,,,
https://www.google.com/maps/place/Sarasota+Memorial+Hospital+ER/data=!4m7!3m6!1s0x88c3411165f7d28d:0xe84effc8f4a89629!8m2!3d27.3180159!4d-82.5301836!16s%2Fg%2F1tj53d1y!19sChIJjdL3ZRFBw4gRKZao9Mj_Tug,Sarasota Memorial Hospital ER,3.0,137,Emergency room,"1700 S Tamiami Trl, Sarasota, FL 34239, United States","8F99+6W Sarasota, Florida, USA",https://www.smh.com/Home/Services/Emergency-and-Trauma-Care,+1 941-917-8555,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO-mK8Yn0ggFb_DKlm_xEVOyG0CvmARKtmtZDMe=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:46:03.941Z,,,
https://www.google.com/maps/place/Marina+Jack/data=!4m7!3m6!1s0x88c34011553ee5c7:0xcc5b5868f3977bec!8m2!3d27.3329723!4d-82.5460879!16s%2Fg%2F1vp74krd!19sChIJx-U-VRFAw4gR7HuX82hYW8w,Marina Jack,4.4,6868,Restaurant,"2 Marina Plaza, Sarasota, FL 34236, United States","8FM3+5H Sarasota, Florida, USA",https://www.marinajacks.com/water-front-dining/the-marina-jack-dining-room.html?utm_source=gmb&utm_medium=yext,+1 941-365-4232,,https://lh3.googleusercontent.com/p/AF1QipM6515cjXNEignPzYeSgYlrKtkK2doPkmPGOkTk=w408-h272-k-no,true,4–6 pm,4–6 pm,4–6 pm,4–6 pm,Closed,Closed,4–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:46:09.301Z,"Seafood spot with an outdoor raw bar patio, upstairs dining room, piano bar & expansive water views. · Dine-in · Kerbside pickup · No-contact delivery",LGBTQ+ friendly,
https://www.google.com/maps/place/SRQ+-+Long+Term+Parking/data=!4m7!3m6!1s0x88c33fda91959bcd:0x31bc01e1eb802daf!8m2!3d27.3851876!4d-82.5527899!16s%2Fg%2F11gd67vdmg!19sChIJzZuVkdo_w4gRry2A6-EBvDE,SRQ - Long Term Parking,3.7,78,Parking lot,"6000 Airport Cir, Sarasota, FL 34243, United States","9CPW+3V Sarasota, Florida, USA",https://srq-airport.com/parking,+1 941-359-2770,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy9_KlHNZ51PveL8wzSgFM40teegQhFFW84D6hc4XyBOrmECvqxOot12ni-3VM0EjH_C1XNMFuNruqnXUnYYdx801GLfGonspRCDB0YhUOfqahrjJptLMxR1eD1V2XU_8kNg1Tl=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:46:14.610Z,,,
https://www.google.com/maps/place/Aloft+Sarasota/data=!4m10!3m9!1s0x88c3401341886ec7:0xf60d476457384281!5m2!4m1!1i2!8m2!3d27.3340162!4d-82.5410463!16s%2Fg%2F11b8_wv74b!19sChIJx26IQRNAw4gRgUI4V2RHDfY,Aloft Sarasota,4.3,1248,,"1401 Ringling Blvd, Sarasota, FL 34236, United States","8FM5+JH Sarasota, Florida, USA",https://www.marriott.com/en-us/hotels/srqal-aloft-sarasota/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 941-870-0900,,https://lh3.googleusercontent.com/p/AF1QipOXnWKlzidAeW1ErxZZ10u1rVCoacjwZA8Loakk=w408-h612-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:46:18.078Z,,,
https://www.google.com/maps/place/LeBarge+Tropical+Cruises/data=!4m7!3m6!1s0x88c34011553ee5c7:0xd65eaca3967d61b3!8m2!3d27.332414!4d-82.5438862!16s%2Fg%2F1wv_s_pt!19sChIJx-U-VRFAw4gRs2F9lqOsXtY,LeBarge Tropical Cruises,4.6,891,Tour operator,"2 Marina Plaza, Sarasota, FL 34236, United States","8FJ4+XC Sarasota, Florida, USA",http://www.lebargetropicalcruises.com/,+1 941-366-6116,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPTu7tH27HTdHYRZnMdJoKdPwxKmSi-ydQ3Jdi2=w408-h297-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:46:23.093Z,,,
https://www.google.com/maps/place/Palm+Parking/data=!4m7!3m6!1s0x88c3419cb7a162b3:0x67fb2912c8425978!8m2!3d27.250168!4d-82.533331!16s%2Fg%2F11ldhgd3s2!19sChIJs2Kht5xBw4gReFlCyBIp-2c,Palm Parking,,,Valet parking service,"6595 Midnight Pass Rd, Sarasota, FL 34242, United States","7F28+3M Sarasota, Florida, USA",https://palmparking.net/,+1 941-867-6464,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPBKt6s9_4GSxjBPw4zdraYAFNRLBp9Wi-cQRti=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-28T18:46:27.952Z,,,
https://www.google.com/maps/place/Public+Parking+Lot/data=!4m7!3m6!1s0x88c35bbb37fae929:0xa4c10a1c8adda783!8m2!3d27.099187!4d-82.446805!16s%2Fg%2F11fy9r6ykf!19sChIJKen6N7tbw4gRg6fdihwKwaQ,Public Parking Lot,4.6,8,Parking lot,"228 Miami Ave W, Venice, FL 34285, United States","3HX3+M7 Venice, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gz4ZblJXwZ_bDMBsDdWcdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.639297&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Venice+Sarasota+FL/@27.0996077,-82.4506436,14z",2025-10-28T18:46:44.805Z,,,
https://www.google.com/maps/place/Complete+Wash+And+Seal/data=!4m7!3m6!1s0x88c3479ebafa61e3:0x77e35ec8e5410db8!8m2!3d27.1016973!4d-82.413133!16s%2Fg%2F11ty63j37b!19sChIJ42H6up5Hw4gRuA1B5che43c,Complete Wash And Seal,5.0,67,Pressure washing service,"101 Capri Isles Blvd APT 10, Venice, FL 34292, United States","4H2P+MP Venice, Florida, USA",http://www.completewashandseal.com/,+1 941-350-9070,"Open 24 hours

Confirmed by phone call 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz8tqpRqguteoGPw100-mzuOjJf-IDx5QN5snQ591HLJmYFkR_QKnU5lo3NZCJWDedztDrvAjxfph-Vr7qmWK23JUOIzmRNdFRhYVtbom1ldoeIMdkSFxlvmIqZwvooOvu-tgJJNCsIpb4r=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Venice+Sarasota+FL/@27.0996077,-82.4506436,14z",2025-10-28T18:46:50.076Z,,,
https://www.google.com/maps/place/FLagship+Towing/data=!4m7!3m6!1s0x88c35b617e5a7ee3:0x136e292a02b71e5e!8m2!3d27.0853325!4d-82.4218288!16s%2Fg%2F11fnwydly8!19sChIJ435afmFbw4gRXh63AiopbhM,FLagship Towing,4.0,114,Towing service,"125 Corporation Way H, Venice, FL 34285, United States","3HPH+47 Venice, Florida, USA",,+1 941-484-7968,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwzPqhCk-lCbi698YX7g57VhwtHcVTXEqA6Aga6vQFyOiHdj1FOybISWgOrWKxHbHsjOtnDjB61NVqsuFTNlOX9_UFt7ujQm-OkYEIdkd_4mPOD8lKLcvLIzbdEYJJDOHtkh4Mp=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Venice+Sarasota+FL/@27.0996077,-82.4506436,14z",2025-10-28T18:46:54.974Z,,,
