placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,error
https://www.google.com/maps/place/United+Interventional+Pain+Center/data=!4m7!3m6!1s0x8815916ba944399b:0x6b635fbf8c8d2076!8m2!3d41.0396434!4d-85.2357221!16s%2Fg%2F11bv2lt1x_!19sChIJmzlEqWuRFYgRdiCNjL9fY2s,United Interventional Pain Center,3.8,12,Pain control clinic,"7615 W Jefferson Blvd, Fort Wayne, IN 46804, United States","2QQ7+VP Fort Wayne, Indiana, USA",http://uipcin.com/,+1 260-353-1444,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBrBpU-vG7QSRKW1SuOI1GpJHs1IJuYjQa6yM0LHe9FnV9I63NKPMFIwR92CJ8lu5tj2Cvq8AsA-7ZB4nIj481Mx6Jx1-pFv21L4C4exNyo-tsmkgCNdvxCzxXwLnArWYZGTw=w408-h725-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:38:36.542Z,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Allina+Alfred+F+DO/data=!4m7!3m6!1s0x8815e68f7918673b:0x8e7f647150c10cb5!8m2!3d41.0676307!4d-85.201507!16s%2Fg%2F1tg510kk!19sChIJO2cYeY_mFYgRtQzBUHFkf44,Allina Alfred F DO,4.3,6,Pain management physician,"4656 W Jefferson Blvd #250, Fort Wayne, IN 46804, United States","3Q9X+39 Fort Wayne, Indiana, USA",,+1 260-434-1619,Closed · Opens 10 am Thu,https://lh3.googleusercontent.com/p/AF1QipNi3Dn8Dyo4RgL-upio01vRuslbItQwe0oUkshF=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:38:41.412Z,9 am–1 pm,10 am–5 pm,Closed,Closed,Closed,10 am–5 pm,10 am–5 pm,,,
"https://www.google.com/maps/place/Summit+Pain+Management-+Fort+Wayne,+Rothman+Rd./data=!4m7!3m6!1s0x8815e33a20395be7:0xd46cdd17b00c6426!8m2!3d41.149093!4d-85.061489!16s%2Fg%2F11h8fqpgyg!19sChIJ51s5IDrjFYgRJmQMsBfdbNQ","Summit Pain Management- Fort Wayne, Rothman Rd.",2.9,23,Pain control clinic,"6404 Rothman Rd, Fort Wayne, IN 46835, United States","4WXQ+JC Fort Wayne, Indiana, USA",http://www.summitpainfw.com/,+1 260-748-3650,Closes soon · 4:30 pm · Opens 7:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq14uQw1p3cfjqYPTC5256wpAj3tRsPVfAKzdmtm-D661rNr7tGGQvw40xp7scLFN1fZvJZHTcLqJZ6Loibh4FY01Jb8q4ElGdJHqIE_yIURoZdkc65Zl25Vk-_66g2CFJhysy6=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:38:46.614Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,,,
"https://www.google.com/maps/place/Pain+Management+Associates,PC/data=!4m7!3m6!1s0x8815e2aa84f56a55:0x598094c2f576bf3b!8m2!3d41.176839!4d-85.108541!16s%2Fg%2F1tgz62c7!19sChIJVWr1hKriFYgRO7929cKUgFk","Pain Management Associates,PC",3.0,14,Pain control clinic,"10228 Dupont Cir Dr E, Fort Wayne, IN 46825, United States","5VGR+PH Fort Wayne, Indiana, USA",http://painmanagementfw.com/,+1 260-490-2525,Closes soon · 4:30 pm · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QLPgcbaY435WAjgXVBevQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.1753&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:38:51.796Z,8 am–4:30 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–4:30 am,8 am–4:30 pm,,,
https://www.google.com/maps/place/Dr.+Firas+M+Kara/data=!4m7!3m6!1s0x8815916ba944399b:0x85778969adfcae4a!8m2!3d41.0467926!4d-85.2357829!16s%2Fg%2F12642628x!19sChIJmzlEqWuRFYgRSq78rWmJd4U,Dr. Firas M Kara,3.6,35,Pain management physician,"7233 W Jefferson Blvd, Fort Wayne, IN 46804, United States","2QW7+PM Fort Wayne, Indiana, USA",http://www.uipcin.com/,+1 260-353-1444,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m_hKV5P5rT5dT0mL6SlC9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.86514&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:38:56.786Z,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Busch+Chiropractic+Pain+Center/data=!4m7!3m6!1s0x8815e3161ccf4b79:0xa3ce3ec7c1aacb5!8m2!3d41.1235742!4d-85.1272662!16s%2Fg%2F1thlnpdv!19sChIJeUvPHBbjFYgRtawafOzjPAo,Busch Chiropractic Pain Center,4.9,294,Chiropractor,"5005 Riviera Dr, Fort Wayne, IN 46825, United States","4VFF+C3 Fort Wayne, Indiana, USA",http://www.buschchiropractic.com/,+1 260-471-4090,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqU_NkN9n3WItg_DpBfY7NbquhNe8tWGQ1YSYrn56MAUR1A1D75HLUP1666gfWygH-HboQz8nmaVeAg0CrEr0c0427BiZzXxIJxMy7JyXHsA355RdkDZAyZySQ3fMv82f4Gh_fL=w408-h928-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:39:01.848Z,7 am–5 pm,7 am–5 pm,Closed,Closed,Closed,7 am–6:30 pm,7 am–5 pm,,,
"https://www.google.com/maps/place/STAR+Health:+Joseph+D.+Fortin,+DO/data=!4m7!3m6!1s0x881607eff8228edf:0xf82b6910e3188bec!8m2!3d41.1700821!4d-85.1653099!16s%2Fg%2F1tmxx5tl!19sChIJ344i-O8HFogR7IsY4xBpK_g","STAR Health: Joseph D. Fortin, DO",4.8,102,Pain management physician,"9502 Lima Rd Suite 103, Fort Wayne, IN 46818, United States","5RCM+2V Fort Wayne, Indiana, USA",http://starhealthteam.com/,+1 260-459-7313,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN6j2QhqZv-NDQ8aSp0H_w0tLHMBk542YR6vcPd=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:39:06.775Z,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–12 pm,Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 2–5 pm",,,
"https://www.google.com/maps/place/Andrew+Wieging,+MD/data=!4m7!3m6!1s0x8815e50be59188bb:0x948b4c72ba3a8d29!8m2!3d41.0520289!4d-85.1656035!16s%2Fg%2F11k5jtbb6f!19sChIJu4iR5QvlFYgRKY06unJMi5Q","Andrew Wieging, MD",4.8,317,Family practice physician,"3534 Brooklyn Ave, Fort Wayne, IN 46809, United States","3R2M+RQ Fort Wayne, Indiana, USA",https://www.lutheranhealthphysicians.com/doctors-providers/wieging-andrew-md-8208?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 260-478-5135,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I08PNgNvnO3kfXbtC_9ILg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.0958&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:39:09.814Z,,,,,,,,,,
https://www.google.com/maps/place/Allen+County+Family+%26+Sports+Chiropractic/data=!4m7!3m6!1s0x8815e69d0fcb7b85:0xf9b24b77168fbbf5!8m2!3d41.0718633!4d-85.1912787!16s%2Fg%2F1v9gkm35!19sChIJhXvLD53mFYgR9buPFndLsvk,Allen County Family & Sports Chiropractic,4.9,61,Chiropractor,"3835 W Jefferson Blvd, Fort Wayne, IN 46804, United States","3RC5+PF Fort Wayne, Indiana, USA",http://www.chiropower.com/,+1 260-969-0109,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipN7uNSLbK6i0jWpV8pY7C_prCvjSydcsGW8-CwD=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:39:14.950Z,9 am–5:30 pm,9 am–5 pm,9 am–5:30 pm,8–10 am,Closed,9 am–5:30 pm,9 am–5:30 pm,,,
https://www.google.com/maps/place/Lutheran+Downtown+Hospital/data=!4m7!3m6!1s0x8815e5914f37a621:0x90927795bee7b1d4!8m2!3d41.0784356!4d-85.1504236!16s%2Fg%2F11p6lqvn6s!19sChIJIaY3T5HlFYgR1LHnvpV3kpA,Lutheran Downtown Hospital,4.6,2225,Hospital,"702 Van Buren St, Fort Wayne, IN 46802, United States","3RHX+9R Fort Wayne, Indiana, USA",https://www.lutherandowntownhospital.com/?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 260-425-3000,,https://lh3.googleusercontent.com/p/AF1QipP-84aLTCzsJdPHGpixaTo6FXfwwThVPVQtR1Gb=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:39:19.849Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Neurospine+%26+Pain+Center:+Gillig+Cathy+MD/@41.0895858,-85.1045657,17z/data=!3m1!4b1!4m6!3m5!1s0x8815fb52fd1e0e69:0x3b667bd330a8dfff!8m2!3d41.0895858!4d-85.1045657!16s%2Fg%2F1td4kqtz",Neurospine & Pain Center: Gillig Cathy MD,,,Pain management physician,"2622 Lake Ave Lower Level, Fort Wayne, IN 46805, United States","3VQW+R5 Fort Wayne, Indiana, USA",,+1 260-460-3100,,,false,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:39:24.302Z,,,,,,,,,,
"https://www.google.com/maps/place/Schreier+Eric+M+DO/@41.0895922,-85.1045799,17z/data=!3m1!4b1!4m6!3m5!1s0x8815fb52fd1e0e69:0x19404f6745c2da82!8m2!3d41.0895922!4d-85.1045799!16s%2Fg%2F1tm1r1wx",Schreier Eric M DO,,,Pain management physician,"2622 Lake Ave Lower Level, Fort Wayne, IN 46805, United States","3VQW+R5 Fort Wayne, Indiana, USA",,+1 260-460-3127,,,false,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:39:28.876Z,,,,,,,,,,
https://www.google.com/maps/place/Fort+Wayne+Endocrinology/data=!4m7!3m6!1s0x8815e68af877f6e5:0x18d98a5ee91bf5e0!8m2!3d41.0633928!4d-85.2071334!16s%2Fg%2F1tf3c44w!19sChIJ5fZ3-IrmFYgR4PUb6V6K2Rg,Fort Wayne Endocrinology,4.4,191,Nurse practitioner,"5010 W Jefferson Blvd, Fort Wayne, IN 46804, United States","3Q7V+94 Fort Wayne, Indiana, USA",http://www.fwendo.com/,+1 260-204-5819,Closes soon · 4:30 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipO-w6eue0MQnjZ-dkrOvZTR8BwUEJ-ixPjsu4dS=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:39:34.048Z,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,
https://www.google.com/maps/place/Fort+Wayne+Oral+Maxillofacial+Surgery+%26+Implant+Center/data=!4m7!3m6!1s0x881608028ccf0ca3:0x9e646b4ab1d9d04!8m2!3d41.0710705!4d-85.1922444!16s%2Fg%2F1hc5cw2c2!19sChIJowzPjAIIFogRBJ0dq7RG5gk,Fort Wayne Oral Maxillofacial Surgery & Implant Center,4.9,699,Oral surgeon,"4011 W Jefferson Blvd #300, Fort Wayne, IN 46804, United States","3RC5+C4 Fort Wayne, Indiana, USA",http://www.fortwayneoralsurgery.com/,+1 260-459-2860,Closes soon · 4 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMriStZ8YA6pV5megPb9JyYbzWhdTl1qRe6engL=w960-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:39:39.110Z,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,,
https://www.google.com/maps/place/Nida+Aziz+DO/data=!4m7!3m6!1s0x881607ceadb8d8a9:0xccaf78649ad1ba7b!8m2!3d41.1900268!4d-85.1005224!16s%2Fg%2F11fstwv4m9!19sChIJqdi4rc4HFogRe7rRmmR4r8w,Nida Aziz DO,4.6,21,Pain management physician,"11143 Parkview Plaza Dr #320, Fort Wayne, IN 46845, United States","5VRX+2Q Fort Wayne, Indiana, USA",https://www.parkview.com/NidaAzizDO,+1 260-266-5370,,https://lh3.googleusercontent.com/p/AF1QipPbQK3AphXxOOCpHlxgMDjs2rOKumGmXqjwAjIY=w408-h308-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:39:41.876Z,,,,,,,,,,
"https://www.google.com/maps/place/Haris+Uzair,+M.D./data=!4m7!3m6!1s0x8815e58f967385d1:0x849ea8a9b54cd826!8m2!3d41.0774752!4d-85.1490824!16s%2Fg%2F11tf6md8cw!19sChIJ0YVzlo_lFYgRJthMtamonoQ","Haris Uzair, M.D.",4.7,259,Internist,"800 Broadway # 100, Fort Wayne, IN 46802, United States","3VG2+X9 Fort Wayne, Indiana, USA",https://www.lutheranhealthphysicians.com/doctors-providers/uzair-haris-md-9003?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 260-425-2630,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mVJcUjh-byu7wHrsQC2UyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.77243&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-01-28T20:39:44.775Z,,,,,,,,,,
