placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Terry+L+Tidwell+Plumbing+Inc/data=!4m7!3m6!1s0x88d1ab77719b5cd5:0x3b24fdccf036b236!8m2!3d24.5612694!4d-81.7757249!16s%2Fg%2F1tcvvncl!19sChIJ1VybcXer0YgRNrI28Mz9JDs,Terry L Tidwell Plumbing Inc,5.0,1,Plumber,"2429 Fogarty Ave, Key West, FL 33040, United States","H66F+GP Key West, Florida, USA",,+1 305-293-1130,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Njug-UoM9jA7Pe0EY13qgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.43854&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:11.038Z,,
https://www.google.com/maps/place/Sunset+Plumbing/data=!4m7!3m6!1s0x88d1b1d2f34bfced:0x174fe51d9e7bbfc5!8m2!3d24.5645192!4d-81.7565482!16s%2Fg%2F11j8m37wtw!19sChIJ7fxL89Kx0YgRxb97nh3lTxc,Sunset Plumbing,5.0,1,Plumber,"3601 Flagler Ave, Key West, FL 33040, United States","H67V+R9 Key West, Florida, USA",,+1 305-731-7421,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxJG7YrGaow6khu8dPP516aKofeYLXTZDUjue6hLCgv7Tuy39bvOFawWPw0x2ykzFso8FLCkbz95T3JYHHI0Mit_Pbe4MGLKynGxn6Car9uBZjTw8NxZPRMctZQIIams6dkrJgg=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:15.531Z,,
https://www.google.com/maps/place/Blue+Water+Plumbing+Solutions/data=!4m7!3m6!1s0x88d1b6cb8c781b37:0xc4f08276b7b08594!8m2!3d24.5557025!4d-81.7825914!16s%2Fg%2F1tg8kj5k!19sChIJNxt4jMu20YgRlIWwt3aC8MQ,Blue Water Plumbing Solutions,2.5,12,Plumber,"Key West, FL 33040, United States",,https://www.facebook.com/Bluewater-plumbing-solutions-inc305872-1876-the-florida-keys-110152089034265/,+1 305-296-2583,Closed ⋅ Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WxXJPyl0vVXg5F0mMAxYMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.07509&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:19.967Z,,
https://www.google.com/maps/place/Certified+Lower+Keys+Plumbing+%26+Fire+Inc./data=!4m7!3m6!1s0x88d1b6c5de26a835:0x7cdbe06dda5e6414!8m2!3d24.5555355!4d-81.7909836!16s%2Fg%2F1tfklzjk!19sChIJNagm3sW20YgRFGRe2m3g23w,Certified Lower Keys Plumbing & Fire Inc.,4.1,18,Plumber,"1014 White St Ste 7, Key West, FL 33040, United States","H645+6J Key West, Florida, USA",http://www.clkp.com/,+1 305-296-2744,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPaliZRUTTz0mK8m4QKl7a8IRGOcTv_CzjZq-S5=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:24.512Z,,
https://www.google.com/maps/place/Haskins+Plumbing+Inc/data=!4m7!3m6!1s0x88d1b1447e2bcb0b:0xcd59b52e4f3cb8c6!8m2!3d24.5563437!4d-81.778454!16s%2Fg%2F1pp2tvq66!19sChIJC8srfkSx0YgRxrg8Ty61Wc0,Haskins Plumbing Inc,4.0,33,Plumber,"2023 Flagler Ave, Key West, FL 33040, United States","H64C+GJ Key West, Florida, USA",https://www.haskinsplumbinginc.com/,+1 305-296-4149,Closed ⋅ Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPtQoNqfNolpIn4nMtjtZGx09ITf4TMBHmD3d66=w408-h629-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:28.827Z,,
https://www.google.com/maps/place/Pumar%27s+Plumbing/data=!4m7!3m6!1s0x88d1b6c9152b62dd:0xeaa7be1cf668b222!8m2!3d24.5570679!4d-81.785582!16s%2Fg%2F1tfhh5yw!19sChIJ3WIrFcm20YgRIrJo9hy-p-o,Pumar's Plumbing,3.0,2,Plumber,"1605 Catherine St, Key West, FL 33040, United States","H647+RQ Key West, Florida, USA",,+1 305-296-1723,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LNmZhDqcpLY1-vpHHuXIlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.34946&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:31.320Z,,
https://www.google.com/maps/place/Liz+Ernest+Plumbing+LLC/data=!4m7!3m6!1s0x88d1b16829aaf53d:0xe4c6374c7a483f4d!8m2!3d24.569196!4d-81.756658!16s%2Fg%2F1tf8tx2y!19sChIJPfWqKWix0YgRTT9Iekw3xuQ,Liz Ernest Plumbing LLC,3.7,3,Plumber,"3711 Pearlman Ct, Key West, FL 33040, United States","H69V+M8 Key West, Florida, USA",,+1 305-294-0955,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=90Vn-OclhTwvjsGy9tv8-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.02557&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:33.631Z,,
https://www.google.com/maps/place/Roberts+Plumbing/data=!4m7!3m6!1s0x49746d1366bfd35b:0xee886d037afd70c5!8m2!3d24.644605!4d-81.5733119!16s%2Fg%2F11vpfs97sx!19sChIJW9O_ZhNtdEkRxXD9egNtiO4,Roberts Plumbing,5.0,1,Plumber,,,https://robertsplumbingkw.com/,+1 305-294-4663,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPpzlGk_BV7dTBxCm24mS69a9SXtNI1kTy6YA-y=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:37.826Z,,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x88d1b14eb735290f:0xd22f999ca0c7bd9!8m2!3d24.5670308!4d-81.7721208!16s%2Fg%2F11bwyn8lsy!19sChIJDyk1t06x0YgR2XsMypn5Ig0,Home Services at The Home Depot,5.0,1,Contractor,"2811 N Roosevelt Blvd, Key West, FL 33040, United States","H68H+R5 Key West, Florida, USA",https://www.homedepot.com/l/Key-West/FL/Key-West/33040/6313/services?emt=HSGMBGoogleMaps,+1 844-476-2140,Closes soon ⋅ 11 pm ⋅ Opens 6 am Tue,,https://lh3.googleusercontent.com/p/AF1QipM28gpMQqI9IQV0om49KL6Jq3Tj7tCtBzP8ogb_=w408-h272-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,7 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:42.238Z,,
https://www.google.com/maps/place/The+Pool+Man+Of+Key+West/data=!4m7!3m6!1s0x88d1b17b48bf24cb:0x8b50ed56f20a2409!8m2!3d24.5698105!4d-81.7369261!16s%2Fg%2F11ckchvbgh!19sChIJyyS_SHux0YgRCSQK8lbtUIs,The Pool Man Of Key West,4.8,160,Pool cleaning service,"5615 3rd Ave, Key West, FL 33040, United States","H797+W6 Key West, Florida, USA",https://thepoolmanofkeywest.com/?utm_source=GBP&utm_medium=organic,+1 305-240-1462,Closed ⋅ Opens 8:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOyuWi85nIyQs2jdTDPQVM2jAwVSxKECsGU_m1b=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:46.628Z,,
"https://www.google.com/maps/place/CL+Plumbing,+LLC/data=!4m7!3m6!1s0x88d1b135c76d5269:0xe0518f4614e108ef!8m2!3d25.1008424!4d-81.6463925!16s%2Fg%2F11m_x5vrdx!19sChIJaVJtxzWx0YgR7wjhFEaPUeA","CL Plumbing, LLC",,,Plumber,,,,+1 786-755-5200,Closed ⋅ Opens 7:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOeZuRxnucYaxJmYNuZ8AN7pq6XV3tcZU9vsXw5=w408-h259-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:50.808Z,,
https://www.google.com/maps/place/Mobile+Marine+Key+West/data=!4m7!3m6!1s0x88d1b1754800ce0b:0x51d601e0335aadf1!8m2!3d24.5713378!4d-81.7367422!16s%2Fg%2F11cs4gtljc!19sChIJC84ASHWx0YgR8a1aM-AB1lE,Mobile Marine Key West,4.9,283,Boat repair shop,"5615 2nd Ave Unit 1, Key West, FL 33040, United States","H7C7+G8 Key West, Florida, USA",https://mobilemarinekeywest.com/,+1 305-395-1924,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipP1M00-jYzwjbYsjEgGBWu0-e_kwBDcIa4qZ0M3=w473-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:55.288Z,,
https://www.google.com/maps/place/Keys+Top+Construction+Inc./data=!4m7!3m6!1s0x88d1b70ce6a797e9:0x5e14b259544efcc!8m2!3d24.5720422!4d-81.7562316!16s%2Fg%2F11g4d3yvyr!19sChIJ6Zen5gy30YgRzO9ElSVL4QU,Keys Top Construction Inc.,5.0,15,Construction company,"3706 N Roosevelt Blvd Ste 207, Key West, FL 33040, United States","H6CV+RG Key West, Florida, USA",http://www.keystopconstruction.com/,+1 305-676-8400,Closed ⋅ Opens 8:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOHsv0mgonFbtnLXA0oSTDFlXdefxNHpWXtDr3K=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:40:59.630Z,,
"https://www.google.com/maps/place/Fairbank+Key+West+House+Restoration+And+Mold+Cleaning+Services,+FL/data=!4m7!3m6!1s0x88d1b1419c33f42b:0x7daf4f172e5bdbc1!8m2!3d24.564846!4d-81.7593452!16s%2Fg%2F11cs4gmf1s!19sChIJK_QznEGx0YgRwdtbLhdPr30","Fairbank Key West House Restoration And Mold Cleaning Services, FL",5.0,3,Contractor,"3440 Duck Ave, Key West, FL 33040, United States","H67R+W7 Key West, Florida, USA",,+1 645-300-1222,Closed ⋅ Opens 7 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M8sdlL5HU3DulJ9t2Bw90w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.21758&pitch=0&thumbfov=100,false,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:41:03.979Z,,
https://www.google.com/maps/place/NEYRA+Construction/data=!4m7!3m6!1s0x88d1b1472e8dd835:0xd9a93f5cbe20d32!8m2!3d24.5569787!4d-81.8068501!16s%2Fg%2F11f2qxzz35!19sChIJNdiNLkex0YgRMg3iy_WTmg0,NEYRA Construction,5.0,15,General contractor,"201 Front St Suite 112, Key West, FL 33040, United States","H54V+Q7 Key West, Florida, USA",http://neyraconstruction.com/,+1 305-800-7767,Closed ⋅ Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNhp385LRWlqcTJMcPBoSC2xTYwzeGLCvjrGNm9=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:41:08.311Z,,
https://www.google.com/maps/place/A+1st+Choice+Appliance+Service/data=!4m7!3m6!1s0x88d1b16b15cec09b:0x121414227d6afc05!8m2!3d24.5609492!4d-81.7531121!16s%2Fg%2F11b6mnr921!19sChIJm8DOFWux0YgRBfxqfSIUFBI,A 1st Choice Appliance Service,5.0,14,Appliance repair service,"3655 Seaside Dr, Key West, FL 33040, United States","H66W+9Q Key West, Florida, USA",,+1 305-849-3979,Closed ⋅ Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RhN-m5PyveU4gDxmYglBqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.87392&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:41:12.662Z,,
https://www.google.com/maps/place/Mile+Zero+Painting+and+Plus/data=!4m7!3m6!1s0x88d1b161967d5ecf:0x7a6deb0a6946ba2a!8m2!3d24.5590862!4d-81.7768732!16s%2Fg%2F11j4q2y9cl!19sChIJz159lmGx0YgRKrpGaQrrbXo,Mile Zero Painting and Plus,5.0,68,Painter,"2305 Seidenberg Ave, Key West, FL 33040, United States","H65F+J7 Key West, Florida, USA",https://www.milezeropaintingplus.com/,+1 305-896-1119,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOS6TZdKkkCpsNfVafQHFj_4YDWRc-An4CNpxos=w408-h246-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:41:17.134Z,,
https://www.google.com/maps/place/KWE+Supply/data=!4m7!3m6!1s0x88d1b6c015afae3b:0xc439c7401564540a!8m2!3d24.5608182!4d-81.7994214!16s%2Fg%2F11cndbxw7f!19sChIJO66vFcC20YgRClRkFUDHOcQ,KWE Supply,3.9,18,Tool store,"311 Margaret St, Key West, FL 33040, United States","H662+86 Key West, Florida, USA",,+1 305-296-8548,Closed ⋅ Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pjvvUB73lvvwoZvJKXqefw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.615414&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-11-11T03:41:21.474Z,· In-store shopping · In-store pick-up,
