placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/Hometown+Pediatrics/data=!4m7!3m6!1s0x88628b0e7e86d0a1:0xb3a306a5f90631f0!8m2!3d34.7772789!4d-86.928215!16s%2Fg%2F11jrgmdccr!19sChIJodCGfg6LYogR8DEG-aUGo7M,Hometown Pediatrics,4.8,173,Pediatrician,"22136 Medical Village Dr, Athens, AL 35613, United States","Q3GC+WP Athens, Alabama, USA",https://www.hometown-peds.com/,+1 256-648-5598,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOF01ilp4Cu-FfQ5ph5SJnvJWVc3IFsJvV564jR=w489-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:00.994Z,,,
https://www.google.com/maps/place/Pediatric+Gastroenterology/data=!4m7!3m6!1s0x88626ca9e6ae9f81:0xc915eb42e71e182e!8m2!3d34.7251243!4d-86.5855941!16s%2Fg%2F1tq6f6lp!19sChIJgZ-u5qlsYogRLhge50LrFck,Pediatric Gastroenterology,3.7,36,Pediatric gastroenterologist,"303 Williams Ave SW #1021, Huntsville, AL 35801, United States","PCG7+2Q Huntsville, Alabama, USA",https://gastroforkids.com/landing/,+1 256-536-3832,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerRIPpbVsIfSiKTdSbMswramvGLnncXwfXtB_Y36O_qIb400GUOH4qXcB2YYTW3yqNAlgyKPRd1KXzM4zs39mRbJ6eW2AJlxT8hYUdiKtzE0wE8kyc8V4B1KF4JeEoRWqIPyzSr=w408-h544-k-no,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8 am–4:30 pm,8 am–1 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:05.856Z,,,
https://www.google.com/maps/place/Van+Sherrill+Martin+MD/data=!4m7!3m6!1s0x88626b84e68ff009:0xaa0af5a602f76f5!8m2!3d34.7369958!4d-86.6277811!16s%2Fg%2F1tkjly7n!19sChIJCfCP5oRrYogR9XYvYFqvoAo,Van Sherrill Martin MD,4.8,24,Pediatrician,"1105 Jordan Ln NW, Huntsville, AL 35816, United States","P9PC+QV Huntsville, Alabama, USA",,+1 256-864-2733,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wz08WVV2yUA1whvcUW7RVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.9651&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:08.626Z,,,
https://www.google.com/maps/place/HAPPI+Health+Clinic+%26+Urgent+Care/data=!4m7!3m6!1s0x886213545ef462b3:0x726c0c958416260a!8m2!3d34.7221939!4d-86.5777077!16s%2Fg%2F1tlbvfvz!19sChIJs2L0XlQTYogRCiYWhJUMbHI,HAPPI Health Clinic & Urgent Care,3.3,345,Urgent care center,"813 Franklin St SE, Huntsville, AL 35801, United States","PCCC+VW Huntsville, Alabama, USA",http://www.happihealth.org/,+1 256-519-3650,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOroHbLxYSsXEzpnnTVZsoMDKgiAWIIw6VJer-Z=w408-h279-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–1 pm,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:13.469Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/North+Alabama+Children%27s+Specialists/data=!4m7!3m6!1s0x88626caec96b760d:0x5ebc13383dd38fa2!8m2!3d34.7205575!4d-86.5869466!16s%2Fg%2F1tdy0mbq!19sChIJDXZrya5sYogRoo_TPTgTvF4,North Alabama Children's Specialists,3.1,16,Pediatrician,"502 Governors Dr SW, Huntsville, AL 35801, United States","PCC7+66 Huntsville, Alabama, USA",https://www.childrensal.org/north-alabama-childrens-specialists,+1 256-533-0833,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipN-nQYVUitHc387nHdsHxNpvWU2r7a6lr4DKWBk=w408-h272-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:18.271Z,,,
https://www.google.com/maps/place/TLC+Pediatrics+%26+Family/data=!4m7!3m6!1s0x88628b2850d67383:0xd59a4fe539ca912d!8m2!3d34.7806396!4d-86.92453!16s%2Fg%2F11fvl14js_!19sChIJg3PWUCiLYogRLZHKOeVPmtU,TLC Pediatrics & Family,4.9,113,Pediatrician,"22335 US-72 Suite C, Athens, AL 35613, United States","Q3JG+75 Athens, Alabama, USA",https://tlcpedsathens.com/,+1 256-870-4111,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOlm8lP4BqROCkjXrgHf2Mq63KKFAWleWl6Tp6n=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,1–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:23.410Z,,,
https://www.google.com/maps/place/Powell+Michael+S+MD/data=!4m7!3m6!1s0x88626ca91bc40755:0x980346add03bd6da!8m2!3d34.6985002!4d-86.6022608!16s%2Fg%2F1tj7x300!19sChIJVQfEG6lsYogR2tY70K1GA5g,Powell Michael S MD,4.6,36,Pediatrician,"2227 Drake Ave SW Suite #28, Huntsville, AL 35805, United States","M9XX+C3 Huntsville, Alabama, USA",,+1 256-533-6644,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipP1nr3bcUZhGo3D0PqtSwlTwVTmmQyAnw-LAJ1Y=w408-h544-k-no,true,"9 am–12 pm, 1:30–4 pm","8:30 am–12 pm, 1:30–5 pm","8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1:30–5 pm",Closed,Closed,"8:30 am–12 pm, 1:30–5 pm","https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:28.245Z,,,
https://www.google.com/maps/place/Huntsville+Hospital+Pediatric+Neurology/data=!4m7!3m6!1s0x886213546af99b71:0x948cb6922374e72f!8m2!3d34.7212852!4d-86.5752195!16s%2Fg%2F1tp8_scd!19sChIJcZv5alQTYogRL-d0I5K2jJQ,Huntsville Hospital Pediatric Neurology,4.4,18,Neurologist,"420 Lowell Dr SE STE 201, Huntsville, AL 35801, United States","PCCF+GW Huntsville, Alabama, USA",https://www.huntsvillehospital.org/huntsville-hospital-pediatric-neurology,+1 256-265-1775,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNK1SsO6rcJCrtsDBxI64D9Ra9G9Lcb3x5b3YSX=w408-h305-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:32.932Z,,,
https://www.google.com/maps/place/Huntsville+Hospital+Tennessee+Valley+Pediatric+Surgery/data=!4m7!3m6!1s0x88621356be61bab5:0x498581f3d1c0863e!8m2!3d34.721584!4d-86.5744958!16s%2Fg%2F1tx8tykp!19sChIJtbphvlYTYogRPobA0fOBhUk,Huntsville Hospital Tennessee Valley Pediatric Surgery,5.0,2,Surgeon,"910 Adams St SE # 220, Huntsville, AL 35801, United States","PCCG+J6 Huntsville, Alabama, USA",https://www.huntsvillehospital.org/tennessee-valley-pediatric-surgery,+1 256-265-1800,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y8_X1_azgXsHjoAR4CYtIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.90453&pitch=0&thumbfov=100,true,"8–11:30 am, 1–5 pm","8–11:30 am, 1–5 pm","8–11:30 am, 1–5 pm",8 am–12 pm,Closed,Closed,"8–11:30 am, 1–5 pm","https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:37.786Z,,,
https://www.google.com/maps/place/Thotakura+N+Rao+MD/data=!4m7!3m6!1s0x8862133004ca6b91:0x8e06e667d1c6c892!8m2!3d34.6932834!4d-86.5710404!16s%2Fg%2F1v_0kgrx!19sChIJkWvKBDATYogRksjG0WfmBo4,Thotakura N Rao MD,2.8,40,Pediatrician,"333 Whitesport Dr SW UNIT 104, Huntsville, AL 35801, United States","MCVH+8H Huntsville, Alabama, USA",http://alabamachildrensclinic.com/,+1 256-880-0376,Closes soon · 5 pm · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ryl7wxFNzdx8iTPANcKxEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.53705&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:42.555Z,,,
https://www.google.com/maps/place/Pediatrics+Providence/data=!4m7!3m6!1s0x88626919cf19de35:0x5e85a8b8c2033d78!8m2!3d34.7547533!4d-86.6921487!16s%2Fg%2F1td6szbq!19sChIJNd4ZzxlpYogReD0DwriohV4,Pediatrics Providence,4.5,17,Pediatrician,"475 Providence Main St NW, Huntsville, AL 35806, United States","Q835+W4 Huntsville, Alabama, USA",,+1 256-830-9600,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GpWWv6bpuKa4n3FReS3Kgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.22006&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:47.362Z,,,
"https://www.google.com/maps/place/Sarah+Waling,+DO/data=!4m7!3m6!1s0x8862138819ec47db:0xda553f95221310a9!8m2!3d34.6916339!4d-86.5733033!16s%2Fg%2F11y30z_378!19sChIJ20fsGYgTYogRqRATIpU_Vdo","Sarah Waling, DO",4.5,6,Pediatrician,"700 Airport Rd SW STE D, Huntsville, AL 35802, United States","MCRG+MM Huntsville, Alabama, USA",https://www.crestwoodmedgroup.com/doctors-providers/waling-sarah-md-9554?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 256-429-4915,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOWg9fWKy5QmUlQM2gRYMq82qxUOdeSvY0-yVlq=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:52.162Z,,,
https://www.google.com/maps/place/Dr.+Lorie+Dawson/data=!4m7!3m6!1s0x886213514df4f543:0xceff7e25795e3bed!8m2!3d34.7210312!4d-86.5817925!16s%2Fg%2F11b6v5mdjr!19sChIJQ_X0TVETYogR7TteeSV-_84,Dr. Lorie Dawson,5.0,1,Pediatrician,"101 Sivley Rd SW, Huntsville, AL 35801, United States","PCC9+C7 Huntsville, Alabama, USA",http://www.huntsvillehospital.org/,+1 256-265-1000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=riLM-YkIZICFMt9PYC2gag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.25085&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:54.818Z,,,
https://www.google.com/maps/place/Gunter+Katie+D+MD/data=!4m7!3m6!1s0x88626ca5e803629f:0xabb1a38fddbee31c!8m2!3d34.7214144!4d-86.5917437!16s%2Fg%2F1ttyxgfk!19sChIJn2ID6KVsYogRHOO-3Y-jsas,Gunter Katie D MD,5.0,3,Pediatrician,"1963 Memorial Pkwy SW Suite 5, Huntsville, AL 35801, United States","PCC5+H8 Huntsville, Alabama, USA",https://www.huntsvillepediatrics.com/,+1 256-888-5437,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8BWFKU8SyHfbiAVbEpmClA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.97563&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:49:57.521Z,,,
https://www.google.com/maps/place/Alabama+Pediatric+Dental+Associates+%26+Orthodontics/data=!4m7!3m6!1s0x886213331ca04b65:0x4963dc0df1dc9164!8m2!3d34.6962216!4d-86.5785142!16s%2Fg%2F1tg2f6nx!19sChIJZUugHDMTYogRZJHc8Q3cY0k,Alabama Pediatric Dental Associates & Orthodontics,4.9,815,Pediatric dentist,"4001 Balmoral Dr SW, Huntsville, AL 35801, United States","MCWC+FH Huntsville, Alabama, USA",https://www.alabamapediatricdentists.com/locations/huntsville-al/?utm_source=google&utm_medium=organic&utm_content=main_button&utm_campaign=gmb,+1 256-539-7447,Closes soon · 5 pm · Opens 7:40 am Wed,https://lh3.googleusercontent.com/p/AF1QipO7ePIZZVrhMhyRK7QYCoyW3vcYHHAmFv6rMHVa=w408-h291-k-no,true,7:40 am–5 pm,7:40 am–5 pm,7:40 am–5 pm,Closed,Closed,Closed,7:40 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:50:02.451Z,,,
https://www.google.com/maps/place/HAPPI+Behavioral+Health/data=!4m7!3m6!1s0x88626b22535210d7:0x14c56e1716bd62d!8m2!3d34.7513105!4d-86.5988518!16s%2Fg%2F11g022cz7x!19sChIJ1xBSUyJrYogRLdZrceFWTAE,HAPPI Behavioral Health,4.0,162,Mental health clinic,"2007 N Memorial Pkwy Suite A1, Huntsville, AL 35810, United States","QC22+GF Huntsville, Alabama, USA",http://www.happihealth.org/,+1 256-519-3650,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipP2DSozeMnX9q9nK0FtHic_xvdp1N81DUcc1UU9=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:50:07.165Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Dr.+Maria+C.+Sabio,+MD/data=!4m7!3m6!1s0x88626cb86fa1a30d:0xf55a9202f4fa9194!8m2!3d34.7048094!4d-86.5923405!16s%2Fg%2F1w_vn_yz!19sChIJDaOhb7hsYogRlJH69AKSWvU","Dr. Maria C. Sabio, MD",3.1,14,Pediatrician,"2103 Drake Ave SW, Huntsville, AL 35805, United States","PC35+W3 Huntsville, Alabama, USA",,+1 256-881-1616,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4OU7eEafpK6wBTJl7Yc5WQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.67087&pitch=0&thumbfov=100,false,"8 am–1 pm, 2–7 pm","8 am–1 pm, 2–7 pm","8 am–1 pm, 2–7 pm",Closed,Closed,Closed,"8 am–1 pm, 2–7 pm","https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:50:12.145Z,,,
"https://www.google.com/maps/place/Dr.+Maria+L.+Salazar,+MD/data=!4m7!3m6!1s0x88626cac5e5817cf:0xf7bdd09aa0ba6c87!8m2!3d34.7194695!4d-86.5836632!16s%2Fg%2F1thpxkk_!19sChIJzxdYXqxsYogRh2y6oJrQvfc","Dr. Maria L. Salazar, MD",2.7,14,Pediatrician,"301 Governors Dr SW # 260, Huntsville, AL 35801, United States","PC98+QG Huntsville, Alabama, USA",,+1 256-536-5511,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VWRhhPiNSl0WKowNkWpmNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.14091&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-02-10T22:50:16.958Z,,,
