placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Orchard+Place/data=!4m7!3m6!1s0x87ee990657268fb7:0xa154713dadc21025!8m2!3d41.5918679!4d-93.6248251!16s%2Fg%2F1tf48q4v!19sChIJt48mVwaZ7ocRJRDCrT1xVKE,Orchard Place,3.7,19,Mental health clinic,"808 5th Ave, Des Moines, IA 50309, United States","H9RG+P3 Des Moines, Iowa, USA",http://www.orchardplace.org/,+1 515-244-2267,Closes soon · 7 pm · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzSYylcurQv2uBxkvtfOSrmSIRBMY55S5CCzKpeJfg3ihSckwMalB0ZVKhO8ypsPuGbbp8rzRwZh1BobKBpC0VaPsevhWRa_tk0hwvbllWQtnbkO5uiPEIPLVGdweOLRzueYn5a=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:41:51.108Z,,,,
https://www.google.com/maps/place/Broadlawns+Medical+Outpnt+Mental+Health/data=!4m7!3m6!1s0x87ee995d9d4f51bf:0xb7338e61cc0a3c4c!8m2!3d41.616506!4d-93.6421497!16s%2Fg%2F1tglng3s!19sChIJv1FPnV2Z7ocRTDwKzGGOM7c,Broadlawns Medical Outpnt Mental Health,2.5,19,Mental health,"1801 Hickman Rd, Des Moines, IA 50314, United States","J985+J4 Des Moines, Iowa, USA",https://www.broadlawns.org/clinics-and-services/mental-health/outpatient-services,+1 515-282-5695,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OCP_aO5UnPUCe3T_SEICQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.298744&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:41:56.134Z,,,,
https://www.google.com/maps/place/UnityPoint+Health+-+Blank+Children%27s+Psychiatry/data=!4m7!3m6!1s0x87ee99bcbbd4b425:0x45e583476ed986ad!8m2!3d41.5892143!4d-93.6344146!16s%2Fg%2F1ttdy_qg!19sChIJJbTUu7yZ7ocRrYbZbkeD5UU,UnityPoint Health - Blank Children's Psychiatry,3.2,10,Medical clinic,"1206 Pleasant St Floor 1, Des Moines, IA 50309, United States","H9Q8+M6 Des Moines, Iowa, USA",https://www.unitypoint.org/locations/unitypoint-health---blank-childrens-psychiatry,+1 515-241-5884,Closed · Opens 7:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d60V-_-Unxo66hsysoQAHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.41118&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:01.421Z,,,,
https://www.google.com/maps/place/Bliss+Psychiatry/data=!4m7!3m6!1s0x87ee99f7666de385:0x22e18260478ecf5d!8m2!3d41.5860247!4d-93.6250509!16s%2Fg%2F11x1qd51f8!19sChIJheNtZveZ7ocRXc-OR2CC4SI,Bliss Psychiatry,4.8,176,Psychiatrist,"699 Walnut St Suite 400, Des Moines, IA 50309, United States","H9PF+CX Des Moines, Iowa, USA",https://blisspsychiatry.org/,+1 515-441-7944,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WbdUMsUaVvGPS74m_oRf2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.27606&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:06.465Z,,,,
https://www.google.com/maps/place/Iowa+Psychiatric+Society/data=!4m7!3m6!1s0x87ee9ea622d17559:0x5d853f936e5f6ee5!8m2!3d41.6190152!4d-93.672663!16s%2Fg%2F1tk6wgft!19sChIJWXXRIqae7ocR5W5fbpM_hV0,Iowa Psychiatric Society,5.0,1,Psychiatric hospital,"2643 Beaver Ave # 338, Des Moines, IA 50310, United States","J89G+JW Des Moines, Iowa, USA",,+1 515-633-0341,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4JO4ACkBhCsuFFMbGJejIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.1026&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:09.402Z,,,,
https://www.google.com/maps/place/Iowa+Health+Psychiatry+Services/data=!4m7!3m6!1s0x87ee991b9bd21d51:0x6689d857d80914e4!8m2!3d41.5897083!4d-93.6347257!16s%2Fg%2F1hc66dprq!19sChIJUR3SmxuZ7ocR5BQJ2FfYiWY,Iowa Health Psychiatry Services,3.0,1,Mental health clinic,"1215 Pleasant St, Des Moines, IA 50309, United States","H9Q8+V4 Des Moines, Iowa, USA",,+1 515-283-1221,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7zt_d3XOjp_Y5IpA6BoTYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.033&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:12.131Z,,,,
"https://www.google.com/maps/place/Hayden+Finch,+PhD,+Psychologist/data=!4m7!3m6!1s0x87ee99e0734ce027:0x1e4c79715dc0d0d6!8m2!3d41.5835823!4d-93.6346984!16s%2Fg%2F11h32zfbvv!19sChIJJ-BMc-CZ7ocR1tDAXXF5TB4","Hayden Finch, PhD, Psychologist",4.7,12,Mental health clinic,"1400 Walnut St, Des Moines, IA 50309, United States","H9M8+C4 Des Moines, Iowa, USA",http://haydenfinch.com/,+1 515-207-2409,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qsI6gcCW_MF7R6YH7CRYaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.72383&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:17.203Z,,,,
https://www.google.com/maps/place/Focus+ADHD+Iowa/data=!4m7!3m6!1s0xec6e502129939a9:0xebe4f05f45d0ac3!8m2!3d41.5847914!4d-93.6494477!16s%2Fg%2F11x_4dmdmx!19sChIJqTmZEgLlxg4Rwwpd9AVPvg4,Focus ADHD Iowa,5.0,3,Psychiatrist,"2323 Grand Ave Suite 100 PMB#03, Des Moines, IA 50312, United States","H9M2+W6 Des Moines, Iowa, USA",https://www.focusadhdiowa.com/,+1 317-410-6109,"Closed · Opens 9 am Tue

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO5NJHMX9dFAWNVVkiCgD22LK4dsvNOkXwrHTfz=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:22.144Z,,,,
https://www.google.com/maps/place/BlueSky+Telepsych/data=!4m7!3m6!1s0x87ee99324cb6edbb:0x11650c829f2b4b78!8m2!3d41.5879073!4d-93.6108146!16s%2Fg%2F11yc113q66!19sChIJu-22TDKZ7ocReEsrn4IMZRE,BlueSky Telepsych,5.0,23,Mental health service,"699 E Walnut St 4th Floor, Office 462, Des Moines, IA 50309, United States","H9QQ+5M Des Moines, Iowa, USA",https://www.blueskypsychiatrists.com/des-moines-ia,+1 888-279-0002,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DAsXDHsOP5wzjhL39utSmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.98811&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:27.337Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Orchard+Place/data=!4m7!3m6!1s0x87ee99209b73dc7f:0xde99aa2323a9bdb9!8m2!3d41.584181!4d-93.64543!16s%2Fg%2F1tk6878f!19sChIJf9xzmyCZ7ocRub2pIyOqmd4,Orchard Place,2.2,13,Mental health clinic,"2116 Grand Ave, Des Moines, IA 50312, United States","H9M3+MR Des Moines, Iowa, USA",http://orchardplace.org/,+1 515-244-2267,,https://lh3.googleusercontent.com/p/AF1QipNRYqXCOlmoXlFaumAJ3CZvNiRDRmym-9RAw7Vc=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:29.991Z,,,,
https://www.google.com/maps/place/Focused+Life+Clinic/data=!4m7!3m6!1s0x87ee9f68a727d59f:0xf5accd6cb0f9a88a!8m2!3d41.595659!4d-93.7443052!16s%2Fg%2F11nmm2ggn0!19sChIJn9Unp2if7ocRiqj5sGzNrPU,Focused Life Clinic,5.0,37,Mental health clinic,"2900 Westown Pkwy Ste 130, West Des Moines, IA 50266, United States","H7W4+77 West Des Moines, Iowa, USA",https://focusedlifeclinic.com/,+1 515-227-6065,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNPSvcYtl6GlmIsW4c-hm_eKN0ZKr6MT07JivLo=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:35.005Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/UnityPoint+Health+%E2%80%93+Eyerly+Ball+%E2%80%93+Penn+Avenue/data=!4m7!3m6!1s0x87ee991af7098f7b:0xa67e3ce986e855e2!8m2!3d41.602974!4d-93.608088!16s%2Fg%2F1vd3wbyh!19sChIJe48J9xqZ7ocR4lXohuk8fqY,UnityPoint Health – Eyerly Ball – Penn Avenue,3.5,33,Medical clinic,"1319 Pennsylvania Ave, Des Moines, IA 50316, United States","J93R+5Q Des Moines, Iowa, USA",https://www.unitypoint.org/locations/unitypoint-health---eyerly-ball---penn-avenue?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 515-241-0982,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipN9CLzYqVRHeiXYyfRvo_P-7swMM9MTt9lyL6P3=w426-h240-k-no,true,8 am–4:30 pm,8 am–8 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:40.254Z,,,,
https://www.google.com/maps/place/Holistic+Psychiatry/data=!4m7!3m6!1s0x87ee9f83fb24f959:0x17a90afb6cb31233!8m2!3d41.6154046!4d-93.7122193!16s%2Fg%2F11lm_hgsbm!19sChIJWfkk-4Of7ocRMxKzbPsKqRc,Holistic Psychiatry,5.0,38,Mental health clinic,"2327 70th St, Urbandale, IA 50322, United States","J78Q+54 Urbandale, Iowa, USA",http://h-psych.com/,+1 515-216-4045,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=17o_oHbPtWpAq4T2DChI_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.55687&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:45.417Z,,,,
https://www.google.com/maps/place/Iowa+Psychiatry/data=!4m7!3m6!1s0x87ee9e7a0b3450a1:0xf606713aaa3a7269!8m2!3d41.6154241!4d-93.7124624!16s%2Fg%2F11b7h343sh!19sChIJoVA0C3qe7ocRaXI6qjpxBvY,Iowa Psychiatry,2.9,81,Mental health clinic,"2327 70th St, Urbandale, IA 50322, United States","J78Q+52 Urbandale, Iowa, USA",http://iowapsychiatry.com/,+1 515-270-2242,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwrEcw6ClCIzKFdK2YBR5_Goy-C7vufpcpr03w0shseYjzP1zFtSm-sSpszOpY9svhQ9egRzwsH1j_rwWSxsv_yJLbr22hPrfWmpF2cGBANGNDk-B2BnF8JRqkB5HkAys7SOt0=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:50.748Z,,,,
https://www.google.com/maps/place/MercyOne+Des+Moines+Psychiatry+Hospitalists/data=!4m7!3m6!1s0x87ee999e7016b7df:0x82c40b27addc8ec3!8m2!3d41.5986713!4d-93.6228884!16s%2Fg%2F11h_7b7cj_!19sChIJ37cWcJ6Z7ocRw47crScLxII,MercyOne Des Moines Psychiatry Hospitalists,1.7,6,Medical clinic,"1111 6th Ave, Des Moines, IA 50314, United States","H9XG+FR Des Moines, Iowa, USA",https://www.mercyone.org/location/mercyone-des-moines-psychiatry-hospitalists,+1 515-643-8350,,https://lh3.googleusercontent.com/p/AF1QipOtEur_LqnPu3aLuQX0D0QsQ5O7zBPkzVQ3wKrX=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:53.956Z,,,,
https://www.google.com/maps/place/CityReach+Family+Therapy/data=!4m7!3m6!1s0x87ee9fa9bbbe310f:0xa7ebcd322f509f2c!8m2!3d41.6116241!4d-93.6980642!16s%2Fg%2F11vm8h_zrf!19sChIJDzG-u6mf7ocRLJ9QLzLN66c,CityReach Family Therapy,5.0,2,Mental health clinic,"5801 Franklin Ave, Des Moines, IA 50322, United States","J862+JQ Des Moines, Iowa, USA",https://www.cityreachtherapy.com/,+1 515-277-2489,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOXnFbSlVUKpjqEVSdEr1x8UPqkHkIC53eNLbW-=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:42:58.702Z,,,,
https://www.google.com/maps/place/Optimae+Behavioral+Health+Services/data=!4m7!3m6!1s0x87ee99a8c665b94f:0x1e6107317fd9d696!8m2!3d41.58876!4d-93.6082822!16s%2Fg%2F11f7bd5h2k!19sChIJT7llxqiZ7ocRltbZfzEHYR4,Optimae Behavioral Health Services,4.5,8,Mental health clinic,"600 E Court Ave #200, Des Moines, IA 50309, United States","H9QR+GM Des Moines, Iowa, USA",http://www.optimaelifeservices.com/our-services/behavioral-health/,+1 515-243-3525,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMxoDwXhkHVwe5_QDLUJd67Yr5z9T2YDGdJy5WN=w431-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T00:43:03.607Z,,,,
