placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,isBlackOwned
https://www.google.com/maps/place/Action+Spine+%26+Pain+Center/data=!4m7!3m6!1s0x8830d0aecc4eaaab:0xe0bcb9ec8718292b!8m2!3d41.1303918!4d-81.6108727!16s%2Fg%2F1tnpg22t!19sChIJq6pOzK7QMIgRKykYh-y5vOA,Action Spine & Pain Center,4.0,84,Pain control clinic,"57 Baker Blvd, Fairlawn, OH 44333, United States","49JQ+5M Fairlawn, Ohio, USA",,+1 330-666-1400,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S2snmlE_StHFDEojV7pF2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.667015&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:53:38.007Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,
https://www.google.com/maps/place/Lababidi+Tony+DO/data=!4m7!3m6!1s0x88312bc2fc65cde1:0x88645e99cbe95635!8m2!3d41.0330612!4d-81.4522885!16s%2Fg%2F1tlz_v4x!19sChIJ4c1l_MIrMYgRNVbpy5leZIg,Lababidi Tony DO,4.3,13,Pain management physician,"2215 E Waterloo Rd #313, Akron, OH 44312, United States","2GMX+63 Akron, Ohio, USA",http://www.comprehensivepainmanagementspecialists.com/,+1 330-208-2720,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgBrBng9KrntX7lszs9sIezj9bMvj-rJHwlYYuEaJEZSJ3pLoiVprKyNuUOsfItp1rjvFPewjDcjeChA3CjF_Yb1NAfaMuPXlNi2GbSIbhsp2V-La8S5cKNl7sCWby9x5ftCJw=w408-h306-k-no,false,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:53:41.153Z,,,,,,,,,,
https://www.google.com/maps/place/Comprehensive+Pain+Management+Specialists/data=!4m7!3m6!1s0x8836d4d4e7d13db7:0x26ea16d16a258f01!8m2!3d40.9636378!4d-81.4680484!16s%2Fg%2F11cn5lrg1g!19sChIJtz3R59TUNogRAY8latEW6iY,Comprehensive Pain Management Specialists,3.3,67,Pain management physician,"1560 Corporate Woods Pkwy, Uniontown, OH 44685, United States","XG7J+FQ Uniontown, Ohio, USA",https://comprehensivepainmanagementspecialists.com/locations/green-location/,+1 330-208-2720,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPITO8ORoNjGwj1zOIqViWND-9lOZWgCskF3rid=w408-h408-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:53:46.150Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
"https://www.google.com/maps/place/Timothy+Y.T.+Ko,+M.D./data=!4m7!3m6!1s0x8830dbbf39961d6f:0x3038f57af56407dd!8m2!3d41.1410194!4d-81.6527722!16s%2Fg%2F11tp6t_v7q!19sChIJbx2WOb_bMIgR3Qdk9Xr1ODA","Timothy Y.T. Ko, M.D.",4.9,407,Pain management physician,"3975 Embassy Pkwy Suite 202, Akron, OH 44333, United States","48RW+CV Akron, Ohio, USA",https://www.crystalclinic.com/physicians/detail/ko-timothy-y-t?utm_source=GMBSocialClimb&utm_medium=TimothyY.T.Ko%2CM.D.,+1 330-668-4085,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipObPcz7TkqjZq4sfQ0lIYKW7Zdsb7BJwSLcIUYP=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:53:51.687Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Dr.+John+Hunter/data=!4m7!3m6!1s0x8830d74dd951e90f:0xa9dd4c1adcf8d55e!8m2!3d41.123152!4d-81.598328!16s%2Fg%2F11kjq693pk!19sChIJD-lR2U3XMIgRXtX43BpM3ak,Dr. John Hunter,5.0,1,Pain management physician,"2603 W Market St #200, Akron, OH 44313, United States","4CF2+7M Akron, Ohio, USA",,+1 330-677-3628,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MVOnKyaXIEB9iPBcYPuhgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.14563&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:53:54.502Z,,,,,,,,,,
"https://www.google.com/maps/place/Jeffrey+T+Junko,+MD/data=!4m7!3m6!1s0x8831282811caa1e5:0x6248608600904a8a!8m2!3d41.1020045!4d-81.5918805!16s%2Fg%2F1td4_hrd!19sChIJ5aHKESgoMYgRikqQAIZgSGI","Jeffrey T Junko, MD",4.8,136,Orthopedic surgeon,"1 Park W Blvd suite 330, Akron, OH 44320, United States","4C25+R6 Akron, Ohio, USA",https://mychart.summahealth.org/mychart/app/providers/JeffreyJunkoMD/WP-24BQop3lFYicm2WSEuOLlw-2Fw-3D-3D-24DKcF4rCfT0log2Kw5qBNMeaw2KcAL8-2FZQ-2BhNzC-2BcK5A-3D?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-835-5533,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNZ83axMTmTPzsUPzxxYxXKBca9FXiYqmxWYC9r=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:53:59.527Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,
"https://www.google.com/maps/place/Pain+Management+Technologies/@41.0561034,-81.5909058,17z/data=!3m1!4b1!4m6!3m5!1s0x8831286a72188c75:0x5c21af71b2f0ba92!8m2!3d41.0561034!4d-81.5909058!16s%2Fg%2F1pwfcmkh8",Pain Management Technologies,4.6,9,Medical supply store,"1760 Wadsworth Rd, Akron, OH 44320, United States","3C45+CJ Akron, Ohio, USA",http://www.paintechnology.com/,+1 800-239-7880,Open · Closes 5 pm,,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:54:06.738Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Summa+Health+System+-+Akron+Campus/data=!4m7!3m6!1s0x883129c8b9d939bd:0xe6b57cc40cf2b22e!8m2!3d41.0805521!4d-81.5006095!16s%2Fm%2F0w7nqs1!19sChIJvTnZucgpMYgRLrLyDMR8teY,Summa Health System - Akron Campus,3.0,877,General hospital,"141 N Forge St, Akron, OH 44304, United States","3FJX+6Q Akron, Ohio, USA",https://www.summahealth.org/locations/hospitals/akron?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-375-3000,,https://lh3.googleusercontent.com/p/AF1QipNLqxekHy1h7ehfdJuYTBuTbtT0djG1oSqFIMbG=w408-h271-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:54:11.974Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Digestive+Health+Center/data=!4m7!3m6!1s0x8830d7247ac50093:0x2a04807b668520f9!8m2!3d41.1008156!4d-81.5874185!16s%2Fg%2F1w15_284!19sChIJkwDFeiTXMIgR-SCFZnuABCo,Digestive Health Center,4.9,1846,Surgical center,"570 White Pond Dr #150, Akron, OH 44320, United States","4C27+82 Akron, Ohio, USA",http://dhcakron.com/,+1 330-899-4194,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CYYU7Bc-RQ7qpw9B2vRoGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.713924&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:54:17.113Z,6:30 am–4 pm,6:30 am–4 pm,6:30 am–4 pm,Closed,Closed,6:30 am–4 pm,6:30 am–4 pm,,,
https://www.google.com/maps/place/Akron+Dermatology/data=!4m7!3m6!1s0x8830d63ac3e0df7f:0x8f7496f8aa599e46!8m2!3d41.1010522!4d-81.5868678!16s%2Fg%2F1tdfnxm2!19sChIJf9_gwzrWMIgRRp5ZqviWdI8,Akron Dermatology,4.9,766,Dermatologist,"566 White Pond Dr, Akron, OH 44320, United States","4C27+C7 Akron, Ohio, USA",http://www.akronderm.com/,+1 330-535-7100,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNq5pBwx0nuTxhNDdZ1yem05sX9YWGIkNTF-6O-=w427-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:54:22.225Z,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–12 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Jackson%27s+Chiropractic+%26+Rehab/data=!4m7!3m6!1s0x8830d6e594c1ecc1:0xcfbc8d0e2cb1638d!8m2!3d41.0840326!4d-81.5746424!16s%2Fg%2F1tdy531x!19sChIJwezBlOXWMIgRjWOxLA6NvM8,Jackson's Chiropractic & Rehab,3.9,15,Chiropractor,"1458 Copley Rd, Akron, OH 44320, United States","3CMG+J4 Akron, Ohio, USA",http://www.akronbackdoctor.com/,+1 330-836-8661,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ggKNdabTy2ijMEnk9i3d1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.773454&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:54:27.321Z,9 am–7 pm,9 am–7 pm,Closed,Closed,Closed,9 am–7 pm,9 am–5 pm,,,
"https://www.google.com/maps/place/Nilesh+Shah,+MD/data=!4m7!3m6!1s0x8831282811caa1e5:0xb16ee59e6d76dee5!8m2!3d41.1020045!4d-81.5918805!16s%2Fg%2F1vv2swxg!19sChIJ5aHKESgoMYgR5d52bZ7lbrE","Nilesh Shah, MD",4.6,10,Family practice physician,"1 Park W Blvd suite 330, Akron, OH 44320, United States","4C25+R6 Akron, Ohio, USA",https://mychart.summahealth.org/mychart/app/providers/NileshShahMD/WP-24qU3fRTr-2FOnE4hFWtgUUyjg-3D-3D-2430GzccbEytI5H769ZR-2FyLx4PqoEuUkkTJghq7QiJwE0-3D?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-835-5533,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipO6hg1fsjYaJTOYpeBOpwSnMwaAn89y5yOQViDC=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:54:32.131Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,
https://www.google.com/maps/place/Parker+Pain+Management+Inc/data=!4m7!3m6!1s0x8830cff9eb2d3239:0x885cbb15bdf938a4!8m2!3d41.1383404!4d-81.5779998!16s%2Fg%2F1tk8p731!19sChIJOTIt6_nPMIgRpDj5vRW7XIg,Parker Pain Management Inc,3.7,3,Pain control clinic,"593 Hampton Ridge Dr, Akron, OH 44313, United States","4CQC+8R Akron, Ohio, USA",http://intellbio.com/,+1 330-606-1310,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6ZEnrumJPjUZwPHvvtoM8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.2483&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:54:34.718Z,,,,,,,,,,
"https://www.google.com/maps/place/Andrea+A+Jopperi,+DO/data=!4m7!3m6!1s0x883129fed69dcd39:0xb4007557edbecf67!8m2!3d41.0747942!4d-81.5237274!16s%2Fg%2F1tdkmwln!19sChIJOc2d1v4pMYgRZ8--7Vd1ALQ","Andrea A Jopperi, DO",5.0,15,Family practice physician,"388 S Main St #207, Akron, OH 44311, United States","3FFG+WG Akron, Ohio, USA",https://mychart.summahealth.org/mychart/app/providers/AndreaJopperiDO/WP-24ef9tcgFDsyM252hOLsP2gg-3D-3D-247TLLnwlCq7oE8eVNL5njwkS9MpId2UGXBmcJt5Evq4g-3D?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-773-7866,,https://lh3.googleusercontent.com/p/AF1QipPoCzB_SB9CG2O-uHi-1FdcRr2LvRsnXyTUyzuH=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:54:37.509Z,,,,,,,,,,
https://www.google.com/maps/place/Cleveland+Clinic+Akron+General/data=!4m7!3m6!1s0x8830d6398f53f531:0x789b8a5684b99fa5!8m2!3d41.0783044!4d-81.5316893!16s%2Fg%2F11lkzy_6tf!19sChIJMfVTjznWMIgRpZ-5hFaKm3g,Cleveland Clinic Akron General,2.6,828,Hospital,"1 Akron General Ave, Akron, OH 44307, United States","3FH9+88 Akron, Ohio, USA",https://my.clevelandclinic.org/locations/directions/416-akron-general,+1 330-344-6000,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo02mdn0aJ4dPdb0cfLFhQ3E4rpvDsKxwN263NjJ8uQIRrXHr7Q6YrjnXqDCgDBo0yZo_Y50ffk8Fle4QY7TZeY9FVNs5-q8W-hKLZc4rUyQ2N_ex8yYsGWTAMVrLl2wEZ9XQua=w408-h326-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:54:42.502Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,
https://www.google.com/maps/place/Dr.+Mark+Pozsgay/data=!4m7!3m6!1s0x883129cf430fffff:0xad9693f261c1fc52!8m2!3d41.0782713!4d-81.5004462!16s%2Fg%2F11p07b6bt9!19sChIJ__8PQ88pMYgRUvzBYfKTlq0,Dr. Mark Pozsgay,3.0,2,Medical clinic,"550 E Market St # 103, Akron, OH 44304, United States","3FHX+8R Akron, Ohio, USA",https://mychart.summahealth.org/mychart/app/providers/MarkPozsgayDO/WP-24DqgryywsOWSRKRYhFf4uOg-3D-3D-240W341Ax-2BmWpwKG4NL-2B0Ye0MI6Puk7Z9ul9vNaE-2Bu2b4-3D,+1 330-434-5978,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FwEQJg-ja5VgLE5aLYZRhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.249096&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:54:45.268Z,,,,,,,,,,
https://www.google.com/maps/place/Hears+Otology/data=!4m7!3m6!1s0x883129000d8fb949:0xa1b3d5cbfb0409d5!8m2!3d41.0769954!4d-81.4977755!16s%2Fg%2F11w9kh2h9k!19sChIJSbmPDQApMYgR1QkE-8vVs6E,Hears Otology,4.9,39,Otolaryngology clinic,"632 E Market St Suite B, Akron, OH 44304, United States","3GG2+QV Akron, Ohio, USA",http://www.hearsotology.com/,+1 866-644-3277,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zyqxoMg3_JxWYPhh0QXIXQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.11397&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:54:50.073Z,8 am–5 pm,Closed,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,,,
"https://www.google.com/maps/place/Christina+Ferra,+MSN,+APRN-CNP/data=!4m7!3m6!1s0x8830d7babdebc337:0xeef312592deebd8a!8m2!3d41.0798157!4d-81.5251555!16s%2Fg%2F11xdcy9605!19sChIJN8PrvbrXMIgRir3uLVkS8-4","Christina Ferra, MSN, APRN-CNP",,,Pain management physician,"Orange Elevator, 214 W Bowery St 4th floor, Akron, OH 44308, United States","3FHF+WW Akron, Ohio, USA",https://www.akronchildrens.org/people/Christina-Ferra.html?y_source=1_MjAwNzM5MTE3MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 330-543-8503,,https://lh3.googleusercontent.com/p/AF1QipMyyhbwGDp0iRmmndhG67PfQI8jrjEPv7VSVfF-=w408-h271-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Akron+OH/@41.081199,-81.5188377,14z",2026-01-28T18:54:52.491Z,,,,,,,,LGBTQ+ friendly,,
