placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error
https://www.google.com/maps/place/Lexington+Medical+Heart+and+Vascular+Center+-+Suite+300/data=!4m7!3m6!1s0x88f8bdd108b8c19b:0xee9b4b327eaff45!8m2!3d34.0051709!4d-81.1149991!16s%2Fg%2F11t6_jrbcx!19sChIJm8G4CNG9-IgRRf_qJ7O06Q4,Lexington Medical Heart and Vascular Center - Suite 300,3.0,2,Medical clinic,"2728 Sunset Blvd #300, West Columbia, SC 29169, United States","2V4P+32 West Columbia, South Carolina, USA",https://www.lexmed.com/medical-services/heart-vascular-center/,+1 803-744-4900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hvNaGtC1aa1DOwdtPd97RA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.407795&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-12-16T21:59:03.832Z,,
https://www.google.com/maps/place/Transformation+Medical+Center/data=!4m7!3m6!1s0x88f8995bfee0f683:0x78f819e729dc0eb0!8m2!3d34.0094219!4d-81.1334933!16s%2Fg%2F11kq2dnkym!19sChIJg_bg_luZ-IgRsA7cKecZ-Hg,Transformation Medical Center,5.0,77,Medical spa,"3 Southern Ct Suite 3B, West Columbia, SC 29169, United States","2V58+QJ West Columbia, South Carolina, USA",https://transformationmed.com/,+1 803-728-6880,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMw3RaiFQjOBvHp1RUCSdz1XmbA3TPHIdAHDXnL=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–12 am,"12–6 am, 9 am–6 pm","https://www.google.com/maps/search/vein+clinics+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-12-16T21:59:08.683Z,,
https://www.google.com/maps/place/Espinoza+Vein+Institute+LLC/data=!4m7!3m6!1s0x88f89801f6efffff:0x706b57a3e6824c00!8m2!3d34.0144453!4d-81.1690453!16s%2Fg%2F11sh5x8l4d!19sChIJ___v9gGY-IgRAEyC5qNXa3A,Espinoza Vein Institute LLC,5.0,50,Medical clinic,"117 Park Pl Ct, Lexington, SC 29072, United States","2R7J+Q9 Lexington, South Carolina, USA",https://www.espinozavein.com/,+1 803-626-9075,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPV50UIPE_Ilwspbn4NI_qYvvxUMtJMNjpik3B3=w408-h271-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-12-16T21:59:13.660Z,,
https://www.google.com/maps/place/The+Essential+Face/data=!4m7!3m6!1s0x88f8bb9a835c120b:0x3ff2220599c3039a!8m2!3d33.9973287!4d-81.0010059!16s%2Fg%2F11f7jmw547!19sChIJCxJcg5q7-IgRmgPDmQUi8j8,The Essential Face,4.9,151,Medical spa,"614 Holly St, Columbia, SC 29205, United States","XXWX+WH Columbia, South Carolina, USA",https://www.theessentialface.com/,+1 803-834-7573,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipN9xYnJDSY1mxJ9wsNUNAmASXi1P_3tt8AyWydt=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9:30 am–5 pm,9 am–5 pm,Closed,Closed,9:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-12-16T21:59:18.640Z,Identifies as women-owned,
https://www.google.com/maps/place/Palmetto+Vein+And+Surgery+Center/data=!4m7!3m6!1s0x88f89897accb4d53:0x283e87649c86b4c2!8m2!3d34.078124!4d-81.1775059!16s%2Fg%2F1tfrc0lp!19sChIJU03LrJeY-IgRwrSGnGSHPig,Palmetto Vein And Surgery Center,,,Medical clinic,"1 Wellness Blvd #103, Irmo, SC 29063, United States","3RHC+6X Irmo, South Carolina, USA",,+1 803-407-8346,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M3edLfNCU7794Oiutuoiag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.57256&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-12-16T21:59:21.240Z,,
https://www.google.com/maps/place/Hyper+Healing+Wound+Care+-+West+Columbia/data=!4m7!3m6!1s0x88f8a3b4919e1597:0x3c870b87cbada01d!8m2!3d34.009656!4d-81.1095311!16s%2Fg%2F11q9j87f_z!19sChIJlxWekbSj-IgRHaCty4cLhzw,Hyper Healing Wound Care - West Columbia,4.7,19,Medical clinic,"176 McSwain Dr, West Columbia, SC 29169, United States","2V5R+V5 West Columbia, South Carolina, USA",https://sc.hyperhealing-hyperbarics.com/,+1 803-767-4465,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPNGrpBSOf6AhuYoc6wnK8OQ-77cHSgUXbdUEes=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T21:59:47.853Z,,
"https://www.google.com/maps/place/Lexington+Cardiovascular/@34.0060496,-81.1146945,17z/data=!3m1!4b1!4m6!3m5!1s0x88f8bcd470a46443:0x3ba37ee9588fd939!8m2!3d34.0060496!4d-81.1146945!16s%2Fg%2F12610w5l4",Lexington Cardiovascular,5.0,4,Heart hospital,"2720 Sunset Blvd, West Columbia, SC 29169, United States","2V4P+C4 West Columbia, South Carolina, USA",https://www.lexmed.com/find-a-doctor/doctors-offices/detail/1533/lexington-medical-heart-and-vascular-center,+1 803-936-7095,,,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T21:59:52.510Z,,
https://www.google.com/maps/place/Lexington+Cardiology/data=!4m7!3m6!1s0x88f8bcd414a3dd15:0x59d44628384e8065!8m2!3d34.0049262!4d-81.1148938!16s%2Fg%2F11c3pwkpw5!19sChIJFd2jFNS8-IgRZYBOOChG1Fk,Lexington Cardiology,3.6,57,Medical clinic,"2728 Sunset Blvd #300, West Columbia, SC 29169, United States","2V3P+X2 West Columbia, South Carolina, USA",,+1 803-744-4940,Closes soon · 5 pm · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Ydp7HhstnFCZn1jZLemfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.38519&pitch=0&thumbfov=100,false,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T21:59:57.804Z,,
https://www.google.com/maps/place/Advanced+Dermatology+and+Cosmetic+Surgery+-+West+Columbia/data=!4m7!3m6!1s0x8857d68ff49c562f:0x3ab140a13b5b17df!8m2!3d34.0084667!4d-81.1338687!16s%2Fg%2F1thp8vc7!19sChIJL1ac9I_WV4gR3xdbO6FAsTo,Advanced Dermatology and Cosmetic Surgery - West Columbia,4.6,642,Skin care clinic,"3574 Sunset Blvd, West Columbia, SC 29169, United States","2V58+9F West Columbia, South Carolina, USA",https://www.advancedderm.com/locations/south-carolina/west-columbia/3574-sunset-boulevard,+1 803-796-2500,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPr7fcNNHTqqSSJrC4PpDj1l7Wo7thrQrhfoLjk=w408-h306-k-no,true,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3 pm,7:30 am–12 pm,Closed,Closed,7:30 am–3:30 pm,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T22:00:02.674Z,,
https://www.google.com/maps/place/Carolina+Women%27s+Physicians+-+West+Columbia/data=!4m7!3m6!1s0x88f8bcd36b91826d:0x2dcd2a839a2901bf!8m2!3d34.0082327!4d-81.1138326!16s%2Fg%2F1th1vxlk!19sChIJbYKRa9O8-IgRvwEpmoMqzS0,Carolina Women's Physicians - West Columbia,3.1,111,Women's health clinic,"146 E Hospital Dr # 240, West Columbia, SC 29169, United States","2V5P+7F West Columbia, South Carolina, USA",http://www.carolinawomensphysicians.com/,+1 803-936-7590,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw0I-_7l4t7ps-pWr4xxLaK3OuFyM_sT5Vu4BQudGp4otcF4_O-HOTdVEtAFgOffp4llFQuNQMaPTfkDwEyfuoZiwpCvekzyYrC861VVX9cTZch1R9lycn86L7Vwh-BOLCc9txf=w408-h544-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–12 pm,Closed,Closed,7 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T22:00:07.550Z,,
https://www.google.com/maps/place/Lexington+Medical+Center/data=!4m7!3m6!1s0x88f8bcd470a46443:0xce81afb276ce1840!8m2!3d34.0067608!4d-81.113531!16s%2Fg%2F1tdblvsp!19sChIJQ2SkcNS8-IgRQBjOdrKvgc4,Lexington Medical Center,2.7,923,General hospital,"2720 Sunset Blvd, West Columbia, SC 29169, United States","2V4P+PH West Columbia, South Carolina, USA",http://www.lexmed.com/,+1 803-791-2000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz_-m8Ym5K_6ymY2SjOupgodQIrJyc-qwGSnNftiUsZVoCPrGdOe-6VfE1gxNp_K0NP-_IsXKae5TUdniXwulSBrMXKLfhGnzekq2Z-g93MlaN_pA-XhfAcWHV_eljG3cf4Q2w3UQ=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T22:00:12.620Z,,
https://www.google.com/maps/place/Carolina+Pulmonary+-+West+Columbia-Monk/data=!4m7!3m6!1s0x88f8a4d5b75c1eb7:0x8713bc1350ce73c0!8m2!3d34.0054063!4d-81.115145!16s%2Fg%2F1tl1p91w!19sChIJtx5ct9Wk-IgRwHPOUBO8E4c,Carolina Pulmonary - West Columbia-Monk,2.8,64,Medical clinic,"2728 Sunset Blvd #104, West Columbia, SC 29169, United States","2V4M+5W West Columbia, South Carolina, USA",http://www.carolinapulmonarylmc.com/,+1 803-256-0464,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwMKw7oIxGDSKRIlovhXg-3KKD1aO-nPVZ2wFQma973jwqNiYpIj6v7A69-IMcZZ5jD-a7fyOIKrQPKKyz9HbdoOiQGPZ0jvUtsl0LMIeL2bzDEj_mwTcLwtjN0rg7okweGEoYk=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T22:00:15.452Z,,
https://www.google.com/maps/place/Intramed+Plus+Infusion+%26+Medical+Center/data=!4m7!3m6!1s0x88f8a3409134b3fb:0x82c4fe3f4b43e536!8m2!3d34.010833!4d-81.130661!16s%2Fg%2F11sgrd7554!19sChIJ-7M0kUCj-IgRNuVDSz_-xII,Intramed Plus Infusion & Medical Center,5.0,4,Medical clinic,"112 Saluda Ridge Ct # 200, West Columbia, SC 29169, United States","2V69+8P West Columbia, South Carolina, USA",http://www.intramedplus.com/,+1 803-999-1750,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipN8JdM3xIlYLFeYE-VLzTe_lFlebWZ9ZJA6TflA=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T22:00:20.450Z,,
https://www.google.com/maps/place/Piedmont+Reproductive+Endocrinology+Group+-+Columbia/data=!4m7!3m6!1s0x88f8bcd42ff086cb:0x3b855167c8804f76!8m2!3d34.0028104!4d-81.10466!16s%2Fg%2F1tgdd82k!19sChIJy4bwL9S8-IgRdk-AyGdRhTs,Piedmont Reproductive Endocrinology Group - Columbia,4.4,233,Fertility clinic,"2324 Sunset Blvd, West Columbia, SC 29169, United States","2V3W+44 West Columbia, South Carolina, USA",http://www.pregonline.com/?utm_source=GMB&utm_medium=organic&utm_campaign=gbp-columbia,+1 803-910-4748,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOKE4eGHHcZKV5yEDFC78HsPOoONIsZRXUz1a3R=w408-h543-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T22:00:25.511Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Jaiprakash+N+Patel,+MD/data=!4m7!3m6!1s0x88f8bd1c210d6f05:0xd0d36907f0ac60b0!8m2!3d34.0104481!4d-81.1298789!16s%2Fg%2F11p5qm185h!19sChIJBW8NIRy9-IgRsGCs8Adp09A","Jaiprakash N Patel, MD",5.0,30,Internist,"103 Saluda Ridge Ct, West Columbia, SC 29169, United States","2V6C+52 West Columbia, South Carolina, USA",https://doctors.prismahealth.org/provider/Jaiprakash+N+Patel/1978404?utm_source=gmb&utm_medium=yext,+1 803-794-3320,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zmDMwHRkxSsCWKUflQKmdA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.90424&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T22:00:28.334Z,,
"https://www.google.com/maps/place/Tanya+Gore+Seawright,+MD/data=!4m7!3m6!1s0x88f8bd2d4de8d40d:0xed81a70406e773fe!8m2!3d34.0104481!4d-81.1298789!16s%2Fg%2F1tf3_6nv!19sChIJDdToTS29-IgR_nPnBgSnge0","Tanya Gore Seawright, MD",4.3,47,Internist,"103 Saluda Ridge Ct, West Columbia, SC 29169, United States","2V6C+52 West Columbia, South Carolina, USA",https://doctors.prismahealth.org/provider/Tanya+Gore+Seawright/992209?utm_source=gmb&utm_medium=yext,+1 803-794-3320,,https://lh3.googleusercontent.com/p/AF1QipOV9DNqxqnVYFVdAQzr5p8S_YWAOlIfOzuMunsS=w408-h510-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T22:00:31.147Z,,
https://www.google.com/maps/place/Biocentric+Health+Research+Center/data=!4m7!3m6!1s0x88f8bda4f514520f:0x7761f406d5f06351!8m2!3d34.0025679!4d-81.1123315!16s%2Fg%2F11ft7c46zm!19sChIJD1IU9aS9-IgRUWPw1Qb0YXc,Biocentric Health Research Center,4.1,35,Medical clinic,"160 Medical Cir, West Columbia, SC 29169, United States","2V3Q+23 West Columbia, South Carolina, USA",http://www.biohrc.com/,+1 803-764-2406,Closed · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4YMOzjBzot9SmO2hYeY0iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.218&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T22:00:36.100Z,,
https://www.google.com/maps/place/Labcorp/data=!4m7!3m6!1s0x88f8bd32d39380dd:0xe2e26aaa387b9fcf!8m2!3d34.0093591!4d-81.1332838!16s%2Fg%2F1v7tm6_8!19sChIJ3YCT0zK9-IgRz597OKpq4uI,Labcorp,2.8,118,Medical laboratory,"2 Southern Ct, West Columbia, SC 29169, United States","2V58+PM West Columbia, South Carolina, USA",https://locations.labcorp.com/sc/west-columbia/7032/,+1 803-939-1455,"Closed · Opens 7:30 am Wed

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPdFrM05PsjmDDQW449OV0Fa0APv8Lz1u60nDL2=w408-h272-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-12-16T22:00:41.217Z,,
