placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,error
https://www.google.com/maps/place/Scott%27s+Steamway/data=!4m7!3m6!1s0x86568dd6b5678fd9:0xea5ca4f3d8dd998!8m2!3d31.1689103!4d-100.0768425!16s%2Fg%2F11bvqjh3_q!19sChIJ2Y9ntdaNVoYRmNmNPU_KpQ4,Scott's Steamway,5.0,5,Carpet cleaning service,,,,+1 325-864-7078,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9n3j16I5xY5TELpeuro0xncA-6PXqjMPPBixe5YxAgoOZlccmFtPLZ9J8hFSbip4GJilUmvRsOBpJ0oBKgnTara1nrLDtaKxClO3eqE2GKnM9WX2bh6O89ieD71LaUc7YfOCd=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:32:53.651Z,,
https://www.google.com/maps/place/Key+City+Mold/data=!4m7!3m6!1s0x86568fd4b2d99be9:0xa00af0607f1132d9!8m2!3d32.4516549!4d-99.7530498!16s%2Fg%2F11krh67cfl!19sChIJ6ZvZstSPVoYR2TIRf2DwCqA,Key City Mold,5.0,4,Environmental consultant,"N 2nd St, Abilene, TX 79601, United States","F62W+MQ Abilene, Texas, USA",https://moldremediation-abilene.com/,+1 325-335-7983,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w7dG0bqskkopN6iNJuXOWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.115616&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:32:56.466Z,,
https://www.google.com/maps/place/Big+Country+Foundation+Repair/data=!4m7!3m6!1s0x262834b4f3fc6cd7:0x1d22312d5626df51!8m2!3d32.4183557!4d-99.7635556!16s%2Fg%2F11s0ptjmgw!19sChIJ12z887Q0KCYRUd8mVi0xIh0,Big Country Foundation Repair,5.0,362,Foundation,"3274 S 27th St Suite A, Abilene, TX 79605, United States","C69P+8H Abilene, Texas, USA",https://bigcountryfoundation.com/,+1 325-721-3386,Closed · Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7uxgYSaKuoZC63KersdvMsZTwx0D6Z0KDozKCVGfoROh-miF9rnD2AnyHF8ZnCX3Dgk6RJN4DGFByuEiK0WHD2-LyL9DLP3iBDPMhL7_xsrCpL1WjtpWiLBOzGxZz06O0K8nh=w408-h322-k-no,true,9 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:01.226Z,,
https://www.google.com/maps/place/Shane%27s+Chimney+Care/data=!4m7!3m6!1s0x86568e1f9fea77e9:0xe1baf64d8b4f6ea6!8m2!3d32.4376374!4d-99.7344807!16s%2Fg%2F1tdz9v95!19sChIJ6Xfqnx-OVoYRpm5Pi032uuE,Shane's Chimney Care,4.9,525,Chimney sweep,"1057 Chestnut St, Abilene, TX 79602, United States","C7Q8+36 Abilene, Texas, USA",http://www.shaneschimney.com/,+1 325-267-0488,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerOUQ50g9x01ngw7eO_EmwfdgpFc0rxwjwqgzMKrs1Wlq3F1R_fJD87Sj1g1KsZFr_bb4eCIakNbQKwqmp24n7ZTY2TgnAZLeN7KI8a8ShUvgbpT7R2Hc2RRyQMCuSHn_JXyGhIIy8OLvX4=w408-h510-k-no,true,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:06.077Z,,
https://www.google.com/maps/place/Auto+Asylum+Garage/data=!4m7!3m6!1s0x86568f1153919949:0x7f40294794b30e3b!8m2!3d32.4524945!4d-99.7260089!16s%2Fg%2F11vwt3rkxz!19sChIJSZmRUxGPVoYROw6zlEcpQH8,Auto Asylum Garage,4.7,177,Auto restoration service,"409 N Treadaway Blvd, Abilene, TX 79601, United States","F72F+XH Abilene, Texas, USA",http://www.autoasylum.vip/,+1 325-219-2447,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbUVPSZvua0vMe25rWqfHi2lwcCZE3dAkK5a-O0dTw6sza2L2JrU1msyHMyqD_j9Q_dex_wBTbYF3f9HojUqtFxFpwZ-1C8vg_NK8btU_44473wztRGwaEvyBUs1-Xj1OREEk=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:10.797Z,,
https://www.google.com/maps/place/Accent+Coatings+Inc/data=!4m7!3m6!1s0x86568e615face0f7:0xf908b8b5ab1cf08a!8m2!3d32.4393777!4d-99.7287105!16s%2Fg%2F11b6hy3csm!19sChIJ9-CsX2GOVoYRivAcq7W4CPk,Accent Coatings Inc,5.0,20,Painter,"842 S Treadaway Blvd, Abilene, TX 79602, United States","C7QC+QG Abilene, Texas, USA",http://www.accentcoatingsinc.com/,+1 325-665-7739,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBqF-0N2ZwwAx8FsF-AnyJlFzmrB_y_Kx2a8tQsj20HenyCmcpUZsLDOozSgn09KylLWj_1gNy2TSvtPGfeSTpMnJDD2f7PzGmlYny25MJp_nifbaqX3z_xSr6QHVpumMCWkAE=w426-h240-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:15.689Z,,
https://www.google.com/maps/place/Baca%E2%80%99s+Painting/data=!4m7!3m6!1s0x86568fd906f1b70b:0x2ca5e173e4dcedaf!8m2!3d32.4678402!4d-99.7358744!16s%2Fg%2F11y4810571!19sChIJC7fxBtmPVoYRr-3c5HPhpSw,Baca’s Painting,5.0,26,Painter,"1617 Orange St, Abilene, TX 79601, United States","F797+4M Abilene, Texas, USA",,+1 325-603-7581,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepB-d80OT9xvcpOUcxlX-T1lqJRGP1K01HxNgnYOWvXg2fnTaHdlVpzL5rIqlBuqe0Q3MMHvpICs0FMLXNmpYc6Y9iUJygSfvGR8HFaunZHR3QrmXxzqjCnJOoHFc5XFOgXebYQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:20.552Z,,
https://www.google.com/maps/place/Clear+Fork+Enterprises/data=!4m7!3m6!1s0x865693e7053bd58b:0x312233444be61978!8m2!3d32.4300489!4d-99.6541842!16s%2Fg%2F1tht1wb_!19sChIJi9U7BeeTVoYReBnmS0QzIjE,Clear Fork Enterprises,4.0,1,Construction company,"4573 FM 18, Abilene, TX 79602, United States","C8JW+28 Abilene, Texas, USA",,,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U6adhPaEREoQ1xJtiL1jvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.94482&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:25.153Z,,
https://www.google.com/maps/place/Brothers+Plumbing+%7C+Abilene/data=!4m7!3m6!1s0x29c8ebfcd6f47de3:0x2b9748b12aaddd41!8m2!3d32.450669!4d-99.7333017!16s%2Fg%2F11zkrvrnr5!19sChIJ43301vzryCkRQd2tKrFIlys,Brothers Plumbing | Abilene,5.0,19,Plumber,"202 Pine St Suite 301, Abilene, TX 79601, United States","F728+7M Abilene, Texas, USA",https://brothersplumbingtx.com/abilene/,+1 325-999-2022,"Closed · Opens 7 am Mon

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6ivoUO8sTb91ZjzMNh5TPYGKu5PpBalP5r5fR6B40PtxdiWfBE_svfhz2yeOzG89cdTBGgWp-ZJhxVxho-xo-NnfeO7FiGKzD1tq8DeITmUcEgg1RoJZlpyanYM3JtKulkObOPfDvFHgp=w408-h278-k-no,true,Closed,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:29.987Z,,
https://www.google.com/maps/place/Diamondback+Painting/data=!4m7!3m6!1s0x86569278f507783b:0xad1af5b2cbe64b5c!8m2!3d32.4534986!4d-99.7791534!16s%2Fg%2F11c2mdf5r3!19sChIJO3gH9XiSVoYRXEvmy7L1Gq0,Diamondback Painting,4.9,203,Painter,"118 N Pioneer Dr, Abilene, TX 79603, United States","F63C+98 Abilene, Texas, USA",https://www.dbackpainting.com/,+1 325-267-9615,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer1kWyzPrMdBf4RwZgJdvuQF8bxNq5uMxTSvqw2igIB51D7qcX-As_3KdzSkJpwJYkA25AFusFs_gDr1qXofNlLjBLEGKN20TJi9BX-TZe8tlSziDBh5MLBeiopOMyRDW8VC_c=w408-h306-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:34.768Z,,
https://www.google.com/maps/place/Strickland+Brothers+10+Minute+Oil+Change/data=!4m7!3m6!1s0x8656918151bcf4c5:0x80902c9ca12a0df4!8m2!3d32.4601968!4d-99.7040726!16s%2Fg%2F11t74960zr!19sChIJxfS8UYGRVoYR9A0qoZwskIA,Strickland Brothers 10 Minute Oil Change,4.9,617,Oil change service,"1124 E N 10th St, Abilene, TX 79601, United States","F76W+39 Abilene, Texas, USA",https://sboilchange.com/locations/abilene-tx-0173/?utm_source=gbp&utm_medium=organic&utm_campaign=yext,+1 562-374-9694,"Closed · Opens 8 am Mon

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzUCv1OfMrgOlO7cPIacBSR2yoCe_8v2jeyXOFERSjl1iywHIt-y1w4aGTIu566uexLorD5h4I9K8lG1i79MBb8eeAglaoDz7GoRzKuM6xV5Rh9RIWDcFNHcX5QV5CN0blXYV3DQ=w426-h240-k-no,true,10 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:39.598Z,,
https://www.google.com/maps/place/Joseph+Dreams+Painting+Co/data=!4m7!3m6!1s0x2a610f164fc1e719:0xbb979230b621b0f5!8m2!3d32.41364!4d-99.9182724!16s%2Fg%2F11ltt28d1n!19sChIJGefBTxYPYSoR9bAhtjCSl7s,Joseph Dreams Painting Co,5.0,15,Painter,,,http://josephdreamspainting.com/,+1 325-660-3835,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwermlA4o7IH3XJNczM2lFOERPuRzI7HNABb9qSz-mmXUpZBnLrNm9jQI0-_ojzMBIiv2IeXxbZD3zS_nx1RmhGNWGCzNJ4GqTh6BOMQIP-53k1g8G6-dnMxUcNFG6dMIO1ytrrWw=w408-h544-k-no,true,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:44.522Z,,
https://www.google.com/maps/place/E-Z+Home+and+Lawn/data=!4m7!3m6!1s0x86564d2f3017f1c9:0xa76321f73decb94a!8m2!3d31.979987!4d-100.07617!16s%2Fg%2F11j2c4_h5g!19sChIJyfEXMC9NVoYRSrnsPfchY6c,E-Z Home and Lawn,5.0,16,General contractor,,,https://www.e-zhomeandlawn.net/?utm_source=omg-gbp&utm_medium=webclick,+1 325-227-0352,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweryZS2rSuHg_Jq6-4roTd1YkJ7WY8bD2JdgXi8VuhZ77FKbkMueJviL_LiPBrOuzvgEiwZdJdxOD9XYMxm6tkCiMPeiYzGiALxVnCYkqJSTVI2boEB6qW043dDztBxjD-Gb7TBcT9t_666a=w408-h377-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:49.150Z,,
https://www.google.com/maps/place/CRDN/data=!4m7!3m6!1s0x86568dc35a5e506b:0x28d02659b7b373a3!8m2!3d32.417903!4d-99.7505946!16s%2Fg%2F1v62j1x3!19sChIJa1BeWsONVoYRo3Ozt1km0Cg,CRDN,,,Fire damage restoration service,"2666 Buffalo Gap Rd, Abilene, TX 79605, United States","C69X+5Q Abilene, Texas, USA",https://www.crdn.com/,+1 325-437-5903,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gmqpXU1wB-e0zay45yihyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.33066&pitch=0&thumbfov=100,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:53.663Z,,
https://www.google.com/maps/place/Caliber+Collision/data=!4m7!3m6!1s0x86568f17176d13ed:0x57749fcce2e954c!8m2!3d32.4539564!4d-99.7699164!16s%2Fg%2F11s3zy8y2r!19sChIJ7RNtFxePVoYRTJUuzvxJdwU,Caliber Collision,4.8,234,Auto body shop,"214 N Leggett Dr, Abilene, TX 79603, United States","F63J+H2 Abilene, Texas, USA",https://www.caliber.com/find-a-location/abilene-n-leggett-dr?utm_source=google&utm_medium=gbp-profile&utm_campaign=webform-GBPwebsite&utm_content=&utm_term=&utm_id=0966,+1 325-677-2924,"Closed · Opens 7:30 am Mon

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepq64aaTkHFFb-TOaRBiDZhhjKteYSg2HFuqbMs3yw_TW2C_sHtVuQbXpYriZzl-RQbdYXcUla9pXBJ87SXzeNTNpUoRNRfHyuVc-7GcNTMsvjql-d0HkPcbzJGjKUMimZEqWy8=w408-h272-k-no,true,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T03:33:58.460Z,,
