placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,error,info
https://www.google.com/maps/place/Superior+Street+Garage/data=!4m7!3m6!1s0x883b86cec0df78a3:0xe3d56e79dbe311d7!8m2!3d41.6523365!4d-83.5350873!16s%2Fg%2F11gd67wznt!19sChIJo3jfwM6GO4gR1xHj23lu1eM,Superior Street Garage,2.2,10,Parking lot,"325N N St Clair St, Toledo, OH 43604, United States","MF27+WX Toledo, Ohio, USA",https://parksmart.org/where-to-park/superior-street-garage,+1 419-242-7515,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSweEBeLzJo8Q92ZToUKsjM9_Arl5fVeCi4X7qojOVZJ8ggwAHvw1XN19hr1CaH7J2BBfz7zoDrNn8Q7CyDwIUhe-hnVNMmV8I6ZdK28y00FpnsF5dneRmkmQ_c6Nx_DYOi_Row=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:41:41.255Z,,,,,,,,,,
https://www.google.com/maps/place/Parking+Lot+South/data=!4m7!3m6!1s0x883b876e3fc35371:0xff66fed042654ae3!8m2!3d41.6471526!4d-83.5376339!16s%2Fg%2F11h4vgcm1h!19sChIJcVPDP26HO4gR40plQtD-Zv8,Parking Lot South,5.0,1,Parking lot,"317 Washington St, Toledo, OH 43604, United States","JFW6+VW Toledo, Ohio, USA",,+1 419-321-5001,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dUoVHzLauk70JVjjmHuGdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.50214&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:41:46.435Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Truck+Parking/@41.5334361,-83.4601478,17z/data=!3m1!4b1!4m6!3m5!1s0x883b8f001ee7f395:0x31213efee047bc7d!8m2!3d41.5334361!4d-83.4601478!16s%2Fg%2F11x731hcd9",Truck Parking,3.0,1,Parking lot,"26255 Warns Dr, Perrysburg, OH 43551, United States","GGMQ+9W Perrysburg, Ohio, USA",,,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:41:51.105Z,,,,,,,,,,
https://www.google.com/maps/place/Garage+1+Parking/data=!4m7!3m6!1s0x883b8125e0978a59:0x4c030dcdf7ce54de!8m2!3d41.6702386!4d-83.5439986!16s%2Fg%2F11fxvcyjb1!19sChIJWYqX4CWBO4gR3lTO980NA0w,Garage 1 Parking,4.6,7,Parking garage,"MFC4+3C, Toledo, OH 43608, United States",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hHwMXG46o9oksXEE6zsj0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.56922&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:41:53.920Z,,,,,,,,,,
https://www.google.com/maps/place/525+N+Huron+St+Garage/data=!4m7!3m6!1s0x883b86cc631a63b3:0x55a1f852c8048e21!8m2!3d41.655918!4d-83.5344513!16s%2Fg%2F11f_p35bvc!19sChIJs2MaY8yGO4gRIY4EyFL4oVU,525 N Huron St Garage,5.0,1,Parking lot,"525N N Huron St, Toledo, OH 43604, United States","MF48+96 Toledo, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rmk57z31KRXPYqL4SyqpOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.74052&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:41:56.548Z,,,,,,,,,,
https://www.google.com/maps/place/AirGarage+%7C+Paid+Parking/data=!4m7!3m6!1s0x883b87e0c3e58871:0x4cc144a9a745e4f1!8m2!3d41.6476222!4d-83.5391043!16s%2Fg%2F11rgg4g8tr!19sChIJcYjlw-CHO4gR8eRFp6lEwUw,AirGarage | Paid Parking,5.0,4,Parking lot,"413 Washington St, Toledo, OH 43604, United States","JFX6+29 Toledo, Ohio, USA",https://pay.airgarage.com/spots/fZ2xUehaCdEPfCxGdox35L?ref=gmaps,+1 415-417-0975,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMjxbNOePOX3WSOgPmf500CTTBrUvgKCUnMeM0=w427-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:01.526Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Summit+Street+Parking+Lot/data=!4m7!3m6!1s0x883b86c51254df7f:0xa128e92fcf4b2ca2!8m2!3d41.6474063!4d-83.537164!16s%2Fg%2F11f_p2zsjw!19sChIJf99UEsWGO4gRoixLzy_pKKE,Summit Street Parking Lot,3.4,5,Parking lot,"21N N Summit St, Toledo, OH 43604, United States","JFW7+X4 Toledo, Ohio, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWT2PV0hsuDywjztT7ZjlcTxV4zSMPGjhJNKmkperxSGd92Fqo6vIKrCaDQOaT2bAU9pL-NPjNTxp9Vf9Jz71uacHU_YlYS_r3qqNNSMsR-KYm6HpJP38inz-XcLMC7oGbV3ONtA=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:04.697Z,,,,,,,,,,
https://www.google.com/maps/place/Kwik+Parking/data=!4m7!3m6!1s0x883b86ce1bee205f:0xc1522aa28d079b7d!8m2!3d41.6496404!4d-83.5348631!16s%2Fg%2F1hm53fwnp!19sChIJXyDuG86GO4gRfZsHjaIqUsE,Kwik Parking,1.6,5,Parking garage,"201 N Summit St, Toledo, OH 43604, United States","JFX8+V3 Toledo, Ohio, USA",https://kwikparking.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dJZa-OlKKGvd0XKIxmCfIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.42191&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:07.441Z,,,,,,,,,,
https://www.google.com/maps/place/322+N+Michigan+St+Parking/data=!4m7!3m6!1s0x883b86cdfbc14813:0x8db6bc3c024c99b5!8m2!3d41.6542739!4d-83.5386131!16s%2Fg%2F11f_p317_5!19sChIJE0jB-82GO4gRtZlMAjy8to0,322 N Michigan St Parking,4.0,2,Parking lot,"332 N Michigan St, Toledo, OH 43604, United States","MF36+PH Toledo, Ohio, USA",http://www.manhattangrp.com/kwik-parking-ez-park/parking-locations/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tHZA0S-tFMlcM2RT46xd1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.06772&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:10.160Z,,,,,,,,,,
https://www.google.com/maps/place/Mobis/data=!4m7!3m6!1s0x883b810060536675:0x49cb6f2b65958ca!8m2!3d41.690497!4d-83.5261028!16s%2Fg%2F11w91vhft1!19sChIJdWZTYACBO4gRylhZtvK2nAQ,Mobis,5.0,1,Parking lot,"3706 Stickney Ave, Toledo, OH 43608, United States","MFRF+5H Toledo, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cJE9UHEcESE4KuW4pb6Jvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.49158&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:12.867Z,,,,,,,,,,
https://www.google.com/maps/place/St+Vincent+Parking+Garage+2/data=!4m7!3m6!1s0x883b818b18f38667:0x201b84ecfcd9d1ec!8m2!3d41.6698073!4d-83.5412451!16s%2Fg%2F11ff5blzhn!19sChIJZ4bzGIuBO4gR7NHZ_OyEGyA,St Vincent Parking Garage 2,4.4,5,Parking garage,"Unnamed Road, Toledo, OH 43608, United States","MF95+WG Toledo, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EUnzjz3H_FYHI1NpyczUiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.77055&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:15.642Z,,,,,,,,,,
https://www.google.com/maps/place/413+Washington+Parking/data=!4m7!3m6!1s0x883b8711220900f1:0xf56e54d2bc990aaf!8m2!3d41.6475579!4d-83.5388664!16s%2Fg%2F11v4n2t012!19sChIJ8QAJIhGHO4gRrwqZvNJUbvU,413 Washington Parking,,,Parking lot,"413 Washington St, Toledo, OH 43604, United States","JFX6+2F Toledo, Ohio, USA",https://www.airgarage.com/location/413-washington-parking-toledo-oh?rentalType=hourly,+1 419-406-4457,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2sxft0ARfQSY3SVcRligWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.40733&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:20.491Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/FCA+Parking+Lot+Entrance/data=!4m7!3m6!1s0x883b8176ff187077:0x6bc86724f6326ac4!8m2!3d41.7003193!4d-83.5169426!16s%2Fg%2F11hb29krx8!19sChIJd3AY_3aBO4gRxGoy9iRnyGs,FCA Parking Lot Entrance,4.3,3,Corporate office,"Unnamed Road, Toledo, OH 43612, United States","PF2M+46 Toledo, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YSMpzR-dv2QXlIIOn-NYcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.521&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:23.203Z,,,,,,,,,,
https://www.google.com/maps/place/433+N+Huron+St+Parking/data=!4m7!3m6!1s0x883b86cc3bd2a627:0x62a4e56a6716b1c5!8m2!3d41.6545781!4d-83.5355006!16s%2Fg%2F11gd67yqzz!19sChIJJ6bSO8yGO4gRxbEWZ2rlpGI,433 N Huron St Parking,2.5,2,Parking lot,"433N N Huron St, Toledo, OH 43604, United States","MF37+RQ Toledo, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bwt7DDgb1yn1tmE9KV_ozQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.73447&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:26.248Z,,,,,,,,,,
https://www.google.com/maps/place/Neighbor+Monthly+Parking/data=!4m7!3m6!1s0x883c7fa03d776f7b:0xc5a2e344c1faa6e6!8m2!3d41.6992069!4d-83.6536283!16s%2Fg%2F11y9553x22!19sChIJe293PaB_PIgR5qb6wUTjosU,Neighbor Monthly Parking,,,Automobile storage facility,"5223 Monroe St, Toledo, OH 43623, United States","M8XW+MG Toledo, Ohio, USA",https://neighbor.com/location/ohio/toledo/233131/5223-monroe-st?utm_campaign=gbp-listing,+1 419-273-6406,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMpaaFG8LQTkT4FD7KY3NmU0otQdx3Yn6jAB7UQ=w412-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:31.149Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/1709+Spielbusch+Ave+Parking/data=!4m7!3m6!1s0x883b86cd3d853a65:0x27a75e1b3d67f776!8m2!3d41.6575411!4d-83.5372031!16s%2Fg%2F11f_p3cy2s!19sChIJZTqFPc2GO4gRdvdnPRtepyc,1709 Spielbusch Ave Parking,3.7,3,Parking lot,"1709 Spielbusch Ave, Toledo, OH 43604, United States","MF57+24 Toledo, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HPJhMHG6PTc6UBDa7XFbow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.068214&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:33.897Z,,,,,,,,,,
https://www.google.com/maps/place/The+Kings+Throne+Inn+Parking+Only/data=!4m7!3m6!1s0x883b8100148f1005:0x86def653c333306f!8m2!3d41.6614676!4d-83.5543332!16s%2Fg%2F11wg5_rfrq!19sChIJBRCPFACBO4gRbzAzw1P23oY,The Kings Throne Inn Parking Only,,,Parking lot,"Toledo, OH 43620, United States","MC6W+H7 Toledo, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mMcBdlYkj42YcyV8BVZD5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.51047&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:36.641Z,,,,,,,,,,
https://www.google.com/maps/place/541+Smith+St+Parking/data=!4m7!3m6!1s0x883b86cd46078f95:0xfe3dd08f11541c72!8m2!3d41.6581385!4d-83.5379989!16s%2Fg%2F11gd67yyj0!19sChIJlY8HRs2GO4gRchxUEY_QPf4,541 Smith St Parking,,,Parking lot,"541 Smith St, Toledo, OH 43604, United States","MF56+7R Toledo, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iG34DaOjvvQYEMk8LT5tDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.52472&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:39.318Z,,,,,,,,,,
https://www.google.com/maps/place/919+Jefferson+Ave+Parking/data=!4m7!3m6!1s0x883b86d1a0af18b9:0x8cc1b5d642c4009e!8m2!3d41.6525089!4d-83.5416382!16s%2Fg%2F11f_p353dt!19sChIJuRivoNGGO4gRngDEQta1wYw,919 Jefferson Ave Parking,,,Parking lot,"919 Jefferson Ave, Toledo, OH 43604, United States","MF35+28 Toledo, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jXW3T0A22oPSSR1IXmY9_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.12695&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:42.161Z,,,,,,,,,,
https://www.google.com/maps/place/AirGarage/data=!4m7!3m6!1s0x883b87cd4e4d1fdd:0x511d114941c5becc!8m2!3d41.653069!4d-83.542858!16s%2Fg%2F11t40r4zg3!19sChIJ3R9NTs2HO4gRzL7FQUkRHVE,AirGarage,,,Parking lot,"143 11th St, Toledo, OH 43604, United States","MF34+6V Toledo, Ohio, USA",https://parking.airgarage.com/spot/931?ref=gmaps,+1 567-301-3854,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ew480PH4BGNPwGNGgMOkxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.7762&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:47.029Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/10+S+Superior+St+Parking/data=!4m7!3m6!1s0x883b86dab791ccef:0xfca81c8cd8978b8a!8m2!3d41.6476614!4d-83.5396809!16s%2Fg%2F11gd6881lg!19sChIJ78yRt9qGO4gRiouX2IwcqPw,10 S Superior St Parking,,,Parking lot,"10 S Superior St, Toledo, OH 43604, United States","JFX6+34 Toledo, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NrDDvPatYTPkZtpNUBMgXQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.29672&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:50.472Z,,,,,,,,,,
https://www.google.com/maps/place/Blue+Heron+Service+Plaza+Employee+Parking/data=!4m7!3m6!1s0x883b916b187bacd7:0x112d163b4abed4eb!8m2!3d41.492025!4d-83.3672091!16s%2Fg%2F11kqfnn300!19sChIJ16x7GGuRO4gR69S-SjsWLRE,Blue Heron Service Plaza Employee Parking,5.0,1,Parking lot,"Woodville Township, OH 43430, United States","FJRM+R4 Genoa, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dqYRRspMQZCF6t8aZR4tkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.13748&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:53.347Z,,,,,,,,,,
https://www.google.com/maps/place/Lot+23/data=!4m7!3m6!1s0x883b86cba1e53351:0xd289066c841f4d92!8m2!3d41.6557164!4d-83.5323041!16s%2Fg%2F11sb4vqww9!19sChIJUTPlocuGO4gRkk0fhGwGidI,Lot 23,,,Parking lot,"607 N Superior St, Toledo, OH 43604, United States","MF49+73 Toledo, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=13DdG5eWHRtsPyQ5BeSKXQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.9349053&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-10-28T18:42:56.077Z,,,,,,,,,,
https://www.google.com/maps/place/Ottawa+Hills+Police/data=!4m7!3m6!1s0x883c79cf21b187fb:0xa03c883250086cb2!8m2!3d41.6616069!4d-83.6419312!16s%2Fg%2F1tcxvxpn!19sChIJ-4exIc95PIgRsmwIUDKIPKA,Ottawa Hills Police,3.7,9,Local government office,"2125 Richards Rd, Toledo, OH 43606, United States","M965+J6 Toledo, Ohio, USA",https://ottawahills.org/government/police,+1 419-531-4211,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cF9xNEg-w0yesPPcjnlOTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.7496&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2025-10-28T18:43:10.361Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lambertville+Toledo+OH/@41.7529088,-83.624201,14z",2025-10-28T18:43:19.192Z,,,,,,,,,No new results found,
"https://www.google.com/maps/place/Advanced+Parking+Technologies+LLC/@41.7358716,-83.7428119,17z/data=!3m1!4b1!4m6!3m5!1s0x883c7da96a53967b:0x9961040b9ba75f15!8m2!3d41.7358716!4d-83.7428119!16s%2Fg%2F11t29lzr_r",Advanced Parking Technologies LLC,3.5,4,Transportation service,"8000 Yankee Rd, Ottawa Lake, MI 49267, United States","P7P4+8V Ottawa Lake, Michigan, USA",,,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sylvania+Toledo+OH/@41.7189392,-83.7129935,14z",2025-10-28T18:43:32.138Z,,,,,,,,,,
https://www.google.com/maps/place/ProMedica+Health+and+Wellness+Center+-+Sylvania/data=!4m7!3m6!1s0x883c7e7f3a7aa983:0xe2e669349b32b0c8!8m2!3d41.7116851!4d-83.6764221!16s%2Fg%2F11c59_z235!19sChIJg6l6On9-PIgRyLAymzRp5uI,ProMedica Health and Wellness Center - Sylvania,3.7,122,Medical office,"5700 Monroe St, Sylvania, OH 43560, United States","P86F+MC Sylvania, Ohio, USA",https://www.promedica.org/locations-and-doctors/location/clinics/promedica-laboratories-health-and-wellness-center,+1 567-585-0001,Open ⋅ Closes 6:15 pm,https://lh3.googleusercontent.com/p/AF1QipMKGrsi0bN32t-Q67r0oVDrGIHZqtFBSyitZbsX=w685-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sylvania+Toledo+OH/@41.7189392,-83.7129935,14z",2025-10-28T18:43:37.340Z,7 am–6:15 pm,7 am–6:15 pm,7 am–6:15 pm,7 am–6:15 pm,8 am–12 pm,Closed,7 am–6:15 pm,,,
https://www.google.com/maps/place/Vin+Devers+Mercedes-Benz/data=!4m7!3m6!1s0x883c7f4709288fb1:0xe9a36598eecd37a4!8m2!3d41.7077357!4d-83.6688404!16s%2Fg%2F11h5vz9zm7!19sChIJsY8oCUd_PIgRpDfN7phlo-k,Vin Devers Mercedes-Benz,4.7,630,Mercedes-Benz dealer,"5570 Monroe St Driveway 3, Sylvania, OH 43560, United States","P85J+3F Sylvania, Ohio, USA",https://www.vindeversmercedes.com/?utm_source=google&utm_medium=organic&utm_campaign=website_button,+1 419-495-5176,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMdXkIxTjo3V_jdVe_UHuKIM6ZHG9Vcpx_hhDkX=w408-h247-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sylvania+Toledo+OH/@41.7189392,-83.7129935,14z",2025-10-28T18:43:42.654Z,9 am–6 pm,9 am–6 pm,9 am–8 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–8 pm,· In-store shopping · Delivery,,
https://www.google.com/maps/place/Glass+City+Center+Parking+Garage/data=!4m7!3m6!1s0x883b86cf82ad1b85:0x294ef554e25d61a2!8m2!3d41.6488655!4d-83.5369026!16s%2Fg%2F11f_p3h4zs!19sChIJhRutgs-GO4gRomFd4lT1Tik,Glass City Center Parking Garage,4.1,37,Parking lot,"100-198 N St Clair St, Toledo, OH 43604, United States","JFX7+G6 Toledo, Ohio, USA",https://www.glasscitycenter.com/p/events/location,+1 419-255-3300,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxblRx6Qhtmduaqcklcr3uiTeualwWoirMYVICPaO9X0QnQ_aAl0qKaNelTXK5UZwqEMd2zkNuKzI79BS5Uu0uZYbpNdqmIsfzoxJ1iJSmENhybWZY-ZfRI57LmvHemPvRDnIG0=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sylvania+Toledo+OH/@41.7189392,-83.7129935,14z",2025-10-28T18:43:45.689Z,,,,,,,,,,
https://www.google.com/maps/place/Area+19/data=!4m7!3m6!1s0x883c78b15223f07b:0x4d8db4e7d138e756!8m2!3d41.6572116!4d-83.6079255!16s%2Fg%2F11f_p2_sfw!19sChIJe_AjUrF4PIgRVuc40ee0jU0,Area 19,5.0,1,Parking lot,"1737N N Westwood Ave, Toledo, OH 43607, United States","M94R+VR Toledo, Ohio, USA",,+1 419-530-5842,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7SfgeXBU3T0mZsIddERhWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.05835&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Waterville+Toledo+OH/@41.6244605,-83.634843,14z",2025-10-28T18:43:57.990Z,,,,,,,,,,
https://www.google.com/maps/place/Area+12/data=!4m7!3m6!1s0x883c78ceaf811dc9:0xf78b442c93373894!8m2!3d41.6587255!4d-83.6193327!16s%2Fg%2F11f2gs_k8q!19sChIJyR2Br854PIgRlDg3kyxEi_c,Area 12,,,Parking lot,"1825 W Rocket Dr, Toledo, OH 43607, United States","M95J+F7 Toledo, Ohio, USA",,+1 419-530-5842,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pb94H8kvF5ErYQLrOyu-IQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.06686&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Waterville+Toledo+OH/@41.6244605,-83.634843,14z",2025-10-28T18:44:00.671Z,,,,,,,,,,
https://www.google.com/maps/place/Commodore+Perry+Parking+Garage/data=!4m7!3m6!1s0x883b86cfe7cca983:0x9e8622f04eb5b68!8m2!3d41.6496445!4d-83.5379674!16s%2Fg%2F11f2gsyjw9!19sChIJg6nM58-GO4gRaFvrBC9i6Ak,Commodore Perry Parking Garage,2.4,7,Parking garage,"115 N Superior St, Toledo, OH 43604, United States","JFX6+VR Toledo, Ohio, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=37ANPxOPto-dl-TVbSDklg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.66406&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Waterville+Toledo+OH/@41.6244605,-83.634843,14z",2025-10-28T18:44:05.771Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
