placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Sorenson+Tree+Service/data=!4m7!3m6!1s0x87f7d5f38f1540ab:0xc5e93527067b8332!8m2!3d45.0059016!4d-93.2059544!16s%2Fg%2F11ft097dj4!19sChIJq0AVj_PV94cRMoN7Bic16cU,Sorenson Tree Service,4.6,125,Tree service,"2500 County B Rd W, St Paul, MN 55113, United States","2Q4V+9J St Paul, Minnesota, USA",https://sorenson-tree.com/,+1 612-364-3364,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLEJyiNznXQ2xQ3NuQvxkPhc0w996vSmDYmvSYP68j4W1XmWj5hJRWs86OyreLVx1N2ktD95xk6JfkwF6Gr2JqogxgcSwJfmjBkMFshfw7XGfZ7U4sAwuJhXol0-HdaCCot8sX=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–12 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T06:59:19.646Z,,,
https://www.google.com/maps/place/Yes!+Trees+LLC/data=!4m7!3m6!1s0x52b3390359d4604b:0xe485f40787cb3471!8m2!3d45.050605!4d-93.386579!16s%2Fg%2F11jl3wtvr8!19sChIJS2DUWQM5s1IRcTTLhwf0heQ,Yes! Trees LLC,4.8,103,Tree service,,,http://yestreesllc.com/,+1 763-232-5165,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGe0DJnz4OVDX6Ga54nw5huADTuAz-xXBu9kn7n2_2fB-k6iVJR84vkdy2UuSOk6nVPG1ITOJeJgsmxssk8Frz-oHCBYpho26DnBlZK8VKtMo3X56Vmucd6O4ZL2IaRv5WeyBymlq9Cureq=w408-h380-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T06:59:24.461Z,,true,
https://www.google.com/maps/place/Romero+Landscape+%26+Tree+Service/data=!4m7!3m6!1s0x52b32d3d847716d9:0x72e3c3365f1f4c92!8m2!3d45.0145744!4d-93.2546071!16s%2Fg%2F11rtnj25k2!19sChIJ2RZ3hD0ts1IRkkwfXzbD43I,Romero Landscape & Tree Service,4.9,47,Landscaper,"2542 NE Madison St, Minneapolis, MN 55418, United States","2P7W+R5 Minneapolis, Minnesota, USA",http://romerolandscapeandtree.com/,+1 612-707-5808,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7nmAkRVMSwQfJRN8xSXEfKPCaeTozFgguAoABwsBULSkowbXAPKv7vi5kNUj5XtDOMwgb2xtW_V4kILQuOOftcI13roK6AthImbOCtYprP50boPtIJCu7xOYux33gvNGZSKw=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–5 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T06:59:29.303Z,,,
"https://www.google.com/maps/place/Tree+Top+Climbers+MN,+Inc/data=!4m7!3m6!1s0x52b33007e8040001:0xd6f0813a623813da!8m2!3d45.0370294!4d-93.2885956!16s%2Fg%2F11twq3c1mh!19sChIJAQAE6Acws1IR2hM4YjqB8NY","Tree Top Climbers MN, Inc",5.0,201,Tree service,"616 45th Ave N, Minneapolis, MN 55412, United States","2PP6+RH Minneapolis, Minnesota, USA",https://www.treetopclimbersmn.com/contact/,+1 612-910-5757,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0ysYOLNGT9IlYRZZYTjK9ubMgK1ZFE6OV6IZRlfeGMNFTH_2_vCfVsCRtJ6Ks5be1BRoXOwBw_4PtRsARJKW9uze-YI3K2hTwjcTqwlg7lDGrnwuOR9Ij1FBtgiQVuwZeuve45A=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T06:59:34.273Z,,,
https://www.google.com/maps/place/Arbor+Tree+Care/data=!4m7!3m6!1s0x52b32ded06e8a901:0xe8ad463a9e8bf9ff!8m2!3d45.0119773!4d-93.2526878!16s%2Fg%2F11bwsqhp8b!19sChIJAanoBu0ts1IR__mLnjpGreg,Arbor Tree Care,5.0,1,Tree service,"2326 Monroe St NE, Minneapolis, MN 55418, United States","2P6W+QW Minneapolis, Minnesota, USA",https://www.treetrimmingminneapolismn.com/,+1 612-255-3938,Closed · Opens 7 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WOTmcLa_hvztKjuy5zMzMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.8353&pitch=0&thumbfov=100,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T06:59:39.110Z,,,
https://www.google.com/maps/place/Minnesota+Tree+Experts/data=!4m7!3m6!1s0x52b3306353df78fb:0x56267ec4aeca596d!8m2!3d45.0919736!4d-93.3097281!16s%2Fg%2F12hp8c4qr!19sChIJ-3jfU2Mws1IRbVnKrsR-JlY,Minnesota Tree Experts,4.8,525,Tree service,"7527 Oliver Ave, Brooklyn Park, MN 55444, United States","3MRR+Q4 Brooklyn Park, Minnesota, USA",https://www.minnesotatreeexperts.com/,+1 763-560-9616,"Open 24 hours

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-aWpfcHRM2FAKgy7cEqlWVwItURH3zSTssc-i2uMYbZgN0buZxZdWogyd04NjuUa3EHOjmTSCVKPuRD358mk3WEem3oYIUlGi6z7m8Am_QZpN9LRODJl3xo1Beol9Fv0s6K7YO0GNRU9g=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T06:59:44.219Z,,,
https://www.google.com/maps/place/Metro+Stump+Grinding/data=!4m7!3m6!1s0x87f6244da88c8ddd:0x8e60cc7bab0fbabe!8m2!3d44.9229364!4d-93.2219487!16s%2Fg%2F11bbsz39sc!19sChIJ3Y2MqE0k9ocRvroPq3vMYI4,Metro Stump Grinding,5.0,81,Tree service,"4408 35th Ave S, Minneapolis, MN 55406, United States","WQFH+56 Minneapolis, Minnesota, USA",https://stumpgrindingmetromn.com/?utm_source=gmb&utm_medium=social&utm_campaign=1seo_gmb,+1 612-232-9555,Closed · Opens 6 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFqjCIs_k6AFrcOiR6xj6RmELKVf0YWcOBBhYLU7jswCnFg-4DOZuqd4y7WrRYYE1ZfHsV9Z6-RSZ6WBll8qBylha5Ob596AQuYJ4bGyKlS3_kN66wGC97xH7OGklstyF5NPDiG4SGWk67=w408-h306-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,7 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T06:59:49.213Z,,,
https://www.google.com/maps/place/Minneapolis+Metro+Tree+and+Crane/data=!4m7!3m6!1s0x52b32d75b88c31cf:0xf36452bc97941bde!8m2!3d44.9898555!4d-93.2456635!16s%2Fg%2F1hhmfb04y!19sChIJzzGMuHUts1IR3huUl7xSZPM,Minneapolis Metro Tree and Crane,4.0,3,Tree service,"421 SE 8th St building 1, Minneapolis, MN 55414, United States","XQQ3+WP Minneapolis, Minnesota, USA",http://www.metrotreeandcrane.com/,+1 651-260-2676,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZ0qXkT8fi35m0D4IVoeQjD92mqJGShmXPNVvO3BCD40X4ZM2zA59lCnaXrsPVZkzNQZhmfTXOVvBC5sikXvWD_-ujmcY4_lNZViJ6Wd-OMwuo5kiG7s0ZFgYOVW5tjiwcCeI=w452-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T06:59:52.269Z,,,
"https://www.google.com/maps/place/Wilkerson%27s+Landscaping+Services,+LLC/data=!4m7!3m6!1s0x87f7d9906c8eaddd:0xdfd0ee9141717584!8m2!3d44.906451!4d-93.1215535!16s%2Fg%2F11qvc9f9qt!19sChIJ3a2ObJDZ94cRhHVxQZHu0N8","Wilkerson's Landscaping Services, LLC",5.0,61,Landscaper,,,https://www.wilkersonslandscapingservices.com/,+1 651-829-5910,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvnnOCwe3u8H36_6qglUqK3wP7kCqzlLOdhZGBkdiPYY24X-2bcaSZXLbyoBKxvk8ZwAHFhOiqckYCUrBHxqqLY7HKlmZHXObo0K1z_PwMiyvzbUebOOm-HirTXvRDC7ec1CNMuM1sxfg=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T06:59:56.894Z,,true,
https://www.google.com/maps/place/Tree+Service+%26+Removal+of+Minneapolis/data=!4m7!3m6!1s0x87f6280033ac0001:0x1254d0534be02209!8m2!3d44.9529955!4d-93.2560249!16s%2Fg%2F11fk0b7gyv!19sChIJAQCsMwAo9ocRCSLgS1PQVBI,Tree Service & Removal of Minneapolis,,,Tree service,"2723 13th Ave S, Minneapolis, MN 55407, United States","XP3V+5H Minneapolis, Minnesota, USA",https://minneapolisbesttreeservice.com/,+1 612-324-0192,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pZY9JCIerUjNDZEUBaiTRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.993&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,8 am–7 pm,9 am–6 pm,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T07:00:01.781Z,,,
https://www.google.com/maps/place/Bratt+Tree/data=!4m7!3m6!1s0x52b3370b2f661d4f:0xb1525e136977ca94!8m2!3d45.0458626!4d-93.3518!16s%2Fg%2F11b7q_krp2!19sChIJTx1mLws3s1IRlMp3aRNeUrE,Bratt Tree,4.9,314,Tree service,"5612 Corvallis Ave N, Crystal, MN 55429, United States","2JWX+87 Crystal, Minnesota, USA",https://www.bratttree.com/?utm_source=google&utm_medium=gbp-crystal,+1 612-454-5825,"Closed · Opens 7 am

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHW-mVAotiCH8Qlm15835a5SpEnGwOMxnE4foSkrJ5kEKQrs4lWRCXZIvS2glLrcVeCXVI1nnpYL95dZL-PnZ7SRBiepYrYrLR9XFBvzltfCliS8HqL-fsbPLUBgU6kvoAfOXNt0rpkYHA3=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T07:00:07.304Z,,,
https://www.google.com/maps/place/ROSE-MARY%27S+LANDSCAPING+CONSULTANT+SERVICES/data=!4m7!3m6!1s0x2411a9ca3465f4a9:0x3b83bd083f595623!8m2!3d44.9942548!4d-93.2869242!16s%2Fg%2F11rq952swj!19sChIJqfRlNMqpESQRI1ZZPwi9gzs,ROSE-MARY'S LANDSCAPING CONSULTANT SERVICES,5.0,5,Snow removal service,"613 Hall Ln, Minneapolis, MN 55411, United States","XPV7+P6 Minneapolis, Minnesota, USA",https://rosemarysls.com/,+1 612-421-8444,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyYF9n_8uQhit07IfMP2384DjlH1DPs-BQS4TsnbmYBuhUP4Bg3NofeGDpgOeTbeHC4l-BKqo7gf8pJxZDpurh2UnVFqwEmMXtV-Okf0ZlR7FAykmmK8jGJ-l0Awn97dwlemw=w408-h307-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T07:00:11.970Z,,true,
https://www.google.com/maps/place/The+Tree+Removal+Pros/data=!4m7!3m6!1s0x87f629bb35b69cdd:0x282f8e000821c9ec!8m2!3d44.9014873!4d-93.2261047!16s%2Fg%2F11t2f7s58d!19sChIJ3Zy2Nbsp9ocR7MkhCACOLyg,The Tree Removal Pros,4.3,7,Tree service,"5604 S 32nd Ave Unit 2, Minneapolis, MN 55417, United States","WQ2F+HH Minneapolis, Minnesota, USA",https://www.thetreeremovalpros.com/,+1 612-800-0525,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHz487cYG8bmgKUVH8pfY5HfcXd029UBZm5W404Vs4wWcO3jfdykP7pAeWPEtpjsahSrMfptUCsU5T3bvoBe5PFQpv8GmfmQEZDaU1wcvqZisIfN-Pxh3MTNm73fXTFnxBSZB9zyQ=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T07:00:16.796Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Matt%27s+Tree+Service/data=!4m7!3m6!1s0x52b32dfb69d13c47:0xffb8d21dbd6bc70c!8m2!3d45.0075404!4d-93.2262038!16s%2Fg%2F11h3rj2ldx!19sChIJRzzRafsts1IRDMdrvR3SuP8,Matt's Tree Service,3.4,5,Tree service,"1845 Stinson Blvd NE NE, Minneapolis, MN 55418, United States","2Q5F+2G Minneapolis, Minnesota, USA",https://www.mattstreeservice.us/,+1 612-706-8210,Closed · Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2hOkq3Cy7AFw3T3mGmM-mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.97275&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T07:00:21.855Z,,,
https://www.google.com/maps/place/His+Workmanship+-+Minneapolis/data=!4m7!3m6!1s0x52b332c66fa0b969:0x6999e86c5958d229!8m2!3d44.9705185!4d-93.2616025!16s%2Fg%2F11btwk9qxb!19sChIJabmgb8Yys1IRKdJYWWzomWk,His Workmanship - Minneapolis,4.5,190,Landscaper,,,https://hisworkmanshiplabor.com/cities/twin-cities-minnesota/minneapolis/?utm_source=Google%20My%20Business-%20Minneapolis&utm_medium=Organic,+1 612-512-5623,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnHSLvuLUy9bo50lW_4JOKAVfTfgNdZZhTjxIG3xIoZZ5bYyeejZFqvdpz9JBhq3jHPLhH7d8oN8b6ph-CA0c0_3kabCAHNx-HZ_3OtqJ38ZdBY0Sul8C6YeLZxpKOppC0rvTeFQ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-04-29T07:00:26.686Z,,,
