placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Kelley+Electrical+Services/data=!4m7!3m6!1s0x89d9f3d155555555:0x8aa0035ec811d9b2!8m2!3d43.0494832!4d-76.1473977!16s%2Fg%2F1tfzyh3m!19sChIJVVVVVdHz2YkRstkRyF4DoIo,Kelley Electrical Services,4.6,29,Electrician,"327 Hoefler St Apartment 1, Syracuse, NY 13204, United States","2VX3+Q2 Syracuse, New York, USA",http://kelleyelectricsyracuse.com/,+1 315-476-3885,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOWGhuazABhV6SgWH-RLNBwJKV-d7rapgTcryJM=w408-h299-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:50:11.187Z,,,,
https://www.google.com/maps/place/Electra+Wave+Electric/data=!4m7!3m6!1s0x89d9f26dd91508ad:0x4ce7aa2436dd6b89!8m2!3d43.0874784!4d-76.150535!16s%2Fg%2F1w15_fhj!19sChIJrQgV2W3y2YkRiWvdNiSq50w,Electra Wave Electric,5.0,21,Auto electrical service,"1380 Brewerton Rd, Syracuse, NY 13208, United States","3RPX+XQ Syracuse, New York, USA",,+1 315-494-4437,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZhjL-0GCuRerzoUbVi8AOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.52743&pitch=0&thumbfov=100,true,9 am–5 pm,Closed,9 am–9 pm,8 am–9 pm,7:30 am–5 pm,8 am–9 pm,8:30 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:50:16.132Z,,,,
https://www.google.com/maps/place/Kinsley+Power+Systems/data=!4m7!3m6!1s0x89d9f27b8dbde587:0x4ce3279539f2a2b9!8m2!3d43.0991289!4d-76.0906428!16s%2Fg%2F1ts3gm3x!19sChIJh-W9jXvy2YkRuaLyOZUn40w,Kinsley Power Systems,2.5,2,Industrial equipment supplier,"6200 E Molloy Rd, East Syracuse, NY 13057, United States","3WX5+MP East Syracuse, New York, USA",https://www.kinsley-group.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+1 315-455-8440,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XoZ1WEhPyIWhLfAbAegE_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.44208&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:50:21.246Z,,,,
https://www.google.com/maps/place/Curtis+Power+Solutions/data=!4m7!3m6!1s0x89d9ed1e8c688a4d:0x55f999448fb65b6b!8m2!3d43.0971115!4d-76.1121769!16s%2Fg%2F11wfgsms6w!19sChIJTYpojB7t2YkRa1u2j0SZ-VU,Curtis Power Solutions,5.0,1,Industrial equipment supplier,"6744 Pickard Dr, Syracuse, NY 13211, United States","3VWQ+R4 Syracuse, New York, USA",https://www.curtispowersolutions.com/,+1 315-455-1745,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0Ub0XMj2jSfLtZkHWHLlKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.13616&pitch=0&thumbfov=100,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:50:26.064Z,,,,
https://www.google.com/maps/place/Total+electric+%28service+upgrade+specialists%29/data=!4m7!3m6!1s0x89d9f38ecf63ab85:0x4374b9c46c78bdd2!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11ghlk7zg5!19sChIJhatjz47z2YkR0r14bMS5dEM,Total electric (service upgrade specialists),4.9,35,Electrician,,,http://totalelectriccny.com/,+1 315-247-9863,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPmPG3G5eMaWbcM-M2AAYDIl2KSeziVdidvQnSs=w408-h544-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:50:30.962Z,,,,
https://www.google.com/maps/place/Kraft+Power+Corporation/data=!4m7!3m6!1s0x89d9f27b93ffbc23:0xf21178b38e2ad5a5!8m2!3d43.0919654!4d-76.1388925!16s%2Fg%2F1wj_7084!19sChIJI7z_k3vy2YkRpdUqjrN4EfI,Kraft Power Corporation,5.0,1,Energy equipment and solutions,"601 Cambridge Ave, Syracuse, NY 13208, United States","3VR6+QC Syracuse, New York, USA",http://www.kraftpower.com/,+1 315-455-6200,Closed · Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BpjhOJ8_1DWlslP4nWP1lA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.2977&pitch=0&thumbfov=100,true,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:50:35.772Z,,,,
https://www.google.com/maps/place/Home+Power+Systems+and+Commercial+Power+Systems/data=!4m7!3m6!1s0x89d30dad0515930b:0x6169eac4d759ab1c!8m2!3d42.9036088!4d-78.7651406!16s%2Fg%2F11nh9cl3pz!19sChIJC5MVBa0N04kRHKtZ18TqaWE,Home Power Systems and Commercial Power Systems,4.9,322,Electric generator shop,"505 Duke Rd, Buffalo, NY 14225, United States","W63M+CW Buffalo, New York, USA",https://www.homepowersystems.net/,+1 716-395-3705,,https://lh3.googleusercontent.com/p/AF1QipMPAOuf-9EioHx8aXe21DjH2k-uU0ai_a8RrsBF=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:50:40.918Z,,,,
"https://www.google.com/maps/place/Adirondack+Generators,+LLC/data=!4m7!3m6!1s0x89de61494a781823:0x2dbebdf4c171820d!8m2!3d43.0234287!4d-74.3505453!16s%2Fg%2F11h3vbz28n!19sChIJIxh4Sklh3okRDYJxwfS9vi0","Adirondack Generators, LLC",4.8,128,Electric generator shop,"164 Harrison St, Johnstown, NY 12095, United States","2JFX+9Q Johnstown, New York, USA",http://www.adirondackgenerators.com/,+1 518-224-1492,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOWYUazaHdgOTnszogVgn2frJbRnBm5x_UcuAHf=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:50:46.036Z,,,,
https://www.google.com/maps/place/FLX+Generator+Service/data=!4m7!3m6!1s0x4c0dfce39b3e98e1:0x3fc3d4c18b5880e4!8m2!3d42.7982666!4d-77.0403735!16s%2Fg%2F11y2kj8gqq!19sChIJ4Zg-m-P8DUwR5IBYi8HUwz8,FLX Generator Service,5.0,2,Electrician,,,https://flxelectrical.com/,+1 315-232-0003,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN7NtjxHFTY73yODUZJ6LzUIR6jBCdQVEeOLS4t=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:50:50.860Z,,,,
https://www.google.com/maps/place/Conscious+Energy+Inc./data=!4m7!3m6!1s0x89dd26db9c0621f9:0xf4d926ea500bf2af!8m2!3d41.6658609!4d-74.1590214!16s%2Fg%2F11clwnb0j5!19sChIJ-SEGnNsm3YkRr_ILUOom2fQ,Conscious Energy Inc.,4.9,39,Electrician,"240 Sand Hill Rd, Gardiner, NY 12525, United States","MR8R+89 Gardiner, New York, USA",http://consciousenergyny.com/,+1 845-750-1400,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOEfkiGV0LcW2QEaS-_GyCZ1B-TH6wnlAr12kes=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:50:55.637Z,,,,
https://www.google.com/maps/place/Palmer+Electric+Inc/data=!4m7!3m6!1s0x89d9f988f2120ca7:0x44be281c985d7ea7!8m2!3d43.039233!4d-76.3040965!16s%2Fg%2F1thky7kg!19sChIJpwwS8oj52YkRp35dmBwovkQ,Palmer Electric Inc,5.0,7,Electrician,"Camillus, NY 13031, United States",,https://www.palmerelectric.com/,+1 315-672-3000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-OimWSW9u9vPAMyp0V9RJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.014004&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:50:58.443Z,,,,
https://www.google.com/maps/place/Independent+Field+Service+LLC/data=!4m7!3m6!1s0x89d9ed61a1c10843:0x83c1b611f491b1f6!8m2!3d43.0971288!4d-76.1122319!16s%2Fg%2F11crzkbg7r!19sChIJQwjBoWHt2YkR9rGR9BG2wYM,Independent Field Service LLC,5.0,4,Diesel engine repair service,"6744 Pickard Dr, Syracuse, NY 13211, United States","3VWQ+V4 Syracuse, New York, USA",,+1 315-455-1745,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0Ub0XMj2jSfLtZkHWHLlKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.38753&pitch=0&thumbfov=100,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:51:03.479Z,,,,
https://www.google.com/maps/place/Fisk+Electric+LLC/data=!4m7!3m6!1s0x89d9e13386387173:0x7b8c9c35d990ffc!8m2!3d43.0682952!4d-76.1616852!16s%2Fg%2F11f61t3xcl!19sChIJc3E4hjPh2YkR_A-ZXcPJuAc,Fisk Electric LLC,4.8,118,Electrician,"1423 N Salina St, Syracuse, NY 13208, United States","3R9Q+88 Syracuse, New York, USA",,+1 315-402-0291,"Closed · Opens 7 am Mon

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPVivRc3Hi9PxPZ600YlnBpU34eXCUHDlsv4QpR=w427-h240-k-no,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:51:08.516Z,,,,
https://www.google.com/maps/place/Edick+Electric/data=!4m7!3m6!1s0x89d97b5706c691d7:0x1e5b79e0dba741cb!8m2!3d42.9704112!4d-75.5974159!16s%2Fg%2F11jprs3xfz!19sChIJ15HGBld72YkRy0Gn2-B5Wx4,Edick Electric,4.7,12,Electric generator shop,"5132 Freeman Rd, Munnsville, NY 13409, United States","XCC3+52 Munnsville, New York, USA",http://www.edickelectricmotors.com/,+1 315-335-7841,,https://lh3.googleusercontent.com/p/AF1QipPoegf8IPGD1YdMEPonCmBrgmPPrPwBPNqDE2OT=w457-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:51:11.255Z,,,,
https://www.google.com/maps/place/Colman+Electric/data=!4m7!3m6!1s0x6d51a6c6721a187f:0xc0feb3e35bcdcbed!8m2!3d42.9330671!4d-76.2989064!16s%2Fg%2F11x_jyp56m!19sChIJfxgacsamUW0R7cvNW-Oz_sA,Colman Electric,5.0,19,Electrician,"3050 Cherry Valley Turnpike, Marcellus, NY 13108, United States","WPM2+6C Marcellus, New York, USA",https://colmanelectrical.com/,+1 315-920-2986,"Closed · Opens 8 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyg17oOB8ChlbOUGS0GHodLAl3zPAkNUV1R8hW94N4PBpCxNAmofwj7WMBUGqXYHCzg5Zg-QipZCD3PaMAXxw6IP2VUS6yFHthe7Fo7KQmXYI4DmSf8sIserbK_vKpdkK4Sbib-iivvTeZQ=w408-h544-k-no,true,8 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:51:16.262Z,,,,
https://www.google.com/maps/place/GAS+Outdoor+Power+Equipment/data=!4m7!3m6!1s0x89d990587e075d6b:0xdaab048e1a91282e!8m2!3d43.125902!4d-75.590867!16s%2Fg%2F1tm2bnxt!19sChIJa10HfliQ2YkRLiiRGo4Eq9o,GAS Outdoor Power Equipment,3.6,5,Power plant equipment supplier,,,http://www.syracusegenerators.com/,+1 315-491-2279,Closed · Opens 9 am Sun,https://lh3.googleusercontent.com/p/AF1QipMnoczSAhW0QgJA9kfHInQ_9E4sS1hI8yTP-BG1=w408-h408-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:51:21.098Z,,,,
"https://www.google.com/maps/place/Max+Power+Electric,+LLC/@42.7462195,-75.7700406,7z/data=!3m1!4b1!4m6!3m5!1s0x89d9f166162b68e3:0x686ee96d9cefcb5d!8m2!3d42.7462195!4d-75.7700406!16s%2Fg%2F11gr50992s","Max Power Electric, LLC",5.0,1,Electrician,,,,+1 315-395-1865,Closed · Opens 8 am Mon,,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:51:27.880Z,,,,
"https://www.google.com/maps/place/911+Generators/@43.0699678,-76.1030007,13z/data=!3m1!4b1!4m6!3m5!1s0x89d9f2c3ffffffff:0x38b3f34182859f21!8m2!3d43.0699678!4d-76.1030007!16s%2Fg%2F1tggpmpp",911 Generators,,,Electrician,"Syracuse, NY 13206, United States",,,+1 315-433-6058,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:51:32.723Z,,,,
https://www.google.com/maps/place/Milton+CAT/data=!4m7!3m6!1s0x89d9f48897b15295:0xd960b65608b3a8a0!8m2!3d43.1399019!4d-76.0824225!16s%2Fg%2F1ts_7ls4!19sChIJlVKxl4j02YkRoKizCFa2YNk,Milton CAT,4.1,42,Construction equipment supplier,"7309 Eastman Rd, North Syracuse, NY 13212, United States","4WQ9+X2 North Syracuse, New York, USA",https://www.miltoncat.com/dealer-locations/syracuse-ny?type=local&category=syracuse,+1 315-703-7000,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMC2F5gWeoPCddwtUdo8OWcmPRpfKRJ7KnXxcJz=w408-h271-k-no,true,7 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:51:37.541Z,,,,
https://www.google.com/maps/place/Jim+Stagnitta+Electric/data=!4m7!3m6!1s0x89d9f3af2d5ccc5f:0xc9a6e903ab637e13!8m2!3d43.0524271!4d-76.1378857!16s%2Fg%2F1wh4gvls!19sChIJX8xcLa_z2YkRE35jqwPppsk,Jim Stagnitta Electric,4.5,73,Electrician,"521 Burnet Ave, Syracuse, NY 13203, United States","3V26+XR Syracuse, New York, USA",https://www.jimstagnittaelectric.com/,+1 315-471-6718,Closed · Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JSVNUUZyvEczfv2wNr1W3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.1413422&pitch=0&thumbfov=100,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-01-10T22:51:42.451Z,,,,
