placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error
https://www.google.com/maps/place/Blue+Ridge+Psychological+Services/data=!4m7!3m6!1s0x8850fa4f5e9bf1fb:0xec272ce978a228ae!8m2!3d36.204002!4d-81.6578501!16s%2Fg%2F1tls3jlx!19sChIJ-_GbXk_6UIgRriiieOksJ-w,Blue Ridge Psychological Services,,,Psychologist,"805 State Farm Rd, Boone, NC 28607, United States","683R+JV Boone, North Carolina, USA",,+1 828-264-4323,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RBR4a9zzmz6nMZ5mEyww7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.6147&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:40:44.037Z,,
"https://www.google.com/maps/place/Vannoy+Counseling+Services,+PLLC/data=!4m7!3m6!1s0x8850fa08f8bd43a5:0x79ef721e22d6972f!8m2!3d36.221012!4d-81.688371!16s%2Fg%2F11cjgcxz0f!19sChIJpUO9-Aj6UIgRL5fWIh5y73k","Vannoy Counseling Services, PLLC",4.6,9,Counselor,"938 W King St, Boone, NC 28607, United States","68C6+CM Boone, North Carolina, USA",https://susan-vannoy.clientsecure.me/contact-widget,+1 828-386-6087,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MPUIgNolv1xhtMlkly8bOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.1886401&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:40:48.981Z,,
https://www.google.com/maps/place/Mountain+%26+Valley+Counseling/data=!4m7!3m6!1s0x8850fb4d4a7f335f:0x51ea41d63e2610fc!8m2!3d36.2213983!4d-81.6647676!16s%2Fg%2F11v5xb_7zs!19sChIJXzN_Sk37UIgR_BAmPtZB6lE,Mountain & Valley Counseling,,,Mental health service,"379 New Market Blvd Suite 4, Boone, NC 28607, United States","68CP+H3 Boone, North Carolina, USA",,+1 828-537-1457,Closed · Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipMT9rkJpscsoB47kGD9CbY7Szy2Cv2qsPCS32dS=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:40:53.859Z,,
"https://www.google.com/maps/place/Robert+Hill,+Ph.D.+Clinical+Psychologist/data=!4m7!3m6!1s0x8850fa4f5e9bf1fb:0x26b64bec7543aa57!8m2!3d36.2171892!4d-81.6825182!16s%2Fg%2F1v9gkpzf!19sChIJ-_GbXk_6UIgRV6pDdexLtiY","Robert Hill, Ph.D. Clinical Psychologist",5.0,1,Psychologist,"140 Appalachian St # A, Boone, NC 28607, United States","6888+VX Boone, North Carolina, USA",,+1 828-265-6410,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kgKDWorI69XeJWmEnHGkFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.92197&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:40:56.578Z,,
https://www.google.com/maps/place/Evergreen+Counseling+%26+Community+Care/data=!4m7!3m6!1s0x8850fbfc5a1b0b71:0x183820f1f4e17e4f!8m2!3d36.2036913!4d-81.6562036!16s%2Fg%2F11fhrgpxkj!19sChIJcQsbWvz7UIgRT37h9PEgOBg,Evergreen Counseling & Community Care,4.3,6,Counselor,"895 State Farm Rd suite 507-5, Boone, NC 28607, United States","683V+FG Boone, North Carolina, USA",http://evergreenboone.com/,+1 828-338-3136,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOAgSqCMC-Du7cQdJ_A9XA9itu2W1AoN8nc_UPQ=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:01.319Z,,
https://www.google.com/maps/place/Dogwood+Psychiatry/data=!4m7!3m6!1s0x8850fb58a53b8c8b:0xb19340292bd3d6f0!8m2!3d36.2033658!4d-81.6584959!16s%2Fg%2F11ync0kqgl!19sChIJi4w7pVj7UIgR8NbTKylAk7E,Dogwood Psychiatry,,,Mental health clinic,"400 Shadowline Dr Suite 204, Boone, NC 28607, United States","683R+8J Boone, North Carolina, USA",https://dogwoodpsychiatry.com/,+1 828-202-9765,"Closed · Opens 8:30 am Tue

Updated by this business 6 days ago",https://lh3.googleusercontent.com/p/AF1QipOZStDXCYMgrYzcBD38-iDcg9wKK2XFGnBoIrTM=w408-h335-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:06.125Z,,
https://www.google.com/maps/place/Blue+Ridge+Buprenorphine+recovery/data=!4m7!3m6!1s0x88505743dd4a4fb9:0x64dcc67562060e4c!8m2!3d36.2127331!4d-81.6680396!16s%2Fg%2F11rx4h6bvs!19sChIJuU9K3UNXUIgRTA4GYnXG3GQ,Blue Ridge Buprenorphine recovery,4.6,18,Medical clinic,"375 NC-105 Extension #1, Boone, NC 28607, United States","687J+3Q Boone, North Carolina, USA",http://blueridgebuprecovery.com/,+1 828-266-8941,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipP9rf8oHFK2O37dsDTTaj0HQmScraVXpxjqXyTC=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:11.182Z,,
https://www.google.com/maps/place/High+Country+Community+Health/data=!4m7!3m6!1s0x8850fa51cf07b8bf:0x8f357f6fdbcc8ba!8m2!3d36.2032222!4d-81.6560314!16s%2Fg%2F11cs9lz1xd!19sChIJv7gHz1H6UIgRusi8_fZX8wg,High Country Community Health,3.5,61,Community health center,"935 State Farm Rd, Boone, NC 28607, United States","683V+7H Boone, North Carolina, USA",http://www.highcountrycommunityhealth.com/,+1 828-262-3886,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzsPxG6yjROGRf6oDREvOl0-ypAQGWO3DJUVrqA8t20qW__mEetXue4tucwJkpjriOnSmfETruerIt51I98zC9-XJAmkZRSVlIuXHhHdNJ3Mtvp9XRKT_Rz0O-w50BP_LQn6wc=w408-h694-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:16.167Z,,
https://www.google.com/maps/place/Joy+Spring+Mental+Health/data=!4m7!3m6!1s0x8850fbdfba13976f:0xfd6ddf4149b4fc6d!8m2!3d36.2210192!4d-81.6881504!16s%2Fg%2F11xynyyyxn!19sChIJb5cTut_7UIgRbfy0SUHfbf0,Joy Spring Mental Health,,,Mental health clinic,"920 W King St B, Boone, NC 28607, United States","68C6+CP Boone, North Carolina, USA",https://joyspringmentalhealth.com/,+1 336-770-2960,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNKglr7l8xpHIIqODx_BGMCC1dr0UtoYVYi9WX3=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:21.087Z,Identifies as women-owned,
"https://www.google.com/maps/place/New+Narratives+Therapy+%26+Wellness,+PLLC/@36.2036914,-81.6562036,17z/data=!3m1!4b1!4m6!3m5!1s0x8850fb25e18c39f5:0xdca170f1a5d95baa!8m2!3d36.2036914!4d-81.6562036!16s%2Fg%2F11zkg27l27","New Narratives Therapy & Wellness, PLLC",,,Psychotherapist,"895 State Farm Rd, Boone, NC 28607, United States","683V+FG Boone, North Carolina, USA",https://www.newnarrativestherapywellness.com/,+1 828-263-6242,"Closed · Opens 9 am Tue

Updated by this business 7 weeks ago",,true,9 am–7 pm,9 am–7 pm,9 am–6 pm,9 am–7 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:27.747Z,,
https://www.google.com/maps/place/High+Country+Behavior+Supports+and+Consultation/data=!4m7!3m6!1s0x8850fb0715a99f07:0x9e11ba485dcdbbb6!8m2!3d36.2019736!4d-81.6830929!16s%2Fg%2F11rvk0g6lm!19sChIJB5-pFQf7UIgRtrvNXUi6EZ4,High Country Behavior Supports and Consultation,,,Psychologist,"1760 NC-105, Boone, NC 28607, United States","6828+QQ Boone, North Carolina, USA",http://www.highcountrytherapy.org/,+1 828-970-3057,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yTHflxen02OJ-B_e-QVA3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.626749&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:30.667Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Blue+Mountain+Center/data=!4m7!3m6!1s0x8850f98852c3f3a7:0x87cf655dce82479b!8m2!3d36.1944313!4d-81.6541461!16s%2Fg%2F1tg6qtkt!19sChIJp_PDUoj5UIgRm0eCzl1lz4c,Blue Mountain Center,3.0,2,Counselor,"1064 Meadowview Dr, Boone, NC 28607, United States","58VW+Q8 Boone, North Carolina, USA",http://bluemountaincenternc.net/,+1 828-265-1455,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TBVZe-TdFkUMTBAKQWaQ1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.65884&pitch=0&thumbfov=100,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:35.408Z,,
"https://www.google.com/maps/place/Glenda+C.+Brazell,+MSW/data=!4m7!3m6!1s0x8850f09d09a71913:0x7a68dce15fbd8d9b!8m2!3d36.204368!4d-81.6931218!16s%2Fg%2F1tcylr56!19sChIJExmnCZ3wUIgRm429X-HcaHo","Glenda C. Brazell, MSW",,,Psychiatrist,"2359 NC-105, Boone, NC 28607, United States","6834+PQ Boone, North Carolina, USA",,+1 828-265-5391,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UEGbZyTLkffWbfvLHSIAfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.53616&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:38.066Z,,
https://www.google.com/maps/place/Trillium+Counseling/data=!4m7!3m6!1s0x8850fbffff883499:0x2c1f10f937800cc3!8m2!3d36.2008103!4d-81.6552611!16s%2Fg%2F11v5wh_s9n!19sChIJmTSI___7UIgRwwyAN_kQHyw,Trillium Counseling,,,Mental health service,"232 Furman Rd, Boone, NC 28607, United States","682V+8V Boone, North Carolina, USA",,+1 828-263-6755,Closed · Opens 10 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D5EEfG_0-Qwy5F4aGujrQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.7683&pitch=0&thumbfov=100,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:42.909Z,,
"https://www.google.com/maps/place/Leesa+P.+Dratwinski,+PMHNP/data=!4m7!3m6!1s0x8850f0a77bd4489b:0x5a214d33ab45928d!8m2!3d36.219681!4d-81.6920693!16s%2Fg%2F1tdqv6yf!19sChIJm0jUe6fwUIgRjZJFqzNNIVo","Leesa P. Dratwinski, PMHNP",,,Psychiatrist,"132 Poplar Grove Connector, Boone, NC 28607, United States","6895+V5 Boone, North Carolina, USA",,+1 828-264-8759,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6jCPm_YYBph6-IrYKH-wbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.90372&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:45.702Z,,
https://www.google.com/maps/place/Surf+Ridge+Counseling+PLLC/data=!4m7!3m6!1s0x8850fbb9a34dd147:0x52acd36be4e0d04a!8m2!3d36.2031012!4d-81.6579142!16s%2Fg%2F11rcrmbhm4!19sChIJR9FNo7n7UIgRStDg5GvTrFI,Surf Ridge Counseling PLLC,5.0,1,Counselor,"Boone Professional Center, 838 State Farm Rd, Boone, NC 28607, United States","683R+6R Boone, North Carolina, USA",https://www.surfridgecounseling.com/,+1 828-237-2887,Closed · Opens 11 am Tue,https://lh3.googleusercontent.com/p/AF1QipOrgVq8jyNaokgxx4BvYnl1qWZeT9RdaKwa0Orl=w408-h435-k-no,true,11 am–6:30 pm,11 am–6:30 pm,11 am–6:30 pm,11 am–6:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:50.462Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Appalachian+Regional+Behavioral+Health+Hospital/data=!4m7!3m6!1s0x8850958be5c4c629:0xb8a16476d79b0810!8m2!3d36.0615109!4d-81.887887!16s%2Fg%2F11y9jkv5f1!19sChIJKcbE5YuVUIgREAib13Zkobg,Appalachian Regional Behavioral Health Hospital,5.0,2,Psychiatric hospital,"432 Hospital Dr, Linville, NC 28646, United States","3466+JR Linville, North Carolina, USA",https://www.unchealthappalachian.org/locations/profile/appalachian-regional-behavioral-health-hospital/,+1 828-737-7071,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO3sIgmNJpZQ28ZkMabeY9YnMnKbIXUi5gOouIM=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:55.600Z,,
https://www.google.com/maps/place/McKinney+Marriage+and+Family+Therapy/data=!4m7!3m6!1s0x8850fa5ab85a3b59:0xd1f347724cf0c888!8m2!3d36.2040124!4d-81.6578614!16s%2Fg%2F1tf87spg!19sChIJWTtauFr6UIgRiMjwTHJH89E,McKinney Marriage and Family Therapy,5.0,2,Marriage or relationship counselor,"805 State Farm Rd Suite 304, Box #4, Boone, NC 28607, United States","683R+JV Boone, North Carolina, USA",http://www.mckinneymft.com/,+1 828-263-4113,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RBR4a9zzmz6nMZ5mEyww7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.62573&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:41:58.320Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Dr.+Marshall+J.+Stein,+MD/data=!4m7!3m6!1s0x8850fa4f13866c8d:0xd045e13f762d6c0c!8m2!3d36.2031666!4d-81.656444!16s%2Fg%2F1tdl6twh!19sChIJjWyGE0_6UIgRDGwtdj_hRdA","Dr. Marshall J. Stein, MD",,,Psychiatrist,"895 State Farm Rd #104, Boone, NC 28607, United States","683V+7C Boone, North Carolina, USA",,+1 828-265-0190,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1I_4cVoUZsSzxEJ6P0a_fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.44653&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:42:00.929Z,,
"https://www.google.com/maps/place/Whitney+Van+Sant,+MA,+LPA+Here+and+Now+Psychotherapy+and+Consulting,+P-LLC/data=!4m7!3m6!1s0x8850f102a4eceb7d:0x37880a6f554836c2!8m2!3d36.2036956!4d-81.6562015!16s%2Fg%2F11jjk4wk_1!19sChIJfevspALxUIgRwjZIVW8KiDc","Whitney Van Sant, MA, LPA Here and Now Psychotherapy and Consulting, P-LLC",5.0,2,Psychologist,"895 State Farm Rd Suite 403, Boone, NC 28607, United States","683V+FG Boone, North Carolina, USA",http://www.whitneyvansant.com/,+1 828-263-4147,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMb140hst8BK965czvTVMlcYNSVGIA-StXAdQm3=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-12-16T00:42:05.837Z,LGBTQ+ friendly,
