placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned,attributes,error
"https://www.google.com/maps/place/Pride+Heating,+Cooling,+Plumbing+and+Electrical/data=!4m7!3m6!1s0x86d67149aaab7159:0x56f85229da21bac7!8m2!3d32.2457162!4d-110.9726514!16s%2Fg%2F11mckyqwtj!19sChIJWXGrqklx1oYRx7oh2ilS-FY","Pride Heating, Cooling, Plumbing and Electrical",5.0,395,Plumber,"19 W Ventura St, Tucson, AZ 85705, United States","62WG+7W Tucson, Arizona, USA",https://prideoftucson.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*407*pride-mechanical-tucson,+1 520-367-3376,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP4vfKY_gRoC9hTy_LPu_2gaMJSTgdVlHfPBK5a=w420-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:57:22.520Z,,,,
https://www.google.com/maps/place/Duffy+Electrical+Contractors/data=!4m7!3m6!1s0x86d670f820514137:0x7ccf610833e3c499!8m2!3d32.2155454!4d-110.9523123!16s%2Fg%2F1tvym6fm!19sChIJN0FRIPhw1oYRmcTjMwhhz3w,Duffy Electrical Contractors,4.5,13,Electrician,"1260 E 15th St, Tucson, AZ 85719, United States","628X+63 Tucson, Arizona, USA",https://duffyelectric.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB,+1 520-624-8617,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNie6PmD0Mmay4ojIJ4gN3RvVOKh_5tp-9hrFdC=w426-h240-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:57:27.270Z,,,,
https://www.google.com/maps/place/JCP+Electric+Inc/data=!4m7!3m6!1s0x86d6719601dc474b:0x59020d192a36a0d0!8m2!3d31.9701219!4d-111.8908745!16s%2Fg%2F11f3x_nmnx!19sChIJS0fcAZZx1oYR0KA2KhkNAlk,JCP Electric Inc,4.6,57,Electrician,,,https://jcpelectrictucson.com/,+1 520-808-3108,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOuH2S5crLQfAR0Xug9CkeAF4VQkq0ygyV6Hh7h=w513-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:57:32.183Z,,,,
https://www.google.com/maps/place/Buddy+Heilig+%26+Sons+Electric/data=!4m7!3m6!1s0x86d671e6dd16e75b:0xd75c030bfe88177f!8m2!3d34.168035!4d-111.9307474!16s%2Fg%2F11cjk4rsmw!19sChIJW-cW3eZx1oYRfxeI_gsDXNc,Buddy Heilig & Sons Electric,4.9,300,Electrician,,,http://www.buddyelectrical.com/,+1 520-777-4425,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPFqx2lYU6GSiA8lW-ocI6HMXYn4fPoZ1Bm63dy=w408-h306-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:57:36.978Z,,,,
https://www.google.com/maps/place/Wildcat+Heating+and+Cooling/data=!4m7!3m6!1s0x86d670078802e445:0x4d87aa1495e2a373!8m2!3d32.2437133!4d-110.8931509!16s%2Fg%2F1tdlc4q9!19sChIJReQCiAdw1oYRc6PilRSqh00,Wildcat Heating and Cooling,4.5,254,Air conditioning contractor,"4699 E Pima St, Tucson, AZ 85712, United States","64V4+FP Tucson, Arizona, USA",https://wildcatheatingandcooling.com/,+1 520-576-3430,Closes soon · 4 pm · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOjLTiPVXnblstGwZZOMvvIYd08HagTIYeJGxZ9=w408-h272-k-no,true,10 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:57:41.884Z,LGBTQ+ friendly,true,,
https://www.google.com/maps/place/Sunny+Electric/data=!4m7!3m6!1s0x4348abeffddc6857:0xd74f94067aa35325!8m2!3d32.183726!4d-111.0310635!16s%2Fg%2F11y3zmy68k!19sChIJV2jc_e-rSEMRJVOjegaUT9c,Sunny Electric,5.0,50,Electrician,,,https://www.sunnyelectric.co/,+1 520-858-5934,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNyxBz8Gp7-wHuTJ2rjXOaZvfIr57CyC_F7_D0M=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:57:46.905Z,,,,
https://www.google.com/maps/place/Sovereign+Electric+%26+HVAC/data=!4m7!3m6!1s0x86d670f14ffdaa67:0x67b5b88dc8ebea7a!8m2!3d32.2100186!4d-110.9573403!16s%2Fg%2F1xgrnclk!19sChIJZ6r9T_Fw1oYReurryI24tWc,Sovereign Electric & HVAC,5.0,14,Electrical installation service,"929 S Tyndall Ave, Tucson, AZ 85719, United States","626V+23 Tucson, Arizona, USA",http://sovereignllcaz.com/,+1 520-790-0800,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rqr75NySwE-p2dS5Az8zhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.838&pitch=0&thumbfov=100,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:57:51.787Z,,,,
https://www.google.com/maps/place/Desert+Generators/data=!4m7!3m6!1s0x829bd186b7fc8111:0x64f611c5b98494f0!8m2!3d32.1754078!4d-110.9514373!16s%2Fg%2F11vdshcynj!19sChIJEYH8t4bRm4IR8JSEucUR9mQ,Desert Generators,5.0,22,Electric generator shop,"1402 E Benson Hwy, Tucson, AZ 85714, United States","52GX+5C Tucson, Arizona, USA",https://www.desertgeneratorsaz.com/,+1 520-332-9250,Closed · Opens 6:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPrBXa8oNkGzEXyrpD6a9nd7dwwl5KgoNcFndTl=w408-h544-k-no,true,Closed,Closed,6:30 am–3:30 pm,6:30 am–3:30 pm,6:30 am–3:30 pm,6:30 am–3:30 pm,6:30 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:57:56.584Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/American+Conditioned+Air/data=!4m7!3m6!1s0x86d67160b1325aa7:0xc6d2d34b19af8ae3!8m2!3d32.2609362!4d-110.9734121!16s%2Fg%2F1ttq2k6n!19sChIJp1oysWBx1oYR44qvGUvT0sY,American Conditioned Air,4.9,312,Air conditioning contractor,"107 W Blacklidge Dr, Tucson, AZ 85705, United States","726G+9J Tucson, Arizona, USA",https://americanconditionedair.com/,+1 520-623-2430,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMOGjnwJ_BduBI-vZT80-KcULJVR5xsqnmABkmT=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:58:01.458Z,,,,
https://www.google.com/maps/place/Aggreko+Rental/data=!4m7!3m6!1s0x86d671ddde5898a9:0x9d777033ee6340a1!8m2!3d32.2174938!4d-110.9707504!16s%2Fg%2F1th87kq6!19sChIJqZhY3t1x1oYRoUBj7jNwd50,Aggreko Rental,5.0,1,Equipment rental agency,"Tucson, AZ 85701, United States","628H+XM Tucson, Arizona, USA",https://www.aggreko.com/en-us,+1 520-622-9580,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YDMdEeGg3PZ_8YhBsDArgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.42758&pitch=0&thumbfov=100,false,8 am–7 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:58:06.167Z,,,,
https://www.google.com/maps/place/H+%26+H+Small+Engine+and+Equipment+Repairs/data=!4m7!3m6!1s0x86d671606b61b44f:0x75adabcab9ed06a5!8m2!3d32.2645532!4d-110.9733957!16s%2Fg%2F1tl7p4pv!19sChIJT7Rha2Bx1oYRpQbtucqrrXU,H & H Small Engine and Equipment Repairs,4.0,27,Small engine repair service,"107 W Fort Lowell Rd, Tucson, AZ 85705, United States","727G+RJ Tucson, Arizona, USA",http://www.facebook.com/pages/H-and-H-Small-Engine-and-Equipment-Repairs/169332683081795,+1 520-624-0074,"Closed · Opens 8 am Mon

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxpfhh0vGGSbA4KPlJ0a_BHMPWYb5V5kE7ydjwSxr2-jiDByB6wIW4oLuaE-VAsuUTu82tPOfLdXnWRUKFKYwIOdyWdcC_0nD1zacsKnGHF2hk82JFzKBQjVL98-eZGydRhPKs=w408-h306-k-no,true,Closed,Closed,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:58:11.285Z,,,,
https://www.google.com/maps/place/Mr.+Electric+of+Tucson/data=!4m7!3m6!1s0x86d66f4efe974093:0x70126eeb2ccb24a6!8m2!3d32.2202192!4d-110.8163232!16s%2Fg%2F1tdr8mp2!19sChIJk0CX_k5v1oYRpiTLLOtuEnA,Mr. Electric of Tucson,4.7,631,Electrician,"8230 E Broadway Blvd Ste E03, Tucson, AZ 85710, United States","65CM+3F Tucson, Arizona, USA",https://mrelectric.com/tucson-southern-az/,+1 520-463-4062,"Open 24 hours

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMu0fHfsMaur9wHuKeru90uhDtTo3ivKRY3cP2c=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:58:16.288Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/The+James+Company+Electrical+Contractors/data=!4m7!3m6!1s0x86d6718d5df33b6b:0x249f859ab6e2420!8m2!3d32.2489187!4d-110.950488!16s%2Fg%2F11k74xxxg1!19sChIJazvzXY1x1oYRICRuq1n4SQI,The James Company Electrical Contractors,,,Electric utility company,,,http://jamescoelectric.com/,+1 520-302-8909,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMMKbsdq31LABTsGj2s0mu2qqxJlNgubOmn3Z6m=w408-h408-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:58:20.796Z,,,,
"https://www.google.com/maps/place/Gen-Tech+Power+Generator+Repair,+Sales,+Rentals/data=!4m7!3m6!1s0x86d67acb07e39eff:0x57bfe589026155ec!8m2!3d32.1657073!4d-110.9060594!16s%2Fg%2F1tfjlkwn!19sChIJ_57jB8t61oYR7FVhAonlv1c","Gen-Tech Power Generator Repair, Sales, Rentals",4.0,1,Electric generator shop,"4702 S Tennessee Pl, Tucson, AZ 85714, United States","538V+7H Tucson, Arizona, USA",http://www.gentechusa.com/,+1 520-777-3130,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ax86otjXLYyj82bMLcnq7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.81851&pitch=0&thumbfov=100,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:58:25.668Z,,,· Delivery,
https://www.google.com/maps/place/Big+Sky+Mobile+RV+Tech+Services/data=!4m7!3m6!1s0x86d66e1f9b4e8eb1:0x4b4f8a8d628e9220!8m2!3d32.2575624!4d-110.9003591!16s%2Fg%2F1tcz_zbf!19sChIJsY5Omx9u1oYRIJKOYo2KT0s,Big Sky Mobile RV Tech Services,4.3,58,RV repair shop,"2749 N Orchard Ave UNIT A, Tucson, AZ 85712, United States","735X+2V Tucson, Arizona, USA",http://www.bigskyrvtech.com/,+1 520-818-2310,Open · Closes 12 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x_YpxpTFp-Mx2nXUVpbTSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.69894&pitch=0&thumbfov=100,false,Open 24 hours,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:58:30.579Z,,,,
https://www.google.com/maps/place/Ace+Hardware/data=!4m7!3m6!1s0x86d670fd76171f95:0xe67b2286855f1945!8m2!3d32.22418!4d-110.959759!16s%2Fg%2F1tdq1kzn!19sChIJlR8Xdv1w1oYRRRlfhYYie-Y,Ace Hardware,4.4,147,Hardware store,"745 E 9th St, Tucson, AZ 85719, United States","62FR+M3 Tucson, Arizona, USA",http://www.acehardware.com/mystore/index.jsp?store=14420,+1 520-882-5700,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN1QQVmbex4e6SUQSZ0vy7mNBhAOf9U9r-sOpXo=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:58:35.690Z,,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up · Delivery",
https://www.google.com/maps/place/Cazares+Electric+LLC/data=!4m7!3m6!1s0x86d6697c4646b7f7:0x2892f978cb7379a7!8m2!3d32.1347769!4d-110.9987685!16s%2Fg%2F11h4gpj2gg!19sChIJ97dGRnxp1oYRp3lzy3j5kig,Cazares Electric LLC,4.6,77,Electrician,,,https://cazareselectric.com/,+1 520-870-8876,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMEsRA55dP_oCMi0RJWCQ09IiX_6MUx3xE-zbd_=w408-h306-k-no,true,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:58:40.498Z,,,,
https://www.google.com/maps/place/Tucson+Fast+House+Electric/data=!4m7!3m6!1s0x86d665f6248096bd:0x362f1092593f87d2!8m2!3d32.1907202!4d-110.8436457!16s%2Fg%2F11kz3psz0f!19sChIJvZaAJPZl1oYR0oc_WZIQLzY,Tucson Fast House Electric,4.8,132,Electrician,"7018 E Golf Links Rd #5470, Tucson, AZ 85730, United States","55R4+7G Tucson, Arizona, USA",,+1 520-523-2894,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3FBgxwOesMEi7CPacodLYsBdNNw_-hJf8bX6_BnHbCIEKYrxmZtCV4H2PxxGwDSlMRkcpa1l4D7KrHINfucluIKAKdl-S4nmG27sVx3fEJBTzoJnoC67kWWsMsEkpj0rX-ItOTng3kXWm=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:58:45.423Z,,,,
https://www.google.com/maps/place/The+Solar+Store/data=!4m7!3m6!1s0x86d67193497e5b7d:0xb29a3cbc415fc43d!8m2!3d32.2587928!4d-110.9271587!16s%2Fg%2F1tk1zh3f!19sChIJfVt-SZNx1oYRPcRfQbw8mrI,The Solar Store,4.7,203,Solar energy system service,"2833 N Country Club Rd, Tucson, AZ 85716, United States","735F+G4 Tucson, Arizona, USA",https://www.solarstore.com/,+1 520-322-5180,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOadGyZUC6vb0QtUTciVn8eZUTcj-rWN1img419=w408-h303-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-01-10T22:58:50.444Z,,,,
