placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,error
https://www.google.com/maps/place/Hospice+El+Paso/data=!4m7!3m6!1s0x86e75b377b032721:0xe4bea5ce4f168687!8m2!3d31.7929953!4d-106.3759298!16s%2Fg%2F1tffdn5d!19sChIJIScDezdb54YRh4YWT86lvuQ,Hospice El Paso,4.0,68,Hospice,"8515 Lockheed Dr, El Paso, TX 79925, United States","QJVF+5J El Paso, Texas, USA",http://www.hospiceelpaso.org/?utm_source=gmb&utm_medium=organic&utm_campaign=elpaso,+1 915-532-5699,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOgF2n6dWvRvH42aVYnRFOdgcj1Ow2RE9HsZoKH=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:28:31.366Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Enhabit+Hospice/data=!4m7!3m6!1s0x86e759606328370d:0x1882cd3fe081c660!8m2!3d31.8126135!4d-106.5514557!16s%2Fg%2F11fmdxtpr4!19sChIJDTcoY2BZ54YRYMaB4D_Nghg,Enhabit Hospice,3.0,4,Hospice,"3817 Constitution Dr #200, El Paso, TX 79922, United States","RC7X+2C El Paso, Texas, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 915-300-2228,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNwK5hhWHntfibV0fPHZInGESnhPpjJp0QnhpVD=w408-h304-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:28:36.523Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,,
https://www.google.com/maps/place/GrandView+Health+at+Home/data=!4m7!3m6!1s0x86e75961c4929f2d:0xbfea0a9bc0db7edd!8m2!3d31.7944993!4d-106.5146312!16s%2Fg%2F11h7vn1b80!19sChIJLZ-SxGFZ54YR3X7bwJsK6r8,GrandView Health at Home,5.0,6,Home health care service,"4141 Pinnacle St #209, El Paso, TX 79902, United States","QFVP+Q4 El Paso, Texas, USA",https://grandviewathome.com/,+1 915-546-2311,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=70ju_VuR2kwHP4oakscIZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.14494&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:28:41.558Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Principle+Hospice+Service+El+Paso+Texas/data=!4m7!3m6!1s0x86e745b723497b3b:0x3665956cb2eda5ab!8m2!3d31.7576904!4d-106.3180745!16s%2Fg%2F11rvc8csry!19sChIJO3tJI7dF54YRq6XtsmyVZTY,Principle Hospice Service El Paso Texas,4.5,2,Hospice,"1612 Lee Trevino Dr Ste D, El Paso, TX 79936, United States","QM5J+3Q El Paso, Texas, USA",https://principlehospiceservice.com/,+1 210-455-6050,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipPasYMxiE8rxNE8uyZeXw9pBV4KtNJDvjpeU33B=w408-h921-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:28:46.537Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Choice+Hospice/data=!4m7!3m6!1s0x86e758fefe063db9:0x6d34b87def8dc98a!8m2!3d31.7795876!4d-106.4170656!16s%2Fg%2F12604mhwp!19sChIJuT0G_v5Y54YRismN7324NG0,Choice Hospice,4.5,2,Home health care service,"5858 Gtwy Blvd E, El Paso, TX 79905, United States","QHHM+R5 El Paso, Texas, USA",,+1 915-533-0999,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=He9EH0oY8jvOa6LvSW2jXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.5947&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:28:51.766Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Trinity+Hospice+El+Paso/data=!4m7!3m6!1s0x86ddf92dc6939745:0x8faf98a530608471!8m2!3d31.8288244!4d-106.5700629!16s%2Fg%2F11tfkpj43t!19sChIJRZeTxi353YYRcYRgMKWYr48,Trinity Hospice El Paso,5.0,5,Hospice,"4520 Doniphan Dr, El Paso, TX 79922, United States","RCHH+GX El Paso, Texas, USA",https://hospice.trinityofelpaso.com/,+1 915-990-2577,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipMAksqJSrOfHaOIgyXTsYG-U94XRp8pmpk2h-E5=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:28:57.394Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Urgent+Care+Home+Health+Hospice/data=!4m7!3m6!1s0x86e7599bee5d2669:0x16a16e4ee4c1ff97!8m2!3d31.7772713!4d-106.4572545!16s%2Fg%2F11c51r9s_6!19sChIJaSZd7ptZ54YRl__B5E5uoRY,Urgent Care Home Health Hospice,4.2,5,Urgent care center,"3130 Gtwy Blvd E, El Paso, TX 79905, United States","QGGV+W3 El Paso, Texas, USA",https://www.uchhinc.com/hospice/,+1 915-594-8070,"Closed ⋅ Opens 8:30 am Thu

Updated by others 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xO1Jf5MCIOO4kQ_745UNLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.04712&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:29:02.462Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,
https://www.google.com/maps/place/Southern+Sky+Hospice/data=!4m7!3m6!1s0x86ddf9c5576730c1:0x3f5b0a8a0b2f8eb3!8m2!3d31.8312244!4d-106.5432245!16s%2Fg%2F11x1qf7l2r!19sChIJwTBnV8X53YYRs44vC4oKWz8,Southern Sky Hospice,5.0,7,Hospice,"300 S Alto Mesa Dr Unit A&B, El Paso, TX 79912, United States","RFJ4+FP El Paso, Texas, USA",http://southernskyhospice.com/,+1 915-257-7800,"Open ⋅ Closes 5 am Thu

Confirmed by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=64eLrgrMIieYbAhFHN9jTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.5418&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:29:07.741Z,9 am–5 am,9 am–5 am,9 am–5 am,Closed,Closed,9 am–5 am,9 am–5 am,,,
https://www.google.com/maps/place/AM+Healthcare/data=!4m7!3m6!1s0x86e7598f66727e79:0xfa22dbb31582e9ef!8m2!3d31.7760859!4d-106.4722868!16s%2Fg%2F12610wrd1!19sChIJeX5yZo9Z54YR7-mCFbPbIvo,AM Healthcare,4.4,16,Home health care service,"2004 Montana Ave, El Paso, TX 79903, United States","QGGH+C3 El Paso, Texas, USA",,,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K7pnPlLOxZ0OAmlQj1eMGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.97263&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:29:12.773Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Interim+HealthCare+of+Central+El+Paso/data=!4m7!3m6!1s0x86e7597860602f8f:0x63462e55755d269c!8m2!3d31.7950819!4d-106.5157818!16s%2Fg%2F11ptlsmhwg!19sChIJjy9gYHhZ54YRnCZddVUuRmM,Interim HealthCare of Central El Paso,4.5,56,Home health care service,"444 Executive Center Blvd Suite 123, El Paso, TX 79902, United States","QFWM+2M El Paso, Texas, USA",https://www.interimhealthcare.com/location/el-paso-tx,+1 915-444-5333,"Open 24 hours

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMuprXUWwkwPGwwYPEDCSPIY6xz0-lKKcO9mrE7=w408-h612-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:29:18.056Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Alegre+Home+Health+Care,+Llc/data=!4m7!3m6!1s0x86e75b8afc03dc23:0x84ad87521fcc4023!8m2!3d31.7891195!4d-106.4427386!16s%2Fg%2F11j0bvpjfd!19sChIJI9wD_Ipb54YRI0DMH1KHrYQ","Alegre Home Health Care, Llc",4.5,318,Home health care service,"4115 Trowbridge Dr, El Paso, TX 79903, United States","QHQ4+JW El Paso, Texas, USA",https://www.alegrehomehealthcare.com/,+1 915-209-3114,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noIS_LgVYvZWySBAOxn6PMgXOyWvfVzuUVxpbCvrog87eIZEXhYJWuPVvrmxSpjq_iG65AlyMZwHkldMmkNsrDT0IVhOgfstP1O3z4J_dNL3A0GLetYQBtMjXr76ucmmIE8uoz9=w408-h244-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:29:23.144Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/TLC+Hospice+Services/data=!4m7!3m6!1s0x86e75ac36716aaab:0xded06f8e09174181!8m2!3d31.7957068!4d-106.3645227!16s%2Fg%2F11t13s82vs!19sChIJq6oWZ8Na54YRgUEXCY5v0N4,TLC Hospice Services,3.3,4,Hospice,"3711 Admiral St Ste A, El Paso, TX 79925, United States","QJWP+75 El Paso, Texas, USA",,+1 915-529-2119,Open ⋅ Closes 5 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7aDR2TuVZeMxx-C5zB5IfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.39087&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:29:28.012Z,9 am–5 am,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 am,,,
https://www.google.com/maps/place/Armonia+Home+Health+Care+%26+Hospice+Agency+LLC/data=!4m7!3m6!1s0x86e757e8bf62fc87:0xb042887ff262ec71!8m2!3d31.8565047!4d-106.5414428!16s%2Fg%2F11c1wsrbnt!19sChIJh_xiv-hX54YRcexi8n-IQrA,Armonia Home Health Care & Hospice Agency LLC,4.5,21,Home health care service,"7100 Westwind Dr Suite 110/115, El Paso, TX 79912, United States","VF45+JC El Paso, Texas, USA",http://armoniahealthcare.com/,+1 915-584-5272,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0Q-qwpe59LYQKc6_bLlrug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.433014&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:29:32.910Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Envision+Hospice+and+Home+Care/data=!4m7!3m6!1s0x86e75ae855555555:0x58f409f60afca127!8m2!3d31.7749526!4d-106.3711774!16s%2Fg%2F11c1nyvbby!19sChIJVVVVVeha54YRJ6H8CvYJ9Fg,Envision Hospice and Home Care,3.6,21,Hospice,"8929 Viscount Blvd, El Paso, TX 79925, United States","QJFH+XG El Paso, Texas, USA",http://envisionhospice.com/?utm_campaign=gmb,+1 915-778-0028,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rVouty8dg_Wh0P-zyaFwXQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.359184&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:29:37.880Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/La+Familia+Home+Health/data=!4m7!3m6!1s0x86e75b020189e123:0x30e8211491bdc339!8m2!3d31.781033!4d-106.4628114!16s%2Fg%2F1tc_llh6!19sChIJI-GJAQJb54YROcO9kRQh6DA,La Familia Home Health,5.0,9,Home health care service,"2720 Yandell Dr #106, El Paso, TX 79903, United States","QGJP+CV El Paso, Texas, USA",,+1 915-591-7100,Closes soon ⋅ 5:30 pm ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wQ89PwUG65bi8rqBOkRl7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.37575&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:29:42.972Z,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,,,
"https://www.google.com/maps/place/Lonestar+Legacy+Hospice,+LLC/data=!4m7!3m6!1s0x86e751f8bde53e41:0x337d5891a5dd55e2!8m2!3d31.8733794!4d-106.4057226!16s%2Fg%2F11wh_hgkbx!19sChIJQT7lvfhR54YR4lXdpZFYfTM","Lonestar Legacy Hospice, LLC",5.0,1,Hospice,"9206 McCombs St Suite 33, El Paso, TX 79924, United States","VHFV+9P El Paso, Texas, USA",http://lonestarlegacyhospicellc.godaddysites.com/,+1 915-218-5876,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMx8W3aiFiuARAkqRHbEDMKnalAs3Bp1mcwKtDp=w408-h408-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:29:47.801Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
"https://www.google.com/maps/place/Altomar+Home+Healthcare,Inc/data=!4m7!3m6!1s0x86e7599a706b2f9d:0x64e43f1b56843bfa!8m2!3d31.7814837!4d-106.4561353!16s%2Fg%2F11t6_qryh3!19sChIJnS9rcJpZ54YR-juEVhs_5GQ","Altomar Home Healthcare,Inc",5.0,1,Home health care service,"3214 Yandell Dr, El Paso, TX 79903, United States","QGJV+HG El Paso, Texas, USA",http://www.altomar.us/,+1 915-845-2211,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0BzYvl8ewol9iH6FchwLDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.45627&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:29:52.768Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x86e75b02749e4c29:0x5b0b01a4672713aa!8m2!3d31.7503786!4d-106.3395624!16s%2Fg%2F11b6b60jlk!19sChIJKUyedAJb54YRqhMnZ6QBC1s,Gentiva Hospice,3.0,6,Hospice,"10767 Gateway Blvd W Ste 400, El Paso, TX 79935, United States","QM26+55 El Paso, Texas, USA",https://www.gentivahs.com/,+1 915-778-9058,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNZMR41FJLupIf5utLor5LXTgc_HelNtA7lVZLW=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:29:57.756Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Matrix+Hospice+Services/data=!4m7!3m6!1s0x86e745e1b0645ce1:0x4517b9848047f71c!8m2!3d31.745114!4d-106.317605!16s%2Fg%2F11lnzrjwsw!19sChIJ4VxksOFF54YRHPdHgIS5F0U,Matrix Hospice Services,5.0,5,Hospice,"11351 James Watt Dr C-200, El Paso, TX 79936, United States","PMWJ+2X El Paso, Texas, USA",http://www.matrixhhs.com/,+1 915-493-2424,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipN-kumQISoPz8H3nePXJNHQvJblRThnKoDyCbAq=w408-h544-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-09-17T23:30:02.642Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,LGBTQ+ friendly,,
