placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/Poolwerx+Denver/data=!4m7!3m6!1s0xae1c781edff79c41:0x62e6a7b51f322e65!8m2!3d39.8112567!4d-105.1407289!16s%2Fg%2F11w1cwq102!19sChIJQZz33x54HK4RZS4yH7Wn5mI,Poolwerx Denver,4.7,13,Pool cleaning service,"12650 W 64th Ave Unit E 310, Arvada, CO 80004, United States","RV65+GP Arvada, Colorado, USA",https://www.poolwerx.com/locations/colorado/poolwerx-denver/,+1 983-333-1003,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNiK56Yn01SojUzGPIKOx-cFQh9xNyc9ry65diQ=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:40:43.809Z,,
https://www.google.com/maps/place/Swimming+Pool+Services+%26+Supply+Co/data=!4m7!3m6!1s0x876c7d904c8379d1:0x1c899c88f8a57a5d!8m2!3d39.7642444!4d-104.8547524!16s%2Fg%2F1th28x5m!19sChIJ0XmDTJB9bIcRXXql-IiciRw,Swimming Pool Services & Supply Co,3.7,14,Pool cleaning service,,,,+1 303-758-7187,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNuKU3bpdIqBHd4ab8n2kHtnXAcdsopONSwx6FH=w457-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:40:49.985Z,,
"https://www.google.com/maps/place/Mendez+Pool+and+Spa+Services/@39.6572584,-105.1820344,11z/data=!3m1!4b1!4m6!3m5!1s0x876c7fabd52e690b:0xb4b1fa81ee5e702b!8m2!3d39.6572584!4d-105.1820344!16s%2Fg%2F11qpz6zqpt",Mendez Pool and Spa Services,5.0,1,Pool cleaning service,,,http://mendezpoolandspaservice.com/,+1 720-456-5028,Open ⋅ Closes 5 pm,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:40:58.331Z,,
https://www.google.com/maps/place/Pool+%26+Spa+Medics/data=!4m7!3m6!1s0x876c799a45d9dc2d:0xc75bab7f257f63e4!8m2!3d39.832574!4d-104.9624657!16s%2Fg%2F1pxq53nqx!19sChIJLdzZRZp5bIcR5GN_JX-rW8c,Pool & Spa Medics,3.6,45,Swimming pool contractor,"2091 E 74th Ave, Denver, CO 80229, United States","R2MQ+22 Denver, Colorado, USA",https://www.poolandspamedics.com/?utm_source=GMBlisting&utm_medium=organic,+1 303-842-5278,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN0ZWM2MD25zBtqKKD888Yjtum_IvaJKCDX7dwf=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:41:03.917Z,,
https://www.google.com/maps/place/Pool+Doctor/data=!4m7!3m6!1s0x876b81628d27ede3:0xf354efbdea77f529!8m2!3d39.6965404!4d-105.0658698!16s%2Fg%2F11h23435sx!19sChIJ4-0njWKBa4cRKfV36r3vVPM,Pool Doctor,4.5,50,Swimming pool repair service,"6300 W Mississippi Ave, Lakewood, CO 80226, United States","MWWM+JM Lakewood, Colorado, USA",http://www.copooldoctor.com/,+1 303-232-8600,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNdG_BhawFlUDO9Rn7JtzNWfRdccGR6X5GmU7Zw=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:41:09.520Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Apollo+Aquatics+Inc/data=!4m7!3m6!1s0x876c7d82bc2494a7:0xf286c73e787bbd68!8m2!3d39.6788775!4d-104.8933044!16s%2Fg%2F1tdrxt7n!19sChIJp5QkvIJ9bIcRaL17eD7HhvI,Apollo Aquatics Inc,2.3,3,Swimming pool contractor,"8200 E Pacific Pl #303, Denver, CO 80231, United States","M4H4+HM Denver, Colorado, USA",,+1 303-337-3316,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6GcOXQ7KmLhd4VnZnt8HFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.71861&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:41:15.250Z,,
https://www.google.com/maps/place/Turnbull+Hot+Tub+%26+Pool+Repair/data=!4m7!3m6!1s0x876c872099778d71:0x19324dd4582d23bb!8m2!3d39.5947233!4d-104.8966846!16s%2Fg%2F11vhrqmlsl!19sChIJcY13mSCHbIcRuyMtWNRNMhk,Turnbull Hot Tub & Pool Repair,4.9,78,Hot tub repair service,"7955 E Arapahoe Ct #2325, Centennial, CO 80112, United States","H4V3+V8 Centennial, Colorado, USA",https://turnbullhottubrepair.com/,+1 303-879-7665,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKQoCvNhf_Ycz-zWa1gVRrMUdjrgTgndhCa8K9kmvolpL8DSVdeFh1ZVgilhRsfMJSCDaBq2XoT69j75qjvvHnJNO0U1PNSpiTMZZPeGG-34X8ByjK--EYdhjzskVlCOrT3YHamw=w513-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:41:21.039Z,,
https://www.google.com/maps/place/Action+Swimming+Pool+Service/data=!4m7!3m6!1s0x876b843397b5d749:0xf0b8379936e63851!8m2!3d39.7895142!4d-105.1193374!16s%2Fg%2F1tmqgprm!19sChIJSde1lzOEa4cRUTjmNpk3uPA,Action Swimming Pool Service,4.6,24,Swimming pool supply store,"5168 Parfet St Unit I, Wheat Ridge, CO 80033, United States","QVQJ+R7 Wheat Ridge, Colorado, USA",http://www.actionswimmingpools.com/,+1 303-431-8501,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMzHmZYkGcmw7poCsdyAWv1QJ20Mh5kIb4OgBY0=w408-h301-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:41:26.881Z,,"Store offering home swimming pool equipment & accessories, plus renovation & repair services. · In-store pick-up"
https://www.google.com/maps/place/Pristine+Pools+LLC/data=!4m7!3m6!1s0x922c8a6d600c60f:0x18b78790a115b5c2!8m2!3d39.5430464!4d-105.0375334!16s%2Fg%2F11qbklph0h!19sChIJD8YA1qbIIgkRwrUVoZCHtxg,Pristine Pools LLC,4.7,26,Swimming pool repair service,"12445 Mead Way, Littleton, CO 80125, United States","GXV6+6X Littleton, Colorado, USA",http://www.pristinepools.net/,+1 720-871-8400,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNjN0QJcSPwwRmg0T5z8WcDHWBMTG5zKujERm_w=w436-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:41:33.213Z,,
https://www.google.com/maps/place/Elevation+Pools/data=!4m7!3m6!1s0x876b8b76e8d53c47:0xe4f66ebb1506e1a5!8m2!3d39.8043703!4d-105.0561502!16s%2Fg%2F11fj91sjfc!19sChIJRzzV6HaLa4cRpeEGFbtu9uQ,Elevation Pools,4.3,22,Swimming pool repair service,"5435 W 59th Ave P, Arvada, CO 80003, United States","RW3V+PG Arvada, Colorado, USA",https://elevationpoolspa.com/,+1 303-882-7965,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPEoLvyw4Yg5KfM9usP1VgFloBQfmnVh1yR7025=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:41:39.759Z,Identifies as women-owned,
https://www.google.com/maps/place/Tony%27s+Services+Inc.%2FTony%27s+Pool+Service/data=!4m7!3m6!1s0x876b7c28d0f37113:0x8ed192090c0af452!8m2!3d39.5786274!4d-104.9841258!16s%2Fg%2F1263rvnc5!19sChIJE3Hz0Ch8a4cRUvQKDAmS0Y4,Tony's Services Inc./Tony's Pool Service,5.0,6,Pool cleaning service,"7600 S Grant St Unit B2, Littleton, CO 80122, United States","H2H8+F8 Littleton, Colorado, USA",,+1 303-797-2683,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwz5lqx7ec1_vsfKb9crkzXzYGgrD-2V8h4DN2SgI45__zbeVq3EithOi8eSSp2_V3hvKaXSzXUtjcgTrVbSNbH3cGZNONy_0DbRuG6sC6F4Blz8TPm6LUfjZGegsYlxUstlo1T=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:41:43.883Z,,
https://www.google.com/maps/place/Crystal+Clear+Pools+%26+Spas+Inc/data=!4m7!3m6!1s0x876c7664d7d6e7d3:0x4e829dcd14343bfe!8m2!3d39.8487868!4d-104.9913888!16s%2Fg%2F1hc0z3kc9!19sChIJ0-fW12R2bIcR_js0FM2dgk4,Crystal Clear Pools & Spas Inc,4.3,113,Store,"360 W 84th Ave, Denver, CO 80260, United States","R2X5+GC Denver, Colorado, USA",http://crystalclearpoolscolorado.com/,+1 720-214-0330,"Open ⋅ Closes 5 pm

Updated by phone call 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9JmiguRmOMZwMhsTFAchLDUvwsy1G8UI6qv8VItRSM_-10zMcgCcbtQP6he_joh2JsWa5TE-R6haDrhPUYz6iPg_jMvfuq8wL0trqLlx4lTPQCalYqOeGUYXBs6wixFvV8slkBA=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:41:50.709Z,,"Pool & spa retailer also offering a variety of maintenance equipment, pumps, chemicals & more. · In-store shopping · Kerbside pickup"
https://www.google.com/maps/place/Alligator+Spa+And+Pool/data=!4m7!3m6!1s0x876c7fe7a6cfffff:0xbb335a5f32ee14f8!8m2!3d39.6621277!4d-105.0108605!16s%2Fg%2F11fll67nyk!19sChIJ___Ppud_bIcR-BTuMl9aM7s,Alligator Spa And Pool,4.4,7,Swimming pool,"3000 S Tejon St, Englewood, CO 80110, United States","MX6Q+VM Englewood, Colorado, USA",http://www.asapdenver.com/,+1 303-789-2727,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TUlEHxSlKM5mBIrOAlqRQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.08867&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:41:57.028Z,,
https://www.google.com/maps/place/4074+Pools+and+Spas/data=!4m7!3m6!1s0x876c7cae2eba5b03:0xc662774b51bf8955!8m2!3d38.9979464!4d-105.550863!16s%2Fg%2F11g9fqns65!19sChIJA1u6Lq58bIcRVYm_UUt3YsY,4074 Pools and Spas,3.3,11,Pool cleaning service,,,https://4074poolsandspas.com/,+1 843-543-2585,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOIbG1A2zhSI9AavnEU0A8X-ZZXIYaxShrV83-A=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:42:03.548Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Colorado+Pools+%26+Spas+Inc+DBA+Colorado+Pools+Unlimited/data=!4m7!3m6!1s0x876c8077332880f3:0x51b5860f9388b4e3!8m2!3d39.6509788!4d-104.9991767!16s%2Fg%2F1vkxmrsb!19sChIJ84AoM3eAbIcR47SIkw-GtVE,Colorado Pools & Spas Inc DBA Colorado Pools Unlimited,3.2,11,Swimming pool contractor,"3640 S Jason St, Englewood, CO 80110, United States","M222+98 Englewood, Colorado, USA",http://www.coloradopoolsunlimited.com/,+1 303-789-9444,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNnHmwyT9bb9xLeHZDEB3ZPCbMnLY9aBYQoThqO=w427-h240-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:42:09.518Z,,
https://www.google.com/maps/place/Mendez+Pool+and+Spa+Services/data=!4m7!3m6!1s0x876c81533a5c8b9d:0xf60ee2041d34d242!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11fjv_41p1!19sChIJnYtcOlOBbIcRQtI0HQTiDvY,Mendez Pool and Spa Services,2.6,10,Swimming pool contractor,,,,+1 720-456-0717,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPgJ8bCSsXrNXsFF3KKdXwp3IF-2HpZcqudm3F-=w428-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:42:14.388Z,,
https://www.google.com/maps/place/USA+Pools+-+CO/data=!4m7!3m6!1s0x876c78d5b9a68797:0x43b938f8a4fcad7f!8m2!3d39.7848265!4d-108.3411964!16s%2Fg%2F11b6hrntsx!19sChIJl4emudV4bIcRf638pPg4uUM,USA Pools - CO,1.0,2,Swimming pool contractor,,,http://usapoolsco.com/,+1 877-248-1872,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNCgQzHQtY2euPuf90_nM8TGE2BFRILvx3YuQg_=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:42:19.266Z,,
https://www.google.com/maps/place/Denver+Divers+and+The+Swim+School+of+Denver/data=!4m7!3m6!1s0x876c8677a6775deb:0x8a73881984ec2353!8m2!3d39.7252085!4d-104.9525294!16s%2Fg%2F1tq4rk_m!19sChIJ6113pneGbIcRUyPshBmIc4o,Denver Divers and The Swim School of Denver,4.8,118,Dive shop,"557 Milwaukee St, Denver, CO 80206, United States","P2GW+3X Denver, Colorado, USA",http://www.denverdivers.com/,+1 303-399-2877,Open ⋅ Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipMqBlVHtjovhub0VkuOsdGDScv8r4DWmY3gOkM=w408-h290-k-no,true,10 am–6:30 pm,10 am–6:30 pm,10 am–6:30 pm,10 am–6:30 pm,10 am–6:30 pm,10 am–5 pm,12–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:42:25.096Z,LGBTQ+ friendly,"Aquatic-themed diving shop with swimming pool dealing in supplies, wetsuits & training. · In-store pick-up"
https://www.google.com/maps/place/Life+Time/data=!4m7!3m6!1s0x876c7d783977efe7:0x7082e262850c6ac8!8m2!3d39.7068537!4d-104.9324267!16s%2Fg%2F11frdsj9rv!19sChIJ5-93OXh9bIcRyGoMhWLignA,Life Time,3.6,240,Gym,"500 S Cherry St, Denver, CO 80246, United States","P349+P2 Denver, Colorado, USA",https://www.lifetime.life/locations/co/cherry-creek.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,+1 303-399-3050,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOAeod1i9ut9Gv7MqTwyR3JolRjqSuJtRz6VZrq=w408-h408-k-no,true,4 am–10 pm,4 am–10 pm,4 am–10 pm,4 am–10 pm,4 am–10 pm,5 am–9 pm,5 am–9 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-10-27T17:42:31.096Z,,
