placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes
https://www.google.com/maps/place/Prestigious+Property+Management/data=!4m7!3m6!1s0x88c340feed108b4b:0xe8786faccc5a9fd8!8m2!3d27.3059893!4d-82.5146266!16s%2Fg%2F1tfsnst4!19sChIJS4sQ7f5Aw4gR2J9azKxveOg,Prestigious Property Management,4.4,18,Property management company,"3120 Southgate Cir, Sarasota, FL 34239, United States","8F4P+94 Sarasota, Florida, USA",http://www.rentalsppm.com/,+1 941-365-6551,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l0ckh5dMCK8U46GuyMIomw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.91064&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:12:40.717Z,,
https://www.google.com/maps/place/Baruch+Home+Management+LLC/data=!4m7!3m6!1s0x69667a81c060d581:0x38526c33c113c488!8m2!3d27.3145572!4d-82.4881991!16s%2Fg%2F11x8pxktd5!19sChIJgdVgwIF6ZmkRiMQTwTNsUjg,Baruch Home Management LLC,5.0,3,Property management company,"2023 Arden Dr, Sarasota, FL 34232, United States","8G76+RP Sarasota, Florida, USA",http://www.baruchhomemanagement.com/,+1 941-321-2693,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9sN_wq5NsILb3-W1R2ffeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.47808&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:12:46.257Z,,
"https://www.google.com/maps/place/A+%26+R+Property+Management,+LLC/data=!4m7!3m6!1s0x88c341809810da47:0x4b46d2a426b8f88!8m2!3d27.304912!4d-82.5134465!16s%2Fg%2F11mcw0ltjl!19sChIJR9oQmIBBw4gRiI9rQipttAQ","A & R Property Management, LLC",5.0,8,Property management company,"3205 Southgate Cir #102, Sarasota, FL 34239, United States","8F3P+XJ Sarasota, Florida, USA",https://aandrpropertymgmt.managebuilding.com/,+1 941-909-6915,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMJ00QFTkgai9gQ0js9ql-5nD27-Fl8I3zfCSQd=w408-h510-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:12:51.829Z,,
"https://www.google.com/maps/place/10+Stars+Property+Management+Greater+Sarasota,+Bradenton+and+Siesta+Key/data=!4m7!3m6!1s0x88c34189a4b6aecf:0x5c6c0c4212dd13c1!8m2!3d27.3048361!4d-82.5146973!16s%2Fg%2F11vxsk5m28!19sChIJz662pIlBw4gRwRPdEkIMbFw","10 Stars Property Management Greater Sarasota, Bradenton and Siesta Key",4.7,13,Property management company,"3230 Southgate Cir #71, Sarasota, FL 34239, United States","8F3P+W4 Sarasota, Florida, USA",https://10starshomes.com/,+1 844-707-3773,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOmstk3oVTZiTLJ1Hp82dZSOygAEn5fYyYXl2sA=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:12:57.315Z,LGBTQ+ friendly,
https://www.google.com/maps/place/RoseBay+Rentals+and+Property+Management+Division/data=!4m7!3m6!1s0x88c3400d9f8abd3d:0x1d11a4f116512e6c!8m2!3d27.3169703!4d-82.5336566!16s%2Fg%2F11bz012t34!19sChIJPb2Knw1Aw4gRbC5RFvGkER0,RoseBay Rentals and Property Management Division,5.0,2,Property management company,"1815 S Osprey Ave, Sarasota, FL 34239, United States","8F88+QG Sarasota, Florida, USA",http://www.rosebayrentals.com/,+1 941-366-7673,Open ⋅ Closes 5 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YQZ6xg63511pPjP5vbyT7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.97556&pitch=0&thumbfov=100,true,9 am–5 am,9 am–5 am,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:13:02.698Z,,
https://www.google.com/maps/place/Jennette+Properties/data=!4m7!3m6!1s0x88c3401214941859:0x3accc7c768d373dd!8m2!3d27.3390753!4d-82.5352186!16s%2Fg%2F1t_wq45r!19sChIJWRiUFBJAw4gR3XPTaMfHzDo,Jennette Properties,3.4,65,Property management company,"1743 Fruitville Rd, Sarasota, FL 34236, United States","8FQ7+JW Sarasota, Florida, USA",http://www.jennetteproperties.com/,+1 941-953-6000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNRbxw_G7LAIBFN_mNINuBf0stkUF-osrlM7JF2=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:13:07.712Z,,
https://www.google.com/maps/place/Real+Property+Management+Suncoast/data=!4m7!3m6!1s0x88c339dfdebe22ad:0xf2260977ec408063!8m2!3d27.3516248!4d-82.4655234!16s%2Fg%2F11shlp195w!19sChIJrSK-3t85w4gRY4BA7HcJJvI,Real Property Management Suncoast,5.0,33,Property management company,"5250 17th St Ste.106, Sarasota, FL 34235, United States","9G2M+JQ Sarasota, Florida, USA",https://www.rpmsuncoast.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 941-309-1111,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNVQH0GhejkCgiX3WKQWNg5Tv_r1TZOPuOsBlxc=w408-h489-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:13:13.103Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Pesch+Property+Management+LLC/data=!4m7!3m6!1s0x88c33ff7c0e0a2d3:0xd086cd7527006cf!8m2!3d27.3700962!4d-82.5344238!16s%2Fg%2F11fsjffzqt!19sChIJ06LgwPc_w4gRzwZwUtdsCA0,Pesch Property Management LLC,4.8,12,Property management company,"1748 Independence Blvd, Sarasota, FL 34234, United States","9FC8+26 Sarasota, Florida, USA",https://peschpropertymanagement.godaddysites.com/,+1 941-600-9888,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP-11JN_Xe46KPrzEAhLUQ3MS2k2CKqP79zO0Ua=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:13:18.133Z,,
https://www.google.com/maps/place/Palms+to+Piers+%7C+Property+Management/data=!4m7!3m6!1s0x88c3406b699af437:0x728fe40e926a0846!8m2!3d27.3382699!4d-82.5389353!16s%2Fg%2F11y2cl5s89!19sChIJN_SaaWtAw4gRRghqkg7kj3I,Palms to Piers | Property Management,5.0,2,Property management company,"205 N Orange Ave #202, Sarasota, FL 34236, United States","8FQ6+8C Sarasota, Florida, USA",http://palmstopiers.com/,+1 941-301-8299,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X8p_YPRbrXFSpQMK1fjT_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.28928&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:13:23.224Z,,
https://www.google.com/maps/place/Happy+Home+Watch+of+Sarasota/data=!4m7!3m6!1s0x88c34142cc3dc489:0x86f550ef680ae64d!8m2!3d27.3325302!4d-82.5350603!16s%2Fg%2F11wg8_7m4y!19sChIJicQ9zEJBw4gRTeYKaO9Q9YY,Happy Home Watch of Sarasota,5.0,13,Property management company,"503 Ohio Pl, Sarasota, FL 34236, United States","8FM7+2X Sarasota, Florida, USA",http://happyhomewatchofsarasota.com/,+1 941-320-2541,"Open ⋅ Closes 6 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMa5u-myNI3V-6Ng5UkUikIilDUU1DbRCm07KtD=w408-h544-k-no,true,8:30 am–6 pm,8:30 am–6 pm,Closed,Closed,8:30 am–1 pm,8:30 am–6 pm,8:30 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:13:28.215Z,Identifies as women-owned,
https://www.google.com/maps/place/Casey+Condominium+Management/data=!4m7!3m6!1s0x6fd36bc7f5537d93:0x9386866f4ae42335!8m2!3d27.2908361!4d-82.53139!16s%2Fg%2F11tbz5rlrm!19sChIJk31T9cdr028RNSPkSm-GhpM,Casey Condominium Management,4.0,22,Property management company,"4370 S Tamiami Trl #102, Sarasota, FL 34231, United States","7FR9+8C Sarasota, Florida, USA",http://caseymanagement.com/,+1 941-922-3391,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npmwzMKj9CnU2kVACBTGmAqk3Ha1fSHVyteqYB3_TvTRsj4yOwfXB_JvCuOKRjrMdg-wGh3RthslR8CznLjLjkMFcbXzDxdq13HSOYS5BjbGTktK_3F_IhQwJA7nm2r4wlZ9Bk=w408-h725-k-no,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:13:33.398Z,,
"https://www.google.com/maps/place/ALL+FLORIDA+SERVICES+MANAGEMENT,+INC./data=!4m7!3m6!1s0x88c3408f569697bd:0xec312a34416cb40c!8m2!3d27.3368894!4d-82.5126672!16s%2Fg%2F1hc1vn18v!19sChIJvZeWVo9Aw4gRDLRsQTQqMew","ALL FLORIDA SERVICES MANAGEMENT, INC.",3.7,3,Property management company,"2831 Ringling Blvd #101A, Sarasota, FL 34237, United States","8FPP+QW Sarasota, Florida, USA",https://allflservices.com/,+1 941-366-7466,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqigPJaJ32EB69Uxb3uKuyzAutRm-i8hAeHLbtEN89VG514fIZSvWriItgH81mu_2hkGM6PwjOi_rMXI4xbxQ__qnol6i4VXj4hgowJyLAprFLRkaM0u0rfX2-Ux2RlWALQn5xX=w408-h271-k-no,true,9 am–2 pm,Closed,Closed,Closed,9 am–2 pm,9 am–2 pm,9 am–2 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:13:38.245Z,,
https://www.google.com/maps/place/ICORR+Properties/data=!4m7!3m6!1s0x88c340119c282aff:0xfecf06fa5e5b3b3d!8m2!3d27.3361443!4d-82.5464338!16s%2Fg%2F1tvm3k9l!19sChIJ_yoonBFAw4gRPTtbXvoGz_4,ICORR Properties,4.0,11,Property management company,"2 N Tamiami Trl #710, Sarasota, FL 34236, United States","8FP3+FC Sarasota, Florida, USA",https://icorr.com/,+1 941-954-2300,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNTfFm0xKTJTMRYd1ixnvLVCzcQM9pyadmBjV0-=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:13:43.124Z,,
https://www.google.com/maps/place/All+County+Property+Management+Pros/data=!4m7!3m6!1s0x88c33f963c2c5271:0x760866e78627581a!8m2!3d27.2697063!4d-82.4860192!16s%2Fg%2F1th7npmv!19sChIJcVIsPJY_w4gRGlgnhudmCHY,All County Property Management Pros,4.5,147,Property management company,"4159 Clark Rd, Sarasota, FL 34233, United States","7G97+VH Sarasota, Florida, USA",https://www.allcountypros.com/,+1 941-404-2711,Closes soon ⋅ 4 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=af68-psnMsHGg6z1Dqb1OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.50128&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:13:48.612Z,,
https://www.google.com/maps/place/Trusted+Neighbor+Home+Watch+Services/data=!4m7!3m6!1s0x88c341373e33d297:0xf2778fef9c95f8b2!8m2!3d27.343591!4d-82.4992631!16s%2Fg%2F11h7z6y519!19sChIJl9IzPjdBw4gRsviVnO-Pd_I,Trusted Neighbor Home Watch Services,5.0,39,Property management company,"POBOX #51662, 935 N Beneva Rd, Sarasota, FL 34232, United States","8GV2+C7 Sarasota, Florida, USA",http://www.trusted-neighbor.com/,+1 305-942-3650,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNiHlM4TdNUOzlgCxBiSIWF2dKRoOIUMZMwas30=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,10 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:13:53.797Z,,
https://www.google.com/maps/place/Stringer+Management+Inc/data=!4m7!3m6!1s0x88c3417ed7cfb4a3:0x502c651797c5e711!8m2!3d27.2608419!4d-82.5158838!16s%2Fg%2F1tdcmrsp!19sChIJo7TP135Bw4gREefFlxdlLFA,Stringer Management Inc,3.9,123,Property management company,"6524 Superior Ave, Sarasota, FL 34231, United States","7F6M+8J Sarasota, Florida, USA",https://stringermanagement.com/,+1 941-922-4959,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no46JQxv5ZlKV3D117xD7eb9NgTiXiChrORcRnQ7S0e5lDCd5awQTQcVDxw-rDao1Sa8v9urU-AnL1qVhNQUFxxtuTBtCWvbKs2BW_awzb_ozg-xkxjt9yX8UFOaMWdoKYtQI-0xw=w408-h285-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Open 24 hours,Open 24 hours,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:13:58.744Z,Identifies as women-owned,
https://www.google.com/maps/place/Laurel+Park+Management+Inc/data=!4m7!3m6!1s0x88c3406f26ff19a1:0x4612c7aab49e1635!8m2!3d27.3333153!4d-82.5319121!16s%2Fg%2F1tf3256x!19sChIJoRn_Jm9Aw4gRNRaetKrHEkY,Laurel Park Management Inc,5.0,2,Property management company,"324 Julia Pl, Sarasota, FL 34236, United States","8FM9+86 Sarasota, Florida, USA",http://laurelparkmanagement.wordpress.com/,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqMYOOWMhZPdx1eUJqwhQ5iQ1FwbrtOdxImAX3rDwzMhbcl45QSDOf3dPaYhZRPuwfuDwRA3g2CnYBtFNI1aNjEQn2EXHphGpq-d0uTn5EgptFRhTQpzS9GpnCMsbHVpnbUytmC=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:14:01.638Z,,
"https://www.google.com/maps/place/Mount+Vernon+Property+Management,+Inc/data=!4m7!3m6!1s0x88c338b11e363931:0xa5048bcb6a63dee1!8m2!3d27.2719446!4d-82.4877396!16s%2Fg%2F1vzv4fz_!19sChIJMTk2HrE4w4gR4d5jasuLBKU","Mount Vernon Property Management, Inc",4.0,21,Property management company,"5602 Marquesas Cir #102, Sarasota, FL 34233, United States","7GC6+QW Sarasota, Florida, USA",http://www.mountvernonpm.com/,+1 941-957-4663,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP5WmGBGBkfLjB9QMeXBifMgE4UdNkmojhKbxem=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-09-25T19:14:06.809Z,,
