placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Pivot+CPAs/data=!4m7!3m6!1s0x88e449d6093d99d5:0x1c375b2049970470!8m2!3d30.2455692!4d-81.3896102!16s%2Fg%2F1tfrsr6w!19sChIJ1Zk9CdZJ5IgRcASXSSBbNxw,Pivot CPAs,4.3,6,Tax preparation service,"238 Ponte Vedra Park Dr #201, Ponte Vedra Beach, FL 32082, United States","6JW6+65 Ponte Vedra Beach, Florida, USA",http://www.pivotcpas.com/,+1 904-280-2053,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNVeEG9qE_0SLLhT7c7HXIoXpOQ-P6zkPH8kp_v=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:55:17.808Z,,
"https://www.google.com/maps/place/Sizemore+%26+Associates,+CPA%27s+PLLC/data=!4m7!3m6!1s0x88e437b9950299d3:0x8af49bf33cfb90bc!8m2!3d30.199189!4d-81.38093!16s%2Fg%2F11f716wxj5!19sChIJ05kClbk35IgRvJD7PPOb9Io","Sizemore & Associates, CPA's PLLC",,,Certified public accountant,"822 Jimmy Buffett Mem Hwy #310, Ponte Vedra Beach, FL 32082, United States","5JX9+MJ Ponte Vedra Beach, Florida, USA",https://www.firstcoastcpa.com/,+1 904-334-4651,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pbaK90bbeNJ-wPuDhvoSOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.94497&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:55:20.145Z,,
https://www.google.com/maps/place/RW+Wealth/data=!4m7!3m6!1s0x88e437aa5b069eb3:0x47bcd546332d390a!8m2!3d30.2000743!4d-81.3806483!16s%2Fg%2F1tqnmf_y!19sChIJs54GW6o35IgRCjktM0bVvEc,RW Wealth,5.0,2,Financial advisor,"818 A1A N UNIT 100, Ponte Vedra Beach, FL 32082, United States","6J29+2P Ponte Vedra Beach, Florida, USA",https://www.rwwealth.com/,+1 904-280-0771,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMarYpqL4end01rhofRCgZA3whGPS1Xb0cCKg7e=w408-h271-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:55:24.562Z,,
"https://www.google.com/maps/place/Timothy+H.+Myers,+CPA/@30.176292,-81.3826503,17z/data=!3m1!4b1!4m6!3m5!1s0x88e4371fece73f09:0x307d065c98e46dbf!8m2!3d30.176292!4d-81.3826503!16s%2Fg%2F1tfcv0t5","Timothy H. Myers, CPA",,,Accountant,"132 Bouganvilla Dr, Ponte Vedra Beach, FL 32082, United States","5JG8+GW Ponte Vedra Beach, Florida, USA",http://www.forensiccpa.net/,+1 904-273-4675,Closed ⋅ Opens 9 am Mon,,,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:55:31.129Z,,
"https://www.google.com/maps/place/Hal+Ringeisen,+CPA/data=!4m7!3m6!1s0x88e437aa50bb26cf:0x7dade3d973f0f3c5!8m2!3d30.2003403!4d-81.3807857!16s%2Fg%2F1ptxyphrj!19sChIJzya7UKo35IgRxfPwc9njrX0","Hal Ringeisen, CPA",,,Accountant,"818 Jimmy Buffett Mem Hwy, Ponte Vedra Beach, FL 32082, United States","6J29+4M Ponte Vedra Beach, Florida, USA",http://rwwealth.com/,+1 904-280-0771,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2b2SqisElj5eMUAvXyOEDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.312225&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:55:33.554Z,,
https://www.google.com/maps/place/Hutchens+Jr+James+G+CPA/data=!4m7!3m6!1s0x88e436e9f717cf51:0x31f75559d4e1908f!8m2!3d30.1771247!4d-81.4001155!16s%2Fg%2F1tdw8wrc!19sChIJUc8X9-k25IgRj5Dh1FlV9zE,Hutchens Jr James G CPA,,,Accountant,"106 Canal Blvd, Ponte Vedra Beach, FL 32082, United States","5HGX+RX Ponte Vedra Beach, Florida, USA",,+1 904-280-1228,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PfLtsby9dsAU8kY_xBj3cA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.27761&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:55:37.888Z,,
https://www.google.com/maps/place/RMJR+Tax+and+Accounting/data=!4m7!3m6!1s0x88e449dc9b58a0e3:0x83c2ec101f3532ed!8m2!3d30.248155!4d-81.3895585!16s%2Fg%2F11h579lgj_!19sChIJ46BYm9xJ5IgR7TI1HxDswoM,RMJR Tax and Accounting,5.0,1,Tax preparation service,"220 Ponte Vedra Park Dr, Ponte Vedra Beach, FL 32082, United States","6JX6+75 Ponte Vedra Beach, Florida, USA",https://www.rmjr-tax-accounting.com/ponte-vedra-beach-fl,+1 904-285-0100,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H-dncuKDzhJrapALCADF8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.4073157&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:55:42.207Z,,
"https://www.google.com/maps/place/Kevin+G+Rhoad+CPA,+PA/data=!4m7!3m6!1s0x88e4330d00692b8f:0xb0d7cf75808476d7!8m2!3d30.0861516!4d-81.4556487!16s%2Fg%2F11qbj37h50!19sChIJjytpAA0z5IgR13aEgHXP17A","Kevin G Rhoad CPA, PA",5.0,22,Certified public accountant,"1139 Eddystone Ln, Ponte Vedra Beach, FL 32081, United States","3GPV+FP Ponte Vedra Beach, Florida, USA",https://kevinrhoadcpa.com/,+1 904-343-7710,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kRgqVCxTfbYNN4u-pG9_yQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.83875&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:55:46.758Z,,
"https://www.google.com/maps/place/Owen+E.+McCafferty,+CPA,+Inc./data=!4m7!3m6!1s0x88e44a15cb8c779d:0xccd8988e8e350fb7!8m2!3d30.2074102!4d-81.3841122!16s%2Fg%2F1tfzn4j8!19sChIJnXeMyxVK5IgRtw81jo6Y2Mw","Owen E. McCafferty, CPA, Inc.",,,Accountant,"5000 Sawgrass Village Cir UNIT 31, Ponte Vedra Beach, FL 32082, United States","6J48+X9 Ponte Vedra Beach, Florida, USA",https://www.oemcpa.com/,+1 904-992-1099,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nEdLedxkWjdF1eWi3e06zA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.754406&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:55:49.263Z,,
"https://www.google.com/maps/place/Ross+Hughes+%26+Associates,+CPAs,+PLLC/data=!4m7!3m6!1s0x88e5c98380f02173:0x339430cbd5c3b9e1!8m2!3d30.2619971!4d-81.5581027!16s%2Fg%2F1tfvj0bk!19sChIJcyHwgIPJ5YgR4bnD1cswlDM","Ross Hughes & Associates, CPAs, PLLC",4.8,16,Tax preparation service,"4540 Southside Blvd STE 601, Jacksonville, FL 32216, United States","7C6R+QQ Secret Cove, Jacksonville, FL, USA",http://www.rosshughescpa.com/,+1 904-641-6288,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PLN0V8_Gw0pFBvhpbyJKeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.0875&pitch=0&thumbfov=100,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:55:53.736Z,,
"https://www.google.com/maps/place/LKP+Group+CPA%27s,+PLLC+-+Certified+Public+Accountants/data=!4m7!3m6!1s0x88e5ca128f45afcd:0xe4758e364d634aa7!8m2!3d30.2515204!4d-81.5556777!16s%2Fg%2F1tcx7v4m!19sChIJza9FjxLK5YgRp0pjTTaOdeQ","LKP Group CPA's, PLLC - Certified Public Accountants",4.7,13,Certified public accountant,"8833 Perimeter Park Blvd STE 504, Jacksonville, FL 32216, United States","7C2V+JP Secret Cove, Jacksonville, FL, USA",http://www.lkpgroupcpa.com/,+1 904-694-4272,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wUvZyZPwCwq6kAhMpFmpRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.86728&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:55:58.167Z,,
"https://www.google.com/maps/place/Monakey+%26+Co.,+CPAs/data=!4m7!3m6!1s0x88e5cee913264e39:0x55ed25f2acbf47f7!8m2!3d30.142269!4d-81.6314553!16s%2Fg%2F1tdzb73r!19sChIJOU4mE-nO5YgR90e_rPIl7VU","Monakey & Co., CPAs",4.6,10,Certified public accountant,"12443 San Jose Blvd STE 301, Jacksonville, FL 32223, United States","49R9+WC Southside, Jacksonville, FL, USA",http://www.monakeycpa.com/,+1 904-262-2661,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-npf0eC0boRkCvSKFQSVzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.2353&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:56:02.607Z,,
"https://www.google.com/maps/place/Graci+Tax+%26+Accounting,+PA/data=!4m7!3m6!1s0x88e5c97216015555:0x4f20da02842d36d1!8m2!3d30.2036958!4d-81.6209739!16s%2Fg%2F11g8yl5w2c!19sChIJVVUBFnLJ5YgR0TYthALaIE8","Graci Tax & Accounting, PA",4.6,22,Certified public accountant,"3430 Kori Rd # 5, Jacksonville, FL 32257, United States","693H+FJ Beauclerc, Jacksonville, FL, USA",http://www.gracitax.com/,+1 904-262-8383,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jgH9aCgLklaYq93SjTTSjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.92264&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:56:06.970Z,,
"https://www.google.com/maps/place/Beaches+Accountant/@30.1807597,-81.3797665,17z/data=!3m1!4b1!4m6!3m5!1s0x88e437aa71474211:0x3e2df57d2f669cad!8m2!3d30.1807597!4d-81.3797665!16s%2Fg%2F11zjm_lkck",Beaches Accountant,,,Bookkeeping service,"137 Azalea Point Dr N, Ponte Vedra Beach, FL 32082, United States","5JJC+83 Ponte Vedra Beach, Florida, USA",https://www.beachesaccountant.com/,+1 904-242-6755,"Closed ⋅ Opens 9 am Mon

Updated by this business 1 week ago",,,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:56:13.475Z,,
"https://www.google.com/maps/place/Redwood+Tax+%26+Accounting,+LLC/data=!4m7!3m6!1s0x88e449b3c58db55f:0x131163d902a57f10!8m2!3d30.2749029!4d-81.3883141!16s%2Fg%2F11b5yxrvm_!19sChIJX7WNxbNJ5IgREH-lAtljERM","Redwood Tax & Accounting, LLC",5.0,3,Certified public accountant,"240 14th Ave S, Jacksonville Beach, FL 32250, United States","7JF6+XM Jacksonville Beach, Florida, USA",http://redwoodtaxandaccounting.com/,+1 904-536-0673,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q1R8fvXS4TOuqUF5e4YGVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.2136&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:56:17.864Z,,
"https://www.google.com/maps/place/Hank+Watson,+CPA+%28Henrietta+Watson,+CPA%29/data=!4m7!3m6!1s0x88e449d2ac156ce7:0x6a5cb4e8acdfaf62!8m2!3d30.2963958!4d-81.3912993!16s%2Fg%2F11k679knpc!19sChIJ52wVrNJJ5IgRYq_frOi0XGo","Hank Watson, CPA (Henrietta Watson, CPA)",5.0,2,Certified public accountant,"814 1st St N, Jacksonville Beach, FL 32250, United States","7JW5+HF Jacksonville Beach, Florida, USA",,+1 904-234-8221,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sej9FF4YHOaRktAAvXFaNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.0282&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:56:22.390Z,,
https://www.google.com/maps/place/Next+Level+CPA/data=!4m7!3m6!1s0x88e5cea3164e5257:0x960ed7264addfce8!8m2!3d30.2461676!4d-81.5345097!16s%2Fg%2F1tdkyhlg!19sChIJV1JOFqPO5YgR6PzdSibXDpY,Next Level CPA,5.0,29,Certified public accountant,"5011 Gate Pkwy building 100 suite 100, Jacksonville, FL 32256, United States","6FW8+F5 Deerwood, Jacksonville, FL, USA",https://www.nextlevelcpa.co/,+1 904-977-8855,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNdkLOBweZL0AOxs8ourHhoxM6Dq9QSKRD8NnTN=w408-h408-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:56:26.841Z,,
https://www.google.com/maps/place/Straight+Talk+CPAs/data=!4m7!3m6!1s0x86e0a19011bea5e1:0xabde062cfaa46943!8m2!3d28.3117904!4d-81.722611!16s%2Fg%2F11wtgvwgt7!19sChIJ4aW-EZCh4IYRQ2mk-iwG3qs,Straight Talk CPAs,,,Certified public accountant,,,https://www.straighttalkcpas.com/locations/jacksonville-fl,+1 732-566-3660,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNYest82aCSIdR8Gx2uFHqAaw_m079k1oKe3hFs=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-19T15:56:31.250Z,,
