placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info
https://www.google.com/maps/place/Rochester+Chevrolet+Service/data=!4m7!3m6!1s0x87f75f885388ebd9:0x108c70187d06eb37!8m2!3d44.0060285!4d-92.476566!16s%2Fg%2F11hpvft3v9!19sChIJ2euIU4hf94cRN-sGfRhwjBA,Rochester Chevrolet Service,4.6,62,Car repair and maintenance service,,"1000 12th St SW, Rochester, MN 55902, United States","2G4F+C9 Rochester, Minnesota, USA",https://www.rochestermotorcarschevrolet.com/service?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=rochester_chevrolet_cadillac_service&utm_content=listing,+1 507-285-4782,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweos03Fctq72IucQ6EM3z2y8Nc4rMje5QYctDtpRK0eYiklGEs7F1JdOFasGenNxbul0hRTLPlDOS8AB59C53lLcW3dhyB3NRPlWTE4FfXIl5DKhQ55G7K0iQCuY2ZEit9mK3vQ-=w408-h306-k-no,true,6:45 am–6 pm,6:45 am–6 pm,6:45 am–6 pm,6:45 am–6 pm,6:45 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:33:37.621Z,
https://www.google.com/maps/place/The+Brake+Shop/data=!4m7!3m6!1s0x87f75f5f91524941:0x88e9507a9c884e17!8m2!3d44.0110345!4d-92.4614394!16s%2Fg%2F113k7yjwy!19sChIJQUlSkV9f94cRF06InHpQ6Yg,The Brake Shop,4.4,16,Car repair and maintenance service,,"981 1st Ave SE, Rochester, MN 55904, United States","2G6Q+CC Rochester, Minnesota, USA",http://csctowingrochester.com/,+1 507-289-8344,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweryQ4ubH-r2xy0q9pUxqRvbVqdSvMwwsis51PbU3uVDpkj4zoh_YMZ14BQzJF8mgK57AHAygUKDWTdObEa5F64FDvlQyEvQL4G48Df6-MM2UXpi_z2nqWDuqVIwD655xlpQvxpDtg=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:33:41.879Z,
https://www.google.com/maps/place/Auto+Xcessories/data=!4m7!3m6!1s0x87f742efe8300001:0x5a9851bd3896801!8m2!3d44.1026457!4d-92.6005947!16s%2Fg%2F11y2cl78f8!19sChIJAQAw6O9C94cRAWiJ0xuFqQU,Auto Xcessories,5.0,39,Auto parts store,,"7101 80th Ave NW, Byron, MN 55920, United States","493X+3Q Byron, Minnesota, USA",http://auto-xcessories.com/,+1 507-272-1347,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerU0gCXBJIN0PupqYISnG2eZPK-xPy4tDfMHCdMCrnuiW2DJ1Q91OZDYqvBmKlt5zFEgJmPr6CaUn1NDz2Iehi3X1BWUTo_m50rtFPh8l0OFKrnORTwd2Q-rX1JCv5uDioG8fhsJjEvF04=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:33:46.318Z,
https://www.google.com/maps/place/Kasson+Car+Care/data=!4m7!3m6!1s0x87f740f7eb2d32d1:0x62fc213f5ba26323!8m2!3d44.0239176!4d-92.7492116!16s%2Fg%2F12634912h!19sChIJ0TIt6_dA94cRI2OiWz8h_GI,Kasson Car Care,4.4,60,Auto repair shop,,"508 1st Ave SW, Kasson, MN 55944, United States","27F2+H8 Kasson, Minnesota, USA",,+1 507-634-2277,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nZQRtL_2HgYJEq5zhmcL4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.1574&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:33:51.023Z,
https://www.google.com/maps/place/DISCOUNT+TIRE+PARKING+LOT/data=!4m7!3m6!1s0x87f7593c6c773b93:0xbf4e60400c71beec!8m2!3d43.9557111!4d-92.4692926!16s%2Fg%2F11kbmydxfc!19sChIJkzt3bDxZ94cR7L5xDEBgTr8,DISCOUNT TIRE PARKING LOT,5.0,2,Parking lot,,"Rochester, MN 55904, United States","XG4J+77 Rochester, Minnesota, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ohiPYxCeU0JHHzwBmmWpjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.84546&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:33:53.471Z,
https://www.google.com/maps/place/Sam%27s+Club+Tire+%26+Battery/data=!4m7!3m6!1s0x87f7609a50964e4d:0x19d0a2166569799f!8m2!3d44.0764638!4d-92.5126558!16s%2Fg%2F11f01t81kg!19sChIJTU6WUJpg94cRn3lpZRai0Bk,Sam's Club Tire & Battery,3.6,10,Tire shop,· In-store shopping · Kerbside pickup,"3410 55th St NW, Rochester, MN 55901, United States","3FGP+HW Rochester, Minnesota, USA",https://www.samsclub.com/club/6427-rochester-mn/tires,+1 507-281-8355,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMjEKm0I-j22FaZvf5UqcR9lfWG6wgzbbzgYRZjRvCXdpFOP2_KTdRB9-b3x1ZOFQN5K2j_my7mWkixDr5WmOdnah0KkQTlQktwhHE7Z6velEm6jIuO0pvSwehdSamLeilIEnZ=w408-h408-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,10 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:33:57.844Z,
https://www.google.com/maps/place/Tri-State+Towing+%26+Recovery/data=!4m7!3m6!1s0x87f9e1ff6db2cc67:0x4119af513a4e7957!8m2!3d44.0346753!4d-92.4915826!16s%2Fg%2F11f_d7_4y3!19sChIJZ8yybf_h-YcRV3lOOlGvGUE,Tri-State Towing & Recovery,4.7,282,Towing service,,"1131 Valleyhigh Dr NW, Rochester, MN 55901, United States","2GM5+V9 Rochester, Minnesota, USA",https://www.tstrmn.com/,+1 507-272-1176,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepeNbPk1XqtVEvAi4QU_MKBg9DGmWJU7Sl5uyo_1_bE9DpFuLyvwjXI6JEomafViKfPks_Bz6kimahZgsB14IoKgV_x8qHfa4-SpqhlpOY4pw8w83-n7iLeQDas0-a-vnxW3PnX=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:02.232Z,
https://www.google.com/maps/place/Hoff+Auto+Repair/data=!4m7!3m6!1s0x87f740fe04e27c77:0xf94c4368ae725e0c!8m2!3d44.0208526!4d-92.7387286!16s%2Fg%2F113hs0k5v!19sChIJd3ziBP5A94cRDF5yrmhDTPk,Hoff Auto Repair,4.8,48,Auto repair shop,,"704 7th St Cir, Kasson, MN 55944, United States","27C6+8G Kasson, Minnesota, USA",,+1 507-634-4633,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NDPvJ9EdzcQ50CK-eWrrAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.436783&pitch=0&thumbfov=100,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:06.505Z,
https://www.google.com/maps/place/Subaru+of+Rochester/data=!4m7!3m6!1s0x87f7587f4b48622d:0x21585755d1307cf4!8m2!3d43.9516746!4d-92.4608781!16s%2Fg%2F11dx9gkpcx!19sChIJLWJIS39Y94cR9Hww0VVXWCE,Subaru of Rochester,4.7,1702,Subaru dealer,· In-store shopping · In-store pick-up · Delivery,"4840 Maine Ave SE, Rochester, MN 55904, United States","XG2Q+MJ Rochester, Minnesota, USA",https://www.subaruofrochestermn.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,+1 507-285-4777,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXN9jhVkAMJA2h7Ym6yAM3iEDzTPhzBxK-1fsR2NtKdYCwuTdnb-kFSRr93Y4EPMx0TnIJUomFSKNdIHJSoIoN0SArW9Ieee3RznNzJAZd3eT7j9PoRFO7o7_m4kGlDtjFutoTNfWy3eI=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:11.135Z,
https://www.google.com/maps/place/Kuehn+Motor+Company/data=!4m7!3m6!1s0x87f760868a8185a1:0x68bf1fe5f215d8c7!8m2!3d44.0756166!4d-92.5046229!16s%2Fg%2F1jkylcnsp!19sChIJoYWBioZg94cRx9gV8uUfv2g,Kuehn Motor Company,4.8,784,Used car dealer,· Delivery,"5020 US-52, Rochester, MN 55901, United States","3FGW+65 Rochester, Minnesota, USA",https://www.kuehnmotors.com/,+1 507-282-7700,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwW5_u0LBw8Kqu3jDeOVID9v3cEvZJ5dDBZXsOTeHs1A9IbZP73cSHxe2pwtV29imawuevmw7qvhlBDXfemDkdsh2USQD5m6Of3WcnjHN2JF_iLTaItdnPeoOobx4ANXQVfziW7A=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:15.749Z,
https://www.google.com/maps/place/Rochester+Toyota+Service/data=!4m7!3m6!1s0x87f7588141cc32e5:0x9752abc3dd2b7944!8m2!3d43.9591856!4d-92.4640596!16s%2Fg%2F11g9qf7qh_!19sChIJ5TLMQYFY94cRRHkr3cOrUpc,Rochester Toyota Service,4.3,104,Auto repair shop,,"4365 Canal Pl SE, Rochester, MN 55904, United States","XG5P+M9 Rochester, Minnesota, USA",https://www.rochestertoyota.com/service.aspx?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=rochester_toyota_service&utm_content=listing,+1 507-286-1200,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5hFQ5jGbTiiM1j7TXZIZBl2ryUQVChdc9QPckpHh-_-WDqDiYrqtib6Qg5PgZMye418qYQs41hMj-qG6RdvxeagZicirnI__rj_evWsUBVVjLkUCRVtqvuisviTk4rOau3Uof=w408-h306-k-no,true,6:45 am–6 pm,6:45 am–6 pm,6:45 am–6 pm,6:45 am–6 pm,6:45 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:20.238Z,
https://www.google.com/maps/place/Pulver+Towing/data=!4m7!3m6!1s0x87f760ecdf862e6f:0xa5adcf8a5f725362!8m2!3d44.0885734!4d-92.5124969!16s%2Fg%2F11j1j6lmfh!19sChIJby6G3-xg94cRYlNyX4rPraU,Pulver Towing,3.8,102,Towing service,,"6077 Rome Cir NW, Rochester, MN 55901, United States","3FQQ+C2 Rochester, Minnesota, USA",https://pulvertowing.com/?utm_source=omg-gbp&utm_medium=webclick,+1 507-282-3851,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohwLmdrfJXBA136jtP5WVrk5LpekAR8kVK0Mf7noUspZS2YBbCmXQZfFz2uPMMekd4XtuhYtew_Iu6GeKIH8yv5fS-TqCDdXPF2W_UeuGgfAFBP_qCsoAwDQytQg2GBBpeZNTR=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:24.652Z,
https://www.google.com/maps/place/Rapid+Roadside+%26+Repair/data=!4m7!3m6!1s0x87f75f72a31332b5:0x45a5c9b8ce2ca410!8m2!3d43.9939016!4d-92.4566206!16s%2Fg%2F1tm8l480!19sChIJtTITo3Jf94cREKQszrjJpUU,Rapid Roadside & Repair,4.7,1429,Towing service,,"411 20th St SE, Rochester, MN 55904, United States","XGVV+H9 Rochester, Minnesota, USA",http://www.rapidroadside507.com/,+1 507-517-1354,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerDG0qoIoZoJi6-m8-3xmkwJOJn5nfzZR7Sxz6cX6hz8YFIv_A_OJVO-xzG63IOm2oGeeCjJ157HvsV7C0ciGOl9-8lEs1dkXbxLod_OjFw-_ZnIi2TbpdyeLJ-9laukvQnMt5Q=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:29.213Z,
https://www.google.com/maps/place/Byron+Pet+Clinic/data=!4m7!3m6!1s0x87f742e2294236a7:0x4fd3df5cb73cb5f5!8m2!3d44.0293445!4d-92.6438884!16s%2Fg%2F126192tvf!19sChIJpzZCKeJC94cR9bU8t1zf008,Byron Pet Clinic,4.7,124,Veterinarian,,"25 Frontage Rd NE, Byron, MN 55920, United States","29H4+PC Byron, Minnesota, USA",http://www.byronpetclinic.com/,+1 507-775-6738,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertO651GvecXZNFxunpFYUzkK2Fz1BCNO_9XkHBRs713bHymXE_KeKVaijbOpIsUlaTCI7eE2duT3u5KoVFp_lGTY5fIb-c0KkSYRGT-OcYExpEFUo5mNz5s3q224ckfGTRuTxl=w428-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:33.931Z,
https://www.google.com/maps/place/Valvoline+Instant+Oil+Change/data=!4m7!3m6!1s0x87f75f35d687dd69:0x8ae8b12d1c1da420!8m2!3d44.06617!4d-92.51118!16s%2Fg%2F11ll5yzncq!19sChIJad2H1jVf94cRIKQdHC2x6Io,Valvoline Instant Oil Change,4.6,160,Oil change service,,"3223 41st St NW, Rochester, MN 55901, United States","3F8Q+FG Rochester, Minnesota, USA",https://store.vioc.com/mn/rochester/3223-41st-street-northwest?utm_source=google&utm_medium=local&utm_campaign=localsearch,+1 507-424-3026,"Open · Closes 7 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1xiSN78niVkFWnktTtg0r6U3iJLvdLECM5tYfgE8h1aCY-5GTI5SLqVd6v36UxXI0IAX6eEubPjQa_Yhb1vVR4ogapzJNgC-4evep7qQqI64Ol0vcqO6OG751Qc1IwLzsr8ijYFkhblaQ=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:38.582Z,
https://www.google.com/maps/place/Walmart+Auto+Care+Center/data=!4m7!3m6!1s0x87f7609079f6f409:0x1d1e300768f3a3b5!8m2!3d44.0771302!4d-92.5114384!16s%2Fg%2F11xbgpm6v!19sChIJCfT2eZBg94cRtaPzaAcwHh0,Walmart Auto Care Center,3.2,94,Oil change service,,"3400 55th St NW, Rochester, MN 55901, United States","3FGQ+VC Rochester, Minnesota, USA",https://www.walmart.com/store/1971-rochester-mn/auto-care-center/?veh=seo_loc,+1 507-535-7473,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhiIeRpCcu8B0kQLInj9jBLy_CrOrXKnJDXWOVl75TRogEEQQuaxop3_7a0ikAndQyo7lSSQi2QjTKgeo0zQjjH2qQ_LSURtc62sTnU-rNmXHuCOjUYdgIaZXNcj2JU3V5Hccj=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:43.278Z,
https://www.google.com/maps/place/Rochester+Cycling/data=!4m7!3m6!1s0x87f75fa010a6e7b3:0x303259257af9950b!8m2!3d44.0318352!4d-92.4808951!16s%2Fg%2F1tvgvxh7!19sChIJs-emEKBf94cRC5X5eiVZMjA,Rochester Cycling,4.9,265,Bicycle store,· In-store shopping · In-store pick-up,"1211 7th St NW, Rochester, MN 55901, United States","2GJ9+PJ Rochester, Minnesota, USA",https://cycling-fitness.com/,+1 507-289-7410,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerSf_co25FTXymWMvTcwEUnx8zcIoG5lTWMo8hIm6pP1oE01-fAissyQDabj45Sr61W67QSpi9E4MrO_LrDZ3z6nGUwcfUX6OyZTfcbJ0PDbtJgWLVxKIMTmgyYM6-C-sDq8S3h=w493-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:47.717Z,
https://www.google.com/maps/place/Bicycle+Sports/data=!4m7!3m6!1s0x87f75f0b064f73d5:0x8dbd6a3dd1526988!8m2!3d44.0281755!4d-92.4825386!16s%2Fg%2F1v9gw0kr!19sChIJ1XNPBgtf94cRiGlS0T1qvY0,Bicycle Sports,4.4,117,Bicycle store,· In-store shopping · In-store pick-up,"1400 5th Pl NW, Rochester, MN 55901, United States","2GH8+7X Rochester, Minnesota, USA",http://www.bicyclesportsinc.com/,+1 507-281-5007,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweopZubqlLzwycybGepMrRgbccpB2Svfq3-f5CCWTIVadOD0CQXSlz3Fd0FgEjPDCuWzYcIOC8rDeDB93zexmELhGUm0kFS9bmGv4IdpfCvwJpGCCyWQzx7fRoaAoDS7As4knofiqg=w408-h240-k-no-pi0-ya180-ro0-fo100,true,10 am–6 pm,10 am–7 pm,Closed,10 am–7 pm,10 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:52.051Z,LGBTQ+ friendly
https://www.google.com/maps/place/Valvoline+Instant+Oil+Change/data=!4m7!3m6!1s0x87f760908ce47c3f:0x599b123708d4b48!8m2!3d44.07916!4d-92.51271!16s%2Fg%2F1tj5lqjy!19sChIJP3zkjJBg94cRSEuNcCOxmQU,Valvoline Instant Oil Change,4.2,383,Oil change service,,"3370 55th St NW, Rochester, MN 55901, United States","3FHP+MW Rochester, Minnesota, USA",https://store.vioc.com/mn/rochester/3370-55th-st-nw?utm_source=google&utm_medium=local&utm_campaign=localsearch,+1 507-252-1655,"Open · Closes 7 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepuFpNMoxcWnPIXw-qqrPsKs50yyz-1msdkJ_Qc84CnfrGfGG3Y6MrrHISfan0CrzbWFXiaDRz9wG481ok0wNWAExLL6YliukqGTCtKfgMCcI2p0scbNh8n77fXhj90-1n9qwFAyBlhcss=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-03-23T15:34:56.703Z,
https://www.google.com/maps/place/Jorgenson+Tire+Services/data=!4m7!3m6!1s0x87f73dd833ef33d7:0xd6e649d2a8ab2f52!8m2!3d44.0325233!4d-92.8596645!16s%2Fg%2F1tpbcjwj!19sChIJ1zPvM9g994cRUi-rqNJJ5tY,Jorgenson Tire Services,4.9,17,Tire shop,,"301 Hwy St W, Dodge Center, MN 55927, United States","24MR+24 Dodge Center, Minnesota, USA",http://jorgenson-services.keeq.io/,+1 507-374-6426,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gc6BEW7n-wSUMDNhD63tPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.7782&pitch=0&thumbfov=100,false,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-03-23T15:35:08.318Z,
https://www.google.com/maps/place/Ed%27s+Affordable+Auto+Repair/data=!4m7!3m6!1s0x87f73e80799690e7:0x339dcb48f5b3cb08!8m2!3d44.0224742!4d-92.8552237!16s%2Fg%2F1tfscdm6!19sChIJ55CWeYA-94cRCMuz9UjLnTM,Ed's Affordable Auto Repair,4.5,26,Auto repair shop,,"15 S St SW, Dodge Center, MN 55927, United States","24CV+XW Dodge Center, Minnesota, USA",,+1 507-374-9501,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NYiNiVpUh3LioqScGLnhtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.53085&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-03-23T15:35:12.617Z,
https://www.google.com/maps/place/Apex+Pro+Auto+Care/data=!4m7!3m6!1s0x87f73d7da0b22429:0xc01045ff91e70d64!8m2!3d44.0279185!4d-92.8595966!16s%2Fg%2F11tk0jyqdv!19sChIJKSSyoH0994cRZA3nkf9FEMA,Apex Pro Auto Care,4.9,16,Auto repair shop,,"9 3rd Ave SW, Dodge Center, MN 55927, United States","24HR+55 Dodge Center, Minnesota, USA",http://www.apexproautocare.com/,+1 507-923-8894,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VDB3dRvXMRlX4Nx6ujSXQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.3942&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-03-23T15:35:17.203Z,
https://www.google.com/maps/place/Nick%27s+Auto+Repair/data=!4m7!3m6!1s0x87f73dd86e97b439:0xf236a47e1dc5fb81!8m2!3d44.033384!4d-92.858562!16s%2Fg%2F1tgnxsjf!19sChIJObSXbtg994cRgfvFHX6kNvI,Nick's Auto Repair,4.5,13,Auto repair shop,,"504 3rd Ave NW, Dodge Center, MN 55927, United States","24MR+9H Dodge Center, Minnesota, USA",,+1 507-633-2429,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_p-08XXcm2NBWkgtLtCSsb4Q2QCBCD9UQX0SFMFEUfkn6qGFMsDvA8OJgzUJ7OFPA7G3Wtjt3WsVhNCj6tzCalBTr5-1v-XFN40nsmKBuTVEb8dfgoItYE6znnQVMr_J7fEjf=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-03-23T15:35:19.581Z,
https://www.google.com/maps/place/Cy+Guy%27s+Auto+Repair/data=!4m7!3m6!1s0x87f9f478a5f58bf7:0x15cb8140de55c341!8m2!3d43.8459963!4d-92.1898339!16s%2Fg%2F1ty74tzt!19sChIJ94v1pXj0-YcRQcNV3kCByxU,Cy Guy's Auto Repair,4.7,18,Auto repair shop,,"105 Main St S, Chatfield, MN 55923, United States","RRW6+93 Chatfield, Minnesota, USA",,+1 507-867-4320,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VSS1VHwzQMhnw5NGxqLvmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.17213&pitch=0&thumbfov=100,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2026-03-23T15:35:34.131Z,
"https://www.google.com/maps/place/Steve%27s+Auto+Care,+Inc./data=!4m7!3m6!1s0x87f9f3856e0ea649:0xa95e4916f01e2275!8m2!3d43.8513902!4d-92.1940013!16s%2Fg%2F1td0nlbf!19sChIJSaYOboXz-YcRdSIe8BZJXqk","Steve's Auto Care, Inc.",4.8,76,Auto repair shop,,"105 State Hwy 30, Chatfield, MN 55923, United States","VR24+H9 Chatfield, Minnesota, USA",,+1 507-867-1448,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerfhvXFRKmhyZZJpggslJX0JV9fxCCBVBw53bcIP2Rew9Cg_O9gG-tx-aRb874OYaCazAARBftLMLCmnf8nk7oFTZLaYHGsI1-wQL_cEllmRbNfeqa3xU_rCy3LHX4-klAURNQ=w408-h272-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2026-03-23T15:35:38.701Z,
https://www.google.com/maps/place/Wit+Boyz/data=!4m7!3m6!1s0x87f9f387720d9185:0x4e3ae82173326cc9!8m2!3d43.8471479!4d-92.1913194!16s%2Fg%2F1th57k6j!19sChIJhZENcofz-YcRyWwycyHoOk4,Wit Boyz,4.2,17,Truck repair shop,,"5 Main St N, Chatfield, MN 55923, United States","RRW5+VF Chatfield, Minnesota, USA",,+1 507-867-2957,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9sIBo55szptgzJ5aJD5GcLylcwW64liZfjzbBvmyE3SuynFYg-rAhfBX1ddSuDdBBHpp36gAgswn6hJFFqXHrze9cT8L0YsZv9lGoUu7FVd0hoVdyimZW_fijvSU_Ghoj0zaR=w408-h544-k-no,false,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2026-03-23T15:35:43.024Z,
