placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/The+Tire+Depot+%26+Auto/data=!4m7!3m6!1s0x89d30d6272827e2d:0x89a27c06aa312874!8m2!3d42.9224029!4d-78.8065397!16s%2Fg%2F11vm4qw1pq!19sChIJLX6CcmIN04kRdCgxqgZ8ook,The Tire Depot & Auto,5.0,156,Tire shop,· Delivery,"1353 E Delavan Ave, Buffalo, NY 14215, United States","W5CV+X9 Buffalo, New York, USA",https://facebook.com/tiredepotandauto,+1 716-406-8473,Open · Closes 8:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepW5sfirhkpL4a14Wj9Rr_4IM-_vwt5k7GVH3xN_U0zIl9fyiA-LV_3zd7A-kQ9C7-omyZOxteWLKi2t-dVouoqkTPsI9TFSFATz8HAWW6JLQ9Q-bHq0BW6TUsG8dEsOnNLe01Epw=w408-h267-k-no,true,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,10 am–5 pm,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:49:44.270Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Monro+Auto+Service+and+Tire+Centers/data=!4m7!3m6!1s0x89d372af42862001:0xc6e2414ec7db4f5c!8m2!3d42.9458882!4d-78.8312136!16s%2Fg%2F1tp1zt47!19sChIJASCGQq9y04kRXE_bx05B4sY,Monro Auto Service and Tire Centers,4.4,752,Tire shop,· In-store shopping · In-store pick-up,"2955 Main St, Buffalo, NY 14214, United States","W5W9+9G Buffalo, New York, USA",https://locations.monro.com/ny/buffalo/2955-main-street?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_51,+1 716-836-0500,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepHG3mhnjojtD_8wJwmFt1YROmjBXt2TNmR48V6RieECEAeKILSH60YhYGY0R81SZDz_N0YPbklbPkZO9HUxnG1IxEkZRky911Kt49v7HDiqMcYjmz9kCBo794qQPbeocvrv5DL=w426-h240-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:49:48.971Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Forest+Automotive/data=!4m7!3m6!1s0x89d31320ca837745:0xfeef65e7220f1552!8m2!3d42.927589!4d-78.8851009!16s%2Fg%2F1hhx3dw2m!19sChIJRXeDyiAT04kRUhUPIudl7_4,Forest Automotive,4.8,181,Auto repair shop,,"361 Forest Ave, Buffalo, NY 14213, United States","W4H7+2X Buffalo, New York, USA",http://www.forest-automotive.com/,+1 716-883-8601,Open · Closes 5:15 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfCwyWTXNa5x8yaP7o5kG7qFSaEym0pghRWQs0BZvIAWg008jPTJMgdTlAYNVTnGFGbnv08LSMUMJYZitEJ8HzRef2g2cZFuk3bsAhbDB5sZP_7f73HHg4oN8qP1HvatfTvxW3Uw=w408-h544-k-no,true,8 am–5:15 pm,8 am–5:15 pm,8 am–5:15 pm,8 am–5:15 pm,8 am–5:15 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:49:53.425Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Adams+Tires+%26+Auto+Repair/data=!4m7!3m6!1s0x89d31350cccaf659:0x769804193c9ec012!8m2!3d42.9310077!4d-78.8388484!16s%2Fg%2F11q9sf7zf8!19sChIJWfbKzFAT04kREsCePBkEmHY,Adams Tires & Auto Repair,4.2,43,Tire repair shop,,"2105 Fillmore Ave, Buffalo, NY 14214, United States","W5J6+CF Buffalo, New York, USA",http://www.adamsautorepairandtowing.com/,+1 716-580-0609,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYo7edqFyPiGESI-AXu9lLxRQg-xxxlwLcdo3gt767hP2y7PC9m4qpi8HUN7SS-ZfWZVr1WxguEyLgQAzZn_8ATLa7WjqY7PH8SPVp29tDSIxnoCoydpOemotL-0hsUSmXLHhSsg=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:49:57.757Z,,,
https://www.google.com/maps/place/Jr%27s+Tire+Outlet+Auto+%26+Detail/data=!4m7!3m6!1s0x89d36d5377457753:0xc9745afe89f31583!8m2!3d42.9650249!4d-78.878363!16s%2Fg%2F11h_pm95bt!19sChIJU3dFd1Nt04kRgxXzif5adMk,Jr's Tire Outlet Auto & Detail,4.5,57,Auto repair shop,,"2489 Elmwood Ave, Kenmore, NY 14217, United States","X48C+2M Kenmore, New York, USA",,+1 716-876-5563,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8WpvRAfTh3WLtcRHFI66EIlel4PJ1Outk4krDwTUX29lVd22Tk8Mh3Y6uvJYHiexZ2661s_yFFSBxWRzt3tp5S_kNPvph4KR3XZHfIzyXH44dTxT66J9u30gydDSXXnohydlAK6eHBfE=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:50:02.159Z,,,
https://www.google.com/maps/place/AK%E2%80%99S+AUTO+MAGIC+INC./data=!4m7!3m6!1s0x89d30d35bf4b32ad:0x266ab43dc97900ac!8m2!3d42.9317725!4d-78.813938!16s%2Fg%2F11h230sgz9!19sChIJrTJLvzUN04kRrAB5yT20aiY,AK’S AUTO MAGIC INC.,4.3,39,Tire repair shop,,"2832 Bailey Ave, Buffalo, NY 14215, United States","W5JP+PC Buffalo, New York, USA",,+1 716-833-2300,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQr-1rUU_AKhbvDLQXkNDFmRB6ZkQWbeE36YW2G-rOUgLvEhXiwgmZD-bQjp_j1-93ywrAJgxoqrqvAwGzBDhRuPJ4TUbQBafpIXHpvRpwa8XtMFEiiamVngjRfpB8551PQurmFg=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:50:06.736Z,,,
https://www.google.com/maps/place/Automotive+Battery+%26+Tire/data=!4m7!3m6!1s0x89d372c9b386d843:0xe22bf485c8bea100!8m2!3d42.9422677!4d-78.8138655!16s%2Fg%2F1w456lgp!19sChIJQ9iGs8ly04kRAKG-yIX0K-I,Automotive Battery & Tire,4.1,48,Tire shop,,"3218 Bailey Ave, Buffalo, NY 14215, United States","W5RP+WF Buffalo, New York, USA",,+1 716-838-0263,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTvWs3KgvnR5XEbtPhSERgpnIQfjxJBkLOUN6iCihilLK-NSC0o9uahWjzuKxPAQUildrKIlYuXfHGfjtYkAGLOvU4q4RZNYEI4zMHEVma-GwQTyIR78Ihi5-MZCOLnV7Q-nkF5g=w408-h306-k-no,false,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:50:11.262Z,,,
https://www.google.com/maps/place/Tringali%27s+Auto+Services+Inc/data=!4m7!3m6!1s0x89d36d372ec00007:0x7bf239204866b6ef!8m2!3d42.9481307!4d-78.8661792!16s%2Fg%2F1w6r981v!19sChIJBwDALjdt04kR77ZmSCA58ns,Tringali's Auto Services Inc,4.6,90,Brake shop,,"1138 Hertel Ave, Buffalo, NY 14216, United States","W4XM+7G Buffalo, New York, USA",http://www.tringalisautoservice.com/,+1 716-877-3377,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aBBTj8sp-AHdDbc1LKbQ3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.30533&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:50:15.698Z,,,
https://www.google.com/maps/place/Sweeney%27s+Garage/data=!4m7!3m6!1s0x89d3728e3269b51b:0xddaad964019373c0!8m2!3d42.9658269!4d-78.8239643!16s%2Fg%2F1tg_bgnh!19sChIJG7VpMo5y04kRwHOTAWTZqt0,Sweeney's Garage,4.8,182,Auto repair shop,,"424 Niagara Falls Blvd, Buffalo, NY 14223, United States","X58G+8C Buffalo, New York, USA",http://www.sweeneysgarage.com/,+1 716-832-0648,Open · Closes 3 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoM17PtZeYvkD9z3KEQvwDmDsjZg98FF92_8vVSD5JUU_xaubTOYjZuCeO7EI1OByptieZzmHkVUsF7zWchv9zsVHau58-cWF2lN3iatKHyPOH-DtaQrJLd-GbwBsWEl2DlARum=w408-h307-k-no,true,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:50:20.163Z,,,
https://www.google.com/maps/place/Max+Auto+Service/data=!4m7!3m6!1s0x89d36d58025be6bf:0x75c31282f8350be!8m2!3d42.9472595!4d-78.8384988!16s%2Fg%2F1wt3pdjh!19sChIJv-ZbAlht04kRvlCDLygxXAc,Max Auto Service,4.3,142,Auto repair shop,,"1871 Hertel Ave, Buffalo, NY 14214, United States","W5W6+WJ Buffalo, New York, USA",,+1 716-836-0066,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJSGNwoAHRPVb617-zDoy7rsn5LlJ5ZwsdCnOkx_7__UkbWKah0MZ8fJbEgLrdm_3swY9Dp5gfYjmCerxHtz-M6UOU3GNQ6m--jT6Pe0ep3vC_9yORacfh161qul4OBPM9Kjty=w426-h240-k-no,false,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:50:24.550Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Extreme+Tire+%26+Auto/data=!4m7!3m6!1s0x89d30d29a15236df:0x53a2f1e1b432efc4!8m2!3d42.9186823!4d-78.7994827!16s%2Fg%2F11xkg3z_xz!19sChIJ3zZSoSkN04kRxO8ytOHxolM,Extreme Tire & Auto,5.0,72,Tire shop,· In-store shopping,"2280 Genesee St, Buffalo, NY 14211, United States","W692+F6 Buffalo, New York, USA",,+1 716-259-9663,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXpR6NT3o9-Oxqf957nC8jKDlxK3IgWqwCdCUnrNVVwfdag6KH7DoRNUTg5TahKg9-Dl3N6_hCFWB5jBRPxdlrFHZW_8p1qRQEm64cfEWajQD4FySMg6Eer4IJOnagmtg-nyLmDzClWj-P=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:50:28.959Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/716+Auto+%26+Tire+Inc./data=!4m7!3m6!1s0x89d3138f3bf86c2d:0xae6d753013719bb2!8m2!3d42.9392708!4d-78.9049349!16s%2Fg%2F11frt6dv5v!19sChIJLWz4O48T04kRsptxEzB1ba4,716 Auto & Tire Inc.,4.8,55,Auto repair shop,,"2028 Niagara St, Buffalo, NY 14207, United States","W3QW+P2 Buffalo, New York, USA",,+1 716-381-8040,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0iebzIpgwWlTw53qscLtiwC0sy3M559oFr65FyiM1JQqUp9_zfDfnysklbjYOIOFQig-mv1eqcJ4FuAC1blrKm1mFXkjypfp5pBL2fwNxYyyYXsWxO9VIVLrWptjXOWxOcTU=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:50:34.018Z,,,
https://www.google.com/maps/place/BC+Automotive/data=!4m7!3m6!1s0x89d36cbb6f19d90f:0x81540a39c85a2e27!8m2!3d42.9436564!4d-78.8675062!16s%2Fg%2F1tc_g76v!19sChIJD9kZb7ts04kRJy5ayDkKVIE,BC Automotive,4.8,146,Auto repair shop,,"12 Knox Ave, Buffalo, NY 14216, United States","W4VJ+FX Buffalo, New York, USA",https://www.facebook.com/profile.php?id=100063539593479,+1 716-240-9416,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoWa57eEnKkaEkaetoSxoJbfCLiPLNMALowdPA8HOdh47uN7QN165lHYy1wVYzzyhEFbgGIlKMGi8lfL5a8sh7zVb6GQdkYGrLMY5jmPFmLR4Dc2ctYfDQSNIE-8CnXsVoLXMirZQ=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:50:38.338Z,,,
https://www.google.com/maps/place/Walt%27s+Garage/data=!4m7!3m6!1s0x89d36d1c6e4bf3f3:0x10384e8ac7cd5ba8!8m2!3d42.9674073!4d-78.8783617!16s%2Fg%2F1tr7dsft!19sChIJ8_NLbhxt04kRqFvNx4pOOBA,Walt's Garage,4.5,147,Auto repair shop,,"2575 Elmwood Ave, Kenmore, NY 14217, United States","X48C+XM Kenmore, New York, USA",http://waltsgarage.com/,+1 716-876-1330,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepG3JMj4ZX82JmzTo2-geuFR4YOkuSdatvMPflbZiDPLy75TY5FlmVBXqwYRzX66Bv1ZsR20xrnMntR-od0IBRVX5fdNAWpZ4_DbLdL48LmPR0NVT2X4myn7uSbQH81hR0e-XOG=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-03-23T14:50:42.848Z,,,
