placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned
"https://www.google.com/maps/place/Power+Plus+Systems,+LLC/data=!4m7!3m6!1s0x88fe8eec70f48375:0x955fe9a50fec2f40!8m2!3d32.9831651!4d-80.0893911!16s%2Fg%2F1tngr4cf!19sChIJdYP0cOyO_ogRQC_sD6XpX5U","Power Plus Systems, LLC",4.9,225,Electrician,,"9426 US-78, North Charleston, SC 29456, United States","XWM6+76 North Charleston, South Carolina, USA",https://ppselectrical.com/,+1 843-376-6682,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOA-tNn6Yf2fPgWYzUSov_WfXruXCodhGVafS1J=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:24:36.392Z,,
https://www.google.com/maps/place/Lowcountry+Power+Solutions+LLC/data=!4m7!3m6!1s0x88fe8b51713a02b7:0xfe059ade989d6dd1!8m2!3d32.8232152!4d-79.9915256!16s%2Fg%2F11jt14s5hr!19sChIJtwI6cVGL_ogR0W2dmN6aBf4,Lowcountry Power Solutions LLC,5.0,25,Electric generator shop,· Delivery,,,,+1 256-759-2262,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN6bECeNvsVI6S2RZ0UpWTSUt96TwDRkg3sSLHX=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:24:40.804Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Charleston+Electric+%26+Air/data=!4m7!3m6!1s0x88fe71b87479cbbd:0xf0694247ad87a857!8m2!3d32.8362496!4d-79.9779916!16s%2Fg%2F11b5pj204h!19sChIJvct5dLhx_ogRV6iHrUdCafA,Charleston Electric & Air,4.8,42,Electrician,,,,https://charleston-electric.com/electrician-in-mount-pleasant/,+1 843-557-9399,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNdpnuksbGA26tgt2Ch1O7VJQlsHcL6anI1nY0=w408-h525-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:24:45.173Z,,
https://www.google.com/maps/place/ELEKproTEK+Charleston/data=!4m7!3m6!1s0x883e451fb97fee9b:0xd6100d980205b347!8m2!3d32.8232152!4d-79.9915256!16s%2Fg%2F11vkpvd85r!19sChIJm-5_uR9FPogRR7MFApgNENY,ELEKproTEK Charleston,5.0,37,Electrician,,,,https://elekprotek.com/charleston-sc,+1 888-586-5554,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOonrZVoZmrUC5DcQeib-26MSUxGPqeQHFbKMJu=w408-h386-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:24:49.419Z,LGBTQ+ friendly,true
https://www.google.com/maps/place/Arc+Angel+Electric/data=!4m7!3m6!1s0x88fe7149e6497d37:0x337ad0aa31bca804!8m2!3d32.8243328!4d-79.8492913!16s%2Fg%2F11rqld0x5h!19sChIJN31J5klx_ogRBKi8MarQejM,Arc Angel Electric,4.9,193,Electrician,,"1514 Mathis Ferry Rd Ste A204, Mt Pleasant, SC 29464, United States","R5F2+P7 Mt Pleasant, South Carolina, USA",https://arcangelelectric.com/electrician-mount-pleasant-sc/,+1 843-284-9732,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPRRfr7k_ACVeN023yMU4eBNbUkwChCcwt5w5xb=w408-h306-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:24:53.814Z,,
https://www.google.com/maps/place/Floyd+Electric+Co+LLC/data=!4m7!3m6!1s0x88fe7f0fdbfc7909:0x335209a578bfaebe!8m2!3d32.7317703!4d-79.9309821!16s%2Fg%2F12649jhcd!19sChIJCXn82w9__ogRvq6_eKUJUjM,Floyd Electric Co LLC,5.0,5,Electrical installation service,,"1025 Birchdale Dr, Charleston, SC 29412, United States","P3J9+PJ Charleston, South Carolina, USA",,+1 843-693-4571,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPk_NMiMahDNJao6_1xw5Cefa_FPmWK5e7ubFWuMW3GAjJTduuPjRK7IAZ0de4Znqgaj-Yee-3-wKW6BSQiU0bqXIQbwhJ1PFHaoZNeLfq72p7bsOK9rcFq50jntyFS4OQMqc=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:24:58.165Z,,
"https://www.google.com/maps/place/Aptus+Home+Services,+HVAC,+Plumbing+%26+Electric/data=!4m7!3m6!1s0x88fe71a36e74d86d:0x37113240ce546735!8m2!3d32.7938005!4d-79.8635459!16s%2Fg%2F11td0b0p1c!19sChIJbdh0bqNx_ogRNWdUzkAyETc","Aptus Home Services, HVAC, Plumbing & Electric",5.0,141,HVAC contractor,,"857 Coleman Blvd Unit F, Mt Pleasant, SC 29464, United States","Q4VP+GH Mt Pleasant, South Carolina, USA",http://www.aptushomeservices.com/?ref=GMB,+1 843-588-4211,Open · Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipMr33Qu0Gm30UPz9m0VJTNBhck6GzBkkvMMe4Yt=w408-h408-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:02.501Z,,
https://www.google.com/maps/place/Transworld+Electric/data=!4m7!3m6!1s0x88fe7afaa49fa489:0xfbe84683cd2cc351!8m2!3d32.819919!4d-79.9532395!16s%2Fg%2F1tdyrnb2!19sChIJiaSfpPp6_ogRUcMszYNG6Ps,Transworld Electric,4.9,159,Electrician,,"1553 King St Ext, Charleston, SC 29405, United States","R29W+XP Charleston, South Carolina, USA",https://www.twielectric.com/,+1 843-577-3491,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPXW5-oPxvVlwBatSgfOmVe2pg-s6irhB8S5R3t=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:07.058Z,,
https://www.google.com/maps/place/Coastal+Pressure+Inc/data=!4m7!3m6!1s0x88fe7198e920d755:0x3a61ed19001419d!8m2!3d32.8081777!4d-79.8498913!16s%2Fg%2F1tfwfbyc!19sChIJVdcg6Zhx_ogRnUEBkNEepgM,Coastal Pressure Inc,4.8,33,Small engine repair service,,"1314 Stuart Engals Blvd, Mt Pleasant, SC 29464, United States","R552+72 Mt Pleasant, South Carolina, USA",,+1 843-849-7150,Closed · Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CpNLvz2VatP-9PBwfW9IFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.3081&pitch=0&thumbfov=100,true,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–12 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:11.393Z,,
"https://www.google.com/maps/place/Island+Electrical,+LLC/data=!4m7!3m6!1s0xabdaeb1944726053:0xf5d6f1e0a412199d!8m2!3d32.7159402!4d-79.9740824!16s%2Fg%2F11pv8kwj2w!19sChIJU2ByRBnr2qsRnRkSpODx1vU","Island Electrical, LLC",5.0,35,Electrician,,"1025 Riverland Woods Pl, Charleston, SC 29412, United States","P28G+99 Charleston, South Carolina, USA",https://www.islandelectricalchs.com/,+1 518-755-8104,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO0kH3ZSZ2d8f6AgN9S3EmEer3iVzuvKAFVSHeA=w408-h544-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:15.705Z,,
https://www.google.com/maps/place/S+%26+J+Electric/data=!4m7!3m6!1s0x88fe717407e1ea67:0xaf47bbf4e6613876!8m2!3d32.795294!4d-79.8471322!16s%2Fg%2F1tdl6_17!19sChIJZ-rhB3Rx_ogRdjhh5vS7R68,S & J Electric,5.0,1,Electrician,,"1154 Island View Dr, Mt Pleasant, SC 29464, United States","Q5W3+44 Mt Pleasant, South Carolina, USA",,+1 843-224-1160,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B2JEk7yUWNrd0s8KMCHRzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.0034&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:18.022Z,,
"https://www.google.com/maps/place/Electrician+In+Charleston/@33.0467692,-80.0234619,10z/data=!3m1!4b1!4m6!3m5!1s0x4924d596104c0ed5:0x585b3cf839914719!8m2!3d33.0467692!4d-80.0234619!16s%2Fg%2F11vpsrcrwq",Electrician In Charleston,5.0,9,Electrician,,,,https://electricianincharleston.com/,+1 843-749-0278,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:24.235Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Gloudeman+Electric/data=!4m7!3m6!1s0x88fe719b1e475575:0x750265747f172829!8m2!3d32.8225109!4d-79.8382747!16s%2Fg%2F11fmztd_bm!19sChIJdVVHHptx_ogRKSgXf3RlAnU,Gloudeman Electric,5.0,252,Electrician,,"1124 Venning Rd, Mt Pleasant, SC 29464, United States","R5F6+2M Mt Pleasant, South Carolina, USA",http://thegloudemanelectric.com/,+1 843-737-6487,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMKyW2tA95R6m0B9vIM47_FnSK0U6Fi_2LClN7M=w408-h509-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:28.720Z,,
https://www.google.com/maps/place/Mister+Sparky+of+Charleston/data=!4m7!3m6!1s0x88fe7b93934303ff:0x85926db082872b5a!8m2!3d32.7944568!4d-80.0233338!16s%2Fg%2F1w0sdqtn!19sChIJ_wNDk5N7_ogRWiuHgrBtkoU,Mister Sparky of Charleston,4.9,2054,Electrician,,"1929 Belgrade Ave, Charleston, SC 29407, United States","QXVG+QM Charleston, South Carolina, USA",https://www.mistersparky.com/charleston,+1 843-438-9101,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNx-sLPFVYViK_lpRbJHzqgzC_QOOoCYXU5Rm5o=w422-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:33.179Z,,
https://www.google.com/maps/place/South+Star+Electrical/data=!4m7!3m6!1s0x88fe739feff6f18b:0xc3e2b9cca7d332dd!8m2!3d32.8386603!4d-79.8697343!16s%2Fg%2F11fwz6999w!19sChIJi_H2759z_ogR3TLTp8y54sM,South Star Electrical,4.9,64,Electrician,,"501A La Mesa Rd, Mt Pleasant, SC 29464, United States","R4QJ+F4 Mt Pleasant, South Carolina, USA",http://southstarelectrical.com/,+1 843-830-4899,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMFNe7l16rRCVNDRYe090aWwVMQ6naE0lOQs70S=w436-h240-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:37.519Z,,
https://www.google.com/maps/place/Sievert+Electrical+Contractors/data=!4m7!3m6!1s0x88fe89fe8745a3e7:0xceefa5423a0b9c0a!8m2!3d32.9125442!4d-80.103451!16s%2Fg%2F11f93_30yg!19sChIJ56NFh_6J_ogRCpwLOkKl784,Sievert Electrical Contractors,4.7,37,Electrician,,"8300 Dorchester Rd suite b, North Charleston, SC 29418, United States","WV7W+2J North Charleston, South Carolina, USA",https://sievertelectrical.com/,+1 843-906-9876,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxd8efky31PtoHPtKIuD2Qu3TWyCppmnJ6vlF6A7Y_cvlsRfU1eMEZOzTdi6JkEA2IWtGQMmQdf293Z4Umh8ruyB2Z1xxt79M1oZ8DpSc_NLGOrcnfkbLJvlFCskwOFkjoqhreYfQ=w408-h306-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:41.836Z,,
https://www.google.com/maps/place/Blue+Water+Electric/data=!4m7!3m6!1s0x88fe64880065b5db:0xd713a2302460067d!8m2!3d32.7826725!4d-80.2177657!16s%2Fg%2F1hfny7f8g!19sChIJ27VlAIhk_ogRfQZgJDCiE9c,Blue Water Electric,5.0,160,Electrician,,"5660 Savannah Hwy, Ravenel, SC 29470, United States","QQMJ+3V Ravenel, South Carolina, USA",http://www.bluewaterelectric.com/,+1 843-614-9576,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMMdjp8bDjHdhjxpYenI1V0Mty44u-dTmJJoM_3=w550-h240-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:46.236Z,,
https://www.google.com/maps/place/Veterans+Electrical+SC/data=!4m7!3m6!1s0x405b5c6adee671fb:0x62bb1191760731af!8m2!3d32.848967!4d-79.8377154!16s%2Fg%2F11s4whj3xf!19sChIJ-3Hm3mpcW0ARrzEHdpERu2I,Veterans Electrical SC,5.0,81,Electrician,,,,https://www.facebook.com/VeteransElectricSc,+1 843-271-8213,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOYrOS263H5LutRdWmMZxaCBGi7bdfMuJ5lDGgk=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:50.633Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Wolff+%26+Son+Electric+Inc/data=!4m7!3m6!1s0x88fe7df8d4b857e1:0x28b25054de73aaf4!8m2!3d32.8337825!4d-80.042158!16s%2Fg%2F11h5q98ll_!19sChIJ4Ve41Ph9_ogR9Kpz3lRQsig,Wolff & Son Electric Inc,4.7,11,Electrician,,"2202 Sweetgum St, Charleston, SC 29414, United States","RXM5+G4 Charleston, South Carolina, USA",http://www.wolffandsonelectricinc.net/,+1 843-763-0376,Closed · Opens 9 am Sun,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyT78Tua0-JY8D_lOAvuhN-i4qc2_vA3yC-GULScBhofkJ8jvUz-3H1mYQ5JMcrp8gmfLy-5ESd1xB3PUGOO9viNztWXut1A2JAymCdqQFTmZJxx_n-mA-pOx0XmcvdIV83j10=w408-h550-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:55.017Z,,
https://www.google.com/maps/place/Integrated+Power+Services+%28IPS%29+%E2%80%93+Charleston/data=!4m7!3m6!1s0x88fe6574873cbc59:0xe714a5c83bf77151!8m2!3d32.861556!4d-79.9679328!16s%2Fg%2F11jgskjssp!19sChIJWbw8h3Rl_ogRUXH3O8ilFOc,Integrated Power Services (IPS) – Charleston,5.0,3,Electric motor repair shop,,"1865 Ave B Building 177, North Charleston, SC 29405, United States","V26J+JR North Charleston, South Carolina, USA",http://www.ips.us/,+1 843-747-7644,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM4kL-lqubij6T-qM4bQubQEVrx9jHamBvbyMd7=w463-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-01-10T21:25:59.438Z,,
