placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,error
"https://www.google.com/maps/place/Ottey+Tree+Services,+LLC/data=!4m7!3m6!1s0x88d9079b2fcbb535:0x7cc1ff90b6716433!8m2!3d25.9877604!4d-80.4482804!16s%2Fg%2F11jbn1zv61!19sChIJNbXLL5sH2YgRM2RxtpD_wXw","Ottey Tree Services, LLC",5.0,25,Tree service,,,https://www.otteytreeservices.com/,+1 954-210-3800,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFbtVBfEw8O5QKIpckmrdN_DmB8mazX4WXjzhQxzAQqMX7sjdYDpkACsy-QpADaki7TBxm2LeH5H_kIB8qEmspMb3g8ZWiQ_Cgg2jYqpR6rWL6tfZKyh2g4AvNjQ6cPqwO1J_s=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,8 am–4 pm,8 am–5 pm,8 am–5 pm,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:55:53.195Z,,
https://www.google.com/maps/place/Discount+Tree+Service/data=!4m7!3m6!1s0x88d9012684dd0327:0xbf342ca6abc18332!8m2!3d26.1355596!4d-80.1724905!16s%2Fg%2F1tsjffjp!19sChIJJwPdhCYB2YgRMoPBq6YsNL8,Discount Tree Service,4.0,19,Tree service,"2200 NW 9th Pl, Fort Lauderdale, FL 33311, United States","4RPH+62 Fort Lauderdale, Florida, USA",https://discounttreesbroward.com/,+1 954-289-2150,Closed · Opens 6:30 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZ40uRaKIAPPdjt45LJZrPsli4T5VUimAxJrQlONImw7DHIlCiLwInQAvZJdVBlsgI9iTMBVeyQSrsTineoFeDzSH99gU2Ws_2qiV8Ze7qMxR8VQ7RJeRAx0xCzWOBi_y9y30FLA=w570-h240-k-no,true,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,9 am–5 pm,6:30 am–10 pm,6:30 am–10 pm,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:55:58.086Z,,
https://www.google.com/maps/place/Mahalo+Tree+Service/data=!4m7!3m6!1s0x88d9013e34a41f61:0xfc7a467b9d547978!8m2!3d26.1687478!4d-80.1060955!16s%2Fg%2F11j2g8nklp!19sChIJYR-kND4B2YgReHlUnXtGevw,Mahalo Tree Service,4.9,30,Tree service,"2857 NE 32nd St #6, Fort Lauderdale, FL 33306, United States","5V9V+FH Fort Lauderdale, Florida, USA",https://mahalotreeservice.com/?utm_source=omg-gbp&utm_medium=webclick,+1 954-547-1923,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiUyFfNvWD4pulhb-_ZkMpInTAFxgjCfNG1wfJ9ixnJdMZpDSlRSPO_ZaetUCRyWYbC2SZbGa83oZmnv0pUdNlQilCwrjMUVm7yQTSf5VGGFqF-QTwKMTgL1r1-UWLSRN4rQrf=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:56:03.101Z,,
https://www.google.com/maps/place/Monkey+guy+tree+service/data=!4m7!3m6!1s0x4b74eed4a6c437b:0x89ae628f1b2df9ce!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11rq5s1mm9!19sChIJe0NsSu1OtwQRzvktG49irok,Monkey guy tree service,4.9,86,Tree service,,,https://www.monkeyguytreeservice.org/,+1 954-882-4836,Closed · Opens 7 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQChwWkkyS9XlopEAuAopSBBJqW1qu1h3SJNqBmj-_nPZxvtuDGP5XtsC6OMZ7R4UHso_9E4mAoBG2sIyROcbKRPOWe2vaQEOYawdrrfNMBk1IU87aMOnwULCVU8GdxpEaLdEb=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,9 am–5 pm,9 am–5 pm,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:56:07.915Z,,
https://www.google.com/maps/place/Tree+Service+of+South+Florida+INC/data=!4m7!3m6!1s0x2a614bd8bf7f80b5:0xc3a6bce3d102715c!8m2!3d26.0980406!4d-80.1993311!16s%2Fg%2F11x81yhghr!19sChIJtYB_v9hLYSoRXHEC0eO8psM,Tree Service of South Florida INC,5.0,80,Tree service,"1861 SW 38th Ave, Fort Lauderdale, FL 33312, United States","3RX2+67 Fort Lauderdale, Florida, USA",https://treeserviceofsouthfloridainc.com/,+1 954-825-9494,Open 24 hours,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSgtALEgf8mbQpFKfI1puFy7XbnJ4qR_Lm7wp6bLBykP0bth9vGPRDSZv07Gr9HMNpeLlXGTz9Ukcuw7GTr8FFxejr9QwkC-yPn-LI_O6aWTh0KKsfYzZC_RMnTlDJaOU7zUk=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:56:12.928Z,,
https://www.google.com/maps/place/Monkey+guy+tree+service/data=!4m7!3m6!1s0x88d901e3f8e9913b:0x65d192d8f8a84f61!8m2!3d26.1417326!4d-80.154406!16s%2Fg%2F11z5b2vbtq!19sChIJO5Hp-OMB2YgRYU-o-NiS0WU,Monkey guy tree service,,,Tree service,"900 NW 13th St, Fort Lauderdale, FL 33311, United States","4RRW+M6 Fort Lauderdale, Florida, USA",https://www.monkeyguytreeservice.org/,+1 954-882-4836,"Closed · Opens 7 am

Confirmed by this business 5 days ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFenHAYxp5vB3ZHDAWC7fhqy-8XOXFRVBCgWwosU5MbUne2LLHlIn5eYoQya7MgJhNpquWmZWfgpZiypju87OUP5LV6snX5QIu1Qp9V05oyjeFFaEJmbXZsMJ2T8QPy65bDTHTiiy7ix6Q=w408-h536-k-no,true,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:56:17.513Z,,
https://www.google.com/maps/place/Timber+Trees+Landscaping+tree+service/data=!4m7!3m6!1s0x4e619cafc4c08a4b:0xbdb6eb43c2e3cfc4!8m2!3d26.168026!4d-80.1058705!16s%2Fg%2F11lyjnwgp_!19sChIJS4rAxK-cYU4RxM_jwkPrtr0,Timber Trees Landscaping tree service,5.0,32,Landscape designer,"2881 E Oakland Park Blvd unit #410, Fort Lauderdale, FL 33306, United States","5V9V+6M Fort Lauderdale, Florida, USA",http://timberlandscaping.us/,+1 754-304-1442,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEf7hgos3CQvI3U3yu1t9-SsS8EBVq9EswpcJlTMGUF55wrMnAsx-ZUaGKzXtPbzGNIszWJH8GkwS13zOD9EtHqQ8Kfl4EeEAxt85Ql7OL7wXdIC5gyNdWsOvTxwrbv9OVUQPGkTyv57rM=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:56:22.337Z,,
https://www.google.com/maps/place/Real+Tree+Specialist/data=!4m7!3m6!1s0x2396cfd99a65cba9:0x29c2a88e689be84d!8m2!3d26.184085!4d-80.1425055!16s%2Fg%2F11m74z7kw4!19sChIJqctlmtnPliMRTeibaI6owik,Real Tree Specialist,5.0,2,Tree service,,,https://realtreespecialist.com/,+1 954-966-4222,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_akMQCzBiy_M02LBerCJCsS3NRFxSTBISrfdlv95ljCTSOvjvm4wAw_O4r5CbWNvynBP656Ew8aH1wTig8nUtqEdg-cS7cOfUzSdOUPTyMgWUgpf180eUdN9yQNgFL8ZzWALGiCHV9ksJ=w408-h242-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:56:27.083Z,,
https://www.google.com/maps/place/Lightning+Tree+Service/data=!4m7!3m6!1s0xafc0f4df10f70869:0xc6806e847675199f!8m2!3d25.9877604!4d-80.4482804!16s%2Fg%2F11y8lk2nc5!19sChIJaQj3EN_0wK8Rnxl1doRugMY,Lightning Tree Service,5.0,152,Tree service,,,https://nextdoor.com/pages/lightning-landscape-and-pressure-cleaning-lauderdale-lakes-fl?init_source=business_preview&utm_campaign=1731015045953,+1 954-818-5017,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpVtP2C7LlTBj4QmuzopNXZsV8pBNVw2oSqqzSvTzY8ih-jdqoex_Mr9gRk-K_Z2IbqOcpwMbMzelDnFBC22aQtzX98ZsBMPkgJpNXC_XBvmK3gGyOQ029amvTFOFLV2iMl9EtyHEfJ6ek=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:56:31.866Z,,
https://www.google.com/maps/place/Allison+Tree+Company/data=!4m7!3m6!1s0x88d903dc70a525d1:0xff695c190e8f0b68!8m2!3d26.2392285!4d-80.1572671!16s%2Fg%2F1tnhz3fg!19sChIJ0SWlcNwD2YgRaAuPDhlcaf8,Allison Tree Company,5.0,150,Tree service,,,https://allisontree.net/?utm_source=omg-gbp&utm_medium=webclick,+1 954-257-7187,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwly1o5VwSdhtoiB1iENHvchOuCGkW4UqGcQPrlX1MFh9OwjFIs_qVRdkQT3fF6jKNplZjbUxyJSkFxtTa8mQXQM-MutKNjhT9C41oQsP4UXEl-RJHMrZ8fmaKACQlD_AXxa4ezw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:56:36.622Z,,
https://www.google.com/maps/place/Vicente+Tree+Services+LLC/data=!4m7!3m6!1s0x88d903ffb1eb7d15:0x8f93175d6ba94f8b!8m2!3d26.2012205!4d-80.1388265!16s%2Fg%2F11sn83ts8f!19sChIJFX3rsf8D2YgRi0-pa10Xk48,Vicente Tree Services LLC,5.0,15,Tree service,"601 NE 59th Ct, Fort Lauderdale, FL 33334, United States","6V26+FF Fort Lauderdale, Florida, USA",http://vicentetreeservicesllc.com/,+1 954-939-4635,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHQ4UynXM7P3tH20qGOlKxq3JDAdPnf25QB8hzMrRWvTXGsJhNHhMbaYYPsGmueK-JZdkbo_uPhbOUJHbm7Tjbm4CQHuZn_B2rkgNJHDSBMqOFNd6MpZiA3ss5W5JPM0lMHgGxjrW5ohUQ=w408-h544-k-no,true,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–12 pm,7 am–7 pm,7 am–6:30 pm,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:56:41.643Z,,
https://www.google.com/maps/place/All+Around+Trees+%26+Stump/data=!4m7!3m6!1s0x88d9ab87354a55c3:0x50d1995352392ef2!8m2!3d26.0673303!4d-80.186395!16s%2Fg%2F11y33bg245!19sChIJw1VKNYer2YgR8i45UlOZ0VA,All Around Trees & Stump,5.0,18,Tree service,"3241 SW 44th St, Fort Lauderdale, FL 33312, United States","3R87+WC Fort Lauderdale, Florida, USA",https://allaroundtreesandstump.com/,+1 561-676-9352,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpoJzl0g59O-_-f8ho_w_CIH2EwZgzhOXDUZXyJUlt207wyMFzpqlF7aem4O9K42q0Ni5w96jJW2V3QvyTSo22aOlUIOOBoqKwkjA5fl7gmnxcwJ6XhFFZICBstWC0vieQVhAE=w448-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:56:46.365Z,,
https://www.google.com/maps/place/Tree+Motion/data=!4m7!3m6!1s0xb264f71be8afdaf:0x27b969ee1387436e!8m2!3d26.1933383!4d-80.1831256!16s%2Fg%2F11sszqn7b2!19sChIJr_2KvnFPJgsRbkOHE-5puSc,Tree Motion,4.9,27,Tree service,"2871 Prospect Rd, Fort Lauderdale, FL 33309, United States","5RV8+8P Fort Lauderdale, Florida, USA",https://www.treemotionfl.com/?utm_source=google&utm_medium=maps&utm_campaign=gbp,+1 561-634-1682,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3RK6ohJD3o8NRTwc2rfdxBjkb2SaWdvjXnRpr1lBLSpkd0s05FlmUHbvrBmDa1tTS8IuW14171nrBfU7BnhUFG-liW-3A3HGzB-4dfP3cI_yggynsj2OBGWxF2ilMIKEkTNxsGBv1p5Gj=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:56:51.046Z,,
https://www.google.com/maps/place/Fort+Lauderdale+Tree+Removal/data=!4m7!3m6!1s0x88d9016912d0ae17:0xe24ac0a8e750c486!8m2!3d26.1412155!4d-80.1498045!16s%2Fg%2F11h0ljj5dk!19sChIJF67QEmkB2YgRhsRQ56jASuI,Fort Lauderdale Tree Removal,,,Tree service,,,,+1 754-465-7108,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlm03TGctY58vKSIkCcTkM5e3usf4VCm7ksotcuGjppbGYlbKU2bnmSOsB8b69BqfpDeehLLEzYJvp8uQiwHQ79N7HHkq_tyJpcPoyl2CXmZ_F6XRR1dzkr1Gdnmmui7g_DabK=w421-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:56:55.599Z,,
https://www.google.com/maps/place/Fort+Lauderdale+Tree+Trimmers/data=!4m4!3m3!1s0x88d9018f763f862f:0x5a3e4b4abeaccf64!16s%2Fg%2F11fk18qx9j!19sChIJL4Y_do8B2YgRZM-svkpLPlo,Fort Lauderdale Tree Trimmers,,,Tree service,,,,+1 754-203-8760,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXqFtnyUcoO_YfrrBvdTdZH-smQelnGtRjiR-IaBjIFWjb0SiA8tJ2f1NR2-PRxBVVeSyrj-A4s-AcD7huqi2Yu71uct2AiYa4oDWbdb2WdSWHqz8MizqfkHg07TGys6bHVmgeug=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/tree+service+businesses+in+Central+Beach+Fort+Lauderdale+FL/,2026-04-29T04:57:00.267Z,,
