placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/John%27s+Auto+Repair/data=!4m7!3m6!1s0x89c0ee8c53205739:0xb16b91aae2076c56!8m2!3d39.3581878!4d-74.4612713!16s%2Fg%2F1tffkpb2!19sChIJOVcgU4zuwIkRVmwH4qqRa7E,John's Auto Repair,4.7,23,Auto repair shop,,"565 N Trenton Ave, Atlantic City, NJ 08401, United States","9G5Q+7F Atlantic City, New Jersey, USA",,+1 609-449-0133,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=46RU6_E29xOKTqJUx-OZFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.142166&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:49:15.829Z,,,
https://www.google.com/maps/place/AC+Auto+Service+llc/data=!4m7!3m6!1s0x89c0ee6792067b27:0xff7b9a8d8e2d41db!8m2!3d39.3578414!4d-74.442666!16s%2Fg%2F11c1vkz8v4!19sChIJJ3sGkmfuwIkR20Etjo2ae_8,AC Auto Service llc,4.4,78,Auto repair shop,,"43 N Florida Ave, Atlantic City, NJ 08401, United States","9H54+4W Atlantic City, New Jersey, USA",,+1 609-541-4665,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOsp2CLXB-gez8rZPM5sb9cYBiutzWhhSLe_DPItxX30Ep0d775NfWaJRLfM_ofd59g7CsH37hLoYwOiLhJhukybkPr_btLyBD2ZdUrpWQFu90IoV5gTM6_rcTTSoAZqTFhMV_=w426-h240-k-no,true,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:49:21.243Z,,,
https://www.google.com/maps/place/Sunny+Service+Center/data=!4m7!3m6!1s0x89c0ec0974f7425f:0xa5bced41b2cd8855!8m2!3d39.3718238!4d-74.4780873!16s%2Fg%2F1tvm3nz6!19sChIJX0L3dAnswIkRVYjNskHtvKU,Sunny Service Center,4.9,712,Auto repair shop,,"1635 N Albany Ave, Atlantic City, NJ 08401, United States","9GCC+PQ Atlantic City, New Jersey, USA",https://www.sunnyservicecenter.com/?utm_source=GMB&utm_medium=Website+Click,+1 609-823-1133,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq2fLN2iAt-k64f_5tW4dNrkeERs5pZz0SK_VCs_QDHK_kVv6tN3C0f2RUW01xbu8Vv3QDx3MX6wmXP9hwCQEqP2zwCzsEPCQW2p6Vy00SHXOpiHG16CnluqrafsQ6ZlLVsp_L7=w408-h380-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:49:26.521Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Ocean+Auto+Repair/data=!4m7!3m6!1s0x89c0ee6764873ad5:0x95aead3d47a02cf3!8m2!3d39.3588263!4d-74.4447759!16s%2Fg%2F1tnplxl4!19sChIJ1TqHZGfuwIkR8yygRz2trpU,Ocean Auto Repair,3.8,38,Auto repair shop,,"129 N Texas Ave, Atlantic City, NJ 08401, United States","9H54+G3 Atlantic City, New Jersey, USA",,+1 609-449-1331,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4fdlafo8A8k76rbf0Cx8Ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.85231&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:49:31.748Z,,,
https://www.google.com/maps/place/JDV+Auto+Shop/data=!4m7!3m6!1s0x89c0efaf174140a3:0x9605505b8cbf933!8m2!3d39.3496914!4d-74.4591512!16s%2Fg%2F11x_9rvs0q!19sChIJo0BBF6_vwIkRM_nLuAVVYAk,JDV Auto Shop,5.0,8,Auto repair shop,,"4025 Ventnor Ave, Atlantic City, NJ 08401, United States","8GXR+V8 Atlantic City, New Jersey, USA",,+1 609-816-2910,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepITGnVxZMVD3gyxlxMQjNRJ1v2NIOy07uiM_ns55s-XMS_QRyNO3J0HnTIvNr4rLrTd6GnaWlZNefd06Rk__vUrHWU1SY5xY2H_bCvVHam9IaO_siPgTbcg2Jabgdw_XR3iJNRbrQO-gRR=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:49:37.181Z,,,
https://www.google.com/maps/place/Florida+Garage/data=!4m7!3m6!1s0x89c0ee67b7a5e12d:0xf8783a298a6b49ac!8m2!3d39.3566327!4d-74.4424535!16s%2Fg%2F1xgrnvd9!19sChIJLeGlt2fuwIkRrElriik6ePg,Florida Garage,4.5,4,Auto repair shop,,"2507 Atlantic Ave, Atlantic City, NJ 08401, United States","9H45+M2 Atlantic City, New Jersey, USA",,+1 609-344-5353,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2c02honRues2LiexEx5avQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.38367&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:49:40.270Z,,,
https://www.google.com/maps/place/Mr+Guy%27s+Auto/data=!4m7!3m6!1s0x89c0ee5d777787c9:0x22c6ce45d7efeb64!8m2!3d39.3594023!4d-74.4434668!16s%2Fg%2F1tnpgbhv!19sChIJyYd3d13uwIkRZOvv10XOxiI,Mr Guy's Auto,4.1,19,Car repair and maintenance service,,"2426 Fairmount Ave, Atlantic City, NJ 08401, United States","9H54+QJ Atlantic City, New Jersey, USA",,+1 609-576-0183,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwersIVtfGF4wGxck4Mp0qg6wWD_c-GgJ_hf18oD4WKQKAJKMh6lfiiAx4FQXtZrErYizc4MD8jq0A0WaamdLd_W2swYTnWKAW9MpQ-xniMzegeywV-anVbV-4aokiEh5MoMQj3LnOA=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:49:45.743Z,,,
https://www.google.com/maps/place/Tomasello+Auto+Center/data=!4m7!3m6!1s0x89c0ec20a92ccf15:0x58506e07fcaae2ef!8m2!3d39.3416775!4d-74.4707819!16s%2Fg%2F1ttyxmvv!19sChIJFc8sqSDswIkR7-Kq_AduUFg,Tomasello Auto Center,4.7,62,Auto repair shop,,"5300 Atlantic Ave, Ventnor City, NJ 08406, United States","8GRH+MM Ventnor City, New Jersey, USA",,+1 609-822-5082,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AffZll6Zzbhq8kYARTI-IA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.55035&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:49:52.087Z,,,
https://www.google.com/maps/place/Community+Auto+Repair+Guy/data=!4m7!3m6!1s0x89c0efb22ac90cd3:0x6a8ca46550d62c2d!8m2!3d39.372248!4d-74.4190311!16s%2Fg%2F11tfxthd5h!19sChIJ0wzJKrLvwIkRLSzWUGWkjGo,Community Auto Repair Guy,4.5,16,Auto repair shop,,"Clipper Ct, Atlantic City, NJ 08401, United States","9HCJ+V9 Atlantic City, New Jersey, USA",http://www.communityautorepairguy.com/,+1 609-705-2748,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YQhj1Y1igJXs7Kw3-hOfzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.97488&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:49:57.659Z,,,
https://www.google.com/maps/place/Vina+Auto/data=!4m7!3m6!1s0x89c0ee5d5f303a87:0x687ebe99413d65a!8m2!3d39.3587147!4d-74.4420436!16s%2Fg%2F1thf9g94!19sChIJhzowX13uwIkRWtYTlOnrhwY,Vina Auto,4.3,52,Auto repair shop,,"2401 Arctic Ave, Atlantic City, NJ 08401, United States","9H55+F5 Atlantic City, New Jersey, USA",,+1 609-345-8911,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9-FrsqpGyQR-s27lQa9_NA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.41022&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:50:03.174Z,,,
https://www.google.com/maps/place/Xpress+Auto+Service/data=!4m7!3m6!1s0x89c0ef6861c47a75:0xe0bb86e067b78434!8m2!3d39.3571342!4d-74.4417163!16s%2Fg%2F11mldffj8p!19sChIJdXrEYWjvwIkRNIS3Z-CGu-A,Xpress Auto Service,,,Auto repair shop,,"2425 Atlantic Ave, Atlantic City, NJ 08401, United States","9H45+V8 Atlantic City, New Jersey, USA",,+1 609-348-0894,Open · Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BPWogofbqK0CD-CScT-0qg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.0204&pitch=0&thumbfov=100,false,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 pm–12 am,12 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:50:08.459Z,,,
https://www.google.com/maps/place/City+Wide+Towing/data=!4m7!3m6!1s0x89c0ee5d71217809:0xfaaae420ed65f3bf!8m2!3d39.3594436!4d-74.443161!16s%2Fg%2F1v44r9sz!19sChIJCXghcV3uwIkRv_Nl7SDkqvo,City Wide Towing,3.5,354,Towing service,,"2416 Fairmount Ave, Atlantic City, NJ 08401, United States","9H54+QP Atlantic City, New Jersey, USA",https://www.actow.com/,+1 609-428-7071,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7NUDxCR0F4D-3KozAkqKdNd3K4hm90-gy32I1AmtpmOOvU8C-ILvmrjULvShMSO7UKBBdUbFvNL_uDqPewOQP9A__0hOhbPtz8y_uIkoK1jpCcjJx4mgeuHdMsJ0ph2DjlTTD=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:50:14.508Z,,,
https://www.google.com/maps/place/APD+Auto+Repair/data=!4m7!3m6!1s0x89c0ee6715e74dc9:0x26ccd3f3cbc2bb29!8m2!3d39.357422!4d-74.445147!16s%2Fg%2F1tqg174d!19sChIJyU3nFWfuwIkRKbvCy_PTzCY,APD Auto Repair,3.1,7,Auto repair shop,,"2625 Arctic Ave, Atlantic City, NJ 08401, United States","9H43+XW Atlantic City, New Jersey, USA",,+1 609-572-0200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dW31foZ-lA8tbkmnoHxX1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.30304&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:50:18.425Z,,,
https://www.google.com/maps/place/Providence+Towing+%26+Recovery/data=!4m7!3m6!1s0x89c0ee881e7c351f:0x4bb167f7836ed5c7!8m2!3d39.354683!4d-74.4521529!16s%2Fg%2F12cnqym76!19sChIJHzV8HojuwIkRx9Vug_dnsUs,Providence Towing & Recovery,4.8,38,Towing service,,"3301 Arctic Ave, Atlantic City, NJ 08401, United States","9G3X+V4 Atlantic City, New Jersey, USA",http://www.atlanticcitytowing.com/,+1 609-345-0098,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerifAecNJ7TvorQ9ktVRAJz74e_sxD7hkKJVocn4jKP5EisSOT-EwMxCl-DOeLlDMjjYODVwOGetiTgUPbF7cBiiZvW3xZ-5OEikdo59X2QNyvEExAZ5V9V5xtKYSIZSDON3I0=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:50:25.029Z,,,
https://www.google.com/maps/place/Ciocca+Cadillac+of+Atlantic+City+Service+%26+Repair+Center/data=!4m7!3m6!1s0x89c0efbb229c4e23:0x2bdee6cd17ab78b8!8m2!3d39.3551914!4d-74.4586707!16s%2Fg%2F11ww4fvm8_!19sChIJI06cIrvvwIkRuHirF83m3is,Ciocca Cadillac of Atlantic City Service & Repair Center,,,Auto repair shop,,"340 Albany Ave, Atlantic City, NJ 08401, United States","9G4R+3G Atlantic City, New Jersey, USA",https://www.cioccacadillacofatlanticcity.com/service/center-atlantic-city.htm?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=service,+1 609-345-2100,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5P5vCaNnipJ7XTD0rNNz4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.62712&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:50:31.173Z,,,
https://www.google.com/maps/place/Dojay+%26+Dojer%27s/data=!4m7!3m6!1s0x89c0ee25453fffff:0xc7a0ce97d2643e77!8m2!3d39.364498!4d-74.4165805!16s%2Fg%2F11gg99rjnd!19sChIJ__8_RSXuwIkRdz5k0pfOoMc,Dojay & Dojer's,5.0,1,Auto repair shop,,"526 Pacific Ave #420, Atlantic City, NJ 08401, United States","9H7M+Q9 Atlantic City, New Jersey, USA",,+1 609-365-2971,Closed · Opens 12 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKuTYybFDd9OA0-BVgydd2tICXQdUA2Qvc9ENqIIl3RL60Ch3BDTe9fSVzCmLNJMYkb5izttQBjh0fuRC0zjfHHaZc-nk_inoX7AfcTymiADl3c8YSN1FSopAsjTK8z5FMLDl7=w408-h251-k-no,true,Closed,Closed,Closed,Closed,Closed,12–1:30 am,12:30–3 am,"https://www.google.com/maps/search/tire+service+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-03-23T14:50:37.055Z,LGBTQ+ friendly,,
