placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Monterey+Door/data=!4m7!3m6!1s0x89c63e983fb217d7:0xd1e71f6fcbc50ba3!8m2!3d40.0664596!4d-76.169197!16s%2Fg%2F1vm7cdq2!19sChIJ1xeyP5g-xokRowvFy28f59E,Monterey Door,4.9,18,Garage door supplier,"339 Monterey Rd, Bird in Hand, PA 17505, United States","3R8J+H8 Bird in Hand, Pennsylvania, USA",http://www.mydoor.us/,+1 717-656-0513,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipO2UJfNrbjgyb_Z5jsBVLSJpqBz7-x2y8J0Abo=w408-h248-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:04.190Z,,,,
https://www.google.com/maps/place/George+J.+Grove+%26+Son+Inc./data=!4m7!3m6!1s0x89c6247efb649e9d:0xb1bfab2a6561a31!8m2!3d40.0611036!4d-76.32072!16s%2Fg%2F1tdyrr68!19sChIJnZ5k-34kxokRMRpWprL6Gws,George J. Grove & Son Inc.,4.9,404,General contractor,"1219 Manheim Pike, Lancaster, PA 17601, United States","3M6H+CP Lancaster, Pennsylvania, USA",https://georgejgrove.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 717-393-0859,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipOyajvAfXXJlCZWwXKO8Zo0PjZE_DuPuPC9ntQl=w500-h240-k-no,true,8 am–6 pm,8 am–1 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:08.818Z,,,,
https://www.google.com/maps/place/Smoker+Door+Sales/data=!4m7!3m6!1s0x89c6477333163f9b:0x34155da383a12377!8m2!3d40.0013617!4d-76.0763677!16s%2Fg%2F1td4w6m_!19sChIJmz8WM3NHxokRdyOhg6NdFTQ,Smoker Door Sales,4.9,97,Garage door supplier,"87 N Kinzer Rd, Kinzers, PA 17535, United States","2W2F+GF Kinzers, Pennsylvania, USA",https://smokerdoorsales.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 717-667-8149,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPxit5AC4F0wURXfF0yExFV0QduSF8FlhxuHNRs=w426-h240-k-no,true,7 am–4 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:13.232Z,,,,
https://www.google.com/maps/place/Rissler+Garage+Doors/data=!4m7!3m6!1s0x89c66b72792bf75d:0xbdad51e0983456c2!8m2!3d40.1351501!4d-76.0942938!16s%2Fg%2F1tdf29hc!19sChIJXfcreXJrxokRwlY0mOBRrb0,Rissler Garage Doors,5.0,16,Garage door supplier,"700 Reidenbach Rd, New Holland, PA 17557, United States","4WP4+37 New Holland, Pennsylvania, USA",https://www.risslerdoor.com/,+1 717-738-3667,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwRIWvNlwdZp0lKA_ujJB70z9BGzizu956Td0xKRDFAtVSxAdDu5Ff23WLNq9DGXoHi7xN7DIcEmOi4l7Ft3ZDSFj9PQ_zFgt9_HAXV1MMMHaOaMLo9e9AYhZjNDhJudykHZFSl=w408-h306-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:17.598Z,,,,
https://www.google.com/maps/place/Lezzer+Commercial+Doors/data=!4m7!3m6!1s0x89c626ebc6eaaaab:0xf44f48ee77d3fde7!8m2!3d40.0486001!4d-76.3911613!16s%2Fg%2F11g0k1_wp2!19sChIJq6rqxusmxokR5_3Td-5IT_Q,Lezzer Commercial Doors,5.0,2,Door supplier,"2979 Old Tree Dr, Lancaster, PA 17603, United States","2JX5+CG Lancaster, Pennsylvania, USA",https://www.lezzerlumber.com/locations/lancaster-commercial-door,+1 717-735-0650,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz59jTC9M7q8h7kTQ35TYEFbIHVLpzJvG4_rj0EYFBK68332vZ7XiWAwAxVLoFYH_DKJP2xrqut-lbQAyyXMJTadPsUi6gLsKbZ5pwAmfFO8cAlnslyVCHGBMp_nhJYV6p6iM_1=w408-h759-k-no,false,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:22.259Z,,,,
https://www.google.com/maps/place/Susquehanna+Valley+Door+and+Window/data=!4m7!3m6!1s0x89c625ad8f03f121:0x4933a3c0870c26f9!8m2!3d40.0603165!4d-76.3433774!16s%2Fg%2F11s619w8sl!19sChIJIfEDj60lxokR-SYMh8CjM0k,Susquehanna Valley Door and Window,4.8,17,Window installation service,"4100 Crossings Blvd d301, Lancaster, PA 17601, United States","3M64+4J Lancaster, Pennsylvania, USA",https://svdoorandwindow.com/replacement-windows-and-doors-lancaster-pa/,+1 717-781-8087,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM-zrk11J2Cx_cCegFPnrrT2VQUBSIsPkIFKOiz=w408-h306-k-no,true,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:26.662Z,,,,
https://www.google.com/maps/place/Backyard+Creations+of+Lancaster/data=!4m7!3m6!1s0x89c62f90fc2d82bd:0xe0b3f44f6e617b3f!8m2!3d39.9667522!4d-76.3040004!16s%2Fg%2F1v2f1gk7!19sChIJvYIt_JAvxokRP3thbk_0s-A,Backyard Creations of Lancaster,4.8,63,Shed builder,"150 Marticville Rd, Lancaster, PA 17603, United States","XM8W+P9 Lancaster, Pennsylvania, USA",http://lancasterpashedbuilders.com/,+1 717-872-8602,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipNphQhGdo8Czug_ovnuA3esa43x6nOi3tpOU-55=w408-h294-k-no,true,9 am–4 pm,9–11:30 am,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:31.310Z,,,,
https://www.google.com/maps/place/Precision+Overhead+Garage+Door+Service+of+York/data=!4m7!3m6!1s0x83b7fd6cecdee629:0xb164a9cab9b8bb56!8m2!3d39.9734945!4d-76.7053587!16s%2Fg%2F11rhvs8__v!19sChIJKebe7Gz9t4MRVru4ucqpZLE,Precision Overhead Garage Door Service of York,5.0,988,Garage door supplier,"1213 E Philadelphia St, York, PA 17403, United States","X7FV+9V York, Pennsylvania, USA",https://precisiondoorpa.com/?utm_source=gmb&utm_medium=location_york&utm_campaign=website,+1 717-921-6152,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSws612f0vxeh4UZBD9_wMByHXt87EIInywjkA1RBVWjVbttF67wsMDVhwDM700fpzySuHo3pxT3LxVHBZ9Uu0PQyoVK-MuKAvdaLuqfb7VDg3Y8qCXPEQJ9w4RcxjlV1JI-YhIv2Q=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:36.195Z,,,,
https://www.google.com/maps/place/Complete+Door+%26+Access/data=!4m7!3m6!1s0x89c6169d78e97e5f:0xca5f891c7bc5c236!8m2!3d40.1648431!4d-76.2977821!16s%2Fg%2F1tl1pd5f!19sChIJX37peJ0WxokRNsLFexyJX8o,Complete Door & Access,5.0,15,Garage door supplier,"608 N Cedar St, Lititz, PA 17543, United States","5P72+WV Lititz, Pennsylvania, USA",https://www.lancastercountydoorsandservices.com/,+1 717-625-1777,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQu55a7smAg6IFinl-MqW1wubgATYvEirJA22mFjTJEF6_JE-z-CzJNoOcnfm15WGsCqIsXHdkx0Ku-WIVVLNxvY7jcsWedSeRq7SsqduJvPJV9INBij7Nji9_-Ygon61gMoLR9Q=w408-h306-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:40.715Z,,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Harrisburg-York%E2%84%A2/data=!4m7!3m6!1s0x89c8ead14324971f:0x406c36fff774528d!8m2!3d40.1698158!4d-76.8345705!16s%2Fg%2F1thf9jfj!19sChIJH5ckQ9HqyIkRjVJ09_82bEA,Overhead Door Company of Harrisburg-York™,5.0,394,Garage door supplier,"576 Grandview Dr, Lewisberry, PA 17339, United States","5598+W5 Lewisberry, Pennsylvania, USA",https://www.overheaddoors.com/harrisburg-pennsylvania/,+1 717-938-6101,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOi2QP3Zv14s6KcHByrZoXmU32IwdYdIOBtffAd=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:45.323Z,,,,
https://www.google.com/maps/place/SoleProPA/data=!4m7!3m6!1s0x89c625741df60a9d:0x86aa3e6d31a9b9b5!8m2!3d40.0159552!4d-76.3128439!16s%2Fg%2F11qh0pv9rw!19sChIJnQr2HXQlxokRtbmpMW0-qoY,SoleProPA,4.5,8,Handyman/Handywoman/Handyperson,"129 Pennshire Dr, Lancaster, PA 17603, United States","2M8P+9V Lancaster, Pennsylvania, USA",https://solepropahandyman.com/,+1 717-382-8112,Closes soon ⋅ 7 pm ⋅ Opens 12 am Sat,https://lh3.googleusercontent.com/p/AF1QipOVykxrjiT6DI990BSa-d2lRrPnmcLsPGjXKzTQ=w408-h306-k-no,true,7 am–7 pm,Open 24 hours,Open 24 hours,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:49.728Z,,,,
https://www.google.com/maps/place/PremierGarage+of+Lancaster/data=!4m7!3m6!1s0x8dfd9b1566e837e1:0x560612d436f9ee7!8m2!3d40.0654012!4d-76.4183522!16s%2Fg%2F11vyfg6_ph!19sChIJ4TfoZhWb_Y0R555vQy1hYAU,PremierGarage of Lancaster,5.0,26,General contractor,"1200 Corporate Blvd Suite 8A, Lancaster, PA 17601, United States","3H8J+5M Lancaster, Pennsylvania, USA",https://www.premiergarage.com/near-me/lancaster-pa/,+1 717-435-1384,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNFHjNzZ70-lvh861Bd1Qvw1ZfVqMrv0WE_4vjB=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:54.396Z,,,,
https://www.google.com/maps/place/Central+State+Door+Service/data=!4m7!3m6!1s0x89c8bf171e94a0c1:0xe8cda54e4609d4ad!8m2!3d40.2343826!4d-76.7542114!16s%2Fg%2F1th0zb1t!19sChIJwaCUHhe_yIkRrdQJRk6lzeg,Central State Door Service,4.8,179,Garage door supplier,"1421 Stoneridge Dr, Middletown, PA 17057, United States","66MW+Q8 Middletown, Pennsylvania, USA",http://www.csdoors.com/,+1 717-232-1033,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNU1Yjl4oYxmZpE5oQgE9OtXiS_I24KaMzSr1u1=w408-h306-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:29:58.795Z,,,,
https://www.google.com/maps/place/Hershey+Door+Services+Inc/data=!4m7!3m6!1s0x89c89848aa0a0a35:0x43698437c0e571cd!8m2!3d40.148153!4d-76.6122791!16s%2Fg%2F1v1sm5yz!19sChIJNQoKqkiYyIkRzXHlwDeEaUM,Hershey Door Services Inc,4.4,22,Garage door supplier,"436 W High St, Elizabethtown, PA 17022, United States","49XQ+73 Elizabethtown, Pennsylvania, USA",https://www.hersheydoor.com/home?mobile=false,+1 717-367-6822,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxVtslGDGnrLnU5l0Jl-c4TrI0xZF_bzlTUgy6crLm51Hv87jbFI777ujYOpnclnZgfdIS4bi8bhEmY4gR9aHcCOsvmfyI7Wiz0pevIUTXMqrWqVgMNYmWtazLLV7jVLUC3F0iC=w408-h306-k-no,false,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:30:03.290Z,,,,
https://www.google.com/maps/place/Sean%27s+Garage+Door+Services+LLC/data=!4m7!3m6!1s0x89c6b106fe862e77:0xe942535a1289d959!8m2!3d40.002498!4d-75.1180144!16s%2Fg%2F11fphkps4t!19sChIJdy6G_gaxxokRWdmJElpTQuk,Sean's Garage Door Services LLC,4.9,1841,Garage door supplier,,,https://seansgaragedoorservices.com/,+1 800-228-5715,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMSvsgNnY5--Q2_XV1660l3hlTRiZiQG5QhK30L=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:30:07.622Z,,,,
https://www.google.com/maps/place/Colebrook+Door/data=!4m7!3m6!1s0x89c610a75c353379:0x7f91f6c9f9593596!8m2!3d40.2003813!4d-77.2024542!16s%2Fg%2F11b6qf7nw7!19sChIJeTM1XKcQxokRljVZ-cn2kX8,Colebrook Door,4.7,3,Garage door supplier,,,http://www.colebrookdoor.com/,+1 717-752-5900,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMmxwVALvSc5VoNwvGn0Zf7tYnHU6JqOos1w1Zz=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:30:11.895Z,,,,
https://www.google.com/maps/place/Weaver+Door+LLC/data=!4m7!3m6!1s0x8704f5138a54891f:0xda01dcce8628efe1!8m2!3d40.2372202!4d-76.2073298!16s%2Fg%2F11sx6gyqvm!19sChIJH4lUihP1BIcR4e8ohs7cAdo,Weaver Door LLC,5.0,32,Garage door supplier,"575 Indian Run Rd, Ephrata, PA 17522, United States","6QPV+V3 Ephrata, Pennsylvania, USA",https://weaverdoor.us/,+1 717-335-8216,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxlJO30eScapF5pUiEsKqk-a-i6SzQn2wokOdVNjXN0kMHcrV6WiV4K_ghSycqBuxeSuMMfS9LdmV5z2W08JBXBwSUFxJtxF2jW5c0T7qJx7Iv6X6LfWaoO_gMAS6nRb_C_bomX=w408-h306-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:30:16.404Z,,,,
https://www.google.com/maps/place/Precision+Door+Service/data=!4m7!3m6!1s0x89c6f16fb129e0e5:0x43f5a2ef3a1e98f9!8m2!3d39.960552!4d-75.586466!16s%2Fg%2F1tht2dty!19sChIJ5eApsW_xxokR-ZgeOu-i9UM,Precision Door Service,4.9,1006,Garage door supplier,"315 Westtown Rd STE 10, West Chester, PA 19382, United States","XC67+6C West Chester, Pennsylvania, USA",https://precisiondoorsoutheastpa.com/?utm_source=GMBListing&utm_medium=organic,+1 610-756-9100,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNa-felAq3wqytna-XP1zWjSZKal_Ofm-a0HZ7j=w408-h305-k-no,true,7 am–8 pm,7 am–5 pm,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-11-07T23:30:20.742Z,,,,
