placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Compassionate+Care+at+Home/data=!4m7!3m6!1s0x89e7d7b4ef5d8ca1:0x65c74e30a78a47fd!8m2!3d41.3948254!4d-72.8557668!16s%2Fg%2F1ptwp2d03!19sChIJoYxd77TX54kR_UeKpzBOx2U,Compassionate Care at Home,4.7,3,Home health care service,"110 Washington Ave, North Haven, CT 06473, United States","94VV+WM North Haven, Connecticut, USA",http://www.compassionatect.com/,+1 203-433-4325,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipPN4y_98Na1zJZlADpm2WXyucQxxRM30CSPNN2O=w408-h544-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:07:33.444Z,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,,,,
https://www.google.com/maps/place/Connecticut+Hospice/data=!4m7!3m6!1s0x89e7d621301052b1:0xaf4afdb1ca0d9673!8m2!3d41.255813!4d-72.8325045!16s%2Fg%2F1w2yvxx0!19sChIJsVIQMCHW54kRc5YNyrH9Sq8,Connecticut Hospice,4.2,56,Hospice,"100 Double Beach Rd, Branford, CT 06405, United States","7548+8X Branford, Connecticut, USA",https://www.hospice.com/,+1 203-315-7301,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMdQN58_GB8abGSwc39HFK0MRPxwpDCjgg4iRIP=w425-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:07:38.596Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Yale+New+Haven+Health+Heart+and+Vascular+Center+-+North+Haven/data=!4m7!3m6!1s0x89e7d0639320c1d9:0xb0e7d29377fe7ad9!8m2!3d41.3820149!4d-72.8790032!16s%2Fg%2F11b8tcv9hh!19sChIJ2cEgk2PQ54kR2Xr-d5PS57A,Yale New Haven Health Heart and Vascular Center - North Haven,2.4,20,Medical clinic,"2 Devine St, North Haven, CT 06473, United States","94JC+R9 North Haven, Connecticut, USA",https://www.ynhh.org/locations/north-haven-2-devine-street,+1 203-747-7300,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=89pVh9zL5LKEuviFsac22A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.07661&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:07:43.803Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Northeast+Medical+Group+Walk-In+Care+-+North+Haven/data=!4m7!3m6!1s0x89e7d1b63fc2ad7d:0xd83173ad9776348!8m2!3d41.3826763!4d-72.8775535!16s%2Fg%2F11h4pl6v3m!19sChIJfa3CP7bR54kRSGN32ToXgw0,Northeast Medical Group Walk-In Care - North Haven,3.4,31,Medical Center,"4A Devine St 1st Floor, North Haven, CT 06473, United States","94MC+3X North Haven, Connecticut, USA",https://www.northeastmedicalgroup.org/locations/north-haven-4a-devine-street-walk-in?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,+1 203-287-6900,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noJ2YHm0dgMfGnLxbzstd8aTNDvZwfi-pIMPBvLFHK3-suEzlloi0IECVCwHtP7jQoT-wKg9d4kWQHbPEFzYQM9CKfOsUwT0r8ebqNKGS8i0RB4pF-Zx1Degr9EXK-WkrA_xgIO=w408-h862-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:07:48.631Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,Closed,8 am–8 pm,8 am–8 pm,,,,
https://www.google.com/maps/place/Dependable+Care+LLC/data=!4m7!3m6!1s0x89e7d089c6d11027:0x1930462f2dfa0031!8m2!3d41.376967!4d-72.8842104!16s%2Fg%2F11clysnnbp!19sChIJJxDRxonQ54kRMQD6LS9GMBk,Dependable Care LLC,4.3,8,Home health care service,"266 State St Suite B, North Haven, CT 06473, United States","94G8+Q8 North Haven, Connecticut, USA",,+1 203-580-6260,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMiuuN5tsVe-IUR2kUWLwVgtj_VstSUbBloYa6v=w408-h408-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:07:53.581Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Hope+After+Loss/data=!4m7!3m6!1s0x89e7d84b35d18b95:0xc72a549075bdd5ac!8m2!3d41.3862502!4d-72.8986362!16s%2Fg%2F11c5750g1d!19sChIJlYvRNUvY54kRrNW9dZBUKsc,Hope After Loss,5.0,1,Community center,"110 Washington Avenue, North Haven, CT 06473, United States","94P2+GG North Haven, Connecticut, USA",http://hopeafterloss.org/,+1 203-782-4330,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nlBwKVktrD85jHHqgyM7sw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.705669&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:07:56.414Z,,,,,,,,,,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x89e7d56ab4e16f33:0xabfa48f0eb88bacf!8m2!3d41.2990156!4d-72.7684116!16s%2Fg%2F11y1ypt592!19sChIJM2_htGrV54kRz7qI6_BI-qs,Gentiva Hospice,5.0,4,Hospice,"500 E Main St #204, Branford, CT 06405, United States","76XJ+JJ Branford, Connecticut, USA",http://gentivahs.com/,+1 203-871-3026,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP0XiMKshfTWmxi-QQeB3JPND3NtO9Cssh1peA=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:08:01.229Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Arden+Care+Center/data=!4m7!3m6!1s0x89e7da6776250405:0xb2df4ed9b34c1f2f!8m2!3d41.3766272!4d-72.9214306!16s%2Fg%2F1tk8d4bc!19sChIJBQQldmfa54kRLx9Ms9lO37I,Arden Care Center,3.4,97,Rehabilitation center,"850 Mix Ave, Hamden, CT 06514, United States","93GH+MC Hamden, Connecticut, USA",https://highbridgehc.com/arden-care-center/,+1 203-281-3500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPaWlQKV5JtnzEGKoWq9tKUIxqtUxzqUKnFojyd=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:08:06.188Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Compassus/data=!4m7!3m6!1s0x89e875d6e852ad81:0x19da3e76ae347932!8m2!3d41.2489666!4d-73.0836179!16s%2Fg%2F1tdfzr_r!19sChIJga1S6NZ16IkRMnk0rnY-2hk,Compassus,2.6,7,Hospice,"612 Wheeler's Farms Road #103, Milford, CT 06461, United States","6WX8+HH Milford, Connecticut, USA",https://www.compassus.com/locations/connecticut/milford/,+1 475-215-2385,"Open 24 hours

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOFdd1f4_ekHW6lU2rkGI9hH6cE-qptxx3PVbps=w408-h283-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:08:11.198Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
"https://www.google.com/maps/place/Laura+Morrison,+MD/data=!4m7!3m6!1s0x89e7d9fa441faf49:0x55d2f2dcfb7f5ccd!8m2!3d41.3042236!4d-72.9358138!16s%2Fg%2F11v5w0_ksg!19sChIJSa8fRPrZ54kRzVx_-9zy0lU","Laura Morrison, MD",,,Hospice,"Smilow Cancer Hospital at Yale, 20 York St, New Haven, CT 06510, United States","8337+MM New Haven, Connecticut, USA",https://www.yalemedicine.org/specialists/laura-morrison,+1 203-200-2725,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DeYhbh_0CzWQnHqxgJpfsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.03522&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:08:13.906Z,,,,,,,,,,,
https://www.google.com/maps/place/Whitney+Rehabilitation+Care+Center/data=!4m7!3m6!1s0x89e7d17f4595a6bf:0xf1d2477d4009e619!8m2!3d41.3978839!4d-72.8978378!16s%2Fg%2F11tckxzb8b!19sChIJv6aVRX_R54kRGeYJQH1H0vE,Whitney Rehabilitation Care Center,3.6,65,Nursing home,"2798 Whitney Ave, Hamden, CT 06518, United States","94X2+5V Hamden, Connecticut, USA",https://whitneyrehab.com/,+1 203-288-6230,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipONyebqUW4Mp7_Pdjn9rJ8GT2DogfnAxlfe2bpy=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:08:18.760Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Brighton+Hospice+-+Connecticut/data=!4m7!3m6!1s0x89e7b1644d96f2e9:0x34c7e537bb714152!8m2!3d41.7060825!4d-72.8150856!16s%2Fg%2F11v154wp7n!19sChIJ6fKWTWSx54kRUkFxuzflxzQ,Brighton Hospice - Connecticut,4.8,19,Hospice,"30 Waterside Dr Suite #101, Farmington, CT 06032, United States","P54M+CX Farmington, Connecticut, USA",https://brightonhospice.com/,+1 860-507-7508,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MiXn6dnrXdQCIVFaSfW3nQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.973915&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:08:23.882Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/TotalCare+Home+Care/data=!4m7!3m6!1s0x89e7d9cfa905d46d:0x120f572321ba512!8m2!3d41.3132957!4d-72.9041837!16s%2Fg%2F11f917xj0g!19sChIJbdQFqc_Z54kREqUbMnL1IAE,TotalCare Home Care,2.5,4,Home health care service,"370 James St # 401, New Haven, CT 06513, United States","837W+88 New Haven, Connecticut, USA",https://lhcgroup.com/locations/three-rivers-homecare/?utm_source=GMB&utm_campaign=Google_Local_Listing&utm_medium=referral&utm_content=TotalCare_Home_Care_New_Haven_CT_06513,+1 203-777-4916,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ANSHVtKRR-CEKptFGkB07w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.878893&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:08:28.897Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,,
https://www.google.com/maps/place/AccentCare+Hospice-Connecticut/data=!4m7!3m6!1s0x89e7ea7141c8ed77:0xd22349152825305a!8m2!3d41.5519073!4d-73.0950009!16s%2Fg%2F11gbfdyd26!19sChIJd-3IQXHq54kRWjAlKBVJI9I,AccentCare Hospice-Connecticut,3.9,11,Hospice,"1579 Straits Turnpike Suite 1E, Middlebury, CT 06762, United States","HW23+QX Middlebury, Connecticut, USA",https://www.accentcare.com/seasons-hospice-palliative-care-announcement,+1 866-244-2199,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nquAUyoj7Vwbv0siOMy8eFJStbyT_EWbTl_2SxWnvmaGtgYslFiC7eFvrsxwEEjmgyTVyEDGM7lvic3VTOQVqDofRGcoIjMfY435CcxYVbzYt3q5tRFY2Y6omyMLYoGk8YVWtzfGA=w506-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:08:33.983Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/ProACtive+Homemakers+%26+Companions/data=!4m7!3m6!1s0x89e7d9003bba50a5:0x708b7423a07ea2b1!8m2!3d41.3120811!4d-72.9367805!16s%2Fg%2F11vwl7xz14!19sChIJpVC6OwDZ54kRsaJ-oCN0i3A,ProACtive Homemakers & Companions,5.0,9,Home health care service,"115 Edgewood Ave, New Haven, CT 06511, United States","8367+R7 New Haven, Connecticut, USA",https://proactivehomemakers.com/,+1 860-283-0111,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNMgpZe9CWPJNk7MBv5fH9mTU_yBW-4RlTxEMac=w408-h408-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:08:38.886Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,8 am–6 pm,8 am–6 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Yale+New+Haven+Healthcare/data=!4m7!3m6!1s0x89e62b6d65f3d1b3:0x38b318db8d5cc63d!8m2!3d41.2903116!4d-72.6728737!16s%2Fg%2F1tfmd7xz!19sChIJs9HzZW0r5okRPcZcjdsYszg,Yale New Haven Healthcare,4.5,6,Home health care service,"753 Boston Post Rd, Guilford, CT 06437, United States","78RG+4V Guilford, Connecticut, USA",http://www.connecticuthomecare.org/,+1 203-458-4200,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-2Vs3kIAUN3sKBRZ_KZSQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.55945&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:08:43.878Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
"https://www.google.com/maps/place/Andrew+Putnam,+MD,+BA/data=!4m7!3m6!1s0x89e7d9ee5dafb10b:0xcbef51319f526670!8m2!3d41.3042236!4d-72.9358138!16s%2Fg%2F11kr9n0lbj!19sChIJC7GvXe7Z54kRcGZSnzFR78s","Andrew Putnam, MD, BA",,,Hospice,"Smilow Cancer Hospital at Yale, 20 York St 8th Flr, New Haven, CT 06510, United States","8337+MM New Haven, Connecticut, USA",https://www.yalemedicine.org/specialists/andrew-putnam,+1 203-200-2725,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5R2CI-ueF6HXvJ1Tj8ddag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.7541&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-09-18T00:08:46.648Z,,,,,,,,,,,
