placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Pomp%27s+Tire+Service/data=!4m7!3m6!1s0x886c6637a2208c15:0x9ee5adac6bdc073!8m2!3d39.1219599!4d-86.5303706!16s%2Fg%2F1tfg8dz0!19sChIJFYwgojdmbIgRc8C9xtpa7gk,Pomp's Tire Service,4.9,669,Tire shop,· In-store shopping · Kerbside pickup,"3951 S Walnut St, Bloomington, IN 47401, United States","4FC9+QV Bloomington, Indiana, USA",https://locations.pompstire.com/in/bloomington/3951-south-walnut-street?utm_source=Google&utm_medium=Yext,+1 812-336-6302,"Open · Closes 5 pm

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqzkXrUEmAUB215xzMKpBQLH5MzoZF_ZiWbVQbDnp9wAqm3Wn4X0MID4x5feGsewPnKnbH3Tnk6saH6tOShIBvpLILOjtm9pj0in6n2b7TeNwolrUV6dcMuSVxDyENwmpcXCN5YvQ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:49:29.696Z,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x886c642719d86cc5:0x3352fc234c6948dd!8m2!3d39.1574349!4d-86.4972462!16s%2Fg%2F1tgdd4rr!19sChIJxWzYGSdkbIgR3UhpTCP8UjM,Firestone Complete Auto Care,3.7,361,Tire shop,· In-store shopping · Kerbside pickup,"833 S College Mall Rd, Bloomington, IN 47401, United States","5G43+X4 Bloomington, Indiana, USA",https://www.firestonecompleteautocare.com/indiana/bloomington/833-s-college-mall-rd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 812-727-6385,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYXxN5TX8unkkDBJGCnAv6WhKI8UywcpAguki9pgIHaWJ4lAXG1wSRNtB1DpifsLe2hbRfr7Yhz-hePSC7AgWN1pWGBPRwb8RVThOnfnpCmZV7qf_9m4AHE2KUQmj50cmLP82u=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:49:34.261Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Flynn+Motorsports+LLC/data=!4m7!3m6!1s0x886c6772d2522989:0xd077e30511901070!8m2!3d39.1592574!4d-86.5533037!16s%2Fg%2F11syf5jcg4!19sChIJiSlS0nJnbIgRcBCQEQXjd9A,Flynn Motorsports LLC,5.0,132,Auto repair shop,,"1365 W Bloomfield Rd, Bloomington, IN 47403, United States","5C5W+PM Bloomington, Indiana, USA",https://www.flynnmotorsportsllc.com/,+1 812-272-6484,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoiGM1c8RwTC4z7f2Rlsi37gr59V3N-jOKuYpk9obOsbhUKaIYgSDVnDzeqHfGyW9WyxwtOienSLCHAG-241-YOTzKA4XFN3Wr_MYentUovpACafjV8rND4KjakKDH31o-Ygvt6=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:49:38.933Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Wray+Automotive/data=!4m7!3m6!1s0x886c66d7d0c7c6f7:0x8c71790e6036294e!8m2!3d39.1778324!4d-86.5405127!16s%2Fg%2F11gfgsyktp!19sChIJ98bH0NdmbIgRTik2YA55cYw,Wray Automotive,4.8,426,Auto repair shop,,"1109 N Jackson St #1, Bloomington, IN 47404, United States","5FH5+4Q Bloomington, Indiana, USA",,+1 812-369-4520,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepQ8FaafefsEXf5fiIrDKHiJJnDQOSupHlUArANQXW2rHcdqAugS70eJboaWN92mKZABq-AHSvBs-UGd5q50aZBcBpx7j6ipTK3c3FNWAvJfbS5BV6JV5mHpHTDxuGOGQXErZV0=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:49:43.274Z,,
https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x886c675c6e967d2d:0x55e10a8a4e87956e!8m2!3d39.171488!4d-86.573657!16s%2Fg%2F1tjcq5qf!19sChIJLX2WblxnbIgRbpWHTooK4VU,Pep Boys Auto Service & Tires,3.7,439,Tire shop,· In-store shopping · In-store pick-up,"3160 W Susan Dr, Bloomington, IN 47404, United States","5CCG+HG Bloomington, Indiana, USA",https://www.pepboys.com/stores/in/bloomington/3160-w-susan-dr?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,+1 812-287-0686,"Open · Closes 6 pm

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweol_4fo7IwPFXPLNrrCudPNanQMikMVTyt_X8h9hcV8iUkbhQUURFxL_WJwK-bhNMlgOLW3YnlSxr7jUPzi7khHVoEYI8c7eQzRnMIotGAjYGjCilgEUQIzncBQQyM_SfS77hLyXKPDsaLW=w531-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:49:47.821Z,,
"https://www.google.com/maps/place/Full+Force+Offroad,+LLC/data=!4m7!3m6!1s0x886c66d7d7f81d45:0x6ff32e4a019d7f50!8m2!3d39.163272!4d-86.568746!16s%2Fg%2F11hd52jc74!19sChIJRR3419dmbIgRUH-dAUou828","Full Force Offroad, LLC",4.7,32,Auto repair shop,,"2507 W 3rd St, Bloomington, IN 47404, United States","5C7J+8G Bloomington, Indiana, USA",,+1 812-327-1562,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer5X5JGbS8IT2CWTvln0DLo8_nHHBkHrRW0zcnnTr1Jbq3dokPXTZsHTliOIoDDuC0tvQshKuiYVdRQh39f61JZMoIkbLqLFz2L4j3hmO5ds0ooU_nD723PEgVHIiCBiBCaBPQj=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:49:52.101Z,,
https://www.google.com/maps/place/Stryker+Towing+%26+Repair/data=!4m7!3m6!1s0x886c60a17c45385d:0xd6885a07d79a817f!8m2!3d39.1539518!4d-86.5347355!16s%2Fg%2F11c3svyymm!19sChIJXThFfKFgbIgRf4Ga1wdaiNY,Stryker Towing & Repair,4.6,288,Towing service,,"114 W Grimes Ln, Bloomington, IN 47403, United States","5F38+H4 Bloomington, Indiana, USA",http://www.strykertowing.com/,+1 812-345-0245,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweou0AbDto4dunboNEj867j3lXb3iletJQCCrqHR44qE-oXCv7s7n8tWxB501ioA0SIQ_Q5ww9k9qJDkHVeyuc213_-NQGCUsMejajX51vMj-KbbUsLZx80tPJeoWbnAsnvaFJE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:49:56.465Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Dunn%27s+RevSports/data=!4m7!3m6!1s0x886c674622e60fdb:0x7f8d0ef8353e53a!8m2!3d39.1748478!4d-86.5663215!16s%2Fg%2F1tgfxclg!19sChIJ2w_mIkZnbIgROuVTg-_Q-Ac,Dunn's RevSports,4.5,55,Auto repair shop,,"2479 W Industrial Park Dr, Bloomington, IN 47404, United States","5CFM+WF Bloomington, Indiana, USA",https://www.dunnsrevsports.com/,+1 812-331-0400,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqn8LihY16gm7OosYzo6W_cnPuL0iLv5gSMPocrcc2fSCdNtn_5dkag7sZGXakjTyP3c3of6CZMtDENmgt3i__VFfmUhMbLgWe5Vf-GOfAAtZyG38lRoavOTATRg7BZupurO5NI1A=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:50:01.055Z,Identifies as women-owned,
https://www.google.com/maps/place/Tire+Genie/data=!4m7!3m6!1s0x886c5fc2222d1cad:0xc33c73072ac066cf!8m2!3d39.2121449!4d-86.5891031!16s%2Fg%2F11vb2spygz!19sChIJrRwtIsJfbIgRz2bAKgdzPMM,Tire Genie,4.8,96,Tire shop,,"4233 IN-46, Bloomington, IN 47404, United States","6C66+V9 Bloomington, Indiana, USA",http://www.tire-genie.com/,+1 812-300-0265,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7UJjv5ezAByUlppTpvO6_fUr-tvNyp0CpGMnt7xJ98_w05mvjhhQV9I8e4ckMcMb1B9MPNu4Z4JGdMr4YfLO0lzJ6Cb54DFAGmHHH9Yl2B0HKJGgQlav6ckgO2V6hXMj-iV80opsFZjM=w408-h265-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:50:05.350Z,,
https://www.google.com/maps/place/World+Wide+Automotive+Service/data=!4m7!3m6!1s0x886c679ac3547a27:0x9915ac7ffde22f61!8m2!3d39.1371615!4d-86.5693666!16s%2Fg%2F1hc42ztdh!19sChIJJ3pUw5pnbIgRYS_i_X-sFZk,World Wide Automotive Service,4.9,588,Auto repair shop,,"2661 W Schmalz Blvd, Bloomington, IN 47403, United States","4CPJ+V7 Bloomington, Indiana, USA",https://worldwideauto.net/,+1 812-339-9261,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo8L7s4HE7IvxYOPiR9cuE1aKRyYV2OHGF1pYNQ43UslSCTbzVH4r9ZfAXWRH9BmeipZQ7Ob6-S9yDEMBgntqdGdetoOWODKkOJ380FUsXCaGxICp4nPs0rnzfAZVAZdeu1UZM=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:50:09.673Z,,
https://www.google.com/maps/place/Meineke+Car+Care+Center/data=!4m7!3m6!1s0x886c5d7fb056b751:0x215eb36498e4b179!8m2!3d39.143604!4d-86.582263!16s%2Fg%2F1tcxdy_c!19sChIJUbdWsH9dbIgRebHkmGSzXiE,Meineke Car Care Center,4.4,716,Auto repair shop,,"3939 Industrial Blvd, Bloomington, IN 47403, United States","4CV9+C3 Bloomington, Indiana, USA",https://www.meineke.com/locations/in/bloomington-1867/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,+1 812-269-8245,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweora6nDH06_snWNksWTnZ0n_8ngceqzeHyul3xUEUQW75MTFnBh0LlQXgrjY6S-HSKiDlADUHLzSPB3ClvK7jxkgDoQWm25QIblXjGBYr3t13XhTlDoG4XiPCJI0BF6IO0=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:50:14.260Z,LGBTQ+ friendly,
https://www.google.com/maps/place/AutoChoice+Service+Center/data=!4m7!3m6!1s0x886c5d800b9ee105:0x735cbbd669c82b57!8m2!3d39.1488462!4d-86.5803981!16s%2Fg%2F1tdpbc0x!19sChIJBeGeC4BdbIgRVyvIada7XHM,AutoChoice Service Center,4.6,230,Auto repair shop,,"2009 S Yost Ave, Bloomington, IN 47403, United States","4CX9+GR Bloomington, Indiana, USA",http://www.autochoiceservice.com/,+1 812-339-9898,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwNqQH7PX_Fj8jIv-jGDFp3TlX23NCmLHgM0bfXG6ShE-NQtAQMBYZ4iQgoW3suAfSzrqw0Dc8DomspqfiKj8Gjl2MCLfqO0lVCifM8UpComnpCi9zNa6LkwVmojp7wvx1xj09=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:50:18.797Z,,
https://www.google.com/maps/place/Meineke+Car+Care+Center/data=!4m7!3m6!1s0x886c66f902f3640f:0xb42704affe03ac2c!8m2!3d39.146977!4d-86.533259!16s%2Fg%2F1tdr41g7!19sChIJD2TzAvlmbIgRLKwD_q8EJ7Q,Meineke Car Care Center,4.4,673,Auto repair shop,,"1800 S Walnut St, Bloomington, IN 47401, United States","4FW8+QM Bloomington, Indiana, USA",https://www.meineke.com/locations/in/bloomington-639/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,+1 812-318-1825,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqObvEY1OpeXkVj61-XlRkE1jLKbX5rYBTWVAmZEjdPcDxMnaeV0U34QnPKRYM59JGhCXyHNXW0K_z-5z-A1W0LpYnmsQDioC1sp_f-6g-cNr4m07lM4DDUJG9HOz1cTpYwq7U=w408-h279-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T14:50:23.347Z,LGBTQ+ friendly,
