placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Native+Arbor+Care/data=!4m7!3m6!1s0x865c5f76e912c18d:0x7cbb18feeb4a82e0!8m2!3d29.850971!4d-97.8327066!16s%2Fg%2F11pqcf0l2p!19sChIJjcES6XZfXIYR4IJK6_4Yu3w,Native Arbor Care,4.9,64,Tree service,,,http://www.nactreeservices.com/,+1 512-717-2978,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqO13cSCIRgus9HC9x4fmihz0qbgvq7CauNz4cJzpetNwKBrASt5PEcnKwhoMZ6xk5_KezX0P1la0uA6WnXRR3gRHvuIMAurUCKmpXTkbRkl2rqHSzZfUaur3MGHTgcnSbRSpFk97xFz_L=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T06:59:27.412Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Rodas+Tree+Service/data=!4m7!3m6!1s0x865c5fd12c4b9865:0x63ff4617ff4eb56b!8m2!3d29.4229241!4d-98.5372891!16s%2Fg%2F11j4mjwjzy!19sChIJZZhLLNFfXIYRa7VO_xdG_2M,Rodas Tree Service,4.5,2,Tree service,"623 SW 19th St, San Antonio, TX 78207, United States","CFF7+53 San Antonio, Texas, USA",,+1 210-560-7263,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y_jRLN1fZmOZvE3cJRsGbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.51385&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T06:59:30.618Z,,,
https://www.google.com/maps/place/Verdant+Tree+%26+Landscape+Inc./data=!4m7!3m6!1s0x865cf6379d3d89f5:0xffe1962116bd38d!8m2!3d29.4768254!4d-98.570474!16s%2Fg%2F1hc94dt66!19sChIJ9Yk9nTf2XIYRjdNrEWIZ_g8,Verdant Tree & Landscape Inc.,4.9,47,Tree service,"526 Lookout Dr, San Antonio, TX 78228, United States","FCGH+PR San Antonio, Texas, USA",http://www.verdanttx.com/,+1 210-842-3634,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFepCcaULKlyjNYn_b3DuFuoTT64p_klOjX-d3PS_4z10h9cqX6dRANQk-1CZ4p3wN2b6h-QdKZ5aCCVhUm7RJ46TNYLf2STz_OhqtGXIEAyuzg9K434PBt7YugrC20H103tHo=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T06:59:35.429Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/River+City+Tree+Service/data=!4m7!3m6!1s0x865c5ed3b7708853:0xcdeed874d507a820!8m2!3d29.4266042!4d-98.5357284!16s%2Fg%2F12hn0jhtn!19sChIJU4hwt9NeXIYRIKgH1XTY7s0,River City Tree Service,4.7,9,Tree service,"3312 Monterey St, San Antonio, TX 78207, United States","CFG7+JP San Antonio, Texas, USA",http://treeservicesrivercity.com/,+1 210-725-1116,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFeBHMikbtoHkYzfQYj12EgGKHlFsa5_Vr6v4qicHhBDtszLLQXoi8SLlpzjNPLXe3hbD1kMItFp0Mj-vNKGir0iLFS52aMdG-DEl7RgYlBMzpYmORpvFzL5C1z5MFkBA8bdHbOqQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T06:59:40.361Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/San+Antonio+Tree+Service/data=!4m7!3m6!1s0x865c5933fa817fc1:0x78639523bca1cdcf!8m2!3d29.3881424!4d-98.5057298!16s%2Fg%2F11h08tzxw!19sChIJwX-B-jNZXIYRz82hvCOVY3g,San Antonio Tree Service,4.7,41,Tree service,"151 W Theo Ave, San Antonio, TX 78214, United States","9FQV+7P San Antonio, Texas, USA",https://sanantoniotreeservices.net/,+1 210-724-8713,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGv5nLZ7VEX2osE6xhYD-FHm_Gg5aWDswm1dtX4nKZ8xHn3q8xzD2NDzyB7E-Y39_ZuVvjGQYVP7NmWnqoowqyMTy6SVdD5nQW4_FMDrpI5EsWLMHWknskxGD99GAgmIC1qAfTr=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T06:59:45.220Z,,,
https://www.google.com/maps/place/Tree+Services+Santos/data=!4m7!3m6!1s0x865c5f4d4147b90b:0x97490fca34f0559b!8m2!3d29.4677737!4d-98.5129122!16s%2Fg%2F11j982yr79!19sChIJC7lHQU1fXIYRm1XwNMoPSZc,Tree Services Santos,4.9,113,Tree service,"1139 W Ridgewood Ct normando.castellon@gmail.com, San Antonio, TX 78201, United States","FF9P+4R San Antonio, Texas, USA",http://www.treeservicesantos.com/,+1 210-712-4047,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7xFr6rF_EwYMeBNPodIKDFVQl3ZvCzjiNoXkXc4CnJUXh1eVibW0eKZEkQWJE13-LVuAVT6vP91G-AjkQvz3VcSOzZ3PHJ2FKz8oWi_Du_E_ex4sO7rIEvRCiYDbAQvjCZvM=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T06:59:50.021Z,,,
https://www.google.com/maps/place/210+Tree+Care/data=!4m7!3m6!1s0x865c5fe8af3a7e0f:0xd6b334fa8db2fd38!8m2!3d29.4525448!4d-98.5482053!16s%2Fg%2F11vjb964nc!19sChIJD346r-hfXIYROP2yjfo0s9Y,210 Tree Care,4.9,41,Tree service,"530 Bandera Rd, San Antonio, TX 78228, United States","FF32+2P San Antonio, Texas, USA",https://www.210treecare.com/,+1 210-954-9699,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYdo1RYPttYYcMUyrQJNhQIFm4CyYsRc3H3VZfIq5Fv6f9UebnuLRL3yu0JyfI72MzHwee3h9mKTyrwaQg0G_Tfir_1wnNaHwSwyEdSS-kfa90vOL664u8T7IhVEfF6NOT5rV0WA=w408-h544-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T06:59:55.120Z,,,
https://www.google.com/maps/place/Garcia+Tree+Services/data=!4m7!3m6!1s0x865c5fb4409879df:0x93afb210c674d6eb!8m2!3d29.488288!4d-98.5240567!16s%2Fg%2F1wfcpkj7!19sChIJ33mYQLRfXIYR69Z0xhCyr5M,Garcia Tree Services,4.7,34,Tree service,"2338 Basse Rd, San Antonio, TX 78213, United States","FFQG+89 San Antonio, Texas, USA",http://garciatreeservices.com/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFAmJeMEiepN_51APLrdfYgTI1_yerCMKy7E7NazEPms6UquDjvcsN75m-7rtbnfxr7tKCBp9xXX_rgrcQUqEXPGr0XqJkGvpdbsDuyukQrK_blRZasfAuFsXIxDeWMNY7eTJXqpz-vr2b=w408-h541-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T07:00:00.077Z,,,
https://www.google.com/maps/place/Tree+Trimming+San+Antonio/data=!4m7!3m6!1s0x865cf519143d771f:0xf46e99d899958c60!8m2!3d29.4538454!4d-98.4838311!16s%2Fg%2F11vblyg9nt!19sChIJH3c9FBn1XIYRYIyVmdiZbvQ,Tree Trimming San Antonio,,,Tree service,"3109 N St Mary's St, San Antonio, TX 78212, United States","FG38+GF San Antonio, Texas, USA",https://treetrimmingsanantonio.com/,+1 726-200-5568,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1uo0XPMOHBXeCXI5u_OnY5RaXOkqsgiX1B9ljQj_641UHaeOLTHN750UXEBROzjC9ZRGADSceqK1TXfNZBN0TF4mQElif5attvFGUj-RoqJ5shox5HG9LBlznGct6W9Qi0IhLIw=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T07:00:04.715Z,,,
https://www.google.com/maps/place/San+Antonio+Tree+Surgeons/data=!4m7!3m6!1s0x865c623b496838a3:0xc174e0c519657490!8m2!3d29.6202727!4d-98.5130086!16s%2Fg%2F1ptz5xqjk!19sChIJozhoSTtiXIYRkHRlGcXgdME,San Antonio Tree Surgeons,4.7,170,Tree service,"19179 Blanco Rd, San Antonio, TX 78258, United States","JFCP+4Q San Antonio, Texas, USA",https://sanantoniotreesurgeons.com/,+1 210-692-0550,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvGdRqWEz2GCJSjh0-GRagDB2g2K5rl8Eh80SsQQ5tl9f2vxTg4loke4NcE0DcA4jrMkhg94fZ0GW4vTlKBQtFuoG3S0wVRC3Ar971JQbbKxw9a5-3K0vMSAK1zeg6Z2DGTyjP2-XbWKYR=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T07:00:09.823Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/S.A.+Total+Tree+Service/data=!4m7!3m6!1s0x865c67ab7c655db5:0x91f59df3fd2dec46!8m2!3d29.6556966!4d-98.556708!16s%2Fg%2F11cmpj5k06!19sChIJtV1lfKtnXIYRRuwt_fOd9ZE,S.A. Total Tree Service,5.0,982,Tree service,,,https://www.satotaltreeservice.com/,+1 210-857-2006,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0Lm_kpQRmzdaD52Rp5reLmhvU5Yv5qaL3JMkDtMlw2qiQ7yA7PjmhPvC-1_HB4AhimUDCudUEDmvA6bBQ7Kn8W8QlBghqX5r8dQL4gM_jD04i5M54jFNdsEHCAeoRcWcLQIQ=w408-h424-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T07:00:14.458Z,,,
https://www.google.com/maps/place/Alamo+City+Tree+Service+%26+Landscaping/data=!4m7!3m6!1s0x2927dfab2d1d0505:0xdaa367c1da46b4e3!8m2!3d29.5748!4d-98.3775418!16s%2Fg%2F11pd2s97_j!19sChIJBQUdLavfJykR47RG2sFno9o,Alamo City Tree Service & Landscaping,4.9,107,Landscaper,,,https://www.alamocitytreeserviceandlandscaping.com/,+1 210-887-7359,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFibytsXXVKlXciI6_LPG8BIsTLaz14bVF640S2YDJi4dm0Dky7UE4nCXf8z_3wCLdsD0q_aLfCXOstqVEQmDXXkUWJ42vWRQ708BqJ3Oz8Cu9NZozfHVsrTk8vWs0JybU-fbGl=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T07:00:19.371Z,,,
https://www.google.com/maps/place/Expertise+Tree+Service/data=!4m7!3m6!1s0x865c5d2d284472d3:0x9275fcddc7857a30!8m2!3d29.4420863!4d-98.577999!16s%2Fg%2F11h3l0rr1j!19sChIJ03JEKC1dXIYRMHqFx938dZI,Expertise Tree Service,4.9,22,Tree service,"158 Bernice Dr, San Antonio, TX 78228, United States","CCRC+RR San Antonio, Texas, USA",https://www.expertisetreeservice.com/locations/san-antonio-tree-service/,+1 210-405-6255,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFl385hTv96FzwAN0Dn6r2tDD2UHq4F345hF2ElkzCuwBATlQlR2yxgMAkBPeuThtnkmgstl5tdvQ-ygDn3pTLt3q12HOWtEV4eCBQzER9kInbLppV4eOlF9n2475ohxEQ1oH8=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T07:00:24.280Z,,,
https://www.google.com/maps/place/Republic+Tree+Service/data=!4m7!3m6!1s0x865c6448feb10bc1:0xa7ef1b5c681d3de3!8m2!3d29.628297!4d-98.6069201!16s%2Fg%2F11bzrqb0qs!19sChIJwQux_khkXIYR4z0daFwb76c,Republic Tree Service,4.9,859,Tree service,"6335 Camp Bullis Rd Suite 21, San Antonio, TX 78257, United States","J9HV+86 San Antonio, Texas, USA",https://www.republictreeservice.com/,+1 210-480-8733,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrXET321n1ihBjieJQ4q3oqn7bECwqQUUIGARfBISBKSyUNVr78nV1CZg1A85N3NzXZlKj0NBbj4r5MnPwitcb0hXFgzYs95N-nOqbCAwJhTC3rLMsmxzWKHvLE2j_7afhXFWF=w648-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T07:00:28.969Z,,,
https://www.google.com/maps/place/Segovia+Tree+Service+LLC/data=!4m7!3m6!1s0x8fcacd22855a5937:0x81c3d86310408372!8m2!3d29.5086986!4d-98.455441!16s%2Fg%2F11lcvl03w2!19sChIJN1lahSLNyo8RcoNAEGPYw4E,Segovia Tree Service LLC,5.0,156,Tree service,,,http://segoviatreeservice.com/,+1 210-621-5356,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGst0PUX9UXo6-nWyDeQUbgBnAkTQYGGzfIMELK2_YIu55uGgGGGViDZGZ8LIhCqfhdlwtfYWPsAWbKHoB-sNwD8wDDgI1TG8v4m5XzhokZ9mqP7K1dfWy2iX3uF-u4qxpuGt-DhiM9veQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T07:00:33.796Z,,,
"https://www.google.com/maps/place/Action+Tree+Service,+LLC/data=!4m7!3m6!1s0x865cf35c1e699d95:0x83da7b0451e8817c!8m2!3d29.5967646!4d-98.484431!16s%2Fg%2F1th0n9zl!19sChIJlZ1pHlzzXIYRfIHoUQR72oM","Action Tree Service, LLC",4.9,354,Tree service,"212 Fleetwood Dr, San Antonio, TX 78232, United States","HGW8+P6 San Antonio, Texas, USA",https://www.actiontreeservicesa.com/,+1 210-551-1225,"Closed · Opens 7 am

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnZB5MdHrWVtshRQ8KckxycPp4kJDk4Qt1ecNwi5EeFOtHrVlBry102GEg_oM0nMaTkb5eFhwGc8z_AyWTKJi2JAaN-qmp_C33HT_Rgq-lN39p47z9rLKMLIgKHveD2QG9Vaa2=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–2 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-04-29T07:00:38.909Z,,,
