placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/A+Plus+Lube+%26+Tires/data=!4m7!3m6!1s0x87d2a5267b8cc58d:0x1e2267fa024c1bfc!8m2!3d34.7189619!4d-92.3344582!16s%2Fg%2F11fjxvv8vc!19sChIJjcWMeyal0ocR_BtMAvpnIh4,A Plus Lube & Tires,4.8,67,Auto repair shop,"5419 Asher Ave, Little Rock, AR 72204, United States","PM98+H6 Little Rock, Arkansas, USA",,+1 501-615-8451,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY5GczeVsPQcF5JdT0ntTHYGkANdokDiJD13plo5s8tQd7B4hmcDepR7zT45sxYlWDee1TozyZd2G57Ir0Ptgi_xMcwxpLDlQ24ZzzTVHk-WMh5D8G9qxh72B-TfoIDTFBtq7_SAtjnWcD=w408-h481-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:18:48.715Z,,,
https://www.google.com/maps/place/Jett%27s+Gas+%26+Service/data=!4m7!3m6!1s0x87d2a556b38a8d67:0x290fafa59bbccffb!8m2!3d34.750678!4d-92.3079403!16s%2Fg%2F11q4bzr_vc!19sChIJZ42Ks1al0ocR-8-8m6WvDyk,Jett's Gas & Service,4.7,201,Auto repair shop,"3101 W Markham St, Little Rock, AR 72205, United States","QM2R+7R Little Rock, Arkansas, USA",https://www.jettsgasandservice.com/,+1 501-664-4485,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerr-zYICPVnJKCWbuqBXKwp6yM9wht1Vb-Xn6T5zzdrq1olzVjQjKcsVsPL0fVNF0WyBTxHhfa0B6jTexKxM72AjpVXtUu1FVcCI8y1W31K3NKPO6hodn_o56KxTc1dYxaJa8VTDfagM90=w427-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:18:53.739Z,,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x87d2bb60d189113d:0xea95b27ebee23a06!8m2!3d34.7478478!4d-92.2810013!16s%2Fg%2F1tdw3_zy!19sChIJPRGJ0WC70ocRBjrivn6yleo,Firestone Complete Auto Care,4.0,381,Tire shop,"920 W 3rd St, Little Rock, AR 72201, United States","PPX9+4H Little Rock, Arkansas, USA",https://www.firestonecompleteautocare.com/arkansas/little-rock/920-w-3rd-st/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 501-712-5201,"Open · Closes 6 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepiE-dNid6-xitrVA1C0rldJHmA8VVQ2hM_6hXr120tnymeXq1eeEAc32emcMPVhZ7dlfazDE6zWKGckTjgAeRM6YNJqlLLLYc9PE0ycbzMPLsOXRyPwSyBdoI2IabtRSE9xHrBhw=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:18:58.767Z,· In-store shopping · Kerbside pickup,LGBTQ+ friendly,
https://www.google.com/maps/place/Dale%27s+Used+Tires/data=!4m7!3m6!1s0x87d2a4367da23bcd:0x9e24988841d4d3de!8m2!3d34.7126775!4d-92.363719!16s%2Fg%2F1tqtydsn!19sChIJzTuifTak0ocR3tPUQYiYJJ4,Dale's Used Tires,4.3,397,Tire shop,"7901 Colonel Glenn Rd, Little Rock, AR 72204, United States","PJ7P+3G Little Rock, Arkansas, USA",,+1 501-568-6932,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerSzmv7ty0Z5fK6sZNVQ22ZN8q1K6U4I1tYDOsymbMMkZCgnnXfrL69EKYYVvj6ewTi7ES4OUjaQze1cFzYkK22gfLlB-HnGez3LY7XbxgKdkEIBZsRr0wrDxuefZg3rk2OXfV6-g=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:19:03.622Z,· In-store pick-up,,
https://www.google.com/maps/place/Goodyear+Auto+Service/data=!4m7!3m6!1s0x87d2bb65be6e4239:0x2bb731648f561a4e!8m2!3d34.7432946!4d-92.2766345!16s%2Fg%2F1tl1jf92!19sChIJOUJuvmW70ocRThpWj2Qxtys,Goodyear Auto Service,4.2,175,Tire shop,"624 Broadway St, Little Rock, AR 72201, United States","PPVF+88 Little Rock, Arkansas, USA",https://www.goodyearautoservice.com/,+1 501-372-0113,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq9-RMJTWuOowi_KOCdc5xvpE4dbiXtDdfR38lDaMhmRKSvvOdee_r8bJZvDrWg4FcnjyvKN5XVJvATZb6INC4TKGFO_JUdyqTUzCeplXNi_-z9TAy2wBoNHcv61QVPyB3rt5y-=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:19:08.363Z,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Tire+Shop/data=!4m7!3m6!1s0x87d2bceed0c86a23:0xb8eea4e1a831c64!8m2!3d34.7828608!4d-92.2772801!16s%2Fg%2F11fxvxc4s6!19sChIJI2rI0O680ocRZByDGk7qjgs,Tire Shop,4.2,53,Used tire shop,"2922 Pike Ave, North Little Rock, AR 72114, United States","QPMF+43 North Little Rock, Arkansas, USA",http://tire-shop-north-little-rock.keeq.io/,+1 501-773-2120,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoDnjrp1KUgOPTaF4Xxk2Lch0cJhHLXLrieBlfnxggbDxZbH69_6Ym8ZjQnso1aBxeu4j1Ge2CKfs46pFFveKn7isJ9Gmo2QB2B3hTTl0JqXKrOpguuM328yWNC73IEIB2pcoLR=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:19:13.478Z,,,
https://www.google.com/maps/place/Tires+For+Less/data=!4m7!3m6!1s0x87d2a448cee60c3f:0x3acf836dbe04a4da!8m2!3d34.7163566!4d-92.3571231!16s%2Fg%2F1vgw94ns!19sChIJPwzmzkik0ocR2qQEvm2Dzzo,Tires For Less,4.6,45,Tire shop,"7304 Colonel Glenn Rd, Little Rock, AR 72204, United States","PJ8V+G5 Little Rock, Arkansas, USA",,+1 501-562-3998,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqOiRcy2o9a1_S1DQh5ltlg-bAc3E_ii2QIy_ED0dgCmrILt8U8_nHNC_lNjPNXSHjpSXMwLGI2WcR5o9eJsxU0OcBptMprJvSfeCPigNn0Amd2pDDVpfWV1SMGh5H5fUwO_0D6g=w408-h725-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–3 pm,10 am–2 pm,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:19:18.300Z,,,
https://www.google.com/maps/place/The+Tire+Shoppe/data=!4m7!3m6!1s0x87d2a5a9047f82a7:0x74cf24ca1a8ec7c!8m2!3d34.6994558!4d-92.3448628!16s%2Fg%2F1tgk150h!19sChIJp4J_BKml0ocRfOyooUzyTAc,The Tire Shoppe,3.8,262,Auto repair shop,"5501 S University Ave #1727, Little Rock, AR 72209, United States","MMX4+Q3 Little Rock, Arkansas, USA",,+1 501-568-3146,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQ3-SkJaHeWqi6Evf-k5ouWTHGGP-g6ekvFiQ3s1XNnXpFXp-zeZ9ObZ09TbceXW-xPR4vi9KW6kLn5j5W2ePlThq8NUpNja8-JkDQw6IXEs-yZEpzK8VRvQVW4x9RluiuliTwCQ=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:19:23.475Z,,,
https://www.google.com/maps/place/Advance+Tire+%26+Lube/data=!4m7!3m6!1s0x87d2a44f731e56a9:0x54fe1874008a3ea7!8m2!3d34.7169704!4d-92.3546644!16s%2Fg%2F11s8wqr1p_!19sChIJqVYec0-k0ocRpz6KAHQY_lQ,Advance Tire & Lube,4.8,19,Tire shop,"7101 Colonel Glenn Rd, Little Rock, AR 72204, United States","PJ8W+Q4 Little Rock, Arkansas, USA",,+1 501-399-9993,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNYDuVY0y5jPNyGtO1XFLZV3g8CK0w1hUc4nPkmKTRowsFCUw4Ke1cmB7NcPWZn28dKlLQOrC0CxgBo0r2rqHfoYHEuGgdi4wcfRuP3PUb9ELEH-n7HZ3kKGnR2uy4mygSjPGkMw=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:19:28.614Z,· In-store pick-up,,
https://www.google.com/maps/place/Good+Year/data=!4m7!3m6!1s0x87d2a3c07ae1d493:0x4c9d1e2fdf79c15c!8m2!3d34.7757763!4d-92.3619319!16s%2Fg%2F11jk3r0yf0!19sChIJk9ThesCj0ocRXMF53y8enUw,Good Year,4.8,5,Tire shop,"Cantrell Rd, Little Rock, AR 72227, United States","QJGQ+86 Little Rock, Arkansas, USA",https://www.goodyear.com/en_US/location/Little-Rock-AR-72227-US-000180374,+1 501-225-3838,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m4yjWxJYNd_vvUFNrL2v_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.727486&pitch=0&thumbfov=100,false,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:19:33.406Z,,,
https://www.google.com/maps/place/RAW+Wheels+%26+Tires/data=!4m7!3m6!1s0x87d2a458ae4891b1:0xc2d2aa2a791e34c4!8m2!3d34.723527!4d-92.3423837!16s%2Fg%2F11b7lnh2zq!19sChIJsZFIrlik0ocRxDQeeSqq0sI,RAW Wheels & Tires,4.3,163,Tire shop,"3124 S University Ave, Little Rock, AR 72204, United States","PMF5+C2 Little Rock, Arkansas, USA",https://rentawheel.com/?utm_source=gmb&utm_medium=yext,+1 501-565-1321,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqodD_CrOAa8qEtdDezsoLj5_COzvfNzppiiUEw25866Tptye5lTjIZ_j93HxsAdbKoSrBpiTiwg1BDz1t7WubWRcswlqLDIkHz6CwsuIfKxEPGslSM9jlwPXymMU_6vh311_38=w408-h244-k-no,true,10:30 am–7 pm,10:30 am–7 pm,10:30 am–7 pm,10:30 am–7 pm,10:30 am–7 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:19:38.299Z,· In-store shopping · In-store pick-up,LGBTQ+ friendly,
https://www.google.com/maps/place/Cross+Tire+Pros/data=!4m7!3m6!1s0x87d2a13334871da9:0xa4f72ea59cbfff04!8m2!3d34.7504539!4d-92.4074783!16s%2Fg%2F1tdq6k39!19sChIJqR2HNDOh0ocRBP-_nKUu96Q,Cross Tire Pros,4.6,166,Tire shop,"420 S Bowman Rd, Little Rock, AR 72211, United States","QH2V+52 Little Rock, Arkansas, USA",https://www.sherwoodtirepros.com/,+1 501-224-2506,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBJ81Bne72xihFBx4uV_BSGA-yG7CLcu7RkGltgZWu3y3Ehuol3UklwcaWgGjMZOYfdJahofTtfmpN7_acIexEmvR34GsJPg6Vh9Tgcu-oYVhY2QK22HXVK4Fdbp8s6jA8tallAQ=w408-h273-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:19:43.311Z,· In-store shopping · In-store pick-up,LGBTQ+ friendly,
"https://www.google.com/maps/place/Moore+%26+Robinson,+Inc.+Tire+and+Service+Center/data=!4m7!3m6!1s0x87d2a1359b40ce0b:0xd8c8f781b186e82!8m2!3d34.7537085!4d-92.4016908!16s%2Fg%2F1tfbj7v_!19sChIJC85AmzWh0ocRgm4YG3iPjA0","Moore & Robinson, Inc. Tire and Service Center",4.5,191,Tire shop,"11411 W Markham St, Little Rock, AR 72211, United States","QH3X+F8 Little Rock, Arkansas, USA",https://moorerobinson.com/?utm_source=W%20Markham&utm_medium=local%20organic,+1 501-225-8300,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerns9qz46KV_DX54fyz5PSDMpZ7wnWLYwLY0UM5K6qIvc4tM2IdtDFBkiEVn1DudDlIwC6z4sOMKtY2-lIgVNatp_YktKJC3cIhUReWuVdOSRaX9c7vx9LIjVMGwfs4FPRqAukK=w647-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:19:48.235Z,· In-store pick-up,,
https://www.google.com/maps/place/Persistent+Tire+Shop+-+Since+1991+-+Llantera+-+Payment+Upfront+Roadside+Service/data=!4m7!3m6!1s0x87d2bb4d859529dd:0x150fca24acf12997!8m2!3d34.7209571!4d-92.3298889!16s%2Fg%2F11sgs1l1cw!19sChIJ3SmVhU270ocRlynxrCTKDxU,Persistent Tire Shop - Since 1991 - Llantera - Payment Upfront Roadside Service,4.3,28,Tire shop,"5021 Asher Ave, Little Rock, AR 72204, United States","PMCC+92 Little Rock, Arkansas, USA",,+1 501-533-8745,"Open · Closes 10 pm

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo6lvpoyoD4_9SnDaWlo4hsD4ZgvnMVnsnjAmoA4KJGWtNcd8_j942VSQ0S21wLG5HdGuSNJnOx5mzrDCMDVEpgUoxs5Jv762JEgS_mAvIfeQB0x_JofLPwIheF-WmXofOfrUXKVQ=w408-h306-k-no,true,6 am–10 pm,6 am–6 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,8 am–10 pm,1–9 pm,"https://www.google.com/maps/search/tire+service+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-03-23T17:19:53.657Z,· In-store shopping · In-store pick-up,,
