placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,error
https://www.google.com/maps/place/River+City+Door+Company/data=!4m7!3m6!1s0x888cf35f5071dadd:0x6aa740f2bcec383d!8m2!3d32.6111715!4d-85.4637103!16s%2Fg%2F11vf0v46kl!19sChIJ3dpxUF_zjIgRPTjsvPJAp2o,River City Door Company,5.0,257,Garage door supplier,"300 N Dean Rd Ste 4, Auburn, AL 36830, United States","JG6P+FG Auburn, Alabama, USA",https://www.rivercitydoors.com/,+1 334-521-0630,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOQQuCs7HAUDJLqciDjOCqDvr0L9HpIkRmqRqdR=w408-h306-k-no,true,8 am–3 pm,Closed,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/garage+door+services+in+Auburn+AL/@32.6082403,-85.4799167,14z",2025-11-07T22:44:56.336Z,,
https://www.google.com/maps/place/Dixie+Overhead+Door/data=!4m7!3m6!1s0x888cedef80fdc299:0x51b2a0f73d674e51!8m2!3d32.6242783!4d-85.4088636!16s%2Fg%2F11l6x86b5h!19sChIJmcL9gO_tjIgRUU5nPfegslE,Dixie Overhead Door,4.9,109,Garage door supplier,"2301 Enterprise Dr suite e, Opelika, AL 36801, United States","JHFR+PF Opelika, Alabama, USA",https://dixieoverheaddoor.com/service-area-auburn/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=opelika,+1 334-245-6252,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipM2ssXPrKBNboCPno_rVmucMlLOnxjUblL7jwtR=w838-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Auburn+AL/@32.6082403,-85.4799167,14z",2025-11-07T22:45:00.995Z,,
https://www.google.com/maps/place/AffordableGarageDoors.com/data=!4m7!3m6!1s0x888cf27d268a6b81:0xc8923da6c8429045!8m2!3d32.585373!4d-85.455705!16s%2Fg%2F12cnwnxnm!19sChIJgWuKJn3yjIgRRZBCyKY9ksg,AffordableGarageDoors.com,4.2,5,Garage door supplier,,,http://www.affordablegaragedoors.com/,+1 334-329-6884,Open ⋅ Closes 9:30 pm,,https://lh3.googleusercontent.com/p/AF1QipOAcNBQ1hhBQbBO3TYQpgd4qjgPUipn7vS54hne=w662-h240-k-no,true,7:30 am–9:30 pm,7:30 am–9:30 pm,7:30 am–9:30 pm,7:30 am–9:30 pm,7:30 am–9:30 pm,7:30 am–9:30 pm,7:30 am–9:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Auburn+AL/@32.6082403,-85.4799167,14z",2025-11-07T22:45:05.368Z,,
https://www.google.com/maps/place/Dixie+Overhead+Door/data=!4m7!3m6!1s0x888e81c678834fad:0xbda35f89e62a4273!8m2!3d32.3705863!4d-86.3462786!16s%2Fg%2F1tdzmb3p!19sChIJrU-DeMaBjogRc0Iq5olfo70,Dixie Overhead Door,4.8,221,Garage door supplier,"560 Trade Center St, Montgomery, AL 36108, United States","9MC3+6F Montgomery, Alabama, USA",https://dixieoverheaddoor.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=montgomery,+1 334-262-1090,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPPyeV9dI7VNw4B70L7I-TLRJwsY3qCbnNbLoTv=w838-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Auburn+AL/@32.6082403,-85.4799167,14z",2025-11-07T22:45:09.972Z,,
https://www.google.com/maps/place/Action+Buildings/data=!4m7!3m6!1s0x888cf2a90d81477f:0xa3b262f73d92c98f!8m2!3d32.6281849!4d-85.4405222!16s%2Fg%2F1tfwqr9k!19sChIJf0eBDanyjIgRj8mSPfdisqM,Action Buildings,4.9,145,Portable building manufacturer,"1925 Opelika Rd #2811, Auburn, AL 36830, United States","JHH5+7Q Auburn, Alabama, USA",https://actionbuildings.com/,+1 334-821-8151,Open ⋅ Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOGi17Zb4TAR8c5Dl_6aEfeR0UwBa6mlS35RjJS=w408-h408-k-no,true,9 am–6 pm,10 am–3 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Auburn+AL/@32.6082403,-85.4799167,14z",2025-11-07T22:45:14.821Z,,
https://www.google.com/maps/place/JL+Remodeling+%26+Home+Repair/data=!4m7!3m6!1s0x888c59eea6dabef9:0xec23a7d6017cf65e!8m2!3d32.5898334!4d-85.5183161!16s%2Fg%2F11fhvvp1vc!19sChIJ-b7apu5ZjIgRXvZ8AdanI-w,JL Remodeling & Home Repair,4.8,48,Contractor,"245 Emerald Lane, Auburn, AL 36832, United States","HFQJ+WM Auburn, Alabama, USA",https://jlremodelingauburn.com/,+1 334-501-2006,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx1GfCERLy_ButvYHi7iglsABRDUJMP9XcNSYsbKG-g4n95zOfzUL4D4wBtr_ubu7KebfRMBMR5sNaYmmOVjZbHtGGKqbYtN1pB21OpJ2gqMlRBN8OOzUgrzae6ID8DXIHFTUAzhm5RavPR=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Auburn+AL/@32.6082403,-85.4799167,14z",2025-11-07T22:45:19.647Z,,
https://www.google.com/maps/place/American+Hearth+%26+Door/data=!4m7!3m6!1s0x888cf1fcb001619d:0x48733b752f9ec95!8m2!3d32.540118!4d-85.5193426!16s%2Fg%2F11qyhlmkzs!19sChIJnWEBsPzxjIgRlez5UrczhwQ,American Hearth & Door,4.8,85,Fireplace store,"185 Lee Rd 10 Ste 1, Auburn, AL 36830, United States","GFRJ+27 Auburn, Alabama, USA",https://hearthanddoor.com/,+1 334-821-6649,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPiWjIZeW_c38oWlPR-4ueXraEQis9tiNZYFFL2=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Auburn+AL/@32.6082403,-85.4799167,14z",2025-11-07T22:45:24.447Z,· In-store shopping · Delivery,
https://www.google.com/maps/place/Auburn+Home+Maintenance+LLC/data=!4m7!3m6!1s0x888c8d3da6760389:0xc03ebf1cd696acac!8m2!3d32.6653205!4d-85.4812156!16s%2Fg%2F11h0mgd_4h!19sChIJiQN2pj2NjIgRrKyW1hy_PsA,Auburn Home Maintenance LLC,5.0,60,Handyman/Handywoman/Handyperson,"484 Lee County Rd 72, Auburn, AL 36830, United States","MG89+4G Auburn, Alabama, USA",https://auburnhomemaintenance.com/contact-us,+1 334-539-7000,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOSzRCOKWCfGD_YEr2vvnHVCYgr-v1U9H98g0hU=w408-h408-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Auburn+AL/@32.6082403,-85.4799167,14z",2025-11-07T22:45:29.023Z,,
https://www.google.com/maps/place/University+Ace+Hardware/data=!4m7!3m6!1s0x888cf2b0ff856341:0x913cab3537bcfdee!8m2!3d32.6265548!4d-85.4510214!16s%2Fg%2F1264blnlr!19sChIJQWOF_7DyjIgR7v28NzWrPJE,University Ace Hardware,4.7,582,Hardware store,"2101 E University Dr, Auburn, AL 36830, United States","JGGX+JH Auburn, Alabama, USA",https://www.acehardware.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18854,+1 334-329-7100,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzcQkqOaCI0cMSRszca9BwEisJg8lwyPZWxYGVnqEZhHW16cyAeJdD8uvpktJBZ7VMys5SuIIPy1Cv_6qHdkxSse3-YgRz3YMhVZHVOY8IOynJJGON8ap7zjrK9knL0NItvqErQ=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,10 am–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Auburn+AL/@32.6082403,-85.4799167,14z",2025-11-07T22:45:34.091Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · Kerbside pickup · Delivery",
https://www.google.com/maps/place/Ryberg+Construction/data=!4m7!3m6!1s0x888cf33d72812329:0xdcc2d4f09027e614!8m2!3d32.6254148!4d-85.4774291!16s%2Fg%2F119wpjjzn!19sChIJKSOBcj3zjIgRFOYnkPDUwtw,Ryberg Construction,3.6,7,Handyman/Handywoman/Handyperson,"912 Bibb Ave, Auburn, AL 36830, United States","JGGF+52 Auburn, Alabama, USA",http://www.rybergconstruction.net/,+1 334-663-0450,Temporarily closed,,https://lh3.googleusercontent.com/p/AF1QipPMN4cYzgJK9QplU0eCi6SkDm4WeZeEvgIt3RhU=w408-h304-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Auburn+AL/@32.6082403,-85.4799167,14z",2025-11-07T22:45:39.112Z,,
https://www.google.com/maps/place/Precision+Garage+Door+Service/data=!4m7!3m6!1s0x888ced6cc1d5706f:0x7e5bc544ba40b588!8m2!3d32.6225817!4d-85.4089541!16s%2Fg%2F11vpjbnyct!19sChIJb3DVwWztjIgRiLVAukTFW34,Precision Garage Door Service,4.9,314,Garage door supplier,"2200 Frederick Rd Suite 100, Opelika, AL 36831, United States","JHFR+2C Opelika, Alabama, USA",https://precisiondoormontgomery.com/opelika-showroom/,+1 334-758-9620,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMbrnfqUmLJ-MjbKAWh8efr_OnVRPN46b2IqNf9=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Auburn+AL/@32.6082403,-85.4799167,14z",2025-11-07T22:45:44.034Z,,
"https://www.google.com/maps/place/Golden+Garage+Door+Services,+LLC/data=!4m7!3m6!1s0x88893f0950862fcf:0x1deecde7d89f6f76!8m2!3d33.429888!4d-86.818123!16s%2Fg%2F11_r0v7nd!19sChIJzy-GUAk_iYgRdm-f2OfN7h0","Golden Garage Door Services, LLC",4.7,43,Garage door supplier,"1201 Chester St, Hoover, AL 35226, United States","C5HJ+XQ Hoover, Alabama, USA",http://goldengaragedoor.com/,+1 205-907-8179,Closes soon ⋅ 5 pm ⋅ Opens 9 am Sat,,https://lh3.googleusercontent.com/p/AF1QipOc3DbIwKbnDN2y5M0mqXe7hkyVPhIJ2Yg6PYfr=w427-h240-k-no,true,8 am–5 pm,9 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-11-07T22:45:57.550Z,,
https://www.google.com/maps/place/Overhead+of+Alabama+Garage+Door+Repair/data=!4m7!3m6!1s0x888919359df60e0d:0x9a3fa5ff17f92ef!8m2!3d33.4239434!4d-86.8015333!16s%2Fg%2F11h3gfnh5s!19sChIJDQ72nTUZiYgR75J_8V_6owk,Overhead of Alabama Garage Door Repair,4.6,11,Garage door supplier,"1855C Arboretum Cir, Birmingham, AL 35216, United States","C5FX+H9 Birmingham, Alabama, USA",https://www.overheadofalabama.org/home,+1 205-747-9693,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPt5rqfPwARatNJkEq22SpVXkVA1p447wETALgG=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-11-07T22:46:02.184Z,,
https://www.google.com/maps/place/Precision+Garage+Door+Service+of+Birmingham/data=!4m7!3m6!1s0x88891edcafc0f967:0xf9f8d59fa56aabf7!8m2!3d33.4450342!4d-86.8424461!16s%2Fg%2F1tf7sxdy!19sChIJZ_nAr9weiYgR96tqpZ_V-Pk,Precision Garage Door Service of Birmingham,4.9,610,Garage door supplier,"255 Distribution Dr, Birmingham, AL 35209, United States","C5W5+22 Birmingham, Alabama, USA",https://birminghamgaragedoors.com/?utm_source=gmb&utm_medium=location_birmingham&utm_campaign=website,+1 205-312-9898,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwS2F1UBI6U69gd-zM426J2wcOliyv_ic39Mp_6G0DnXqpBdIxJWS5DMfVfD-KFbd2rugF9h2fyn9rwgnXdmY86c5z9PCT1eewW3TxiAR_GYjOM8Q9mdj0CnDA-wNoykgAnK_M4lg=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-11-07T22:46:06.943Z,,
https://www.google.com/maps/place/Kozmo+Garage+Door+Repair/data=!4m7!3m6!1s0x88892347eec22901:0x2505640e92d769d5!8m2!3d33.3607903!4d-86.7746317!16s%2Fg%2F11mktx43lb!19sChIJASnC7kcjiYgR1WnXkg5kBSU,Kozmo Garage Door Repair,5.0,5,Garage door supplier,"4523 Southlake Pkwy #13, Hoover, AL 35244, United States","966G+84 Hoover, Alabama, USA",https://kozmogaragedoors.com/,+1 205-754-9520,Open ⋅ Closes 11 pm,,https://lh3.googleusercontent.com/p/AF1QipNYAWuGtv3iTwmPpQEJnuLOzZq3iUSwZgqNM3ML=w446-h240-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-11-07T22:46:11.562Z,,
https://www.google.com/maps/place/Red+Mountain+Garage+Door/data=!4m7!3m6!1s0x888917c9b57b93a5:0x4ba624dbf8fa3e04!8m2!3d33.454462!4d-86.732355!16s%2Fg%2F11h7148xk_!19sChIJpZN7tckXiYgRBD76-Nskpks,Red Mountain Garage Door,4.9,1274,Garage door supplier,"3176 Cahaba Heights Rd Suite 106, Vestavia Hills, AL 35243, United States","F739+Q3 Vestavia Hills, Alabama, USA",https://redmountaingaragedoors.com/,+1 205-808-2797,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNwI75SdL5SKDgA2r395nUPwe6W32KFYf5hi9n0=w501-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-11-07T22:46:16.222Z,,
https://www.google.com/maps/place/Red+Mountain+Garage+Doors/data=!4m7!3m6!1s0x8889238b1765927b:0xc1d9f6fdcf074e79!8m2!3d33.3363009!4d-86.7946874!16s%2Fg%2F11rt9sx4cv!19sChIJe5JlF4sjiYgReU4Hz_322cE,Red Mountain Garage Doors,5.0,425,Garage door supplier,"116 Hilltop Business Center Dr, Pelham, AL 35124, United States","86P4+G4 Pelham, Alabama, USA",https://redmountaingaragedoors.com/,+1 205-537-5599,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOx2Y7ksB0y0qRJiFai921u6SO9ZGrnEXojATuP=w501-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-11-07T22:46:20.791Z,,
https://www.google.com/maps/place/ProLift+Garage+Doors+of+Southeast+Birmingham/data=!4m7!3m6!1s0x98023a6c9148b5d:0xdeaba327e871b154!8m2!3d33.4566624!4d-86.8397293!16s%2Fg%2F11v0n62tnp!19sChIJXYsUyaYjgAkRVLFx6Cejq94,ProLift Garage Doors of Southeast Birmingham,5.0,264,Garage door supplier,"25 W Oxmoor Rd Ste 54-A, Birmingham, AL 35209, United States","F546+M4 Birmingham, Alabama, USA",https://www.proliftdoors.com/southeast-birmingham/?utm_source=GMBlisting&utm_medium=organic,+1 205-235-6499,Open ⋅ Closes 7:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMVm6C78M7wfxHWpcEk-jnXc0ZS-o3jCKe7C6dR=w408-h301-k-no,true,7:30 am–7:30 pm,8 am–5 pm,Closed,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-11-07T22:46:25.260Z,,
https://www.google.com/maps/place/C%26D+Home+Solutions/data=!4m7!3m6!1s0x88891994cf32e881:0x5f9e1d07986ffd20!8m2!3d33.3944519!4d-86.7944092!16s%2Fg%2F11fjwfjyv6!19sChIJgegyz5QZiYgRIP1vmAcdnl8,C&D Home Solutions,4.5,122,Window installation service,"3417 Lorna Ln, Hoover, AL 35216, United States","96V4+Q6 Hoover, Alabama, USA",https://cdhomesolutions.com/,+1 205-340-5786,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPAhM2y6wfeJNbC3s9iOydCuXKJELUE5U8G8Iep=w426-h240-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-11-07T22:46:30.469Z,,
